-rw-r--r--  1   58477916 May 03  2024 From Orphan to Heir ｜  Drew Worsham [3KNYI9NZ_Sw].mp3
-rw-r--r--  1   40660893 Oct 06  2023 God and Suffering ｜ Matt Chandler [GjpKjrgPCUg].mp3
-rw-r--r--  1   39647013 Sep 29  2023 Jesus The Disciple Maker ｜ Josiah Jones [hyo8HstQDHg].mp3
-rw-r--r--  1   38061669 Sep 28  2023 Jesus The Word ｜ Timothy ＂TA＂ Ateek [poH_7uGT1T4].mp3
-rw-r--r--  1   24468825 Sep 17  2023 Getting Off The Crazy Train - Self Care #3 ｜ David Marvin [V7-vuQKN-pE].mp3
-rw-r--r--  1   51348813 Sep 14  2023 Hunger for Holiness ｜ Luke LeFevre [nSeY9gMAGoc].mp3
-rw-r--r--  1   28517380 Sep 12  2023 People On Mission - Colossians #8 ｜ Jonathan ＂JP＂ Pokluda [H5SfDybqGl8].mp3
-rw-r--r--  1   17460638 Sep 11  2023 Working for the Right Master - Colossians #7 [S6Xvt6aPy20].mp3
-rw-r--r--  1   33244053 Sep 07  2023 Wrestling With Your Identity ｜ Kylen Perry [EcBxw9imq1U].mp3
-rw-r--r--  1   42020541 Sep 02  2023 Do Future You a Favor ｜ Timothy ＂TA＂ Ateek [1jY-a4oJsLQ].mp3
-rw-r--r--  1   41351229 Aug 23  2023 Get an Eternal Perspective ｜ Josiah Jones [DHWHAIoT0Rc].mp3
-rw-r--r--  1   44696877 Aug 16  2023 How to Avoid Unnecessary Pain ｜ Timothy ＂TA＂ Ateek [n2BR0pR4SXo].mp3
-rw-r--r--  1   18346292 Aug 10  2023 The Unseen War - The Unseen #2 ｜ Daniel Crawford [zmSWu5_FiOg].mp3
-rw-r--r--  1   42978861 Aug 10  2023 Where is Your Treasure？ ｜ Timothy ＂TA＂ Ateek [hoxJbQhbzbg].mp3
-rw-r--r--  1   33133149 Aug 02  2023 The Truth of The Trinity ｜ Oren Martin [KZVHFjIGKbI].mp3
-rw-r--r--  1   21410490 Jul 30  2023 Don’t Leave Your Friends Behind - Bad Advice #11 ｜ David Marvin [n5li15MyHis].mp3
-rw-r--r--  1   37230141 Jul 27  2023 Worthy of Our Worship ｜ Timothy ＂TA＂ Ateek [P2ucWl_uakQ].mp3
-rw-r--r--  1   44991453 Jul 19  2023 Who Are Your People？  ｜ Timothy ＂TA＂ Ateek [_AgB0DmLNZg].mp3
-rw-r--r--  1   41281005 Jul 18  2023 Battling Fear ｜ Louie Giglio [q_1jKRvvTQU].mp3
-rw-r--r--  1   40443021 Jul 15  2023 The Beauty of God ｜ Josiah Jones [zE7LFy6zwfY].mp3
-rw-r--r--  1   30685063 Jul 07  2023 What Does It Mean to Be a Strong Woman in the Church？ ｜ Jonathan Pokluda and Jennie Allen [7P7gEkZ7Bgs].mp3
-rw-r--r--  1   45654333 Jun 29  2023 Nothing New Under the Sun ｜ Tommy Nelson [3g0ldF33JhY].mp3
-rw-r--r--  1   33967485 Jun 22  2023 Find Your Life ｜ Jennie Allen [SIf0BLQdl0c].mp3
-rw-r--r--  1   35031429 Jun 17  2023 Stuck in Sin ｜ John Elmore [rkcpxgrea6I].mp3
-rw-r--r--  1   36260973 Jun 08  2023 The Fight ｜ Ben Stuart [xtCm14VqFGk].mp3
-rw-r--r--  1   36626157 May 31  2023 Becoming a Praying Church ｜ Timothy ＂TA＂ Ateek and Jennie Allen [e35JUScjzqM].mp3
-rw-r--r--  1   42564525 May 25  2023 How to Pray Pt. 2 ｜ Timothy ＂TA＂ Ateek [KP4B2P5aau4].mp3
-rw-r--r--  1   37045941 May 18  2023 How To Pray ｜ Timothy ＂TA＂ Ateek [X8oWcAZJW2g].mp3
-rw-r--r--  1   35348517 May 12  2023 A Conversation on Prayer ｜ Timothy ＂TA＂ Ateek + Jennie Allen [199yKqqTbTw].mp3
-rw-r--r--  1   32691501 May 04  2023 Please Don't End Your Life ｜ Timothy ＂TA＂ Ateek [XZ01ubAqR5s].mp3
-rw-r--r--  1   36661581 Apr 27  2023 God Favors You ｜ Timothy ＂TA＂ Ateek [ZsHj1IZEobg].mp3
-rw-r--r--  1   32608509 Apr 24  2023 How to Win at Life ｜ Timothy ＂TA＂ Ateek [KTVK28Yitf0].mp3
-rw-r--r--  1   30785061 Apr 13  2023 How to Survive Hard Times ｜ Timothy ＂TA＂ Ateek [OGjkx4O2fQ0].mp3
-rw-r--r--  1   28802493 Apr 08  2023 Truly Satisfying ｜ Timothy ＂TA＂ Ateek [tPYbKnjn7Yo].mp3
-rw-r--r--  1   42128421 Mar 30  2023 The Lord Is My Shepherd ｜ Timothy ＂TA＂ Ateek [vbfgqdHp7nM].mp3
-rw-r--r--  1   38314533 Mar 23  2023 Gray Areas of Christianity ｜ Josiah Jones [AlzKLR1Te3I].mp3
-rw-r--r--  1   27146253 Mar 20  2023 How Do I Protect My Heart？ ｜ Jonathan ＂JP＂ Pokluda [NotfRIiv8tg].mp3
-rw-r--r--  1   42831237 Mar 08  2023 You're Not God ｜ Timothy ＂TA＂ Ateek [Uk2WnhbucX0].mp3
-rw-r--r--  1   36400461 Mar 02  2023 The Thing That's Killing You ｜ John Elmore [vCvbJutLyuw].mp3
-rw-r--r--  1    1241458 Feb 28  2023 What Kind of God Is This？ ｜ David Marvin [yHMQeFDniio].mp3
-rw-r--r--  1   41747205 Feb 23  2023 How to Share Your Faith ｜ Timothy ＂TA＂ Ateek [KsLNbJub5Wc].mp3
-rw-r--r--  1   20790981 Feb 20  2023 You Shall Stop - Thou Shall #3 ｜ David Marvin [NQaljFgLK58].mp3
-rw-r--r--  1   20862878 Feb 18  2023 Grow - 1 Peter #9 ｜ David Marvin [LcjG71LifaI].mp3
-rw-r--r--  1   29662125 Feb 17  2023 It's Time to Be Real ｜ Josiah Jones [mu4llNJ8qW0].mp3
-rw-r--r--  1   39996693 Feb 09  2023 The First Step to Freedom ｜ John Elmore [UZe3whGsVG8].mp3
-rw-r--r--  1   25600850 Jan 30  2023 Foreigner - 1 Peter #4 ｜ Jonathan Pokluda [7h1fjJyv8bY].mp3
-rw-r--r--  1   40218285 Jan 29  2023 Is Jesus Coming Back Soon？ ｜ Timothy ＂TA＂ Ateek [-VqXus1uCIU].mp3
-rw-r--r--  1   28696527 Jan 19  2023 Treat Yourself in Your Twenties - Bad Advice #5 ｜ Todd Wagner [-T-MKoCN7RQ].mp3
-rw-r--r--  1   28306773 Jan 12  2023 Preparing For Love - First Comes Love #6 ｜ Jonathan ＂JP＂ Pokluda [lxio5xipP1Q].mp3
-rw-r--r--  1   23933736 Jan 08  2023 Unfair - 1 Peter #5 ｜ Jonathan Pokluda [3e_x-LpuI9Q].mp3
-rw-r--r--  1   20575297 Jan 06  2023 Born Again ｜ David Marvin [G8aivgRJzWQ].mp3
-rw-r--r--  1   27321409 Jan 03  2023 The Unseen Lies from Sin and Satan - The Unseen #3 ｜ Todd Wagner [-z8Bv8o0ifQ].mp3
-rw-r--r--  1   21413606 Dec 29  2022 The Unseen Realm - The Unseen #1 ｜ David Marvin [0o4UEEy6gc4].mp3
-rw-r--r--  1   19294759 Dec 15  2022 Thou Shall Love & Respect - Thou Shall #4 ｜ David Marvin [eM6yh67Uhhw].mp3
-rw-r--r--  1   15115348 Dec 11  2022 Don't Take Your Faith Too Seriously - Bad Advice #10 ｜ Harrison Ross [H1tATMmFhJY].mp3
-rw-r--r--  1   43122405 Dec 01  2022 6 Qualities to Look for in a Husband ｜ David Marvin [HQPQoe3ccnI].mp3
-rw-r--r--  1   35502885 Nov 27  2022 6 Qualities to Look for in a Wife ｜ Jonathan ＂JP＂ Pokluda [Q99o-E3foV4].mp3
-rw-r--r--  1   40408869 Nov 17  2022 Six Questions to Save Your Marriage Before It Begins ｜ Timothy ＂TA＂ Ateek [qMxOG0B0zw8].mp3
-rw-r--r--  1   34806069 Nov 13  2022 10 Keys to Uncomplicated Dating ｜ David Marvin [7R4I8ED27C0].mp3
-rw-r--r--  1   31599909 Nov 02  2022 Three Signs You're Not Ready to Date ｜ David Marvin [xzX46nYUwgc].mp3
-rw-r--r--  1   31462029 Oct 27  2022 How Do I Win the War Against Me？ ｜ David Marvin [9fHYqAnXbpA].mp3
-rw-r--r--  1   41318565 Oct 25  2022 Recruiting the Choir ｜ AWAKEN Conference 2022 ｜ Jonathan ＂JP＂ Pokluda [mA2HywN10-M].mp3
-rw-r--r--  1   35415981 Oct 20  2022 Who Are You？ ｜ Mickey Friedrich [JNqvJRwUnMU].mp3
-rw-r--r--  1   32638941 Oct 18  2022 Taking Risks ｜ AWAKEN Conference 2022 ｜ Jennie Allen [mTuqetokcGI].mp3
-rw-r--r--  1   27097005 Oct 14  2022 Introducing the New You ｜ David Marvin [LSfI8BBgEl0].mp3
-rw-r--r--  1   30820701 Oct 11  2022 Reality Show Righteousness ｜ AWAKEN Conference 2022 ｜ Trip Lee [WLtYBA74pp0].mp3
-rw-r--r--  1   36759069 Oct 08  2022 God is Here ｜ AWAKEN Conference 2022 ｜ Timothy ＂TA＂ Ateek [MFPFxtmzgWk].mp3
-rw-r--r--  1   28236069 Oct 06  2022 Don't Follow Your Passions - Adulting #2 ｜ Jonathan ＂JP＂ Pokluda [sbYEVzu1EnI].mp3
-rw-r--r--  1   30086325 Oct 06  2022 Walk This Way ｜ David Marvin [rnF9VoIspuA].mp3
-rw-r--r--  1   26887869 Sep 28  2022 Next Level ｜ Louie Giglio [91aYiCHI5Uc].mp3
-rw-r--r--  1   31743381 Sep 27  2022 Rehearsing for Eternity ｜ AWAKEN Conference 2022 ｜ David Marvin [SLUJ5YqFIS0].mp3
-rw-r--r--  1   41463213 Sep 22  2022 How to Survive and Thrive ｜ David Marvin [0R9VdNUqs1Y].mp3
-rw-r--r--  1   35559693 Sep 16  2022 Reach the Unreached ｜ David Platt [z0YhuFjMXXQ].mp3
-rw-r--r--  1   29159205 Sep 02  2022 What Changes Everything？ ｜ Josiah Jones [yhtayem98gg].mp3
-rw-r--r--  1   26164461 Aug 24  2022 Who, What, When, Where, Why？ ｜ David Marvin [hTPopk0Rxzw].mp3
-rw-r--r--  1   26225565 Aug 18  2022 What kind of faith do you have？ ｜ David Marvin [tpkJZx0tIN8].mp3
-rw-r--r--  1   36529797 Aug 12  2022 Pursuing Greatness ｜ Timothy ＂TA＂ Ateek [tg0xBQjtqjk].mp3
-rw-r--r--  1   27530949 Aug 04  2022 Is the Bible sexist ？ ｜ David Marvin [ENwokLjwvyU].mp3
-rw-r--r--  1   36285141 Jul 28  2022 Can a Christian lose their salvation？ ｜ JD Rodgers [8fHHtVzxWDU].mp3
-rw-r--r--  1   29972253 Jul 22  2022 Can I be LGBTQIA+ and follow Jesus？ ｜ David Marvin [HHeeo2U6i1s].mp3
-rw-r--r--  1   26247141 Jul 14  2022 Can I mess up God's will for my life？ ｜ David Marvin [8DzoRz0hU3E].mp3
-rw-r--r--  1   32104821 Jul 09  2022 Prescription for Stress ｜ Timothy ＂TA＂ Ateek [4rZuUv7sF9E].mp3
-rw-r--r--  1   31528605 Jul 01  2022 Prescription for Insecurity ｜ JD Rodgers [C6tOSZ37GnM].mp3
-rw-r--r--  1   29716917 Jun 22  2022 Prescription for Conflict ｜ David Marvin [lRm3dzCb9T0].mp3
-rw-r--r--  1   22593285 Jun 17  2022 How to forgive ｜ David Marvin [qF3GxGHtjh4].mp3
-rw-r--r--  1   22723653 Jun 08  2022 Why you should forgive them ｜ David Marvin [j_vkohz15pg].mp3
-rw-r--r--  1   28208565 Jun 03  2022 Battling Sexual Sin ｜ JD Rodgers [tdZrD1KG8rQ].mp3
-rw-r--r--  1   30997989 May 25  2022 POV： You were ashamed, now you're set free ｜ David Marvin [mfsQfv32DpI].mp3
-rw-r--r--  1   26527749 May 20  2022 POV： You were good, but not good enough ｜ David Marvin [bYVo461OruQ].mp3
-rw-r--r--  1   35129205 May 11  2022 POV： You were thirsty but now you're satisfied ｜ Josiah Jones [J7xosO8PgrA].mp3
-rw-r--r--  1   24859029 May 06  2022 POV： You were blind but now you see ｜ JD Rodgers [EETCADnpWxw].mp3
-rw-r--r--  1   23206533 Apr 27  2022 POV： You were rich and now you're richer ｜ David Marvin [C47_6b5S5BY].mp3
-rw-r--r--  1   24992661 Apr 24  2022 POV： You were dead and now you're alive ｜ David Marvin [TszZd4f0cRk].mp3
-rw-r--r--  1   30509997 Apr 16  2022 Character vs Culture ｜ Josiah Jones [Ads406WbWBw].mp3
-rw-r--r--  1   21053567 Apr 10  2022 What Makes Christianity Different - Skeptical 2 [GmET-UygD3g].mp3
-rw-r--r--  1   28613517 Apr 08  2022 It's Not About You ｜ David Marvin [Z89kEOWWN-s].mp3
-rw-r--r--  1   25553733 Apr 02  2022 Faith on Fire ｜ JD Rodgers [Iy_Bs7_R81Q].mp3
-rw-r--r--  1   23400525 Mar 24  2022 God Confidence ｜ David Marvin [51Rzjyr93GE].mp3
-rw-r--r--  1   21462069 Mar 19  2022 Standing Firm ｜ David Marvin [6i6TKx_g4EM].mp3
-rw-r--r--  1   20928021 Mar 10  2022 Why You Run From God ｜ JD Rodgers [2viK5sd8Dqs].mp3
-rw-r--r--  1   22896837 Mar 03  2022 RIP to Gossip ｜ David Marvin [spCQ4CiNVr8].mp3
-rw-r--r--  1   29969517 Feb 27  2022 RIP to Loneliness ｜ David Marvin + Jennie Allen [-ohj6qoueps].mp3
-rw-r--r--  1    4972365 Feb 18  2022 Undivided Heart Ft. Watermark Music ｜ Live ｜ Awaken 2021 [f2_8KKe36C4].mp3
-rw-r--r--  1   23973477 Feb 17  2022 RIP to Toxic Dating ｜ David Marvin [qzh-ToQtXb4].mp3
-rw-r--r--  1   19098165 Feb 10  2022 RIP to the American Dream ｜ David Marvin [a17vl-ANEVE].mp3
-rw-r--r--  1   35307789 Feb 03  2022 RIP to Victim Mentality ｜ JD Rodgers [AxeR1FHWqJY].mp3
-rw-r--r--  1   21585093 Jan 28  2022 Dead & Gone ｜ Josiah Jones [xgOKmN1SQ44].mp3
-rw-r--r--  1    1923765 Dec 04  2021 Awaken Conference ｜ 2021 Highlights [eprEyvalaFQ].mp3
-rw-r--r--  1   28806237 Dec 03  2021 Unplanned Pregnancy Scandal ... in the Bible？ ｜ David Marvin [bsQL0c7WeWE].mp3
-rw-r--r--  1   30690645 Nov 25  2021 Adultery Scandal...in the Bible？ ｜ David Marvin [nF5SYAGpS44].mp3
-rw-r--r--  1    2051757 Nov 23  2021 Set Free ｜ Porch Stories [a9N7xaoRvjE].mp3
-rw-r--r--  1   31733157 Nov 18  2021 Prostitution Scandal...in the Bible？ ｜ David Marvin [gk0oW8mUbf8].mp3
-rw-r--r--  1   41386437 Nov 11  2021 Sex Scandal...in the Bible？ ｜ JD Rodgers [1jaqp7AsMRY].mp3
-rw-r--r--  1   35642205 Nov 08  2021 Mental Health Q + A ｜ David Marvin, Jennie Allen, + Jonathan Pokluda [Kjw9e_dgb0k].mp3
-rw-r--r--  1   33231693 Oct 21  2021 Battling Depression ｜ David Marvin [_kZ8Ogews8I].mp3
-rw-r--r--  1   33658629 Oct 14  2021 Battling Stress ｜ David Marvin [m14wWehqq9s].mp3
-rw-r--r--  1   30710805 Oct 10  2021 Battling Anxiety ｜ David Marvin [6i7wz9z3OxU].mp3
-rw-r--r--  1   41026053 Sep 29  2021 Dateable, But Single ｜ Josiah Jones [uRKR1tSkmYU].mp3
-rw-r--r--  1   45803157 Sep 23  2021 The Dateables ｜ David Marvin [6IcRiH2rHwg].mp3
-rw-r--r--  1   27277869 Sep 17  2021 Awaken Panel Discussion featuring Jennie Allen, Jonathan Pokluda and David Marvin [w8eICUbd3cM].mp3
-rw-r--r--  1   35084997 Sep 17  2021 Is She Dateable？ ｜ JD Rodgers [PwaKIWelBLE].mp3
-rw-r--r--  1   44296725 Sep 16  2021 United in Surrender ｜ Jonathan ＂JP＂ Pokluda [TWs6CC5OpeY].mp3
-rw-r--r--  1   27707277 Sep 16  2021 United Together ｜ Jennie Allen [pOtgSaPRYFY].mp3
-rw-r--r--  1   26747925 Sep 16  2021 United in Love ｜ Ben Stuart [yLCN583k49M].mp3
-rw-r--r--  1   21115869 Sep 16  2021 United in Worship ｜ Jefferson Bethke [WA7rtCyJcTY].mp3
-rw-r--r--  1   25586277 Sep 16  2021 United in Truth ｜ David Marvin [KgmCfIg-hZQ].mp3
-rw-r--r--  1   22965693 Sep 16  2021 United in Mission ｜ Garrett Raburn [uw5exwgNZjg].mp3
-rw-r--r--  1   32505141 Sep 02  2021 Marriage-able ｜ Jefferson Bethke [F_6PJ-_sVww].mp3
-rw-r--r--  1   26956413 Aug 28  2021 Is He Dateable？ ｜ JD Rodgers [7zUDWJYjEVA].mp3
-rw-r--r--  1   40266525 Aug 20  2021 Are You Dateable？ ｜ David Marvin [j3R5_r77DyU].mp3
-rw-r--r--  1   34543317 Aug 16  2021 ＂Depart from Me, I Never Knew You＂ ｜ JD Rodgers [7ZYLs-mw-DM].mp3
-rw-r--r--  1   30305997 Aug 08  2021 ＂Ask and You Will Receive＂ ｜ David Marvin [7W8RxukqW5E].mp3
-rw-r--r--  1   25768245 Aug 05  2021 Anxiety Crisis - 1⧸4 Life Crisis 7 - Jonathan Pokluda [t13sozz5ULY].mp3
-rw-r--r--  1   23575941 Aug 01  2021 David： What To Do When We Fail ｜ JD Rodgers [C9H0sDqtXXY].mp3
-rw-r--r--  1   30778797 Jul 30  2021 ＂You Must Be Born Again＂ ｜ Josiah Jones [2HVP865AmJg].mp3
-rw-r--r--  1   32988352 Jul 29  2021 Sermon On The Mount - Summer on The Mount #1 ｜ Todd Wagner [Erh9UQCDOSc].mp3
-rw-r--r--  1   28903197 Jul 23  2021 ＂Love Your Enemies＂ ｜ David Marvin [Cf0g-YjGFbM].mp3
-rw-r--r--  1   37170837 Jul 17  2021 This Is How We Fight Our Battles ｜ JD Rodgers [SgwT9ZMVeGY].mp3
-rw-r--r--  1    2099709 Jul 15  2021 Anxiety ｜ Porch Stories [CYlugiVMCJU].mp3
-rw-r--r--  1   24925509 Jul 13  2021 Jesus： The Savior of Sinners Like You ｜ David Marvin [ZxZnPz1PdFA].mp3
-rw-r--r--  1   37984581 Jul 09  2021 Good People Don’t Go to Heaven (Forgiven People Do) ｜ David Marvin [M-l0g44m1aU].mp3
-rw-r--r--  1   32991213 Jul 02  2021 Porn Ruins Love (and Your Soul) ｜ Ben Stuart [f910CnzQlsk].mp3
-rw-r--r--  1   24999117 Jul 02  2021 Making Money Moves ｜ Adam Tarnow [Z7_jWl0O4-0].mp3
-rw-r--r--  1   36386517 Jun 24  2021 Sin Is Fun (Until It's Not) ｜ JD Rodgers [GnRKM_bQ_Uw].mp3
-rw-r--r--  1   40859613 Jun 18  2021 Sex Before Marriage Is Amazing (But It's Destructive) ｜ David Marvin [CkpZYAI1ZfY].mp3
-rw-r--r--  1   35561877 Jun 11  2021 Modest Isn't Hottest (But It's Better) ｜ David Marvin [84JI8BDPk7c].mp3
-rw-r--r--  1   36415077 Jun 03  2021 From Good to Godly ｜ Timothy ＂TA＂ Ateek [MCifI--n-pA].mp3
-rw-r--r--  1   33776205 May 29  2021 How We Wait ｜ Jonathan ＂JP＂ Pokluda [yKexP9pmadc].mp3
-rw-r--r--  1   29673333 May 20  2021 Money Talks ｜ Josh Thames [EVieTIPfNiQ].mp3
-rw-r--r--  1   33960669 May 13  2021 You Might Struggle With Pride If... ｜ David Marvin [gDQC_XlgBi4].mp3
-rw-r--r--  1   33465189 May 07  2021 Warning Signs That Could Save Your Life ｜ JD Rodgers [Pv_IkVphyiA].mp3
-rw-r--r--  1   36725493 Apr 23  2021 Is Your Faith Real？ ｜ David Marvin [f-DeNfpza2g].mp3
-rw-r--r--  1   44020653 Apr 15  2021 No Favorites ｜ David Marvin [R6D0RDr-LYU].mp3
