
[00:00:00.000 --> 00:00:02.000]  很感動,剛才的敬拜
[00:12:25.000 --> 00:12:27.000]  他除了說牠是牧羊人之外
[00:12:27.000 --> 00:12:29.000]  他更加說牠是羊的門
[00:12:29.000 --> 00:12:32.000]  就好像七至十節那樣說
[00:12:32.000 --> 00:12:34.000]  他說我是羊的門
[00:12:34.000 --> 00:12:36.000]  然後第八和第十節
[00:12:36.000 --> 00:12:38.000]  就像梅花間竹那樣
[00:12:38.000 --> 00:12:41.000]  去介紹了強盜這群人
[00:12:41.000 --> 00:12:43.000]  這群毀壞者
[00:12:43.000 --> 00:12:44.000]  但是我們的重點
[00:12:44.000 --> 00:12:46.000]  可以看回主耶穌說我是羊的門
[00:12:46.000 --> 00:12:47.000]  弟兄姊妹
[00:12:47.000 --> 00:12:49.000]  主耶穌是羊的門
[00:12:49.000 --> 00:12:50.000]  什麼意思呢
[00:12:50.000 --> 00:12:52.000]  就是當我們相信
[00:12:52.000 --> 00:12:54.000]  願意進入神的國度
[00:12:54.000 --> 00:12:56.000]  進入神的羊圈成為羊的時候
[00:12:56.000 --> 00:12:58.000]  去倚靠的時候
[00:12:58.000 --> 00:13:01.000]  我們就可以得到四樣東西
[00:13:01.000 --> 00:13:02.000]  第一樣東西
[00:13:02.000 --> 00:13:04.000]  就是必然得救
[00:13:04.000 --> 00:13:05.000]  藍色那裡
[00:13:05.000 --> 00:13:07.000]  然後就是鬥九折
[00:13:07.000 --> 00:13:09.000]  必然得草吃
[00:13:09.000 --> 00:13:10.000]  被餵養
[00:13:10.000 --> 00:13:12.000]  有時候我們覺得吃飽了
[00:13:12.000 --> 00:13:14.000]  但是心裡也空空的
[00:13:14.000 --> 00:13:16.000]  但是主耶穌說我要餵飽你
[00:13:16.000 --> 00:13:19.000]  我不單止要餵飽你的身體肉體
[00:13:19.000 --> 00:13:21.000]  更加要你的心靈
[00:13:21.000 --> 00:13:23.000]  還有你的靈命裡
[00:13:23.000 --> 00:13:24.000]  有成熟
[00:13:24.000 --> 00:13:25.000]  有成長
[00:13:25.000 --> 00:13:26.000]  有豐盛
[00:13:26.000 --> 00:13:29.000]  第三個得就是叫羊得生命
[00:13:29.000 --> 00:13:31.000]  什麼意思呢
[00:13:31.000 --> 00:13:34.000]  原來主耶穌的角度就是
[00:13:34.000 --> 00:13:35.000]  當我們相信祂
[00:13:35.000 --> 00:13:37.000]  才是得生命
[00:13:37.000 --> 00:13:38.000]  記不記得
[00:13:38.000 --> 00:13:40.000]  約翰福音其實主要的經文就是
[00:13:40.000 --> 00:13:43.000]  主耶穌說自己是道路
[00:13:43.000 --> 00:13:45.000]  真理和生命
[00:13:45.000 --> 00:13:47.000]  原來我們一天沒有相信主耶穌
[00:13:47.000 --> 00:13:49.000]  一天都沒有得到
[00:13:49.000 --> 00:13:51.000]  神要賜給我們真正的生命
[00:13:51.000 --> 00:13:53.000]  並且要得得更豐盛
[00:13:53.000 --> 00:13:54.000]  第四個得
[00:13:54.000 --> 00:13:56.000]  更豐盛的意思是什麼
[00:13:56.000 --> 00:13:57.000]  英文有日本文
[00:13:57.000 --> 00:13:59.000]  是Live it to the fullest
[00:13:59.000 --> 00:14:00.000]  什麼意思
[00:14:00.000 --> 00:14:02.000]  等於說我們現在的生命
[00:14:02.000 --> 00:14:04.000]  是不是活得很豐盛
[00:14:04.000 --> 00:14:06.000]  是不是去到Fullest
[00:14:06.000 --> 00:14:08.000]  是不是世人看的Fullest
[00:14:08.000 --> 00:14:10.000]  還是神看的Fullest
[00:14:10.000 --> 00:14:12.000]  是怎麼樣的情況呢
[00:14:12.000 --> 00:14:14.000]  求聖靈親自去光照我們
[00:14:14.000 --> 00:14:16.000]  去挑戰我們
[00:14:16.000 --> 00:14:19.000]  我想跟大家去看進度這個字
[00:14:19.000 --> 00:14:21.000]  在哪裡出現的呢
[00:14:21.000 --> 00:14:23.000]  就是第九節
[00:14:23.000 --> 00:14:24.000]  英文
[00:14:24.000 --> 00:14:26.000]  凡從我進來的
[00:14:26.000 --> 00:14:28.000]  有日本的叫進度
[00:14:28.000 --> 00:14:29.000]  原文呢
[00:14:29.000 --> 00:14:31.000]  就是叫做As I Come I
[00:14:31.000 --> 00:14:32.000]  的意思呢
[00:14:32.000 --> 00:14:34.000]  裡面最重要的就是最後
[00:14:34.000 --> 00:14:36.000]  To Experience
[00:14:36.000 --> 00:14:39.000]  不單只是一個Status的改變
[00:14:39.000 --> 00:14:40.000]  更加是一個經驗
[00:14:40.000 --> 00:14:42.000]  一個全新的角度
[00:14:42.000 --> 00:14:44.000]  你想都沒想過的
[00:14:44.000 --> 00:14:45.000]  我試過呢
