
[00:00:00.000 --> 00:00:04.120]  感謝勁敗隊帶領我們一起有勁敗的時間
[00:04:19.320 --> 00:04:20.320]  也不要緊
[00:04:20.320 --> 00:04:21.080]  他繼續
[00:04:21.080 --> 00:04:23.800]  你會發現留言區越吹越大
[00:04:23.800 --> 00:04:25.280]  吹到大到有什麼呢
[00:04:25.280 --> 00:04:27.800]  哇 Ling Ling練琴是怎樣練琴呢
[00:04:27.800 --> 00:04:29.400]  是拉
[00:04:29.400 --> 00:04:32.600]  是在跳舞拉小提琴
[00:04:32.600 --> 00:04:33.600]  練琴的時候
[00:04:33.600 --> 00:04:34.880]  哇 然後呢
[00:04:34.880 --> 00:04:36.880]  Ling Ling不需要加入管弦樂團
[00:04:36.880 --> 00:04:38.680]  他一個人就是管弦樂團
[00:04:38.680 --> 00:04:40.440]  哇 多厲害
[00:04:40.440 --> 00:04:41.280]  還要什麼
[00:04:41.280 --> 00:04:44.040]  Ling Ling沒有小提琴也可以拉小提琴
[00:04:44.040 --> 00:04:48.360]  哇 吹到大到什麼都不行嗎
[00:04:48.360 --> 00:04:49.640]  我就很想知道
[00:04:49.640 --> 00:04:53.080]  我很想聽一下這個Ling Ling拉小提琴有多厲害
[00:04:53.080 --> 00:04:55.280]  不斷在找 不斷在找
[00:04:55.280 --> 00:04:56.560]  怎知道找都找不到
[00:04:56.560 --> 00:05:01.160]  找了幾個Ling Ling都好像不是那麼厲害
[00:05:01.160 --> 00:05:02.680]  最後我就發現了
[00:05:02.680 --> 00:05:05.240]  看了這個維基百科
[00:05:05.240 --> 00:05:08.480]  就發現原來Ling Ling是一個虛構的人物
[00:05:08.480 --> 00:05:11.200]  虛構的人物說得很厲害
[00:05:11.200 --> 00:05:12.120]  為什麼會這樣呢
[00:05:12.120 --> 00:05:14.600]  然後我慢慢看回故事我就知道了
[00:05:14.600 --> 00:05:15.920]  原來TwoSet Violin
[00:05:15.920 --> 00:05:18.520]  他們其中一個的角色
[00:05:18.520 --> 00:05:20.840]  他在小時候
[00:05:20.840 --> 00:05:22.760]  就這樣一直在練小提琴
[00:05:22.760 --> 00:05:24.600]  一直練 很努力練
[00:05:24.600 --> 00:05:26.000]  然後他被媽媽在那裡囂張
[00:05:26.000 --> 00:05:27.880]  就說 哇 你彈得那麼厲害
[00:05:27.880 --> 00:05:29.520]  你看看隔壁鄰居Ling Ling
[00:05:29.520 --> 00:05:31.960]  他每天練40個小時
[00:05:31.960 --> 00:05:33.520]  他心裡馬上沉一沉
[00:05:33.520 --> 00:05:35.960]  哇 這個世界很絕望
[00:05:35.960 --> 00:05:38.320]  不知道大家有沒有這種感覺
[00:05:38.320 --> 00:05:41.600]  有時候做亞洲人父母的子女
[00:05:41.600 --> 00:05:44.400]  有時候可能都會有這麼困難的局面
[00:05:44.400 --> 00:05:46.760]  當然亞洲也有很多好的父母
[00:05:46.760 --> 00:05:48.160]  沒有那麼誇張
[00:05:48.160 --> 00:05:51.160]  不會說你99分剩下一分去了哪裡
[00:05:51.160 --> 00:05:55.080]  但是他們當中體會了那種唏噓
[00:05:55.080 --> 00:05:56.760]  那個目標真的很高
[00:05:56.760 --> 00:05:58.600]  高到不可能碰到
[00:05:58.600 --> 00:06:00.560]  一天練40個小時
[00:06:00.560 --> 00:06:02.600]  那不如叫做兩天
[00:06:02.600 --> 00:06:04.920]  真的很灰的一件事
[00:06:04.920 --> 00:06:08.480]  其實 說笑的 說完了
[00:06:08.480 --> 00:06:11.040]  其實有時候生命裡面
[00:06:11.040 --> 00:06:13.120]  當有些目標高得很厲害
[00:06:13.120 --> 00:06:14.920]  你很想去觸碰的時候
[00:06:14.920 --> 00:06:16.680]  你發覺沒辦法觸碰
[00:06:16.680 --> 00:06:19.400]  你心裡面也會有那種很絕望
[00:06:19.400 --> 00:06:21.360]  很想放棄
[00:06:21.360 --> 00:06:24.320]  很想 什麼 現在這個字 躺平
[00:06:24.320 --> 00:06:26.360]  很想躺平 沒什麼心機
[00:06:26.360 --> 00:06:29.840]  那個目標那麼高 那麼絕望
[00:06:29.840 --> 00:06:31.840]  都不想做了
[00:06:31.840 --> 00:06:34.000]  有時候會不會做基督徒
[00:06:34.000 --> 00:06:36.000]  也會有這種感覺
[00:06:36.000 --> 00:06:37.520]  做一個好的基督徒
[00:06:37.520 --> 00:06:39.320]  真的很難
[00:06:39.320 --> 00:06:41.000]  做一個好的基督徒
[00:06:41.000 --> 00:06:43.920]  笑口沙沙 永遠都會喜樂
[00:06:43.920 --> 00:06:45.200]  做一個好的基督徒
[00:06:45.200 --> 00:06:47.200]  要輔助身邊的人
[00:06:47.200 --> 00:06:49.800]  一見到街邊有個婆婆撿紙皮
[00:06:49.800 --> 00:06:51.520]  你立刻去關心她
[00:06:51.520 --> 00:06:52.800]  做一個好的基督徒
[00:06:52.800 --> 00:06:54.200]  要懂得安慰人
[00:06:54.200 --> 00:06:56.680]  別人哭的時候也要令他笑
[00:06:56.680 --> 00:06:58.360]  做一個好的基督徒
[00:06:58.360 --> 00:07:00.280]  現在說要環保
[00:07:00.280 --> 00:07:01.360]  做一個好的基督徒
[00:07:01.360 --> 00:07:03.360]  真的有很多很多特質
[00:07:03.360 --> 00:07:05.360]  我們要做到才叫做好的基督徒
[00:07:05.360 --> 00:07:07.360]  有時候不知道會不會覺得
[00:07:07.360 --> 00:07:08.760]  做一個好的基督徒
[00:07:08.760 --> 00:07:10.760]  那個標準真的很高 很難
[00:07:10.760 --> 00:07:12.760]  甚至很想放棄
[00:07:12.760 --> 00:07:16.160]  今天我們標青群體
[00:07:16.160 --> 00:07:19.760]  我們的主題叫做自由的功課
[00:07:19.760 --> 00:07:23.560]  是的 粵語題叫做自由的功課
[00:07:23.560 --> 00:07:25.560]  主題也叫做自由的功課
[00:07:25.560 --> 00:07:27.560]  我拿了沒有人用得了
[00:07:27.560 --> 00:07:34.160]  這個主題對我來說也是一個很大的體會
[00:07:34.160 --> 00:07:37.360]  做基督徒有時候也活得不太自由
[00:07:37.360 --> 00:07:39.360]  不知道大家覺不覺得
[00:07:39.360 --> 00:07:41.360]  很多限制 很多局限
[00:07:41.360 --> 00:07:43.360]  目標又很高 永遠達不到
[00:07:43.360 --> 00:07:46.360]  究竟基督徒如何在生命中可以活得自由一點
[00:07:46.360 --> 00:07:49.360]  究竟我們生命中如何可以活得很喜樂
[00:07:49.360 --> 00:07:51.960]  聖經裡面經常說做基督徒是應該喜樂的
[00:07:51.960 --> 00:07:53.360]  豐盛的生命
[00:07:53.360 --> 00:07:56.360]  究竟我們生命中如何才可以很自由
[00:07:56.360 --> 00:07:59.360]  很喜樂地擁抱基督徒的身分呢
[00:07:59.360 --> 00:08:01.360]  今天我們看的經文
[00:08:01.360 --> 00:08:03.360]  在路加福音18-19章
[00:08:03.360 --> 00:08:07.360]  當中給了我們兩個很寶貴的提醒
[00:08:07.360 --> 00:08:10.360]  第一就是基督徒是一個不自由的原因
[00:08:10.360 --> 00:08:13.360]  做基督徒有時候真的活得很不自由
[00:08:13.360 --> 00:08:15.360]  究竟原因在哪裡呢
[00:08:15.360 --> 00:08:17.360]  第二就是我們基督徒
[00:08:17.360 --> 00:08:19.360]  究竟自由的出路在哪裡
[00:08:19.360 --> 00:08:22.360]  我們如何才可以得到那份自由呢
[00:08:22.360 --> 00:08:24.360]  神賜給我們的自由
[00:08:24.360 --> 00:08:26.360]  我們今天會看這個經文
[00:08:26.360 --> 00:08:28.360]  路加福音18-19章
[00:08:28.360 --> 00:08:29.360]  我不會讀完
[00:08:29.360 --> 00:08:32.360]  當中會說兩段很重要的經文
[00:08:32.360 --> 00:08:33.360]  做一個對比
[00:08:33.360 --> 00:08:35.360]  在開始之前
[00:08:35.360 --> 00:08:37.360]  很想給大家一點背景資料
[00:08:37.360 --> 00:08:40.360]  路加福音18-19章說什麼呢
[00:08:40.360 --> 00:08:43.360]  當中原來是說一個很重要的主題
[00:08:43.360 --> 00:08:45.360]  就叫信心
[00:08:45.360 --> 00:08:48.360]  主耶穌在那裡問了一個問題
[00:08:48.360 --> 00:08:49.360]  祂來到這個世界
[00:08:49.360 --> 00:08:51.360]  可不可以找到有人有信心
[00:08:51.360 --> 00:08:53.360]  這個問題聽上去好像奇奇怪怪
[00:08:53.360 --> 00:08:55.360]  有信心 有啊
[00:08:55.360 --> 00:08:56.360]  我對自己很有信心
[00:08:56.360 --> 00:08:58.360]  對誰誰誰很有信心
[00:08:58.360 --> 00:09:00.360]  對那個足球員很有信心
[00:09:00.360 --> 00:09:01.360]  究竟什麼叫信心呢
[00:09:01.360 --> 00:09:04.360]  但其實那時候問這個問題
[00:09:04.360 --> 00:09:07.360]  對猶太人來說是很大的問題
[00:09:07.360 --> 00:09:08.360]  因為他們知道
[00:09:08.360 --> 00:09:10.360]  創世紀15-16節說到
[00:09:10.360 --> 00:09:13.360]  阿伯拉罕因著信
[00:09:13.360 --> 00:09:16.360]  耶和華就以此為他的意
[00:09:16.360 --> 00:09:18.360]  就是說你有信心的話
[00:09:18.360 --> 00:09:20.360]  在神面前就可以被稱為義
[00:09:20.360 --> 00:09:22.360]  哇 多大件事
[00:09:22.360 --> 00:09:26.360]  有信心的人在神面前就被稱為義
[00:09:26.360 --> 00:09:28.360]  可以進入到神的天國
[00:09:28.360 --> 00:09:31.360]  所以那時候每個人都立刻豎起耳朵去聽
[00:09:31.360 --> 00:09:34.360]  究竟怎樣才算有信心呢
[00:09:34.360 --> 00:09:36.360]  怎樣才可以在神面前得稱為義
[00:09:36.360 --> 00:09:38.360]  進入到天國呢
[00:09:38.360 --> 00:09:42.360]  那時候主耶穌就帶著門徒去認識這個主題
[00:09:42.360 --> 00:09:44.360]  究竟什麼才算真正的信心呢
[00:09:44.360 --> 00:09:46.360]  讓我們一起去讀出我們主要經文
[00:09:46.360 --> 00:09:49.360]  路加福音18章18-27節
[00:09:49.360 --> 00:09:51.360]  我們先讀這一段經文
[00:09:51.360 --> 00:09:53.360]  當中就會告訴我們
[00:09:53.360 --> 00:09:55.360]  原來我們有時候在人生中
[00:09:55.360 --> 00:09:57.360]  有一份扭曲了的信心
[00:09:57.360 --> 00:09:59.360]  而那份扭曲的信心
[00:09:59.360 --> 00:10:03.360]  讓我們和神的關係都隔絕了
[00:10:03.360 --> 00:10:07.360]  這份扭曲的信心正正是因為我們內心以為
[00:10:07.360 --> 00:10:11.360]  原來我們以為自己可以靠著自己的努力
[00:10:11.360 --> 00:10:13.360]  可以達到神的標準
[00:10:13.360 --> 00:10:15.360]  原來我們經常以為我們只要努力
[00:10:15.360 --> 00:10:17.360]  我們努力就可以做得好
[00:10:17.360 --> 00:10:19.360]  做得到 達得到神的標準
[00:10:19.360 --> 00:10:21.360]  但其實呢 原來這個信心
[00:10:21.360 --> 00:10:23.360]  是一個扭曲了的信心
[00:10:23.360 --> 00:10:25.360]  而在我們生命中會得很不自由
[00:10:25.360 --> 00:10:27.360]  很沒有盼望
[00:10:27.360 --> 00:10:29.360]  我們一起去讀這段經文
[00:10:29.360 --> 00:10:31.360]  我們看看當中的角色
[00:10:31.360 --> 00:10:33.360]  是怎樣去認識這份信心呢
[00:10:33.360 --> 00:10:36.360]  我們一起去讀 路加福音18章18-27節
[00:10:36.360 --> 00:10:37.360]  一起讀 請
[00:10:37.360 --> 00:10:39.360]  有一個官問耶穌說
[00:10:39.360 --> 00:10:41.360]  善良的老師
[00:10:41.360 --> 00:10:45.360]  我該做什麼才能承受永生
[00:10:45.360 --> 00:10:47.360]  耶穌對他說
[00:10:47.360 --> 00:10:49.360]  為什麼稱我是良善的
[00:10:49.360 --> 00:10:51.360]  除了神一位之外
[00:10:51.360 --> 00:10:53.360]  再沒有善良的
[00:10:53.360 --> 00:10:55.360]  皆明你是知道的
[00:10:55.360 --> 00:10:57.360]  不可姦淫 不可殺人
[00:10:57.360 --> 00:11:01.360]  不可偷渡 不可作假見證
[00:11:01.360 --> 00:11:03.360]  當孝敬父母
[00:11:03.360 --> 00:11:05.360]  乃人說
[00:11:05.360 --> 00:11:07.360]  這一切我從小都遵守了
[00:11:07.360 --> 00:11:09.360]  耶穌聽見了
[00:11:09.360 --> 00:11:11.360]  就對他說
[00:11:11.360 --> 00:11:13.360]  你還缺少一件
[00:11:13.360 --> 00:11:15.360]  要變賣你一切所有的
[00:11:15.360 --> 00:11:17.360]  身給窮人
[00:11:17.360 --> 00:11:19.360]  就必有財寶在天上
[00:11:19.360 --> 00:11:21.360]  你還要來跟從我
[00:11:21.360 --> 00:11:23.360]  他聽見這些話
[00:11:23.360 --> 00:11:25.360]  就很憂愁
[00:11:25.360 --> 00:11:27.360]  因為他很富有
[00:11:27.360 --> 00:11:29.360]  耶穌見他變得很憂愁
[00:11:29.360 --> 00:11:31.360]  就說
[00:11:31.360 --> 00:11:33.360]  有錢財的人進神的國
[00:11:33.360 --> 00:11:35.360]  是何等的難
[00:11:35.360 --> 00:11:37.360]  駱駝穿過針眼
[00:11:37.360 --> 00:11:39.360]  比財主進神的國
[00:11:39.360 --> 00:11:41.360]  還容易呢
[00:11:41.360 --> 00:11:43.360]  聽見的人說
[00:11:43.360 --> 00:11:45.360]  誰能得救呢
[00:11:45.360 --> 00:11:47.360]  耶穌說在人所不能的事
[00:11:47.360 --> 00:11:49.360]  在神都能
[00:11:49.360 --> 00:11:51.360]  那時候有一個官
[00:11:51.360 --> 00:11:53.360]  去找耶穌問他
[00:11:53.360 --> 00:11:55.360]  怎樣才能承受永生
[00:11:55.360 --> 00:11:57.360]  說到官很多人都會以為
[00:11:57.360 --> 00:11:59.360]  是否在說羅馬的官兵
[00:11:59.360 --> 00:12:01.360]  達官貴人
[00:12:01.360 --> 00:12:03.360]  但其實這個官字
[00:12:03.360 --> 00:12:05.360]  在路加福音和《仕途行傳》
[00:12:05.360 --> 00:12:07.360]  一直都是說領導
[00:12:07.360 --> 00:12:09.360]  沒有特別說誰是領導
[00:12:09.360 --> 00:12:11.360]  但在路加福音和《仕途行傳》
[00:12:11.360 --> 00:12:13.360]  通常都是說
[00:12:13.360 --> 00:12:15.360]  宗教領導
[00:12:15.360 --> 00:12:17.360]  所以才會看到有這麼多猶太人的色彩
[00:12:17.360 --> 00:12:19.360]  在裡面
[00:12:19.360 --> 00:12:21.360]  講十誡 講永生
[00:12:21.360 --> 00:12:23.360]  這些全部都是猶太人的色彩
[00:12:23.360 --> 00:12:25.360]  所以其實他是一個宗教領導
[00:12:25.360 --> 00:12:27.360]  很多《釋經》學家都是這樣說
[00:12:27.360 --> 00:12:29.360]  我們看到這個宗教領導
[00:12:29.360 --> 00:12:31.360]  開宗明義就問了一個問題
[00:12:31.360 --> 00:12:33.360]  我要做什麼
[00:12:33.360 --> 00:12:35.360]  我要做什麼
[00:12:35.360 --> 00:12:37.360]  就可以承受永生
[00:12:37.360 --> 00:12:39.360]  承受這個字當中的意思
[00:12:39.360 --> 00:12:41.360]  我有權利 我有勢
[00:12:41.360 --> 00:12:43.360]  我是符合一個標準
[00:12:43.360 --> 00:12:45.360]  我可以有資格擁有
[00:12:45.360 --> 00:12:47.360]  這件事
[00:12:47.360 --> 00:12:49.360]  所以宗教領導講得很清晰
[00:12:49.360 --> 00:12:51.360]  我做什麼
[00:12:51.360 --> 00:12:53.360]  我就可以有權有勢
[00:12:53.360 --> 00:12:55.360]  去得著這件事 就是永生
[00:12:55.360 --> 00:12:57.360]  所以他覺得
[00:12:57.360 --> 00:12:59.360]  只要他做了一些事 他就可以進入天國
[00:12:59.360 --> 00:13:01.360]  為什麼他會問主耶穌
[00:13:01.360 --> 00:13:03.360]  在經文裡面也說了
[00:13:03.360 --> 00:13:05.360]  給我們聽
[00:13:05.360 --> 00:13:07.360]  當中他就說他稱呼主耶穌那一句
[00:13:07.360 --> 00:13:09.360]  原來帶出了一個很重要的意義
[00:13:09.360 --> 00:13:11.360]  善良的老師
[00:13:11.360 --> 00:13:13.360]  善良的意思
[00:13:13.360 --> 00:13:15.360]  也就是帶有達到標準的意思
[00:13:15.360 --> 00:13:17.360]  就是說他是一個好人
[00:13:17.360 --> 00:13:19.360]  他達到一些所謂好的標準
[00:13:19.360 --> 00:13:21.360]  並且他是老師
[00:13:21.360 --> 00:13:23.360]  也就是那時候
[00:13:23.360 --> 00:13:25.360]  因為耶穌是很有名的
[00:13:25.360 --> 00:13:27.360]  是一個全天國福音的老師
[00:13:27.360 --> 00:13:29.360]  所以很多人會去問他
[00:13:29.360 --> 00:13:31.360]  去認識究竟什麼叫天國
[00:13:31.360 --> 00:13:33.360]  天國百福
[00:13:33.360 --> 00:13:35.360]  很多都是這樣問他
[00:13:35.360 --> 00:13:37.360]  其實就是覺得
[00:13:37.360 --> 00:13:40.360]  主耶穌是一個教人天國道理的老師
[00:13:40.360 --> 00:13:42.360]  並且他已經是達到標準
[00:13:42.360 --> 00:13:44.360]  所以他心裡面有一樣東西
[00:13:44.360 --> 00:13:46.360]  想著就是他既然知道
[00:13:46.360 --> 00:13:47.360]  標準在哪裡
[00:13:47.360 --> 00:13:49.360]  那你告訴我我達到標準
[00:13:49.360 --> 00:13:51.360]  我就進入天國 搞定
[00:13:51.360 --> 00:13:53.360]  很容易 非常容易
[00:13:53.360 --> 00:13:55.360]  主耶穌那時候就帶他去認識
[00:13:55.360 --> 00:13:57.360]  這件事 究竟標準在哪裡
[00:13:57.360 --> 00:13:59.360]  一開始先試一試
[00:13:59.360 --> 00:14:03.360]  就說了十誡中間的五誡
[00:14:03.360 --> 00:14:05.360]  不可姦人 不可殺人 不可偷渡
[00:14:05.360 --> 00:14:07.360]  作假見證 當孝敬父母
[00:14:07.360 --> 00:14:09.360]  說了出來 試一試
[00:14:09.360 --> 00:14:11.360]  那個宗教領袖
[00:14:11.360 --> 00:14:13.360]  哇 馬上你看到他
[00:14:13.360 --> 00:14:15.360]  有一種飄飄然的狀態
[00:14:15.360 --> 00:14:17.360]  因為你看到那些句子
[00:14:17.360 --> 00:14:19.360]  全部都是有一種驕傲的成分在
[00:14:19.360 --> 00:14:21.360]  當中就說了 哇 我不但做到
[00:14:21.360 --> 00:14:23.360]  我從小就已經做到了
[00:14:23.360 --> 00:14:25.360]  從小到大都做到了
[00:14:25.360 --> 00:14:27.360]  很容易搞定 有永生
[00:14:27.360 --> 00:14:29.360]  心就飄飄然這樣
[00:14:29.360 --> 00:14:31.360]  但主耶穌那時候
[00:14:31.360 --> 00:14:33.360]  突然之間 哇 大逆轉
[00:14:33.360 --> 00:14:35.360]  180度大逆轉
[00:14:35.360 --> 00:14:37.360]  他就將第十誡
[00:14:37.360 --> 00:14:39.360]  那裡的精要帶了出來
[00:14:39.360 --> 00:14:41.360]  人不可以有貪婪
[00:14:41.360 --> 00:14:43.360]  不可以有貪婪的意思
[00:14:43.360 --> 00:14:45.360]  是到什麼地步呢
[00:14:45.360 --> 00:14:47.360]  他告訴他 神的標準在哪裡
[00:14:47.360 --> 00:14:49.360]  不可以貪婪 就是去到
[00:14:49.360 --> 00:14:51.360]  你可以變賣你一切所有的東西
[00:14:51.360 --> 00:14:53.360]  分給窮人 再跟從
[00:14:53.360 --> 00:14:55.360]  主耶穌的基督的意思
[00:14:55.360 --> 00:14:57.360]  主耶穌其實是帶著宗教領袖
[00:14:57.360 --> 00:14:59.360]  去認識神真正的標準
[00:14:59.360 --> 00:15:01.360]  是在哪裡 神真正的標準
[00:15:01.360 --> 00:15:03.360]  人可以有信心去到什麼地步
[00:15:03.360 --> 00:15:05.360]  就是你賣了一切
[00:15:05.360 --> 00:15:07.360]  去給窮人 然後你跟隨主耶穌
[00:15:07.360 --> 00:15:09.360]  那時候
[00:15:09.360 --> 00:15:11.360]  那個宗教領袖就悠悠愁愁
[00:15:11.360 --> 00:15:13.360]  這樣走了 因為他發覺自己
[00:15:13.360 --> 00:15:15.360]  達不到標準
[00:15:15.360 --> 00:15:17.360]  其實你聽下去都會覺得困難
[00:15:17.360 --> 00:15:19.360]  怎麼可能賣了一切
[00:15:19.360 --> 00:15:21.360]  那你吃什麼
[00:15:21.360 --> 00:15:23.360]  吃泥嗎 難道
[00:15:23.360 --> 00:15:25.360]  沒有東西可以去
[00:15:25.360 --> 00:15:27.360]  維持自己的生計
[00:15:27.360 --> 00:15:29.360]  其實這個標準是難到
