
[00:00:00.000 --> 00:00:02.680]  今天所說的經文都說得很光亮
[00:01:09.920 --> 00:01:12.440]  又或者那些人靠在柱子上
[00:01:12.440 --> 00:01:14.840]  搞得你不能扶手
[00:01:14.840 --> 00:01:16.520]  又或者在門口
[00:01:16.520 --> 00:01:18.520]  那些人好像射龍門一樣
[00:01:18.520 --> 00:01:20.320]  站在門口不走進去
[00:01:20.320 --> 00:01:23.000]  明明裡面有很多空位
[00:01:23.000 --> 00:01:24.600]  又或者
[00:01:24.600 --> 00:01:28.440]  這件事對我來說比較覺得很煩擾
[00:01:28.440 --> 00:01:31.120]  就是那些人在地鐵裡面
[00:01:31.120 --> 00:01:31.880]  看手機
[00:01:31.880 --> 00:01:32.880]  聽歌
[00:01:32.880 --> 00:01:35.520]  接著播放的聲浪很大聲
[00:01:35.520 --> 00:01:37.760]  不知道是不是他們覺得這首歌很好聽
[00:01:37.760 --> 00:01:39.680]  很想跟我們分享
[00:01:39.680 --> 00:01:41.240]  就是好歌獻給你
[00:01:41.240 --> 00:01:42.400]  好像羅文教授說的
[00:01:42.400 --> 00:01:45.960]  好歌獻給你
[00:01:45.960 --> 00:01:48.120]  但是我一聽到我就覺得很煩擾
[00:01:48.120 --> 00:01:50.640]  又不知道大家聽到這樣的狀況是怎麼樣的
[00:01:50.640 --> 00:01:52.200]  你覺得很享受
[00:01:52.200 --> 00:01:54.120]  還是覺得很開心呢?
[00:01:54.120 --> 00:01:56.520]  今天所說的經文
[00:01:56.520 --> 00:01:59.800]  跟關於獻上的都是很類似的
[00:01:59.800 --> 00:02:01.600]  就是說有兩個人
[00:02:01.600 --> 00:02:03.200]  甚至是祭司
[00:02:03.200 --> 00:02:05.120]  獻祭給神
[00:02:05.120 --> 00:02:06.840]  但是不知道是不是因為獻祭
[00:02:06.840 --> 00:02:08.800]  好像地鐵播歌的人一樣
[00:02:08.800 --> 00:02:10.760]  令到神很煩擾
[00:02:10.760 --> 00:02:14.920]  於是神就做了一個很重的懲罰
[00:02:14.920 --> 00:02:16.200]  那個懲罰是什麼呢?
[00:02:16.200 --> 00:02:19.400]  就是降火消滅了這兩個祭司
[00:02:19.400 --> 00:02:22.000]  這個這麼不合神心意的獻祭
[00:02:22.000 --> 00:02:23.360]  跟火有關
[00:02:23.360 --> 00:02:25.480]  所以今天我的題目是什麼呢?
[00:02:25.480 --> 00:02:28.720]  就是玩出火的啟示
[00:02:28.720 --> 00:02:32.560]  今天看的經文主要是看利物济的第十章
[00:02:32.560 --> 00:02:34.920]  其實利物济的頭一至七章
[00:02:34.920 --> 00:02:37.520]  就是講關於祭物的
[00:02:37.520 --> 00:02:39.120]  講不同的祭物
[00:02:39.120 --> 00:02:41.160]  不同的祭典
[00:02:41.160 --> 00:02:43.920]  例如說梵祭、平安祭、掃祭
[00:02:43.920 --> 00:02:46.200]  由第八至到第十章
[00:02:46.200 --> 00:02:48.280]  通常聖經分類都是這樣分的
[00:02:48.280 --> 00:02:51.360]  因為第八至到第十章就是講祭司
[00:02:51.360 --> 00:02:52.680]  講獻祭
[00:02:52.680 --> 00:02:56.960]  甚至講獻祭當中出現了什麼問題
[00:02:56.960 --> 00:02:58.400]  我們可以看看PowerPoint
[00:02:58.400 --> 00:03:01.600]  第八章就是講祭司的按立
[00:03:01.600 --> 00:03:02.760]  按立誰呢?
[00:03:02.760 --> 00:03:03.840]  就是摩西
[00:03:03.840 --> 00:03:06.640]  就去按立亞倫為大祭司
[00:03:06.640 --> 00:03:09.800]  另外他四個兒子就做普通的祭司
[00:03:09.800 --> 00:03:14.280]  這個是出埃及之後第一次正式的按立祭司
[00:03:14.280 --> 00:03:18.240]  第九章就是講到會幕祭壇的啟動例
[00:03:18.240 --> 00:03:20.680]  會幕就是敬拜神的地方
[00:03:20.680 --> 00:03:24.240]  祭司按立之後就在這裡第一次的獻祭
[00:03:24.240 --> 00:03:25.720]  這個獻祭
[00:03:25.720 --> 00:03:29.720]  講述當中的高潮就是有神的火降下
[00:03:29.720 --> 00:03:31.920]  燒了祭壇上的祭物
[00:03:31.920 --> 00:03:34.600]  有火降下來燒了祭壇的祭物
[00:03:34.600 --> 00:03:36.240]  代表其實神是很悅耳
[00:03:36.240 --> 00:03:39.240]  於是所有的以色列民就很歡呼高興地
[00:03:39.240 --> 00:03:40.480]  就俯伏在這裡
[00:03:40.480 --> 00:03:43.040]  是一件很高潮的時間
[00:03:43.040 --> 00:03:46.640]  到了第十章就講到獻祭的失敗
[00:03:46.640 --> 00:03:49.360]  就是講到有兩個祭司的問題
[00:03:49.360 --> 00:03:53.600]  原本開頭講的火就是燒那些獻祭的祭物
[00:03:53.600 --> 00:03:55.480]  但是現在這一章就講到那些火
[00:03:55.480 --> 00:03:57.480]  有火出來不是燒祭物
[00:03:57.480 --> 00:03:59.800]  反而是燒兩個祭司
[00:03:59.800 --> 00:04:03.800]  這兩個祭司就是亞倫兩個的兒子
[00:04:03.800 --> 00:04:04.840]  其實很特別的
[00:04:04.840 --> 00:04:06.920]  開頭就講到大家很開心
[00:04:06.920 --> 00:04:09.280]  見到神有火出來去燒祭物
[00:04:09.280 --> 00:04:10.960]  但是突然間轉個頭
[00:04:10.960 --> 00:04:13.520]  就是有兩個祭司被燒死
[00:04:13.520 --> 00:04:15.720]  在聖經裡面通常都有這樣的狀況
[00:04:15.720 --> 00:04:16.800]  一開頭就高潮
[00:04:16.800 --> 00:04:18.480]  但是突然間又急轉直下
[00:04:18.480 --> 00:04:20.080]  例如在創世紀裡面
[00:04:20.080 --> 00:04:21.640]  就是創造人
[00:04:21.640 --> 00:04:22.920]  這個是高潮來的
[00:04:22.920 --> 00:04:25.600]  但是誰知道人很快就墮落犯罪
[00:04:25.600 --> 00:04:29.760]  又或者摩西上西那沙拿十甲
[00:04:29.760 --> 00:04:31.760]  原本應該是一件很榮耀的事
[00:04:31.760 --> 00:04:32.760]  因為遇見神
[00:04:32.760 --> 00:04:35.240]  但是誰知道山下的以色列民做什麼
[00:04:35.240 --> 00:04:36.720]  就拜金牛獨
[00:04:36.720 --> 00:04:39.120]  又或者羅亞方舟這件事
[00:04:39.120 --> 00:04:40.680]  原本洪水已經去了
[00:04:40.680 --> 00:04:41.600]  應該很開心
[00:04:41.600 --> 00:04:43.400]  但是誰知道羅亞喝醉酒
[00:04:43.400 --> 00:04:45.040]  於是犯下一個大罪
[00:04:45.040 --> 00:04:47.720]  又害到以後的後代
[00:04:47.720 --> 00:04:49.840]  聖經有這些原本很開心的高潮
[00:04:49.840 --> 00:04:51.760]  突然間又落到一個低潮
[00:04:51.760 --> 00:04:52.920]  對於我們來說
[00:04:52.920 --> 00:04:54.840]  在屬靈上有什麼啟示呢?
[00:04:54.840 --> 00:04:56.040]  可能我們也要小心
[00:04:56.040 --> 00:04:58.720]  有時候當你覺得自己是屬靈的高位的時候
[00:04:58.720 --> 00:05:01.240]  你要小心自己會不會突然間行差踏錯
[00:05:01.240 --> 00:05:04.240]  又跌到一個屬靈的低位
[00:05:04.240 --> 00:05:06.120]  今天的經文
[00:05:06.120 --> 00:05:07.840]  就是看這個
[00:05:07.840 --> 00:05:08.920]  你還沒記第十章
[00:05:08.920 --> 00:05:11.400]  我還是會看部分的經文
[00:05:11.400 --> 00:05:13.720]  第一個段落
[00:05:13.720 --> 00:05:18.280]  我就會定為侍奉不可以任意妄為
[00:05:18.280 --> 00:05:19.800]  我也很想邀請弟兄姊妹
[00:05:19.800 --> 00:05:23.720]  讀第一和第二節的經文
[00:05:23.720 --> 00:05:25.120]  預備起
[00:05:25.120 --> 00:05:29.560]  阿倫的兒子拿答和阿伯護的難
[00:05:29.560 --> 00:05:32.920]  自己的香爐把火放在爐裡
[00:05:32.920 --> 00:05:34.320]  加上香
[00:05:34.320 --> 00:05:37.720]  在耶和華面前獻上煩火
[00:05:37.720 --> 00:05:41.000]  是耶和華沒有吩咐他們的
[00:05:41.000 --> 00:05:44.000]  有火從耶和華裡
[00:05:44.000 --> 00:05:49.120]  他們就死在耶和華面前
[00:05:49.120 --> 00:05:50.080]  根據經文
[00:05:50.080 --> 00:05:52.320]  阿倫兩個做祭司的兒子
[00:05:52.320 --> 00:05:54.720]  拿著香爐獻上煩火
[00:05:54.720 --> 00:05:56.800]  做一件好像很普通的獻祭的事
[00:05:56.800 --> 00:05:58.480]  但是怎知道當他獻祭完之後
[00:05:58.480 --> 00:06:01.120]  就被耶和華的火吞滅了
[00:06:01.120 --> 00:06:04.000]  那麼祭司獻祭是一件很普通的事
[00:06:04.000 --> 00:06:05.080]  那有什麼錯呢?
[00:06:05.080 --> 00:06:08.000]  但是為什麼神不喜歡獻祭呢?
[00:06:08.000 --> 00:06:11.800]  會不會是因為這些祭司做了一些不應該做的事情
[00:06:11.800 --> 00:06:14.320]  於是神就有這樣的懲罰呢?
[00:06:14.320 --> 00:06:16.000]  事實上現在大家留意經文
[00:06:16.000 --> 00:06:17.240]  經文也有提到
[00:06:17.240 --> 00:06:20.480]  耶和華沒有吩咐他們去做
[00:06:20.480 --> 00:06:23.800]  其實沒有吩咐他們做什麼呢?
[00:06:23.800 --> 00:06:25.080]  根據經文來說
[00:06:25.080 --> 00:06:26.920]  第一件可能沒有吩咐的事
[00:06:26.920 --> 00:06:29.640]  就是關乎火爐
[00:06:29.640 --> 00:06:31.480]  經文裡面很特別提到
[00:06:31.480 --> 00:06:35.000]  這兩個兒子各自拿自己的香爐
[00:06:35.000 --> 00:06:36.400]  似乎很想強調
[00:06:36.400 --> 00:06:39.480]  他們不是拿回眸或者屬神的香爐
[00:06:39.480 --> 00:06:41.400]  是用自己的香爐
[00:06:41.400 --> 00:06:44.720]  其實神是很看重聖俗之分的
[00:06:44.720 --> 00:06:46.240]  那麼獻祭用的用具
[00:06:46.240 --> 00:06:47.240]  應該是要聖潔的
[00:06:47.240 --> 00:06:48.720]  是不可以屬世的
[00:06:48.720 --> 00:06:50.120]  那麼第二個問題
[00:06:50.120 --> 00:06:51.400]  可能出於什麼呢?
[00:06:51.400 --> 00:06:54.560]  就是可能出於所獻的那個火
[00:06:54.560 --> 00:06:56.560]  其實漁民這個火
[00:06:56.560 --> 00:07:00.480]  是解作奇怪、異常又或者陌生的
[00:07:00.480 --> 00:07:02.440]  那麼按照獻祭的規矩
[00:07:02.440 --> 00:07:06.600]  火爐的火其實是需要在祭壇上拿那些火的
[00:07:06.600 --> 00:07:10.760]  那麼會不會這兩個兒子是拿了一些其他的火呢?
[00:07:10.760 --> 00:07:13.240]  而不是祭壇上的聖火呢?
[00:07:13.240 --> 00:07:15.600]  於是就惹怒了神
[00:07:15.600 --> 00:07:19.120]  因為神其實是很看重聖俗之分的
[00:07:19.120 --> 00:07:20.320]  那麼有另一樣東西
[00:07:20.320 --> 00:07:21.720]  又或者可能導致到
[00:07:21.720 --> 00:07:24.080]  其實這兩個兒子才被燒死的
[00:07:24.080 --> 00:07:25.480]  那麼是什麼呢?
[00:07:25.480 --> 00:07:28.760]  就可能是有關致聖所的
[00:07:28.760 --> 00:07:30.040]  那麼在
[00:07:30.040 --> 00:07:31.480]  你還沒記第十六章
[00:07:31.480 --> 00:07:33.400]  有一個經文提到
[00:07:33.400 --> 00:07:35.440]  可能這件事是提示到他們真的
[00:07:35.440 --> 00:07:36.440]  進了致聖所
[00:07:36.440 --> 00:07:39.560]  以致到他們是被神真的用火吞滅的
[00:07:39.560 --> 00:07:41.720]  那麼經文就是這樣說的
[00:07:41.720 --> 00:07:43.400]  那麼不如我們就讀這段經文吧
[00:07:43.400 --> 00:07:44.720]  預備起
[00:07:44.720 --> 00:07:48.560]  「阿倫的兩個兒子靠近耶和華面前
[00:07:48.560 --> 00:07:49.400]  死了
[00:07:49.400 --> 00:07:50.880]  他們死後
[00:07:50.880 --> 00:07:53.000]  耶和華對摩西說
[00:07:53.000 --> 00:07:55.480]  你要吩咐你哥哥阿倫
[00:07:55.480 --> 00:07:58.000]  不可隨時進入聖所
[00:07:58.000 --> 00:07:59.320]  萬子內
[00:07:59.320 --> 00:08:01.040]  到櫃蓋前
[00:08:01.040 --> 00:08:03.040]  免得他死亡」
[00:08:03.040 --> 00:08:04.080]  這段經文就說了
[00:08:04.080 --> 00:08:06.000]  說阿倫的兩個祭司兒子死了
[00:08:06.000 --> 00:08:06.960]  然後呢
[00:08:06.960 --> 00:08:09.240]  耶和華對摩西說了
[00:08:09.240 --> 00:08:10.920]  他就說你要吩咐你哥哥阿倫
[00:08:10.920 --> 00:08:15.160]  就說你不可以隨時進入聖所的萬子內
[00:08:15.160 --> 00:08:17.040]  那麼這個萬子內是什麼意思呢?
[00:08:17.040 --> 00:08:18.680]  就是致聖所
[00:08:18.680 --> 00:08:21.160]  其實按照憲制的規矩
[00:08:21.160 --> 00:08:24.400]  只有大祭司才可以進入致聖所
[00:08:24.400 --> 00:08:27.240]  甚至乎每年只可以進入一次
[00:08:27.240 --> 00:08:29.760]  那麼由於阿倫這兩個兒子
[00:08:29.760 --> 00:08:31.600]  一來不是大祭司
[00:08:31.600 --> 00:08:33.800]  二來他可能真的沒有被神的吩咐
[00:08:33.800 --> 00:08:36.160]  進入了萬子致聖所
[00:08:36.160 --> 00:08:39.200]  於是就受到這個懲罰
[00:08:39.200 --> 00:08:40.880]  好了,其實
[00:08:40.880 --> 00:08:43.000]  看到這兩個祭司的遭遇
[00:08:43.000 --> 00:08:44.520]  因為不同的事情
[00:08:44.520 --> 00:08:46.520]  導致被神的火吞滅
[00:08:46.520 --> 00:08:48.520]  特別說到這兩個祭司
[00:08:48.520 --> 00:08:51.000]  用自己那套的私家火爐
[00:08:51.000 --> 00:08:54.440]  而不是用會幕的爐去做獻祭
[00:08:54.440 --> 00:08:56.960]  而引致神極大的不滿
[00:08:56.960 --> 00:09:00.080]  那麼我們今天做福祉其實也是一種的獻祭
[00:09:00.080 --> 00:09:01.480]  但我們要留意一下
[00:09:01.480 --> 00:09:03.760]  其實當我們做福祉做獻祭的時候
[00:09:03.760 --> 00:09:05.760]  有沒有用自己那套呢?
[00:09:05.760 --> 00:09:07.360]  而不是用神那一套
[00:09:07.360 --> 00:09:10.920]  或者教會那一套來參與福祉
[00:09:10.920 --> 00:09:14.760]  那麼早前我就跟一個團友見面
[00:09:14.760 --> 00:09:15.920]  那麼跟他見面的原因
[00:09:15.920 --> 00:09:19.640]  因為他很想參加教會的一個福祉
[00:09:19.640 --> 00:09:20.440]  但很可惜的
[00:09:20.440 --> 00:09:24.120]  因為他有幾方面都不符合教會的要求
[00:09:24.120 --> 00:09:26.040]  所以就不被推薦
[00:09:26.040 --> 00:09:28.240]  那麼這個團友就很不滿意
[00:09:28.240 --> 00:09:30.400]  他就突然間很兇
[00:09:30.400 --> 00:09:31.880]  又很大聲
[00:09:31.880 --> 00:09:33.440]  那麼在那一刻我就說
[00:09:33.440 --> 00:09:34.360]  你冷靜一點吧
[00:09:34.360 --> 00:09:35.440]  不用那麼大聲
[00:09:35.440 --> 00:09:36.720]  然後他就回應我
[00:09:36.720 --> 00:09:39.600]  他說大聲不代表沒有禮貌
[00:09:39.600 --> 00:09:40.640]  這樣跟我說
[00:09:40.640 --> 00:09:44.040]  但是在那一刻我真的有被凶的感覺
[00:09:44.040 --> 00:09:46.520]  所以有時候大家真的要留意一下
[00:09:46.520 --> 00:09:48.360]  事後這個團友跟我說
[00:09:48.360 --> 00:09:50.200]  他說我對待教會的人
[00:09:50.200 --> 00:09:52.080]  跟對待外面的人很不同
[00:09:52.080 --> 00:09:53.080]  我對待外面的人
[00:09:53.080 --> 00:09:54.800]  有時候要靠兇靠大聲
[00:09:54.800 --> 00:09:57.320]  這樣才可以拿到我想要的東西
[00:09:57.320 --> 00:09:58.640]  那麼在那一刻我就在想
[00:09:58.640 --> 00:10:00.600]  你到底當我是教會的人
[00:10:00.600 --> 00:10:02.320]  還是當我是外面的人
[00:10:02.320 --> 00:10:06.640]  還是你拿了教會外面那一套來做事呢?
[00:10:06.640 --> 00:10:09.000]  所以有時候當我們去做福祉的時候
[00:10:09.000 --> 00:10:10.040]  我們要留意一下
[00:10:10.040 --> 00:10:12.280]  其實我們是用了外面那一套
[00:10:12.280 --> 00:10:16.040]  還是按照神的規矩去做事呢?
[00:10:16.040 --> 00:10:19.240]  特別其實我們當用神的規矩去做事的時候
[00:10:19.240 --> 00:10:21.960]  也是一個實踐信仰的時間
[00:10:21.960 --> 00:10:23.040]  還有另外一件事
[00:10:23.040 --> 00:10:24.440]  就是我們也要向世界展現
[00:10:24.440 --> 00:10:26.960]  在神國裡面做事是怎樣做的呢?
[00:10:26.960 --> 00:10:29.840]  甚至乎可能成為世人的榜樣
[00:10:29.840 --> 00:10:32.120]  吸引人去信主的
[00:10:32.120 --> 00:10:36.200]  當亞倫這兩個兒子被火吞滅了之後
[00:10:36.200 --> 00:10:38.720]  然後摩西又有些說話
[00:10:38.720 --> 00:10:40.920]  因為神透過摩西去說
[00:10:40.920 --> 00:10:42.600]  說些什麼呢?
[00:10:42.600 --> 00:10:44.280]  我們一起讀這節的經文
[00:10:44.280 --> 00:10:45.640]  預備起
[00:10:45.640 --> 00:10:48.240]  「於是摩西對亞倫說
[00:10:48.240 --> 00:10:51.160]  這就是耶和華所吩咐的
[00:10:51.160 --> 00:10:56.080]  說我在那親近我的人中要顯為聖
[00:10:56.080 --> 00:11:00.400]  在全體百姓面前我要得著榮耀
[00:11:00.400 --> 00:11:02.840]  亞倫就默默不言」
[00:11:02.840 --> 00:11:04.200]  是的 經文就說到了
[00:11:04.200 --> 00:11:06.200]  說這個是耶和華所吩咐
[00:11:06.200 --> 00:11:06.960]  跟之前很不同
[00:11:06.960 --> 00:11:09.280]  之前那些祭司得罪了神
[00:11:09.280 --> 00:11:10.960]  因為耶和華沒有吩咐
[00:11:10.960 --> 00:11:13.160]  現在就是耶和華吩咐了
[00:11:13.160 --> 00:11:14.600]  如果看這節的經文
[00:11:14.600 --> 00:11:17.280]  其實是一個平衡的句子
[00:11:17.280 --> 00:11:18.360]  它怎樣去平衡呢?
[00:11:18.360 --> 00:11:19.400]  一開始就說到了
[00:11:19.400 --> 00:11:21.120]  在我親近我的人中
[00:11:21.120 --> 00:11:23.520]  我要被顯為聖
[00:11:23.520 --> 00:11:25.680]  或者被尊為聖
[00:11:25.680 --> 00:11:26.840]  平衡什麼呢?
[00:11:26.840 --> 00:11:29.640]  就是平衡在全體百姓面前
[00:11:29.640 --> 00:11:32.040]  我要得著榮耀
[00:11:32.040 --> 00:11:34.440]  神是說在兩個群體當中
[00:11:34.440 --> 00:11:36.040]  他要被顯為聖
[00:11:36.040 --> 00:11:38.600]  並且不得著榮耀
[00:11:38.600 --> 00:11:39.520]  這兩個群體
[00:11:39.520 --> 00:11:40.680]  第一個群體就說到了
[00:11:40.680 --> 00:11:42.800]  那親近我的人中
[00:11:42.800 --> 00:11:46.200]  那親近我的人是什麼人呢?
[00:11:46.200 --> 00:11:49.200]  很可能就是說是祭司
[00:11:49.200 --> 00:11:51.040]  在以西傑書就這樣說
[00:11:51.040 --> 00:11:51.600]  他說
[00:11:51.600 --> 00:11:53.600]  「給祭司你美人
[00:11:53.600 --> 00:11:57.240]  就是那親近我侍奉我」
[00:11:57.240 --> 00:11:59.760]  說到親近我就是祭司
[00:11:59.760 --> 00:12:02.800]  的確最親近神是什麼人呢?
[00:12:02.800 --> 00:12:04.840]  的確是祭司
[00:12:04.840 --> 00:12:06.120]  所以神就說了
[00:12:06.120 --> 00:12:09.200]  祂說我要在祭司中顯為聖
[00:12:09.200 --> 00:12:10.640]  所以作為祭司
[00:12:10.640 --> 00:12:12.520]  其實一定要尊神為聖
[00:12:12.520 --> 00:12:13.760]  要顯神為聖
[00:12:13.760 --> 00:12:15.160]  一定要很小心
[00:12:15.160 --> 00:12:18.000]  不可以去冒犯神的
[00:12:18.000 --> 00:12:21.640]  不過我們剛才分析那兩個兒子
[00:12:21.640 --> 00:12:22.840]  他們沒有用聖火
[00:12:22.840 --> 00:12:24.240]  用了煩火
[00:12:24.240 --> 00:12:26.000]  又或者用了自己的爐
[00:12:26.000 --> 00:12:28.600]  而沒有用會幕裡面的爐
[00:12:28.600 --> 00:12:30.880]  甚至踩過界
[00:12:30.880 --> 00:12:32.400]  進了至聖所
[00:12:32.400 --> 00:12:34.240]  其實這些一切一切的動作
[00:12:34.240 --> 00:12:36.720]  都是沒有尊重神為聖的
[00:12:36.720 --> 00:12:38.760]  甚至這些是神沒有所吩咐的
[00:12:38.760 --> 00:12:40.760]  其實如果嚴格來說
[00:12:40.760 --> 00:12:44.160]  可能可以說是當神沒有道的
[00:12:44.160 --> 00:12:45.680]  所以當我們侍奉神的時候
[00:12:45.680 --> 00:12:48.200]  一定要尊神為聖
[00:12:48.200 --> 00:12:50.680]  要顯神為聖
[00:12:50.680 --> 00:12:53.680]  而不是為了自己不同的慾望
[00:12:53.680 --> 00:12:56.080]  私慾或者感覺良好
[00:12:56.080 --> 00:12:58.440]  侍奉的目的就是要顯神為聖
[00:12:58.440 --> 00:13:00.880]  而不是要顯示自己多有價值
[00:13:00.880 --> 00:13:02.080]  多有才華
[00:13:02.080 --> 00:13:04.080]  或者多有恩賜
[00:13:04.080 --> 00:13:08.800]  認識有一位很有音樂恩賜的肢體
[00:13:08.800 --> 00:13:11.400]  其實我也很欣賞他這個音樂的恩賜
[00:13:11.400 --> 00:13:14.640]  這個肢體很想進入教會的敬拜隊
[00:13:14.640 --> 00:13:16.520]  他很想進入教會的敬拜隊的原因
[00:13:16.520 --> 00:13:20.960]  因為他覺得團契的音樂服侍不滿足
[00:13:20.960 --> 00:13:23.920]  因為他覺得團契的敬拜不夠專業
[00:13:23.920 --> 00:13:25.520]  又不夠質素
[00:13:25.520 --> 00:13:28.240]  他覺得在團契的侍奉
[00:13:28.240 --> 00:13:30.240]  是浪費了自己的恩賜
[00:13:30.240 --> 00:13:32.760]  其實我聽起來好像是在說
[00:13:32.760 --> 00:13:34.760]  我的恩賜被埋沒了
[00:13:34.760 --> 00:13:38.320]  或者我的恩賜不能夠發揮出來
[00:13:38.320 --> 00:13:41.160]  在那一刻我覺得他的侍奉的目的
[00:13:41.160 --> 00:13:43.760]  不是為了要顯神為聖
[00:13:43.760 --> 00:13:45.400]  而是為了要顯示什麼
[00:13:45.400 --> 00:13:47.160]  要顯示自己的才能
[00:13:47.160 --> 00:13:48.760]  甚至是恩賜
[00:13:48.760 --> 00:13:50.560]  其實有時候也很難分清楚
[00:13:50.560 --> 00:13:52.040]  其實我們侍奉神
[00:13:52.040 --> 00:13:53.600]  是真的侍奉神
[00:13:53.600 --> 00:13:56.440]  還是為了滿足自己不同的需要
[00:13:56.440 --> 00:13:58.560]  不同的慾望
[00:13:58.560 --> 00:13:59.840]  記得在幾個星期前
[00:13:59.840 --> 00:14:01.640]  也有同工很真誠地分享
[00:14:01.640 --> 00:14:02.960]  說他年輕的時候
[00:14:02.960 --> 00:14:04.360]  他去服侍神
[00:14:04.360 --> 00:14:05.760]  他以為自己是服侍神
[00:14:05.760 --> 00:14:08.160]  但其實原來他想透過服侍
[00:14:08.160 --> 00:14:09.840]  得到人的認同
[00:14:09.840 --> 00:14:12.680]  得到人認同他的價值
[00:14:12.680 --> 00:14:13.960]  有時候我們侍奉
[00:14:13.960 --> 00:14:15.840]  的確有時候要去問神
[00:14:15.840 --> 00:14:17.680]  要神去監察我們的心
[00:14:17.680 --> 00:14:19.040]  究竟我們的服侍
[00:14:19.040 --> 00:14:21.200]  是為了神顯為聖
[00:14:21.200 --> 00:14:24.040]  還是為了要顯示自己的價值
[00:14:24.040 --> 00:14:26.600]  或者滿足自己的需要呢?
[00:14:26.600 --> 00:14:28.640]  另外經文又提到
[00:14:28.640 --> 00:14:31.440]  神說要在全體的百姓面前
[00:14:31.440 --> 00:14:33.760]  要得著榮耀
[00:14:33.760 --> 00:14:36.560]  其實這是什麼意思呢?
[00:14:36.560 --> 00:14:38.400]  原來亞倫那兩個兒子死了
[00:14:38.400 --> 00:14:40.720]  不是死在耶和華的面前
[00:14:40.720 --> 00:14:44.400]  還是死在全體百姓的面前
[00:14:44.400 --> 00:14:45.120]  大家想想
[00:14:45.120 --> 00:14:46.880]  如果你是其中一位的百姓
[00:14:46.880 --> 00:14:50.360]  看到神真的降火燒死了兩個祭司
[00:14:50.360 --> 00:14:53.120]  你們會有什麼感受呢?
[00:14:53.120 --> 00:14:55.080]  會有什麼感覺呢?
[00:14:55.080 --> 00:14:56.800]  但對於當時的百姓
[00:14:56.800 --> 00:15:01.200]  當神看到有火下來燒死了兩個祭司
[00:15:01.200 --> 00:15:02.040]  他們在那一刻
[00:15:02.040 --> 00:15:04.880]  心裡突然可能會很敬畏神
[00:15:04.880 --> 00:15:06.880]  甚至很尊崇神
[00:15:06.880 --> 00:15:10.120]  百姓突然有這樣的心態上的轉變
[00:15:10.120 --> 00:15:10.960]  很特別的
[00:15:10.960 --> 00:15:14.640]  神因為這樣就得到榮耀了
[00:15:14.640 --> 00:15:17.480]  因為兩個祭司被神的審判和懲罰
[00:15:17.480 --> 00:15:21.400]  而神就在百姓面前得到榮耀了
[00:15:21.400 --> 00:15:22.800]  我們經常說
[00:15:22.800 --> 00:15:25.760]  經常會以為基督徒有一個成功的生命
[00:15:25.760 --> 00:15:26.880]  有一個快樂的生命
[00:15:26.880 --> 00:15:29.280]  這樣就可以榮耀到神
[00:15:29.280 --> 00:15:31.040]  但想不到原來
[00:15:31.040 --> 00:15:33.280]  當有人被神懲罰的時候
[00:15:33.280 --> 00:15:34.640]  被神審判的時候
[00:15:34.640 --> 00:15:38.440]  神也可以得到榮耀的
