
[00:00:00.000 --> 00:00:02.000]  聽到我們的主已經復活了
[00:10:23.920 --> 00:10:27.920]  又或者因為怕肢體不高興
[00:10:27.920 --> 00:10:32.920]  而不敢用愛心說誠實話
[00:10:32.920 --> 00:10:35.920]  又或者因為怕福音的對象
[00:10:35.920 --> 00:10:37.920]  不願意相信
[00:10:37.920 --> 00:10:40.920]  所以在我們講福音的內容的時候
[00:10:40.920 --> 00:10:43.920]  就會避重就輕
[00:10:43.920 --> 00:10:48.920]  不敢提及人的罪的問題
[00:10:48.920 --> 00:10:52.920]  又或者怕熱怕冷
[00:10:52.920 --> 00:10:54.920]  怕水土不服
[00:10:54.920 --> 00:10:57.920]  怕忍受不到
[00:10:57.920 --> 00:11:01.920]  而不敢去斷宣
[00:11:01.920 --> 00:11:02.920]  弟兄姊妹
[00:11:02.920 --> 00:11:04.920]  有沒有想過
[00:11:04.920 --> 00:11:05.920]  其實這些恐懼
[00:11:05.920 --> 00:11:10.920]  都是來自對神的不信任
[00:11:10.920 --> 00:11:15.920]  不相信祂能夠讓你做得到
[00:11:15.920 --> 00:11:18.920]  不相信祂能夠藉著這些事
[00:11:18.920 --> 00:11:21.920]  幫助我們成長
[00:11:21.920 --> 00:11:24.920]  我們會不會因為經常恐懼
[00:11:24.920 --> 00:11:26.920]  而讓信心
[00:11:26.920 --> 00:11:27.920]  像這些婦女一樣
[00:11:27.920 --> 00:11:32.920]  變得遲鈍呢
[00:11:32.920 --> 00:11:35.920]  又問一下
[00:11:35.920 --> 00:11:37.920]  沒有在螢幕上就最好了
[00:11:37.920 --> 00:11:40.920]  剛才我們讀經文讀到哪一節
[00:11:40.920 --> 00:11:42.920]  是 第八節 很好
[00:11:42.920 --> 00:11:47.920]  其實在最古老的馬賀福音的抄本裡
[00:11:47.920 --> 00:11:49.920]  和早期很多的譯本
[00:11:49.920 --> 00:11:51.920]  馬賀福音十六章
[00:11:51.920 --> 00:11:54.920]  其實到了第八節就結束了
[00:11:54.920 --> 00:11:59.920]  但因為這些突然和不尋常的結尾
[00:11:59.920 --> 00:12:02.920]  讓那時候的讀者覺得很困惑
[00:12:02.920 --> 00:12:07.920]  覺得好像欠缺了一個完滿的交代
[00:12:07.920 --> 00:12:10.920]  所以後期負責抄寫聖經的人
[00:12:10.920 --> 00:12:13.920]  就從其他福音書取材
[00:12:13.920 --> 00:12:18.920]  加插了之後第九至二十節
[00:12:18.920 --> 00:12:22.920]  為馬賀福音補上了一個能夠描述正統教義
[00:12:22.920 --> 00:12:25.920]  和令人滿意的結局
[00:12:25.920 --> 00:12:27.920]  當然也有些讀者
[00:12:27.920 --> 00:12:30.920]  因為不同意額外加插一些東西
[00:12:30.920 --> 00:12:32.920]  但也沒有辦法接受第十六章
[00:12:32.920 --> 00:12:36.920]  在第八節突然結束
[00:12:36.920 --> 00:12:37.920]  所以他們認為
[00:12:37.920 --> 00:12:40.920]  馬賀在未寫完馬賀福音的時候
[00:12:40.920 --> 00:12:42.920]  已經殉道死了
[00:12:42.920 --> 00:12:44.920]  又或者有些人覺得
[00:12:44.920 --> 00:12:47.920]  可能結尾是不見了
[00:12:47.920 --> 00:12:49.920]  搬運的時候不見了
[00:12:49.920 --> 00:12:52.920]  但之後也有些聖經學者
[00:12:52.920 --> 00:12:54.920]  研究過又提出
[00:12:54.920 --> 00:12:56.920]  馬賀福音的開頭和結尾
[00:12:56.920 --> 00:13:00.920]  其實一樣都是這麼突兀的
[00:13:00.920 --> 00:13:04.920]  所以馬賀福音第十六章
[00:13:04.920 --> 00:13:08.920]  在第八節的結尾是故意的
[00:13:08.920 --> 00:13:11.920]  無論是怎樣的時候
[00:13:11.920 --> 00:13:15.920]  我們都很想找個原因
[00:13:15.920 --> 00:13:18.920]  但其實這不是最重要的
[00:13:18.920 --> 00:13:20.920]  不如讓我們繼續看下去
[00:13:20.920 --> 00:13:24.920]  在第九至二十節的加插
[00:13:24.920 --> 00:13:27.920]  那些加插的人想告訴我們甚麼
[00:13:27.920 --> 00:13:31.920]  首先讓我們一起讀第九至十一節
[00:13:31.920 --> 00:13:33.920]  1、2、3
[00:13:33.920 --> 00:13:35.920]  在七日的第一日清早
[00:13:35.920 --> 00:13:37.920]  耶穌復活了
[00:13:37.920 --> 00:13:41.920]  就先向沒大拉的瑪利亞顯現
[00:13:41.920 --> 00:13:45.920]  她去告訴那向來跟隨耶穌的人
[00:13:45.920 --> 00:13:48.920]  那時他們正哀悼哭泣
[00:13:48.920 --> 00:13:50.920]  他們聽見耶穌活了
[00:13:50.920 --> 00:13:55.920]  被瑪利亞看見卻是不信
[00:13:55.920 --> 00:13:57.920]  在這裡
[00:13:57.920 --> 00:14:00.920]  還有根據馬賀福音第28章
[00:14:00.920 --> 00:14:03.920]  和約翰福音第20章的記載
[00:14:03.920 --> 00:14:06.920]  聽過天使所說的話的時候
[00:14:06.920 --> 00:14:08.920]  復活的主
[00:14:08.920 --> 00:14:12.920]  曾經向沒大拉的瑪利亞顯現
[00:14:12.920 --> 00:14:14.920]  當瑪利亞見過復活的主
[00:14:14.920 --> 00:14:17.920]  心情被平復下來之後
[00:14:17.920 --> 00:14:19.920]  她就立即告訴門徒
[00:14:19.920 --> 00:14:22.920]  但在第十一節告訴她
[00:14:22.920 --> 00:14:25.920]  門徒竟然不相信
[00:14:25.920 --> 00:14:27.920]  其實在路加福音第24章
[00:14:27.920 --> 00:14:31.920]  也同樣記載了這件事
[00:14:31.920 --> 00:14:33.920]  記載了門徒的反應
[00:14:33.920 --> 00:14:34.920]  在那裡這樣說
[00:14:34.920 --> 00:14:38.920]  門徒以為是互言
[00:14:38.920 --> 00:14:41.920]  就不相信
[00:14:41.920 --> 00:14:44.920]  但為什麼門徒不相信呢?
[00:14:44.920 --> 00:14:47.920]  在經文第十節那裡說過
[00:14:47.920 --> 00:14:50.920]  說瑪利亞去找門徒的時候
[00:14:50.920 --> 00:14:54.920]  他們正在哀悼哭泣
[00:14:54.920 --> 00:14:59.920]  新譯本那裡是用悲傷被哀哭泣
[00:14:59.920 --> 00:15:04.920]  而《聖經》譯本就用了哀傷痛哭
[00:15:04.920 --> 00:15:08.920]  這些都是很強烈的負面情緒
[00:15:08.920 --> 00:15:10.920]  所以我們可以想像
[00:15:10.920 --> 00:15:12.920]  當瑪利亞向門徒公佈
[00:15:12.920 --> 00:15:16.920]  耶穌已經按著她在最後晚餐的時候
[00:15:16.920 --> 00:15:19.920]  告訴他們已經復活的時候
[00:15:19.920 --> 00:15:25.920]  門徒因為仍然被很強烈的負面情緒所影響
[00:15:25.920 --> 00:15:28.920]  他們的思想變得很遲鈍
[00:15:28.920 --> 00:15:30.920]  就好像失憶一樣
[00:15:30.920 --> 00:15:32.920]  完全都忘記了
[00:15:32.920 --> 00:15:36.920]  認定瑪利亞在胡言亂語
[00:15:36.920 --> 00:15:43.920]  思想剛剛好難接受了自己不願意面對的
[00:15:43.920 --> 00:15:46.920]  耶穌死去的事實
[00:15:46.920 --> 00:15:50.920]  現在又說她復活了
[00:15:50.920 --> 00:15:52.920]  很難接受
[00:15:52.920 --> 00:15:54.920]  我們繼續看下去
[00:15:54.920 --> 00:15:56.920]  《馬福音》第十六章十二至十三節
[00:15:56.920 --> 00:15:58.920]  我們一起讀
[00:15:58.920 --> 00:16:04.920]  「這時候門徒中間有兩個人往鄉下去
[00:16:04.920 --> 00:16:06.920]  走路的時候
[00:16:06.920 --> 00:16:09.920]  耶穌變了形象向他們顯現
[00:16:09.920 --> 00:16:12.920]  他們就去告訴其餘的門徒
[00:16:12.920 --> 00:16:16.920]  其餘的門徒也是不信」
[00:16:16.920 --> 00:16:20.920]  復活的主向瑪利亞顯現了之後
[00:16:20.920 --> 00:16:27.920]  又在路上向兩個正在前往耳馬五師的信徒顯現
[00:16:27.920 --> 00:16:31.920]  他們剛剛好在討論耶穌的死和復活的事
[00:16:31.920 --> 00:16:33.920]  在《路加福音》二十四章記載
[00:16:33.920 --> 00:16:35.920]  同一件事的時候
[00:16:35.920 --> 00:16:36.920]  路加告訴我們
[00:16:36.920 --> 00:16:37.920]  剛剛開始的時候
[00:16:37.920 --> 00:16:41.920]  其實這兩個信徒都不知道跟他們同行的是耶穌
[00:16:41.920 --> 00:16:44.920]  但直至耶穌跟他們一起吃飯
[00:16:44.920 --> 00:16:45.920]  抹餅的時候
[00:16:45.920 --> 00:16:48.920]  他們才認得出是耶穌
[00:16:48.920 --> 00:16:51.920]  於是他們就連忙地告訴門徒
[00:16:51.920 --> 00:16:55.920]  但在《馬學福音》第十六章十三節告訴我們
[00:16:55.920 --> 00:16:59.920]  門徒仍然不信
[00:16:59.920 --> 00:17:04.920]  估計門徒仍然被深度的哀傷籠罩著
[00:17:04.920 --> 00:17:08.920]  所以沒有辦法去相信
[00:17:08.920 --> 00:17:11.920]  無論是先前的末大拉瑪利亞的見證
[00:17:11.920 --> 00:17:14.920]  又或者是現在兩個信徒的見證
[00:17:14.920 --> 00:17:17.920]  他們都聽不進去
[00:17:17.920 --> 00:17:19.920]  但有時想想
[00:17:19.920 --> 00:17:23.920]  倘若他們真的知道耶穌要復活的時候
[00:17:23.920 --> 00:17:25.920]  因為耶穌已經跟他們說過
[00:17:25.920 --> 00:17:28.920]  就算是很傷心
[00:17:28.920 --> 00:17:31.920]  經過兩次的提醒
[00:17:31.920 --> 00:17:36.920]  為什麼仍然沒有醒來呢?
[00:17:36.920 --> 00:17:40.920]  還是門徒從一開始
[00:17:40.920 --> 00:17:46.920]  就沒有打算去記住耶穌要復活的事?
[00:17:46.920 --> 00:17:49.920]  因為他們一聽到耶穌要死
[00:17:49.920 --> 00:17:52.920]  就已經很抗拒
[00:17:52.920 --> 00:17:54.920]  又怎會在意
[00:17:54.920 --> 00:17:59.920]  或者聽得入耳之後要發生的事呢?
[00:17:59.920 --> 00:18:02.920]  就好像在《約翰福音》十六章三十三節
[00:18:02.920 --> 00:18:04.920]  耶穌曾經跟我們說
[00:18:04.920 --> 00:18:07.920]  「我將這些事告訴你們
[00:18:07.920 --> 00:18:10.920]  是要你們在我裡面有平安
[00:18:10.920 --> 00:18:12.920]  在世上你們有苦難
[00:18:12.920 --> 00:18:14.920]  但你們可以放心
[00:18:14.920 --> 00:18:17.920]  我已經勝過了世界」
[00:18:17.920 --> 00:18:20.920]  思想有誰喜歡苦難的呢?
[00:18:20.920 --> 00:18:22.920]  這裡有沒有人喜歡苦難的
[00:18:22.920 --> 00:18:24.920]  可以舉手嗎?
[00:18:24.920 --> 00:18:27.920]  應該沒有吧?
[00:18:27.920 --> 00:18:30.920]  當我們聽到會有苦難的時候
[00:18:30.920 --> 00:18:34.920]  會很自然地產生抗拒
[00:18:34.920 --> 00:18:36.920]  那又怎會專心聽下去呢?
[00:18:36.920 --> 00:18:39.920]  又怎會有開放的心去了解
[00:18:39.920 --> 00:18:44.920]  以致記得耶穌已經勝過世界呢?
[00:18:44.920 --> 00:18:51.920]  或者明白去找找勝過世界是什麼意思呢?
[00:18:51.920 --> 00:18:53.920]  我們懂得一輩
[00:18:53.920 --> 00:18:57.920]  但很多時候都不明白
[00:18:57.920 --> 00:18:59.920]  弟兄姊妹
[00:18:59.920 --> 00:19:03.920]  神的應許是要叫信徒有盼望
[00:19:03.920 --> 00:19:07.920]  不至於灰心喪膽
[00:19:07.920 --> 00:19:09.920]  但這些應許的目的
[00:19:09.920 --> 00:19:11.920]  也正是意味著
[00:19:11.920 --> 00:19:15.920]  在經歷這些應許之前
[00:19:15.920 --> 00:19:17.920]  一定會遇到艱難
[00:19:17.920 --> 00:19:22.920]  甚至是危險
[00:19:22.920 --> 00:19:24.920]  面對困境
[00:19:24.920 --> 00:19:26.920]  引起自然反應
[00:19:26.920 --> 00:19:27.920]  就是抗拒
[00:19:27.920 --> 00:19:29.920]  而不是接受
[00:19:29.920 --> 00:19:32.920]  然而不願意學習接受
[00:19:32.920 --> 00:19:36.920]  就不能經歷之後的應許
[00:19:36.920 --> 00:19:43.920]  這正是讓我們信得遲鈍的關鍵
[00:19:43.920 --> 00:19:47.920]  是不是很吊詭呢?
[00:19:47.920 --> 00:19:48.920]  弟兄姊妹
