
[00:00:00.000 --> 00:00:03.480]  今天很高興可以在此與大家靜悟
[00:03:31.960 --> 00:03:38.360]  神透過大衛的後裔中選擇一人,來恢復大衛的角度,
[00:03:38.360 --> 00:03:41.960]  將神的王權表露無遺,
[00:03:41.960 --> 00:03:46.360]  而神實施王權的領域,你知不知道在哪裏呢?
[00:03:46.360 --> 00:03:49.160]  就是在以色列國的身上,
[00:03:49.160 --> 00:03:54.560]  這個一直由舊約延伸到新約的盼望,
[00:03:54.560 --> 00:03:59.760]  與當時的人對天國的認知是很相同的,
[00:03:59.760 --> 00:04:07.160]  他們務求驅逐羅馬帝國還我河山的重任,
[00:04:07.160 --> 00:04:13.160]  我們更可以從古歷史學家約瑟夫,
[00:04:13.160 --> 00:04:16.960]  以色列的古歷史學家,在他的記載當中,
[00:04:16.960 --> 00:04:21.760]  知道當時有很多人都自稱自己是尼塞亞人,
[00:04:21.760 --> 00:04:26.960]  而最為人熟悉的就是主后132年的巴爾科,
[00:04:26.960 --> 00:04:30.960]  他也自稱自己是尼塞亞人,
[00:04:30.960 --> 00:04:35.960]  他想用什麼呢?想用武力推翻羅馬政府,
[00:04:35.960 --> 00:04:43.560]  這些記載都說明當時全國人民都想要一個什麼呢?
[00:04:43.560 --> 00:04:47.760]  屬地,政治的天國出現,
[00:04:47.760 --> 00:04:50.560]  因此我們就明白,
[00:04:50.560 --> 00:04:54.160]  耶穌要賜給12個門徒他的權柄,
[00:04:54.160 --> 00:04:56.960]  去醫治病人,叫死人復活,
[00:04:56.960 --> 00:05:00.960]  把大麻風的得潔症,把鬼趕出去,
[00:05:00.960 --> 00:05:08.960]  這些行動都是和耶穌在第八和第九章的神蹟一致,
[00:05:08.960 --> 00:05:14.960]  證明了門徒的事工是耶穌事工的延伸,
[00:05:14.960 --> 00:05:18.960]  更重要的是,管會堂的女兒復活,
[00:05:18.960 --> 00:05:22.960]  更加凸顯了耶穌在尼塞亞的身份,
[00:05:22.960 --> 00:05:30.560]  耶穌不單用口說天國的福音信息,
[00:05:30.560 --> 00:05:34.960]  還配合神蹟歧視外在的證明,
[00:05:34.960 --> 00:05:41.960]  證明自己就是舊約所預言的尼塞亞,
[00:05:41.960 --> 00:05:47.960]  亦表達了尼塞亞的國道已經展開,
[00:05:47.960 --> 00:05:50.560]  可能弟兄姊妹你會問,
[00:05:50.560 --> 00:05:56.960]  既然如此,如果今天的信徒同樣有這個能力,
[00:05:56.960 --> 00:05:59.960]  傳福音是否容易得多呢?
[00:05:59.960 --> 00:06:02.960]  但我想告訴大家,
[00:06:02.960 --> 00:06:05.960]  在《耳空所書》二章所說,
[00:06:05.960 --> 00:06:10.960]  教會是建立在使徒和先知的根基上,
[00:06:10.960 --> 00:06:15.960]  所以今天的信徒就不需要這些東西來建立教會。
[00:06:15.960 --> 00:06:19.960]  說到這裡,我們再看經文,
[00:06:19.960 --> 00:06:22.560]  耶穌命令門徒,
[00:06:22.560 --> 00:06:25.960]  「白白的得來,就是要白白的捨去」,
[00:06:25.960 --> 00:06:32.960]  意思是指門徒收到耶穌賜予他們的服事能力和權柄,
[00:06:32.960 --> 00:06:36.960]  不帶任何條件,
[00:06:36.960 --> 00:06:40.960]  亦不求任何回報,
[00:06:40.960 --> 00:06:48.960]  他們要將天國的福音帶來的祝福、拯救的信息傳揚開去。
[00:06:48.960 --> 00:06:50.960]  對於門徒來說,
[00:06:50.960 --> 00:06:55.960]  傳福音是要他們知道自己是白白的得來,
[00:06:55.960 --> 00:06:57.960]  亦要白白的捨去,
[00:06:57.960 --> 00:07:02.960]  這些就是要仰望神一切的供應和預備。
[00:07:02.960 --> 00:07:09.960]  我記得小學時已經回教會,
[00:07:09.960 --> 00:07:11.960]  我回教會做甚麼呢?
[00:07:11.960 --> 00:07:13.960]  去崇拜、團契,
[00:07:13.960 --> 00:07:15.960]  因為當時家裡很窮,
[00:07:15.960 --> 00:07:19.960]  我根本沒有錢參加甚麼課外活動,
[00:07:19.960 --> 00:07:21.960]  所以星期六、日,
[00:07:21.960 --> 00:07:24.960]  我就在學校的教會裡度過。
[00:07:24.960 --> 00:07:28.960]  我記得當時有一班頑皮的同學,
[00:07:28.960 --> 00:07:30.960]  導師一頭煙,
[00:07:30.960 --> 00:07:32.960]  可能青少年都知道,
[00:07:32.960 --> 00:07:34.960]  大小的同學有很多要求,
[00:07:34.960 --> 00:07:40.960]  同學們經常說「我要吃甚麼?我要喝汽水,吵吵鬧鬧」,
[00:07:40.960 --> 00:07:45.960]  其實當時的導師只不過是中學生,
[00:07:45.960 --> 00:07:47.960]  但我們只是小小的,
[00:07:47.960 --> 00:07:52.960]  我懷疑他們在經濟上根本負擔不起,
[00:07:52.960 --> 00:07:55.960]  但他們都滿足了我們這些要求。
[00:07:55.960 --> 00:07:57.960]  現在回想起來,
[00:07:57.960 --> 00:08:00.960]  真是難為他們服侍我們這班,
[00:08:00.960 --> 00:08:02.960]  當時我們叫「馬騮」,
[00:08:02.960 --> 00:08:04.960]  今天就不是了,
[00:08:04.960 --> 00:08:06.960]  我現在回想起,
[00:08:06.960 --> 00:08:11.960]  為甚麼他們可以不問回報的去服侍我們呢?
[00:08:11.960 --> 00:08:19.960]  跟我們今天說「甚麼都要有回報,甚麼都要計著數」的光景,
[00:08:19.960 --> 00:08:21.960]  真是很不一樣。
[00:08:21.960 --> 00:08:24.960]  我相信正正因為他們明白,
[00:08:24.960 --> 00:08:27.960]  他們白白得來的,他們要白白捨去,
[00:08:27.960 --> 00:08:31.960]  而他們又願意遵循耶穌基督的吩咐,
[00:08:31.960 --> 00:08:36.960]  他們更加不會問結果和回報來服侍我們。
[00:08:36.960 --> 00:08:40.960]  他們甘願為福音作見證,
[00:08:40.960 --> 00:08:45.960]  他們願意將福音一代一代承傳下去。
[00:08:45.960 --> 00:08:47.960]  我想跟你說,
[00:08:47.960 --> 00:08:50.960]  今天我能夠站在這個台上,
[00:08:50.960 --> 00:08:52.960]  其實他們都有份,
[00:08:52.960 --> 00:08:55.960]  他們都有份去建立我。
[00:08:55.960 --> 00:08:59.960]  但亦都很現實的,
[00:08:59.960 --> 00:09:03.960]  事實上不是每一個人都願意去傳福音的。
[00:09:03.960 --> 00:09:08.960]  有些人說「我未讀三福,
[00:09:08.960 --> 00:09:10.960]  我又不懂四律,
[00:09:10.960 --> 00:09:12.960]  如何傳呢?」
[00:09:12.960 --> 00:09:16.960]  又有些人跟我說「我很怕被人拒絕,
[00:09:16.960 --> 00:09:18.960]  很丟臉。」
[00:09:18.960 --> 00:09:21.960]  甚至有些人靜悄悄跟我說
[00:09:21.960 --> 00:09:25.960]  「我根本不想被人知道我是基督徒。」
[00:09:25.960 --> 00:09:32.960]  我不知道今天有甚麼難阻你去遵循耶穌基督的命令。
[00:09:32.960 --> 00:09:34.960]  我想跟大家說的是,
[00:09:34.960 --> 00:09:37.960]  我們信徒是有責任和使命,
[00:09:37.960 --> 00:09:42.960]  將這份救贖的恩典傳揚開去,
[00:09:42.960 --> 00:09:45.960]  來彙報主的恩情。
[00:09:45.960 --> 00:09:48.960]  我們絕對不可以輕視,
[00:09:48.960 --> 00:09:51.960]  甚至我們不可以獨佔。
[00:09:51.960 --> 00:09:56.960]  今天你是如何回應耶穌基督給你的使命呢?
[00:09:56.960 --> 00:10:00.960]  這個使命不單單是給我,
[00:10:00.960 --> 00:10:02.960]  亦都是給你們的。
[00:10:02.960 --> 00:10:04.960]  所以不要再猶豫了,
[00:10:04.960 --> 00:10:07.960]  你要立即坐言起行,
[00:10:07.960 --> 00:10:10.960]  真的事不宜遲,
[00:10:10.960 --> 00:10:12.960]  不能等的。
[00:10:12.960 --> 00:10:14.960]  可能你會問「那我應該去哪裏呢?」
[00:10:14.960 --> 00:10:17.960]  我們一起看看第五節的經文。
[00:10:17.960 --> 00:10:19.960]  耶穌說祂差派十二個門徒,
[00:10:19.960 --> 00:10:22.960]  對他們發出三個命令。
[00:10:22.960 --> 00:10:26.960]  首先我們先看看兩個不要做的命令。
[00:10:26.960 --> 00:10:29.960]  第一個,你不可以沿路去,
[00:10:29.960 --> 00:10:33.960]  向北、向東,去外邦人的地區是不可以的。
[00:10:33.960 --> 00:10:36.960]  第二個,你不可以向南,
[00:10:36.960 --> 00:10:40.960]  進入去撒瑪利亞人的城裏。
[00:10:40.960 --> 00:10:43.960]  那我可以去哪裏呢?
[00:10:43.960 --> 00:10:45.960]  唯一可以去的就是
[00:10:45.960 --> 00:10:49.960]  以色列加米洋的洋那裏。
[00:10:49.960 --> 00:10:52.960]  簡單來說,這次的任務門徒
[00:10:52.960 --> 00:10:54.960]  只能去到加利利,
[00:10:54.960 --> 00:10:58.960]  向那裏的猶太人傳福音。
[00:10:58.960 --> 00:11:01.960]  我看到這裏的時候,我也覺得奇怪。
[00:11:01.960 --> 00:11:06.960]  耶穌的大使命不是向萬民使作祂的門徒嗎?
[00:11:06.960 --> 00:11:11.960]  為何這次只能向猶太人傳福音呢?
[00:11:11.960 --> 00:11:14.960]  其實耶穌在這裏
[00:11:14.960 --> 00:11:19.960]  講述了一個按照神的救贖計劃的次序。
[00:11:19.960 --> 00:11:23.960]  我們可以從馬太福音的十五章看到,
[00:11:23.960 --> 00:11:27.960]  耶穌和迦南的婦人對話的時候,
[00:11:27.960 --> 00:11:29.960]  祂說得很清楚。
[00:11:29.960 --> 00:11:35.960]  祂是奉差遣來到以色列加米洋裏面的,
[00:11:35.960 --> 00:11:40.960]  因為天國是先給猶太人,
[00:11:40.960 --> 00:11:43.960]  也是給神的選民。
[00:11:43.960 --> 00:11:45.960]  大家不要誤會,
[00:11:45.960 --> 00:11:49.960]  這個命令只適合於當時,
[00:11:49.960 --> 00:11:54.960]  是適合於耶穌初期對自己選民的傳道,
[00:11:54.960 --> 00:11:57.960]  藉此訓練門徒要信服,
[00:11:57.960 --> 00:12:03.960]  並且為日後的普世宣教使命做好準備。
[00:12:03.960 --> 00:12:06.960]  所以耶穌只是吩咐門徒,
[00:12:06.960 --> 00:12:10.960]  你往以色列米室的羊那裏去。
[00:12:10.960 --> 00:12:12.960]  大家請留意,
[00:12:12.960 --> 00:12:15.960]  「去」這個字是指持續的使命,
[00:12:15.960 --> 00:12:20.960]  而米室原文是帶有毀滅、消滅的意思。
[00:12:20.960 --> 00:12:24.960]  米室的羊不單止指一部分的人,
[00:12:24.960 --> 00:12:30.960]  瑞利、聚人,而是所有的猶太人。
[00:12:30.960 --> 00:12:35.960]  他們已經是一群要滅亡的人,弟兄姊妹。
[00:12:35.960 --> 00:12:40.960]  他們的綱頸是很困難。
[00:12:40.960 --> 00:12:42.960]  我們更加看到的,
[00:12:42.960 --> 00:12:46.960]  尤其是那些法利塞人和律法師,
[00:12:46.960 --> 00:12:49.960]  他們阻礙了耶穌傳揚福音給猶太人。
[00:12:49.960 --> 00:12:55.960]  即使他們看到耶穌就是舊約寓言的那位尼塞亞,
[00:12:55.960 --> 00:12:59.960]  但他們仍然假裝看不到,聽不到。
[00:12:59.960 --> 00:13:04.960]  他們拒絕承認耶穌就是這位尼塞亞,
[00:13:04.960 --> 00:13:09.960]  甚至最後他們決定要默謀殺死耶穌。
[00:13:09.960 --> 00:13:14.960]  而在舊約的《以西傑書》34章說,
[00:13:14.960 --> 00:13:17.960]  主耶和華如此說:
[00:13:17.960 --> 00:13:22.960]  「和在以色列的牧人只知牧養自己,
[00:13:22.960 --> 00:13:30.960]  牧人豈不當牧養群羊嗎?」
[00:13:30.960 --> 00:13:32.960]  當我自己反省,
[00:13:32.960 --> 00:13:35.960]  我作為被神呼召的傳導者,
[00:13:35.960 --> 00:13:38.960]  我要去牧養神所賜給我的群羊,
[00:13:38.960 --> 00:13:42.960]  我不是只顧自己的需要和好處,
[00:13:42.960 --> 00:13:47.960]  或者是按照自己的喜好去牧養牠們。
[00:13:47.960 --> 00:13:55.960]  相反,我要按照聖經的真理,群羊的需要來教導牠們。
[00:13:55.960 --> 00:13:58.960]  若我們錯誤地解釋福音,
[00:13:58.960 --> 00:14:01.960]  不僅會帶來破壞,
[00:14:01.960 --> 00:14:07.960]  我想說的是帶來滅亡,弟兄姊妹。
[00:14:07.960 --> 00:14:10.960]  這是生死有關的問題,
[00:14:10.960 --> 00:14:13.960]  絕對不可以輕率的。
[00:14:13.960 --> 00:14:17.960]  因此,無論你是牧師也好,
[00:14:17.960 --> 00:14:19.960]  傳導人也好,
[00:14:19.960 --> 00:14:21.960]  或者你是信徒也好,
[00:14:21.960 --> 00:14:23.960]  只要你是信耶穌的,
[00:14:23.960 --> 00:14:26.960]  你都需要將真理的福音,
[00:14:26.960 --> 00:14:29.960]  整全的去傳講,
[00:14:29.960 --> 00:14:32.960]  不要加多,也不要減少。
[00:14:32.960 --> 00:14:37.960]  可惜,偏偏我們在和家人傳福音的事上,
[00:14:37.960 --> 00:14:40.960]  我們仍然有很多的障礙。
[00:14:40.960 --> 00:14:45.960]  我在想,究竟問題在哪裡呢?
[00:14:45.960 --> 00:14:49.960]  我們有沒有對準我們福音的對象,
[00:14:49.960 --> 00:14:51.960]  家人的需要呢?
[00:14:51.960 --> 00:14:54.960]  他們正面對著什麼問題?
[00:14:54.960 --> 00:14:58.960]  有什麼是他們當前最需要的呢?
[00:14:58.960 --> 00:15:01.960]  是一個關心的問候?
[00:15:01.960 --> 00:15:04.960]  需要和他陪診?
[00:15:04.960 --> 00:15:08.960]  甚至是經濟上的需要?
[00:15:08.960 --> 00:15:13.960]  我們不是將福音一味的硬銷、直銷。
[00:15:13.960 --> 00:15:16.960]  在平日的生活中,
[00:15:16.960 --> 00:15:20.960]  我們不要只顧工作、教會的生活,
[00:15:20.960 --> 00:15:25.960]  我們也需要照顧家人的需要。
[00:15:25.960 --> 00:15:31.960]  我們在生活中要活出愛神、愛人的喜樂、信徒生命,
[00:15:31.960 --> 00:15:36.960]  吸引他們來認識這位主耶穌。
[00:15:36.960 --> 00:15:39.960]  在美國,有一位事業有成的父親,
[00:15:39.960 --> 00:15:43.960]  他八年來都沉醉於工作中,
[00:15:43.960 --> 00:15:46.960]  突然有一天他收到太太的電話,
[00:15:46.960 --> 00:15:49.960]  他說八歲的兒子癲癇發作,
[00:15:49.960 --> 00:15:55.960]  他一直以為兒子的癲癇是千分之一病發的機會,
[00:15:55.960 --> 00:15:58.960]  仍然有很多時間陪伴兒子。
[00:15:58.960 --> 00:16:01.960]  可惜他去到醫院時,
[00:16:01.960 --> 00:16:04.960]  他只看到兒子的遺體。
[00:16:04.960 --> 00:16:09.960]  在那一刻,他真的很難過。
[00:16:09.960 --> 00:16:13.960]  他奉勸人,要擁抱你的家人、你的孩子,
[00:16:13.960 --> 00:16:15.960]  你不要只顧工作,
[00:16:15.960 --> 00:16:18.960]  因為很多事情會令你分身不暇,
[00:16:18.960 --> 00:16:21.960]  然後你會很後悔,
[00:16:21.960 --> 00:16:26.960]  亦沒有機會錯過這些很重要的時刻。
[00:16:26.960 --> 00:16:29.960]  人生有很多很重要的事情,
[00:16:29.960 --> 00:16:31.960]  錯過了就補不回,
[00:16:31.960 --> 00:16:36.960]  這位父親失去了與兒子相處的時間,
[00:16:36.960 --> 00:16:39.960]  他亦看不到家人的需要。
[00:16:39.960 --> 00:16:42.960]  今日,我們作為主的門徒,
[00:16:42.960 --> 00:16:44.960]  重要的是傳福音,
[00:16:44.960 --> 00:16:46.960]  尤其是對家人,
[00:16:46.960 --> 00:16:49.960]  很多人以為還有很多時間,
[00:16:49.960 --> 00:16:52.960]  慢慢來都可以,不用這麼趕急。
[00:16:52.960 --> 00:16:56.960]  如果我們只顧工作,對愛的服侍,
[00:16:56.960 --> 00:16:59.960]  而忽略了家人的需要,
[00:16:59.960 --> 00:17:02.960]  令家人怨聲載道,
[00:17:02.960 --> 00:17:10.960]  這是不是神的心意呢?
[00:17:10.960 --> 00:17:12.960]  甚至有些人跟我說,
[00:17:12.960 --> 00:17:15.960]  服侍多了,代表愛神、愛人,
[00:17:15.960 --> 00:17:19.960]  有生命的意義。
[00:17:19.960 --> 00:17:28.960]  我想問,有什麼意義比得到永生更重要?
[00:17:28.960 --> 00:17:31.960]  雖然猶太人拒絕耶穌,
[00:17:31.960 --> 00:17:35.960]  但耶穌從來沒有忽略他們的需要,
[00:17:35.960 --> 00:17:38.960]  相反,耶穌不斷給予他們機會,
[00:17:38.960 --> 00:17:40.960]  再三教導他們,
[00:17:40.960 --> 00:17:42.960]  行神跡祈示,
[00:17:42.960 --> 00:17:44.960]  目的只有一個,
[00:17:44.960 --> 00:17:49.960]  就是希望他們願意悔改、回轉,歸向神。
[00:17:49.960 --> 00:17:51.960]  我提醒弟兄姊妹們,
[00:17:51.960 --> 00:17:55.960]  家庭也是我們傳福音的禍場、地方,
[00:17:55.960 --> 00:17:59.960]  神讓你成為家裡信耶穌的人,
[00:17:59.960 --> 00:18:01.960]  是要我們作美好的榜樣,
[00:18:01.960 --> 00:18:04.960]  祝福我們的家人和親友。
[00:18:04.960 --> 00:18:08.960]  我記得媽媽在世上的時候,
[00:18:08.960 --> 00:18:10.960]  我跟她傳福音,
[00:18:10.960 --> 00:18:13.960]  我們在飯桌上從禱告開始,
[00:18:13.960 --> 00:18:16.960]  每一次我捉住她的手的時候,
[00:18:16.960 --> 00:18:18.960]  我都感覺到聖靈和我們同在,
[00:18:18.960 --> 00:18:20.960]  在祝福我們。
[00:18:20.960 --> 00:18:23.960]  所以我們要學習平衡生活,
[00:18:23.960 --> 00:18:26.960]  你身邊的人很清楚你的見證,
[00:18:26.960 --> 00:18:28.960]  如果我們的焦點擺錯了,
[00:18:28.960 --> 00:18:31.960]  令家人對福音卻步,
[00:18:31.960 --> 00:18:36.960]  這真是我們要好心好心的反省。
[00:18:36.960 --> 00:18:40.960]  當我們擺好我們的焦點之後,
[00:18:40.960 --> 00:18:42.960]  我們實際要怎麼做呢?
[00:18:42.960 --> 00:18:46.960]  我們一起看看第九至第十節的經文,
[00:18:46.960 --> 00:18:50.960]  耶穌給門徒有四個吩咐,
[00:18:50.960 --> 00:18:52.960]  這四個吩咐很特別,
[00:18:52.960 --> 00:18:54.960]  是筆的吩咐,
[00:18:54.960 --> 00:18:56.960]  首先第九節,
[00:18:56.960 --> 00:18:59.960]  「腰帶裡不要帶金銀和錢。」
[00:18:59.960 --> 00:19:01.960]  當時的社會,
[00:19:01.960 --> 00:19:05.960]  人們會把衣服放進腰帶裡,
[00:19:05.960 --> 00:19:08.960]  把硬幣放在那裡,
[00:19:08.960 --> 00:19:10.960]  當作錢袋,
[00:19:10.960 --> 00:19:15.960]  而「腰帶」是指獲得、賺得的意思,
[00:19:15.960 --> 00:19:16.960]  換句話說,
[00:19:16.960 --> 00:19:20.960]  即是你們不要賺得金錢。
[00:19:20.960 --> 00:19:22.960]  而第二個「筆」就是
[00:19:22.960 --> 00:19:24.960]  「行路筆要帶口袋。」
[00:19:24.960 --> 00:19:29.960]  「行路帶」有旅程、出外、遠遊的意思,
[00:19:29.960 --> 00:19:32.960]  意思是叫你不用帶旅行袋。
[00:19:32.960 --> 00:19:36.960]  第三,就是不要帶兩件掛紙,
[00:19:36.960 --> 00:19:41.960]  即是不要帶額外的外套或襯衫。
[00:19:41.960 --> 00:19:45.960]  最後一個就是不要帶鞋和拐杖,
[00:19:45.960 --> 00:19:47.960]  連可以輔助你行路,
[00:19:47.960 --> 00:19:50.960]  在路上遇上危險的時候,
[00:19:50.960 --> 00:19:53.960]  當作武器保護自己的手杖,
[00:19:53.960 --> 00:19:57.960]  全都不可以帶。
[00:19:57.960 --> 00:19:58.960]  弟兄姊妹,我問你,
[00:19:58.960 --> 00:20:01.960]  如果今天你決定去日本旅行,
[00:20:01.960 --> 00:20:05.960]  我叫你不要帶錢、行李、衣服,
[00:20:05.960 --> 00:20:09.960]  你是不是覺得匪夷所思?
[00:20:09.960 --> 00:20:12.960]  一下機就馬上去買東西?
[00:20:12.960 --> 00:20:15.960]  究竟耶穌在這裡,祂想說什麼?
[00:20:15.960 --> 00:20:19.960]  究竟祂為什麼要叫門徒這樣做?
[00:20:19.960 --> 00:20:23.960]  其實,耶穌要門徒輕裝上陣,
[00:20:23.960 --> 00:20:26.960]  目的不是這些東西不重要,
[00:20:26.960 --> 00:20:30.960]  而是優先次序的問題。
[00:20:30.960 --> 00:20:32.960]  門徒首要的是要將目光
[00:20:32.960 --> 00:20:35.960]  放在耶穌的吩咐和命令上,
[00:20:35.960 --> 00:20:38.960]  什麼都不要帶,
[00:20:38.960 --> 00:20:43.960]  要除去門徒一切物質上的阻礙,
[00:20:43.960 --> 00:20:48.960]  背後要門徒對神有切實的信任,
[00:20:48.960 --> 00:20:51.960]  相信神已經為他們預備,
[00:20:51.960 --> 00:20:58.960]  在路上會有人供應他們的需要。
[00:20:58.960 --> 00:21:02.960]  因為神早已計劃去哪裡、
[00:21:02.960 --> 00:21:04.960]  如何去傳,
[00:21:04.960 --> 00:21:09.960]  門徒只需要信服耶穌的命令就行了。
[00:21:09.960 --> 00:21:14.960]  在我們今天什麼都要自己決定的社會裡,
[00:21:14.960 --> 00:21:18.960]  我們常常希望別人配合我們的心意,
[00:21:18.960 --> 00:21:21.960]  但今次神說,
[00:21:21.960 --> 00:21:23.960]  你要按著我的大靈,
[00:21:23.960 --> 00:21:27.960]  而放膽走出去。
[00:21:27.960 --> 00:21:30.960]  你說傳福音的人要做這些,
[00:21:30.960 --> 00:21:31.960]  我不是傳福音,
[00:21:31.960 --> 00:21:33.960]  我什麼都不用做。
[00:21:33.960 --> 00:21:35.960]  不是的,弟兄姊妹,
[00:21:35.960 --> 00:21:39.960]  對於傳福音的人要仰望神的供應,
[00:21:39.960 --> 00:21:40.960]  相對而言,
[00:21:40.960 --> 00:21:43.960]  其他信徒也有他們的使命,
[00:21:43.960 --> 00:21:46.960]  就是要款待這些門徒,
[00:21:46.960 --> 00:21:48.960]  供應傳道者的需要,
[00:21:48.960 --> 00:21:51.960]  可能是金錢上的奉獻,
[00:21:51.960 --> 00:21:53.960]  或是禱告上的守望,
[00:21:53.960 --> 00:21:58.960]  又或者幫傳道者照顧他們的家人。
[00:21:58.960 --> 00:22:00.960]  這些點點滴滴,
[00:22:00.960 --> 00:22:04.960]  都可以在福音的事上加上一把,
[00:22:04.960 --> 00:22:06.960]  幫他們一把,
[00:22:06.960 --> 00:22:11.960]  令傳道者可以無後顧之憂去傳福音。
[00:22:11.960 --> 00:22:12.960]  這樣的配搭,
[00:22:12.960 --> 00:22:13.960]  互補不足,
[00:22:13.960 --> 00:22:16.960]  才是合乎神心意。
[00:22:16.960 --> 00:22:22.960]  因為「供人得供架,是應當的,配得的。」
[00:22:22.960 --> 00:22:24.960]  來到這個階段,
[00:22:24.960 --> 00:22:25.960]  弟兄姊妹請留意,
[00:22:25.960 --> 00:22:28.960]  第十一至第十三節,
[00:22:28.960 --> 00:22:30.960]  在這個段落裏,
[00:22:30.960 --> 00:22:33.960]  帶出一個非常重要的訊息,
[00:22:33.960 --> 00:22:35.960]  就是「配得」的主題。
[00:22:35.960 --> 00:22:39.960]  除了指出神的供人配得飲食之外,
[00:22:39.960 --> 00:22:42.960]  門徒要打聽誰是好人,
[00:22:42.960 --> 00:22:44.960]  而「好人」和「配得」這個字,
[00:22:44.960 --> 00:22:47.960]  在原文裏是同一個字。
[00:22:47.960 --> 00:22:50.960]  所以無論門徒走進哪一個城,
[00:22:50.960 --> 00:22:51.960]  哪一個村,
[00:22:51.960 --> 00:22:54.960]  他都要仔細尋找配得的人,
[00:22:54.960 --> 00:22:56.960]  而且進入他的家裏,
[00:22:56.960 --> 00:22:59.960]  要請他的安。
[00:22:59.960 --> 00:23:02.960]  大家千萬不要小看這個請安。
