
[00:00:00.000 --> 00:00:04.280]  我會選擇最長的那條還是最短的那條呢?
[00:03:48.120 --> 00:03:53.120]  神成功地將以色列民從埃及救了出來
[00:03:53.120 --> 00:03:57.120]  他們浩浩蕩蕩地即將要向英許地出發
[00:03:57.120 --> 00:04:02.120]  出發之前當然要規劃一下路線
[00:04:02.120 --> 00:04:07.120]  讓我們來一個瞬間看地圖
[00:04:07.120 --> 00:04:11.120]  如果讓我去規劃的話
[00:04:11.120 --> 00:04:17.120]  我就一定會這樣走
[00:04:17.120 --> 00:04:20.120]  一條直線 快靚正
[00:04:20.120 --> 00:04:25.120]  但是人的意念真的和神的意念很不同
[00:04:25.120 --> 00:04:27.120]  經文就告訴我們
[00:04:27.120 --> 00:04:32.120]  神幫助百姓規劃的路線是這樣的
[00:04:32.120 --> 00:04:34.120]  第三十七節說
[00:04:34.120 --> 00:04:38.120]  以色列人從蘭塞起行往疏葛去
[00:04:38.120 --> 00:04:43.120]  二十節從疏葛起行到以唐安營
[00:04:43.120 --> 00:04:47.120]  如果我們繼續看下去的話
[00:04:47.120 --> 00:04:50.120]  往後的經文讓我們知道
[00:04:50.120 --> 00:04:52.120]  如果讓我是以色列民
[00:04:52.120 --> 00:04:57.120]  我心裏面很快就會浮現一個疑惑
[00:04:57.120 --> 00:05:01.120]  神你是否走錯路
[00:05:01.120 --> 00:05:05.120]  你走在相反方向
[00:05:05.120 --> 00:05:09.120]  因為如果按我剛才規劃的直線走
[00:05:09.120 --> 00:05:13.120]  他們從埃及的尼羅河三角洲出發
[00:05:13.120 --> 00:05:16.120]  沿著地中海通往巴勒斯坦
[00:05:16.120 --> 00:05:19.120]  大約用八至十天的時間
[00:05:19.120 --> 00:05:22.120]  就可以到達迦南地
[00:05:22.120 --> 00:05:27.120]  為什麼神這麼奇怪呢
[00:05:27.120 --> 00:05:32.120]  原來經文的重點不是想談論
[00:05:32.120 --> 00:05:36.120]  他們為什麼不走直線的路程
[00:05:36.120 --> 00:05:42.120]  而是想解釋神為什麼要他們走另外一條路
[00:05:42.120 --> 00:05:46.120]  這條路要先往西乃半島繞路之行
[00:05:46.120 --> 00:05:52.120]  其實是神早就已經計劃好了
[00:05:52.120 --> 00:05:54.120]  十七節說給我們聽
[00:05:54.120 --> 00:05:57.120]  雖然非利士的路很近
[00:05:57.120 --> 00:06:01.120]  神卻不領他們從那裡走
[00:06:01.120 --> 00:06:06.120]  這句非利士的路
[00:06:06.120 --> 00:06:09.120]  其實是想暗示給我們知道
[00:06:09.120 --> 00:06:13.120]  以色列人將來主要面對的敵人
[00:06:13.120 --> 00:06:15.120]  就是非利士人
[00:06:15.120 --> 00:06:20.120]  如果他真的按照我剛才規劃的直線走
[00:06:20.120 --> 00:06:25.120]  很快以色列人就要面對打仗的處境
[00:06:25.120 --> 00:06:28.120]  這條路表面上近很多
[00:06:28.120 --> 00:06:32.120]  但弊處就是埃及人會在沿途的邊境
[00:06:32.120 --> 00:06:35.120]  設立很多重兵去防守
[00:06:35.120 --> 00:06:39.120]  加上非利士人是一個好戰的民族
[00:06:39.120 --> 00:06:41.120]  以色列人一旦遇上
[00:06:41.120 --> 00:06:45.120]  就憑他們僅有的少少兵器
[00:06:45.120 --> 00:06:48.120]  和他們沒有受過軍事訓練
[00:06:48.120 --> 00:06:53.120]  還要帶著一大群苦魚生畜的百姓來說
[00:06:53.120 --> 00:06:57.120]  很快就會因為戰爭而退縮投降
[00:06:57.120 --> 00:06:59.120]  走回頭路
[00:06:59.120 --> 00:07:02.120]  法拉及寧願做奴隸
[00:07:02.120 --> 00:07:05.120]  也不願意跟隨神得自由
[00:07:05.120 --> 00:07:09.120]  雖然這條路是短是快
[00:07:09.120 --> 00:07:14.120]  但結果可能會令到他們最終去不到目的地
[00:07:14.120 --> 00:07:18.120]  神確實很知道他們的軟弱
[00:07:18.120 --> 00:07:24.120]  原來黑二鬥路的安排當中是隱藏著神的體貼
[00:07:24.120 --> 00:07:27.120]  神要以色列人出埃及之後
[00:07:27.120 --> 00:07:29.120]  不直接去應許之地
[00:07:29.120 --> 00:07:34.120]  因為要他們先去西乃山敬拜耶和華
[00:07:34.120 --> 00:07:36.120]  先跟神訂立聖約
[00:07:36.120 --> 00:07:38.120]  領受律法
[00:07:38.120 --> 00:07:43.120]  為進入迦南地之前作好準備
[00:07:43.120 --> 00:07:46.120]  讓他們的身心靈都預備好
[00:07:46.120 --> 00:07:50.120]  才可以進入混亂的迦南地
[00:07:50.120 --> 00:07:55.120]  神黑二為他們規劃一個密集式的礦野訓練課程
[00:07:55.120 --> 00:07:58.120]  幫他們打打底補補身
[00:07:58.120 --> 00:08:05.120]  才可以抵擋迦南異教風俗的引誘
[00:08:05.120 --> 00:08:10.120]  所以他們經過礦野路上訓練了四十年之後
[00:08:10.120 --> 00:08:15.120]  無論對體格上或對神的信心
[00:08:15.120 --> 00:08:19.120]  甚至每個人經歷過試煉之後
[00:08:19.120 --> 00:08:22.120]  都深層認識自己的黑暗面
[00:08:22.120 --> 00:08:25.120]  我們很清楚包括領袖們
[00:08:25.120 --> 00:08:30.120]  我相信他們各人都已經有充足的裝備
[00:08:30.120 --> 00:08:32.120]  頂姐妹
[00:08:32.120 --> 00:08:35.120]  不知道你們現在人生路上
[00:08:35.120 --> 00:08:40.120]  是否都卡在迂迴曲折的狀態裏面呢?
[00:08:40.120 --> 00:08:42.120]  會不會在問神
[00:08:42.120 --> 00:08:46.120]  為何我的工作前景這麼不理想?
[00:08:46.120 --> 00:08:50.120]  做了這麼久都未有晉升機會?
[00:08:50.120 --> 00:08:55.120]  想創業又遇上社會運動加疫情
[00:08:55.120 --> 00:08:59.120]  現在可能還在煩惱要不要結束公司
[00:08:59.120 --> 00:09:02.120]  想結婚組織家庭
[00:09:02.120 --> 00:09:04.120]  期望了這麼久
[00:09:04.120 --> 00:09:07.120]  似乎一點跡象都沒有
[00:09:07.120 --> 00:09:10.120]  又或者很想好好侍奉
[00:09:10.120 --> 00:09:14.120]  偏偏又遇上一班跟你唱反調的組員
[00:09:14.120 --> 00:09:18.120]  令你很想放棄侍奉
[00:09:18.120 --> 00:09:20.120]  迂迴曲折
[00:09:20.120 --> 00:09:24.120]  是否你當下的糾結心境呢?
[00:09:24.120 --> 00:09:28.120]  神往往都看到一些我們看不到的東西
[00:09:28.120 --> 00:09:31.120]  如果沒有足夠的裝備下
[00:09:31.120 --> 00:09:33.120]  如願以償
[00:09:33.120 --> 00:09:37.120]  可能最後都去不到目的地
[00:09:37.120 --> 00:09:39.120]  不經過一番歷練
[00:09:39.120 --> 00:09:43.120]  事業可能很容易可以去到高峰
[00:09:43.120 --> 00:09:47.120]  但就可能令我們迷失於成就中
[00:09:47.120 --> 00:09:50.120]  如果我們的性格、原生家庭
[00:09:50.120 --> 00:09:53.120]  未被神煉成清理的話
[00:09:53.120 --> 00:09:58.120]  婚姻會不會因為跟配偶遇上爭吵磨合
[00:09:58.120 --> 00:10:02.120]  很快就去到離婚收場呢?
[00:10:02.120 --> 00:10:04.120]  侍奉路上太順利
[00:10:04.120 --> 00:10:07.120]  會不會令我們產生幻覺
[00:10:07.120 --> 00:10:11.120]  以為全部都是自己的功勞呢?
[00:10:11.120 --> 00:10:13.120]  說到底
[00:10:13.120 --> 00:10:15.120]  其實都是在挑戰我們
[00:10:15.120 --> 00:10:20.120]  在糾結中是否願意信服神
[00:10:20.120 --> 00:10:26.120]  有時我們對自己的認識都不是很多
[00:10:26.120 --> 00:10:29.120]  我回望自己的人生
[00:10:29.120 --> 00:10:31.120]  其實我信主不久
[00:10:31.120 --> 00:10:34.120]  就很想回教會服事幫手
[00:10:34.120 --> 00:10:36.120]  每隔一段時間
[00:10:36.120 --> 00:10:38.120]  我會跟我的組長說
[00:10:38.120 --> 00:10:40.120]  我想回教會幫手
[00:10:40.120 --> 00:10:42.120]  我想轉工
[00:10:42.120 --> 00:10:44.120]  但每一次
[00:10:44.120 --> 00:10:45.120]  真是每一年
[00:10:45.120 --> 00:10:46.120]  每一次
[00:10:46.120 --> 00:10:47.120]  我得到的提醒都是
[00:10:47.120 --> 00:10:48.120]  你再等一下
[00:10:48.120 --> 00:10:50.120]  你學習一下
[00:10:51.120 --> 00:10:52.120]  如是者
[00:10:52.120 --> 00:10:54.120]  我由2005年信主
[00:10:54.120 --> 00:10:59.120]  到2016年才成功轉行
[00:10:59.120 --> 00:11:03.120]  可以回來教會做全座幫手
[00:11:03.120 --> 00:11:08.120]  在神的時間未到之前
[00:11:08.120 --> 00:11:11.120]  神都不斷給了我很多裝備
[00:11:11.120 --> 00:11:13.120]  和很多磨練
[00:11:13.120 --> 00:11:15.120]  磨到我有一個地步
[00:11:15.120 --> 00:11:17.120]  已經不想再侍奉了
[00:11:17.120 --> 00:11:20.120]  回想當初的屬靈生命
[00:11:20.120 --> 00:11:21.120]  又幼嫩
[00:11:21.120 --> 00:11:23.120]  心智又未堅定
[00:11:23.120 --> 00:11:25.120]  性格又自我
[00:11:25.120 --> 00:11:28.120]  如果那時真的比我如願以償
[00:11:28.120 --> 00:11:31.120]  我應該幫手拆毀教會
[00:11:31.120 --> 00:11:34.120]  多過建立教會
[00:11:34.120 --> 00:11:38.120]  雖然路是迂迴
[00:11:38.120 --> 00:11:42.120]  心境多數是糾結難行
[00:11:42.120 --> 00:11:44.120]  甚至想放棄
[00:11:44.120 --> 00:11:47.120]  但我相信在神的計劃下
[00:11:47.120 --> 00:11:49.120]  即使要繞路
[00:11:49.120 --> 00:11:53.120]  都必定會去到目的地
[00:11:53.120 --> 00:11:55.120]  神從來都沒有忘記過
[00:11:55.120 --> 00:11:58.120]  祂對百姓許下的承諾
[00:11:58.120 --> 00:12:00.120]  在《春埃及記》裏
[00:12:00.120 --> 00:12:02.120]  神不斷提醒以色列民
[00:12:02.120 --> 00:12:05.120]  祂必定會順手承諾
[00:12:05.120 --> 00:12:09.120]  可能是怕百姓沒有記性
[00:12:09.120 --> 00:12:13.120]  這個應許真的經常出現在《春埃及記》裏
[00:12:13.120 --> 00:12:17.120]  這只是我引述的部分經文
[00:12:17.120 --> 00:12:22.120]  為何神要不斷提醒百姓呢?
[00:12:22.120 --> 00:12:25.120]  神其實很清楚
[00:12:25.120 --> 00:12:28.120]  以色列民對祂的信心不足
[00:12:28.120 --> 00:12:31.120]  又或者神很清楚祂的子民
[00:12:31.120 --> 00:12:36.120]  是會受到每天所面對的衝擊所影響
[00:12:36.120 --> 00:12:39.120]  而忘記了神的應許
[00:12:39.120 --> 00:12:42.120]  即使多次提醒百姓
[00:12:42.120 --> 00:12:45.120]  很明顯之後我們見到
[00:12:45.120 --> 00:12:47.120]  百姓在曠野路上
[00:12:47.120 --> 00:12:50.120]  為了一些生活的瑣碎事
[00:12:50.120 --> 00:12:54.120]  就對神的應許出現了很大的張力
[00:12:54.120 --> 00:12:56.120]  人往往因為短視
[00:12:56.120 --> 00:13:01.120]  而輕易放棄神所賜的祝福和應許
[00:13:01.120 --> 00:13:04.120]  耳熟為了一碗紅豆湯
[00:13:04.120 --> 00:13:08.120]  就甘願將他的長子名分給了弟弟
[00:13:08.120 --> 00:13:11.120]  以色列民因為沒有肉吃
[00:13:11.120 --> 00:13:13.120]  沒有水喝
[00:13:13.120 --> 00:13:17.120]  就發怨言寧願回埃及做奴隸
[00:13:17.120 --> 00:13:21.120]  也不讓神帶領他們得自由
[00:13:21.120 --> 00:13:26.120]  生活壓力確實會令我們忘記神的應許
[00:13:26.120 --> 00:13:29.120]  甚至會令我們懷疑神
[00:13:29.120 --> 00:13:32.120]  我們怎樣才可以保持清醒
[00:13:32.120 --> 00:13:35.120]  繼續向前行呢?
[00:13:35.120 --> 00:13:37.120]  經文給了一個提示我們
[00:13:37.120 --> 00:13:41.120]  其中一個方法就是捉緊神
[00:13:41.120 --> 00:13:44.120]  過去應許的確據
[00:13:44.120 --> 00:13:52.120]  在第十九節裏
[00:13:52.120 --> 00:13:57.120]  突然間經文提到「約瑟的骸骨」
[00:13:57.120 --> 00:14:01.120]  這句說話將以色列民出埃及的故事
[00:14:01.120 --> 00:14:03.120]  和創世紀的故事
[00:14:03.120 --> 00:14:06.120]  列祖的故事連在一起
[00:14:06.120 --> 00:14:10.120]  經文帶我們回到創世紀的年代
[00:14:10.120 --> 00:14:14.120]  原來在創世紀的五十章
[00:14:14.120 --> 00:14:16.120]  二十四到二十六節
[00:14:16.120 --> 00:14:21.120]  約瑟臨終前交代了他的身後事
[00:14:21.120 --> 00:14:25.120]  約瑟相信神的應許是必定會成就
[00:14:25.120 --> 00:14:28.120]  所以就吩咐他的後人
[00:14:28.120 --> 00:14:30.120]  要嚴肅地起誓
[00:14:30.120 --> 00:14:33.120]  將來神兌現應許的時候
[00:14:33.120 --> 00:14:36.120]  一定要帶他去
[00:14:36.120 --> 00:14:39.120]  哇!何等大的信心
[00:14:39.120 --> 00:14:42.120]  他的信心從何而來呢?
[00:14:42.120 --> 00:14:46.120]  過往約瑟經歷過不少挫折
[00:14:46.120 --> 00:14:49.120]  但他的人生讓我們看到
[00:14:49.120 --> 00:14:51.120]  是神怎樣信實地
[00:14:51.120 --> 00:14:54.120]  恩待他和他的一家
[00:14:54.120 --> 00:14:56.120]  所以他很有信心
[00:14:56.120 --> 00:14:59.120]  神將來必定會將他的家族
[00:14:59.120 --> 00:15:02.120]  帶回應許之地
[00:15:03.120 --> 00:15:07.120]  追上去的話
[00:15:07.120 --> 00:15:11.120]  其實這個應許是始於約瑟的祖先
[00:15:11.120 --> 00:15:13.120]  阿伯拉罕
[00:15:13.120 --> 00:15:17.120]  迦南地其實是以色列人的先祖們
[00:15:17.120 --> 00:15:20.120]  長眠安身的地方
[00:15:20.120 --> 00:15:26.120]  在創世紀第25章和49章裏
[00:15:26.120 --> 00:15:30.120]  都有形容過阿伯拉罕
[00:15:30.120 --> 00:15:35.120]  撒拉、以撒、尼伯加、雅各和利亞
[00:15:35.120 --> 00:15:39.120]  都是葬在迦南地的
[00:15:39.120 --> 00:15:42.120]  他們葬在迦南地裏的一個洞
[00:15:42.120 --> 00:15:46.120]  說到這裏我相信比較年長的弟兄姊妹
[00:15:46.120 --> 00:15:48.120]  可能會有少許共鳴
[00:15:48.120 --> 00:15:51.120]  原來以色列人和我們中國人一樣
[00:15:51.120 --> 00:15:57.120]  都是有一種要死後將自己葬回鄉下的概念
[00:15:57.120 --> 00:16:01.120]  另外在這裏提到約瑟的骸骨
[00:16:01.120 --> 00:16:04.120]  其實是有一個重要的作用
[00:16:04.120 --> 00:16:09.120]  試想像一下摩西帶著約瑟的骸骨出發
[00:16:09.120 --> 00:16:15.120]  他們將會在曠野裏繞路走40年
[00:16:15.120 --> 00:16:21.120]  可能在不同的家庭裏都會有新一代出生成長
[00:16:21.120 --> 00:16:24.120]  有一天慢慢成長的明仔
[00:16:24.120 --> 00:16:27.120]  可能會在路上問爸爸
[00:16:27.120 --> 00:16:31.120]  為什麼伯父他們經常抬著盒子走
[00:16:31.120 --> 00:16:35.120]  明爸會解釋給明仔聽
[00:16:35.120 --> 00:16:40.120]  那個不是盒子而是一副棺材
[00:16:40.120 --> 00:16:45.120]  裏面裝著我們的祖先約瑟的骸骨
[00:16:45.120 --> 00:16:50.120]  我們現在一起去神賜給我們的應許之地
[00:16:50.120 --> 00:16:52.120]  就是這樣
[00:16:52.120 --> 00:16:56.120]  對於一群走得很灰心的大人來說
[00:16:56.120 --> 00:17:00.120]  絕對是一個看得見的提醒
[00:17:00.120 --> 00:17:02.120]  至於對於下一代
[00:17:02.120 --> 00:17:06.120]  又是一個充滿教育意味的工具
[00:17:06.120 --> 00:17:09.120]  鼓勵他們繼續向前走
[00:17:09.120 --> 00:17:14.120]  這裏是想強調神的信實
[00:17:14.120 --> 00:17:16.120]  弟兄姊妹
[00:17:16.120 --> 00:17:21.120]  不知道你們清不清楚神對我們有什麼應許呢
[00:17:21.120 --> 00:17:27.120]  這些應許對於你來說又有什麼意思呢
[00:17:27.120 --> 00:17:29.120]  我蒙上帝的呼召
[00:17:29.120 --> 00:17:33.120]  託付我以生命去影響生命
[00:17:33.120 --> 00:17:36.120]  訓練人成為耶穌基督的門徒
[00:17:36.120 --> 00:17:39.120]  說得很響吧
[00:17:39.120 --> 00:17:43.120]  但之前其實我也經歷過很多迷失的時間
[00:17:43.120 --> 00:17:45.120]  我經常懷疑自己
[00:17:45.120 --> 00:17:47.120]  是不是真的可以
[00:17:47.120 --> 00:17:50.120]  是不是真的有資格去幫助人
[00:17:50.120 --> 00:17:53.120]  有時也懷疑神是否真的呼召我
[00:17:53.120 --> 00:17:57.120]  好像思覺失調一樣
[00:17:57.120 --> 00:18:00.120]  但最後還是要回到聖經
[00:18:00.120 --> 00:18:05.120]  回到上帝在我的生命裏給我的感動和確信
[00:18:05.120 --> 00:18:09.120]  上帝的應許和過去的確據
[00:18:09.120 --> 00:18:13.120]  成為了我落入懷疑裏的激勵
[00:18:13.120 --> 00:18:15.120]  之後收拾心情
[00:18:15.120 --> 00:18:17.120]  整裝待發
[00:18:17.120 --> 00:18:19.120]  再次上路
[00:18:19.120 --> 00:18:21.120]  紀念過去的應許
[00:18:21.120 --> 00:18:27.120]  是神激勵我們向前走的一個非常重要的方法
[00:18:27.120 --> 00:18:30.120]  除了紀念過去的應許之外
[00:18:30.120 --> 00:18:35.120]  今天還有沒有什麼可以幫助我們前進呢
[00:18:35.120 --> 00:18:38.120]  神可能知道我們善忘
[00:18:38.120 --> 00:18:41.120]  善忘也是人的特性
[00:18:41.120 --> 00:18:44.120]  所以他時時刻刻與我們同行
[00:18:44.120 --> 00:18:48.120]  讓我們不會迷路
[00:18:48.120 --> 00:18:51.120]  神為以色列文規劃的路線
[00:18:51.120 --> 00:18:55.120]  是一條相對上走得比較遠的路線
[00:18:55.120 --> 00:19:00.120]  但其實神不是任由百姓自己走的
[00:19:00.120 --> 00:19:03.120]  這條難走的路
[00:19:03.120 --> 00:19:11.120]  在路上神一直在他們的前後左右去幫助他們
[00:19:11.120 --> 00:19:12.120]  經文說
[00:19:12.120 --> 00:19:17.120]  神日間就以雲柱為他們領路
[00:19:17.120 --> 00:19:21.120]  夜間就用火柱照亮他們
[00:19:21.120 --> 00:19:24.120]  令他們何時都可以向前走
[00:19:24.120 --> 00:19:27.120]  最重要的就是那句
[00:19:27.120 --> 00:19:30.120]  「都不離開眾民面前」
[00:19:30.120 --> 00:19:35.120]  雲柱和火柱就是一樣讓百姓看得見的記號
[00:19:35.120 --> 00:19:41.120]  神的同在成為了百姓展望將來的安慰
[00:19:41.120 --> 00:19:45.120]  我看到這裡很感動
[00:19:45.120 --> 00:19:46.120]  經文形容
[00:19:46.120 --> 00:19:49.120]  神就好像一個很慈愛的爸爸
[00:19:49.120 --> 00:19:51.120]  教孩子學走
[00:19:51.120 --> 00:19:54.120]  在他們背後陪著他們
[00:19:54.120 --> 00:19:55.120]  伴著他們走
[00:19:55.120 --> 00:19:57.120]  一樣的溫柔
[00:19:57.120 --> 00:20:01.120]  神如何在他們前後左右呢?
[00:20:01.120 --> 00:20:03.120]  我舉一個例子
[00:20:03.120 --> 00:20:07.120]  這是之後十四章的經文
[00:20:07.120 --> 00:20:11.120]  是講到以色列人過紅海的一個片段
[00:20:11.120 --> 00:20:12.120]  你們不用看文字
[00:20:12.120 --> 00:20:13.120]  我知道太小
[00:20:13.120 --> 00:20:15.120]  我會讀給你們聽
[00:20:15.120 --> 00:20:17.120]  這是簡略版
[00:20:17.120 --> 00:20:20.120]  法老逼近的時候
[00:20:20.120 --> 00:20:21.120]  以色列舉目
[00:20:21.120 --> 00:20:24.120]  「看看,埃及人追上來了」
[00:20:24.120 --> 00:20:26.120]  他們就很害怕
[00:20:26.120 --> 00:20:28.120]  他們就跟摩西說
[00:20:28.120 --> 00:20:30.120]  「難道埃及沒有墳地嗎?」
[00:20:30.120 --> 00:20:33.120]  「你要將我們帶來死在曠野?」
[00:20:33.120 --> 00:20:35.120]  「你為什麼要這樣對我們?」
[00:20:35.120 --> 00:20:38.120]  「將我們從埃及領出來?」
[00:20:38.120 --> 00:20:40.120]  摩西就跟百姓說
[00:20:40.120 --> 00:20:42.120]  「不用怕,要站穩」
[00:20:42.120 --> 00:20:46.120]  「看看耶和華今天要向你們施行的拯救」
[00:20:46.120 --> 00:20:49.120]  「因為你們今天見到的埃及人」
[00:20:49.120 --> 00:20:51.120]  「以後都再見不到了」
[00:20:51.120 --> 00:20:54.120]  「耶和華必會為你們爭戰」
[00:20:54.120 --> 00:20:56.120]  「你們要安靜」
[00:20:56.120 --> 00:21:01.120]  在以色列營前行走的上帝使者
[00:21:01.120 --> 00:21:02.120]  開始移動了
[00:21:02.120 --> 00:21:05.120]  就走到他們的後面
[00:21:05.120 --> 00:21:08.120]  雲也在他們的前面移動
[00:21:08.120 --> 00:21:10.120]  就站在他們的後面
[00:21:10.120 --> 00:21:15.120]  他就到埃及營和以色列營的中間
[00:21:15.120 --> 00:21:18.120]  一邊有雲和黑暗
[00:21:18.120 --> 00:21:23.120]  另一邊就雲柱火柱照亮了整個晚上
[00:21:23.120 --> 00:21:27.120]  整個晚上兩邊都不可以接近
[00:21:27.120 --> 00:21:29.120]  以色列人就下到海中
[00:21:29.120 --> 00:21:32.120]  走在乾地上
[00:21:32.120 --> 00:21:36.120]  水就在他們左右成了牆壁
[00:21:36.120 --> 00:21:38.120]  埃及人追趕他們
[00:21:38.120 --> 00:21:42.120]  發露一切的馬匹、戰車、戰車長
[00:21:42.120 --> 00:21:44.120]  都跟著下到海中
[00:21:44.120 --> 00:21:49.120]  耶和華從雲柱火柱中瞭望埃及的軍兵
[00:21:49.120 --> 00:21:52.120]  使埃及的軍兵混亂
[00:21:52.120 --> 00:21:56.120]  他們的車輪都掉了
[00:21:56.120 --> 00:21:58.120]  難以再向前行
[00:21:58.120 --> 00:22:00.120]  埃及人就說
[00:22:00.120 --> 00:22:03.120]  我們要從以色列人面前逃跑
[00:22:03.120 --> 00:22:06.120]  因為耶和華為他們作戰
[00:22:06.120 --> 00:22:08.120]  攻擊埃及了
[00:22:08.120 --> 00:22:11.120]  另外說回今天的經文
[00:22:11.120 --> 00:22:14.120]  神日間以雲柱
[00:22:14.120 --> 00:22:18.120]  夜間以火柱來顯現自己和他們同在
[00:22:18.120 --> 00:22:20.120]  其實都有意思
[00:22:20.120 --> 00:22:23.120]  在曠野路上因為溫差很大
[00:22:23.120 --> 00:22:26.120]  日間就會曬死
[00:22:26.120 --> 00:22:28.120]  夜間就會凍死
[00:22:28.120 --> 00:22:31.120]  加上在曠野地帶沒有掩蓋
[00:22:31.120 --> 00:22:35.120]  黑漆漆看不清楚其實都很危險
[00:22:35.120 --> 00:22:37.120]  所以神的同在
[00:22:37.120 --> 00:22:41.120]  不單只是陪著以色列人走這麼簡單
[00:22:41.120 --> 00:22:44.120]  還是在他們生活最需要的位置
[00:22:44.120 --> 00:22:47.120]  保護和引導他們
[00:22:47.120 --> 00:22:52.120]  所以神的同在成為了百姓前行的展望
[00:22:52.120 --> 00:22:57.120]  也成為了他們走這條難行的路上的安慰
[00:22:57.120 --> 00:23:01.120]  我記得我讀神學的第二年
[00:23:01.120 --> 00:23:05.120]  我的身體開始出現了少許毛病
[00:23:05.120 --> 00:23:07.120]  久不久就流鼻血
[00:23:07.120 --> 00:23:11.120]  醫生跟我說你的鼻竇炎都很嚴重
