
[00:00:00.000 --> 00:00:05.160]  感謝主讓我們今天有敬拜小組帶領我們一起唱詩歌
[00:06:32.440 --> 00:06:35.320]  瓦國說:你不給我祝福
[00:06:35.320 --> 00:06:37.400]  我就不容你去
[00:06:37.400 --> 00:06:40.080]  乃人說:你名叫什麼?
[00:06:40.080 --> 00:06:42.560]  他說:我名叫瓦國」
[00:06:42.560 --> 00:06:44.840]  究竟瓦國過去追求的祝福
[00:06:44.840 --> 00:06:48.840]  和這次他追求的祝福有什麼不同呢?
[00:06:48.840 --> 00:06:51.880]  究竟瓦國想要什麼祝福呢?
[00:06:51.880 --> 00:06:55.000]  首先我們看看瓦國追求的祝福
[00:06:55.000 --> 00:07:00.040]  第一步就是不是靠騙取更多的財富
[00:07:00.040 --> 00:07:02.200]  當我們看回上文的時候
[00:07:02.200 --> 00:07:04.080]  在31章尾
[00:07:04.080 --> 00:07:07.320]  瓦國離開了他岳父的拉班
[00:07:07.320 --> 00:07:12.200]  他帶著幾個家人和財產向著迦南地的出發
[00:07:12.200 --> 00:07:15.880]  在《創世紀》32章13-15節裡說
[00:07:15.880 --> 00:07:18.480]  「瓦國當夜在那裡住宿
[00:07:18.480 --> 00:07:24.520]  就從他手中所擁有的禮物來送給他哥哥二嫂
[00:07:24.520 --> 00:07:27.000]  就是二百隻母山羊
[00:07:27.000 --> 00:07:28.640]  二十隻公山羊
[00:07:28.640 --> 00:07:30.440]  二百隻母綿羊
[00:07:30.440 --> 00:07:32.440]  二十隻公綿羊
[00:07:32.440 --> 00:07:36.920]  三十匹布羽的母駱駝和他們的小駱駝
[00:07:36.920 --> 00:07:38.280]  四十頭母牛
[00:07:38.280 --> 00:07:39.680]  十頭公牛
[00:07:39.680 --> 00:07:43.080]  二十匹母驢和十匹公驢」
[00:07:43.080 --> 00:07:45.520]  還有在第22節
[00:07:45.520 --> 00:07:47.000]  「他們夜更起來
[00:07:47.000 --> 00:07:48.560]  帶著兩個妻子
[00:07:48.560 --> 00:07:51.000]  兩個瀑婢和十一個孩子
[00:07:51.000 --> 00:07:53.440]  過了瓦國的渡口」
[00:07:53.440 --> 00:07:57.560]  若果我們用今天的眼光來看
[00:07:57.560 --> 00:08:00.160]  瓦國擁有的一切的時候
[00:08:00.160 --> 00:08:03.560]  確實他家財千貫
[00:08:03.560 --> 00:08:05.280]  擁有很多錢
[00:08:05.280 --> 00:08:07.800]  而且他不單很成功
[00:08:07.800 --> 00:08:10.200]  也擁有很多財富
[00:08:10.200 --> 00:08:12.600]  也有很多福氣
[00:08:12.600 --> 00:08:13.840]  有十一個兒子
[00:08:13.840 --> 00:08:15.560]  有老婆、有僕人
[00:08:15.560 --> 00:08:18.880]  是一個有財有福的家庭
[00:08:18.880 --> 00:08:20.160]  相當美滿
[00:08:20.160 --> 00:08:22.480]  令人很羨慕
[00:08:22.480 --> 00:08:23.480]  我們要問
[00:08:23.480 --> 00:08:27.080]  既然瓦國已經擁有這麼多東西的時候
[00:08:27.080 --> 00:08:28.600]  這麼多福氣
[00:08:28.600 --> 00:08:32.640]  為什麼瓦國還要向神求祝福呢?
[00:08:32.640 --> 00:08:35.320]  他還想要多些什麼呢?
[00:08:35.320 --> 00:08:38.960]  他覺得自己還欠了些什麼呢?
[00:08:38.960 --> 00:08:41.560]  在《創記》第32章26節
[00:08:41.560 --> 00:08:44.160]  神聽完瓦國要求之後
[00:08:44.160 --> 00:08:45.880]  沒有直接回答他
[00:08:45.880 --> 00:08:48.520]  反而問他叫什麼名字
[00:08:48.520 --> 00:08:49.440]  表面看起來
[00:08:49.440 --> 00:08:52.120]  神問瓦國這個名字
[00:08:52.120 --> 00:08:53.720]  其實是很自然的事
[00:08:53.720 --> 00:08:56.560]  因為瓦國要求祝福
[00:08:56.560 --> 00:08:59.560]  祝福者通常都很想知道
[00:08:59.560 --> 00:09:02.040]  對方的名字叫什麼
[00:09:02.040 --> 00:09:06.280]  就好像我們今天在教會洗禮的時候
[00:09:06.280 --> 00:09:08.000]  牧師都要先問對方
[00:09:08.000 --> 00:09:09.320]  「你叫什麼名字?」
[00:09:09.320 --> 00:09:12.360]  然後才為對方在當中去施洗
[00:09:12.360 --> 00:09:16.080]  不過這位祝福者並不是一般的人
[00:09:16.080 --> 00:09:17.840]  而是神
[00:09:17.840 --> 00:09:19.840]  祂問瓦國叫什麼名字
[00:09:19.840 --> 00:09:23.920]  並不是等於祂不知道瓦國的名字
[00:09:23.920 --> 00:09:28.680]  就好像耶穌問加拉森被鬼附的人一樣
[00:09:28.680 --> 00:09:29.960]  在舊約的時代
[00:09:29.960 --> 00:09:31.360]  舊約的人物
[00:09:31.360 --> 00:09:34.320]  每一個舊約人的名字
[00:09:34.320 --> 00:09:39.160]  其實都是在反映他很獨特的一些個性
[00:09:39.160 --> 00:09:40.560]  和一些特質
[00:09:40.560 --> 00:09:43.240]  當神問瓦國的姓名的時候
[00:09:43.240 --> 00:09:46.160]  不是問祂的名字這麼簡單
[00:09:46.160 --> 00:09:52.440]  而是很希望瓦國能夠面對自己生命的本相
[00:09:52.440 --> 00:09:54.280]  究竟是什麼本相呢?
[00:09:54.280 --> 00:09:57.600]  在《創世紀》二十七章三十六節的時候
[00:09:57.600 --> 00:10:00.920]  耳塞對瓦國的批評有這樣的說話
[00:10:00.920 --> 00:10:02.360]  他說耳塞說
[00:10:02.360 --> 00:10:05.240]  「他名叫瓦國豈不是這樣嗎?
[00:10:05.240 --> 00:10:07.080]  他欺騙了我兩次
[00:10:07.080 --> 00:10:10.520]  他先前奪了我長子的名分
[00:10:10.520 --> 00:10:14.160]  看他現在又奪了我的福分
[00:10:14.160 --> 00:10:15.280]  耳塞又說
[00:10:15.280 --> 00:10:18.680]  你沒有留下給我的祝福嗎?」
[00:10:18.680 --> 00:10:22.360]  原來瓦國的名字有多重的意思
[00:10:22.360 --> 00:10:25.280]  除了有抓住的意思之外
[00:10:25.280 --> 00:10:27.560]  還有一個意思就是欺騙
[00:10:27.560 --> 00:10:31.760]  就好像以前《創世紀》二十七章的記載
[00:10:31.760 --> 00:10:34.800]  耳塞打完獵之後很累
[00:10:34.800 --> 00:10:38.400]  看到弟弟在煮紅豆湯
[00:10:38.400 --> 00:10:41.680]  要求弟弟給他一碗紅豆湯喝的時候
[00:10:41.680 --> 00:10:44.560]  瓦國就不顧兄弟之情
[00:10:44.560 --> 00:10:48.800]  要脅哥哥將他長子的名分給他
[00:10:48.800 --> 00:10:51.040]  換來一碗紅豆湯
[00:10:51.040 --> 00:10:53.440]  最後耳塞一口答應
[00:10:53.440 --> 00:10:54.600]  瓦國就是這樣
[00:10:54.600 --> 00:10:56.680]  騙了這個祝福回來
[00:10:56.680 --> 00:10:59.120]  因為長子在當時的風俗
[00:10:59.120 --> 00:11:02.920]  其實是擁有雙倍的祝福的遺產
[00:11:02.920 --> 00:11:06.560]  另一次在《創世紀》二十七章也記載
[00:11:06.560 --> 00:11:08.760]  當耳塞年老的時候
[00:11:08.760 --> 00:11:10.320]  眼睛昏花
[00:11:10.320 --> 00:11:12.840]  覺得自己時日無多了
[00:11:12.840 --> 00:11:15.640]  就很想在臨死之前
[00:11:15.640 --> 00:11:19.040]  將長子的祝福賜給耳塞
[00:11:19.040 --> 00:11:22.720]  但是這位吃慣野味的耳塞老爸
[00:11:22.720 --> 00:11:24.480]  很想要求他大兒子
[00:11:24.480 --> 00:11:27.480]  也趁這個機會幫他打獵
[00:11:27.480 --> 00:11:29.160]  在當中吃野味
[00:11:29.160 --> 00:11:32.160]  吃完野味餐之後才為他祝福
[00:11:32.160 --> 00:11:35.040]  當時李伯嘉聽見的時候
[00:11:35.040 --> 00:11:37.160]  因為他偏心瓦國
[00:11:37.160 --> 00:11:39.440]  就教唆瓦國
[00:11:39.440 --> 00:11:42.120]  趁哥哥耳塞去打獵的時候
[00:11:42.120 --> 00:11:46.520]  就假扮耳塞欺騙這個眼矇矇的老爸
[00:11:46.520 --> 00:11:48.360]  為他祝福
[00:11:48.360 --> 00:11:49.880]  當耳塞回來發現
[00:11:49.880 --> 00:11:53.320]  弟弟同樣騙了他這個祝福的時候
[00:11:53.320 --> 00:11:55.040]  非常憤怒
[00:11:55.040 --> 00:11:57.440]  甚至想要殺死瓦國
[00:11:57.440 --> 00:11:59.880]  從此之後瓦國就逃跑
[00:11:59.880 --> 00:12:01.160]  就離開了家裡
[00:12:01.160 --> 00:12:03.720]  投靠他的舅父拉班
[00:12:03.720 --> 00:12:07.360]  所以瓦國很喜歡用自己的方法去騙
[00:12:07.360 --> 00:12:09.640]  跟別人在當中爭一些東西
[00:12:09.640 --> 00:12:10.920]  最大的諷刺
[00:12:10.920 --> 00:12:14.040]  其實瓦國在他出生之前
[00:12:14.040 --> 00:12:18.080]  神早已應許過他將來得到的福分
[00:12:18.080 --> 00:12:21.280]  其實不需要跟別人在當中去爭
[00:12:21.280 --> 00:12:23.800]  看看瓦國出生的時候
[00:12:23.800 --> 00:12:27.200]  神對李伯嘉的一番說話
[00:12:27.200 --> 00:12:30.200]  在《創世紀》25章裡面說
[00:12:30.200 --> 00:12:31.360]  「耶和華對他說
[00:12:31.360 --> 00:12:33.520]  兩國在你的福中
[00:12:33.520 --> 00:12:36.240]  兩族都要從你身上分了
[00:12:36.240 --> 00:12:38.040]  一族必強於那族
[00:12:38.040 --> 00:12:40.640]  將來大的要服侍小的
[00:12:40.640 --> 00:12:42.080]  到了生產的日期
[00:12:42.080 --> 00:12:45.600]  漢雅福中是對雙胞胎」
[00:12:45.600 --> 00:12:48.120]  神一早預言將來大的
[00:12:48.120 --> 00:12:49.040]  即是二數
[00:12:49.040 --> 00:12:51.520]  要服侍小的瓦國
[00:12:51.520 --> 00:12:54.520]  原來瓦國可以不需要靠騙
[00:12:54.520 --> 00:12:56.480]  跟別人爭東西
[00:12:56.480 --> 00:12:57.400]  但很可惜
[00:12:57.400 --> 00:12:59.600]  瓦國一出生
[00:12:59.600 --> 00:13:01.440]  第一件事做什麼事呢?
[00:13:01.440 --> 00:13:04.320]  我們一起讀一下《創世紀》
[00:13:04.320 --> 00:13:06.240]  25章26節
[00:13:06.240 --> 00:13:09.400]  「隨後以素的弟弟也出生
[00:13:09.400 --> 00:13:12.800]  他的手抓住以素的腳跟
[00:13:12.800 --> 00:13:16.080]  因此給他起名叫瓦國」
[00:13:16.080 --> 00:13:19.680]  原來他一出生的時候就爭先後
[00:13:19.680 --> 00:13:24.000]  希望能夠抓住哥哥的腳跟
[00:13:24.000 --> 00:13:25.600]  不讓他走前
[00:13:25.600 --> 00:13:28.240]  雖然他不知道是神的應許
[00:13:28.240 --> 00:13:31.160]  但如果瓦國真的爭贏的話
[00:13:31.160 --> 00:13:33.440]  瓦國就要改寫他的一生
[00:13:33.440 --> 00:13:36.560]  因為大的要服從小的
[00:13:36.560 --> 00:13:39.800]  瓦國的全半生都是靠騙
[00:13:39.800 --> 00:13:41.160]  跟別人爭東西
[00:13:41.160 --> 00:13:43.560]  去抓住更多的祝福
[00:13:43.560 --> 00:13:45.800]  是用自己的方法
[00:13:45.800 --> 00:13:48.440]  由25章他一出生
[00:13:48.440 --> 00:13:50.840]  就開始爭著做大
[00:13:50.840 --> 00:13:52.120]  大一點的時候
[00:13:52.120 --> 00:13:54.800]  就爭著拿著這個長子的名分
[00:13:54.800 --> 00:13:58.960]  27章又在裡面爭這個長子的祝福
[00:13:58.960 --> 00:14:01.400]  來到32章的時候
[00:14:01.400 --> 00:14:03.720]  原本可以衣錦還鄉
[00:14:03.720 --> 00:14:05.360]  有財有勢
[00:14:05.360 --> 00:14:07.680]  跟神在裡面摔跤之後
[00:14:07.680 --> 00:14:10.520]  他同樣都要抓住神
[00:14:10.520 --> 00:14:12.760]  去求神給他的祝福
[00:14:12.760 --> 00:14:15.440]  究竟他要什麼祝福呢?
[00:14:15.440 --> 00:14:17.240]  現今人看祝福
[00:14:17.240 --> 00:14:20.480]  覺得祝福都是我們很想要的
[00:14:20.480 --> 00:14:22.360]  就是希望多一點東西
[00:14:22.360 --> 00:14:23.280]  例如什麼呢?
[00:14:23.280 --> 00:14:24.920]  好像如果是微信
[00:14:24.920 --> 00:14:28.040]  可能我們很希望能夠中了六合彩
[00:14:28.040 --> 00:14:31.360]  銀行戶口多幾個零就好了
[00:14:31.360 --> 00:14:33.000]  這樣就是祝福
[00:14:33.000 --> 00:14:35.680]  或者你得到老闆的賞識
[00:14:35.680 --> 00:14:37.040]  你升職加薪
[00:14:37.040 --> 00:14:38.440]  又有多一點福利
[00:14:38.440 --> 00:14:39.800]  這個就是祝福
[00:14:39.800 --> 00:14:41.880]  子女能夠入到名校
[00:14:41.880 --> 00:14:44.600]  能夠爭到一個很好的位置
[00:14:44.600 --> 00:14:47.200]  這樣又是一個福氣
[00:14:47.200 --> 00:14:51.320]  如果你很有天份
[00:14:51.320 --> 00:14:54.800]  又是一個很有才貌的人
[00:14:54.800 --> 00:14:56.880]  你又擁有很多祝福
[00:14:56.880 --> 00:15:00.040]  人對祝福的概念
[00:15:00.040 --> 00:15:02.640]  總是希望能夠自己得到
[00:15:02.640 --> 00:15:04.480]  比別人多一點的東西
[00:15:04.480 --> 00:15:06.080]  就是福了
[00:15:06.080 --> 00:15:08.080]  這些都是好的
[00:15:08.080 --> 00:15:10.520]  有這些東西也不是錯
[00:15:10.520 --> 00:15:13.040]  但若果我們的安全感
[00:15:13.040 --> 00:15:14.560]  我們的價值觀
[00:15:14.560 --> 00:15:17.520]  是建基於這些事情裡面的時候
[00:15:17.520 --> 00:15:19.560]  我們不斷用自己的方法
[00:15:19.560 --> 00:15:21.280]  去抓更多的時候
[00:15:21.280 --> 00:15:22.480]  用自己的方法
[00:15:22.480 --> 00:15:23.440]  用自己的智慧
[00:15:23.440 --> 00:15:26.280]  希望能夠擁有更多的時候
[00:15:26.280 --> 00:15:28.160]  可能我們就會發現
[00:15:28.160 --> 00:15:30.880]  我們心靈、屬靈的需要
[00:15:30.880 --> 00:15:33.160]  會錯失更加重要的東西
[00:15:33.160 --> 00:15:36.160]  錯失了更加有永恆價值的東西
[00:15:36.160 --> 00:15:38.240]  當我們看回聖經的時候
[00:15:38.240 --> 00:15:39.760]  我們會發覺
[00:15:39.760 --> 00:15:42.360]  神母允許我們每一個人
[00:15:42.360 --> 00:15:45.840]  都是銀行戶口有很多錢
[00:15:45.840 --> 00:15:49.240]  又或者允許我們住一個很大的地方
[00:15:49.240 --> 00:15:52.120]  又或者允許我們身體沒有病、沒有痛
[00:15:52.120 --> 00:15:53.520]  兒孫滿堂
[00:15:53.520 --> 00:15:55.400]  子女出人頭地
[00:15:55.400 --> 00:15:56.920]  聖經沒有說這些東西
[00:15:56.920 --> 00:15:59.760]  聖經反而幫助我們去學習
[00:15:59.760 --> 00:16:02.880]  去追求一些更加重要的東西
[00:16:02.880 --> 00:16:04.760]  是些什麼重要的東西呢?
[00:16:04.760 --> 00:16:07.080]  例如在《針研》裡面
[00:16:07.080 --> 00:16:08.880]  二十八章十四節說
[00:16:08.880 --> 00:16:12.560]  「上傳敬畏的,這人有福了」
[00:16:12.560 --> 00:16:16.760]  「遵守神的法道的,一心尋求他的」
[00:16:16.760 --> 00:16:18.320]  「這人有福了」
[00:16:18.320 --> 00:16:22.080]  「萬君子耶和華倚靠你的人有福了」
[00:16:22.080 --> 00:16:28.080]  「耶穌對他說:那未看見卻信的,亦都有福了」
[00:16:28.080 --> 00:16:29.080]  所以我們看到
[00:16:29.080 --> 00:16:32.520]  原來亞各在創世紀向神求的福
[00:16:32.520 --> 00:16:36.080]  很明顯亞各以前是虧蝕著人
[00:16:36.080 --> 00:16:39.440]  用自己的方式希望能夠得到更加多
[00:16:39.440 --> 00:16:42.680]  但當亞各經歷過逃難、逃亡
[00:16:42.680 --> 00:16:48.720]  亦都很多次被他自己的拉班在當中欺騙的時候
[00:16:48.720 --> 00:16:53.880]  再加上他現在要面對這位他的哥哥耳掃
[00:16:53.880 --> 00:16:56.760]  心裡面充滿了很多的恐懼
[00:16:56.760 --> 00:17:01.520]  亞各不再在當中去靠壓、去找祝福
[00:17:01.520 --> 00:17:05.040]  而學習去緊緊地去抓住神
[00:17:05.040 --> 00:17:07.040]  要得到神的賜福
[00:17:07.040 --> 00:17:08.320]  親愛的姐妹
[00:17:08.320 --> 00:17:11.800]  我們要知道抓住更大的祝福
[00:17:11.800 --> 00:17:17.400]  第一步不是去靠自己的能力去抓更多的財富
[00:17:17.400 --> 00:17:20.880]  否則我們都會失望、去控
[00:17:20.880 --> 00:17:23.640]  亞各想要什麼的祝福呢?
[00:17:23.640 --> 00:17:27.240]  而最後神又給了他什麼的祝福呢?
[00:17:27.240 --> 00:17:29.120]  根據上文的描述
[00:17:29.120 --> 00:17:32.240]  我們看到當時亞各的心境
[00:17:32.240 --> 00:17:35.040]  最直接去理解他
[00:17:35.040 --> 00:17:37.320]  其實亞各想要的祝福
[00:17:37.320 --> 00:17:41.040]  就是神介入他的生命
[00:17:41.040 --> 00:17:42.720]  神給他的能力
[00:17:42.720 --> 00:17:46.600]  就好像神扭傷他大腿那種能力
[00:17:46.600 --> 00:17:50.680]  好使他有能力去面對他哥哥的耳掃
[00:17:50.680 --> 00:17:53.880]  你會問他跟哥哥重聚
[00:17:53.880 --> 00:17:56.000]  為什麼他會這麼害怕呢?
[00:17:56.000 --> 00:18:00.960]  因為在《創世紀》三十二章三到八節裡面告訴我們
[00:18:00.960 --> 00:18:03.280]  我們又讀一下段經文
[00:18:03.280 --> 00:18:06.120]  「亞各派使者在他面前
[00:18:06.120 --> 00:18:11.080]  西耳地就是以東地他哥哥耳掃那裡
[00:18:11.080 --> 00:18:13.000]  他吩咐他們說
[00:18:13.000 --> 00:18:15.960]  你們要對我主耳掃說
[00:18:15.960 --> 00:18:18.600]  你的僕人亞各這樣說
[00:18:18.600 --> 00:18:21.080]  我在拉班那裡寄居
[00:18:21.080 --> 00:18:22.920]  前夕到而今
[00:18:22.920 --> 00:18:27.240]  我有牛、驢、羊群、驢僕、匹女
[00:18:27.240 --> 00:18:30.160]  現在派人來報告我主
[00:18:30.160 --> 00:18:33.560]  為要你在你眼前蒙恩
[00:18:33.560 --> 00:18:36.640]  使者回到亞各那裡說
[00:18:36.640 --> 00:18:40.080]  我們到了你哥哥耳掃那裡
[00:18:40.080 --> 00:18:42.160]  他正迎著你來
[00:18:42.160 --> 00:18:45.280]  並且有四百人和他一起
[00:18:45.280 --> 00:18:47.280]  亞各受懼怕
[00:18:47.280 --> 00:18:49.000]  而且受煩
