
[00:00:00.000 --> 00:00:04.480]  最近在地鐵上聽到一些人的對話
[00:01:58.720 --> 00:02:02.040]  而這段經文充滿了很多舊約的色彩
[00:02:02.040 --> 00:02:03.320]  很多舊約的背景
[00:02:03.320 --> 00:02:05.040]  無論他用的字
[00:02:05.040 --> 00:02:06.240]  他的比喻
[00:02:06.240 --> 00:02:10.200]  都反映出一些舊約的思想和想法
[00:02:10.200 --> 00:02:12.640]  而一開始雅各的語氣
[00:02:12.640 --> 00:02:14.440]  都頗不客氣的
[00:02:14.440 --> 00:02:18.640]  他稱呼信徒為「淫亂的人」
[00:02:18.640 --> 00:02:21.960]  他好像是開口想罵人
[00:02:21.960 --> 00:02:24.880]  但這並不指他們道德上的淫亂
[00:02:24.880 --> 00:02:27.520]  而是屬靈上背叛神
[00:02:27.520 --> 00:02:29.880]  其實就像舊約的先知裡面
[00:02:29.880 --> 00:02:31.680]  很多次指責以色列人
[00:02:31.680 --> 00:02:33.200]  他們離棄神
[00:02:33.200 --> 00:02:34.760]  追隨拜偶像
[00:02:34.760 --> 00:02:37.320]  這個情況都是很類似的
[00:02:37.320 --> 00:02:39.600]  為什麼說得這麼嚴重呢?
[00:02:39.600 --> 00:02:40.640]  與世俗為友
[00:02:40.640 --> 00:02:41.760]  只是做個朋友而已
[00:02:41.760 --> 00:02:43.120]  好像剛才那樣
[00:02:43.120 --> 00:02:45.520]  就是與神為敵
[00:02:45.520 --> 00:02:48.160]  原來在古代的文化裡面
[00:02:48.160 --> 00:02:51.080]  友誼就不像現在我們朋友
[00:02:51.080 --> 00:02:53.080]  都是一些社交的關係
[00:02:53.080 --> 00:02:54.560]  當時的朋友
[00:02:54.560 --> 00:02:56.040]  是有同盟
[00:02:56.040 --> 00:02:59.160]  同心和同方向的盟約的意思
[00:02:59.160 --> 00:03:01.840]  代表雙方都是共享一個
[00:03:01.840 --> 00:03:03.640]  共同的目標和價值
[00:03:03.640 --> 00:03:05.800]  彼此是忠誠相待的
[00:03:05.800 --> 00:03:07.640]  所以雅各就說
[00:03:07.640 --> 00:03:09.680]  凡想要與世俗為友的
[00:03:09.680 --> 00:03:11.520]  就是與神為敵
[00:03:11.520 --> 00:03:12.480]  意思就是
[00:03:12.480 --> 00:03:14.320]  如果信徒他們選擇
[00:03:14.320 --> 00:03:17.200]  以世界的價值觀作為他們的依歸
[00:03:17.200 --> 00:03:19.200]  當作是一個盟約的話
[00:03:19.200 --> 00:03:20.520]  與世界結盟
[00:03:20.520 --> 00:03:22.280]  其實就是向神表明
[00:03:22.280 --> 00:03:25.360]  他們不再以神為中心
[00:03:25.360 --> 00:03:27.200]  以世界為主導
[00:03:27.200 --> 00:03:28.200]  所以看到
[00:03:28.200 --> 00:03:31.440]  原來友誼是一種屬靈立場的選擇
[00:03:31.440 --> 00:03:34.760]  世俗就代表一套以人為中心
[00:03:34.760 --> 00:03:36.720]  他們追求榮耀
[00:03:36.720 --> 00:03:39.200]  權力享樂的價值系統
[00:03:39.200 --> 00:03:41.040]  與神國裡面謙卑
[00:03:41.040 --> 00:03:43.000]  聖潔和愛的原則
[00:03:43.000 --> 00:03:45.240]  是很不同的
[00:03:45.240 --> 00:03:46.560]  所以與世俗為友
[00:03:46.560 --> 00:03:49.600]  不單只是給世界一點點影響
[00:03:49.600 --> 00:03:50.600]  不是這樣
[00:03:50.600 --> 00:03:52.600]  而是直接轉向了這個世界
[00:03:52.600 --> 00:03:54.320]  用世界那套價值觀
[00:03:54.320 --> 00:03:55.640]  而背離了神
[00:03:55.640 --> 00:03:58.920]  是一種屬靈上對神的不忠和背叛
[00:03:58.920 --> 00:04:00.320]  是世俗為友
[00:04:00.320 --> 00:04:03.480]  是一個頗嚴重的指控
[00:04:03.480 --> 00:04:05.240]  第五第六節
[00:04:05.240 --> 00:04:07.720]  雅各用兩個經上說
[00:04:07.720 --> 00:04:08.480]  去解釋
[00:04:08.480 --> 00:04:12.040]  為什麼信徒不可以與世俗為友呢
[00:04:12.040 --> 00:04:13.240]  第一個就是
[00:04:13.240 --> 00:04:15.360]  神安置在我們裡面的靈
[00:04:15.360 --> 00:04:17.840]  愛到疾到的地步
[00:04:17.840 --> 00:04:20.080]  而這句經文
[00:04:20.080 --> 00:04:22.880]  其實在舊約就找不到相似的經文
[00:04:22.880 --> 00:04:26.960]  但這也是舊約對神的認識而來
[00:04:26.960 --> 00:04:28.560]  這句話說到
[00:04:28.560 --> 00:04:31.160]  神很深愛我們
[00:04:31.160 --> 00:04:32.360]  祂所創造
[00:04:32.360 --> 00:04:33.360]  住在我們的靈
[00:04:33.360 --> 00:04:35.600]  因為我們是被神用氣吹
[00:04:35.600 --> 00:04:37.640]  成為有靈的人
[00:04:37.640 --> 00:04:40.320]  祂很渴望我們歸向祂
[00:04:40.320 --> 00:04:43.840]  但是愛到疾到的地步是什麼意思呢
[00:04:43.840 --> 00:04:46.640]  在我們一般人來說
[00:04:46.640 --> 00:04:49.400]  疾到通常是正面還是負面的
[00:04:49.400 --> 00:04:50.800]  都是負面的
[00:04:50.800 --> 00:04:52.200]  都是一些負面情緒
[00:04:52.200 --> 00:04:54.960]  就是你不看得我好
[00:04:54.960 --> 00:04:55.840]  或者
[00:04:55.840 --> 00:04:56.920]  為什麼你有
[00:04:56.920 --> 00:04:58.760]  我沒有
[00:04:58.760 --> 00:05:01.120]  這些疾到去形容人
[00:05:01.120 --> 00:05:02.200]  大家就很明白
[00:05:02.200 --> 00:05:04.920]  但形容神又為什麼呢
[00:05:04.920 --> 00:05:07.880]  這裡形容神就不是說他心胸狹窄
[00:05:07.880 --> 00:05:11.880]  而是他表達對神的子民那份專一
[00:05:11.880 --> 00:05:13.280]  很深切
[00:05:13.280 --> 00:05:15.880]  不可以代替的愛
[00:05:15.880 --> 00:05:17.000]  大家有沒有發現
[00:05:17.000 --> 00:05:18.280]  其實舊約裡面
[00:05:18.280 --> 00:05:21.720]  神說祂自己是疾到的
[00:05:21.720 --> 00:05:24.080]  大家有沒有看到這些經文
[00:05:24.080 --> 00:05:25.560]  有沒有
[00:05:25.560 --> 00:05:27.400]  都有吧
[00:05:27.400 --> 00:05:30.720]  是怎麼形容神的
[00:05:30.720 --> 00:05:34.120]  是疾到的神
[00:05:34.120 --> 00:05:36.240]  其實有一句經文是這樣的
[00:05:36.240 --> 00:05:37.760]  不可敬拜別神
[00:05:37.760 --> 00:05:40.000]  因為耶和華是忌邪的神
[00:05:40.000 --> 00:05:41.280]  有印象吧
[00:05:41.760 --> 00:05:45.200]  忌邪這個字就是疾到的意思
[00:05:45.200 --> 00:05:48.280]  神的疾到反映祂對祂的子民
[00:05:48.280 --> 00:05:49.920]  那份蒙約的愛
[00:05:49.920 --> 00:05:53.200]  是不容納第三者介入的
[00:05:53.200 --> 00:05:55.360]  其實神和我們納約
[00:05:55.360 --> 00:05:59.040]  就不用我們去愛世界
[00:05:59.040 --> 00:06:01.240]  去侍奉拜偶像的
[00:06:01.240 --> 00:06:03.320]  所以不可以和世俗為友
[00:06:03.320 --> 00:06:04.480]  這是第一個原因
[00:06:04.480 --> 00:06:06.480]  因為神的性情就是忌邪的
[00:06:06.480 --> 00:06:07.560]  祂是疾到的
[00:06:07.560 --> 00:06:11.240]  祂要我們全心全意地歸屬祂
[00:06:11.240 --> 00:06:12.760]  第二個就是
[00:06:12.760 --> 00:06:14.160]  亞古根月引用
[00:06:14.160 --> 00:06:16.080]  《針研》三章34節
[00:06:16.080 --> 00:06:18.720]  去說神抵擋驕傲的人
[00:06:18.720 --> 00:06:21.120]  賜恩給謙卑的人
[00:06:21.120 --> 00:06:23.320]  他說神的恩典很豐富
[00:06:23.320 --> 00:06:26.400]  但是只有謙卑的人才能領受
[00:06:26.400 --> 00:06:29.240]  因為驕傲的人以自己為中心
[00:06:29.240 --> 00:06:30.720]  不願意信服神
[00:06:30.720 --> 00:06:32.200]  也不倚靠神
[00:06:32.200 --> 00:06:36.080]  這個正正就是與世俗為友的心態
[00:06:36.080 --> 00:06:39.600]  所以第二個不可以和世俗為友的原因就是
[00:06:39.600 --> 00:06:42.560]  與世俗為友是驕傲的表現
[00:06:42.560 --> 00:06:45.560]  也令人無法得到神的恩典
[00:06:45.560 --> 00:06:47.720]  唯有我們是與神為友
[00:06:47.720 --> 00:06:49.040]  成為謙卑的人
[00:06:49.040 --> 00:06:52.240]  才可以得到神的恩典
[00:06:52.240 --> 00:06:54.480]  原來這三節經文都很清楚
[00:06:54.480 --> 00:06:55.400]  讓我們明白
[00:06:55.400 --> 00:06:57.000]  不可以用世俗的方式
[00:06:57.000 --> 00:07:00.520]  價值觀去行事為人或侍奉
[00:07:00.520 --> 00:07:02.120]  但最難的就是
[00:07:02.120 --> 00:07:04.720]  大家是否在世界裏面居住
[00:07:04.720 --> 00:07:06.000]  在工作
[00:07:06.000 --> 00:07:09.320]  我們不可能和這個世界隔離
[00:07:09.320 --> 00:07:11.560]  我們可能不知不覺
[00:07:11.560 --> 00:07:13.800]  都被這些世界的價值觀
[00:07:13.800 --> 00:07:15.520]  滲入我們的服事
[00:07:15.520 --> 00:07:17.360]  而我們不察覺
[00:07:17.360 --> 00:07:19.120]  世界裏面的運作
[00:07:19.120 --> 00:07:22.400]  這些價值觀可能都有正面的作用
[00:07:22.400 --> 00:07:26.160]  但在侍奉上可能會出現一些問題
[00:07:26.160 --> 00:07:29.920]  例如大家聽過以目標為本
[00:07:29.920 --> 00:07:33.120]  變成我們做事是有方向有目標
[00:07:33.120 --> 00:07:34.600]  是很好的
[00:07:34.600 --> 00:07:37.000]  但如果太過以目標為本
[00:07:37.000 --> 00:07:39.360]  大家舉辦報道會
[00:07:39.360 --> 00:07:40.880]  舉辦懇親
[00:07:40.880 --> 00:07:42.680]  那次舉辦完之後
[00:07:42.680 --> 00:07:44.080]  沒有人信主
[00:07:44.080 --> 00:07:46.320]  那是不是白做
[00:07:46.320 --> 00:07:47.600]  目標達不到
[00:07:47.600 --> 00:07:48.880]  那不是很失敗
[00:07:48.880 --> 00:07:50.920]  如果以這個角度去看
[00:07:50.920 --> 00:07:53.880]  那不是侍奉的心態
[00:07:53.880 --> 00:07:54.800]  侍奉的心態
[00:07:54.800 --> 00:07:56.040]  其實我們做完之後
[00:07:56.040 --> 00:07:59.480]  可能福音種子種了在未信人的心裏
[00:07:59.480 --> 00:08:02.160]  那個果效未必可以立刻看到
[00:08:02.160 --> 00:08:05.840]  而另一個很容易有世俗化的心態
[00:08:05.840 --> 00:08:08.280]  其實大家想不想教會好
[00:08:08.280 --> 00:08:08.880]  想呀
[00:08:08.880 --> 00:08:10.840]  想不想教會增長
[00:08:10.840 --> 00:08:11.520]  都想呀
[00:08:11.520 --> 00:08:13.440]  那都是很好很正常
[00:08:13.440 --> 00:08:16.560]  但如果只是著重自己的堂會
[00:08:16.560 --> 00:08:20.520]  我只是想自己的堂會增長
[00:08:20.520 --> 00:08:22.200]  其他就不理了
[00:08:22.200 --> 00:08:24.960]  這個不理神的國
[00:08:24.960 --> 00:08:27.480]  那太過可能利己的心態
[00:08:27.480 --> 00:08:32.600]  例如我們都會關心社區裏面的基層家庭
[00:08:32.600 --> 00:08:34.960]  我們花時間去探訪
[00:08:34.960 --> 00:08:36.440]  去關懷他們
[00:08:36.440 --> 00:08:37.640]  去搞一些活動
[00:08:37.640 --> 00:08:39.680]  去跟他們建立多一些關係
[00:08:39.680 --> 00:08:43.520]  可能有機會會帶他們信主
[00:08:43.520 --> 00:08:46.320]  如果有些信主的街坊
[00:08:46.320 --> 00:08:48.800]  他說你這裏太遠了
[00:08:48.800 --> 00:08:51.240]  我還是回家附近的教會
[00:08:51.240 --> 00:08:53.600]  心裏面會不會有些失落
[00:08:53.600 --> 00:08:55.800]  為甚麼不回來
[00:08:55.800 --> 00:08:57.480]  為甚麼不來我們教會
[00:08:57.480 --> 00:08:58.960]  明明我帶你信主
[00:08:58.960 --> 00:09:01.120]  為甚麼不來這裏
[00:09:01.120 --> 00:09:03.040]  如果有這個心態
[00:09:03.040 --> 00:09:06.360]  其實可能就是
[00:09:06.360 --> 00:09:07.840]  覺得我帶信主
[00:09:07.840 --> 00:09:09.080]  他應該回來這裏
[00:09:09.080 --> 00:09:11.440]  而背後就很想教會增長
[00:09:11.440 --> 00:09:14.800]  亦都有少少利己的心態
[00:09:14.800 --> 00:09:16.960]  亦都可能沒有將神的國
[00:09:16.960 --> 00:09:21.400]  這種闊的目光去看這件事
[00:09:21.400 --> 00:09:24.520]  而亞國在這裏四字六字的忠告
[00:09:24.520 --> 00:09:26.600]  就是不要與世俗為友
[00:09:26.600 --> 00:09:29.120]  對我們都很重要
[00:09:29.120 --> 00:09:31.960]  但神又不是很想責備我們
[00:09:31.960 --> 00:09:33.720]  而是想我們察覺
[00:09:33.720 --> 00:09:36.200]  這是屬靈的危機
[00:09:36.200 --> 00:09:37.320]  我們要看清楚
[00:09:37.320 --> 00:09:39.040]  原來有些世俗的價值觀
[00:09:39.040 --> 00:09:41.600]  慢慢都在影響我們的侍奉
[00:09:41.600 --> 00:09:43.120]  以致我們才可以看清楚
[00:09:43.120 --> 00:09:44.480]  神的心意是甚麼
[00:09:44.480 --> 00:09:49.080]  祂帶領我們是甚麼路向呢
[00:09:49.080 --> 00:09:50.920]  神用嫉妒的愛
[00:09:50.920 --> 00:09:52.840]  去渴望我們歸回
[00:09:52.840 --> 00:09:56.840]  神的嫉妒不是想佔有我們
[00:09:56.840 --> 00:09:58.120]  而是出於愛
[00:09:58.120 --> 00:10:01.200]  而當我們再次專一地歸向祂的時候
[00:10:01.200 --> 00:10:02.800]  願意謙卑信服
[00:10:02.800 --> 00:10:03.960]  神就將那些恩典
[00:10:03.960 --> 00:10:06.640]  給我們能夠在地區裏面
[00:10:06.640 --> 00:10:11.000]  在社區裏面為主發光
[00:10:11.000 --> 00:10:13.080]  亦都讓我們看看世俗化之後
[00:10:13.080 --> 00:10:14.640]  其實有甚麼出路呢
[00:10:14.640 --> 00:10:18.880]  我們一起讀第七至第十節
[00:10:18.880 --> 00:10:21.160]  「所以要信服神
[00:10:21.160 --> 00:10:23.000]  要抵擋魔鬼
[00:10:23.000 --> 00:10:25.560]  魔鬼就必逃避你們
[00:10:25.560 --> 00:10:27.040]  要親近神
[00:10:27.040 --> 00:10:29.240]  神就必親近你們
[00:10:29.240 --> 00:10:30.720]  有罪的人
[00:10:30.720 --> 00:10:32.760]  要潔淨你們的手
[00:10:32.760 --> 00:10:34.720]  心懷異議的人
[00:10:34.720 --> 00:10:36.880]  要清潔你們的心
[00:10:36.880 --> 00:10:38.400]  你們要愁苦
[00:10:38.400 --> 00:10:39.200]  悲哀
[00:10:39.200 --> 00:10:40.000]  哭泣
[00:10:40.000 --> 00:10:42.840]  要將歡笑變為悲哀
[00:10:42.840 --> 00:10:44.920]  歡樂變為愁悶
[00:10:44.920 --> 00:10:47.360]  要在主面前謙卑
[00:10:47.360 --> 00:10:51.240]  祂就使你們高興」
[00:10:51.240 --> 00:10:52.600]  當我們認清
[00:10:52.600 --> 00:10:55.200]  世俗的價值觀可能滲入之後
[00:10:55.200 --> 00:10:56.720]  這裏第七至第十節
[00:10:56.720 --> 00:10:59.400]  就讓我們看到那個出路
[00:10:59.400 --> 00:11:02.080]  「阿哥一年用十個命令
[00:11:02.080 --> 00:11:03.720]  去命令我們
[00:11:03.720 --> 00:11:04.800]  勸勉我們
[00:11:04.800 --> 00:11:06.280]  去迴轉
[00:11:06.280 --> 00:11:07.600]  去歸向神」
[00:11:07.600 --> 00:11:10.240]  而整段經文的主旋律
[00:11:10.240 --> 00:11:12.080]  都是在說謙卑的
[00:11:12.080 --> 00:11:14.320]  這是我們屬靈生命的境況
[00:11:14.320 --> 00:11:15.840]  都是和神的關係
[00:11:15.840 --> 00:11:19.840]  一個很基礎的基本
[00:11:19.840 --> 00:11:22.760]  聖經不是要我們單單有行為改變
[00:11:22.760 --> 00:11:25.320]  更加是一個生命的狀態
[00:11:25.320 --> 00:11:26.600]  成為謙卑的人
[00:11:26.600 --> 00:11:29.040]  去歸向神
[00:11:29.040 --> 00:11:30.880]  所以我們要脫離世俗化
[00:11:30.880 --> 00:11:33.000]  出路就是謙卑地歸向神
[00:11:33.000 --> 00:11:34.840]  而這幾節經文有幾個層面
[00:11:34.840 --> 00:11:37.760]  我們看到謙卑的特質
[00:11:37.760 --> 00:11:40.600]  謙卑的特質第一個
[00:11:40.600 --> 00:11:44.600]  也是神的命令去信服神
[00:11:44.600 --> 00:11:46.960]  信服神是對神的態度
[00:11:46.960 --> 00:11:49.440]  信服這個字面意思就是
[00:11:49.440 --> 00:11:52.280]  將神放在我們上面
[00:11:52.280 --> 00:11:53.400]  神在我們上面
[00:11:53.400 --> 00:11:55.840]  就是說我們放下自我
[00:11:55.840 --> 00:11:58.560]  我們不再要自己的喜好標準去做
[00:11:58.560 --> 00:12:00.280]  而是跟隨神的心意
[00:12:00.280 --> 00:12:02.320]  這個也是一個降服的態度
[00:12:02.320 --> 00:12:05.120]  將生命的主權交給神
[00:12:05.120 --> 00:12:08.160]  而第二個就是對魔鬼的態度
[00:12:08.160 --> 00:12:09.880]  我們要抵擋魔鬼
[00:12:09.880 --> 00:12:11.840]  這個紅色字也是命令
[00:12:11.840 --> 00:12:15.080]  謙卑的人我們要抵擋魔鬼
[00:12:15.080 --> 00:12:18.560]  如果放軟手腳是不是抵擋
[00:12:18.560 --> 00:12:19.560]  不是
[00:12:19.560 --> 00:12:21.920]  還有由得它自然發生
[00:12:21.920 --> 00:12:23.560]  是不是抵擋
[00:12:23.560 --> 00:12:25.320]  也不是
[00:12:25.320 --> 00:12:27.320]  抵擋我們要出盡力
[00:12:27.320 --> 00:12:30.440]  要對準目標的對方去做
[00:12:30.440 --> 00:12:33.800]  也是要很用力去對抗它
[00:12:33.800 --> 00:12:37.960]  而魔鬼最擅長挑動我們的驕傲
[00:12:37.960 --> 00:12:39.160]  自我中心
[00:12:39.160 --> 00:12:41.440]  所以我們要對準這些地方
[00:12:41.440 --> 00:12:45.400]  用力用盡氣力去對抗
[00:12:45.400 --> 00:12:49.040]  第三個就是跟神的關係
[00:12:49.040 --> 00:12:50.760]  我們要親近神
[00:12:50.760 --> 00:12:54.360]  神是靈我們要怎樣去親近祂
[00:12:54.360 --> 00:12:58.680]  用心靈誠實去持續尋求神
[00:12:58.680 --> 00:13:00.360]  尋求神的話語
[00:13:00.360 --> 00:13:01.720]  尋求祂的心意
[00:13:01.720 --> 00:13:03.240]  以基督的心為心
[00:13:03.240 --> 00:13:06.600]  我們就是在靈裏面很親近神
[00:13:06.600 --> 00:13:11.800]  而第四個就是悔罪去改過
[00:13:11.800 --> 00:13:15.200]  這個是我們對罪的反應
[00:13:15.200 --> 00:13:18.320]  如果謙卑的話我們不要掩飾自己的罪
[00:13:18.320 --> 00:13:20.920]  要願意去潔淨自己的罪
[00:13:20.920 --> 00:13:23.680]  去淨化自己的心思
[00:13:23.680 --> 00:13:26.160]  心懷異議的人要淨化自己的心思
[00:13:26.160 --> 00:13:27.320]  除去這些雜質
[00:13:27.320 --> 00:13:30.200]  同時承認自己屬靈的不足
[00:13:30.200 --> 00:13:33.240]  為了罪憂傷痛悔
[00:13:33.240 --> 00:13:37.240]  而當中提到的仇苦悲哀哭泣
[00:13:37.240 --> 00:13:41.760]  又不是叫我們大吵大鬧大哭
[00:13:41.760 --> 00:13:43.400]  這些不是情緒反應
[00:13:43.400 --> 00:13:46.400]  而是我們屬靈很真實的痛悔
[00:13:46.400 --> 00:13:48.840]  願意去遠離罪惡的時候
[00:13:48.840 --> 00:13:51.040]  我們有這些反應
[00:13:51.040 --> 00:13:54.240]  我們重新回到神的懷抱
[00:13:54.240 --> 00:13:58.520]  而剛才大六節也提到神賜恩給謙卑人
[00:13:58.520 --> 00:14:03.520]  這個經文也看到我們怎樣可以領受神的應許
[00:14:03.520 --> 00:14:05.800]  和我們跟隨神的時候
[00:14:05.800 --> 00:14:07.360]  神也賜恩給我們
[00:14:07.360 --> 00:14:09.760]  當我們信服神抵擋魔鬼的時候
[00:14:09.760 --> 00:14:14.240]  神的恩典 神的應許就是讓魔鬼逃避我們
[00:14:14.240 --> 00:14:16.440]  而當我們願意親近神的時候
[00:14:16.440 --> 00:14:20.160]  神的恩典就是祂也會親近我們
[00:14:20.160 --> 00:14:21.240]  而第三個
[00:14:21.240 --> 00:14:24.320]  我們願意在神面前謙卑的時候
[00:14:24.320 --> 00:14:26.520]  神就會使我們升高
[00:14:26.520 --> 00:14:30.320]  這個升高不是靠我們自己的努力
[00:14:30.320 --> 00:14:32.120]  或者我們有什麼地位
[00:14:32.120 --> 00:14:34.160]  而是神親自使我們升高
[00:14:34.160 --> 00:14:36.000]  是出於神的恩典
[00:14:36.000 --> 00:14:39.880]  這個升高也不是屬世的財富地位
[00:14:39.880 --> 00:14:42.320]  而是神眼中在屬靈裡面
[00:14:42.320 --> 00:14:45.840]  神看我們是高升的
[00:14:45.840 --> 00:14:48.440]  這裡經文十個命令
[00:14:48.440 --> 00:14:49.760]  給了我們出路
[00:14:49.760 --> 00:14:52.560]  藉著更新我們跟神的關係
[00:14:52.560 --> 00:14:55.280]  對神的態度 對魔鬼的態度
[00:14:55.280 --> 00:14:57.000]  和對罪的反應
[00:14:57.000 --> 00:14:58.560]  成為謙卑的人
[00:14:58.560 --> 00:15:00.120]  同時其實倒過來
[00:15:00.120 --> 00:15:01.440]  唯有謙卑
[00:15:01.440 --> 00:15:03.680]  我們才可以信服神
[00:15:03.680 --> 00:15:05.880]  專一地親近神
[00:15:05.880 --> 00:15:10.640]  我們也是從中找到
[00:15:10.640 --> 00:15:13.240]  怎樣去面對世俗化的問題
[00:15:13.240 --> 00:15:16.240]  就好像剛才有些利己的心態
[00:15:16.240 --> 00:15:21.760]  很想帶領自己信主的人回到自己的教會
[00:15:21.760 --> 00:15:24.560]  想看到教會成長 有增長
[00:15:24.560 --> 00:15:26.520]  我的事工很成長
[00:15:26.520 --> 00:15:29.920]  但這不是神覺的原則
[00:15:29.920 --> 00:15:33.000]  我們怎樣脫離這些利己的心態呢
[00:15:33.000 --> 00:15:35.960]  這個出路就是要我們信服神
[00:15:35.960 --> 00:15:38.320]  我們承認主權不在我們自己身上
[00:15:38.320 --> 00:15:39.720]  而是在神身上
[00:15:39.720 --> 00:15:42.360]  那些我們關心 帶領他信主的人
[00:15:42.360 --> 00:15:44.240]  本來就是屬於神的
[00:15:44.240 --> 00:15:47.160]  不屬於任何堂會 或屬於任何人
[00:15:47.160 --> 00:15:48.400]  信服神
[00:15:48.400 --> 00:15:51.320]  即是說我們願意讓神決定
[00:15:51.320 --> 00:15:53.400]  在哪個堂會 哪個教會
[00:15:53.400 --> 00:15:55.280]  對他最好的成長
[00:15:55.280 --> 00:15:57.280]  是他的屬靈的家
[00:15:57.280 --> 00:16:00.280]  另外我們去抵擋魔鬼的時候
[00:16:00.280 --> 00:16:03.400]  魔鬼很多時候都會挑動我們的私慾
[00:16:03.400 --> 00:16:07.040]  令我們很想掌控 侍奉的結果
[00:16:07.040 --> 00:16:10.760]  或者魔鬼也會指控我們的失敗
[00:16:10.760 --> 00:16:13.200]  你還是帶不到別人回教會
[00:16:13.200 --> 00:16:16.680]  別人也不肯跟你回教會
[00:16:16.680 --> 00:16:18.600]  這些指控 這些聲音
[00:16:18.600 --> 00:16:22.120]  我們要抵擋 抵擋魔鬼的聲音
[00:16:22.120 --> 00:16:23.720]  而親近神就是
[00:16:23.720 --> 00:16:25.560]  我們唯有親近神的時候
[00:16:25.560 --> 00:16:28.000]  我們才可以更加貼近神的心意
[00:16:28.000 --> 00:16:29.680]  我們的眼光才會看到
[00:16:29.680 --> 00:16:31.400]  一個很闊大的神的國
[00:16:31.400 --> 00:16:33.920]  而不是單單看到自己的堂會
[00:16:33.920 --> 00:16:36.960]  我們會為有人信主而喜樂
[00:16:36.960 --> 00:16:40.040]  能夠用很單純的心去關懷他
[00:16:40.040 --> 00:16:41.520]  沒有背後的動機
[00:16:41.520 --> 00:16:44.280]  也不計較他去哪個教會聚會
[00:16:44.280 --> 00:16:46.400]  只是很想他屬靈生命
[00:16:46.400 --> 00:16:48.640]  在當中得到成長
[00:16:48.640 --> 00:16:50.320]  而最後也察覺自己
[00:16:50.320 --> 00:16:53.640]  這些世俗的想法的時候
[00:16:53.640 --> 00:16:55.240]  也求神去監察
[00:16:55.240 --> 00:16:58.520]  去清潔自己的心
[00:16:58.520 --> 00:17:01.600]  而很想帶人回自己的教會
[00:17:01.600 --> 00:17:04.360]  其實我們團契在社關裡面
[00:17:04.360 --> 00:17:06.120]  也同樣面對過
[00:17:06.120 --> 00:17:09.920]  這幾年在深水埗去服侍街坊
[00:17:09.920 --> 00:17:12.040]  很感恩我們認識了十幾個
