
[00:00:00.000 --> 00:00:04.720]  好,今天我們會繼續五堂《士道行傳》系列的講道
[00:02:49.800 --> 00:02:54.400]  因他很久以來用邪術使他們驚奇
[00:02:54.400 --> 00:02:58.600]  當他們信了肥利所傳神國的福音
[00:02:58.600 --> 00:03:00.400]  和耶穌基督的名
[00:03:00.400 --> 00:03:03.400]  連男大女都受了洗
[00:03:03.400 --> 00:03:05.400]  西門自己也信了
[00:03:05.400 --> 00:03:06.800]  既受了洗
[00:03:06.800 --> 00:03:09.400]  就常與肥利在一處
[00:03:09.400 --> 00:03:13.000]  看見他所行的神蹟和大異能
[00:03:13.000 --> 00:03:14.800]  就覺得很驚奇
[00:03:14.800 --> 00:03:16.800]  讓我們先低頭有個祈禱
[00:03:18.800 --> 00:03:20.800]  天父我們感謝祢
[00:03:20.800 --> 00:03:24.600]  今天仍然讓我們每一個有生命的氣息
[00:03:24.600 --> 00:03:27.600]  感謝祢讓我們每一個人在生命裡
[00:03:27.600 --> 00:03:29.400]  能夠與祢相遇
[00:03:29.400 --> 00:03:31.200]  是祢親自尋找我們
[00:03:31.200 --> 00:03:32.600]  拯救我們
[00:03:32.600 --> 00:03:35.800]  以致我們每一個人能夠回來教會被造就
[00:03:35.800 --> 00:03:38.000]  接下來我們會思想
[00:03:38.000 --> 00:03:40.000]  《士徒行傳》第八章裡
[00:03:40.000 --> 00:03:42.600]  初期信徒的一些片段
[00:03:42.600 --> 00:03:45.000]  求祢藉此提醒
[00:03:45.000 --> 00:03:46.200]  給我們激勵
[00:03:46.200 --> 00:03:47.200]  多謝祢聽我們祈禱
[00:03:47.200 --> 00:03:48.200]  奉耶穌基督
[00:03:48.200 --> 00:03:49.200]  聖命祈求
[00:03:49.200 --> 00:03:50.200]  阿們
[00:03:51.200 --> 00:03:54.200]  請大家一起讀經文
[00:03:54.200 --> 00:03:55.200]  讀完經文後
[00:03:55.200 --> 00:03:56.800]  我們很快會看到
[00:03:56.800 --> 00:04:00.200]  其實是說一群正在分散的信徒
[00:04:00.200 --> 00:04:01.200]  我想問大家
[00:04:01.200 --> 00:04:02.200]  這群信徒
[00:04:02.200 --> 00:04:03.200]  大家會知道
[00:04:03.200 --> 00:04:06.800]  其實他們是從耶路撒冷分散下來的
[00:04:06.800 --> 00:04:08.600]  為什麼他們要分散呢?
[00:04:08.600 --> 00:04:12.200]  他們是否很快樂地到處旅居、旅行?
[00:04:12.200 --> 00:04:14.200]  按你對《士徒行傳》的認識
[00:04:14.200 --> 00:04:17.200]  他們為什麼要分散呢?
[00:04:17.200 --> 00:04:19.600]  他們那時候的處境容易嗎?
[00:04:19.600 --> 00:04:20.400]  不容易
[00:04:20.400 --> 00:04:21.800]  其實他們正在受逼迫
[00:04:21.800 --> 00:04:22.800]  如果我們有機會
[00:04:22.800 --> 00:04:24.400]  看回前一點點經文
[00:04:24.400 --> 00:04:25.400]  我們會知道
[00:04:25.400 --> 00:04:29.000]  當時耶路撒冷的一些信徒很嚴峻
[00:04:29.000 --> 00:04:32.600]  特別有一個信徒叫斯提反
[00:04:32.600 --> 00:04:34.000]  他信道
[00:04:34.000 --> 00:04:36.000]  其實那時候他跟
[00:04:36.000 --> 00:04:39.600]  耶路撒冷一些不信耶穌基督的宗教領袖
[00:04:39.600 --> 00:04:41.200]  有一些信仰的辯論
[00:04:41.200 --> 00:04:43.200]  激起了他們的民憤
[00:04:43.200 --> 00:04:44.600]  殺害了他
[00:04:44.600 --> 00:04:47.000]  殺了他之後還不停手
[00:04:47.000 --> 00:04:51.600]  很多耶路撒冷的宗教領袖還到處抓基督徒去坐牢
[00:04:51.600 --> 00:04:53.000]  在這樣的背景下
[00:04:53.000 --> 00:04:56.000]  很多耶路撒冷的信徒到處去
[00:04:56.000 --> 00:04:57.600]  但是我們看經文
[00:04:57.600 --> 00:05:00.800]  他們到處去被分散很不容易
[00:05:00.800 --> 00:05:03.600]  他們是否只顧著自己逃難?
[00:05:03.600 --> 00:05:06.600]  他們還在做什麼?
[00:05:06.600 --> 00:05:07.800]  在傳福音
[00:05:07.800 --> 00:05:09.200]  經文說得很清楚
[00:05:09.200 --> 00:05:13.000]  他們往各地去傳福音的道
[00:05:13.000 --> 00:05:14.600]  而且其中有一個角色
[00:05:14.600 --> 00:05:16.600]  我們會看到鏡頭聚焦在
[00:05:16.600 --> 00:05:18.000]  肥利
[00:05:18.000 --> 00:05:20.600]  肥利其實跟信道的斯提反一樣
[00:05:20.600 --> 00:05:23.600]  是初期教會其中一個的執事
[00:05:23.600 --> 00:05:27.000]  他輾轉去到撒瑪利亞這個地方
[00:05:27.000 --> 00:05:27.800]  他在那裡做什麼?
[00:05:27.800 --> 00:05:30.200]  是否只顧著自己躲起來?
[00:05:30.200 --> 00:05:31.000]  也不是
[00:05:31.000 --> 00:05:33.000]  他在那裡做什麼?
[00:05:33.000 --> 00:05:35.000]  宣講基督
[00:05:35.000 --> 00:05:39.000]  撒瑪利亞會令你想起什麼?
[00:05:39.000 --> 00:05:40.000]  撒瑪利亞
[00:05:40.000 --> 00:05:41.200]  如果你是以色列人
[00:05:41.200 --> 00:05:43.600]  或者耶路撒冷的以色列人
[00:05:43.600 --> 00:05:44.800]  按照他們的傳統
[00:05:44.800 --> 00:05:48.400]  你猜猜他們是否喜歡撒瑪利亞?
[00:05:48.400 --> 00:05:49.400]  大家知不知道為什麼?
[00:05:49.400 --> 00:05:52.800]  記不記得?
[00:05:52.800 --> 00:05:56.200]  在講道曾經說過
[00:05:56.200 --> 00:05:57.800]  因為歷史的原因
[00:05:57.800 --> 00:06:00.000]  如果你看回舊約的歷史
[00:06:00.000 --> 00:06:01.800]  撒瑪利亞城的猶太人
[00:06:01.800 --> 00:06:03.600]  後來跟外邦人混種了
[00:06:03.600 --> 00:06:05.000]  一起通婚
[00:06:05.000 --> 00:06:08.800]  所以在耶路撒冷的以色列人的眼中
[00:06:08.800 --> 00:06:11.600]  他們不是純正的以色列人
[00:06:11.600 --> 00:06:14.600]  久而久之兩個地方的人不會往來
[00:06:14.600 --> 00:06:16.600]  而且在撒瑪利亞人心中
[00:06:16.600 --> 00:06:18.400]  既然你不喜歡我們
[00:06:18.400 --> 00:06:21.600]  我們就自己有一套敬拜的方法
[00:06:21.600 --> 00:06:24.600]  我想說他們同樣是敬拜耶路撒冷的
[00:06:24.600 --> 00:06:28.600]  那麼肥利來到撒瑪利亞這個地方
[00:06:28.600 --> 00:06:32.400]  大家看看肥利有沒有介意撒瑪利亞人
[00:06:32.400 --> 00:06:35.600]  他們血統的不純正?
[00:06:35.600 --> 00:06:36.600]  你從他們的一些行動
[00:06:36.600 --> 00:06:41.400]  你會看到他介不介意
[00:06:41.400 --> 00:06:43.600]  大家看到他介不介意?
[00:06:43.600 --> 00:06:45.600]  他沒有介意他們的背景
[00:06:45.600 --> 00:06:50.400]  因為仍然向當地的人宣講耶穌基督
[00:06:50.400 --> 00:06:52.200]  而當我們看到肥利
[00:06:52.200 --> 00:06:55.200]  他的宣講基督有沒有果效?
[00:06:55.200 --> 00:06:57.800]  怎樣看到有果效?
[00:06:57.800 --> 00:07:01.200]  有一節經文講得很清楚
[00:07:01.200 --> 00:07:05.200]  第幾節不如給個回應我
[00:07:05.200 --> 00:07:08.600]  第六節眾人都聚精會神
[00:07:08.600 --> 00:07:11.600]  同心合意地聽肥利所講的話
[00:07:11.600 --> 00:07:16.200]  我想說聚精會神這個動詞有兩個意思
[00:07:16.200 --> 00:07:18.600]  第一個意思是戒備
[00:07:18.600 --> 00:07:21.200]  第二個意思是投入
[00:07:21.200 --> 00:07:23.800]  就是說當撒瑪利亞城的人看到
[00:07:23.800 --> 00:07:26.200]  這個由耶路撒冷來的肥利
[00:07:26.200 --> 00:07:28.200]  他們傳福音的時候
[00:07:28.200 --> 00:07:32.200]  可能最初都對這個肥利有些戒備
[00:07:32.200 --> 00:07:35.200]  因為不知道他會不會看不起自己
[00:07:35.200 --> 00:07:39.200]  不知道會不會介意撒瑪利亞那些人的血統的不純正
[00:07:39.200 --> 00:07:44.200]  但是慢慢由戒備變成全情投入
[00:07:44.200 --> 00:07:45.200]  為什麼會這樣?
[00:07:45.200 --> 00:07:47.200]  因為經文給我們看到
[00:07:47.200 --> 00:07:51.200]  他們不單止聽肥利所講的福音
[00:07:51.200 --> 00:07:57.200]  他們還看到什麼?
[00:07:57.200 --> 00:08:01.200]  看到神跡是通過誰去施行?
[00:08:01.200 --> 00:08:05.200]  通過肥利施行的神跡
[00:08:05.200 --> 00:08:08.200]  撒瑪利亞城的人看到肥利行神跡
[00:08:08.200 --> 00:08:11.200]  讓我們看到肥利去到撒瑪利亞城
[00:08:11.200 --> 00:08:14.200]  不單止沒有介意他們的背景
[00:08:14.200 --> 00:08:16.200]  而且還關心
[00:08:16.200 --> 00:08:22.200]  也留意到撒瑪利亞很多人的身心靈的需要
[00:08:22.200 --> 00:08:24.200]  他將福音帶給他們
[00:08:24.200 --> 00:08:28.200]  而且祈求耶穌去醫治那些被鬼附
[00:08:28.200 --> 00:08:31.200]  或者被病困擾了很多年的人
[00:08:31.200 --> 00:08:36.200]  結果這個福音為撒瑪利亞城帶來什麼?
[00:08:36.200 --> 00:08:41.200]  帶來很大的喜樂
[00:08:41.200 --> 00:08:44.200]  我想先跟大家一起反思一件事
[00:08:44.200 --> 00:08:47.200]  肥利在一個不容易的環境裡
[00:08:47.200 --> 00:08:51.200]  他分散到撒瑪利亞那個地方
[00:08:51.200 --> 00:08:55.200]  他不僅是只顧著自己逃難
[00:08:55.200 --> 00:08:57.200]  我們有時候在困難裡
[00:08:57.200 --> 00:09:00.200]  我們很容易覺得自己很慘
[00:09:00.200 --> 00:09:02.200]  沒有人明白我
[00:09:02.200 --> 00:09:04.200]  好像只有我自己很慘
[00:09:04.200 --> 00:09:05.200]  但是肥利沒有
[00:09:05.200 --> 00:09:10.200]  他到那裡仍然關心撒瑪利亞城的人的需要
[00:09:10.200 --> 00:09:16.200]  我們今天會不會只是忙於過自己的生活
[00:09:16.200 --> 00:09:18.200]  我們還有沒有將耶穌基督帶給我們
[00:09:18.200 --> 00:09:20.200]  給我們那份使命
[00:09:20.200 --> 00:09:23.200]  還記掛在我們的心裡
[00:09:23.200 --> 00:09:26.200]  我們每天仍然去過我們的生活
[00:09:26.200 --> 00:09:31.200]  還有沒有向身邊的人去傳福音
[00:09:31.200 --> 00:09:36.200]  甚至向身邊的人去展現福音給我們的盼望
[00:09:36.200 --> 00:09:40.200]  而且肥利他關心撒瑪利亞人
[00:09:40.200 --> 00:09:42.200]  他們身心靈的需要
[00:09:42.200 --> 00:09:45.200]  都給我們一個很大的提醒
[00:09:45.200 --> 00:09:47.200]  我們有時候我們回教會
[00:09:47.200 --> 00:09:50.200]  我們帶了可能叫很多人回來團契
[00:09:50.200 --> 00:09:51.200]  回來教會聚會
[00:09:51.200 --> 00:09:55.200]  久而久之我們身邊有很多弟兄姊妹
[00:09:55.200 --> 00:09:58.200]  我們還有沒有真正關心他們的需要
[00:09:58.200 --> 00:10:01.200]  還是我們傳了福音給他們
[00:10:01.200 --> 00:10:02.200]  他們都解決了
[00:10:02.200 --> 00:10:05.200]  當他們有困境、有病的時候
[00:10:05.200 --> 00:10:07.200]  有不舒服的時候
[00:10:07.200 --> 00:10:09.200]  你有沒有為他們祈禱
[00:10:09.200 --> 00:10:11.200]  你有沒有去關心他們
[00:10:11.200 --> 00:10:14.200]  甚至你知不知道和你一起回團契
[00:10:14.200 --> 00:10:16.200]  身邊的弟兄姊妹
[00:10:16.200 --> 00:10:20.200]  他們最近的身心靈狀況是怎樣
[00:10:20.200 --> 00:10:23.200]  肥利的行為給我們一個很大的反省
[00:10:23.200 --> 00:10:26.200]  我們不單止要聚焦在自己的生活
[00:10:26.200 --> 00:10:28.200]  我們仍然要在我們的生活裏面
[00:10:28.200 --> 00:10:30.200]  去關心身邊的人的需要
[00:10:30.200 --> 00:10:32.200]  將福音帶給他們之外
[00:10:32.200 --> 00:10:37.200]  我們要展現福音帶給人那份的喜樂
[00:10:37.200 --> 00:10:43.200]  肥利令到很多的人在那裏信了主
[00:10:43.200 --> 00:10:45.200]  甚至受洗
[00:10:45.200 --> 00:10:48.200]  其中有一個人叫西門
[00:10:48.200 --> 00:10:50.200]  我們剛才一直讀這段經文
[00:10:50.200 --> 00:10:51.200]  我們看到這個西門
[00:10:51.200 --> 00:10:53.200]  這個西門有什麼特色
[00:10:53.200 --> 00:10:55.200]  我們在經文裏面看到
[00:10:55.200 --> 00:10:59.200]  他在當地出不出名
[00:10:59.200 --> 00:11:01.200]  不如先問一件事
[00:11:01.200 --> 00:11:02.200]  很出名
[00:11:02.200 --> 00:11:04.200]  為什麼他會出名
[00:11:04.200 --> 00:11:10.200]  在那裏向來在那個城裏面行邪術
[00:11:10.200 --> 00:11:14.200]  邪術其實查資料可能是魔術
[00:11:14.200 --> 00:11:16.200]  甚至是一些巫術
[00:11:16.200 --> 00:11:19.200]  我們今天都不能夠確切知道是什麼
[00:11:19.200 --> 00:11:21.200]  他藉著這些魔術或者巫術
[00:11:21.200 --> 00:11:25.200]  令到薩瑪利亞的居民驚奇
[00:11:25.200 --> 00:11:28.200]  即是說他經常在薩瑪利亞的居民面前
[00:11:28.200 --> 00:11:30.200]  去做這些魔術或者巫術
[00:11:30.200 --> 00:11:32.200]  令到他們害怕
[00:11:32.200 --> 00:11:34.200]  令到他們害怕的目的只有一個
[00:11:34.200 --> 00:11:36.200]  是自命是大人物
[00:11:36.200 --> 00:11:38.200]  即是說在這個西門心裏面
[00:11:38.200 --> 00:11:40.200]  他很想自己覺得很威風
[00:11:40.200 --> 00:11:43.200]  他用這些魔術去合制他們
[00:11:43.200 --> 00:11:48.200]  而成為合制當地居民的一個大人物
[00:11:48.200 --> 00:11:50.200]  這節第十節講得很透徹
[00:11:50.200 --> 00:11:54.200]  很多人由小到大都聽從他
[00:11:54.200 --> 00:11:58.200]  大家猜猜這班人是服他還是怕他
[00:11:58.200 --> 00:12:01.200]  怕他甚至被他迷惑
[00:12:01.200 --> 00:12:04.200]  因為第十一節給我們一個很大的答案
[00:12:04.200 --> 00:12:05.200]  就是他們聽從他
[00:12:05.200 --> 00:12:09.200]  因為他很久以來都用邪術令到他們驚奇
[00:12:09.200 --> 00:12:10.200]  但是這個西門
[00:12:10.200 --> 00:12:15.200]  當他見到肥尼將福音傳去薩瑪利亞
[00:12:15.200 --> 00:12:18.200]  福音帶來上帝的大能
[00:12:18.200 --> 00:12:21.200]  真的醫治到當地很多患病的人
[00:12:21.200 --> 00:12:22.200]  被鬼附的人
[00:12:22.200 --> 00:12:26.200]  這個西門自己怎樣?
[00:12:26.200 --> 00:12:28.200]  這個西門自己都相信了
[00:12:28.200 --> 00:12:31.200]  其實歸經文有一個很弔詭的地方是
[00:12:31.200 --> 00:12:34.200]  這個西門經常令人害怕
[00:12:34.200 --> 00:12:38.200]  但是當這個西門見到福音的大能
[00:12:38.200 --> 00:12:41.200]  在福音的面前他自己都覺得害怕
[00:12:41.200 --> 00:12:44.200]  即是說這個西門自己都覺得自愧
[00:12:44.200 --> 00:12:47.200]  不如到最後他信了主
[00:12:47.200 --> 00:12:48.200]  受了洗
[00:12:48.200 --> 00:12:53.200]  經文還經常讓我們知道他和肥尼在一起
[00:12:53.200 --> 00:12:56.200]  這個令人害怕的西門
[00:12:56.200 --> 00:12:58.200]  到最後在福音的面前
[00:12:58.200 --> 00:12:59.200]  他自己都害怕
[00:12:59.200 --> 00:13:02.200]  其實都給我們一個很好的反思
[00:13:02.200 --> 00:13:07.200]  我們今天有沒有害怕世間的一切大於耶穌?
[00:13:07.200 --> 00:13:10.200]  近年經濟很不容易
[00:13:10.200 --> 00:13:11.200]  賺錢真的很艱難
[00:13:11.200 --> 00:13:13.200]  國際局勢又不明朗
[00:13:13.200 --> 00:13:16.200]  最近又無厘頭打關稅戰
[00:13:16.200 --> 00:13:17.200]  帶來很多很多
[00:13:17.200 --> 00:13:19.200]  其實影響了很多供應鏈
[00:13:19.200 --> 00:13:21.200]  很多各行各業
[00:13:21.200 --> 00:13:22.200]  資產價格的下滑
[00:13:22.200 --> 00:13:23.200]  息口又高企
[00:13:23.200 --> 00:13:25.200]  好像在說經濟一樣
[00:13:25.200 --> 00:13:28.200]  但是這些都和我們息息相關
[00:13:28.200 --> 00:13:31.200]  因為對我們生活都真的構成影響
[00:13:31.200 --> 00:13:33.200]  當我們經營困難
[00:13:33.200 --> 00:13:34.200]  我們生活困難
[00:13:34.200 --> 00:13:35.200]  甚至我們的工作
[00:13:35.200 --> 00:13:37.200]  可能老闆都很大壓力
[00:13:37.200 --> 00:13:38.200]  當他很大壓力的時候
[00:13:38.200 --> 00:13:40.200]  自然都會夾我們多一點
[00:13:40.200 --> 00:13:41.200]  夾我們多一點的時候
[00:13:41.200 --> 00:13:45.200]  我們會不會怕他多於怕耶穌呢?
[00:13:45.200 --> 00:13:46.200]  再直接問
[00:13:46.200 --> 00:13:49.200]  當我們害怕這些的時候
[00:13:49.200 --> 00:13:52.200]  其實我們還相信不相信
[00:13:52.200 --> 00:13:55.200]  我們所信的福音是代表耶穌
[00:13:55.200 --> 00:13:57.200]  他將他自己的性命都犧牲給了我們
[00:13:57.200 --> 00:13:59.200]  為了拯救我們
[00:13:59.200 --> 00:14:02.200]  當他連命都不要為了我們的時候
[00:14:02.200 --> 00:14:05.200]  他不會丟下我們不理
[00:14:05.200 --> 00:14:08.200]  今天當我們面對世上很多困難的時候
[00:14:08.200 --> 00:14:10.200]  給我們一個挑戰
[00:14:10.200 --> 00:14:12.200]  我們夠不夠膽
[00:14:12.200 --> 00:14:15.200]  將這些困難帶到耶穌基督的面前
[00:14:15.200 --> 00:14:17.200]  我們向他祈禱
[00:14:17.200 --> 00:14:19.200]  我們和耶穌講求你
[00:14:19.200 --> 00:14:21.200]  和我們一起去共行
[00:14:21.200 --> 00:14:23.200]  這些困難和我們一起去面對
[00:14:23.200 --> 00:14:24.200]  我們遇到困難
[00:14:24.200 --> 00:14:29.200]  我們就不要像那些信徒一樣
[00:14:29.200 --> 00:14:30.200]  他們四散
[00:14:30.200 --> 00:14:31.200]  我們遇到困難
[00:14:31.200 --> 00:14:34.200]  我們很容易都不想面對
[00:14:34.200 --> 00:14:37.200]  我們很想躲起來
[00:14:37.200 --> 00:14:39.200]  但是這段經文給我們一個挑戰
[00:14:39.200 --> 00:14:42.200]  我們願不願意學習
[00:14:42.200 --> 00:14:44.200]  當我們面對困難的時候
[00:14:44.200 --> 00:14:47.200]  我們學習相信耶穌基督
[00:14:47.200 --> 00:14:48.200]  他和我們在一起
[00:14:48.200 --> 00:14:50.200]  我們帶著這份信心
[00:14:50.200 --> 00:14:53.200]  仍然堅持堅守
[00:14:53.200 --> 00:14:56.200]  按聖經的真理去行事
[00:14:56.200 --> 00:14:58.200]  堅持向身邊的人告訴他們
[00:14:58.200 --> 00:14:59.200]  我們仍然信耶穌
[00:14:59.200 --> 00:15:02.200]  這個耶穌真的給我們一份盼望
[00:15:02.200 --> 00:15:05.200]  這個盼望是由現在去到永遠
[00:15:05.200 --> 00:15:07.200]  可能我們心裡面都會想
[00:15:07.200 --> 00:15:10.200]  我們做不到肥利的神蹟
[00:15:10.200 --> 00:15:13.200]  肥利的神蹟可能有一個歷史的背景
[00:15:13.200 --> 00:15:16.200]  是初期教會獨有
[00:15:16.200 --> 00:15:17.200]  但是當西門刀
[00:15:17.200 --> 00:15:19.200]  這個行邪術的西門刀信了主
[00:15:19.200 --> 00:15:25.200]  我相信上帝要我們每一個都不要小看我們自己
[00:15:25.200 --> 00:15:27.200]  今天當我們遇到困難
[00:15:27.200 --> 00:15:28.200]  遇到逆境
[00:15:28.200 --> 00:15:31.200]  可能我們在患病當中
[00:15:31.200 --> 00:15:32.200]  當我們遇到這些困難
[00:15:32.200 --> 00:15:35.200]  我們仍然向身邊的人展示
[00:15:35.200 --> 00:15:37.200]  我們信耶穌
[00:15:37.200 --> 00:15:40.200]  我們真的有這份盼望
[00:15:40.200 --> 00:15:42.200]  我們仍然按聖經的真理行事
[00:15:42.200 --> 00:15:46.200]  環境多惡劣都不做上帝不起悅的事的時候
[00:15:46.200 --> 00:15:49.200]  我相信身邊的人見到你這份信心
[00:15:49.200 --> 00:15:51.200]  對身邊的人來說
[00:15:51.200 --> 00:15:54.200]  已經是一份小小的神蹟
[00:15:54.200 --> 00:15:56.200]  我們願不願意去回應上帝
[00:15:56.200 --> 00:16:00.200]  給我們這份生命的挑戰
[00:16:00.200 --> 00:16:02.200]  也分享一下自己
[00:16:02.200 --> 00:16:05.200]  這兩個星期回來五堂當值
[00:16:05.200 --> 00:16:09.200]  上個星期在五堂當值完
[00:16:09.200 --> 00:16:12.200]  我們通常會在外面送弟兄姊妹再見
[00:16:12.200 --> 00:16:15.200]  聽了一些回應很有趣的
[00:16:15.200 --> 00:16:17.200]  有些弟兄姊妹就說很久沒見你了
[00:16:17.200 --> 00:16:19.200]  以為你走了
[00:16:19.200 --> 00:16:22.200]  另一個回應就是你胖了
[00:16:22.200 --> 00:16:24.200]  我的確是胖了
[00:16:24.200 --> 00:16:25.200]  我會減肥的
[00:16:25.200 --> 00:16:29.200]  因為前幾個月我放了安息年假
[00:16:29.200 --> 00:16:33.200]  放安息年假有自己的背景
[00:16:33.200 --> 00:16:36.200]  因為這六年多的侍奉
[00:16:36.200 --> 00:16:39.200]  積壓了很多疲倦
[00:16:39.200 --> 00:16:43.200]  特別是這幾年家裡身邊
[00:16:43.200 --> 00:16:47.200]  都有一些重要的家人離世
[00:16:47.200 --> 00:16:53.200]  因為我的團契年齡層很廣闊
[00:16:53.200 --> 00:16:57.200]  所以做安息禮也是我們其中一個很重要的服事
[00:16:57.200 --> 00:16:59.200]  可能我自己比較差
[00:16:59.200 --> 00:17:01.200]  做完安息禮經常會有
[00:17:01.200 --> 00:17:07.200]  積壓了很多不開心或哀傷的情緒
[00:17:07.200 --> 00:17:09.200]  特別當我見到弟兄姊妹
[00:17:09.200 --> 00:17:11.200]  你安慰完她
[00:17:11.200 --> 00:17:15.200]  但在過程中陪她一起走過很多哀傷的時候
[00:17:15.200 --> 00:17:16.200]  好像七傷拳一樣
[00:17:16.200 --> 00:17:19.200]  其實你自己也會很傷
[00:17:19.200 --> 00:17:23.200]  我希望藉著安息年假去整理一下自己
[00:17:23.200 --> 00:17:28.200]  回望一下我自己的侍奉和信仰的歷程
[00:17:28.200 --> 00:17:32.200]  起碼我暫時不用做安息禮
[00:17:32.200 --> 00:17:38.200]  但沒想到安息假的開始不久
[00:17:38.200 --> 00:17:41.200]  我其中一個很親的親人
[00:17:41.200 --> 00:17:44.200]  他的急病急轉直下
[00:17:44.200 --> 00:17:46.200]  他即將很快
[00:17:46.200 --> 00:17:48.200]  當我去探病的時候
[00:17:48.200 --> 00:17:51.200]  我就感覺到他很快會翻天
[00:17:51.200 --> 00:17:56.200]  這個親人小時候對我很照顧
[00:17:56.200 --> 00:17:59.200]  有一份很深的感情
[00:17:59.200 --> 00:18:02.200]  而且是我親自幫他灑水
[00:18:02.200 --> 00:18:05.200]  而且是我親自答應他我會幫他做安息禮
[00:18:05.200 --> 00:18:09.200]  因為去年有一個早上我接到他的電話
[00:18:09.200 --> 00:18:12.200]  他在電話裡很直接跟我說
[00:18:12.200 --> 00:18:15.200]  問我可不可以有一天他離開這個世界
[00:18:15.200 --> 00:18:18.200]  去幫他做安息禮
[00:18:18.200 --> 00:18:23.200]  當時在電話裡我知道他患了末期癌症
[00:18:23.200 --> 00:18:25.200]  我心裡很難過之餘
[00:18:25.200 --> 00:18:27.200]  我在電話裡帶他去決志
[00:18:27.200 --> 00:18:32.200]  他也跟我說為什麼他想做基督教的安息禮
[00:18:32.200 --> 00:18:36.200]  因為在六年多前他參加了我爸爸的安息禮
[00:18:36.200 --> 00:18:41.200]  他說我從未試過去喪禮感覺到這麼平安
[00:18:41.200 --> 00:18:44.200]  我也很希望有這一份平安
