
[00:00:00.000 --> 00:00:06.000]  如果我問你,對於一個國家來說,最重要的是什麼?
[00:08:24.000 --> 00:08:28.000]  日期滿了
[00:08:28.000 --> 00:08:30.000]  上帝的國近了
[00:08:31.000 --> 00:08:33.000]  日期
[00:08:33.000 --> 00:08:36.000]  漁民是Kairos
[00:08:36.000 --> 00:08:38.000]  可能React的觀眾都聽過這個名字
[00:08:38.000 --> 00:08:40.000]  Kairos
[00:08:40.000 --> 00:08:42.000]  其實是解
[00:08:42.000 --> 00:08:44.000]  不是解甚麼呢
[00:08:44.000 --> 00:08:47.000]  不是解一個歷史長廊當中的某一個定點
[00:08:47.000 --> 00:08:50.000]  即不是整個時間裏的那一秒
[00:08:50.000 --> 00:08:52.000]  那個叫Kairos
[00:08:52.000 --> 00:08:54.000]  Kairos的意思是一個時機
[00:08:54.000 --> 00:08:56.000]  是一個契機
[00:08:56.000 --> 00:08:58.000]  是一個決定性的時刻
[00:08:58.000 --> 00:09:02.000]  神的時機是按著他自己的心意去決定
[00:09:02.000 --> 00:09:04.000]  沒有人可以猜透
[00:09:04.000 --> 00:09:07.000]  人更加無法去阻止
[00:09:07.000 --> 00:09:10.000]  阻止神要成就的事
[00:09:10.000 --> 00:09:15.000]  所以當我們說到這個時機滿足
[00:09:15.000 --> 00:09:16.000]  這個完成式
[00:09:16.000 --> 00:09:18.000]  其實就是在說舊約的先知
[00:09:18.000 --> 00:09:21.000]  很長久以來所盼望所憧憬的
[00:09:21.000 --> 00:09:22.000]  都是這個關鍵時刻
[00:09:22.000 --> 00:09:24.000]  透過耶穌的即是和宣講
[00:09:24.000 --> 00:09:26.000]  來滿足
[00:09:26.000 --> 00:09:28.000]  或者來應驗
[00:09:28.000 --> 00:09:30.000]  在這個關鍵時刻
[00:09:30.000 --> 00:09:32.000]  聖子道成肉身
[00:09:32.000 --> 00:09:35.000]  加入在人類歷史當中
[00:09:35.000 --> 00:09:37.000]  他來到地上是有目的的
[00:09:37.000 --> 00:09:40.000]  為了要掀起新的秩序
[00:09:40.000 --> 00:09:42.000]  是要人
[00:09:42.000 --> 00:09:43.000]  即是我和你
[00:09:43.000 --> 00:09:45.000]  去跟隨他
[00:09:45.000 --> 00:09:48.000]  跟隨這個君王
[00:09:48.000 --> 00:09:50.000]  下一頁
[00:09:50.000 --> 00:09:53.000]  以賽亞書52章說
[00:09:53.000 --> 00:09:55.000]  在山上報佳音
[00:09:55.000 --> 00:09:56.000]  傳平安
[00:09:56.000 --> 00:09:57.000]  報好消息
[00:09:57.000 --> 00:09:58.000]  傳揚救恩夜
[00:09:58.000 --> 00:10:00.000]  那人腳中何等佳味
[00:10:00.000 --> 00:10:01.000]  他對石安說
[00:10:01.000 --> 00:10:03.000]  你的神作王
[00:10:03.000 --> 00:10:06.000]  這裡是在說
[00:10:06.000 --> 00:10:09.000]  先知預言
[00:10:09.000 --> 00:10:11.000]  當神再來的時候
[00:10:11.000 --> 00:10:13.000]  他就是要去作王
[00:10:13.000 --> 00:10:16.000]  耶穌基督來到就是要作王
[00:10:16.000 --> 00:10:18.000]  下一頁
[00:10:18.000 --> 00:10:19.000]  在另一部
[00:10:19.000 --> 00:10:21.000]  以賽亞書40章
[00:10:21.000 --> 00:10:22.000]  太多了
[00:10:22.000 --> 00:10:23.000]  我跳過了一點
[00:10:23.000 --> 00:10:24.000]  中間我間了
[00:10:24.000 --> 00:10:27.000]  主耶和必以大能臨到
[00:10:27.000 --> 00:10:30.000]  他的傍臂必為他掌權看
[00:10:30.000 --> 00:10:32.000]  他的獎賞在那裡
[00:10:32.000 --> 00:10:34.000]  他的報應也在他面前
[00:10:34.000 --> 00:10:36.000]  先知在說
[00:10:36.000 --> 00:10:38.000]  神的大能臨到的時候
[00:10:38.000 --> 00:10:40.000]  他就會掌權
[00:10:40.000 --> 00:10:43.000]  是會有報應和獎賞
[00:10:43.000 --> 00:10:48.000]  沒錯
[00:10:48.000 --> 00:10:49.000]  其實以賽亞書就是說
[00:10:49.000 --> 00:10:51.000]  這個好訊息
[00:10:51.000 --> 00:10:52.000]  好消息
[00:10:52.000 --> 00:10:53.000]  這個福音
[00:10:53.000 --> 00:10:55.000]  就是在說神要作王
[00:10:55.000 --> 00:10:56.000]  要掌權
[00:10:56.000 --> 00:11:00.000]  到時候會有報應和獎賞
[00:11:00.000 --> 00:11:02.000]  什麼意思呢
[00:11:02.000 --> 00:11:04.000]  換句話說
[00:11:04.000 --> 00:11:07.000]  他會親自來搞定這個世界
[00:11:07.000 --> 00:11:09.000]  因為這個萬有
[00:11:09.000 --> 00:11:11.000]  本身是屬於他自己
[00:11:11.000 --> 00:11:14.000]  可能你也會問
[00:11:14.000 --> 00:11:15.000]  既然是這樣
[00:11:15.000 --> 00:11:17.000]  為什麼今天還有這麼多邪惡的事情發生
[00:11:17.000 --> 00:11:19.000]  這麼多不公的事情
[00:11:19.000 --> 00:11:21.000]  人心為什麼還有這麼多罪性
[00:11:21.000 --> 00:11:24.000]  其實就是因為
[00:11:24.000 --> 00:11:25.000]  上帝的國
[00:11:25.000 --> 00:11:26.000]  這一刻
[00:11:26.000 --> 00:11:28.000]  還沒有完全實現
[00:11:28.000 --> 00:11:30.000]  神這一刻
[00:11:30.000 --> 00:11:33.000]  仍然容許敵對勢力存在
[00:11:33.000 --> 00:11:36.000]  事實上
[00:11:36.000 --> 00:11:38.000]  馬福音裡面也有說到
[00:11:38.000 --> 00:11:40.000]  神的國這一刻還沒有到
[00:11:40.000 --> 00:11:41.000]  下一頁
[00:11:41.000 --> 00:11:42.000]  啊不是 前一頁
[00:11:42.000 --> 00:11:44.000]  是這個 OK Mark
[00:11:44.000 --> 00:11:45.000]  因為耶穌說
[00:11:45.000 --> 00:11:46.000]  我實在告訴你們
[00:11:46.000 --> 00:11:48.000]  我不再學這葡萄汁
[00:11:48.000 --> 00:11:51.000]  直到我在神的國裡
[00:11:51.000 --> 00:11:53.000]  學新的那一日子
[00:11:53.000 --> 00:11:57.000]  上帝的國
[00:11:57.000 --> 00:11:58.000]  近了
[00:11:58.000 --> 00:12:00.000]  刻劃著是上帝的國
[00:12:00.000 --> 00:12:02.000]  還沒有完全
[00:12:02.000 --> 00:12:03.000]  還沒有完全實現
[00:12:03.000 --> 00:12:05.000]  直到終末的時候
[00:12:05.000 --> 00:12:07.000]  耶穌再一次榮耀回來的時候
[00:12:07.000 --> 00:12:10.000]  神的國才會圓滿
[00:12:10.000 --> 00:12:12.000]  到時候基督要完全實現
[00:12:12.000 --> 00:12:14.000]  和行駛在地上的權柄
[00:12:15.000 --> 00:12:16.000]  而這個世界
[00:12:16.000 --> 00:12:19.000]  也要永遠進入祂的微善當中
[00:12:19.000 --> 00:12:24.000]  下一頁
[00:12:24.000 --> 00:12:26.000]  日期滿了
[00:12:26.000 --> 00:12:28.000]  上帝國近了
[00:12:28.000 --> 00:12:30.000]  再下一頁 麻煩
[00:12:30.000 --> 00:12:32.000]  所以聖經的學者都會用
[00:12:32.000 --> 00:12:34.000]  Already but not yet
[00:12:34.000 --> 00:12:35.000]  已然 未然
[00:12:35.000 --> 00:12:38.000]  這種充滿著張力的說法
[00:12:38.000 --> 00:12:40.000]  去表達上帝的國的臨在
[00:12:40.000 --> 00:12:42.000]  這個識經者叫Franz
[00:12:42.000 --> 00:12:45.000]  他說 Both internal and eschatological
[00:12:45.000 --> 00:12:47.000]  Both fulfilled and awaited
[00:12:47.000 --> 00:12:49.000]  Both present and imminent
[00:12:49.000 --> 00:12:50.000]  他就是說
[00:12:50.000 --> 00:12:53.000]  上帝的國既是現在
[00:12:53.000 --> 00:12:54.000]  也是永恆
[00:12:54.000 --> 00:12:57.000]  是實現中 也是等待中
[00:12:57.000 --> 00:13:00.000]  將來也是這一刻發生中
[00:13:00.000 --> 00:13:05.000]  似乎上帝的國並不是強調他的疆界
[00:13:05.000 --> 00:13:06.000]  相反的
[00:13:06.000 --> 00:13:09.000]  他在說上帝的來臨
[00:13:09.000 --> 00:13:11.000]  他要親自修復
[00:13:11.000 --> 00:13:13.000]  他要親自統治
[00:13:13.000 --> 00:13:17.000]  著草文當中
[00:13:17.000 --> 00:13:19.000]  耶穌教我們怎樣祈禱
[00:13:19.000 --> 00:13:21.000]  他說 願祢的國降臨
[00:13:21.000 --> 00:13:23.000]  願祢的旨意行在地上
[00:13:23.000 --> 00:13:25.000]  如同行在天上
[00:13:25.000 --> 00:13:28.000]  似乎都強調著上帝的皇權
[00:13:28.000 --> 00:13:31.000]  快要來臨在地上
[00:13:31.000 --> 00:13:35.000]  隨著舊約應許的實現
[00:13:35.000 --> 00:13:39.000]  神的統治已經透過主耶穌開始了
[00:13:39.000 --> 00:13:41.000]  我們這群信主的人
[00:13:41.000 --> 00:13:43.000]  是初熟的果子
[00:13:43.000 --> 00:13:45.000]  同時神的國
[00:13:45.000 --> 00:13:48.000]  就是透過我們信主的人去彰顯
[00:13:48.000 --> 00:13:53.000]  生命的降伏在基督裡面
[00:13:53.000 --> 00:13:55.000]  反映出這個皇權
[00:13:55.000 --> 00:13:59.000]  就是我們作為神指紋的一個記號
[00:13:59.000 --> 00:14:01.000]  剛剛也有說
[00:14:01.000 --> 00:14:04.000]  神的國要來臨
[00:14:04.000 --> 00:14:07.000]  這個倒數器已經開始了
[00:14:07.000 --> 00:14:09.000]  無論你願意與否
[00:14:09.000 --> 00:14:12.000]  這個倒數器已經一直倒數
[00:14:12.000 --> 00:14:18.000]  等待著我們是否已經準備好迎接耶穌回來
[00:14:18.000 --> 00:14:23.000]  基督已經透過十字架救贖了你和我
[00:14:23.000 --> 00:14:26.000]  我們生命是沒有其他原因
[00:14:26.000 --> 00:14:30.000]  不去活現基督的皇權
[00:14:30.000 --> 00:14:33.000]  我們有沒有這樣顯現出來呢
[00:14:33.000 --> 00:14:35.000]  在職場
[00:14:36.000 --> 00:14:37.000]  在家庭
[00:14:37.000 --> 00:14:39.000]  在公共空間
[00:14:39.000 --> 00:14:41.000]  甚至在網絡世界
[00:14:41.000 --> 00:14:46.000]  我們有沒有降伏在神的話語的權威底下呢
[00:14:46.000 --> 00:14:48.000]  我們的生命
[00:14:48.000 --> 00:14:51.000]  可不可以反映出神的形象呢
[00:14:51.000 --> 00:14:56.000]  救贖已經成就了
[00:14:56.000 --> 00:15:01.000]  我們有沒有帶著尊嚴去生活
[00:15:01.000 --> 00:15:04.000]  不被黑暗吞噬
[00:15:04.000 --> 00:15:08.000]  也不被邪情私慾所掌管呢
[00:15:08.000 --> 00:15:13.000]  你可能會問
[00:15:13.000 --> 00:15:15.000]  彰顯基督的皇權
[00:15:15.000 --> 00:15:18.000]  要怎樣才做得到
[00:15:18.000 --> 00:15:20.000]  我們繼續看經文
[00:15:20.000 --> 00:15:25.000]  耶穌說日期滿了
[00:15:25.000 --> 00:15:26.000]  上帝的國近了
[00:15:26.000 --> 00:15:29.000]  你們要悔改信福音
[00:15:33.000 --> 00:15:36.000]  耶穌用了兩個命令語氣
[00:15:36.000 --> 00:15:39.000]  呼召人去做兩件事
[00:15:39.000 --> 00:15:40.000]  一是悔改
[00:15:40.000 --> 00:15:42.000]  第二是信福音
[00:15:42.000 --> 00:15:45.000]  原來去展現上帝的國
[00:15:45.000 --> 00:15:48.000]  展現基督作王的生命
[00:15:48.000 --> 00:15:51.000]  首要的是要悔改
[00:15:51.000 --> 00:15:55.000]  悔改可能對當時猶太人來說是件很奇怪的事
[00:15:55.000 --> 00:16:00.000]  因為當時猶太社會一向都有成熟的憲制機制
[00:16:00.000 --> 00:16:03.000]  我們知道聖殿會有人擺攤
[00:16:03.000 --> 00:16:05.000]  賣牛羊甲子
[00:16:05.000 --> 00:16:07.000]  其實目的是為了什麼呢
[00:16:07.000 --> 00:16:11.000]  是為了方便人們遠離聖殿的時候
[00:16:11.000 --> 00:16:13.000]  有些東西可以獻出去
[00:16:13.000 --> 00:16:16.000]  所以換句話說
[00:16:16.000 --> 00:16:17.000]  猶太人一般來說
[00:16:17.000 --> 00:16:20.000]  他們已經舉世無遺地做齊
[00:16:20.000 --> 00:16:22.000]  律法和禮儀所要求的
[00:16:22.000 --> 00:16:28.000]  為什麼耶穌還要這班人去悔改呢
[00:16:29.000 --> 00:16:32.000]  耶穌呼籲人去悔改
[00:16:32.000 --> 00:16:35.000]  其實是在說內在的悔改
[00:16:35.000 --> 00:16:39.000]  意指使人有全人的改變
[00:16:39.000 --> 00:16:45.000]  悔改原文是有轉向和改變思想的意思
[00:16:45.000 --> 00:16:47.000]  即是在人生路上
[00:16:47.000 --> 00:16:49.000]  明明正在走這個方向
[00:16:49.000 --> 00:16:51.000]  但我都願意悔改
[00:16:51.000 --> 00:16:53.000]  轉方向
[00:16:53.000 --> 00:16:57.000]  甚至再出一個很巨大的轉向
[00:16:57.000 --> 00:17:00.000]  願意把身心靈
[00:17:00.000 --> 00:17:02.000]  都回到一個正確的目標
[00:17:02.000 --> 00:17:04.000]  就是我們上帝那裡
[00:17:04.000 --> 00:17:09.000]  今天我們的群體
[00:17:09.000 --> 00:17:11.000]  有什麼需要悔改呢
[00:17:11.000 --> 00:17:14.000]  可能值得思考
[00:17:14.000 --> 00:17:16.000]  我們會不會在職場
[00:17:16.000 --> 00:17:20.000]  我們會不會跌入這個自然的陷阱裡
[00:17:20.000 --> 00:17:25.000]  或者我們會不會在背後說謊
[00:17:25.000 --> 00:17:29.000]  為了想賺得別人的認同
[00:17:29.000 --> 00:17:32.000]  或者我們會不會用盡一切方法
[00:17:32.000 --> 00:17:34.000]  去追求舒適的生活
[00:17:34.000 --> 00:17:37.000]  甚至是追求自我實現呢
[00:17:37.000 --> 00:17:44.000]  這些東西會不會是過於追求上帝
[00:17:44.000 --> 00:17:47.000]  在我們生命裡的旨意
[00:17:47.000 --> 00:17:51.000]  又或者當我們心中有感動
[00:17:51.000 --> 00:17:53.000]  有負擔的時候
[00:17:53.000 --> 00:17:55.000]  我們卻是很軟弱
[00:17:55.000 --> 00:17:57.000]  沒有勇氣、沒有信心
[00:17:57.000 --> 00:18:00.000]  甚至不願意去聽從聖靈的帶領
[00:18:00.000 --> 00:18:05.000]  頂姐妹
[00:18:05.000 --> 00:18:08.000]  你上次在神面前真誠的悔改
[00:18:08.000 --> 00:18:10.000]  是什麼時候呢
[00:18:10.000 --> 00:18:15.000]  我小時候
[00:18:15.000 --> 00:18:17.000]  很小的時候我上了教會
[00:18:17.000 --> 00:18:19.000]  但我到高中的時候
[00:18:19.000 --> 00:18:21.000]  才認真去決志信主
[00:18:21.000 --> 00:18:24.000]  但到我去大學團契的時候
[00:18:24.000 --> 00:18:26.000]  神給我一個熱心
[00:18:26.000 --> 00:18:28.000]  令我很想去舉辦報道會
[00:18:28.000 --> 00:18:32.000]  很厲害的報道會
[00:18:32.000 --> 00:18:34.000]  很多人信主、很想去
[00:18:34.000 --> 00:18:37.000]  但因為種種原因
[00:18:37.000 --> 00:18:41.000]  最終一個新朋友都沒有來
[00:18:41.000 --> 00:18:45.000]  我感到極之灰心和失望
[00:18:45.000 --> 00:18:48.000]  一排排的燈都關了
[00:18:50.000 --> 00:18:52.000]  我忍不住躲起來哭
[00:18:52.000 --> 00:18:58.000]  去祈禱房躲起來哭
[00:18:58.000 --> 00:19:01.000]  現在回想
[00:19:01.000 --> 00:19:04.000]  可能是我當時的期望過大
[00:19:04.000 --> 00:19:07.000]  結果被失望的思緒操控
[00:19:07.000 --> 00:19:10.000]  當下的自己想不通
[00:19:10.000 --> 00:19:13.000]  一味將結果災難化
[00:19:13.000 --> 00:19:15.000]  甚至歸咎自己
[00:19:15.000 --> 00:19:17.000]  去解釋一切的失敗
[00:19:17.000 --> 00:19:19.000]  即是所謂的自責
[00:19:19.000 --> 00:19:24.000]  其實背後表達出的是什麼呢?
[00:19:24.000 --> 00:19:27.000]  就是事公的失敗
[00:19:27.000 --> 00:19:30.000]  取決於我Adrian一個的表現
[00:19:30.000 --> 00:19:34.000]  因為我誤以為
[00:19:34.000 --> 00:19:37.000]  我才可以操控一切的結果
[00:19:37.000 --> 00:19:42.000]  這個想法是何等的自大
[00:19:47.000 --> 00:19:49.000]  這樣有一個很好的弟兄
[00:19:49.000 --> 00:19:51.000]  他用愛心
[00:19:51.000 --> 00:19:54.000]  也用真理去指出我的驕傲
[00:19:54.000 --> 00:19:58.000]  他幫我去揭穿我自己的盲點
[00:19:58.000 --> 00:20:01.000]  後來我都在神面前去悔改
[00:20:01.000 --> 00:20:06.000]  所以當人去決志信主
[00:20:06.000 --> 00:20:07.000]  人可以輕易
[00:20:07.000 --> 00:20:08.000]  這就非常好
[00:20:08.000 --> 00:20:12.000]  但這只不過是第一步
[00:20:12.000 --> 00:20:13.000]  就算人信了主
[00:20:13.000 --> 00:20:15.000]  心中很火熱
[00:20:15.000 --> 00:20:16.000]  甚至想傳福音
[00:20:16.000 --> 00:20:17.000]  想去開報道會
[00:20:17.000 --> 00:20:19.000]  但都不代表救我的罪性
[00:20:19.000 --> 00:20:21.000]  可以輕易地
[00:20:21.000 --> 00:20:22.000]  好像按個按鈕
[00:20:22.000 --> 00:20:23.000]  Shift+Delete
[00:20:23.000 --> 00:20:25.000]  去永久地清除
[00:20:25.000 --> 00:20:27.000]  原來這個第二步
[00:20:27.000 --> 00:20:28.000]  誠性的路
[00:20:28.000 --> 00:20:31.000]  是一條很長很長的路
[00:20:31.000 --> 00:20:35.000]  人要一步步去放下壞習慣
[00:20:35.000 --> 00:20:38.000]  甚至要慢慢從文化的籠奴當中
[00:20:38.000 --> 00:20:40.000]  去釋放出來
[00:20:43.000 --> 00:20:45.000]  我可以靠誰呢
[00:20:45.000 --> 00:20:51.000]  只能夠靠神的恩典我們回傳
[00:20:51.000 --> 00:20:55.000]  只能夠透過不停的悔改
[00:20:55.000 --> 00:20:58.000]  將心中的方向調整準確
[00:20:58.000 --> 00:21:03.000]  對正我們的上帝
[00:21:03.000 --> 00:21:10.000]  回到經文
[00:21:11.000 --> 00:21:13.000]  面對上帝的國
[00:21:13.000 --> 00:21:15.000]  即將要臨到
[00:21:15.000 --> 00:21:18.000]  耶穌除了呼召人去悔改
[00:21:18.000 --> 00:21:23.000]  亦都要人去相信福音
[00:21:23.000 --> 00:21:26.000]  究竟福音是甚麼呢
[00:21:26.000 --> 00:21:29.000]  其實前一陣子這裡有說
[00:21:29.000 --> 00:21:31.000]  耶穌來到加里尼
[00:21:31.000 --> 00:21:33.000]  宣講上帝的福音
[00:21:33.000 --> 00:21:35.000]  說「耶傑門你要上來」
[00:21:35.000 --> 00:21:36.000]  「你會悔改」
[00:21:36.000 --> 00:21:37.000]  「你會信福音」
[00:21:37.000 --> 00:21:40.000]  其實作者一早已經說了
[00:21:40.000 --> 00:21:43.000]  我所說的本身就是福音
[00:21:43.000 --> 00:21:46.000]  上帝的福音
[00:21:46.000 --> 00:21:48.000]  這個獨特的說法
[00:21:48.000 --> 00:21:51.000]  在文化上可以有兩個解釋
[00:21:51.000 --> 00:21:55.000]  第一就是福音來自於上帝
[00:21:55.000 --> 00:21:57.000]  就是Gospel from God
[00:21:57.000 --> 00:22:00.000]  亦都說福音的內容就是上帝
[00:22:00.000 --> 00:22:02.000]  Gospel about God
[00:22:02.000 --> 00:22:05.000]  這兩個解法是沒有衝突的
[00:22:05.000 --> 00:22:07.000]  甚至可以用來互相補足
[00:22:08.000 --> 00:22:10.000]  在第一章的經文
[00:22:10.000 --> 00:22:11.000]  一章一節都有說
