
[00:00:00.000 --> 00:00:04.000]  首先做一個小小的問卷
[00:02:41.000 --> 00:02:45.000]  其實是很少的對比數字
[00:02:45.000 --> 00:02:48.000]  去年在我服務的團契裡
[00:02:48.000 --> 00:02:50.000]  訂了一個目標給自己
[00:02:50.000 --> 00:02:53.000]  就是重現猜關使命
[00:02:53.000 --> 00:02:56.000]  很可惜失敗了
[00:02:56.000 --> 00:02:59.000]  我訂了在團契之前
[00:02:59.000 --> 00:03:01.000]  每個月有一個時間
[00:03:01.000 --> 00:03:03.000]  團契之前就叫頂姐妹回來
[00:03:03.000 --> 00:03:06.000]  我們為猜拳的事去祈禱
[00:03:06.000 --> 00:03:10.000]  每一次我們開始祈禱的時候
[00:03:10.000 --> 00:03:13.000]  每次都只有我和她
[00:03:13.000 --> 00:03:15.000]  只有兩個肢體
[00:03:15.000 --> 00:03:20.000]  偶爾都會多一兩個人來參與
[00:03:20.000 --> 00:03:23.000]  另外就是我去年推動的短宣裡
[00:03:23.000 --> 00:03:27.000]  三個之中只有一個成祷團
[00:03:27.000 --> 00:03:31.000]  那個團是屬於探訪形式
[00:03:31.000 --> 00:03:33.000]  去開拓新的工場
[00:03:33.000 --> 00:03:35.000]  沒什麼事做的
[00:03:35.000 --> 00:03:40.000]  所以我深深感受到頂姐妹對猜拳事供的冷漠
[00:03:40.000 --> 00:03:45.000]  當熱情遇上障礙的時候
[00:03:45.000 --> 00:03:46.000]  老實跟你說
[00:03:46.000 --> 00:03:47.000]  我真的跟自己說過
[00:03:47.000 --> 00:03:49.000]  不如放棄吧
[00:03:49.000 --> 00:03:50.000]  不要做了
[00:03:50.000 --> 00:03:51.000]  這麼辛苦做什麼
[00:03:51.000 --> 00:03:53.000]  都沒有果效
[00:03:53.000 --> 00:03:56.000]  不過我再次問神
[00:03:56.000 --> 00:03:59.000]  神你放在我心裡的感動
[00:03:59.000 --> 00:04:02.000]  其實是想怎樣呢
[00:04:02.000 --> 00:04:04.000]  這個感動一直都拉著我
[00:04:04.000 --> 00:04:07.000]  叫我反覆反覆地思想
[00:04:07.000 --> 00:04:10.000]  這篇講章
[00:04:10.000 --> 00:04:13.000]  我是在復活節期間寫的
[00:04:13.000 --> 00:04:19.000]  因為那時候正是我在猜拳這方面的樽頸的時候
[00:04:19.000 --> 00:04:23.000]  由沮喪到想放棄之間
[00:04:23.000 --> 00:04:25.000]  我想神都要我冷靜一下
[00:04:25.000 --> 00:04:28.000]  理性地去分析一下究竟發生什麼事
[00:04:28.000 --> 00:04:32.000]  所以我就用了整個復活節假期的時間
[00:04:32.000 --> 00:04:34.000]  特意多拿幾天休息
[00:04:34.000 --> 00:04:36.000]  就是去寫這個講章
[00:04:36.000 --> 00:04:42.000]  讓神的話去梳理一下我裡面的情緒很澎湃的情況
[00:04:42.000 --> 00:04:45.000]  那麼神又怎樣看待這些處境呢
[00:04:45.000 --> 00:04:49.000]  所以這篇道除了是今年猜拳年會
[00:04:49.000 --> 00:04:51.000]  我們的主題經文之外
[00:04:51.000 --> 00:04:53.000]  也是上帝用來勉勵我這個
[00:04:53.000 --> 00:04:57.000]  沮喪失望的信徒的一篇道
[00:04:57.000 --> 00:05:03.000]  我們不如一起聽到之前有個祈禱吧
[00:05:03.000 --> 00:05:04.000]  親愛的天父
[00:05:04.000 --> 00:05:07.000]  我們是一班蒙神理揀選
[00:05:07.000 --> 00:05:11.000]  被召要為主作見證的人
[00:05:11.000 --> 00:05:16.000]  求聖靈賜給我們在屬靈的事上有智慧
[00:05:16.000 --> 00:05:18.000]  還有悟性
[00:05:18.000 --> 00:05:22.000]  能夠滿心知道神理對世界的心意
[00:05:22.000 --> 00:05:25.000]  求你親自對我們每一個說話
[00:05:25.000 --> 00:05:29.000]  禱告是奉救主耶穌基督得勝命名自祈求
[00:05:29.000 --> 00:05:30.000]  阿們
[00:05:30.000 --> 00:05:37.000]  我今天會看的經文是羅馬書九章三十節至十一章一節
[00:05:37.000 --> 00:05:39.000]  經文是比較多的
[00:05:39.000 --> 00:05:43.000]  不過我會用一個整合的方式和大家分享
[00:05:43.000 --> 00:05:49.000]  放在羅馬教會信徒面前的就是一個以色列同胞
[00:05:49.000 --> 00:05:53.000]  因為不信耶穌帶來被神棄絕的局面
[00:05:53.000 --> 00:05:56.000]  即是說與救恩無份
[00:05:56.000 --> 00:06:00.000]  但意外的是無心追求的愛邦人
[00:06:00.000 --> 00:06:03.000]  神竟然施恩給他們
[00:06:03.000 --> 00:06:05.000]  讓他們得到救恩
[00:06:05.000 --> 00:06:11.000]  這是當時甚至今時今日我們看到的現況
[00:06:11.000 --> 00:06:18.000]  所以你看到每年九月都會有一個為猶太人祈禱的聚會
[00:06:18.000 --> 00:06:19.000]  就是去守望以色列人
[00:06:19.000 --> 00:06:21.000]  希望他們會回轉
[00:06:21.000 --> 00:06:24.000]  所以對於昔日羅馬教會來說
[00:06:24.000 --> 00:06:30.000]  以色列人還能否得救是他們很關注的事情
[00:06:30.000 --> 00:06:34.000]  有些猶太教信主的信徒
[00:06:34.000 --> 00:06:38.000]  因為這個局面感到很沮喪失望
[00:06:38.000 --> 00:06:41.000]  他們在想這個問題的背後
[00:06:41.000 --> 00:06:43.000]  其實是在問一個問題
[00:06:43.000 --> 00:06:46.000]  就是神你還是否信實
[00:06:46.000 --> 00:06:50.000]  情況可能就好像我們今天遇到苦難的時候
[00:06:50.000 --> 00:06:52.000]  落入懷疑神
[00:06:52.000 --> 00:06:55.000]  究竟神你還是否愛我這樣的光景
[00:06:55.000 --> 00:07:00.000]  所以寫信去澄清和分析一下這個處境
[00:07:00.000 --> 00:07:03.000]  和去兼顧他們的信心
[00:07:03.000 --> 00:07:10.000]  我們一起讀出羅馬書9章30至10章4節的經文
[00:07:10.000 --> 00:07:11.000]  準備起
[00:07:11.000 --> 00:07:14.000]  這樣我們該怎麼說呢
[00:07:14.000 --> 00:07:19.000]  不追求義的愛族人卻得到了義
[00:07:19.000 --> 00:07:22.000]  就是因信而得的義
[00:07:22.000 --> 00:07:28.000]  但以色列人追求義的律法卻達不到律法的要求
[00:07:28.000 --> 00:07:30.000]  這是為什麼呢
[00:07:30.000 --> 00:07:34.000]  因為他們不是憑著信心
[00:07:34.000 --> 00:07:37.000]  倒以為可以憑著行為
[00:07:37.000 --> 00:07:42.000]  他們就在那半腳的石頭上伴到了
[00:07:42.000 --> 00:07:44.000]  正如經上所記
[00:07:44.000 --> 00:07:49.000]  看啊,我在石安放下一塊半腳的石頭
[00:07:49.000 --> 00:07:52.000]  一塊使人伴到的盆石
[00:07:52.000 --> 00:07:56.000]  信靠他的人必不羞愧
[00:07:56.000 --> 00:07:59.000]  弟兄們,我心裡渴望的
[00:07:59.000 --> 00:08:03.000]  以及我為以色列人向神祈求的
[00:08:03.000 --> 00:08:06.000]  就是他們可以得救
[00:08:06.000 --> 00:08:09.000]  我可以為他們作見證
[00:08:09.000 --> 00:08:12.000]  他們對神有熱心
[00:08:12.000 --> 00:08:15.000]  但是並非按照知識
[00:08:15.000 --> 00:08:19.000]  因為他們不明白神的義
[00:08:19.000 --> 00:08:22.000]  又企圖自己的義
[00:08:22.000 --> 00:08:25.000]  就不信從神的義了
[00:08:25.000 --> 00:08:28.000]  基督就是律法的總結
[00:08:28.000 --> 00:08:32.000]  好讓所有信的人都得著義
[00:08:32.000 --> 00:08:34.000]  謝謝
[00:08:34.000 --> 00:08:36.000]  雖然他們看到這個現況
[00:08:36.000 --> 00:08:38.000]  似乎是有些絕望的
[00:08:38.000 --> 00:08:41.000]  但是在10章1節讓我們知道
[00:08:41.000 --> 00:08:44.000]  保羅並非這樣看待這件事
[00:08:44.000 --> 00:08:47.000]  保羅對這件事充滿了盼望
[00:08:47.000 --> 00:08:49.000]  為什麼我這樣說呢
[00:08:49.000 --> 00:08:52.000]  如果你對一件事已經有絕望
[00:08:52.000 --> 00:08:54.000]  你還會不會花時間去祈禱呢
[00:08:54.000 --> 00:08:56.000]  不會吧
[00:08:56.000 --> 00:08:58.000]  如果你還會花時間去祈禱
[00:08:58.000 --> 00:09:01.000]  就是說你對這件事還有盼望
[00:09:01.000 --> 00:09:06.000]  保羅不想讓姐妹姐弟停留在失望的狀態
[00:09:06.000 --> 00:09:09.000]  所以他帶頂姐妹去思考一個問題
[00:09:09.000 --> 00:09:11.000]  就是保羅問他們
[00:09:11.000 --> 00:09:15.000]  明明昔日是神親自選擇以色列民
[00:09:15.000 --> 00:09:16.000]  成為選民
[00:09:16.000 --> 00:09:21.000]  為什麼今天反而他們會被神所欺呢
[00:09:21.000 --> 00:09:23.000]  難道神搞錯了嗎
[00:09:23.000 --> 00:09:26.000]  一開始就選錯了人
[00:09:26.000 --> 00:09:29.000]  這種低級的錯誤我們就會犯
[00:09:29.000 --> 00:09:32.000]  神就一定不會的
[00:09:32.000 --> 00:09:37.000]  所以保羅是想我們看清楚一些事情
[00:09:37.000 --> 00:09:39.000]  但我們又要問
[00:09:39.000 --> 00:09:42.000]  究竟保羅的盼望是否盲目呢
[00:09:42.000 --> 00:09:46.000]  是否口號式你們要傳去信呢
[00:09:46.000 --> 00:09:48.000]  有沒有根據呢
[00:09:48.000 --> 00:09:51.000]  所以保羅在第十章二至四節
[00:09:51.000 --> 00:09:53.000]  給了我們三個原因
[00:09:53.000 --> 00:09:56.000]  讓我們知道他的盼望從何而來
[00:09:56.000 --> 00:09:58.000]  第十章二節保羅說
[00:09:58.000 --> 00:10:02.000]  他是可以為以色列人作見證的
[00:10:02.000 --> 00:10:06.000]  以色列人對神是有熱心的
[00:10:06.000 --> 00:10:09.000]  只是他們對神的異方面的知識
[00:10:09.000 --> 00:10:12.000]  有些錯誤的理解
[00:10:12.000 --> 00:10:16.000]  他們並非按著知識來認識神
[00:10:16.000 --> 00:10:19.000]  即是說他們不是按著真理
[00:10:19.000 --> 00:10:22.000]  來明白清二這件事
[00:10:22.000 --> 00:10:25.000]  第二個原因就是在第三節指出
[00:10:25.000 --> 00:10:29.000]  他們追求二的方法錯了
[00:10:29.000 --> 00:10:32.000]  他們企圖用自己建立出來的二
[00:10:32.000 --> 00:10:35.000]  去想達到神清二的標準
[00:10:35.000 --> 00:10:40.000]  很可惜這樣反而令他們失去了神的二
[00:10:40.000 --> 00:10:44.000]  第三個原因也是最重要的一點
[00:10:44.000 --> 00:10:50.000]  就是基督才是唯一能夠承傳律法的那個人
[00:10:50.000 --> 00:10:53.000]  神已經定了得救清二的方法
[00:10:53.000 --> 00:10:56.000]  就只有相信耶穌
[00:10:56.000 --> 00:10:58.000]  保羅在解釋給他們知道
[00:10:58.000 --> 00:11:01.000]  神對設救恩方面的心意
[00:11:01.000 --> 00:11:04.000]  是開放而且公平的
[00:11:04.000 --> 00:11:07.000]  神願意人人得救
[00:11:07.000 --> 00:11:09.000]  基於這三個原因
[00:11:09.000 --> 00:11:13.000]  保羅對神的主權充滿了盼望
[00:11:13.000 --> 00:11:15.000]  雖然這段經文是說
[00:11:15.000 --> 00:11:19.000]  以色列人還能不能得救的問題
[00:11:19.000 --> 00:11:22.000]  不過我在這段經文裡
[00:11:22.000 --> 00:11:25.000]  也有少許提醒
[00:11:25.000 --> 00:11:26.000]  首先我明白
[00:11:26.000 --> 00:11:29.000]  面對做差傳的艱難
[00:11:29.000 --> 00:11:31.000]  做到極點也沒有果效
[00:11:31.000 --> 00:11:34.000]  正確的回應不是想放棄
[00:11:34.000 --> 00:11:37.000]  而是要為你心渴望見到的景象
[00:11:37.000 --> 00:11:40.000]  繼續懇切的祈禱
[00:11:40.000 --> 00:11:41.000]  第二
[00:11:41.000 --> 00:11:43.000]  保羅教導的姐妹
[00:11:43.000 --> 00:11:46.000]  要正視核心的問題
[00:11:46.000 --> 00:11:48.000]  保羅提出的三個原因
[00:11:48.000 --> 00:11:52.000]  其實都是直接指向那些未信的人
[00:11:52.000 --> 00:11:55.000]  真實的屬靈情況
[00:11:55.000 --> 00:11:57.000]  他們是渴求認識神的
[00:11:57.000 --> 00:12:00.000]  不過他們認識錯了
[00:12:00.000 --> 00:12:02.000]  所以侍奉的人
[00:12:02.000 --> 00:12:06.000]  焦點就不應該放在對象的屬靈
[00:12:06.000 --> 00:12:08.000]  的回應之上
[00:12:08.000 --> 00:12:11.000]  而是要放在他們的需要之上
[00:12:11.000 --> 00:12:15.000]  不要放在眼前的結果裡
[00:12:15.000 --> 00:12:17.000]  另外保羅也提到
[00:12:17.000 --> 00:12:20.000]  人對於神的回應態度
[00:12:20.000 --> 00:12:22.000]  其實都頗重要
[00:12:22.000 --> 00:12:25.000]  選民對於神的呼召
[00:12:25.000 --> 00:12:27.000]  要他們相信
[00:12:27.000 --> 00:12:29.000]  就是恩信稱義
[00:12:29.000 --> 00:12:33.000]  但他們的回應是消極或拒絕
[00:12:33.000 --> 00:12:38.000]  最後帶來的結果是被神棄絕了
[00:12:38.000 --> 00:12:42.000]  但外邦人對於神的話的積極回應
[00:12:42.000 --> 00:12:46.000]  帶來的結果就是被祝福得到救恩
[00:12:46.000 --> 00:12:48.000]  所以今時今日
[00:12:48.000 --> 00:12:52.000]  如果我們用來應用在猜拳事工上的想法
[00:12:52.000 --> 00:12:55.000]  會不會是我們有否反思
[00:12:55.000 --> 00:13:00.000]  自己有沒有在中心履行大使命方面
[00:13:00.000 --> 00:13:05.000]  就好像昔日舊約的以色列民一樣
[00:13:05.000 --> 00:13:08.000]  都是處於一種消極的狀態呢?
[00:13:08.000 --> 00:13:12.000]  昔日史萬民得福這個責任
[00:13:12.000 --> 00:13:14.000]  放在了以色列人身上
[00:13:14.000 --> 00:13:16.000]  不過他們失敗了
[00:13:16.000 --> 00:13:18.000]  但今日這個託福
[00:13:18.000 --> 00:13:20.000]  就落到教會裡
[00:13:20.000 --> 00:13:22.000]  就是我們的手中
[00:13:22.000 --> 00:13:27.000]  我們的回應是屬於積極還是消極?
[00:13:27.000 --> 00:13:29.000]  我想和你說
[00:13:29.000 --> 00:13:31.000]  一個跟隨主的人
[00:13:31.000 --> 00:13:34.000]  如果對於履行使命這件事
[00:13:34.000 --> 00:13:36.000]  不是很上心的話
[00:13:36.000 --> 00:13:38.000]  情況會不會是
[00:13:38.000 --> 00:13:40.000]  好像你是一個消防員
[00:13:40.000 --> 00:13:42.000]  但你不夠火力
[00:13:42.000 --> 00:13:45.000]  或者你是一個保安員
[00:13:45.000 --> 00:13:50.000]  但你天天就坐在座頭睡覺
[00:13:50.000 --> 00:13:54.000]  我想我們在認識神對世界的心意之上
[00:13:54.000 --> 00:13:57.000]  還要學習很多
[00:13:57.000 --> 00:13:59.000]  可能你會說
[00:13:59.000 --> 00:14:01.000]  我事業剛剛開始
[00:14:01.000 --> 00:14:03.000]  我現在是薄薩奇
[00:14:03.000 --> 00:14:06.000]  又或者我每一秒都賺了多少萬
[00:14:06.000 --> 00:14:08.000]  你不要騷擾我了,我走不開
[00:14:08.000 --> 00:14:10.000]  等我創了一番事業
[00:14:10.000 --> 00:14:12.000]  才履行使命吧,好嗎?
[00:14:12.000 --> 00:14:14.000]  不過我和你說
[00:14:14.000 --> 00:14:16.000]  我想和你分享
[00:14:16.000 --> 00:14:18.000]  我牧羊的職稱團契
[00:14:18.000 --> 00:14:20.000]  每個人都事業有成
[00:14:20.000 --> 00:14:22.000]  做得很好
[00:14:22.000 --> 00:14:24.000]  不過我和他們聊天的時候
[00:14:24.000 --> 00:14:28.000]  偶爾都會發現他們身上有一股味道
[00:14:28.000 --> 00:14:30.000]  你猜是什麼味道?
[00:14:30.000 --> 00:14:34.000]  有一股鹹魚味
[00:14:34.000 --> 00:14:40.000]  很多人都對於自己基督徒的生命
[00:14:40.000 --> 00:14:42.000]  他們走的這條路
[00:14:42.000 --> 00:14:44.000]  他們所信的常常充滿懷疑
[00:14:44.000 --> 00:14:48.000]  覺得不知道為什麼要回教會
[00:14:48.000 --> 00:14:50.000]  不知道自己欠缺什麼
[00:14:50.000 --> 00:14:52.000]  總之就是沒有感覺
[00:14:52.000 --> 00:14:55.000]  我早前的沮喪狀況
[00:14:55.000 --> 00:14:58.000]  都是發出這種鹹魚味
[00:14:58.000 --> 00:15:00.000]  頂姐妹
[00:15:00.000 --> 00:15:02.000]  如果你對你的信仰
[00:15:02.000 --> 00:15:04.000]  都好像我們一樣
[00:15:04.000 --> 00:15:06.000]  處於瓶頸位
[00:15:06.000 --> 00:15:10.000]  我鼓勵你可能要給其他頂姐妹的生命去激勵一下
[00:15:10.000 --> 00:15:12.000]  你可能又會說
[00:15:12.000 --> 00:15:14.000]  我一把年紀了
[00:15:14.000 --> 00:15:16.000]  還在搗亂,不要玩了
[00:15:16.000 --> 00:15:18.000]  我想和你說
[00:15:18.000 --> 00:15:20.000]  今時今日參與猜拳
[00:15:20.000 --> 00:15:22.000]  不一定要出去
[00:15:22.000 --> 00:15:24.000]  因為在猜拳路上
[00:15:24.000 --> 00:15:26.000]  有很多角色可以參與
[00:15:26.000 --> 00:15:28.000]  我想請頂姐妹幫我播一條短片
[00:15:28.000 --> 00:15:32.000]  用1.5倍速播出
[00:15:32.000 --> 00:15:34.000]  根據全球首望名單
[00:15:34.000 --> 00:15:37.000]  列出基督徒遭逼迫最嚴重的50個國家
[00:15:37.000 --> 00:15:41.000]  以下是基督徒受逼迫最嚴重的前5個國家
[00:15:41.000 --> 00:15:43.000]  第五位 野蠻
[00:15:43.000 --> 00:15:45.000]  野蠻內戰持續多年
[00:15:45.000 --> 00:15:47.000]  歸族信徒被視為叛徒
[00:15:47.000 --> 00:15:49.000]  伊斯蘭極端分子
[00:15:49.000 --> 00:15:51.000]  向他們發出死亡威脅
[00:15:51.000 --> 00:15:53.000]  異議分子往往會遭到鎮壓
[00:15:53.000 --> 00:15:55.000]  逮捕 酷刑
[00:15:55.000 --> 00:15:57.000]  甚至更可怕的遭遇
[00:15:57.000 --> 00:15:58.000]  結果
[00:15:58.000 --> 00:16:00.000]  許多外國或移居的基督徒
[00:16:00.000 --> 00:16:02.000]  選擇離開
[00:16:02.000 --> 00:16:05.000]  第四位 厄立特里亞
[00:16:05.000 --> 00:16:07.000]  被稱為非洲的北韓
[00:16:07.000 --> 00:16:09.000]  新聞言論和宗教自由
[00:16:09.000 --> 00:16:10.000]  受到極度限制
[00:16:10.000 --> 00:16:12.000]  基督徒無法自由聚集
[00:16:12.000 --> 00:16:14.000]  只能秘密地踐行信仰
[00:16:14.000 --> 00:16:16.000]  這個位於非洲之角的獨裁政府
[00:16:16.000 --> 00:16:18.000]  只允許三個宗派存在
[00:16:18.000 --> 00:16:19.000]  厄立特里亞東正教
[00:16:19.000 --> 00:16:20.000]  羅馬天主教
[00:16:20.000 --> 00:16:21.000]  和路德宗
[00:16:21.000 --> 00:16:23.000]  但仍然嚴格管控
[00:16:23.000 --> 00:16:26.000]  個人權利完全受國家政策的限制
[00:16:26.000 --> 00:16:28.000]  在國家控制的教會以外聚集的基督徒
[00:16:28.000 --> 00:16:30.000]  承受著巨大的壓力
[00:16:30.000 --> 00:16:33.000]  常常面臨被捕 監禁和酷刑的風險
[00:16:33.000 --> 00:16:36.000]  重大壓力在生活中無處不在
[00:16:36.000 --> 00:16:38.000]  第三位 利比亞
[00:16:38.000 --> 00:16:40.000]  這個連年內戰四分五裂的國家
[00:16:40.000 --> 00:16:42.000]  已連續七年被列入
[00:16:42.000 --> 00:16:45.000]  全球首望名單的極度逼迫級別
[00:16:45.000 --> 00:16:46.000]  穆斯林歸族者
[00:16:46.000 --> 00:16:49.000]  面臨家庭和社會的巨大壓力
[00:16:49.000 --> 00:16:50.000]  被迫放棄新信仰
[00:16:50.000 --> 00:16:53.000]  來自非洲大陸其他地區的外國人
[00:16:53.000 --> 00:16:56.000]  往往淪為激進伊斯蘭和犯罪團夥的目標
[00:16:56.000 --> 00:16:58.000]  遭綁架甚至殺害
[00:16:58.000 --> 00:16:59.000]  即使在平常生活中
[00:16:59.000 --> 00:17:02.000]  來自撒哈拉以南非洲的基督徒移民
[00:17:02.000 --> 00:17:05.000]  也同樣遭到騷擾和威脅
[00:17:05.000 --> 00:17:09.000]  第二位 索馬里
[00:17:09.000 --> 00:17:11.000]  近年索馬里情況再度惡化
[00:17:11.000 --> 00:17:15.000]  針對基督徒的暴力事件仍居高不下
[00:17:15.000 --> 00:17:18.000]  伊斯蘭民兵加強追捕基督徒
[00:17:18.000 --> 00:17:21.000]  索馬里社會保守
[00:17:21.000 --> 00:17:23.000]  即使被懷疑改信基督教
[00:17:23.000 --> 00:17:25.000]  也可能導致死亡的危險
[00:17:26.000 --> 00:17:28.000]  第一位 北韓
[00:17:28.000 --> 00:17:30.000]  北韓仍然盤據名單之首
[00:17:30.000 --> 00:17:33.000]  金正恩政權不容許宗教或信仰自由
[00:17:33.000 --> 00:17:35.000]  信徒生活各個領域的壓力
[00:17:35.000 --> 00:17:37.000]  依舊處於最高水平
[00:17:37.000 --> 00:17:39.000]  國家對人民施以嚴密監控
[00:17:39.000 --> 00:17:40.000]  信徒一旦被發現
[00:17:40.000 --> 00:17:43.000]  他們和家人將被視為國家的危險敵人
[00:17:43.000 --> 00:17:46.000]  被驅逐到勞改營或遭當場處決
[00:17:46.000 --> 00:17:49.000]  因此與其他基督徒聚會幾乎是不可能的
[00:17:49.000 --> 00:17:52.000]  即或如此也只能在高度保密下進行
[00:17:52.000 --> 00:17:54.000]  禁止反動思想流派
[00:17:54.000 --> 00:17:56.000]  禁止反動思想與文化法
[00:17:56.000 --> 00:17:57.000]  將聖經列為禁書
[00:17:57.000 --> 00:18:01.000]  這表明國家將繼續視基督教信仰為重大威脅
[00:18:01.000 --> 00:18:05.000]  儘管全球首望名單反映出逼迫的狀況
[00:18:05.000 --> 00:18:07.000]  但基督徒仍堅持耶穌
[00:18:07.000 --> 00:18:08.000]  各地教會繼續增長
[00:18:08.000 --> 00:18:10.000]  請到我們的網站了解更多
[00:18:10.000 --> 00:18:12.000]  關於受逼迫基督徒的情況
[00:18:12.000 --> 00:18:15.000]  國家概況 禱告內容等資訊
[00:18:15.000 --> 00:18:17.000]  謝謝
[00:18:17.000 --> 00:18:20.000]  闖開的門每年都會更新一個
[00:18:20.000 --> 00:18:24.000]  和制定一個叫做全球首望名單
[00:18:24.000 --> 00:18:27.000]  這份名單是記錄了頭50名
[00:18:27.000 --> 00:18:32.000]  基督徒面對逼迫最嚴峻的國家的排名
[00:18:32.000 --> 00:18:35.000]  他們更加深入記錄了一些地方的基督徒
[00:18:35.000 --> 00:18:38.000]  不計代價地跟隨耶穌
[00:18:38.000 --> 00:18:41.000]  神命令我們每個都受差遣
[00:18:41.000 --> 00:18:44.000]  去到參與猜拳的角色
[00:18:44.000 --> 00:18:47.000]  禱告會不會是你們的入門呢?
[00:18:47.000 --> 00:18:50.000]  我將這份首望名單
[00:18:50.000 --> 00:18:55.000]  每年都印在我的辦公室的多眼位置
[00:18:55.000 --> 00:18:58.000]  其實這份名單都提醒我
[00:18:58.000 --> 00:19:00.000]  一來要首望他們
[00:19:00.000 --> 00:19:03.000]  二來提醒我今時今日我在香港所受的
[00:19:03.000 --> 00:19:05.000]  所謂的逼迫
[00:19:05.000 --> 00:19:08.000]  其實都微不足道
[00:19:08.000 --> 00:19:10.000]  所以我們彼此紀念
[00:19:10.000 --> 00:19:14.000]  紀念遠方比較艱難的弟兄姊妹
[00:19:14.000 --> 00:19:16.000]  弟兄姊妹
[00:19:16.000 --> 00:19:18.000]  不知道你們有沒有聽過
[00:19:18.000 --> 00:19:22.000]  信耶穌這條路很難走的
[00:19:22.000 --> 00:19:24.000]  有沒有聽過?
[00:19:24.000 --> 00:19:29.000]  我用一些道具來解釋給你們聽
[00:19:29.000 --> 00:19:33.000]  有人這樣跟我說
[00:19:33.000 --> 00:19:37.000]  信耶穌就好像一個人
[00:19:37.000 --> 00:19:40.000]  要進入一個紙桶
