
[00:00:00.000 --> 00:00:10.000]  鼎姐妹早晨!今早有無睇世界盃呀?
[00:07:52.000 --> 00:08:03.000]  在第十六節, 經文那裡這樣說, 他說在審判之處有間惡, 在公義之處也有間惡。
[00:08:03.000 --> 00:08:15.000]  審判之處和公義之處是一個同義詞, 將它們放在一起的時候, 就是要強化那個意思,
[00:08:15.000 --> 00:08:27.000]  一種強化性的去表達, 焦點就是告訴我們, 這些地方原本是應該維護公義, 講公義, 施行公義的。
[00:08:27.000 --> 00:08:43.000]  而且審判就是為了要彰顯公義, 又或者是因為人很想要求有一個公義的時候, 所以他尋求一個公平的審判。
[00:08:43.000 --> 00:09:01.000]  但很可惜, 在當中可能是潛藏著人性的一些黑暗, 又或者制度的一些不公義, 甚至乎可能是集體的一些腐敗。
[00:09:01.000 --> 00:09:18.000]  記不記得幾年前的電影, 那裡有一句很出名的話, 今天在這裡everything is wrong。
[00:09:18.000 --> 00:09:33.000]  我們說如果看一個地方是否能夠進步的話, 就要看他的執法和司法是否能夠有一個完善或者完整的制度。
[00:09:33.000 --> 00:09:46.000]  並且能夠有一個高度的透明度, 獨立性, 否則他只會成為一些既得利益者的人, 用來打壓別人的一個工具。
[00:09:46.000 --> 00:10:03.000]  所以傳道者去觀察到這個世界的制度和道德的一種敗落的時候, 我們在這個現實之下我們應該怎樣來面對呢?
[00:10:03.000 --> 00:10:26.000]  第一方面, 這裡提到世界上的不公和神的審判, 在第十七節, 我們一起讀。
[00:10:26.000 --> 00:10:37.000]  這個傳道者他看到這種不公和不義的時候, 他心裡面就跟自己說, 神必審判疑人和惡人。
[00:10:37.000 --> 00:10:46.000]  首先我們看到, 在這個世界裡面, 似乎是越來越惡, 這個惡包括罪惡越來越多。
[00:10:46.000 --> 00:10:52.000]  當罪惡越多的時候, 帶來的那種氣勢就越來越凶惡。
[00:10:52.000 --> 00:11:13.000]  首先, 傳道者以最應該執行公義的地方, 卻來顯出一個不義和奸惡, 來反映當時那個世代的道德和制度的一種失敗。
[00:11:13.000 --> 00:11:30.000]  試想, 如果執法的部門犯法, 而司法的部門, 司法的地方又枉法, 這個世界或者社會會變成怎樣呢?
[00:11:30.000 --> 00:11:44.000]  故此, 神的指紋, 當我們面對一種這樣的情況, 你要去履行公義, 可能帶來的挑戰困難就越來越大。
[00:11:44.000 --> 00:11:54.000]  甚至乎可能面對著邪惡的世界, 那種的狂瀾, 我們有如以卵擊石, 又或者螳臂擋車。
[00:11:54.000 --> 00:12:12.000]  但聖經提醒我們, 雖然我們未必能夠力挽狂瀾, 但最起碼我們都不應該或者不好去助長一些歪風, 又或者同謀合污。
[00:12:12.000 --> 00:12:24.000]  傳道者在這裡告訴我們, 雖然人間有不公義, 但神公義的屬性沒有改變。
[00:12:24.000 --> 00:12:40.000]  雖然地上執行公義的地方沒有履行公義的職責, 但公義的上帝沒有放棄他審判的權柄。
[00:12:40.000 --> 00:12:48.000]  最終他會以公義的原則來審判這個世界。
[00:12:48.000 --> 00:13:05.000]  在這裡, 傳道者說神要審判異人和惡人, 異人和惡人是誰來定義呢?
[00:13:05.000 --> 00:13:15.000]  因為這個世界的腐敗的緣故, 所以審判的原則和目的可能會被扭曲。
[00:13:15.000 --> 00:13:21.000]  被稱為異的未必是真正無罪的人。
[00:13:21.000 --> 00:13:36.000]  相反,人可能在這個地上未必能夠得到一個真實、最公平、最公義的審判或裁決, 無辜者也可能有機會被定罪。
[00:13:36.000 --> 00:13:47.000]  但是,最終神會還每一個人我們的公道。
[00:13:47.000 --> 00:14:01.000]  因此,原來是要去到上帝的面前, 去到審判台前, 才能夠確認哪一個是異人, 哪一個是惡人。
[00:14:01.000 --> 00:14:12.000]  又或者,我們單從字面來解釋, 異人這裡說的就是真是異人, 而惡人又真是惡人。
[00:14:12.000 --> 00:14:24.000]  所以經文又給我們看見, 如果異人尚且要受審判的話, 惡人又怎能夠逃避神的公義審判呢?
[00:14:24.000 --> 00:14:30.000]  所以這裡有一個小結, 世界上的不公和神的審判,
[00:14:30.000 --> 00:14:39.000]  原來有些事情是未能夠在公義之處得到公正的裁決,
[00:14:39.000 --> 00:14:47.000]  但是傳道者卻提醒我們, 祂說神的審判是不會缺席的。
[00:14:47.000 --> 00:14:56.000]  祂的時間雖然不同於我們, 但是祂的公義是不會落空的。
[00:14:56.000 --> 00:14:58.000]  這是第一方面。
[00:14:58.000 --> 00:15:05.000]  第二方面,我們看人的有限和生命的脆弱。
[00:15:05.000 --> 00:15:10.000]  在十八到二十節, 我們一起讀一讀這段經文好不好?
[00:15:10.000 --> 00:15:12.000]  十八到二十節,請讀。
[00:15:35.000 --> 00:15:37.000]  到時虛空。
[00:15:37.000 --> 00:15:47.000]  在十八到二十節, 這裡的重點是什麼呢?
[00:15:47.000 --> 00:15:56.000]  這裡告訴我們, 人和獸的遭遇和結局其實都是一樣的。
[00:15:56.000 --> 00:16:07.000]  並沒有什麼特別的一個大的分別。 人的世界和獸的世界,
[00:16:07.000 --> 00:16:15.000]  讓我們看見似乎都是什麼呢? 都是弱肉強食,物競天擇,是不是?
[00:16:15.000 --> 00:16:23.000]  又或者退一步來說, 動物的世界其實比人類的世界更加簡單。
[00:16:23.000 --> 00:16:30.000]  因為動物的世界, 祂只是為了生存來殺戮,
[00:16:30.000 --> 00:16:35.000]  但是在人類的世界裡面, 祂是充滿了貪婪,
[00:16:35.000 --> 00:16:43.000]  為了一己的私慾, 來傷害身邊或者其他的人。
[00:16:43.000 --> 00:16:52.000]  傳道者這裡指出, 祂說人和獸同樣都是面對死亡。
[00:16:52.000 --> 00:17:02.000]  在第十九節, 祂說這個怎樣死,那個也怎樣死, 氣息都是一樣。
[00:17:02.000 --> 00:17:07.000]  這裡給我們看見, 因此人不可以自誇,
[00:17:07.000 --> 00:17:14.000]  生命其實很短暫, 最終都是歸於塵土。
[00:17:14.000 --> 00:17:23.000]  在過去的無論是疫情、災難、意外, 其實都給我們看見,
[00:17:23.000 --> 00:17:33.000]  無論我們的身份地位貧富, 人人都可以失去生命。
[00:17:33.000 --> 00:17:39.000]  如果大家有留意新聞, 最近好像美國矽谷有一位富豪,
[00:17:39.000 --> 00:17:50.000]  提到說他每年花二百萬美元, 去照顧管理自己的身體, 抗衰老抗逆齡。
[00:17:50.000 --> 00:17:57.000]  堅持素食, 吃很多不同的補充劑, 但是最後怎樣?
[00:17:57.000 --> 00:18:06.000]  最後自身身體的免疫, 令自己有胃炎。
[00:18:06.000 --> 00:18:12.000]  這裡提醒我們, 要更加謙卑,
[00:18:12.000 --> 00:18:18.000]  不要倚仗自己以為就可以主宰一切。
[00:18:18.000 --> 00:18:25.000]  傳道書在第三章, 其實有兩個目的句子,
[00:18:25.000 --> 00:18:30.000]  這兩個目的句子, 第一個在三章第十節,
[00:18:30.000 --> 00:18:38.000]  那裡說, 我見神叫世人勞苦, 使他們在其中受驚憐。
[00:18:38.000 --> 00:18:43.000]  所以第三章的前半段, 如果大家一讀的時候,
[00:18:43.000 --> 00:18:46.000]  一開始第三章第一節, 應該很熟,
[00:18:46.000 --> 00:18:53.000]  生有時, 死有時, 災中有時, 拔出所災中的也有時。
[00:18:53.000 --> 00:19:02.000]  就是告訴我們, 讓人在幻變的世界當中, 尋求永恆不變的上帝。
[00:19:02.000 --> 00:19:04.000]  這是第一個目的。
[00:19:04.000 --> 00:19:09.000]  第二個目的句, 在第三章第十八節, 就是這一段。
[00:19:09.000 --> 00:19:16.000]  他說, 我心裡說, 這乃為世人的緣故, 使神要試煉他們,
[00:19:16.000 --> 00:19:22.000]  使他們覺得自己不過像獸一樣。
[00:19:22.000 --> 00:19:32.000]  所以從一個不義的世界, 從人和走獸的際遇和終局,
[00:19:32.000 --> 00:19:39.000]  來顯明人在日光之下, 人生命其實都是一樣,
[00:19:39.000 --> 00:19:49.000]  沒有什麼優越之處, 好讓人在生命的面前更加自卑。
[00:19:49.000 --> 00:19:51.000]  這是第二方面。
[00:19:51.000 --> 00:20:01.000]  第三方面, 就是提到靈魂的奧秘和人有限的認知。
[00:20:01.000 --> 00:20:05.000]  在第二十一節, 我們一起讀一讀。
[00:20:05.000 --> 00:20:13.000]  誰知道人的靈是往上升, 獸的魂是下入地。
[00:20:13.000 --> 00:20:20.000]  人的靈往上升, 獸的魂下入地。
[00:20:20.000 --> 00:20:26.000]  我不知道這句話, 這節經文對於很多養寵物的人,
[00:20:26.000 --> 00:20:31.000]  我們今天不是叫寵物, 原來叫毛孩。
[00:20:31.000 --> 00:20:41.000]  對於這些自養毛孩的人來說, 可能覺得相當疑惑。
[00:20:41.000 --> 00:20:50.000]  我記得小時候, 我和我的女兒讀書,
[00:20:50.000 --> 00:20:56.000]  其中有一本是《我的小兔子可以上天堂嗎?》
[00:20:56.000 --> 00:21:00.000]  這也是很多人問過的問題。
[00:21:00.000 --> 00:21:08.000]  明顯是反映人對寵物情感的一種依附。
[00:21:08.000 --> 00:21:14.000]  當然,這也是人性一個很自然的需要。
[00:21:14.000 --> 00:21:21.000]  但聖經我們看到, 只是提到千禧年有動物,
[00:21:21.000 --> 00:21:25.000]  對於在新天新地是否有動物呢?
[00:21:25.000 --> 00:21:28.000]  將來是否會見到那隻呢?
[00:21:28.000 --> 00:21:31.000]  似乎聖經沒有什麼交代。
[00:21:31.000 --> 00:21:41.000]  所以對於人與獸的靈魂, 坊間有不同的看法或探討。
[00:21:41.000 --> 00:21:43.000]  主要有幾方面。
[00:21:43.000 --> 00:21:50.000]  第一方面就是動物的靈魂, 獸的靈魂是可以上天堂的。
[00:21:50.000 --> 00:21:58.000]  包括了觀點、核心理由、 聖經的依據和情感的意義。
[00:21:58.000 --> 00:22:05.000]  所以支持的人就說, 上帝是愛萬物的,包括動物。
[00:22:05.000 --> 00:22:08.000]  因為千禧年都有動物,
[00:22:08.000 --> 00:22:14.000]  所以支持的根據就是 以賽亞書、約拿書、詩篇等等。
[00:22:14.000 --> 00:22:16.000]  帶來的是什麼呢?
[00:22:16.000 --> 00:22:21.000]  是希望和安慰。
[00:22:21.000 --> 00:22:27.000]  另一個取向的人就說, 寵物是不能夠上天堂的。
[00:22:27.000 --> 00:22:28.000]  為什麼呢?
[00:22:28.000 --> 00:22:32.000]  因為救贖只是僅限於人類。
[00:22:32.000 --> 00:22:36.000]  動物沒有靈與上帝建立關係。
[00:22:36.000 --> 00:22:41.000]  當然引用的經文就是 《創世紀》一章26、27節。
[00:22:41.000 --> 00:22:47.000]  所以他所要強調的是人類的獨特性。
[00:22:47.000 --> 00:22:49.000]  第三個取向是什麼呢?
[00:22:49.000 --> 00:22:51.000]  叫做模糊或未定。
[00:22:51.000 --> 00:22:54.000]  可能我們都是這樣。
[00:22:54.000 --> 00:22:58.000]  就說聖經沒有明確地回答這個問題。
[00:22:58.000 --> 00:23:05.000]  留待聖經的學者或倫理學者, 他們繼續探討。
[00:23:05.000 --> 00:23:10.000]  所以保持著一種開放和信心。
[00:23:10.000 --> 00:23:13.000]  不過我想強調的,
[00:23:13.000 --> 00:23:19.000]  傳道者在這裡所要表達的,
[00:23:19.000 --> 00:23:30.000]  其實並不是去剖析人的靈和動物的魂的分別。
[00:23:30.000 --> 00:23:33.000]  他不是在分解這兩樣東西。
[00:23:33.000 --> 00:23:40.000]  因為原文的靈和魂其實是同一個字。
[00:23:40.000 --> 00:23:46.000]  傳道者也不是以一種宣告的形式,
[00:23:46.000 --> 00:23:49.000]  告訴我們人的靈就是往上升,
[00:23:49.000 --> 00:23:52.000]  獸的魂就是陷入地獄。
[00:23:52.000 --> 00:23:55.000]  其實如果我們留意一下上下文,
[00:23:55.000 --> 00:23:59.000]  這裡只是一個反問句。
[00:23:59.000 --> 00:24:04.000]  傳道者是要我們留意告訴我們,
[00:24:04.000 --> 00:24:10.000]  他說人與獸其實都是同一個氣息。
[00:24:10.000 --> 00:24:16.000]  都是會死亡的,其實都是跪於塵土。
[00:24:16.000 --> 00:24:22.000]  至於死後是怎樣,我們根本是不知道。
[00:24:22.000 --> 00:24:27.000]  所以二十一節的目的只是說明了
[00:24:27.000 --> 00:24:34.000]  死後人對這一切的事情一無所知。
[00:24:34.000 --> 00:24:43.000]  就好像中國儒家有一句話:未知生,焉知死。
[00:24:43.000 --> 00:24:47.000]  其實兩者是帶出同一個意義,
[00:24:47.000 --> 00:24:55.000]  就是要提醒我們倒不如好好活在當下。
[00:24:55.000 --> 00:25:03.000]  人有限,我們不能夠完全掌握死後的狀況,
[00:25:03.000 --> 00:25:10.000]  不過這又不是說我們要活到好像一個沒有靈魂的人,
[00:25:10.000 --> 00:25:15.000]  因為一開始,剛才已經提了,最終神是有審判。
[00:25:15.000 --> 00:25:20.000]  所以傳道者他只是要強調告訴我們,
[00:25:20.000 --> 00:25:23.000]  提醒我們要把握著今天,
[00:25:23.000 --> 00:25:29.000]  為我們自己在世的生活來負責。
[00:25:29.000 --> 00:25:32.000]  當然我們知道今天新約的信徒,
[00:25:32.000 --> 00:25:34.000]  聖經的啟示是漸進的,
[00:25:34.000 --> 00:25:40.000]  我們更加知道我們是為了永恆,為了天國來活,
[00:25:40.000 --> 00:25:49.000]  因此我們更加需要很嚴肅地看待我們自己在世的生活。
[00:25:49.000 --> 00:25:55.000]  剛才提到的第一方面,世上的不公和神的審判,
[00:25:55.000 --> 00:25:59.000]  第二是人的有限和生命的脆弱,
[00:25:59.000 --> 00:26:05.000]  第三就是靈魂的奧秘和人有限的認知,
[00:26:05.000 --> 00:26:11.000]  最後去到第四方面,就是活在當下的喜樂。
[00:26:11.000 --> 00:26:20.000]  我們一起來看看第22節,一起讀好嗎?
[00:26:20.000 --> 00:26:49.000]  「固此我見日人莫強於在他所經營的事上,
[00:26:49.000 --> 00:26:54.000]  喜樂,因為這是他的墳,
[00:26:54.000 --> 00:27:01.000]  他身後的事,誰能使他回來得見呢?」
[00:27:01.000 --> 00:27:04.000]  傳道者最後說,
[00:27:04.000 --> 00:27:16.000]  「我見人莫強於在他所經營的事上,喜樂,
[00:27:16.000 --> 00:27:23.000]  因為這已經是神給了我們一份產業,
[00:27:23.000 --> 00:27:26.000]  既然身後的事不可知,
[00:27:26.000 --> 00:27:30.000]  其實最好就是在我們當下,
[00:27:30.000 --> 00:27:32.000]  我們自己個人的生命,
[00:27:32.000 --> 00:27:34.000]  我們的工作,
[00:27:34.000 --> 00:27:37.000]  我們的家庭和服侍當中,
[00:27:37.000 --> 00:27:43.000]  在那裡尋回我們失落了的意義和喜樂。」
[00:27:43.000 --> 00:27:46.000]  所以這裡有一些應用,
[00:27:46.000 --> 00:27:50.000]  第一方面就是個人生命的定向,
[00:27:50.000 --> 00:27:57.000]  原來環境是會不知不覺地去塑造我們,
[00:27:57.000 --> 00:28:02.000]  在互動中有時我們會慢慢被塑造,
[00:28:02.000 --> 00:28:09.000]  或者好像在那個環境中成為一種很特別的情況。
[00:28:09.000 --> 00:28:16.000]  你見為什麼現在經常人與人之間排隊坐車都會有衝突,
[00:28:16.000 --> 00:28:18.000]  坐地鐵也會有衝突,
[00:28:18.000 --> 00:28:21.000]  就是在那種壓迫的環境下,
[00:28:21.000 --> 00:28:29.000]  人就在那種互動慢慢好像變成了環境中的其中一份子。
[00:28:29.000 --> 00:28:34.000]  所以我們要在裡面重新來尋回我們的定向。
[00:28:34.000 --> 00:28:38.000]  這裡有三幅圖,
[00:28:38.000 --> 00:28:41.000]  看看你自己,你覺得自己像誰呢?
[00:28:41.000 --> 00:28:45.000]  第一個就是,我的最左邊是什麼?
[00:28:45.000 --> 00:28:47.000]  是公牛,是吧?
[00:28:47.000 --> 00:28:51.000]  希望西班牙都打進去,世界盃,是吧?
[00:28:51.000 --> 00:28:57.000]  當那些公牛面對著環境或者受到一些傷害的時候,
[00:28:57.000 --> 00:29:00.000]  牠就更加會發難,是吧?
[00:29:00.000 --> 00:29:05.000]  四處撞,四處碰,這是第一類的情況。
[00:29:05.000 --> 00:29:08.000]  第二個是什麼呢?
[00:29:08.000 --> 00:29:10.000]  那些浮萍,是吧?
[00:29:10.000 --> 00:29:16.000]  隨著社會我們就一直在一小時生活圈一直在浮上去,
[00:29:16.000 --> 00:29:18.000]  每個星期就浮上去,是吧?
[00:29:18.000 --> 00:29:21.000]  然後又浮回下來,是吧?
[00:29:21.000 --> 00:29:22.000]  就是這樣。
[00:29:22.000 --> 00:29:27.000]  不知道是不是這樣又塑造了我們隨著大環境來改變。
[00:29:27.000 --> 00:29:30.000]  當然第三種就是逆流而上的三文魚。
[00:29:30.000 --> 00:29:32.000]  牠知道那個大環境,
[00:29:32.000 --> 00:29:37.000]  但牠仍然在裡面很明白牠自己人生生命的方向,
[00:29:37.000 --> 00:29:40.000]  牠能夠定到自己,
[00:29:40.000 --> 00:29:45.000]  以至牠在那種環境底下繼續堅持的很好的生活。
[00:29:45.000 --> 00:29:50.000]  傳道書第三章提醒我們,
[00:29:50.000 --> 00:29:54.000]  無論是面對人生一些的變幻,
[00:29:54.000 --> 00:30:00.000]  世界的秩序和道德的一些失敗,
[00:30:00.000 --> 00:30:03.000]  為的原來是要試驗我們,
[00:30:03.000 --> 00:30:07.000]  目的是為我們能夠更加的警醒,
[00:30:07.000 --> 00:30:10.000]  怎樣來歸向神。
[00:30:10.000 --> 00:30:17.000]  當然另一方面就是要在這種似乎我們不是最接受到
[00:30:17.000 --> 00:30:21.000]  一種很理想的世界當中,
[00:30:21.000 --> 00:30:27.000]  來仍然在我們的生活裡面找回神給我們的角色。
[00:30:27.000 --> 00:30:30.000]  這是第一方面,第二個應用是什麼呢?
[00:30:30.000 --> 00:30:34.000]  就是要尋找工作裡面的意義。
[00:30:34.000 --> 00:30:37.000]  尋找工作裡面的意義。
[00:30:37.000 --> 00:30:39.000]  有一個例子是這樣說的,
[00:30:39.000 --> 00:30:41.000]  在一個工地那裡,
[00:30:41.000 --> 00:30:43.000]  有幾個工人,
[00:30:43.000 --> 00:30:45.000]  有人就去問他們,
[00:30:45.000 --> 00:30:47.000]  第一個工人問他,
[00:30:47.000 --> 00:30:49.000]  你在這裡做什麼?
[00:30:49.000 --> 00:30:52.000]  然後他說,我在這裡搥石仔,
[00:30:52.000 --> 00:30:56.000]  領取微薄的薪金,
[00:30:56.000 --> 00:31:00.000]  然後第二個工人有人問他,
[00:31:00.000 --> 00:31:02.000]  你在這裡做什麼呢?
[00:31:02.000 --> 00:31:07.000]  他就說,我現在在做一件藝術的建築,
[00:31:07.000 --> 00:31:13.000]  完成之後,我相信會有不少人去欣賞。
[00:31:13.000 --> 00:31:17.000]  前者給我們看到,
[00:31:17.000 --> 00:31:20.000]  他在熬著世界,
[00:31:20.000 --> 00:31:22.000]  我不知道這是不是你的心聲,
[00:31:22.000 --> 00:31:26.000]  每天上班就是怎樣?就是熬著世界。
[00:31:26.000 --> 00:31:30.000]  第二個就是,他正在享受他自己的工作,
[00:31:30.000 --> 00:31:34.000]  不過可能只是工作而工作。
[00:31:34.000 --> 00:31:37.000]  而第三個被訪問的人,
[00:31:37.000 --> 00:31:44.000]  他就說,我在這裡為上帝完成了他差派我的這份工作,
[00:31:44.000 --> 00:31:49.000]  哪怕這個只不過是一件微不足道的工序,
[00:31:49.000 --> 00:31:52.000]  但是在神的計劃當中,
[00:31:52.000 --> 00:31:54.000]  合併起來的時候,
[00:31:54.000 --> 00:31:59.000]  必然是一個無可置疑的一份傑作。
[00:31:59.000 --> 00:32:02.000]  我不知道你是否帶著這份心,
[00:32:02.000 --> 00:32:05.000]  來到在你日常的工作裡面,
[00:32:05.000 --> 00:32:09.000]  成就神給你的那份照明和工作呢?
[00:32:09.000 --> 00:32:13.000]  無論我們或者只不過在家庭的崗位當中,
[00:32:13.000 --> 00:32:17.000]  又或者我們在社會不同的階層裡面,
[00:32:17.000 --> 00:32:24.000]  但是我們知道最終來判定我們的是上帝。
[00:32:24.000 --> 00:32:31.000]  第三個就是珍惜我們和家人共聚的時光。
[00:32:31.000 --> 00:32:39.000]  記不記得上一年夫妻節的主題是什麼?
[00:32:39.000 --> 00:32:49.000]  珍惜眼前人,請了一位陳友遞兄和我們分享他的見證。
[00:32:49.000 --> 00:32:53.000]  認識他都知道,早期他組樂隊,
[00:32:53.000 --> 00:32:56.000]  他就說他很早已經結婚了,
[00:32:56.000 --> 00:32:59.000]  但是早期就要組樂隊,唱歌,
[00:32:59.000 --> 00:33:01.000]  不會告訴別人他已經結婚了。
[00:33:01.000 --> 00:33:06.000]  後來就要拍電影,做導演,
[00:33:06.000 --> 00:33:12.000]  然後在第三個階段又說要去國內發展事業等等,
[00:33:12.000 --> 00:33:16.000]  直到有一天,好像說他的兒子打電話給他,
[00:33:16.000 --> 00:33:19.000]  因為他的兒子的家人在加拿大,
[00:33:19.000 --> 00:33:22.000]  說他的太太已經患重病。
[00:33:22.000 --> 00:33:25.000]  當陳友遞去到機場第一眼見到,
[00:33:25.000 --> 00:33:29.000]  他說他不認得他的太太,
[00:33:29.000 --> 00:33:33.000]  面容憔悴,好像命緣一線一樣。
[00:33:33.000 --> 00:33:36.000]  在那一刻他才恍然大悟,
[00:33:36.000 --> 00:33:42.000]  原來昔日所說的忙碌,只不過是一個藉口。
[00:33:42.000 --> 00:33:47.000]  我都希望我們能夠珍惜我們自己今天的生活,
[00:33:47.000 --> 00:33:49.000]  珍惜我們身邊的人,
[00:33:49.000 --> 00:33:57.000]  所以我都很珍惜每一天早上和師母一起吃早餐,
[00:33:57.000 --> 00:34:02.000]  一份麵包,一份水果,一隻雞蛋,
[00:34:02.000 --> 00:34:07.000]  她就一杯咖啡,我就一杯中國茶,
[00:34:07.000 --> 00:34:10.000]  一路吃早餐,吃到尾聲的時候,
[00:34:10.000 --> 00:34:15.000]  她就會報告天氣,然後就報告新聞,
[00:34:15.000 --> 00:34:22.000]  每一天都是這樣,有人說我浪費了命,
[00:34:22.000 --> 00:34:28.000]  不過其實平淡都是一種幸福。
[00:34:28.000 --> 00:34:34.000]  另外很多時候,我們因為要出席弟兄姊妹喪禮,
[00:34:34.000 --> 00:34:39.000]  會在火車站走到紅磡殯儀館,
[00:34:39.000 --> 00:34:46.000]  每一次走的時候,我們都會來不及談到這個話題,
