
[00:00:00.000 --> 00:00:03.040]  我們給掌聲今天的侍奉人員
[00:01:37.360 --> 00:01:40.360]  我又在網上看了一篇文章
[00:01:40.360 --> 00:01:42.360]  剛好
[00:01:42.360 --> 00:01:45.360]  它說到現在的年青人有很多壓力
[00:01:45.360 --> 00:01:46.360]  你有沒有壓力?
[00:01:46.360 --> 00:01:47.360]  頂姐妹
[00:01:47.360 --> 00:01:48.360]  初中的頂姐妹
[00:01:48.360 --> 00:01:49.360]  你有沒有壓力?
[00:01:49.360 --> 00:01:50.360]  也有
[00:01:50.360 --> 00:01:54.360]  情緒病的指數患病越來越多
[00:01:54.360 --> 00:01:56.360]  我看到這個標題
[00:01:56.360 --> 00:01:58.360]  我好心痛或很心痛
[00:01:58.360 --> 00:02:00.360]  看到這個標題
[00:02:00.360 --> 00:02:02.360]  它說不想活也不敢死
[00:02:02.360 --> 00:02:03.360]  嘩!
[00:02:03.360 --> 00:02:05.360]  情緒病的年青人
[00:02:05.360 --> 00:02:07.360]  他的心聲
[00:02:07.360 --> 00:02:08.360]  他說他不想活
[00:02:08.360 --> 00:02:10.360]  但又不敢死
[00:02:10.360 --> 00:02:11.360]  我覺得很心痛
[00:02:11.360 --> 00:02:12.360]  很心痛
[00:02:12.360 --> 00:02:13.360]  聽到這個標題
[00:02:13.360 --> 00:02:15.360]  如果
[00:02:15.360 --> 00:02:16.360]  這班人
[00:02:16.360 --> 00:02:18.360]  他們只認為自己是一個
[00:02:18.360 --> 00:02:21.360]  不想活但不敢死的存在
[00:02:21.360 --> 00:02:22.360]  嘩!
[00:02:22.360 --> 00:02:24.360]  真是一個很痛苦的事
[00:02:24.360 --> 00:02:25.360]  我不知道頂姐妹
[00:02:25.360 --> 00:02:27.360]  你又覺得自己是一個
[00:02:27.360 --> 00:02:29.360]  如何的存在呢?
[00:02:29.360 --> 00:02:30.360]  我相信
[00:02:30.360 --> 00:02:31.360]  作為基督徒的我們
[00:02:31.360 --> 00:02:33.360]  我們也知道或很期望
[00:02:33.360 --> 00:02:37.360]  能夠是一個活出基督信仰的存在
[00:02:37.360 --> 00:02:38.360]  也很想我們這個人
[00:02:38.360 --> 00:02:40.360]  能夠活出信仰
[00:02:40.360 --> 00:02:42.360]  活出基督的樣式
[00:02:42.360 --> 00:02:44.360]  但是
[00:02:44.360 --> 00:02:45.360]  什麼原因呢?
[00:02:45.360 --> 00:02:47.360]  我們又不是很做到
[00:02:47.360 --> 00:02:48.360]  我們很想這樣做
[00:02:48.360 --> 00:02:50.360]  但有時我們又做不到
[00:02:50.360 --> 00:02:51.360]  如果我們做不到
[00:02:51.360 --> 00:02:54.360]  我們又是一個如何的存在呢?
[00:02:54.360 --> 00:02:56.360]  我很想今天透過二弗所書
[00:02:56.360 --> 00:02:58.360]  二章的一至十節
[00:02:58.360 --> 00:03:00.360]  跟大家一起探討
[00:03:00.360 --> 00:03:02.360]  看聖經當中有什麼提醒
[00:03:02.360 --> 00:03:04.360]  或是鼓勵我們的地方
[00:03:04.360 --> 00:03:06.360]  邀請大家一起讀
[00:03:06.360 --> 00:03:07.360]  好不好?
[00:03:07.360 --> 00:03:09.360]  字是不是很大隻?
[00:03:09.360 --> 00:03:11.360]  因為我年紀也開始大了
[00:03:11.360 --> 00:03:13.360]  我也要大隻一點才能看到
[00:03:13.360 --> 00:03:15.360]  頂姐妹就我吧
[00:03:15.360 --> 00:03:17.360]  好,邀請大家一起讀
[00:03:17.360 --> 00:03:19.360]  精神有力氣的
[00:03:19.360 --> 00:03:21.360]  你年輕我這麼多
[00:03:21.360 --> 00:03:23.360]  應該是有精神有力氣讀的
[00:03:23.360 --> 00:03:25.360]  我們一起讀,預備起
[00:03:25.360 --> 00:03:30.360]  從前你們因著自己的過犯罪惡而死了
[00:03:30.360 --> 00:03:34.360]  那時你們在過犯罪惡中生活
[00:03:34.360 --> 00:03:36.360]  隨從今世的風俗
[00:03:36.360 --> 00:03:39.360]  信服空中掌權者的領袖
[00:03:39.360 --> 00:03:44.360]  就是現今在活躍的人心中運行的邪靈
[00:03:44.360 --> 00:03:48.360]  我們從前也都生活在他們當中
[00:03:48.360 --> 00:03:50.360]  放縱肉體的私慾
[00:03:50.360 --> 00:03:54.360]  隨著肉體和心中的意念去做
[00:03:54.360 --> 00:03:55.360]  和別人一樣
[00:03:55.360 --> 00:03:58.360]  生來就是該受罰的人
[00:03:58.360 --> 00:04:01.360]  然而神有豐富的憐憫
[00:04:01.360 --> 00:04:04.360]  因著祂愛我們的大愛
[00:04:04.360 --> 00:04:07.360]  在我們因過犯而死了的時候
[00:04:07.360 --> 00:04:10.360]  使我們與基督一同活過來
[00:04:10.360 --> 00:04:13.360]  可見你們得救是本福恩
[00:04:13.360 --> 00:04:16.360]  祂又使我們在基督耶穌裡
[00:04:16.360 --> 00:04:18.360]  與祂一同復活
[00:04:18.360 --> 00:04:20.360]  一同坐在天上
[00:04:20.360 --> 00:04:23.360]  為要把祂極豐富的恩典
[00:04:23.360 --> 00:04:26.360]  就是祂在基督耶穌裡
[00:04:26.360 --> 00:04:28.360]  向我們所施的恩賜
[00:04:28.360 --> 00:04:30.360]  顯明給後來的世代
[00:04:30.360 --> 00:04:32.360]  你們得救是本福恩
[00:04:32.360 --> 00:04:34.360]  也因著信
[00:04:34.360 --> 00:04:36.360]  這並不是出於自己
[00:04:36.360 --> 00:04:38.360]  而是神所賜的
[00:04:38.360 --> 00:04:40.360]  也不是出於行為
[00:04:40.360 --> 00:04:42.360]  免得有人自誇
[00:04:42.360 --> 00:04:44.360]  我們是祂所做之物
[00:04:44.360 --> 00:04:47.360]  在基督耶穌裡創造的
[00:04:47.360 --> 00:04:49.360]  為要使我們行善
[00:04:49.360 --> 00:04:51.360]  就是神早已預備好
[00:04:51.360 --> 00:04:53.360]  要我們做的
[00:04:53.360 --> 00:04:55.360]  我們一起低頭禱告
[00:04:55.360 --> 00:04:56.360]  天父上帝
[00:04:56.360 --> 00:04:58.360]  我們去祈禱祢
[00:04:58.360 --> 00:04:59.360]  天父多謝祢
[00:04:59.360 --> 00:05:00.360]  透過耶穌基督的救恩
[00:05:00.360 --> 00:05:02.360]  拯救了我們的生命
[00:05:02.360 --> 00:05:04.360]  讓我們的生命可以活得不一樣
[00:05:04.360 --> 00:05:07.360]  但有時我們也有軟弱的時候
[00:05:07.360 --> 00:05:11.360]  我們未必能夠活出一個基督的樣式
[00:05:11.360 --> 00:05:13.360]  天父幫助我們
[00:05:13.360 --> 00:05:14.360]  透過今天的經文
[00:05:14.360 --> 00:05:15.360]  再次鼓勵我們
[00:05:15.360 --> 00:05:17.360]  再次提醒我們的生命
[00:05:17.360 --> 00:05:18.360]  讓你和我們同在
[00:05:18.360 --> 00:05:20.360]  完成你在我們生命裡的工作
[00:05:20.360 --> 00:05:22.360]  親自打開你的橫
[00:05:22.360 --> 00:05:23.360]  我們這樣禱告交託
[00:05:23.360 --> 00:05:25.360]  向耶穌基督明祈求
[00:05:25.360 --> 00:05:27.360]  阿門
[00:05:27.360 --> 00:05:29.360]  先說說
[00:05:29.360 --> 00:05:30.360]  已忽所書
[00:05:30.360 --> 00:05:32.360]  我們剛才讀的是第二章
[00:05:32.360 --> 00:05:35.360]  第一章說什麼呢
[00:05:35.360 --> 00:05:38.360]  第一章說的是保羅提到
[00:05:38.360 --> 00:05:39.360]  原來信了耶穌
[00:05:39.360 --> 00:05:42.360]  基督徒有很多屬靈的福氣
[00:05:42.360 --> 00:05:44.360]  已經臨到信徒
[00:05:44.360 --> 00:05:46.360]  並且保羅在第一章裡
[00:05:46.360 --> 00:05:48.360]  稱讚已忽所的信徒
[00:05:48.360 --> 00:05:51.360]  說他們對主很有信心
[00:05:51.360 --> 00:05:53.360]  對人也很有愛心
[00:05:53.360 --> 00:05:55.360]  並且宣告耶穌基督
[00:05:55.360 --> 00:05:58.360]  是佩德榮耀尊貴的
[00:05:58.360 --> 00:05:59.360]  但很有趣
[00:05:59.360 --> 00:06:01.360]  第二章我們一讀的時候
[00:06:01.360 --> 00:06:04.360]  好像有一個高峰突然
[00:06:04.360 --> 00:06:07.360]  一下子掉到地面
[00:06:07.360 --> 00:06:08.360]  為什麼這樣說呢
[00:06:08.360 --> 00:06:11.360]  提到未信主之前的我
[00:06:11.360 --> 00:06:13.360]  那個老我
[00:06:13.360 --> 00:06:15.360]  未信主的舊我
[00:06:15.360 --> 00:06:19.360]  好像有很多漏漏的我
[00:06:19.360 --> 00:06:22.360]  這個舊我或老我是怎樣呢
[00:06:22.360 --> 00:06:23.360]  第一句是說
[00:06:23.360 --> 00:06:25.360]  從前 即是以前
[00:06:25.360 --> 00:06:26.360]  未信主之前
[00:06:26.360 --> 00:06:30.360]  你們因著自己的過犯罪惡而死了
[00:06:30.360 --> 00:06:32.360]  原來我們以前已經死了
[00:06:32.360 --> 00:06:35.360]  當然不是說我們肉身的死
[00:06:35.360 --> 00:06:38.360]  而是說我們靈裡的死亡
[00:06:38.360 --> 00:06:40.360]  靈裡的死亡是什麼意思呢
[00:06:40.360 --> 00:06:42.360]  即是我們這個人
[00:06:42.360 --> 00:06:44.360]  與上帝沒有關係
[00:06:44.360 --> 00:06:46.360]  與上帝隔開了
[00:06:46.360 --> 00:06:48.360]  我們不能與神交流
[00:06:48.360 --> 00:06:52.360]  甚至我們只是一個有軀殼
[00:06:52.360 --> 00:06:54.360]  但沒有靈魂的人
[00:06:54.360 --> 00:06:57.360]  我會形容為一個walking dead
[00:06:57.360 --> 00:07:00.360]  即行屍走肉的狀況
[00:07:00.360 --> 00:07:02.360]  這個walking dead
[00:07:02.360 --> 00:07:04.360]  只有肉體
[00:07:04.360 --> 00:07:06.360]  但靈魂沒有與上帝結連
[00:07:06.360 --> 00:07:08.360]  這個生命有什麼狀況呢
[00:07:08.360 --> 00:07:10.360]  有以下兩個狀況
[00:07:10.360 --> 00:07:11.360]  第一個是
[00:07:11.360 --> 00:07:13.360]  他們在生活行為上
[00:07:13.360 --> 00:07:15.360]  被世界的文化
[00:07:15.360 --> 00:07:17.360]  風俗和習慣影響
[00:07:17.360 --> 00:07:20.360]  甚至剛才你們有讀聖經
[00:07:20.360 --> 00:07:21.360]  有印象
[00:07:21.360 --> 00:07:22.360]  其實背後是說什麼呢
[00:07:22.360 --> 00:07:25.360]  背後是魔鬼撒旦操控這些東西
[00:07:25.360 --> 00:07:26.360]  原來
[00:07:26.360 --> 00:07:28.360]  如果我們未信主之前
[00:07:28.360 --> 00:07:30.360]  跟著世界去行
[00:07:30.360 --> 00:07:32.360]  世界做什麼我們就做什麼
[00:07:32.360 --> 00:07:33.360]  其實背後是說什麼呢
[00:07:33.360 --> 00:07:35.360]  其實我們在跟魔鬼撒旦
[00:07:35.360 --> 00:07:37.360]  我們被魔鬼撒旦影響
[00:07:37.360 --> 00:07:40.360]  讓我們離開上帝
[00:07:40.360 --> 00:07:42.360]  遠離上帝
[00:07:42.360 --> 00:07:44.360]  另外第二個狀況
[00:07:44.360 --> 00:07:47.360]  只做想自己做的事
[00:07:47.360 --> 00:07:50.360]  隨從自己的喜好
[00:07:50.360 --> 00:07:52.360]  自己的標準
[00:07:52.360 --> 00:07:56.360]  決定自己想做的事
[00:07:56.360 --> 00:07:58.360]  簡單來說
[00:07:58.360 --> 00:08:00.360]  是一個很自我中心的人
[00:08:00.360 --> 00:08:02.360]  原來一個
[00:08:02.360 --> 00:08:04.360]  靈裡面死亡的人
[00:08:04.360 --> 00:08:05.360]  或者我這樣形容
[00:08:05.360 --> 00:08:07.360]  一個Walking Dead的人
[00:08:07.360 --> 00:08:08.360]  他會被世界
[00:08:08.360 --> 00:08:11.360]  甚至被魔鬼撒旦影響
[00:08:11.360 --> 00:08:13.360]  跟隨著這個世界的文化
[00:08:13.360 --> 00:08:16.360]  並且他會按自己的標準
[00:08:16.360 --> 00:08:19.360]  去決定做自己想做的事
[00:08:19.360 --> 00:08:21.360]  不過聖經也有說
[00:08:21.360 --> 00:08:22.360]  原來這些人
[00:08:22.360 --> 00:08:23.360]  會有後果
[00:08:23.360 --> 00:08:25.360]  會受到刑罰
[00:08:25.360 --> 00:08:26.360]  我就會問
[00:08:26.360 --> 00:08:29.360]  保羅說這些給我聽做什麼呢
[00:08:29.360 --> 00:08:31.360]  我明明信了主
[00:08:31.360 --> 00:08:35.360]  第一章還稱讚一群信徒
[00:08:35.360 --> 00:08:36.360]  很有愛心
[00:08:36.360 --> 00:08:37.360]  很有信心
[00:08:37.360 --> 00:08:39.360]  我信了主
[00:08:39.360 --> 00:08:42.360]  不是一個夢神月立的人
[00:08:42.360 --> 00:08:44.360]  成為屬神的人嗎
[00:08:44.360 --> 00:08:45.360]  我不是將來
[00:08:45.360 --> 00:08:47.360]  承受神產業的人嗎
[00:08:47.360 --> 00:08:49.360]  為什麼突然間
[00:08:49.360 --> 00:08:52.360]  又說回以前那個未信主的我
[00:08:52.360 --> 00:08:53.360]  犯罪的我
[00:08:53.360 --> 00:08:55.360]  為什麼要提起這個救我的
[00:08:55.360 --> 00:08:57.360]  我相信
[00:08:57.360 --> 00:08:59.360]  當時的信徒
[00:08:59.360 --> 00:09:01.360]  甚至是我們
[00:09:01.360 --> 00:09:03.360]  是一個屬神的人
[00:09:03.360 --> 00:09:06.360]  但可能我們的生活行為
[00:09:06.360 --> 00:09:09.360]  仍然好像一個Walking Dead
[00:09:09.360 --> 00:09:10.360]  這個Walking Dead
[00:09:10.360 --> 00:09:13.360]  是一個未信主之前的我
[00:09:13.360 --> 00:09:14.360]  那個舊的我
[00:09:14.360 --> 00:09:16.360]  那個老我
[00:09:16.360 --> 00:09:19.360]  原來那個舊我
[00:09:19.360 --> 00:09:20.360]  那個老我
[00:09:20.360 --> 00:09:21.360]  會無端端
[00:09:21.360 --> 00:09:22.360]  來不來
[00:09:22.360 --> 00:09:24.360]  回來找我們
[00:09:24.360 --> 00:09:26.360]  雖然我們信了主
[00:09:26.360 --> 00:09:27.360]  但是那個舊我
[00:09:27.360 --> 00:09:28.360]  那個老我
[00:09:28.360 --> 00:09:29.360]  可以突然間
[00:09:29.360 --> 00:09:30.360]  又出來
[00:09:30.360 --> 00:09:31.360]  令到我這個人
[00:09:31.360 --> 00:09:33.360]  的生活行為
[00:09:33.360 --> 00:09:36.360]  就好像一個未信主的人一樣
[00:09:36.360 --> 00:09:39.360]  讓我們再一次被撒旦引誘
[00:09:39.360 --> 00:09:41.360]  再一次被世界吸引
[00:09:41.360 --> 00:09:42.360]  再一次
[00:09:42.360 --> 00:09:45.360]  會做一些得罪神的事情
[00:09:45.360 --> 00:09:47.360]  當時的信徒
[00:09:47.360 --> 00:09:50.360]  他們的世界又是怎樣的呢
[00:09:50.360 --> 00:09:52.360]  他們又被當時的世界
[00:09:52.360 --> 00:09:56.360]  一些什麼事情影響他們呢
[00:09:56.360 --> 00:09:58.360]  我相信其中一個
[00:09:58.360 --> 00:10:01.360]  叫做洛斯底主義的思想
[00:10:01.360 --> 00:10:04.360]  都影響了當時第一世紀的信徒
[00:10:04.360 --> 00:10:05.360]  什麼東東來的
[00:10:05.360 --> 00:10:06.360]  洛斯底主義
[00:10:06.360 --> 00:10:08.360]  簡單說一下
[00:10:08.360 --> 00:10:09.360]  洛斯底主義是說什麼呢
[00:10:09.360 --> 00:10:11.360]  洛斯底主義是說
[00:10:11.360 --> 00:10:12.360]  靈
[00:10:12.360 --> 00:10:13.360]  Spiritual的東西
[00:10:13.360 --> 00:10:14.360]  全部都是善的
[00:10:14.360 --> 00:10:15.360]  美好的
[00:10:15.360 --> 00:10:16.360]  Good的
[00:10:16.360 --> 00:10:17.360]  不過物質是怎樣的
[00:10:17.360 --> 00:10:19.360]  物質全部都是Evil的
[00:10:19.360 --> 00:10:20.360]  邪惡的
[00:10:20.360 --> 00:10:22.360]  所以他們有個想法
[00:10:22.360 --> 00:10:24.360]  他們覺得一位善的神
[00:10:24.360 --> 00:10:26.360]  不可能創造萬物的
[00:10:26.360 --> 00:10:28.360]  更不可能成為人
[00:10:28.360 --> 00:10:29.360]  怎會呢
[00:10:29.360 --> 00:10:34.360]  人有物質身體的人是Evil的
[00:10:34.360 --> 00:10:37.360]  他們會反對這個想法
[00:10:37.360 --> 00:10:40.360]  還有他們會崇尚很高的知識
[00:10:40.360 --> 00:10:43.360]  他們覺得知識是超越一切的美德
[00:10:43.360 --> 00:10:45.360]  品行
[00:10:45.360 --> 00:10:48.360]  甚至他們覺得只有某一部分的人
[00:10:48.360 --> 00:10:50.360]  一些蒙簡選的人
[00:10:50.360 --> 00:10:51.360]  才能夠明白知識
[00:10:51.360 --> 00:10:52.360]  明白真理
[00:10:52.360 --> 00:10:54.360]  甚至明白聖經
[00:10:54.360 --> 00:10:56.360]  這個思想
[00:10:56.360 --> 00:10:58.360]  影響到他們不能夠接受
[00:10:58.360 --> 00:11:00.360]  耶穌道成肉身這件事
[00:11:00.360 --> 00:11:02.360]  他們覺得肉體物質的東西
[00:11:02.360 --> 00:11:03.360]  全部都是Evil的
[00:11:03.360 --> 00:11:05.360]  所以他們不接受
[00:11:05.360 --> 00:11:07.360]  另外他們覺得
[00:11:07.360 --> 00:11:09.360]  肉體物質的東西是Evil
[00:11:09.360 --> 00:11:11.360]  靈的東西才是善
[00:11:11.360 --> 00:11:13.360]  所以只要靈魂得救就行了
[00:11:13.360 --> 00:11:15.360]  做什麼都不要緊
[00:11:15.360 --> 00:11:17.360]  在行為上做什麼都不要緊
[00:11:17.360 --> 00:11:20.360]  身體上犯罪都沒有問題
[00:11:20.360 --> 00:11:23.360]  甚至知識很重要
[00:11:23.360 --> 00:11:26.360]  知識是凌駕一切美德品行之上
[00:11:26.360 --> 00:11:28.360]  最重要是有知識
[00:11:28.360 --> 00:11:30.360]  做什麼都不要緊
[00:11:30.360 --> 00:11:33.360]  就算有知識沒有品德
[00:11:33.360 --> 00:11:35.360]  都是得救就行了
[00:11:35.360 --> 00:11:37.360]  所以他們什麼都會做
[00:11:37.360 --> 00:11:38.360]  不會考慮
[00:11:38.360 --> 00:11:41.360]  另外因為有些被簡選的人
[00:11:41.360 --> 00:11:43.360]  才知道有知識
[00:11:43.360 --> 00:11:44.360]  他們有這樣的想法
[00:11:44.360 --> 00:11:46.360]  所以他們覺得在教會裡
[00:11:46.360 --> 00:11:48.360]  有知識的人是高人一等
[00:11:48.360 --> 00:11:51.360]  教會也帶來很多比較和分裂
[00:11:51.360 --> 00:11:55.360]  所以保羅也要糾正他們的思想
[00:11:55.360 --> 00:11:56.360]  所以我們又看看
[00:11:56.360 --> 00:11:57.360]  在同一本書中
[00:11:57.360 --> 00:12:00.360]  保羅也在糾正他們的思想
[00:12:00.360 --> 00:12:02.360]  我們要邀請大家一起讀
[00:12:02.360 --> 00:12:04.360]  今天有很多經文讀
[00:12:04.360 --> 00:12:06.360]  也好 令大家精神一點
[00:12:06.360 --> 00:12:07.360]  不要睡著了
[00:12:07.360 --> 00:12:08.360]  我們一起讀這段經文
[00:12:08.360 --> 00:12:10.360]  四章有一節 預備起
[00:12:10.360 --> 00:12:17.360]  因為真理就在耶穌裡
[00:12:17.360 --> 00:12:19.360]  你們要脫去從前的行為
[00:12:19.360 --> 00:12:21.360]  脫去救我
[00:12:21.360 --> 00:12:23.360]  這救我是因私慾的迷惑
[00:12:23.360 --> 00:12:25.360]  而漸漸變迷的
[00:12:25.360 --> 00:12:27.360]  五章三節 預備起
[00:12:27.360 --> 00:12:38.360]  是喔 保羅
[00:12:38.360 --> 00:12:40.360]  同一本書 看回他們
[00:12:40.360 --> 00:12:41.360]  這些觀念是不對的
[00:12:41.360 --> 00:12:43.360]  不是得救就行了
[00:12:43.360 --> 00:12:44.360]  不是我的生活行為
[00:12:44.360 --> 00:12:46.360]  做什麼都可以
[00:12:46.360 --> 00:12:47.360]  不是的
[00:12:47.360 --> 00:12:48.360]  作為一個信徒
[00:12:48.360 --> 00:12:49.360]  生活行為要合乎
[00:12:49.360 --> 00:12:51.360]  信徒的體統
[00:12:51.360 --> 00:12:53.360]  並且剛才說過
[00:12:53.360 --> 00:12:56.360]  諾斯底主義很講知識
[00:12:56.360 --> 00:12:57.360]  某些人才有知識
[00:12:57.360 --> 00:12:59.360]  某些人才認識奧秘
[00:12:59.360 --> 00:13:01.360]  不過保羅也跟我們說
[00:13:01.360 --> 00:13:04.360]  什麼是奧秘 什麼是知識
[00:13:04.360 --> 00:13:06.360]  有請大家讀三章九節
[00:13:06.360 --> 00:13:08.360]  預備起
[00:13:08.360 --> 00:13:10.360]  有使眾人都明白
[00:13:10.360 --> 00:13:12.360]  什麼是歷代以來
[00:13:12.360 --> 00:13:15.360]  隱藏在創造萬物之神裡的奧秘
[00:13:15.360 --> 00:13:18.360]  為要在現今席著教會
[00:13:18.360 --> 00:13:20.360]  使天上執政的 掌權的
[00:13:20.360 --> 00:13:22.360]  知道神百般的智慧
[00:13:22.360 --> 00:13:26.360]  這是照著神在我們主基督耶穌裡
[00:13:26.360 --> 00:13:29.360]  所完成的永恆的計劃
[00:13:29.360 --> 00:13:32.360]  是喔 那些知識那些奧秘是什麼
[00:13:32.360 --> 00:13:33.360]  不是收收買買的
[00:13:33.360 --> 00:13:35.360]  其實透過耶穌基督已經彰顯出來
[00:13:35.360 --> 00:13:40.360]  就是神義旨為罪人降生捨己
[00:13:40.360 --> 00:13:41.360]  釘身十甲
[00:13:41.360 --> 00:13:44.360]  凡接受耶穌基督的人就能夠清義
[00:13:44.360 --> 00:13:47.360]  不是什麼不讓人知道的東西
[00:13:47.360 --> 00:13:51.360]  還有保羅也很著重講合一的事情
[00:13:51.360 --> 00:13:53.360]  又讀最後這節聖經
[00:13:53.360 --> 00:13:54.360]  四章一節
[00:13:54.360 --> 00:13:55.360]  好 預備起
[00:13:55.360 --> 00:13:59.360]  我為主作囚徒的勸你們
[00:13:59.360 --> 00:14:01.360]  既然蒙召 行事為人
[00:14:01.360 --> 00:14:04.360]  就要與你們所蒙的呼召相請
[00:14:04.360 --> 00:14:07.360]  凡事要謙虛 溫柔 忍耐
[00:14:07.360 --> 00:14:09.360]  用愛心互相寬容
[00:14:09.360 --> 00:14:11.360]  以和平彼此連繫
[00:14:11.360 --> 00:14:15.360]  竭力保守聖靈所賜的合一
[00:14:15.360 --> 00:14:18.360]  保羅要糾正這些信徒的觀念
[00:14:18.360 --> 00:14:23.360]  不要被當時的世界文化影響
[00:14:23.360 --> 00:14:26.360]  所以為什麼保羅明明讚讚他們
[00:14:26.360 --> 00:14:29.360]  又找他們的黑歷史出來
[00:14:29.360 --> 00:14:31.360]  看他們當時未信主的時候
[00:14:31.360 --> 00:14:32.360]  那些醜陋的東西
[00:14:32.360 --> 00:14:36.360]  因為他們要提醒信徒
[00:14:36.360 --> 00:14:41.360]  你們正被這個世界文化風氣思想
[00:14:41.360 --> 00:14:44.360]  傳統甚至習慣影響
[00:14:44.360 --> 00:14:49.360]  當時的信徒仍然在行為上犯罪 得罪神
[00:14:49.360 --> 00:14:53.360]  信徒之間也有很多比較破壞關係
[00:14:53.360 --> 00:14:56.360]  所以如果一個信徒
[00:14:56.360 --> 00:15:00.360]  他的生活行為仍然和未信主的人一樣
[00:15:00.360 --> 00:15:03.360]  其實他仍然是一個Walking Dead
[00:15:03.360 --> 00:15:07.360]  仍然是一個跟隨著世界的存在
[00:15:07.360 --> 00:15:09.360]  他不是一個跟隨上帝的人
[00:15:09.360 --> 00:15:11.360]  而是一個跟隨著世界的人
[00:15:11.360 --> 00:15:16.360]  靈姐妹 雖然信了主
[00:15:16.360 --> 00:15:19.360]  但我們的生活行為又像不像一個基督徒呢
[00:15:19.360 --> 00:15:22.360]  你是一個如何的存在
[00:15:22.360 --> 00:15:25.360]  會不會因為這個世界很多的文化
[00:15:25.360 --> 00:15:29.360]  習慣傳統思想衝擊我們的時候
[00:15:29.360 --> 00:15:33.360]  我們的老我和舊我又會重新出現
[00:15:33.360 --> 00:15:37.360]  又不能夠活出基督
[00:15:37.360 --> 00:15:39.360]  會不會我們也是跟隨著這個世界
[00:15:39.360 --> 00:15:41.360]  跟隨著魔鬼
[00:15:41.360 --> 00:15:43.360]  也好像一個Walking Dead一樣呢
[00:15:43.360 --> 00:15:48.360]  靈姐妹 你是一個如何的存在
[00:15:48.360 --> 00:15:51.360]  不知道你給予什麼衝擊著你
[00:15:51.360 --> 00:15:54.360]  什麼都衝擊著你的信仰
[00:15:54.360 --> 00:15:56.360]  衝擊著你的生命
[00:15:56.360 --> 00:15:59.360]  可能你說
[00:15:59.360 --> 00:16:01.360]  是嗎?不覺得啊
[00:16:01.360 --> 00:16:04.360]  我不覺得這個世界有什麼衝擊著我
[00:16:04.360 --> 00:16:06.360]  可能真的不覺得
[00:16:06.360 --> 00:16:09.360]  因為這些思想 風氣 文化
[00:16:09.360 --> 00:16:11.360]  是慢慢形成的
[00:16:11.360 --> 00:16:14.360]  是你不知不覺被影響了
[00:16:14.360 --> 00:16:16.360]  你也不知道的
[00:16:16.360 --> 00:16:18.360]  我舉個例子
[00:16:18.360 --> 00:16:21.360]  說髒話
[00:16:21.360 --> 00:16:24.360]  小時候一定知道不應該說髒話
[00:16:24.360 --> 00:16:27.360]  是嗎?很正常
