
[00:00:00.000 --> 00:00:05.000]  我自己十九歲的時候是信耶穌的
[00:08:05.000 --> 00:08:07.000]  我也有去打
[00:08:07.000 --> 00:08:10.000]  我打的時候也是憑信心去打
[00:08:10.000 --> 00:08:12.000]  打完之後我不知道有什麼變化
[00:08:12.000 --> 00:08:14.000]  他問我的手會不會痛
[00:08:14.000 --> 00:08:16.000]  可能有些人會頭痛
[00:08:16.000 --> 00:08:18.000]  我就沒有太大的反應
[00:08:18.000 --> 00:08:20.000]  打了之後
[00:08:20.000 --> 00:08:21.000]  是一個不同的你
[00:08:21.000 --> 00:08:23.000]  他可以給你護照
[00:08:23.000 --> 00:08:25.000]  又給你證明你不同了
[00:08:25.000 --> 00:08:27.000]  我看不到護士
[00:08:27.000 --> 00:08:29.000]  一刺我就走了
[00:08:29.000 --> 00:08:34.000]  原來那個疫苗在我身上產生的變化
[00:08:34.000 --> 00:08:35.000]  我是看不到的
[00:08:35.000 --> 00:08:36.000]  就好像這裡
[00:08:36.000 --> 00:08:38.000]  保羅說到
[00:08:38.000 --> 00:08:40.000]  有一個舊的我死了
[00:08:40.000 --> 00:08:42.000]  有一個新的我出現了
[00:08:42.000 --> 00:08:44.000]  保羅再說一下這個我正面的特點
[00:08:44.000 --> 00:08:45.000]  他第一個在五章二十四節
[00:08:45.000 --> 00:08:46.000]  保羅說到
[00:08:46.000 --> 00:08:49.000]  凡屬基督耶穌的人
[00:08:49.000 --> 00:08:54.000]  是已經把肉體與肉體的邪情私慾釘在十字架上了
[00:08:54.000 --> 00:08:56.000]  以前一個被邪情私慾掌控的我
[00:08:56.000 --> 00:08:58.000]  有一個根本的改變
[00:08:58.000 --> 00:09:00.000]  就是被釘死了
[00:09:00.000 --> 00:09:03.000]  後來我跟我的師兄去紅磡信耶穌
[00:09:03.000 --> 00:09:07.000]  在包樂部的紅磡體育館
[00:09:07.000 --> 00:09:09.000]  可能也說過這個見證
[00:09:09.000 --> 00:09:10.000]  信完之後很多年
[00:09:10.000 --> 00:09:11.000]  我問我的師兄
[00:09:11.000 --> 00:09:12.000]  我那天晚上信耶穌
[00:09:12.000 --> 00:09:14.000]  你是不是應該很高興
[00:09:14.000 --> 00:09:15.000]  他說你那天晚上信耶穌
[00:09:15.000 --> 00:09:17.000]  我眼前一黑
[00:09:17.000 --> 00:09:19.000]  我說你為什麼眼前一黑
[00:09:19.000 --> 00:09:20.000]  他說你粗口濫竊
[00:09:20.000 --> 00:09:21.000]  我怎麼帶你回教會
[00:09:21.000 --> 00:09:24.000]  這是他的擔心
[00:09:24.000 --> 00:09:25.000]  當時他一見我信耶穌
[00:09:25.000 --> 00:09:27.000]  他就想怎麼帶這個人回教會
[00:09:27.000 --> 00:09:29.000]  他帶著我去報道會
[00:09:29.000 --> 00:09:31.000]  其實我沒想過我會信耶穌
[00:09:31.000 --> 00:09:33.000]  他也是盡諸般的意義
[00:09:33.000 --> 00:09:36.000]  這個師兄今天也是我的好弟兄
[00:09:36.000 --> 00:09:37.000]  他說出來
[00:09:37.000 --> 00:09:42.000]  原來之前有一個被邪情私慾控制的我
[00:09:42.000 --> 00:09:44.000]  信了之後
[00:09:44.000 --> 00:09:45.000]  放下了
[00:09:45.000 --> 00:09:47.000]  也慢慢地更新和改變
[00:09:47.000 --> 00:09:48.000]  粗口不說了
[00:09:48.000 --> 00:09:50.000]  但裡面有很多內心的更新
[00:09:50.000 --> 00:09:52.000]  一生之久在改變
[00:09:52.000 --> 00:09:54.000]  原來這個是發生的
[00:09:54.000 --> 00:09:55.000]  是疫苗進去之後
[00:09:55.000 --> 00:09:57.000]  看不到但發生的
[00:09:57.000 --> 00:10:01.000]  肉體和肉體的邪情私慾發生的
[00:10:01.000 --> 00:10:04.000]  十字架另一個看不到的改變
[00:10:04.000 --> 00:10:06.000]  保羅在《六章》14節的下載書繼續說
[00:10:06.000 --> 00:10:08.000]  就我而論
[00:10:08.000 --> 00:10:10.000]  世界已經釘在十字架上
[00:10:10.000 --> 00:10:11.000]  就世界而論
[00:10:11.000 --> 00:10:13.000]  我已經釘在十字架上
[00:10:13.000 --> 00:10:14.000]  在十字架上
[00:10:14.000 --> 00:10:17.000]  另一個新的我脫離了這個世界的掌控
[00:10:17.000 --> 00:10:20.000]  我記得我辭職
[00:10:20.000 --> 00:10:22.000]  不去做社工的時候
[00:10:22.000 --> 00:10:24.000]  我覺得好像一個新的世界
[00:10:24.000 --> 00:10:28.000]  做社工是我很多年的心願
[00:10:28.000 --> 00:10:30.000]  但最後我放下這份工作
[00:10:30.000 --> 00:10:32.000]  因為我想
[00:10:32.000 --> 00:10:34.000]  如果能夠救人幫人
[00:10:34.000 --> 00:10:37.000]  在永恆的路上走更加好
[00:10:37.000 --> 00:10:40.000]  就放下自己的工作去讀神學
[00:10:40.000 --> 00:10:42.000]  當然大家如果做社工也是很好的
[00:10:42.000 --> 00:10:43.000]  不一定是這樣做
[00:10:43.000 --> 00:10:46.000]  你做社工也是有很多服事主的機會
[00:10:46.000 --> 00:10:50.000]  無論我們做什麼工作
[00:10:50.000 --> 00:10:52.000]  工作的身份不再重要
[00:10:52.000 --> 00:10:54.000]  你會考多少分不再重要
[00:10:54.000 --> 00:10:56.000]  你以往會多少英文不再重要
[00:10:56.000 --> 00:10:58.000]  有時很多這些東西控制著我們
[00:10:58.000 --> 00:11:01.000]  就世界而論已經釘在十字架上
[00:11:01.000 --> 00:11:04.000]  就我而論我已經和世界沒有關係
[00:11:04.000 --> 00:11:07.000]  我們不是在被世界的價值
[00:11:07.000 --> 00:11:08.000]  種族
[00:11:08.000 --> 00:11:10.000]  社會地位衡量著我們
[00:11:10.000 --> 00:11:12.000]  所以我們能夠坐在一起敬拜神
[00:11:12.000 --> 00:11:13.000]  不是分開
[00:11:13.000 --> 00:11:15.000]  這裡是九龍塘區
[00:11:15.000 --> 00:11:16.000]  這裡是深水埗區
[00:11:16.000 --> 00:11:18.000]  我們不是這樣分
[00:11:18.000 --> 00:11:19.000]  我們一起敬拜主
[00:11:19.000 --> 00:11:21.000]  因為世界對於我們來說
[00:11:21.000 --> 00:11:23.000]  不再有任何果效
[00:11:23.000 --> 00:11:24.000]  所以甚至保羅說到
[00:11:24.000 --> 00:11:26.000]  他現在活著
[00:11:26.000 --> 00:11:27.000]  在肉身活著
[00:11:27.000 --> 00:11:29.000]  但是憑信而活
[00:11:29.000 --> 00:11:32.000]  他說不單憑肉身而活
[00:11:32.000 --> 00:11:35.000]  大家想想我們誰不是憑肉身而活
[00:11:35.000 --> 00:11:36.000]  如果我們沒有肉身
[00:11:36.000 --> 00:11:37.000]  我們是活不到的
[00:11:37.000 --> 00:11:38.000]  但是保羅的看法
[00:11:38.000 --> 00:11:40.000]  原來我們活著不是憑肉身
[00:11:40.000 --> 00:11:43.000]  而是憑信愛我的主而活
[00:11:43.000 --> 00:11:45.000]  就是說有一天我沒有了這個肉身
[00:11:45.000 --> 00:11:48.000]  這個屬於世界的肉身沒有了的時候
[00:11:49.000 --> 00:11:51.000]  我仍然活著
[00:11:51.000 --> 00:11:53.000]  我的信心仍然活著
[00:11:53.000 --> 00:11:55.000]  以至我能夠和神在一起
[00:11:55.000 --> 00:11:57.000]  就世界而論已經釘在十字架
[00:11:57.000 --> 00:12:00.000]  就我而論和世界都沒有關係
[00:12:00.000 --> 00:12:05.000]  而這個我最後也是用基督做主導
[00:12:05.000 --> 00:12:09.000]  所以我給大家看一個新我和舊我
[00:12:09.000 --> 00:12:11.000]  新的我是向神而活
[00:12:11.000 --> 00:12:12.000]  舊的我是向邪情私慾而活
[00:12:12.000 --> 00:12:14.000]  我不再向這個而活了
[00:12:14.000 --> 00:12:16.000]  舊的我是以我自己作主導
[00:12:16.000 --> 00:12:19.000]  新的我是以基督引領作主導
[00:12:19.000 --> 00:12:21.000]  而舊的我是憑肉身活每一天
[00:12:21.000 --> 00:12:23.000]  新的我是憑信心活每一天
[00:12:23.000 --> 00:12:25.000]  所以可以活到永恆
[00:12:25.000 --> 00:12:28.000]  而舊的我有一個特別的地方
[00:12:28.000 --> 00:12:29.000]  保羅說過
[00:12:29.000 --> 00:12:31.000]  就是被律法控告
[00:12:31.000 --> 00:12:34.000]  但是新的我律法不能控告
[00:12:34.000 --> 00:12:36.000]  所以在這裡說到
[00:12:36.000 --> 00:12:39.000]  十字架第一步就是有一個新的我產生了
[00:12:39.000 --> 00:12:41.000]  我們每一個接受主的人
[00:12:41.000 --> 00:12:43.000]  都有一個新的我在我們裡面
[00:12:43.000 --> 00:12:45.000]  這是一個奇妙的改變
[00:12:45.000 --> 00:12:49.000]  而第二個十字架第二步就是律法失控
[00:12:49.000 --> 00:12:51.000]  不再能夠控告你
[00:12:51.000 --> 00:12:55.000]  保羅在三章六至十四節
[00:12:55.000 --> 00:12:59.000]  差不多引用了舊約整個的天福
[00:12:59.000 --> 00:13:03.000]  去說出怎樣我們不再被律法控告
[00:13:03.000 --> 00:13:04.000]  在第六節說
[00:13:04.000 --> 00:13:05.000]  正如阿伯拉罕信了神
[00:13:05.000 --> 00:13:07.000]  者就算為他的義
[00:13:07.000 --> 00:13:10.000]  所以恩信稱義不是從耶穌開始
[00:13:10.000 --> 00:13:11.000]  是從阿伯拉罕開始
[00:13:11.000 --> 00:13:12.000]  所以你們知道
[00:13:12.000 --> 00:13:14.000]  有信心的人才是阿伯拉罕的子孫
[00:13:14.000 --> 00:13:18.000]  聖經既然預先看見神要使阿伯拉罕恩信稱義
[00:13:18.000 --> 00:13:21.000]  預先傳福音給阿伯拉罕
[00:13:21.000 --> 00:13:23.000]  福音在那時候傳給阿伯拉罕
[00:13:23.000 --> 00:13:24.000]  萬國都必因你得福
[00:13:24.000 --> 00:13:25.000]  可見乃有信心的人
[00:13:25.000 --> 00:13:27.000]  和有信心的阿伯拉罕一同得福
[00:13:27.000 --> 00:13:30.000]  凡出於律法的行為都是受詛咒的
[00:13:30.000 --> 00:13:31.000]  因為經上記著
[00:13:31.000 --> 00:13:34.000]  凡不持守律法書上所記的一切而去行的
[00:13:34.000 --> 00:13:35.000]  都是受詛咒的
[00:13:35.000 --> 00:13:38.000]  沒有一個人靠著律法在神面前稱義
[00:13:38.000 --> 00:13:39.000]  這是明顯的
[00:13:39.000 --> 00:13:40.000]  因為經上說
[00:13:40.000 --> 00:13:41.000]  二人必因信得生
[00:13:41.000 --> 00:13:42.000]  律法並不出於信
[00:13:42.000 --> 00:13:44.000]  而說行這些事的
[00:13:44.000 --> 00:13:46.000]  就必因此得生
[00:13:46.000 --> 00:13:48.000]  既然基督為我們承了詛咒
[00:13:48.000 --> 00:13:50.000]  就把我們從律法的詛咒中贖出來
[00:13:50.000 --> 00:13:51.000]  因為經上記著
[00:13:51.000 --> 00:13:53.000]  凡掛在木頭上的
[00:13:53.000 --> 00:13:54.000]  都是受詛咒的
[00:13:54.000 --> 00:13:56.000]  這是要使阿伯拉罕的福
[00:13:56.000 --> 00:13:58.000]  因著基督耶穌臨到外邦人
[00:13:58.000 --> 00:14:01.000]  使我們因信得著所應許的聖靈
[00:14:01.000 --> 00:14:03.000]  阿伯拉罕信了神
[00:14:03.000 --> 00:14:06.000]  這就算為他的義
[00:14:06.000 --> 00:14:08.000]  這是引用創世記
[00:14:08.000 --> 00:14:09.000]  他說阿伯拉罕信了神之後
[00:14:09.000 --> 00:14:10.000]  就有一個福氣臨到他
[00:14:10.000 --> 00:14:12.000]  而這個福氣最後臨到萬國
[00:14:12.000 --> 00:14:14.000]  福和咒咒這兩個字
[00:14:14.000 --> 00:14:16.000]  不斷在這段經文出現
[00:14:16.000 --> 00:14:18.000]  保羅引用了整篇舊約
[00:14:18.000 --> 00:14:19.000]  有所有由先知書
[00:14:19.000 --> 00:14:22.000]  由律法書去講福和咒咒
[00:14:22.000 --> 00:14:23.000]  福是什麼呢
[00:14:23.000 --> 00:14:25.000]  在羅馬書
[00:14:25.000 --> 00:14:27.000]  是一個平衡的經文
[00:14:27.000 --> 00:14:29.000]  羅馬書四章七至八節
[00:14:29.000 --> 00:14:30.000]  和金篇的格拉太書
[00:14:30.000 --> 00:14:31.000]  差不多平衡的經文
[00:14:31.000 --> 00:14:33.000]  保羅引用了詩篇三十二篇
[00:14:33.000 --> 00:14:34.000]  他說這個福是什麼
[00:14:34.000 --> 00:14:35.000]  過犯得成年
[00:14:35.000 --> 00:14:38.000]  罪惡蒙遮蓋的人有福了
[00:14:38.000 --> 00:14:40.000]  主不算為有罪的
[00:14:40.000 --> 00:14:41.000]  這樣的人有福了
[00:14:41.000 --> 00:14:43.000]  我們單單像阿伯拉罕那樣
[00:14:43.000 --> 00:14:45.000]  因順神誤計我們的罪
[00:14:45.000 --> 00:14:46.000]  就是這個福
[00:14:46.000 --> 00:14:48.000]  這個福不單單是當日臨到阿伯拉罕
[00:14:48.000 --> 00:14:50.000]  不單單因順臨到阿伯拉罕
[00:14:50.000 --> 00:14:51.000]  要臨到萬國
[00:14:51.000 --> 00:14:53.000]  神不要計較大家的罪
[00:14:53.000 --> 00:14:56.000]  不讓律法任何一條控告大家的罪
[00:14:56.000 --> 00:14:58.000]  這個就是福
[00:14:58.000 --> 00:14:59.000]  猶太人會問
[00:14:59.000 --> 00:15:01.000]  那律法我們做什麼呢
[00:15:01.000 --> 00:15:02.000]  相對福
[00:15:02.000 --> 00:15:05.000]  律法相反就是詛咒
[00:15:06.000 --> 00:15:08.000]  保羅引用了《生命記》二十七章二十六節
[00:15:08.000 --> 00:15:09.000]  他不斷引用下去
[00:15:09.000 --> 00:15:10.000]  由《創世記》到《生命記》
[00:15:10.000 --> 00:15:13.000]  他說凡出於律法的行為都是受詛咒的
[00:15:13.000 --> 00:15:14.000]  因為經常記著
[00:15:14.000 --> 00:15:18.000]  凡不持守律法書上所記的一切而去行的
[00:15:18.000 --> 00:15:20.000]  都是受詛咒的
[00:15:20.000 --> 00:15:22.000]  這裡不是說猶太人都要受詛咒
[00:15:22.000 --> 00:15:24.000]  他是說律法本身是帶著咒詛的
[00:15:24.000 --> 00:15:27.000]  大家想想人間的律法都是帶著咒詛的
[00:15:27.000 --> 00:15:29.000]  如果我一會兒走完崇拜
[00:15:29.000 --> 00:15:31.000]  我在下面衝紅燈走出去
[00:15:31.000 --> 00:15:33.000]  警察截住我給我一張告票
[00:15:35.000 --> 00:15:37.000]  我拿著告票不交
[00:15:37.000 --> 00:15:38.000]  吹什麼
[00:15:38.000 --> 00:15:40.000]  最後的結果是什麼
