
[00:00:00.000 --> 00:00:02.240]  先做個小小的問卷
[00:04:05.120 --> 00:04:07.120]  其實想怎樣呢
[00:04:07.120 --> 00:04:08.120]  當我冷靜下來
[00:04:08.120 --> 00:04:10.120]  我特別這篇講到
[00:04:10.120 --> 00:04:14.120]  其實是在復活節那段時間寫的
[00:04:14.120 --> 00:04:16.120]  那段時間是我最低沉
[00:04:16.120 --> 00:04:17.120]  真的在想
[00:04:17.120 --> 00:04:20.120]  差不多轉悶了
[00:04:20.120 --> 00:04:21.120]  在掙扎著
[00:04:21.120 --> 00:04:23.120]  跟上帝爭論的時候
[00:04:23.120 --> 00:04:25.120]  神就讓我那幾天
[00:04:25.120 --> 00:04:28.120]  安靜地寫這篇道
[00:04:28.120 --> 00:04:29.120]  所以
[00:04:29.120 --> 00:04:33.120]  由沮喪到放棄之間
[00:04:33.120 --> 00:04:35.120]  是需要一些理性去梳理一下
[00:04:35.120 --> 00:04:38.120]  那些情緒高漲的情況
[00:04:38.120 --> 00:04:40.120]  所以這篇道
[00:04:40.120 --> 00:04:42.120]  除了是今年猜拳年會
[00:04:42.120 --> 00:04:46.120]  我們團隊選擇的主題經文之外
[00:04:46.120 --> 00:04:48.120]  也是上帝用來勉勵我
[00:04:48.120 --> 00:04:51.120]  這個沮喪的信徒的一篇道
[00:04:51.120 --> 00:04:54.120]  我們一起先開始祈禱吧
[00:04:54.120 --> 00:04:58.120]  親愛的天父
[00:04:58.120 --> 00:05:01.120]  我們是一班夢你揀選
[00:05:01.120 --> 00:05:03.120]  被召
[00:05:03.120 --> 00:05:06.120]  要為你去作見證的人
[00:05:06.120 --> 00:05:08.120]  求聖靈賜給我們
[00:05:08.120 --> 00:05:11.120]  在屬靈的事上有智慧
[00:05:11.120 --> 00:05:13.120]  和有悟性
[00:05:13.120 --> 00:05:15.120]  能夠滿心知道
[00:05:15.120 --> 00:05:18.120]  你自己對世界的心意
[00:05:18.120 --> 00:05:21.120]  求你親自對我們說話
[00:05:21.120 --> 00:05:24.120]  禱告是奉主耶穌基督得勝的明智祈求
[00:05:24.120 --> 00:05:25.120]  阿們
[00:05:25.120 --> 00:05:29.120]  今天我要講的經文是
[00:05:29.120 --> 00:05:31.120]  《羅馬書》九章三十節
[00:05:31.120 --> 00:05:33.120]  到十一章一節
[00:05:33.120 --> 00:05:34.120]  是有點長的
[00:05:34.120 --> 00:05:37.120]  不過我會用整合的方式
[00:05:37.120 --> 00:05:39.120]  跟大家分享
[00:05:40.120 --> 00:05:44.120]  現在放在羅馬教會信徒面前的
[00:05:44.120 --> 00:05:46.120]  就是一個以色列同胞
[00:05:46.120 --> 00:05:48.120]  因為不信耶穌
[00:05:48.120 --> 00:05:50.120]  而被神所棄
[00:05:50.120 --> 00:05:51.120]  這個結果
[00:05:51.120 --> 00:05:53.120]  他們在想的
[00:05:53.120 --> 00:05:55.120]  這班以色列同胞
[00:05:55.120 --> 00:05:58.120]  已經和神的救恩無份了
[00:05:58.120 --> 00:06:00.120]  但是很意外地
[00:06:00.120 --> 00:06:02.120]  無心追求的外邦人
[00:06:02.120 --> 00:06:04.120]  竟然得到救恩
[00:06:04.120 --> 00:06:06.120]  神竟然施恩給他們
[00:06:06.120 --> 00:06:08.120]  這是當時
[00:06:08.120 --> 00:06:10.120]  甚至乎現在
[00:06:10.120 --> 00:06:11.120]  今時今日
[00:06:11.120 --> 00:06:13.120]  我們看到的狀況
[00:06:13.120 --> 00:06:16.120]  所以對於昔日的羅馬教會來說
[00:06:16.120 --> 00:06:19.120]  以色列人還能不能得救
[00:06:19.120 --> 00:06:22.120]  是他們很關注的議題
[00:06:22.120 --> 00:06:24.120]  有些由猶太教
[00:06:24.120 --> 00:06:27.120]  信了主之後的信徒
[00:06:27.120 --> 00:06:28.120]  因著這個結局
[00:06:28.120 --> 00:06:30.120]  他們感到很沮喪
[00:06:30.120 --> 00:06:32.120]  他們在想這個問題的背後
[00:06:32.120 --> 00:06:34.120]  其實是在問一件事
[00:06:34.120 --> 00:06:37.120]  就是神是否信實
[00:06:37.120 --> 00:06:39.120]  情況可能就像今天
[00:06:39.120 --> 00:06:42.120]  如果你遇到很多苦難
[00:06:42.120 --> 00:06:44.120]  然後你跌入了一個懷疑神
[00:06:44.120 --> 00:06:46.120]  究竟神還是否愛你
[00:06:46.120 --> 00:06:48.120]  這種狀況
[00:06:48.120 --> 00:06:51.120]  所以寶羅就想寫信
[00:06:51.120 --> 00:06:54.120]  去澄清和分析一下這個處境
[00:06:54.120 --> 00:06:57.120]  和去兼顧一下這班信徒
[00:06:57.120 --> 00:06:59.120]  我們一起讀一下
[00:06:59.120 --> 00:07:04.120]  羅馬書9章30-10章4節的經文
[00:07:04.120 --> 00:07:06.120]  準備起
[00:07:06.120 --> 00:07:09.120]  這樣我們該怎麼說呢
[00:07:09.120 --> 00:07:12.120]  不追求義的外族人
[00:07:12.120 --> 00:07:14.120]  卻得到了義
[00:07:14.120 --> 00:07:16.120]  就是因信而得的義
[00:07:16.120 --> 00:07:19.120]  但以色列人追求義的律法
[00:07:19.120 --> 00:07:22.120]  卻達不到律法的要求
[00:07:22.120 --> 00:07:24.120]  這是為什麼呢
[00:07:24.120 --> 00:07:27.120]  因為他們不是憑著信心
[00:07:27.120 --> 00:07:30.120]  倒以為可以憑著行為
[00:07:30.120 --> 00:07:33.120]  他們就在那半腳的石頭上
[00:07:33.120 --> 00:07:35.120]  伴到了
[00:07:35.120 --> 00:07:37.120]  正如經上所記
[00:07:37.120 --> 00:07:38.120]  看啊
[00:07:38.120 --> 00:07:41.120]  我在石安放下一塊半腳的石頭
[00:07:41.120 --> 00:07:44.120]  一塊使人伴到的盆石
[00:07:44.120 --> 00:07:48.120]  信靠他的人必不羞愧
[00:07:48.120 --> 00:07:49.120]  弟兄們
[00:07:49.120 --> 00:07:51.120]  我心裡渴望的
[00:07:51.120 --> 00:07:55.120]  以及我已向神祈求的
[00:07:55.120 --> 00:07:57.120]  就是他們可以得救
[00:07:57.120 --> 00:08:00.120]  我可以為他們作見證
[00:08:00.120 --> 00:08:02.120]  他們對神有熱心
[00:08:02.120 --> 00:08:05.120]  可是並非按照知識
[00:08:05.120 --> 00:08:08.120]  因為他們不明白神的義
[00:08:08.120 --> 00:08:11.120]  又企圖建立自己的義
[00:08:11.120 --> 00:08:14.120]  就不信從神的意料
[00:08:14.120 --> 00:08:17.120]  基督就是律法的總結
[00:08:17.120 --> 00:08:20.120]  好讓所有信的人都得著義
[00:08:20.120 --> 00:08:21.120]  謝謝
[00:08:21.120 --> 00:08:24.120]  雖然他們看到的現況
[00:08:24.120 --> 00:08:26.120]  似乎有些絕望
[00:08:26.120 --> 00:08:29.120]  不過在十章一節
[00:08:29.120 --> 00:08:30.120]  讓我們知道
[00:08:30.120 --> 00:08:33.120]  保羅並非這樣看待這件事
[00:08:33.120 --> 00:08:36.120]  他對這件事充滿盼望
[00:08:36.120 --> 00:08:38.120]  為什麼我這樣說呢
[00:08:38.120 --> 00:08:41.120]  如果你對一件事已經有絕望
[00:08:41.120 --> 00:08:44.120]  你還會為這件事祈禱嗎
[00:08:44.120 --> 00:08:45.120]  不會吧
[00:08:45.120 --> 00:08:46.120]  很肯定
[00:08:46.120 --> 00:08:49.120]  因為你還會花時間為這件事祈禱
[00:08:49.120 --> 00:08:54.120]  證明你對這件事還是有些盼望
[00:08:54.120 --> 00:09:01.120]  保羅並不希望
[00:09:01.120 --> 00:09:07.120]  頂姐妹處於迷失和失望的狀況
[00:09:07.120 --> 00:09:11.120]  所以他向頂姐妹說了一些話
[00:09:11.120 --> 00:09:14.120]  他想帶頂姐妹思考一個問題
[00:09:14.120 --> 00:09:16.120]  保羅問她們
[00:09:16.120 --> 00:09:21.120]  明明昔日是神親自揀選以色列民成為選民
[00:09:21.120 --> 00:09:25.120]  為什麼今天會被神所棄
[00:09:25.120 --> 00:09:27.120]  難道神搞錯了嗎
[00:09:27.120 --> 00:09:30.120]  一開始就已經選錯人
[00:09:30.120 --> 00:09:32.120]  這些低級的錯誤
[00:09:32.120 --> 00:09:34.120]  我們不應該會發生
[00:09:34.120 --> 00:09:36.120]  神應該不會
[00:09:36.120 --> 00:09:41.120]  我們在想保羅的盼望是否麻木
[00:09:41.120 --> 00:09:43.120]  因為他是仕途
[00:09:43.120 --> 00:09:45.120]  他要去宣教
[00:09:45.120 --> 00:09:47.120]  推動猜拳
[00:09:47.120 --> 00:09:48.120]  好像很麻木
[00:09:48.120 --> 00:09:50.120]  你們去你們去
[00:09:50.120 --> 00:09:52.120]  是不是這樣
[00:09:52.120 --> 00:09:54.120]  有沒有根據他的盼望
[00:09:54.120 --> 00:09:57.120]  所以保羅在第十章二至四節
[00:09:57.120 --> 00:10:01.120]  給了我們三個原因
[00:10:01.120 --> 00:10:03.120]  保羅在第二節說
[00:10:03.120 --> 00:10:07.120]  他是可以為以色列人做見證
[00:10:07.120 --> 00:10:11.120]  這班以色列人其實是對神有熱心
[00:10:11.120 --> 00:10:14.120]  只是他們對神的異方面知識
[00:10:14.120 --> 00:10:17.120]  有些錯誤的理解
[00:10:17.120 --> 00:10:21.120]  他們並非按著知識來認識神
[00:10:21.120 --> 00:10:24.120]  只是說他們不是按著真理
[00:10:24.120 --> 00:10:28.120]  去明白清二這件事
[00:10:28.120 --> 00:10:31.120]  第二個原因是第三節指出
[00:10:31.120 --> 00:10:35.120]  他們追求二的方法錯了
[00:10:35.120 --> 00:10:38.120]  他們企圖用自己建立出來的二
[00:10:38.120 --> 00:10:41.120]  去達到神的標準
[00:10:41.120 --> 00:10:46.120]  但很可惜這樣反而令他們失去了這一份清二
[00:10:46.120 --> 00:10:48.120]  第三個原因
[00:10:48.120 --> 00:10:50.120]  亦是最重要的一點
[00:10:50.120 --> 00:10:55.120]  就是基督才是唯一能夠承傳律法的人
[00:10:55.120 --> 00:10:59.120]  神已經定了得救的清二方法
[00:10:59.120 --> 00:11:01.120]  只有相信耶穌
[00:11:01.120 --> 00:11:04.120]  保羅在解釋中讓我們知道
[00:11:04.120 --> 00:11:07.120]  神對於賜救恩方面的心意
[00:11:07.120 --> 00:11:10.120]  是開放而且公平的
[00:11:10.120 --> 00:11:14.120]  神願意人人都可以得救
[00:11:14.120 --> 00:11:17.120]  所以基於剛才說的三個原因
[00:11:17.120 --> 00:11:23.120]  保羅絕對在神的主權下充滿盼望
[00:11:23.120 --> 00:11:28.120]  雖然這段經文是說以色列人還能否得救的事情
[00:11:28.120 --> 00:11:31.120]  不過對於我來說
[00:11:31.120 --> 00:11:35.120]  我在當中有幾個方面的提醒
[00:11:35.120 --> 00:11:37.120]  首先我明白
[00:11:37.120 --> 00:11:39.120]  面對做差傳的困難
[00:11:39.120 --> 00:11:41.120]  做到極點也沒有果效
[00:11:41.120 --> 00:11:44.120]  正確的回應不是想放棄
[00:11:44.120 --> 00:11:48.120]  而是為你心渴望想見到的景象
[00:11:48.120 --> 00:11:50.120]  繼續懇切的祈禱
[00:11:50.120 --> 00:11:52.120]  第二
[00:11:52.120 --> 00:11:54.120]  保羅教導弟妹
[00:11:54.120 --> 00:11:56.120]  是要正視核心的問題
[00:11:56.120 --> 00:11:59.120]  保羅提出的三個原因
[00:11:59.120 --> 00:12:03.120]  其實都是指向那些未信的人
[00:12:03.120 --> 00:12:05.120]  真實的屬靈情況
[00:12:05.120 --> 00:12:08.120]  他們其實是渴求認識神
[00:12:08.120 --> 00:12:11.120]  不過他們在認識的路上
[00:12:11.120 --> 00:12:13.120]  錯了 偏差了
[00:12:13.120 --> 00:12:16.120]  所以侍奉的人的焦點
[00:12:16.120 --> 00:12:22.120]  不應該放在對象的回應你的事上
[00:12:22.120 --> 00:12:27.120]  而是為著那些人的需要而去想這件事
[00:12:27.120 --> 00:12:31.120]  即是說我們不要為了眼前的結果
[00:12:31.120 --> 00:12:33.120]  來決定做與否
[00:12:33.120 --> 00:12:36.120]  另外保羅也提到
[00:12:36.120 --> 00:12:39.120]  人對神的話的回應態度
[00:12:39.120 --> 00:12:41.120]  其實都頗為重要
[00:12:41.120 --> 00:12:45.120]  試想想選民因著神呼召他們
[00:12:45.120 --> 00:12:49.120]  但最後因為拒絕神 拒絕耶穌
[00:12:49.120 --> 00:12:54.120]  所以他們對於耶穌的呼召
[00:12:54.120 --> 00:12:57.120]  作出了一個消極回應的態度
[00:12:57.120 --> 00:13:01.120]  最終結果被神所棄
[00:13:01.120 --> 00:13:05.120]  但外邦人對於神的福音
[00:13:05.120 --> 00:13:08.120]  他們有很積極的回應
[00:13:08.120 --> 00:13:12.120]  為他們帶來祝福的結果
[00:13:12.120 --> 00:13:16.120]  如果今天我們應用在猜拳事公上
[00:13:16.120 --> 00:13:21.120]  我們會否應該反思
[00:13:21.120 --> 00:13:26.120]  自己有沒有忠心履行大使命的吩咐
[00:13:26.120 --> 00:13:31.120]  昔日這個使命就放在舊約的人身上
[00:13:31.120 --> 00:13:33.120]  以色列民身上
[00:13:33.120 --> 00:13:37.120]  但他們沒有忠心履行這個使命
[00:13:37.120 --> 00:13:40.120]  但今天托福下到教會
[00:13:40.120 --> 00:13:42.120]  即是我們手中
[00:13:42.120 --> 00:13:48.120]  我們的回應是屬於積極還是消極呢
[00:13:48.120 --> 00:13:51.120]  如果一個跟隨主的人
[00:13:51.120 --> 00:13:54.120]  對於履行使命這件事
[00:13:54.120 --> 00:13:56.120]  完全沒有感覺
[00:13:56.120 --> 00:13:58.120]  不上心的話
[00:13:58.120 --> 00:14:02.120]  情況會否像你是一個消防員
[00:14:02.120 --> 00:14:04.120]  你不夠火
[00:14:04.120 --> 00:14:06.120]  或者你是一個管理員
[00:14:06.120 --> 00:14:11.120]  但你每天坐在座頭睡覺
[00:14:11.120 --> 00:14:15.120]  我想如果在認識神對世界的心意上
[00:14:15.120 --> 00:14:19.120]  我們還有很多進步的空間
[00:14:19.120 --> 00:14:21.120]  可能你會說
[00:14:21.120 --> 00:14:23.120]  我事業剛剛才開始
[00:14:23.120 --> 00:14:26.120]  我現在正值薄煞期
[00:14:26.120 --> 00:14:27.120]  你都不要搞我
[00:14:27.120 --> 00:14:29.120]  我回到崇拜都贏了
[00:14:29.120 --> 00:14:30.120]  走不開的
[00:14:30.120 --> 00:14:31.120]  遲點再說
[00:14:31.120 --> 00:14:33.120]  等我創一番事業再說
[00:14:33.120 --> 00:14:34.120]  好不好
[00:14:34.120 --> 00:14:36.120]  不過我跟你說
[00:14:36.120 --> 00:14:39.120]  我牧養的職稱團契
[00:14:39.120 --> 00:14:42.120]  很多人都已經事業有成
[00:14:42.120 --> 00:14:46.120]  成家立室每個人都做得很OK
[00:14:46.120 --> 00:14:49.120]  但我偶爾跟他們聊天的時候
[00:14:49.120 --> 00:14:52.120]  我都發現在他們身上
[00:14:52.120 --> 00:14:54.120]  我聞到一股味道
[00:14:54.120 --> 00:14:56.120]  知道是什麼味道嗎
[00:14:56.120 --> 00:14:58.120]  鹹魚味
[00:14:58.120 --> 00:15:00.120]  包括我自己都有
[00:15:00.120 --> 00:15:02.120]  有時候
[00:15:02.120 --> 00:15:05.120]  當我失去焦點失去了之後
[00:15:05.120 --> 00:15:09.120]  我不久會發現自己身上發出一股鹹魚味
[00:15:09.120 --> 00:15:12.120]  早前我就是這樣
[00:15:12.120 --> 00:15:15.120]  很多基督徒對自己的屬靈生命
[00:15:15.120 --> 00:15:18.120]  對自己正在走的信仰路
[00:15:18.120 --> 00:15:21.120]  其實常常都充滿懷疑
[00:15:21.120 --> 00:15:23.120]  甚至有些姐妹
[00:15:23.120 --> 00:15:25.120]  其實她們都很無奈
[00:15:25.120 --> 00:15:26.120]  她哭著跟我說
[00:15:26.120 --> 00:15:29.120]  其實我不知道回教會是為了什麼
[00:15:29.120 --> 00:15:31.120]  你們有沒有問過這個問題
[00:15:31.120 --> 00:15:34.120]  不知道回教會是為了什麼
[00:15:34.120 --> 00:15:38.120]  所以頂姐妹
[00:15:38.120 --> 00:15:42.120]  如果你對你的信仰或者侍奉狀態
[00:15:42.120 --> 00:15:46.120]  都像我們一樣處於這種瓶頸位
[00:15:46.120 --> 00:15:51.120]  我鼓勵你給其他頂姐妹的生命去激勵一下
[00:15:51.120 --> 00:15:55.120]  我想請頂姐妹幫我播一條短片
[00:15:55.120 --> 00:15:57.120]  1.5倍速
[00:15:57.120 --> 00:15:59.120]  哈哈哈哈
[00:15:59.120 --> 00:16:07.120]  闖開的門每年都會更新一個全球搜網名單
[00:16:07.120 --> 00:16:10.120]  這個搜網名單其實是記錄了
[00:16:10.120 --> 00:16:15.120]  首50名基督徒面對迫不及待最嚴重的國家排名
[00:16:15.120 --> 00:16:19.120]  他們很深入地記錄了一些地方的基督徒
[00:16:19.120 --> 00:16:23.120]  他們不計代價地跟隨耶穌
[00:16:23.120 --> 00:16:27.120]  神命令我們每一個都受差遣
[00:16:27.120 --> 00:16:30.120]  去到參與猜拳的角色
[00:16:30.120 --> 00:16:37.120]  我特別將他們每年首50名的名單印出來
[00:16:37.120 --> 00:16:41.120]  連在我的辦公室的很多眼位置
[00:16:41.120 --> 00:16:43.120]  其實都是想提醒自己
[00:16:43.120 --> 00:16:45.120]  要紀念他們
[00:16:45.120 --> 00:16:47.120]  同時也提醒自己
[00:16:47.120 --> 00:16:51.120]  看到這些其他地方的頂姐妹受壓迫的時候
[00:16:51.120 --> 00:16:55.120]  其實告訴自己自己所身處的環境
[00:16:55.120 --> 00:16:58.120]  以及我們所受的所謂的迫迫
[00:16:58.120 --> 00:17:02.120]  是多麼的沒有力度
[00:17:02.120 --> 00:17:04.120]  所以彼此鼓勵
[00:17:04.120 --> 00:17:07.120]  好 第二段
[00:17:07.120 --> 00:17:13.120]  頂姐妹不知道你們有沒有聽過一些人說的一些東西
[00:17:13.120 --> 00:17:17.120]  信耶穌的路很難走
[00:17:17.120 --> 00:17:19.120]  有沒有聽過
[00:17:19.120 --> 00:17:21.120]  沒有聽過嗎
[00:17:21.120 --> 00:17:25.120]  你們標稱應該很有活力
[00:17:25.120 --> 00:17:29.120]  我用一個工具來做一個比喻
[00:17:29.120 --> 00:17:31.120]  有些人說
[00:17:31.120 --> 00:17:36.120]  信耶穌就好像一個人
[00:17:36.120 --> 00:17:40.120]  要走進去
[00:17:40.120 --> 00:17:44.120]  要走進去這個紙桶一樣
[00:17:44.120 --> 00:17:46.120]  你一開始進去的時候
[00:17:46.120 --> 00:17:48.120]  很容易的
[00:17:48.120 --> 00:17:50.120]  因信稱義
[00:17:50.120 --> 00:17:52.120]  你講句我信就行了
[00:17:52.120 --> 00:17:56.120]  但是當你信信下的時候
[00:17:56.120 --> 00:17:58.120]  就會有很多
[00:17:58.120 --> 00:18:00.120]  有條窄路等著你
[00:18:00.120 --> 00:18:02.120]  越走越窄
[00:18:02.120 --> 00:18:04.120]  例如要回教會
[00:18:04.120 --> 00:18:06.120]  又要裝備去侍奉
[00:18:06.120 --> 00:18:08.120]  還要去宣教
[00:18:08.120 --> 00:18:10.120]  還要受迫迫
[00:18:10.120 --> 00:18:12.120]  你說艱不艱難
[00:18:12.120 --> 00:18:14.120]  能不能走出來都成問題
[00:18:15.120 --> 00:18:19.120]  你們有沒有聽過類似的說法
[00:18:19.120 --> 00:18:22.120]  如果沒有就感恩
[00:18:22.120 --> 00:18:25.120]  你沒有被污染
[00:18:25.120 --> 00:18:27.120]  我剛才說了
[00:18:27.120 --> 00:18:29.120]  這一群以色列人
[00:18:29.120 --> 00:18:31.120]  在羅馬書中形容的
[00:18:31.120 --> 00:18:32.120]  這一群以色列人
[00:18:32.120 --> 00:18:37.120]  是因為在認識神的知識上有些錯誤
[00:18:37.120 --> 00:18:41.120]  那些其實可能是因為他們的背景
[00:18:41.120 --> 00:18:43.120]  身處的周圍
[00:18:43.120 --> 00:18:47.120]  有人在灌輸一些錯誤的清義觀給他們
[00:18:47.120 --> 00:18:53.120]  所以保羅就進一步向他的對象去澄清這些錯誤
[00:18:53.120 --> 00:18:57.120]  我們發現在羅馬書9至11章中
[00:18:57.120 --> 00:19:00.120]  保羅引用了很多舊約經文
[00:19:00.120 --> 00:19:04.120]  來向他的對象說明一些東西
[00:19:04.120 --> 00:19:10.120]  而且我們見到保羅偏向用一些比較嚴厲的經文
[00:19:10.120 --> 00:19:12.120]  來向不信的同胞對話
[00:19:12.120 --> 00:19:14.120]  但對外邦人
[00:19:14.120 --> 00:19:18.120]  他就選擇了用一些比較親切和溫柔的經文
[00:19:18.120 --> 00:19:21.120]  來跟他們對談
[00:19:21.120 --> 00:19:26.120]  我們一起讀出羅馬書10章5至13節的經文
[00:19:26.120 --> 00:19:27.120]  準備起
[00:19:27.120 --> 00:19:30.120]  因為論道出於律法的義
[00:19:30.120 --> 00:19:32.120]  摩西這樣寫
[00:19:32.120 --> 00:19:34.120]  遵行這些事的人
[00:19:34.120 --> 00:19:36.120]  必因此而活
[00:19:36.120 --> 00:19:39.120]  但論道出於信心的義
[00:19:39.120 --> 00:19:41.120]  他卻這樣說
[00:19:41.120 --> 00:19:43.120]  你心裡不要說
[00:19:43.120 --> 00:19:45.120]  誰要升到天上去
[00:19:45.120 --> 00:19:49.120]  這就是說要把基督帶下來
[00:19:49.120 --> 00:19:51.120]  也不要說
[00:19:51.120 --> 00:19:53.120]  誰要下到陰間去
[00:19:53.120 --> 00:19:55.120]  這就是說
[00:19:55.120 --> 00:19:58.120]  要把基督從死人中領上來
[00:19:58.120 --> 00:20:01.120]  這其實是什麼意思呢
[00:20:01.120 --> 00:20:03.120]  這話離你很近
[00:20:03.120 --> 00:20:05.120]  就在你口中
[00:20:05.120 --> 00:20:07.120]  就在你心裡
[00:20:07.120 --> 00:20:12.120]  這就是我們所宣講關於信心的話
[00:20:12.120 --> 00:20:14.120]  也就是說
[00:20:14.120 --> 00:20:17.120]  你若口裡承認耶穌是主
