
[00:00:00.000 --> 00:00:02.000]  我們講道之先 一起低頭祈禱
[00:03:26.440 --> 00:03:30.440]  原來他喜歡,他就是喜歡說討人厭的話
[00:03:30.440 --> 00:03:33.440]  他就是喜歡得罪人
[00:03:33.440 --> 00:03:35.440]  原來有些人是這樣的
[00:03:35.440 --> 00:03:39.440]  他說好笑的人喜歡笑
[00:03:39.440 --> 00:03:42.440]  愚昧人恨惡知識
[00:03:42.440 --> 00:03:44.440]  我就明白了
[00:03:44.440 --> 00:03:47.440]  他不要學習,他不要改變
[00:03:47.440 --> 00:03:49.440]  你不要告訴我這些
[00:03:49.440 --> 00:03:53.440]  我要用我自己的方法去做
[00:03:53.440 --> 00:03:55.440]  然後他說要到什麼時候呢
[00:03:55.440 --> 00:03:56.440]  即是什麼意思呢
[00:03:56.440 --> 00:03:58.440]  直到永永遠遠
[00:03:58.440 --> 00:04:00.440]  就是這個意思
[00:04:00.440 --> 00:04:04.440]  原來恨惡知識才是重點
[00:04:04.440 --> 00:04:07.440]  基督徒也沒有例外
[00:04:07.440 --> 00:04:09.440]  有些弟兄姊妹說
[00:04:09.440 --> 00:04:11.440]  你不要跟我解釋那麼多經
[00:04:11.440 --> 00:04:13.440]  告訴我這個字怎麼解釋
[00:04:13.440 --> 00:04:16.440]  你告訴我我要做什麼就行了
[00:04:16.440 --> 00:04:18.440]  是不是真的這樣呢
[00:04:18.440 --> 00:04:22.440]  其實在屬靈生命上是沒有成長的
[00:04:22.440 --> 00:04:24.440]  第一個測試
[00:04:24.440 --> 00:04:27.440]  我在整個真言裡面
[00:04:27.440 --> 00:04:32.440]  找了所有關於這三方面的真言
[00:04:32.440 --> 00:04:34.440]  在整個真言裡面
[00:04:34.440 --> 00:04:39.440]  我找到十五節經文是關於驕傲的
[00:04:39.440 --> 00:04:41.440]  我震撼的地方是
[00:04:41.440 --> 00:04:44.440]  我發現原來十五節關於驕傲的經文
[00:04:44.440 --> 00:04:47.440]  差不多有十個同義詞表達方式
[00:04:47.440 --> 00:04:49.440]  是講驕傲的
[00:04:49.440 --> 00:04:51.440]  誇不誇張
[00:04:51.440 --> 00:04:54.440]  罪又有十幾個名詞
[00:04:54.440 --> 00:04:56.440]  很多這些詞語
[00:04:56.440 --> 00:04:59.440]  即是這件事在聖經裡面非常重要
[00:04:59.440 --> 00:05:03.440]  但我發現原來這些同義詞也有一個共通點
[00:05:03.440 --> 00:05:05.440]  就是很高
[00:05:05.440 --> 00:05:08.440]  愚昧就是覺得很高
[00:05:08.440 --> 00:05:09.440]  很厲害
[00:05:09.440 --> 00:05:16.440]  我發現愚昧有幾個特性
[00:05:16.440 --> 00:05:17.440]  第一個特性是
[00:05:17.440 --> 00:05:21.440]  驕傲跟身體部分有關
[00:05:21.440 --> 00:05:23.440]  跟什麼身體部分有關呢
[00:05:23.440 --> 00:05:24.440]  第一
[00:05:24.440 --> 00:05:26.440]  跟我們的嘴巴有關
[00:05:26.440 --> 00:05:29.440]  有沒有聽到口氣很大
[00:05:29.440 --> 00:05:33.440]  我們在新聞電視也會看到
[00:05:33.440 --> 00:05:36.440]  嘴巴我們看到他的驕傲
[00:05:36.440 --> 00:05:38.440]  第二個身體部分是
[00:05:38.440 --> 00:05:40.440]  眼睛長在哪裡
[00:05:40.440 --> 00:05:42.440]  長在頭頂
[00:05:42.440 --> 00:05:45.440]  中國人也很聰明
[00:05:45.440 --> 00:05:48.440]  跟真言的身體部分很接近
[00:05:48.440 --> 00:05:50.440]  最重要的是什麼
[00:05:50.440 --> 00:05:53.440]  驕傲其實在心裡面
[00:05:53.440 --> 00:05:55.440]  心裡面
[00:05:55.440 --> 00:05:58.440]  有時候我們會看出人的驕傲
[00:05:58.440 --> 00:06:00.440]  但有時候我們看不出
[00:06:00.440 --> 00:06:01.440]  因為在心裡
[00:06:01.440 --> 00:06:02.440]  不單是心裡
[00:06:02.440 --> 00:06:04.440]  第四個是靈
[00:06:04.440 --> 00:06:06.440]  心跟靈有什麼分別
[00:06:06.440 --> 00:06:09.440]  靈是在我們心的深層的地方
[00:06:09.440 --> 00:06:12.440]  原來在最深層的地方
[00:06:12.440 --> 00:06:14.440]  有一種驕傲
[00:06:14.440 --> 00:06:16.440]  可能中國人就特別
[00:06:16.440 --> 00:06:19.440]  看起來好像很謙卑
[00:06:19.440 --> 00:06:20.440]  其實不是
[00:06:20.440 --> 00:06:24.440]  其實是極度驕傲
[00:06:24.440 --> 00:06:27.440]  第二個特性是
[00:06:27.440 --> 00:06:31.440]  我將這十五節經文整合之後
[00:06:31.440 --> 00:06:35.440]  我可以將這十五節經文分三個類別
[00:06:35.440 --> 00:06:37.440]  第一個類別是什麼
[00:06:37.440 --> 00:06:43.440]  第一個類別原來驕傲是會激動神的憤怒
[00:06:43.440 --> 00:06:45.440]  甚至審判
[00:06:45.440 --> 00:06:47.440]  你猜有多少節經文
[00:06:47.440 --> 00:06:48.440]  五節
[00:06:48.440 --> 00:06:50.440]  三分一節
[00:06:50.440 --> 00:06:51.440]  三分一的經文
[00:06:51.440 --> 00:06:53.440]  第二個特性是什麼
[00:06:53.440 --> 00:06:57.440]  原來驕傲是自我摧毀
[00:06:57.440 --> 00:07:01.440]  人的驕傲就是摧毀自己的生命
[00:07:01.440 --> 00:07:03.440]  我們問什麼人會驕傲
[00:07:03.440 --> 00:07:05.440]  是否那個蠢蠢鈍鈍的人會驕傲
[00:07:05.440 --> 00:07:07.440]  當然不是
[00:07:07.440 --> 00:07:09.440]  越有成就
[00:07:09.440 --> 00:07:11.440]  學問越高
[00:07:11.440 --> 00:07:13.440]  社會地位越高
[00:07:13.440 --> 00:07:14.440]  權貴
[00:07:14.440 --> 00:07:16.440]  有錢
[00:07:16.440 --> 00:07:19.440]  越容易驕傲還是越容易謙卑
[00:07:19.440 --> 00:07:21.440]  越容易驕傲
[00:07:21.440 --> 00:07:24.440]  那麼基督徒有沒有例外
[00:07:24.440 --> 00:07:26.440]  沒有例外
[00:07:26.440 --> 00:07:28.440]  生命的反思
[00:07:28.440 --> 00:07:31.440]  最後只有一次
[00:07:31.440 --> 00:07:36.440]  驕傲能夠摧毀那個社會
[00:07:36.440 --> 00:07:42.440]  在他周圍的人會有負面的影響
[00:07:42.440 --> 00:07:44.440]  最後一個類別是什麼
[00:07:44.440 --> 00:07:47.440]  真言最值錢的經文是什麼
[00:07:47.440 --> 00:07:49.440]  不是平衡的經文
[00:07:49.440 --> 00:07:50.440]  是對照的經文
[00:07:50.440 --> 00:07:53.440]  我們將反面來看
[00:07:53.440 --> 00:07:55.440]  驕傲的相反是什麼
[00:07:55.440 --> 00:07:57.440]  謙卑我們每個人都知道
[00:07:57.440 --> 00:08:02.440]  對照經文有兩節經文
[00:08:02.440 --> 00:08:05.440]  驕傲的相反不是謙卑
[00:08:05.440 --> 00:08:08.440]  是敬畏耶和華
[00:08:08.440 --> 00:08:10.440]  我看到這裡的時候
[00:08:10.440 --> 00:08:13.440]  給我很深層的提醒
[00:08:13.440 --> 00:08:16.440]  原來驕傲的人就不敬畏耶和華
[00:08:16.440 --> 00:08:18.440]  我們去看經文
[00:08:18.440 --> 00:08:21.440]  神的話語如何教導我們
[00:08:21.440 --> 00:08:22.440]  我們起步點的經文就是
[00:08:22.440 --> 00:08:24.440]  《針研六章十六節》
[00:08:24.440 --> 00:08:26.440]  《針研六章十六節》
[00:08:26.440 --> 00:08:28.440]  我不知道大家是否熟悉
[00:08:28.440 --> 00:08:32.440]  耶和華所恨惡的有多少樣
[00:08:32.440 --> 00:08:34.440]  六樣
[00:08:34.440 --> 00:08:36.440]  心裡恨惡
[00:08:36.440 --> 00:08:40.440]  心層恨惡的有七樣
[00:08:40.440 --> 00:08:42.440]  第一樣是什麼
[00:08:42.440 --> 00:08:44.440]  高傲的眼
[00:08:44.440 --> 00:08:46.440]  沒有想過
[00:08:46.440 --> 00:08:48.440]  其實在這麼多的罪裡面
[00:08:48.440 --> 00:08:50.440]  在我讀《針研》裡面
[00:08:50.440 --> 00:08:52.440]  原來驕傲是第一樣東西
[00:08:52.440 --> 00:08:54.440]  所以驕傲是最容易
[00:08:54.440 --> 00:08:57.440]  惹動神的憤怒
[00:08:57.440 --> 00:09:00.440]  然後才說謊
[00:09:00.440 --> 00:09:03.440]  流無辜人的血排第三
[00:09:03.440 --> 00:09:06.440]  第二經文是說什麼
[00:09:06.440 --> 00:09:08.440]  心裡驕傲
[00:09:08.440 --> 00:09:09.440]  我剛才不是說了嗎
[00:09:09.440 --> 00:09:10.440]  《針研》教我們
[00:09:10.440 --> 00:09:12.440]  其實那個驕傲是怎樣
[00:09:12.440 --> 00:09:15.440]  是從心裡面來的
[00:09:15.440 --> 00:09:16.440]  是什麼
[00:09:16.440 --> 00:09:18.440]  耶和華厭惡
[00:09:18.440 --> 00:09:21.440]  《針研》不是剛好
[00:09:21.440 --> 00:09:24.440]  出現了兩節經文是耶和華恨惡
[00:09:24.440 --> 00:09:28.440]  耶和華最恨惡的就是驕傲
[00:09:28.440 --> 00:09:30.440]  有沒有試過別人生你的氣
[00:09:30.440 --> 00:09:31.440]  就任由他生氣
[00:09:31.440 --> 00:09:32.440]  驕傲的人
[00:09:32.440 --> 00:09:33.440]  不影響我的
[00:09:33.440 --> 00:09:36.440]  我仍然做我的討人厭的事
[00:09:36.440 --> 00:09:38.440]  你可不可以說
[00:09:38.440 --> 00:09:39.440]  耶和華生我的氣
[00:09:39.440 --> 00:09:41.440]  就任由他生氣
[00:09:41.440 --> 00:09:43.440]  誰有膽量這樣說
[00:09:43.440 --> 00:09:46.440]  極度愚昧的人就敢這樣說
[00:09:46.440 --> 00:09:48.440]  因為不懂聖經
[00:09:48.440 --> 00:09:49.440]  你知不知道
[00:09:49.440 --> 00:09:53.440]  耶和華恨惡在我認識的神學裡面
[00:09:53.440 --> 00:09:54.440]  是什麼意思
[00:09:54.440 --> 00:09:56.440]  神必定追討
[00:09:56.440 --> 00:09:58.440]  你一定逃不掉
[00:09:58.440 --> 00:10:00.440]  這節《針研》正正就是帶出
[00:10:00.440 --> 00:10:03.440]  這麼寶貴的神學
[00:10:03.440 --> 00:10:05.440]  他們必什麼
[00:10:05.440 --> 00:10:07.440]  不免受罰
[00:10:07.440 --> 00:10:09.440]  神的審判臨在
[00:10:09.440 --> 00:10:10.440]  為什麼
[00:10:10.440 --> 00:10:13.440]  我們最憤恨的就是驕傲
[00:10:13.440 --> 00:10:15.440]  但驕傲的問題是
[00:10:15.440 --> 00:10:17.440]  人是看不到的
[00:10:17.440 --> 00:10:19.440]  我們看不到
[00:10:19.440 --> 00:10:21.440]  看不到心
[00:10:21.440 --> 00:10:24.440]  我這裡引了耶利米蘇十七章九節
[00:10:24.440 --> 00:10:26.440]  我們很熟悉的經文
[00:10:26.440 --> 00:10:27.440]  這裡說什麼
[00:10:27.440 --> 00:10:30.440]  人心比萬物都詭詐
[00:10:30.440 --> 00:10:31.440]  什麼意思
[00:10:31.440 --> 00:10:33.440]  我們看不到人的心
[00:10:33.440 --> 00:10:35.440]  我們看
[00:10:35.440 --> 00:10:38.440]  就算是看到一些很表面的東西
[00:10:38.440 --> 00:10:40.440]  壞到極處
[00:10:40.440 --> 00:10:43.440]  壞到極處原文是什麼意思
[00:10:43.440 --> 00:10:45.440]  和合本是無法醫治
[00:10:45.440 --> 00:10:46.440]  無法救
[00:10:46.440 --> 00:10:49.440]  人的詭詐
[00:10:49.440 --> 00:10:51.440]  我的解讀是什麼
[00:10:51.440 --> 00:10:53.440]  人心比萬物都詭詐
[00:10:53.440 --> 00:10:54.440]  是騙人的
[00:10:54.440 --> 00:10:56.440]  你看不到
[00:10:56.440 --> 00:10:58.440]  其實不單止是騙人
[00:10:58.440 --> 00:10:59.440]  連自己也騙了
[00:10:59.440 --> 00:11:01.440]  自欺
[00:11:01.440 --> 00:11:02.440]  自欺的人
[00:11:02.440 --> 00:11:03.440]  會告訴別人
[00:11:03.440 --> 00:11:05.440]  其實我不是很驕傲
[00:11:05.440 --> 00:11:07.440]  每個人都是這樣的
[00:11:07.440 --> 00:11:10.440]  當我們連自己也騙了
[00:11:10.440 --> 00:11:12.440]  就壞到極處
[00:11:12.440 --> 00:11:13.440]  為什麼
[00:11:13.440 --> 00:11:14.440]  下面那句說什麼
[00:11:14.440 --> 00:11:16.440]  誰能識透
[00:11:16.440 --> 00:11:18.440]  誰是什麼
[00:11:18.440 --> 00:11:20.440]  包括自己
[00:11:20.440 --> 00:11:23.440]  自己心裡的詭詐
[00:11:23.440 --> 00:11:25.440]  自己也不能識透
[00:11:25.440 --> 00:11:27.440]  唯有誰識透
[00:11:27.440 --> 00:11:31.440]  唯有耶和華監察人心
[00:11:31.440 --> 00:11:33.440]  監察這句字是試驗
[00:11:33.440 --> 00:11:34.440]  好像實驗室
[00:11:34.440 --> 00:11:36.440]  試很多次的時候
[00:11:36.440 --> 00:11:38.440]  試驗的時候就知道
[00:11:38.440 --> 00:11:42.440]  試驗人的肺腑是什麼意思
[00:11:42.440 --> 00:11:46.440]  因為驕傲在人最深層的深處
[00:11:46.440 --> 00:11:48.440]  我給大家一個例子
[00:11:48.440 --> 00:11:51.440]  我初初入職恩福的時候
[00:11:51.440 --> 00:11:55.440]  我們恩福經常請外來客席講師
[00:11:55.440 --> 00:11:56.440]  有一次請到客席講師
[00:11:56.440 --> 00:11:58.440]  我還沒拿博士學位
[00:11:58.440 --> 00:12:00.440]  就請了一個講師
[00:12:00.440 --> 00:12:03.440]  你叫我first name就行
[00:12:03.440 --> 00:12:05.440]  我年少無知
[00:12:05.440 --> 00:12:07.440]  我真的叫他first name
[00:12:07.440 --> 00:12:10.440]  0.1ms 黑了臉
[00:12:10.440 --> 00:12:15.440]  我發覺我的同事沒有人叫他first name
[00:12:15.440 --> 00:12:17.440]  仍然叫他
[00:12:17.440 --> 00:12:19.440]  他告訴別人我很謙卑
[00:12:19.440 --> 00:12:20.440]  別人可以叫我first name
[00:12:20.440 --> 00:12:22.440]  我無所謂
[00:12:22.440 --> 00:12:24.440]  不是
[00:12:24.440 --> 00:12:25.440]  人會看得出
[00:12:25.440 --> 00:12:28.440]  所以這是很表面的東西
[00:12:28.440 --> 00:12:30.440]  所以真正的驕傲
[00:12:30.440 --> 00:12:33.440]  是在我們心腸肺腑裡
[00:12:33.440 --> 00:12:36.440]  唯有耶和華監察才知道
[00:12:36.440 --> 00:12:38.440]  第二個部分
[00:12:38.440 --> 00:12:42.440]  我們說驕傲人是愚昧人
[00:12:42.440 --> 00:12:45.440]  所有驕傲經文裡
[00:12:45.440 --> 00:12:47.440]  有三節經文
[00:12:47.440 --> 00:12:51.440]  是驕傲和愚昧是平衡的
[00:12:51.440 --> 00:12:52.440]  在講愚昧人之前
[00:12:52.440 --> 00:12:53.440]  要講一點
[00:12:53.440 --> 00:12:57.440]  愚昧人在真言裡是分五級的
[00:12:57.440 --> 00:12:59.440]  有沒有玩過七級豬
[00:12:59.440 --> 00:13:02.440]  五級是很重要的
[00:13:02.440 --> 00:13:04.440]  一般翻譯也對
[00:13:04.440 --> 00:13:05.440]  除了中間那個
[00:13:05.440 --> 00:13:08.440]  最低級別叫做愚夢人
[00:13:08.440 --> 00:13:10.440]  他愚昧是因為他有點夢
[00:13:10.440 --> 00:13:13.440]  第二級別叫做無知人
[00:13:13.440 --> 00:13:16.440]  愚夢是心不見了
[00:13:16.440 --> 00:13:18.440]  即是那些年輕人沒有心肝
[00:13:18.440 --> 00:13:23.440]  第三個級別叫做愚昧人
[00:13:23.440 --> 00:13:24.440]  真言裡的神學
[00:13:24.440 --> 00:13:26.440]  愚昧人是那些拉車邊
[00:13:26.440 --> 00:13:28.440]  他還有機會有救
[00:13:28.440 --> 00:13:30.440]  頭兩個級別是有救的
[00:13:30.440 --> 00:13:33.440]  但第四第五級是沒有救的
[00:13:33.440 --> 00:13:37.440]  第四級叫做愚妄人
[00:13:37.440 --> 00:13:39.440]  是不是翻譯得很好
[00:13:39.440 --> 00:13:41.440]  愚妄人沒有救
[00:13:41.440 --> 00:13:45.440]  最後的級別是褻瀆人
[00:13:45.440 --> 00:13:48.440]  或者是好機潮人
[00:13:48.440 --> 00:13:51.440]  驕傲是五級
[00:13:51.440 --> 00:13:53.440]  所以這裡三節經文
[00:13:53.440 --> 00:13:55.440]  五四三級都有平衡
[00:13:55.440 --> 00:13:58.440]  我們先看28章26節
[00:13:58.440 --> 00:14:02.440]  自持聰明的是愚昧人
[00:14:02.440 --> 00:14:04.440]  憑智慧行事的必蒙拯救
[00:14:04.440 --> 00:14:08.440]  自持聰明這裡沒有驕傲的詞彙
[00:14:08.440 --> 00:14:10.440]  不過這個是驕傲
[00:14:10.440 --> 00:14:11.440]  原文是什麼
[00:14:11.440 --> 00:14:15.440]  原文是信靠自己的心
[00:14:15.440 --> 00:14:18.440]  我們說經威耶和華是什麼
[00:14:18.440 --> 00:14:20.440]  智慧或者知識的開端
[00:14:20.440 --> 00:14:22.440]  這節經文為什麼寶貴
[00:14:22.440 --> 00:14:24.440]  我想去改了
[00:14:24.440 --> 00:14:30.440]  我說信靠自己的心是愚昧的開端
[00:14:30.440 --> 00:14:32.440]  我們未驕傲之前
[00:14:32.440 --> 00:14:36.440]  我們是靠自己的
[00:14:36.440 --> 00:14:39.440]  所以這節經文是非常非常寶貴
[00:14:39.440 --> 00:14:40.440]  第二節經文
[00:14:40.440 --> 00:14:42.440]  十四章三節是愚妄人
[00:14:42.440 --> 00:14:44.440]  即是四級諸
[00:14:44.440 --> 00:14:47.440]  口中長出驕傲的資治
[00:14:47.440 --> 00:14:51.440]  驕傲的資治原文是棍或者資治
[00:14:51.440 --> 00:14:53.440]  我覺得資治也好一點
[00:14:53.440 --> 00:14:58.440]  如果他忍口中有一棵樹支撐出來
[00:14:58.440 --> 00:14:59.440]  那是什麼意思
[00:14:59.440 --> 00:15:01.440]  誰走過去都會被他刺到
[00:15:01.440 --> 00:15:03.440]  和合本說什麼
[00:15:03.440 --> 00:15:08.440]  口中的驕傲如象,擲打己身
[00:15:08.440 --> 00:15:10.440]  好像一支棍
[00:15:10.440 --> 00:15:11.440]  自我摧毀
[00:15:11.440 --> 00:15:12.440]  看不看得到我說
[00:15:12.440 --> 00:15:13.440]  他傷害到
[00:15:13.440 --> 00:15:17.440]  其實最終最受傷害的是他自己
[00:15:17.440 --> 00:15:18.440]  對照是什麼
[00:15:18.440 --> 00:15:22.440]  智慧人的嘴唇能夠保障
[00:15:22.440 --> 00:15:23.440]  原文是什麼
[00:15:23.440 --> 00:15:26.440]  保護守護
[00:15:26.440 --> 00:15:27.440]  原來我們的口
[00:15:27.440 --> 00:15:30.440]  或者你可以譯作守住我們的口
[00:15:30.440 --> 00:15:32.440]  這個就是智慧
[00:15:32.440 --> 00:15:35.440]  或者我們的口能夠保護我們
[00:15:35.440 --> 00:15:37.440]  二十一章二十四節
[00:15:37.440 --> 00:15:38.440]  這個我就叫做
[00:15:38.440 --> 00:15:43.440]  《針研》裡面的極品驕傲節
[00:15:43.440 --> 00:15:45.440]  為什麼
[00:15:45.440 --> 00:15:47.440]  從來未見過一節《針研》
[00:15:47.440 --> 00:15:50.440]  有四個驕傲的同義詞
[00:15:50.440 --> 00:15:51.440]  四個驕傲
[00:15:51.440 --> 00:15:52.440]  所以很難譯
[00:15:52.440 --> 00:15:57.440]  驕傲自大是兩個驕傲的形容詞
[00:15:57.440 --> 00:15:59.440]  他的名字非常重要
[00:15:59.440 --> 00:16:00.440]  那這個是什麼
[00:16:00.440 --> 00:16:03.440]  defining feature
[00:16:03.440 --> 00:16:06.440]  薛萬仁的定義是什麼
[00:16:06.440 --> 00:16:07.440]  就是驕傲
[00:16:07.440 --> 00:16:10.440]  我家裡怎麼教我女兒
[00:16:10.440 --> 00:16:13.440]  不可以說單打的話
[00:16:13.440 --> 00:16:15.440]  你很厲害
[00:16:15.440 --> 00:16:18.440]  重罪、重罰
[00:16:18.440 --> 00:16:20.440]  從小開始
[00:16:20.440 --> 00:16:23.440]  這些薛萬就是mocker
[00:16:23.440 --> 00:16:26.440]  去嘲笑別人
[00:16:26.440 --> 00:16:28.440]  蠢人不懂得嘲笑別人
[00:16:28.440 --> 00:16:31.440]  那些自以為聰明的人懂得嘲笑別人
[00:16:31.440 --> 00:16:33.440]  然後他說什麼
[00:16:33.440 --> 00:16:37.440]  他說他行事狂妄驕傲
[00:16:37.440 --> 00:16:38.440]  兩個名詞
[00:16:38.440 --> 00:16:42.440]  很難再用一個翻譯來表達
[00:16:42.440 --> 00:16:47.440]  驕傲的強烈程度
[00:16:47.440 --> 00:16:48.440]  然後
[00:16:48.440 --> 00:16:53.440]  驚威耶和華和驕傲是一個對立
[00:16:53.440 --> 00:16:57.440]  這裡想解釋驚威耶和華是什麼
[00:16:57.440 --> 00:17:00.440]  我們說驚威耶和華是智慧的開端
[00:17:00.440 --> 00:17:02.440]  有開端就是有什麼
[00:17:02.440 --> 00:17:04.440]  有終點
[00:17:04.440 --> 00:17:05.440]  是起步點
[00:17:05.440 --> 00:17:07.440]  我們問一個問題
[00:17:07.440 --> 00:17:08.440]  終點是什麼
[00:17:08.440 --> 00:17:13.440]  我想把整個《針研》裡面驚威耶和華的經節全部拿出來
[00:17:13.440 --> 00:17:15.440]  我發覺大概有18節
[00:17:15.440 --> 00:17:18.440]  我整理經節後選了3節出來
[00:17:18.440 --> 00:17:21.440]  定義什麼叫驚威耶和華
[00:17:21.440 --> 00:17:24.440]  驚威耶和華是一個過程
[00:17:24.440 --> 00:17:26.440]  不是一點
[00:17:26.440 --> 00:17:27.440]  什麼意思
[00:17:27.440 --> 00:17:31.440]  驚威耶和華下面那句是什麼
[00:17:31.440 --> 00:17:32.440]  遠離惡事
[00:17:32.440 --> 00:17:35.440]  我們因為驚神的緣故
[00:17:35.440 --> 00:17:37.440]  我們不去做那件事
[00:17:37.440 --> 00:17:38.440]  我們想不想做
[00:17:38.440 --> 00:17:40.440]  當然想
[00:17:40.440 --> 00:17:42.440]  不過我們守著不做
[00:17:42.440 --> 00:17:44.440]  你看到人家做生意用這種方法
[00:17:44.440 --> 00:17:45.440]  牛丸沒有牛肉
[00:17:45.440 --> 00:17:47.440]  發到盆滿缽滿
[00:17:47.440 --> 00:17:48.440]  我放牛肉在這裡
[00:17:48.440 --> 00:17:50.440]  虧到洞
[00:17:50.440 --> 00:17:52.440]  驚威耶和華
[00:17:52.440 --> 00:17:55.440]  所以第二個階段是什麼
[00:17:55.440 --> 00:17:57.440]  23章17節
[00:17:57.440 --> 00:18:01.440]  你的心不要疾到罪人
[00:18:01.440 --> 00:18:04.440]  因為我們不能像世俗的人
[00:18:04.440 --> 00:18:07.440]  用一些神喜悅的方法
[00:18:07.440 --> 00:18:10.440]  我們就不抵得了他
[00:18:10.440 --> 00:18:12.440]  我們就憤怒
[00:18:12.440 --> 00:18:14.440]  下面那句
[00:18:14.440 --> 00:18:16.440]  只要時常驚威耶和華
[00:18:16.440 --> 00:18:20.440]  所以驚威耶和華是一個生命的操練
[00:18:20.440 --> 00:18:23.440]  我仍然持守神給我的真理
[00:18:23.440 --> 00:18:25.440]  縱使我吃虧
[00:18:25.440 --> 00:18:27.440]  我都要這樣做
[00:18:27.440 --> 00:18:28.440]  終點是什麼
[00:18:28.440 --> 00:18:29.440]  第八章
[00:18:29.440 --> 00:18:31.440]  為什麼第八章去到終點
[00:18:31.440 --> 00:18:33.440]  第八章就是智慧在街上呼喊
[00:18:33.440 --> 00:18:36.440]  是智慧第一人稱
[00:18:36.440 --> 00:18:38.440]  你要說什麼
