
[00:00:00.000 --> 00:00:05.000]  在我們講道之先,我們一起同心去禱告。
[00:02:46.000 --> 00:02:49.000]  我們很遙遠地去仰慕神,
[00:02:49.000 --> 00:02:56.000]  但未必會很緊貼神的心意,而且會去毀身跟從祂。
[00:02:56.000 --> 00:03:01.000]  我們可能會花很多時間,讀很多課程,
[00:03:01.000 --> 00:03:06.000]  但未必會在日常生活裡實踐信仰。
[00:03:06.000 --> 00:03:13.000]  我們可能會在想這個信仰究竟可以幫我解決什麼問題,
[00:03:14.000 --> 00:03:16.000]  可以給我什麼好處,
[00:03:16.000 --> 00:03:22.000]  但未必會問自己應該要付出什麼代價。
[00:03:22.000 --> 00:03:31.000]  丙姐妹,究竟我們是耶穌的跟隨者,還是祂的粉絲?
[00:03:31.000 --> 00:03:36.000]  現在就讓我們一起來探索這個跟隨主之旅,好嗎?
[00:03:36.000 --> 00:03:41.000]  今天是教會崇拜主題,破繭的蛻變,
[00:03:42.000 --> 00:03:44.000]  我們就來講講第二講。
[00:03:44.000 --> 00:03:49.000]  在四福音書裡,馬可福音是最短的一本書,
[00:03:49.000 --> 00:03:53.000]  它以簡潔、握要的敘述方式,
[00:03:53.000 --> 00:03:57.000]  將耶穌基督的一生呈現在人的面前。
[00:03:57.000 --> 00:04:01.000]  透過認識耶穌基督,祂的說話、工作,
[00:04:01.000 --> 00:04:07.000]  我們可以明白神的屬性、身份和祂的作為。
[00:04:08.000 --> 00:04:12.000]  我們上回提到,耶穌是上帝的兒子,
[00:04:12.000 --> 00:04:14.000]  是福音的起頭,
[00:04:14.000 --> 00:04:18.000]  還介紹了施洗約翰的事工,
[00:04:18.000 --> 00:04:21.000]  然後耶穌如何受洗、受試探,
[00:04:21.000 --> 00:04:31.000]  這一切都是印證了耶穌就是舊約所預言的救主和審判的主。
[00:04:32.000 --> 00:04:38.000]  今天我宣講的經文是馬可福音1:16-39,
[00:04:38.000 --> 00:04:45.000]  耶穌首先在加利利開始作為尼塞亞的侍奉,
[00:04:45.000 --> 00:04:50.000]  在那裡呼召了第一批的門徒,
[00:04:50.000 --> 00:04:53.000]  然後祂就趕鬼、醫病、傳福音,
[00:04:53.000 --> 00:04:58.000]  展現了耶穌作為神的兒子權柄的一面。
[00:04:59.000 --> 00:05:04.000]  門徒由被呼召,到親眼目睹耶穌所做的一切,
[00:05:04.000 --> 00:05:10.000]  由遠望到靠近,認識耶穌真實的一面,
[00:05:10.000 --> 00:05:15.000]  他們最後都能義無反顧地跟隨主。
[00:05:15.000 --> 00:05:19.000]  其實中間是經歷了一段很長的時間,
[00:05:19.000 --> 00:05:23.000]  盼望透過今天的訊息,
[00:05:24.000 --> 00:05:29.000]  讓我們思考一下到底跟隨主是什麼意思?
[00:05:29.000 --> 00:05:35.000]  究竟我們又帶著什麼心態、動機來跟從主?
[00:05:35.000 --> 00:05:41.000]  我們是耶穌的粉絲,還是真真實實的耶穌的跟隨者?
[00:05:41.000 --> 00:05:46.000]  我邀請大家一起讀馬可福音1:16-20,
[00:05:47.000 --> 00:05:51.000]  「耶穌沿著加里尼的海邊走,
[00:05:51.000 --> 00:05:56.000]  看見西門和西門的弟弟安德烈在海上撒網,
[00:05:56.000 --> 00:05:59.000]  他們本是打魚的。
[00:05:59.000 --> 00:06:02.000]  耶穌對他們說,來跟從我,
[00:06:02.000 --> 00:06:06.000]  我要叫你們得人如得魚一樣。
[00:06:06.000 --> 00:06:10.000]  他們立刻捨了網,跟從他。
[00:06:10.000 --> 00:06:13.000]  耶穌稍往前走,
[00:06:14.000 --> 00:06:19.000]  看見西比泰的兒子雅各和他弟弟約翰在船上保網,
[00:06:19.000 --> 00:06:22.000]  耶穌隨即呼召他們,
[00:06:22.000 --> 00:06:27.000]  他們就把父親西比泰和故宮留在船上,
[00:06:27.000 --> 00:06:30.000]  跟從了耶穌。」
[00:06:30.000 --> 00:06:33.000]  首先,當我們跟從主的時候,
[00:06:33.000 --> 00:06:36.000]  就要清楚跟從主的動機。
[00:06:36.000 --> 00:06:40.000]  這段經文是記載耶穌出來傳道的時候,
[00:06:41.000 --> 00:06:45.000]  他帶著神的權柄呼召了四個人跟從他。
[00:06:45.000 --> 00:06:49.000]  這四個人其實都有些共通點,
[00:06:49.000 --> 00:06:53.000]  第一,除了他們是男人之外,
[00:06:53.000 --> 00:06:56.000]  其實他們是有親戚關係的。
[00:06:56.000 --> 00:06:59.000]  比如安德烈和彼得是兩兄弟,
[00:06:59.000 --> 00:07:02.000]  雅各和約翰也是兩兄弟。
[00:07:02.000 --> 00:07:06.000]  第二,他們是從事同一類職業,
[00:07:06.000 --> 00:07:09.000]  是打魚的。
[00:07:10.000 --> 00:07:16.000]  可能是因為當時加里尼的環境非常適合捕魚業的發展,
[00:07:16.000 --> 00:07:19.000]  所以很多人都投身這個行業,
[00:07:19.000 --> 00:07:21.000]  而且靠他們謀生。
[00:07:21.000 --> 00:07:24.000]  第三個共通點,大家猜一下是什麼?
[00:07:24.000 --> 00:07:28.000]  就是他們都是一班普通的階層的人,
[00:07:28.000 --> 00:07:31.000]  他們沒有受過什麼高等教育,
[00:07:31.000 --> 00:07:34.000]  也不是什麼宗教領袖,
[00:07:34.000 --> 00:07:36.000]  也不是聖經學者,
[00:07:36.000 --> 00:07:38.000]  也不是什麼官員。
[00:07:39.000 --> 00:07:41.000]  所以就呼召他們跟從他,
[00:07:41.000 --> 00:07:44.000]  叫他們得人如得魚一樣。
[00:07:44.000 --> 00:07:49.000]  在這段裡面出現了三次跟從這個字,
[00:07:49.000 --> 00:07:53.000]  分別在第十七節、十八節和二十節。
[00:07:53.000 --> 00:07:56.000]  重要的事要說三次。
[00:07:56.000 --> 00:08:01.000]  跟從在十七節和二十節是一個介詞,
[00:08:01.000 --> 00:08:04.000]  叫做opiso這個字。
[00:08:05.000 --> 00:08:09.000]  在介詞的意思是在後面。
[00:08:09.000 --> 00:08:12.000]  而十八節是一個動詞,
[00:08:12.000 --> 00:08:15.000]  是一個類似的動詞,
[00:08:15.000 --> 00:08:18.000]  雖然是兩個不同的字,
[00:08:18.000 --> 00:08:22.000]  但都是指追隨在某人的後面,
[00:08:22.000 --> 00:08:26.000]  而且是很願意做他的門徒的意思。
[00:08:26.000 --> 00:08:30.000]  如果我們代入當時的場景,
[00:08:30.000 --> 00:08:33.000]  忽然有人走過來跟你說,
[00:08:34.000 --> 00:08:35.000]  「跟我吧」,
[00:08:35.000 --> 00:08:38.000]  應該不是笑的,
[00:08:38.000 --> 00:08:40.000]  「跟我吧」。
[00:08:40.000 --> 00:08:42.000]  我不知道你心裡在想什麼,
[00:08:42.000 --> 00:08:44.000]  你可能會想,
[00:08:44.000 --> 00:08:46.000]  是不是騙案來的?
[00:08:46.000 --> 00:08:48.000]  他認識我的嗎?
[00:08:48.000 --> 00:08:50.000]  你叫我跟你?
[00:08:50.000 --> 00:08:52.000]  我有什麼好處?
[00:08:52.000 --> 00:08:54.000]  你是不是包我三餐住宿?
[00:08:54.000 --> 00:08:57.000]  如果我找不到吃的,
[00:08:57.000 --> 00:08:59.000]  靠什麼衛生?
[00:08:59.000 --> 00:09:01.000]  我丟下家人,
[00:09:01.000 --> 00:09:03.000]  誰來照顧他們?
[00:09:03.000 --> 00:09:04.000]  還有,
[00:09:04.000 --> 00:09:06.000]  我也有自己的工作,
[00:09:06.000 --> 00:09:08.000]  家庭,
[00:09:08.000 --> 00:09:10.000]  我也有自己的財產,
[00:09:10.000 --> 00:09:12.000]  有房子。
[00:09:12.000 --> 00:09:14.000]  說不定過幾年,
[00:09:14.000 --> 00:09:17.000]  我開一間漁業跨國企業公司。
[00:09:17.000 --> 00:09:22.000]  耶穌你好像是一個三無人士,
[00:09:22.000 --> 00:09:24.000]  什麼意思?
[00:09:24.000 --> 00:09:26.000]  沒有固定收入,
[00:09:26.000 --> 00:09:28.000]  又居無定所,
[00:09:28.000 --> 00:09:30.000]  又沒有後台。
[00:09:30.000 --> 00:09:32.000]  一個三無人士,
[00:09:32.000 --> 00:09:35.000]  一個方向未明的傳道人,
[00:09:35.000 --> 00:09:37.000]  我們為什麼要跟你?
[00:09:37.000 --> 00:09:40.000]  我們心裡可能有這些掙扎,
[00:09:40.000 --> 00:09:42.000]  或是疑慮,
[00:09:42.000 --> 00:09:44.000]  人之常情,
[00:09:44.000 --> 00:09:46.000]  甚至對耶穌的呼召,
[00:09:46.000 --> 00:09:49.000]  我們也會參雜一些其他的動機。
[00:09:49.000 --> 00:09:52.000]  我讀中學的時候,
[00:09:52.000 --> 00:09:54.000]  是讀一間教會學校的,
[00:09:54.000 --> 00:09:56.000]  記得當年,
[00:09:56.000 --> 00:09:58.000]  我剛升班,
[00:09:58.000 --> 00:10:01.000]  全班都是不認識的,
[00:10:01.000 --> 00:10:03.000]  不過有很多基督徒,
[00:10:03.000 --> 00:10:06.000]  你知道基督徒見到你,
[00:10:06.000 --> 00:10:08.000]  四萬的口氣,
[00:10:08.000 --> 00:10:10.000]  很開心,
[00:10:10.000 --> 00:10:12.000]  人又很好,
[00:10:12.000 --> 00:10:14.000]  又有愛心,
[00:10:14.000 --> 00:10:16.000]  又樂於助人。
[00:10:16.000 --> 00:10:18.000]  當時還有一個很有趣的場景,
[00:10:18.000 --> 00:10:21.000]  當有同班同學信耶穌,
[00:10:21.000 --> 00:10:23.000]  缺志的時候,
[00:10:23.000 --> 00:10:25.000]  他們好像撿到金一樣,
[00:10:25.000 --> 00:10:27.000]  每個人都走過來,
[00:10:27.000 --> 00:10:29.000]  恭喜你,
[00:10:30.000 --> 00:10:31.000]  好像很喜歡你一樣。
[00:10:31.000 --> 00:10:33.000]  我承認當時,
[00:10:33.000 --> 00:10:36.000]  是有一點點想認識更多朋友,
[00:10:36.000 --> 00:10:39.000]  想跟朋友更熟,
[00:10:39.000 --> 00:10:41.000]  和被群體接納更多,
[00:10:41.000 --> 00:10:43.000]  所以信了耶穌,
[00:10:43.000 --> 00:10:45.000]  也只是有一點點,
[00:10:45.000 --> 00:10:50.000]  但是後來慢慢認識多了這個信仰,
[00:10:50.000 --> 00:10:55.000]  就更加清楚自己要委身去跟從他。
[00:10:55.000 --> 00:10:57.000]  丙姐妹,
[00:10:58.000 --> 00:11:02.000]  今天我們又帶著什麼動機去跟從呢?
[00:11:02.000 --> 00:11:04.000]  無可否認,
[00:11:04.000 --> 00:11:07.000]  很多人都有很多不同的動機,
[00:11:07.000 --> 00:11:11.000]  覺得信耶穌有很多好處,
[00:11:11.000 --> 00:11:13.000]  有什麼好處呢?
[00:11:13.000 --> 00:11:17.000]  有人希望子女可以進到教會學校,
[00:11:17.000 --> 00:11:21.000]  有人為了找一個基督徒的伴侶結婚,
[00:11:21.000 --> 00:11:23.000]  有人希望認識更多人,
[00:11:23.000 --> 00:11:26.000]  讓他們的事業有幫助,
[00:11:27.000 --> 00:11:29.000]  有人更加覺得信耶穌,
[00:11:29.000 --> 00:11:31.000]  家宅會平安,
[00:11:31.000 --> 00:11:33.000]  家庭會幸福美滿,
[00:11:33.000 --> 00:11:35.000]  有沒有這樣的朋友呢?
[00:11:35.000 --> 00:11:38.000]  不是,我不是說你,
[00:11:38.000 --> 00:11:40.000]  我是說你有沒有認識這樣的朋友?
[00:11:40.000 --> 00:11:43.000]  有沒有認識這樣的朋友呢?
[00:11:43.000 --> 00:11:45.000]  沒有?
[00:11:45.000 --> 00:11:47.000]  每個人都那麼純正?
[00:11:47.000 --> 00:11:49.000]  有的,
[00:11:49.000 --> 00:11:51.000]  如果我們以為信耶穌,
[00:11:51.000 --> 00:11:53.000]  就等於人生一帆風順,
[00:11:53.000 --> 00:11:55.000]  無病無痛,
[00:11:56.000 --> 00:11:57.000]  如果這樣的話,
[00:11:57.000 --> 00:11:59.000]  我們可能會很失望,
[00:11:59.000 --> 00:12:04.000]  因為我們的人生一定會遇到難處和困難,
[00:12:04.000 --> 00:12:07.000]  沒有人可以例外的,
[00:12:07.000 --> 00:12:10.000]  說回那幾位漁夫,
[00:12:10.000 --> 00:12:13.000]  他們為什麼要跟從主呢?
[00:12:13.000 --> 00:12:17.000]  他們的反應為什麼可以那麼快那麼迅速呢?
[00:12:17.000 --> 00:12:20.000]  當我們看其他的福音書,
[00:12:20.000 --> 00:12:22.000]  我們可以留意到,
[00:12:23.000 --> 00:12:28.000]  耶穌是傳道一段時間,
[00:12:28.000 --> 00:12:31.000]  然後才去呼召門徒,
[00:12:31.000 --> 00:12:35.000]  而這件事更加是施洗約翰,
[00:12:35.000 --> 00:12:39.000]  被捉入監獄之後發生的,
[00:12:39.000 --> 00:12:42.000]  在《約翰福音》一章裏記載,
[00:12:42.000 --> 00:12:44.000]  施洗約翰一直說,
[00:12:44.000 --> 00:12:46.000]  我不是基督,
[00:12:46.000 --> 00:12:48.000]  我不是尼塞亞,
[00:12:48.000 --> 00:12:50.000]  耶穌才是,
[00:12:51.000 --> 00:12:56.000]  而當時安德烈也是施洗約翰的門徒,
[00:12:56.000 --> 00:13:00.000]  他一直都有聽過耶穌的大名,
[00:13:00.000 --> 00:13:02.000]  可能聽過他講道也不聽,
[00:13:02.000 --> 00:13:05.000]  他聽了約翰的提示,
[00:13:05.000 --> 00:13:07.000]  就是你跟他吧,
[00:13:07.000 --> 00:13:11.000]  所以安德烈也轉變態度跟了耶穌,
[00:13:11.000 --> 00:13:15.000]  還叫了自己的兄弟彼得一起去跟從耶穌,
[00:13:15.000 --> 00:13:17.000]  而在《路加福音》五章,
[00:13:18.000 --> 00:13:23.000]  記載彼得因為經歷了一網打盡魚魚,
[00:13:23.000 --> 00:13:25.000]  才去回應跟從主,
[00:13:25.000 --> 00:13:28.000]  所以這裏很明顯,
[00:13:28.000 --> 00:13:33.000]  其實這幾個人對耶穌也有些認識,
[00:13:33.000 --> 00:13:37.000]  起碼不是第一次見到他就跟從他,
[00:13:37.000 --> 00:13:42.000]  至於他們為何會跟從主,
[00:13:42.000 --> 00:13:47.000]  在經文裏沒有很明確地交代他們真正的原因,
[00:13:47.000 --> 00:13:50.000]  不過當中也有很多猜測,
[00:13:50.000 --> 00:13:53.000]  第一,有些人會想,
[00:13:53.000 --> 00:13:56.000]  會否是當時經濟不景,
[00:13:56.000 --> 00:13:58.000]  會否想轉行,
[00:13:58.000 --> 00:14:01.000]  是否不想再打魚呢?
[00:14:01.000 --> 00:14:04.000]  又或者是否他們覺得這一刻,
[00:14:04.000 --> 00:14:08.000]  他們一直期待的彌賽亞終於出現了,
[00:14:08.000 --> 00:14:11.000]  所以孤注一擲就去跟從他,
[00:14:11.000 --> 00:14:15.000]  又或者他們會否想著跟從主,
[00:14:16.000 --> 00:14:17.000]  是否有好處呢?
[00:14:17.000 --> 00:14:19.000]  因為往後,
[00:14:19.000 --> 00:14:22.000]  雅各和約翰,不知道大家是否記得,
[00:14:22.000 --> 00:14:26.000]  他們要求要坐在耶穌的旁邊,
[00:14:26.000 --> 00:14:29.000]  有人想做左臣右相,
[00:14:29.000 --> 00:14:32.000]  而中間更加有人跟隨主,
[00:14:32.000 --> 00:14:34.000]  為了有飽飯吃,
[00:14:34.000 --> 00:14:37.000]  因為五餅二魚之後,
[00:14:37.000 --> 00:14:40.000]  多了很多人去跟從耶穌,
[00:14:40.000 --> 00:14:42.000]  不過,
[00:14:43.000 --> 00:14:46.000]  門徒跟從主是基於什麼原因,
[00:14:46.000 --> 00:14:48.000]  是為名聲也好,
[00:14:48.000 --> 00:14:50.000]  是為利益也好,
[00:14:50.000 --> 00:14:54.000]  作者似乎更加想強調的是,
[00:14:54.000 --> 00:14:58.000]  耶穌那份枯燥的權柄,
[00:14:58.000 --> 00:15:01.000]  好像一道嚴厲的命令,
[00:15:01.000 --> 00:15:03.000]  使人信服,
[00:15:03.000 --> 00:15:06.000]  願意成為耶穌的門徒,
[00:15:06.000 --> 00:15:09.000]  願意成為耶穌的跟隨者,
[00:15:09.000 --> 00:15:11.000]  可能我們說,
[00:15:12.000 --> 00:15:16.000]  我當然不是因為有好處才信耶穌,
[00:15:16.000 --> 00:15:18.000]  剛才也沒有人舉手,
[00:15:18.000 --> 00:15:20.000]  即是你不認識的朋友,
[00:15:20.000 --> 00:15:24.000]  我沒有想過信得這麼迷,
[00:15:24.000 --> 00:15:28.000]  我沒有想過要在教會幫忙,
[00:15:28.000 --> 00:15:30.000]  什麼侍奉,
[00:15:30.000 --> 00:15:32.000]  我沒有想過什麼委身奉獻,
[00:15:32.000 --> 00:15:35.000]  我只是想簡單地回教會,
[00:15:35.000 --> 00:15:37.000]  做一個評訓徒,
[00:15:37.000 --> 00:15:39.000]  評訓徒,
[00:15:39.000 --> 00:15:41.000]  我很想說,
[00:15:41.000 --> 00:15:42.000]  我們信耶穌,
[00:15:42.000 --> 00:15:45.000]  我們就是耶穌的門徒,
[00:15:45.000 --> 00:15:49.000]  其實是沒有分順徒,評訓徒,
[00:15:49.000 --> 00:15:51.000]  耶穌在路加福音,
[00:15:51.000 --> 00:15:53.000]  九章二十三節,
[00:15:53.000 --> 00:15:55.000]  很明確地告訴我們,
[00:15:55.000 --> 00:15:57.000]  若有人要跟從我,
[00:15:57.000 --> 00:15:59.000]  就當捨己,
[00:15:59.000 --> 00:16:03.000]  天天背起他的十字架來跟從我。
[00:16:03.000 --> 00:16:07.000]  德國神學家潘佛華在他的著作,
[00:16:07.000 --> 00:16:09.000]  《跟隨基督》裏面提到,
[00:16:10.000 --> 00:16:13.000]  當基督呼召一個人,
[00:16:13.000 --> 00:16:17.000]  祂就是叫這個人來受死,
[00:16:17.000 --> 00:16:20.000]  所以信耶穌,
[00:16:20.000 --> 00:16:22.000]  跟從主,
[00:16:22.000 --> 00:16:24.000]  其實就是作門徒,
[00:16:24.000 --> 00:16:27.000]  其實一點都不簡單,
[00:16:27.000 --> 00:16:29.000]  不隨便,
[00:16:29.000 --> 00:16:31.000]  不輕散,
[00:16:31.000 --> 00:16:33.000]  還有很多負擔,
[00:16:33.000 --> 00:16:35.000]  還要去信服神的旨意,
[00:16:35.000 --> 00:16:37.000]  可能還會受到逼迫,
[00:16:37.000 --> 00:16:39.000]  受苦,
[00:16:39.000 --> 00:16:42.000]  甚至因此而失去性命。
[00:16:42.000 --> 00:16:47.000]  但這才是跟隨主的真實寫照,
[00:16:47.000 --> 00:16:49.000]  丙姐妹,
[00:16:49.000 --> 00:16:53.000]  我們準備好要受苦受死,
[00:16:53.000 --> 00:16:57.000]  今日我們仍然願意勇敢地
[00:16:57.000 --> 00:16:59.000]  去回應神的呼召,
[00:16:59.000 --> 00:17:01.000]  去跟從祂嗎?
[00:17:01.000 --> 00:17:04.000]  我想邀請丙姐妹一起讀
[00:17:04.000 --> 00:17:08.000]  二十一節至二十二節,
[00:17:09.000 --> 00:17:11.000]  「他們到了加伯隆,
[00:17:11.000 --> 00:17:15.000]  耶穌就在安息日進了會堂教導人,
[00:17:15.000 --> 00:17:19.000]  他們對他的教導感到很驚奇,
[00:17:19.000 --> 00:17:23.000]  因為他教導他們正像有權定的人,
[00:17:23.000 --> 00:17:25.000]  不像民事。」
[00:17:25.000 --> 00:17:28.000]  當我們跟從主的時候,
[00:17:28.000 --> 00:17:32.000]  我們就要認識跟從的對象是怎樣。
[00:17:32.000 --> 00:17:34.000]  在這段裏面,
[00:17:34.000 --> 00:17:36.000]  記載了耶穌傳道的初期,
[00:17:37.000 --> 00:17:40.000]  在會堂教導和趕鬼的經歷。
[00:17:40.000 --> 00:17:43.000]  這段有兩個場景,
[00:17:43.000 --> 00:17:47.000]  第一個場景是在二十一節至二十二節,
[00:17:47.000 --> 00:17:50.000]  敘述了耶穌在加伯隆這個地方,
[00:17:50.000 --> 00:17:53.000]  在安息日進入會堂,
[00:17:53.000 --> 00:17:56.000]  去做一個客席的講師。
[00:17:56.000 --> 00:18:01.000]  留意當時的民事主要是怎樣?
[00:18:01.000 --> 00:18:04.000]  主要是研究舊約的律法,
[00:18:05.000 --> 00:18:08.000]  解釋舊約的經文專家,
[00:18:08.000 --> 00:18:12.000]  就像現在的神學院的老師,
[00:18:12.000 --> 00:18:15.000]  學識非常廣博,
[00:18:15.000 --> 00:18:19.000]  而且有崇高、有權威性的地位。
[00:18:19.000 --> 00:18:24.000]  但是會眾聽完耶穌的教導之後,
[00:18:24.000 --> 00:18:27.000]  第一時間他的反應是怎樣?
[00:18:27.000 --> 00:18:29.000]  驚奇!
[00:18:29.000 --> 00:18:31.000]  為什麼呢?
[00:18:32.000 --> 00:18:35.000]  因為耶穌的教導和民事很不同。
[00:18:35.000 --> 00:18:37.000]  民事是怎樣呢?
[00:18:37.000 --> 00:18:40.000]  只懂得死守律法,
[00:18:40.000 --> 00:18:43.000]  扭曲律法真正的意義。
[00:18:43.000 --> 00:18:46.000]  但耶穌卻不是死守律法,
[00:18:46.000 --> 00:18:49.000]  而是從人的角度出發,
[00:18:49.000 --> 00:18:52.000]  看人的好處。
[00:18:52.000 --> 00:18:57.000]  所以耶穌的教導是充滿權柄的,
[00:18:57.000 --> 00:19:00.000]  但當人有權柄的時候,
[00:19:01.000 --> 00:19:03.000]  越是要小心。
[00:19:03.000 --> 00:19:05.000]  在我們的生活群體裡,
[00:19:05.000 --> 00:19:09.000]  無論是家庭、公司、學校或教會,
[00:19:09.000 --> 00:19:13.000]  都有很多不同的權威或權柄。
[00:19:13.000 --> 00:19:18.000]  權柄可以帶來某種自由,
[00:19:18.000 --> 00:19:23.000]  或更多的地位、讚許、資源,
[00:19:23.000 --> 00:19:26.000]  或被服侍的機會,
[00:19:26.000 --> 00:19:29.000]  但同時也會帶來一些危險,
[00:19:30.000 --> 00:19:32.000]  例如做什麼都可以,
[00:19:32.000 --> 00:19:35.000]  有很多人會聽你的話,
[00:19:35.000 --> 00:19:39.000]  甚至有時候會在崗位上有些特權。
[00:19:39.000 --> 00:19:42.000]  如果我們擁有權柄的人,
[00:19:42.000 --> 00:19:49.000]  可能是老師、父母、教會領袖,
[00:19:49.000 --> 00:19:51.000]  甚至是別人的上司,
[00:19:51.000 --> 00:19:53.000]  我們就要問自己,
[00:19:53.000 --> 00:19:56.000]  究竟今天我們有沒有好好、
[00:19:57.000 --> 00:20:00.000]  合宜地運用我們的權柄呢?
[00:20:00.000 --> 00:20:06.000]  我們是否為了滿足個人的慾望、虛榮心,
[00:20:06.000 --> 00:20:10.000]  或是想得到別人的讚譽?
[00:20:10.000 --> 00:20:14.000]  我們是否要別人服在自己的權威之下,
[00:20:14.000 --> 00:20:20.000]  是否要抓住權力去建立自己的王國呢?
[00:20:20.000 --> 00:20:23.000]  作為有權柄的人,
[00:20:24.000 --> 00:20:28.000]  我們要小心,以免陷入權力的圈套。
[00:20:28.000 --> 00:20:33.000]  我邀請弟兄姊妹一起去讀23-28節。
[00:20:33.000 --> 00:20:37.000]  當時會堂裡有一個污淩負心的人,
[00:20:37.000 --> 00:20:41.000]  他在喊叫說:「拿撒勒人耶穌,
[00:20:41.000 --> 00:20:43.000]  你為什麼干擾我們?
[00:20:43.000 --> 00:20:45.000]  你來消滅我們嗎?
[00:20:45.000 --> 00:20:49.000]  我知道你是誰,你是神的聖者。」
[00:20:49.000 --> 00:20:53.000]  耶穌斥責他們說:「不要作聖,
[00:20:53.000 --> 00:20:55.000]  從這人身上出來吧。」
[00:20:55.000 --> 00:20:59.000]  污淩使那人抽了一陣風,
[00:20:59.000 --> 00:21:02.000]  大聲喊叫就出來了。
[00:21:02.000 --> 00:21:04.000]  眾人都驚訝,
[00:21:04.000 --> 00:21:07.000]  以至彼此對問:「這是什麼事?
[00:21:07.000 --> 00:21:09.000]  是個新的教導啊!」
[00:21:09.000 --> 00:21:12.000]  他用權柄命令污淩,
[00:21:12.000 --> 00:21:15.000]  連污淩也聽從了他。
[00:21:15.000 --> 00:21:21.000]  於是耶穌的名聲立刻傳遍了加里尼周圍地區。
[00:21:22.000 --> 00:21:23.000]  第二個場景,
[00:21:23.000 --> 00:21:25.000]  鏡頭一轉,
[00:21:25.000 --> 00:21:29.000]  會堂裡出現了一個被污淩上身的人,
[00:21:29.000 --> 00:21:32.000]  他忽然大叫大喊,
[00:21:32.000 --> 00:21:35.000]  打斷了耶穌的教導。
[00:21:35.000 --> 00:21:37.000]  第25節,
[00:21:37.000 --> 00:21:41.000]  耶穌以「斥責不要作聖,出來吧」
[00:21:41.000 --> 00:21:44.000]  連續用了三個動詞,
[00:21:44.000 --> 00:21:46.000]  兩個命令語,
[00:21:46.000 --> 00:21:50.000]  叫那隻污鬼從那人身上出來。
[00:21:51.000 --> 00:21:53.000]  當場的人很驚訝,
[00:21:53.000 --> 00:21:56.000]  再一次的驚訝。
[00:21:56.000 --> 00:22:04.000]  我猜門徒或當時群眾的心裡可能有這樣的疑問:
[00:22:04.000 --> 00:22:07.000]  「嘩!究竟發生什麼事?
[00:22:07.000 --> 00:22:09.000]  這是什麼人?
[00:22:09.000 --> 00:22:11.000]  這麼奇怪!
[00:22:11.000 --> 00:22:13.000]  平日講鬼這回事,
[00:22:13.000 --> 00:22:15.000]  應該要唸下咒,
[00:22:15.000 --> 00:22:17.000]  或者施法術,
[00:22:17.000 --> 00:22:20.000]  甚至講極也講不出去的。
[00:22:20.000 --> 00:22:23.000]  但這個人竟然講一句話,
[00:22:23.000 --> 00:22:25.000]  那隻鬼就跑了出來,
