
[00:00:00.000 --> 00:00:02.000]  感謝施班帶領我們
[00:03:02.400 --> 00:03:06.400]  沒辦法在我們生命當中流露出來
[00:03:06.400 --> 00:03:08.400]  而當中有一個很重要的教導
[00:03:08.400 --> 00:03:11.400]  在這份所書四章就是「合一」
[00:03:11.400 --> 00:03:13.400]  對世人來說「合一」經常說
[00:03:13.400 --> 00:03:14.400]  什麼叫「合一」呢?
[00:03:14.400 --> 00:03:17.400]  「合一」是一個普世都期盼的目標
[00:03:17.400 --> 00:03:19.400]  從商業的角度來說
[00:03:19.400 --> 00:03:21.400]  跨國的公司會透過不同的收購
[00:03:21.400 --> 00:03:23.400]  合併達至「合一」
[00:03:23.400 --> 00:03:26.400]  成為最大的世界企業
[00:03:26.400 --> 00:03:27.400]  從政治上來說
[00:03:27.400 --> 00:03:32.400]  各國都會跟軍事外交的途徑達至「統一」
[00:03:32.400 --> 00:03:34.400]  希望可以將自己的影響力
[00:03:34.400 --> 00:03:35.400]  或國家版圖
[00:03:35.400 --> 00:03:36.400]  遍至全世界
[00:03:36.400 --> 00:03:38.400]  由昔日的超級政權
[00:03:38.400 --> 00:03:39.400]  巴比倫開始
[00:03:39.400 --> 00:03:41.400]  亞述、波斯、希臘
[00:03:41.400 --> 00:03:43.400]  甚至在保羅時代的羅馬
[00:03:43.400 --> 00:03:44.400]  又或者今天的超級大國
[00:03:44.400 --> 00:03:45.400]  都是這樣的
[00:03:45.400 --> 00:03:48.400]  我們都想「合一」、「統一」、「合併」
[00:03:48.400 --> 00:03:49.400]  但是作為主要門徒
[00:03:49.400 --> 00:03:51.400]  「合一」跟我們有什麼關係呢?
[00:03:51.400 --> 00:03:53.400]  唐孝之博士在教會「合一」
[00:03:53.400 --> 00:03:56.400]  從《衝突至和好》這本書所說
[00:03:56.400 --> 00:03:58.400]  他說教會是「合一」的
[00:03:58.400 --> 00:04:00.400]  這不單只是一個理想
[00:04:00.400 --> 00:04:01.400]  也是實際
[00:04:01.400 --> 00:04:04.400]  因為教會「合一」是神設計的
[00:04:04.400 --> 00:04:05.400]  在聖經當中
[00:04:05.400 --> 00:04:07.400]  教會的形象是神的子民
[00:04:07.400 --> 00:04:09.400]  是主用他的寶血買熟的
[00:04:09.400 --> 00:04:13.400]  所以真實的教會是一個完善的團體
[00:04:13.400 --> 00:04:15.400]  有「合一」、「聖潔」、「大公」
[00:04:15.400 --> 00:04:17.400]  和「使徒」性的相合
[00:04:17.400 --> 00:04:19.400]  在教會生活
[00:04:19.400 --> 00:04:21.400]  大家共處
[00:04:21.400 --> 00:04:22.400]  一起合作
[00:04:22.400 --> 00:04:23.400]  有一種現象
[00:04:23.400 --> 00:04:25.400]  唐博士說是無法避免的
[00:04:25.400 --> 00:04:26.400]  是什麼呢?
[00:04:26.400 --> 00:04:28.400]  「衝突」
[00:04:28.400 --> 00:04:30.400]  「衝突」好像不是一個這麼好的用詞
[00:04:30.400 --> 00:04:31.400]  是反面
[00:04:31.400 --> 00:04:32.400]  甚至是有些破壞性
[00:04:32.400 --> 00:04:34.400]  「衝突」令人想起什麼呢?
[00:04:34.400 --> 00:04:35.400]  意見不合
[00:04:35.400 --> 00:04:36.400]  相處不愉快
[00:04:36.400 --> 00:04:37.400]  合作有困難
[00:04:37.400 --> 00:04:38.400]  無法同心
[00:04:38.400 --> 00:04:39.400]  沒有合一
[00:04:39.400 --> 00:04:42.400]  甚至是造成紛爭和分裂
[00:04:42.400 --> 00:04:44.400]  所以弟兄姊妹
[00:04:44.400 --> 00:04:46.400]  「合一」和「衝突」
[00:04:46.400 --> 00:04:48.400]  是否不能並存呢?
[00:04:48.400 --> 00:04:50.400]  相信大家在教會日子久了
[00:04:50.400 --> 00:04:54.400]  我們一方面會經歷弟兄姊妹同心侍奉的甜蜜
[00:04:54.400 --> 00:04:55.400]  但是
[00:04:55.400 --> 00:04:56.400]  同時間
[00:04:56.400 --> 00:04:57.400]  你一定會經歷過
[00:04:57.400 --> 00:04:59.400]  在侍奉上我們有意見不合
[00:04:59.400 --> 00:05:00.400]  甚至什麼呢?
[00:05:00.400 --> 00:05:02.400]  關係上可能破裂
[00:05:02.400 --> 00:05:04.400]  情感上你感到孤單或失望
[00:05:04.400 --> 00:05:06.400]  所以就讓我們今早
[00:05:06.400 --> 00:05:08.400]  透過史特普羅在《已忽所書》的教導
[00:05:08.400 --> 00:05:10.400]  再次提醒我們
[00:05:10.400 --> 00:05:12.400]  今年的主題是「恩典同行」
[00:05:12.400 --> 00:05:14.400]  如何在這條路上
[00:05:14.400 --> 00:05:15.400]  跟我們繼續走下去
[00:05:15.400 --> 00:05:17.400]  並且讓世人見證到
[00:05:17.400 --> 00:05:19.400]  什麼在信仰和生命當中
[00:05:19.400 --> 00:05:22.400]  能夠活出真正的合而為一
[00:05:22.400 --> 00:05:24.400]  讓我們同心去禱告吧!
[00:05:24.400 --> 00:05:26.400]  三一的真神
[00:05:26.400 --> 00:05:27.400]  我們感謝你
[00:05:27.400 --> 00:05:28.400]  藉著你的聖道
[00:05:28.400 --> 00:05:30.400]  今日求你開我們耳
[00:05:30.400 --> 00:05:31.400]  開我們的心
[00:05:31.400 --> 00:05:32.400]  合一
[00:05:32.400 --> 00:05:34.400]  我們頭腦上是知道
[00:05:34.400 --> 00:05:36.400]  但神求你幫助我們
[00:05:36.400 --> 00:05:39.400]  由頭腦的認知轉化在生命的流露
[00:05:39.400 --> 00:05:41.400]  這不是靠著人的工作
[00:05:41.400 --> 00:05:43.400]  而是靠著你的能力
[00:05:43.400 --> 00:05:44.400]  求你引導我們
[00:05:44.400 --> 00:05:45.400]  聽我們的祈禱
[00:05:45.400 --> 00:05:47.400]  奉主耶穌基督的聖名祈求
[00:05:47.400 --> 00:05:48.400]  阿門
[00:05:48.400 --> 00:05:51.400]  今日講到的題目就是「合而為一」
[00:05:51.400 --> 00:05:53.400]  就讓我們一同進入今天
[00:05:53.400 --> 00:05:55.400]  講道大綱的第一點
[00:05:55.400 --> 00:05:57.400]  在聖靈裡的合一
[00:05:57.400 --> 00:05:59.400]  讓我們同心中讀今天的經文
[00:05:59.400 --> 00:06:02.400]  在《已忽所書》四章一至六節
[00:06:02.400 --> 00:06:03.400]  我們一起讀吧!
[00:06:03.400 --> 00:06:06.400]  「我為主作囚徒的勸你們
[00:06:06.400 --> 00:06:09.400]  既然蒙召行事為人
[00:06:09.400 --> 00:06:13.400]  就要與你們所蒙的呼召相稱
[00:06:13.400 --> 00:06:16.400]  凡事要謙虛、溫柔、忍耐
[00:06:16.400 --> 00:06:18.400]  用愛心互相寬容
[00:06:18.400 --> 00:06:21.400]  以和平彼此聯繫
[00:06:21.400 --> 00:06:25.400]  竭力保持聖靈所賜合一
[00:06:25.400 --> 00:06:27.400]  身體只有一個
[00:06:27.400 --> 00:06:29.400]  聖靈只有一位
[00:06:29.400 --> 00:06:31.400]  正如你們蒙召
[00:06:31.400 --> 00:06:35.400]  是為同有一個子望而蒙召
[00:06:35.400 --> 00:06:38.400]  一主、一信、一洗、一神
[00:06:38.400 --> 00:06:40.400]  就是萬人師父
[00:06:40.400 --> 00:06:42.400]  超越萬有之上
[00:06:42.400 --> 00:06:45.400]  貫通萬有,在萬有之中」
[00:06:45.400 --> 00:06:48.400]  今天我們所用的經文是和修版的經文
[00:06:48.400 --> 00:06:50.400]  保羅在第一節就以
[00:06:50.400 --> 00:06:54.400]  「為主作囚徒的勸你們」
[00:06:54.400 --> 00:06:57.400]  當中新譯本有一個很特別的字
[00:06:57.400 --> 00:06:59.400]  就是「因此」
[00:06:59.400 --> 00:07:03.400]  這裡說到在這個段落的開始
[00:07:03.400 --> 00:07:05.400]  正如我們之前所說的第四章
[00:07:05.400 --> 00:07:08.400]  是延續保羅之前一至三章的教導
[00:07:08.400 --> 00:07:10.400]  正是因為基督在《創世之善》
[00:07:10.400 --> 00:07:12.400]  一章十節是這麼說的
[00:07:12.400 --> 00:07:16.400]  「使天上、地上一切所有的
[00:07:16.400 --> 00:07:19.400]  都在基督裡同歸於一」
[00:07:19.400 --> 00:07:22.400]  第四章至第六章是保羅的一個勸勉
[00:07:22.400 --> 00:07:24.400]  正是因為前三章我們先前說到
[00:07:24.400 --> 00:07:25.400]  有關基督的教義
[00:07:25.400 --> 00:07:28.400]  是因著這個信仰的基石
[00:07:28.400 --> 00:07:31.400]  並不是因著環境或現況的需要
[00:07:31.400 --> 00:07:33.400]  就好像世人所說
[00:07:33.400 --> 00:07:35.400]  「分九必合」
[00:07:35.400 --> 00:07:37.400]  合九必分
[00:07:37.400 --> 00:07:38.400]  這是世界所定的
[00:07:38.400 --> 00:07:42.400]  合一和歸一其實在基督創世之先已經命定了
[00:07:42.400 --> 00:07:45.400]  所以這是我們今天作為主的門徒
[00:07:45.400 --> 00:07:47.400]  我們要遵守和實行
[00:07:47.400 --> 00:07:49.400]  就算保羅當時是被囚的
[00:07:49.400 --> 00:07:51.400]  失去了自由
[00:07:51.400 --> 00:07:54.400]  他也謹持要活出蒙召
[00:07:54.400 --> 00:07:57.400]  這是我們每一個信徒的身份
[00:07:57.400 --> 00:07:58.400]  想請教一下
[00:07:58.400 --> 00:07:59.400]  今天要合一
[00:07:59.400 --> 00:08:02.400]  不是因為我們要和諧
[00:08:02.400 --> 00:08:04.400]  或者是家和萬善卿
[00:08:04.400 --> 00:08:06.400]  或者是識事靈人
[00:08:06.400 --> 00:08:09.400]  合一是主基督呼召我們實踐
[00:08:09.400 --> 00:08:11.400]  是門徒一個很重要的使命
[00:08:11.400 --> 00:08:13.400]  所以無論今天你在什麼環境當中
[00:08:13.400 --> 00:08:14.400]  無論我們的性格
[00:08:14.400 --> 00:08:15.400]  我們的喜好
[00:08:15.400 --> 00:08:18.400]  我們的背景是多麼不同
[00:08:18.400 --> 00:08:19.400]  就算保羅一樣
[00:08:19.400 --> 00:08:21.400]  他坐牢被囚
[00:08:21.400 --> 00:08:22.400]  他失去了自主性
[00:08:22.400 --> 00:08:25.400]  他也堅守合一
[00:08:25.400 --> 00:08:27.400]  因為這是神的呼召
[00:08:27.400 --> 00:08:28.400]  就在這一節裡
[00:08:28.400 --> 00:08:30.400]  我們看到他出現了兩次
[00:08:30.400 --> 00:08:31.400]  這可以凸顯了
[00:08:31.400 --> 00:08:34.400]  召命、呼召和合一的緊密性
[00:08:34.400 --> 00:08:35.400]  既然這麼重要
[00:08:35.400 --> 00:08:36.400]  我們怎樣在日常生活
[00:08:36.400 --> 00:08:40.400]  或者我們行事為人裡面彰顯出來呢?
[00:08:40.400 --> 00:08:42.400]  在耶福所書2章3節我們先從這裡讀到
[00:08:42.400 --> 00:08:46.400]  他說凡事要謙虛、溫柔、忍耐
[00:08:46.400 --> 00:08:48.400]  用愛心互相寬容
[00:08:48.400 --> 00:08:50.400]  以和平彼此聯繫
[00:08:50.400 --> 00:08:52.400]  竭力保守聖靈所賜
[00:08:52.400 --> 00:08:54.400]  合二為一的心
[00:08:54.400 --> 00:08:56.400]  這兩節我們很熟悉
[00:08:56.400 --> 00:08:57.400]  如果和合本
[00:08:57.400 --> 00:08:58.400]  你更加背得出來
[00:08:58.400 --> 00:09:01.400]  但很多時候我們放錯了重點
[00:09:01.400 --> 00:09:02.400]  聖經學者歐巴爾恩
[00:09:02.400 --> 00:09:03.400]  Peter T. O'Brien
[00:09:03.400 --> 00:09:04.400]  他就這麼說
[00:09:04.400 --> 00:09:05.400]  他有這樣的詮釋
[00:09:05.400 --> 00:09:08.400]  他說保羅是將教會的合一
[00:09:08.400 --> 00:09:11.400]  描述為聖靈所賜的合一
[00:09:11.400 --> 00:09:14.400]  這是在說神的靈所創造的合一
[00:09:14.400 --> 00:09:15.400]  不是我們
[00:09:15.400 --> 00:09:16.400]  或者書裡面說
[00:09:16.400 --> 00:09:19.400]  讀者所能夠做的成就
[00:09:19.400 --> 00:09:20.400]  但是
[00:09:20.400 --> 00:09:22.400]  保羅提醒我們
[00:09:22.400 --> 00:09:24.400]  我們要懇切地保守
[00:09:24.400 --> 00:09:25.400]  保守它
[00:09:25.400 --> 00:09:27.400]  歐巴爾恩提醒我們
[00:09:27.400 --> 00:09:29.400]  保羅說的是什麼呢?
[00:09:29.400 --> 00:09:31.400]  是聖靈所賜的合一
[00:09:31.400 --> 00:09:34.400]  是神的靈所創造的合一
[00:09:34.400 --> 00:09:36.400]  不是我們的成就
[00:09:36.400 --> 00:09:39.400]  所以說的不是我們靠一個制度
[00:09:39.400 --> 00:09:40.400]  或者一種方式
[00:09:40.400 --> 00:09:41.400]  或者一種文化
[00:09:41.400 --> 00:09:43.400]  我們就可以建構一個合一
[00:09:43.400 --> 00:09:45.400]  這樣是會徒勞無功的
[00:09:45.400 --> 00:09:48.400]  合一是聖靈賜了給教會
[00:09:48.400 --> 00:09:49.400]  已經有了
[00:09:49.400 --> 00:09:51.400]  合一在我們當中
[00:09:51.400 --> 00:09:53.400]  所以說到要竭力
[00:09:53.400 --> 00:09:56.400]  竭力就是我們不要破壞
[00:09:56.400 --> 00:09:59.400]  或者難了聖靈在我們當中的合一
[00:09:59.400 --> 00:10:03.400]  而竭力願聞是有盡力熱心努力的意思
[00:10:03.400 --> 00:10:05.400]  因為真的不容易
[00:10:05.400 --> 00:10:08.400]  因為合一有一個很大的敵人
[00:10:08.400 --> 00:10:10.400]  這個敵人是人世間最兇惡
[00:10:10.400 --> 00:10:11.400]  最固執
[00:10:11.400 --> 00:10:13.400]  最不願意屈服
[00:10:13.400 --> 00:10:14.400]  最不願意妥協的
[00:10:14.400 --> 00:10:16.400]  是誰呢?
[00:10:16.400 --> 00:10:17.400]  是的,沒錯
[00:10:17.400 --> 00:10:18.400]  就是我們自己
[00:10:18.400 --> 00:10:20.400]  我們的自我
[00:10:20.400 --> 00:10:21.400]  是最固執
[00:10:21.400 --> 00:10:23.400]  最不願意屈服
[00:10:23.400 --> 00:10:25.400]  人有一種很特別的意識
[00:10:25.400 --> 00:10:28.400]  就是我永遠是對的
[00:10:28.400 --> 00:10:30.400]  在夫妻關係裡面
[00:10:30.400 --> 00:10:31.400]  在公司裡面
[00:10:31.400 --> 00:10:32.400]  甚至在侍奉裡面
[00:10:32.400 --> 00:10:34.400]  我的想法
[00:10:34.400 --> 00:10:36.400]  我的感受
[00:10:36.400 --> 00:10:37.400]  我的經驗
[00:10:37.400 --> 00:10:39.400]  全部都是很真實的
[00:10:39.400 --> 00:10:41.400]  甚至近乎完美
[00:10:41.400 --> 00:10:42.400]  近乎而已
[00:10:42.400 --> 00:10:43.400]  差不多
[00:10:43.400 --> 00:10:45.400]  你永遠覺得你自己是對的
[00:10:45.400 --> 00:10:46.400]  很簡單
[00:10:46.400 --> 00:10:47.400]  衣食住行
[00:10:47.400 --> 00:10:49.400]  你今天穿什麼衣服?
[00:10:49.400 --> 00:10:51.400]  你喜歡吃什麼?
[00:10:51.400 --> 00:10:52.400]  你住在哪一區?
[00:10:52.400 --> 00:10:54.400]  或者你買什麼車?
[00:10:54.400 --> 00:10:55.400]  或者你坐什麼車回來?
[00:10:55.400 --> 00:10:56.400]  欣福
[00:10:56.400 --> 00:10:58.400]  這些全部反映著
[00:10:58.400 --> 00:11:00.400]  你的喜好
[00:11:00.400 --> 00:11:01.400]  你的想法
[00:11:01.400 --> 00:11:02.400]  你的經驗
[00:11:02.400 --> 00:11:05.400]  衣食住行就只講衣服
[00:11:05.400 --> 00:11:06.400]  如果今天
[00:11:06.400 --> 00:11:08.400]  或者下個星期日
[00:11:08.400 --> 00:11:10.400]  如果所有人回來欣福
[00:11:10.400 --> 00:11:11.400]  要穿同一款衣服
[00:11:11.400 --> 00:11:12.400]  同一個顏色
[00:11:12.400 --> 00:11:14.400]  好不好?
[00:11:14.400 --> 00:11:16.400]  不好嗎?
[00:11:16.400 --> 00:11:18.400]  投一下票吧,好不好?
[00:11:18.400 --> 00:11:20.400]  只穿什麼顏色都已經很多意見
[00:11:20.400 --> 00:11:22.400]  藍色好不好呢?
[00:11:22.400 --> 00:11:23.400]  太單調了
[00:11:23.400 --> 00:11:24.400]  紅色呢?
[00:11:24.400 --> 00:11:26.400]  嘩!這麼鮮色,怎麼穿出街?
[00:11:26.400 --> 00:11:28.400]  T恤好不好?
[00:11:28.400 --> 00:11:30.400]  我五十肩,不太能穿
[00:11:30.400 --> 00:11:31.400]  飛機恤呢?
[00:11:31.400 --> 00:11:32.400]  嘩!又太悶了
[00:11:32.400 --> 00:11:34.400]  你想想,只是穿衣服
[00:11:34.400 --> 00:11:36.400]  如果我們要合一呢
[00:11:36.400 --> 00:11:38.400]  我想要經過很多的討論
[00:11:38.400 --> 00:11:40.400]  很多的爭拗
[00:11:40.400 --> 00:11:41.400]  我又穿不到這件
[00:11:41.400 --> 00:11:43.400]  你又不喜歡那種顏色
[00:11:43.400 --> 00:11:45.400]  所以合一
[00:11:45.400 --> 00:11:47.400]  如果你從自我中心的角度來看
[00:11:47.400 --> 00:11:49.400]  是遙不可及的
[00:11:49.400 --> 00:11:51.400]  但是
[00:11:51.400 --> 00:11:52.400]  記住是什麼呢?
[00:11:52.400 --> 00:11:54.400]  聖靈沒有提醒我們
[00:11:54.400 --> 00:11:56.400]  或者聖經沒有說我們要穿同一款衣服回來
[00:11:56.400 --> 00:11:58.400]  所以這是相對的東西
[00:11:58.400 --> 00:12:00.400]  不是絕對的東西
[00:12:00.400 --> 00:12:02.400]  但是傳福音呢?
[00:12:02.400 --> 00:12:03.400]  報導呢?
[00:12:03.400 --> 00:12:04.400]  那就慘了
[00:12:04.400 --> 00:12:06.400]  每個人都有自己的看法
[00:12:06.400 --> 00:12:09.400]  但是不是要將自己的經驗完全放下呢?
[00:12:09.400 --> 00:12:11.400]  保羅在第二節就說出了
[00:12:11.400 --> 00:12:14.400]  持守合一的一個秘訣
[00:12:14.400 --> 00:12:16.400]  我就將它稱之為
[00:12:16.400 --> 00:12:18.400]  三心兩義
[00:12:18.400 --> 00:12:20.400]  三心是我們要達至合一
[00:12:20.400 --> 00:12:22.400]  從心而發的
[00:12:22.400 --> 00:12:24.400]  三個屬靈的元素
[00:12:24.400 --> 00:12:29.400]  第二節說到凡事要謙虛、溫柔、忍耐
[00:12:29.400 --> 00:12:31.400]  所以第一個心是什麼呢?
[00:12:31.400 --> 00:12:33.400]  謙虛的心
[00:12:33.400 --> 00:12:35.400]  在當時的希臘和羅馬文化
[00:12:35.400 --> 00:12:37.400]  謙虛這個字不是太正面的
[00:12:37.400 --> 00:12:39.400]  或者我們今天經常說的
[00:12:39.400 --> 00:12:41.400]  誰大誰惡就是什麼?
[00:12:41.400 --> 00:12:43.400]  誰正確
[00:12:43.400 --> 00:12:45.400]  你謙虛
[00:12:45.400 --> 00:12:46.400]  你看看那些
[00:12:46.400 --> 00:12:48.400]  我不是說哪個國家
[00:12:48.400 --> 00:12:50.400]  所有國家選總統那些
[00:12:50.400 --> 00:12:52.400]  有哪個候選人會走出來說
[00:12:52.400 --> 00:12:53.400]  我這個不太懂
[00:12:53.400 --> 00:12:55.400]  那個我又一般般
[00:12:55.400 --> 00:12:56.400]  我有點不足
[00:12:56.400 --> 00:12:58.400]  每個人都覺得自己
[00:12:58.400 --> 00:12:59.400]  懂得所有東西
[00:12:59.400 --> 00:13:01.400]  每個人都覺得自己說話就是王道
[00:13:01.400 --> 00:13:03.400]  誰會謙虛?
[00:13:03.400 --> 00:13:06.400]  誰會虛心聆聽或者請教別人?
[00:13:06.400 --> 00:13:08.400]  所以第二個心是什麼呢?
[00:13:08.400 --> 00:13:11.400]  就是溫柔的心
[00:13:11.400 --> 00:13:14.400]  溫柔是謙虛的好朋友
[00:13:14.400 --> 00:13:16.400]  所以你認識一個人是謙虛的話
[00:13:16.400 --> 00:13:18.400]  他多數都是很溫柔的
[00:13:18.400 --> 00:13:19.400]  溫柔是什麼呢?
[00:13:19.400 --> 00:13:20.400]  體諒別人
[00:13:20.400 --> 00:13:21.400]  柔和
[00:13:21.400 --> 00:13:22.400]  友好
[00:13:22.400 --> 00:13:25.400]  溫柔是聖靈九個字的其中一個特質
[00:13:25.400 --> 00:13:27.400]  不看重自己的利益
[00:13:27.400 --> 00:13:29.400]  明星或者想法
[00:13:29.400 --> 00:13:31.400]  不帶出紛爭或者謠言
[00:13:31.400 --> 00:13:33.400]  不說三道四
[00:13:33.400 --> 00:13:34.400]  是不是很好?
[00:13:34.400 --> 00:13:35.400]  溫柔
[00:13:35.400 --> 00:13:37.400]  你想一下你自己有沒有
[00:13:37.400 --> 00:13:38.400]  第三
[00:13:38.400 --> 00:13:39.400]  你這個最難
[00:13:39.400 --> 00:13:41.400]  忍耐
[00:13:41.400 --> 00:13:44.400]  忍耐的心願文就是長久忍受
[00:13:44.400 --> 00:13:46.400]  什麼叫長久忍受呢?
[00:13:46.400 --> 00:13:48.400]  就算你受傷
[00:13:48.400 --> 00:13:51.400]  就算別人攻擊你
[00:13:51.400 --> 00:13:53.400]  你都不要以惡
[00:13:53.400 --> 00:13:54.400]  怎樣?
[00:13:54.400 --> 00:13:55.400]  暴惡
[00:13:55.400 --> 00:13:56.400]  這個很難
[00:13:56.400 --> 00:13:59.400]  三個心都不是你頭腦的知識
[00:13:59.400 --> 00:14:01.400]  不是你靠你意志力
[00:14:01.400 --> 00:14:02.400]  或者我裝出來的
[00:14:02.400 --> 00:14:03.400]  你被人罵完之後
[00:14:03.400 --> 00:14:05.400]  你不可以裝得很溫柔
[00:14:05.400 --> 00:14:06.400]  你很想罵他
[00:14:06.400 --> 00:14:07.400]  你的口沒說
[00:14:07.400 --> 00:14:09.400]  你的心可能在說
[00:14:09.400 --> 00:14:11.400]  其他人感受到
[00:14:11.400 --> 00:14:16.400]  所以唯有我們全人全心
[00:14:16.400 --> 00:14:18.400]  被聖靈掌管
[00:14:18.400 --> 00:14:20.400]  你的生命才流露出
[00:14:20.400 --> 00:14:23.400]  先頭所說的謙虛、溫柔、忍耐
[00:14:23.400 --> 00:14:24.400]  這三個心呢
[00:14:24.400 --> 00:14:27.400]  是需要有兩個意
[00:14:27.400 --> 00:14:29.400]  用行動表達出來的
[00:14:29.400 --> 00:14:31.400]  第一個意向就是我們先頭讀的
[00:14:31.400 --> 00:14:32.400]  什麼?
[00:14:32.400 --> 00:14:35.400]  用愛心互相寬容
[00:14:35.400 --> 00:14:37.400]  重點是寬容
[00:14:37.400 --> 00:14:40.400]  寬容不是沒有界線的妥協
[00:14:40.400 --> 00:14:41.400]  隨便吧
[00:14:41.400 --> 00:14:42.400]  沒所謂的
[00:14:42.400 --> 00:14:44.400]  或者無奈的讓步
[00:14:44.400 --> 00:14:46.400]  誰惡誰大誰正確
[00:14:46.400 --> 00:14:47.400]  我沒那麼惡
[00:14:47.400 --> 00:14:48.400]  所以隨便吧
[00:14:48.400 --> 00:14:49.400]  不是
[00:14:49.400 --> 00:14:51.400]  保羅這裡是針對在已忽所教會當中
[00:14:51.400 --> 00:14:53.400]  弟兄姊妹的相交
