
[00:00:00.000 --> 00:00:04.640]  弟兄姊妹,要再次向大家說聲晚安
[00:02:22.880 --> 00:02:25.360]  他們當中有波斯人
[00:02:25.360 --> 00:02:27.560]  古實人和佛人
[00:02:27.560 --> 00:02:30.840]  都帶著盾牌和頭盔
[00:02:30.840 --> 00:02:34.200]  還有哥滅人和他的軍隊
[00:02:34.200 --> 00:02:37.280]  北方極遠的陀加馬族
[00:02:37.280 --> 00:02:39.280]  和他的軍隊
[00:02:39.280 --> 00:02:42.440]  這許多民族都跟著你
[00:02:42.440 --> 00:02:45.520]  你和聚集到你那裡的軍隊
[00:02:45.520 --> 00:02:47.120]  都要預備
[00:02:47.120 --> 00:02:48.600]  預備妥當
[00:02:48.600 --> 00:02:51.640]  你們要他們的守衛
[00:02:51.640 --> 00:02:53.080]  過了多日
[00:02:53.080 --> 00:02:55.120]  你必被差派
[00:02:55.120 --> 00:02:56.960]  到末後之年
[00:02:56.960 --> 00:02:59.920]  你要來到那脫離刀劍
[00:02:59.920 --> 00:03:04.200]  從列國召集回來的人所住之地
[00:03:04.200 --> 00:03:08.280]  來到以色列長久荒涼的山上
[00:03:08.280 --> 00:03:11.520]  他們都從列國中被領出
[00:03:11.520 --> 00:03:14.240]  在那裡安然居住
[00:03:14.240 --> 00:03:16.080]  你和你的全軍
[00:03:16.080 --> 00:03:18.760]  並跟隨你的許多民族
[00:03:18.760 --> 00:03:20.440]  都要上來
[00:03:20.440 --> 00:03:22.320]  如暴風刮來
[00:03:22.320 --> 00:03:26.360]  如雲雲遮蓋地面
[00:03:26.360 --> 00:03:28.680]  主耶和華如此說
[00:03:28.680 --> 00:03:31.640]  那時你的心必起意念
[00:03:31.640 --> 00:03:33.920]  同謀惡計說
[00:03:33.920 --> 00:03:37.480]  我要上那無牆的鄉村之地
[00:03:37.480 --> 00:03:40.360]  到那安靜的居民那裡
[00:03:40.360 --> 00:03:41.680]  他們無牆
[00:03:41.680 --> 00:03:42.480]  無門
[00:03:42.480 --> 00:03:43.400]  無山
[00:03:43.400 --> 00:03:45.240]  安然居住
[00:03:45.240 --> 00:03:49.080]  我去那裡要搶財物為老物
[00:03:49.080 --> 00:03:51.040]  奪貨為掠物
[00:03:51.040 --> 00:03:54.200]  反手攻擊那從前荒涼
[00:03:54.200 --> 00:03:56.800]  現在有人居住之地
[00:03:56.800 --> 00:04:00.400]  又攻擊那從列國聚集出來
[00:04:00.400 --> 00:04:02.640]  得了生出財貨
[00:04:02.640 --> 00:04:05.960]  住在地的高處的百姓
[00:04:05.960 --> 00:04:07.240]  是巴人
[00:04:07.240 --> 00:04:08.400]  抵達人
[00:04:08.400 --> 00:04:09.800]  他斯的商人
[00:04:09.800 --> 00:04:13.600]  和他們少壯師子都對你說
[00:04:13.600 --> 00:04:17.200]  你來是要搶財為掠物嗎?
[00:04:17.200 --> 00:04:21.400]  你聚集軍隊是要奪貨為掠物
[00:04:21.400 --> 00:04:23.000]  奪取金銀
[00:04:23.000 --> 00:04:24.520]  老去生畜
[00:04:24.520 --> 00:04:25.840]  財貨
[00:04:25.840 --> 00:04:30.040]  奪取許多財寶為老物嗎?
[00:04:30.040 --> 00:04:31.240]  人子啊
[00:04:31.240 --> 00:04:33.720]  你要因此說如言
[00:04:33.720 --> 00:04:35.240]  對哥格說
[00:04:35.240 --> 00:04:37.600]  主耶和華如此說
[00:04:37.600 --> 00:04:41.200]  我的子民以色列安然居住時
[00:04:41.200 --> 00:04:42.880]  你是知道的
[00:04:42.880 --> 00:04:44.680]  你從你的地方
[00:04:44.680 --> 00:04:49.280]  從北方極遠處率領許多民族
[00:04:49.280 --> 00:04:51.160]  他們都騎著馬
[00:04:51.160 --> 00:04:54.360]  是一隊強而多的軍兵
[00:04:54.360 --> 00:04:55.560]  哥格啊
[00:04:55.560 --> 00:04:59.360]  你必上來攻擊我的子民以色列
[00:04:59.360 --> 00:05:01.880]  如蜜雲遮蓋地面
[00:05:01.880 --> 00:05:03.360]  末後的日子
[00:05:03.360 --> 00:05:06.440]  我必領你來攻擊我的地
[00:05:06.440 --> 00:05:10.880]  我藉你在列國眼前顯為聖的時候
[00:05:10.880 --> 00:05:13.720]  他們就要認識我
[00:05:13.720 --> 00:05:16.120]  主耶和華如此說
[00:05:16.120 --> 00:05:21.120]  我在古時藉我僕人以色列眾先知所講
[00:05:21.120 --> 00:05:22.960]  不就是你嗎?
[00:05:22.960 --> 00:05:27.000]  他們在那些日子多年說如言
[00:05:27.000 --> 00:05:31.840]  我必領你來攻擊以色列
[00:05:31.840 --> 00:05:35.040]  所以主耶和華如此說
[00:05:35.040 --> 00:05:39.480]  現在我要使雅各被擄的人歸回
[00:05:39.480 --> 00:05:42.040]  要憐憫以色列全家
[00:05:42.040 --> 00:05:46.040]  又為我的聖名發熱心
[00:05:46.040 --> 00:05:48.920]  我將他們從萬民中領回
[00:05:48.920 --> 00:05:51.160]  從仇敵之地召來
[00:05:51.160 --> 00:05:53.320]  在許多國家的眼前
[00:05:53.320 --> 00:05:56.040]  在他們身上顯為聖
[00:05:56.040 --> 00:05:58.920]  他們在本地安然居住
[00:05:58.920 --> 00:06:01.040]  無人使他驚嚇
[00:06:01.040 --> 00:06:04.760]  那時他們要擔當自己的羞辱
[00:06:04.760 --> 00:06:07.840]  和干犯我的一切罪
[00:06:07.840 --> 00:06:10.240]  我使他們被擄到列國
[00:06:10.240 --> 00:06:13.080]  後又聚集他們回到本地
[00:06:13.080 --> 00:06:15.760]  不再留一人在那裡
[00:06:15.760 --> 00:06:18.040]  那時他們就知道
[00:06:18.040 --> 00:06:22.360]  我是耶和華他們的神
[00:06:22.360 --> 00:06:25.080]  我不再轉念不顧他們
[00:06:25.080 --> 00:06:26.800]  因我已將我的靈
[00:06:26.800 --> 00:06:28.640]  囂冠以色列家
[00:06:28.640 --> 00:06:31.280]  這是主耶和華說的
[00:06:31.280 --> 00:06:32.720]  我們重新讀
[00:06:32.720 --> 00:06:38.200]  「親愛的天父」
[00:06:38.200 --> 00:06:41.400]  當我們進入二流禮堂
[00:06:41.400 --> 00:06:43.320]  可能我們每一個人
[00:06:43.320 --> 00:06:45.320]  都帶著不同的心情
[00:06:45.320 --> 00:06:47.560]  如果我們心裡
[00:06:47.560 --> 00:06:49.560]  因為長期背著
[00:06:49.560 --> 00:06:51.560]  又大又難的重擔
[00:06:51.560 --> 00:06:53.560]  而感覺到乏力
[00:06:53.560 --> 00:06:56.360]  求主親自對我們說話
[00:06:56.360 --> 00:06:59.160]  求真理的聖靈幫助我們
[00:06:59.160 --> 00:07:01.560]  當我們的人生
[00:07:01.560 --> 00:07:03.560]  有些時候落在低谷
[00:07:03.560 --> 00:07:07.040]  我們能夠見到
[00:07:07.040 --> 00:07:09.040]  神裡邊的盼望
[00:07:09.040 --> 00:07:10.360]  就好像以西傑書
[00:07:10.360 --> 00:07:12.360]  不斷重複的訊息
[00:07:12.360 --> 00:07:15.960]  要知道你是耶和華
[00:07:15.960 --> 00:07:17.760]  讓我們能夠有力量
[00:07:17.760 --> 00:07:20.960]  面對各樣的挑戰和困局
[00:07:20.960 --> 00:07:23.960]  奉耶穌基督德性的名字祈求
[00:07:23.960 --> 00:07:25.960]  阿們
[00:07:25.960 --> 00:07:26.760]  丙姐妹
[00:07:26.760 --> 00:07:27.760]  我很想問問大家
[00:07:27.760 --> 00:07:29.760]  有多少人喜歡行山
[00:07:29.760 --> 00:07:31.760]  可以舉手來看看
[00:07:31.760 --> 00:07:34.760]  很多人喜歡行山
[00:07:34.760 --> 00:07:37.760]  我還記得很多年前
[00:07:37.760 --> 00:07:39.760]  我和一班導師
[00:07:39.760 --> 00:07:42.760]  和十幾位年青人一起行山
[00:07:42.760 --> 00:07:46.760]  行的是鳳凰徑的第三段
[00:07:46.760 --> 00:07:48.760]  有沒有人行過
[00:07:48.760 --> 00:07:50.760]  有人行過
[00:07:50.760 --> 00:07:55.760]  這個鳳凰徑其實有難度的
[00:07:55.760 --> 00:07:57.760]  由白宮坳出發
[00:07:57.760 --> 00:07:59.760]  到鳳凰山
[00:07:59.760 --> 00:08:01.760]  再到昂坪
[00:08:01.760 --> 00:08:06.760]  全程大概四個半小時
[00:08:06.760 --> 00:08:10.760]  鳳凰徑第三段是全港第二高的山
[00:08:10.760 --> 00:08:13.760]  有934米
[00:08:13.760 --> 00:08:15.760]  起初我們一班年青人
[00:08:15.760 --> 00:08:17.760]  我們很豪氣
[00:08:17.760 --> 00:08:18.760]  又說又笑
[00:08:18.760 --> 00:08:20.760]  由白宮坳的石級
[00:08:20.760 --> 00:08:22.760]  有些人奔跑上去
[00:08:22.760 --> 00:08:24.760]  好像很厲害
[00:08:24.760 --> 00:08:26.760]  上到一個地方
[00:08:26.760 --> 00:08:28.760]  很漂亮
[00:08:28.760 --> 00:08:30.760]  東涌市區和機場
[00:08:30.760 --> 00:08:34.760]  大家看到這麼開揚的觀景
[00:08:34.760 --> 00:08:37.760]  興奮到立即要自拍
[00:08:37.760 --> 00:08:39.760]  自拍、雙人照、團體照
[00:08:39.760 --> 00:08:41.760]  全部拍完一輪
[00:08:41.760 --> 00:08:43.760]  放上IG
[00:08:43.760 --> 00:08:45.760]  已經大半個小時
[00:08:45.760 --> 00:08:49.760]  終於可以再起行
[00:08:49.760 --> 00:08:52.760]  又走了大半個小時
[00:08:52.760 --> 00:08:55.760]  原本很吵鬧、很高興的聲音
[00:08:55.760 --> 00:08:58.760]  好像如入深海一樣
[00:08:58.760 --> 00:09:00.760]  沒有聲音
[00:09:00.760 --> 00:09:02.760]  又再走一段時間
[00:09:02.760 --> 00:09:04.760]  就越來越靜
[00:09:04.760 --> 00:09:07.760]  彷彿自己一個人在走
[00:09:07.760 --> 00:09:09.760]  為什麼會這樣呢
[00:09:09.760 --> 00:09:12.760]  因為眼前一個又一個的山坡
[00:09:12.760 --> 00:09:14.760]  上完斜路
[00:09:14.760 --> 00:09:17.760]  又再次有連綿不絕的石級
[00:09:17.760 --> 00:09:18.760]  如果你走過
[00:09:18.760 --> 00:09:20.760]  真的會很命
[00:09:20.760 --> 00:09:23.760]  上山這條路真的很辛苦
[00:09:23.760 --> 00:09:25.760]  你以為走完一個山坡
[00:09:25.760 --> 00:09:27.760]  應該可以停一停
[00:09:27.760 --> 00:09:28.760]  休息一休息
[00:09:28.760 --> 00:09:29.760]  有些好日子過
[00:09:29.760 --> 00:09:31.760]  誰不知一看上去
[00:09:31.760 --> 00:09:32.760]  又是另一個山坡
[00:09:32.760 --> 00:09:35.760]  你看圖片就知道了
[00:09:35.760 --> 00:09:37.760]  走到盡頭都走不完
[00:09:37.760 --> 00:09:39.760]  面對著一座座的山坡
[00:09:39.760 --> 00:09:40.760]  又高又斜
[00:09:40.760 --> 00:09:43.760]  途中就有些青少年問
[00:09:43.760 --> 00:09:45.760]  喂,還要走到什麼時候
[00:09:45.760 --> 00:09:47.760]  為什麼走到盡頭都走不完
[00:09:47.760 --> 00:09:49.760]  你又說走很快就走完
[00:09:49.760 --> 00:09:51.760]  有人說我不走
[00:09:51.760 --> 00:09:53.760]  不走又不行
[00:09:53.760 --> 00:09:55.760]  不走也沒用
[00:09:55.760 --> 00:09:57.760]  不走就卡住了
[00:09:57.760 --> 00:09:59.760]  其中一位導師就很精靈
[00:09:59.760 --> 00:10:01.760]  他說很快就到了
[00:10:01.760 --> 00:10:03.760]  很快到終點
[00:10:03.760 --> 00:10:07.760]  還有一點點就熬過去
[00:10:07.760 --> 00:10:08.760]  給你一個提示
[00:10:08.760 --> 00:10:10.760]  在昂平士多那裡
[00:10:10.760 --> 00:10:13.760]  有杯凍檸樂等著你
[00:10:13.760 --> 00:10:15.760]  你加油
[00:10:15.760 --> 00:10:18.760]  正因為這個極大的盼望
[00:10:18.760 --> 00:10:21.760]  大家又繼續咬緊牙關
[00:10:21.760 --> 00:10:24.760]  奮力以龜速前行
[00:10:24.760 --> 00:10:28.760]  終於就到達鳳凰山的山頂
[00:10:28.760 --> 00:10:30.760]  休息一會大家就覺得很棒
[00:10:30.760 --> 00:10:32.760]  導師就說
[00:10:32.760 --> 00:10:35.760]  其實我們還要下山
[00:10:35.760 --> 00:10:38.760]  於是那些青少年就死在那裡
[00:10:38.760 --> 00:10:40.760]  全部躺在那裡
[00:10:40.760 --> 00:10:41.760]  但沒辦法
[00:10:41.760 --> 00:10:42.760]  因為已經上了山
[00:10:42.760 --> 00:10:44.760]  上了山就要下山
[00:10:44.760 --> 00:10:49.760]  原來下山的路非常陡峭
[00:10:49.760 --> 00:10:50.760]  有很多大石
[00:10:50.760 --> 00:10:51.760]  不停地走
[00:10:51.760 --> 00:10:53.760]  走得很辛苦
[00:10:53.760 --> 00:10:56.760]  結果在那裡繞繞下
[00:10:56.760 --> 00:10:58.760]  足足走了五個多小時
[00:10:58.760 --> 00:11:00.760]  才完成了這個路程
[00:11:00.760 --> 00:11:02.760]  經歷過高山低谷
[00:11:02.760 --> 00:11:04.760]  當去到士多的時候
[00:11:04.760 --> 00:11:06.760]  第一件事做什麼呢?
[00:11:06.760 --> 00:11:07.760]  凍檸樂
[00:11:07.760 --> 00:11:10.760]  很多人不約而同地不斷說凍檸樂
[00:11:11.760 --> 00:11:13.760]  一邊想起
[00:11:13.760 --> 00:11:15.760]  全日那五個多小時
[00:11:15.760 --> 00:11:17.760]  行山的路程
[00:11:17.760 --> 00:11:19.760]  當腳伸一伸的時候
[00:11:19.760 --> 00:11:21.760]  簡直感覺到麻痺
[00:11:21.760 --> 00:11:23.760]  腳底痛得不得了
[00:11:23.760 --> 00:11:26.760]  一邊又喝一杯凍檸樂
[00:11:26.760 --> 00:11:28.760]  除了冰涼舒暢的感覺之外
[00:11:28.760 --> 00:11:30.760]  真的很體會
[00:11:30.760 --> 00:11:33.760]  什麼叫苦中一點甜
[00:11:33.760 --> 00:11:36.760]  這種甜是需要經歷過苦
[00:11:36.760 --> 00:11:39.760]  才能夠感受到甜
[00:11:39.760 --> 00:11:41.760]  大英姐妹不知道
[00:11:41.760 --> 00:11:43.760]  你覺不覺得
[00:11:43.760 --> 00:11:45.760]  人生有些時候
[00:11:45.760 --> 00:11:46.760]  真的好像行山一樣
[00:11:46.760 --> 00:11:48.760]  經歷了高山低谷
[00:11:48.760 --> 00:11:52.760]  面對著人生一個又一個的山坡
[00:11:52.760 --> 00:11:54.760]  有時候我們都會覺得乏力
[00:11:54.760 --> 00:11:55.760]  覺得沮喪
[00:11:55.760 --> 00:11:57.760]  那什麼能夠幫助我們
[00:11:57.760 --> 00:12:00.760]  熬過人生的困局呢?
[00:12:00.760 --> 00:12:03.760]  讓我們先來看看經文的脈絡
[00:12:03.760 --> 00:12:06.760]  究竟今天我們要思考的經文
[00:12:06.760 --> 00:12:09.760]  38至39章的經文
[00:12:09.760 --> 00:12:13.760]  和之前以西傑一直宣講的
[00:12:13.760 --> 00:12:15.760]  有什麼關係
[00:12:15.760 --> 00:12:17.760]  在以西傑書裡
[00:12:17.760 --> 00:12:20.760]  特別是在頭三分二的部分
[00:12:20.760 --> 00:12:22.760]  神直注先知以西傑
[00:12:22.760 --> 00:12:24.760]  和以色列人說
[00:12:24.760 --> 00:12:27.760]  今天他們之所以流亡
[00:12:27.760 --> 00:12:29.760]  被擄去巴比倫
[00:12:29.760 --> 00:12:31.760]  全部都是因為他們的叛逆
[00:12:31.760 --> 00:12:32.760]  經拜偶像
[00:12:32.760 --> 00:12:35.760]  行惡不行公義
[00:12:35.760 --> 00:12:37.760]  招來的必然結果
[00:12:37.760 --> 00:12:39.760]  只不過雖然如此
[00:12:39.760 --> 00:12:41.760]  但神仍然沒有放棄
[00:12:41.760 --> 00:12:44.760]  這一群納約的子民
[00:12:44.760 --> 00:12:47.760]  流亡被擄並不是
[00:12:47.760 --> 00:12:49.760]  以色列民的宗局
[00:12:49.760 --> 00:12:51.760]  在以西傑書第十一章
[00:12:51.760 --> 00:12:53.760]  十九到二十節
[00:12:53.760 --> 00:12:55.760]  神和他的子民說
[00:12:55.760 --> 00:12:58.760]  我要洗他們又合一的心
[00:12:58.760 --> 00:13:00.760]  也要將一個新的靈
[00:13:00.760 --> 00:13:01.760]  放在你們裡面
[00:13:01.760 --> 00:13:03.760]  又從他們的肉體
[00:13:03.760 --> 00:13:05.760]  除掉石心
[00:13:05.760 --> 00:13:07.760]  賜他們有肉心
[00:13:07.760 --> 00:13:09.760]  神也應許流亡之後的
[00:13:09.760 --> 00:13:10.760]  以色列民
[00:13:10.760 --> 00:13:11.760]  審判過後
[00:13:11.760 --> 00:13:14.760]  仍然都會有將來
[00:13:14.760 --> 00:13:18.760]  而三十三至四十八章的聖經
[00:13:18.760 --> 00:13:20.760]  即是這十六章的聖經
[00:13:20.760 --> 00:13:24.760]  即是以西傑後三分一的篇幅
[00:13:24.760 --> 00:13:27.760]  就是延續著這十一章
[00:13:27.760 --> 00:13:29.760]  剛才讀的經文
[00:13:29.760 --> 00:13:32.760]  那個真實的盼望
[00:13:32.760 --> 00:13:38.760]  特別在三十四章第十三節
[00:13:38.760 --> 00:13:40.760]  這裡提到回歸的盼望
[00:13:40.760 --> 00:13:41.760]  神應許什麼?
[00:13:41.760 --> 00:13:42.760]  神應許
[00:13:42.760 --> 00:13:45.760]  他說我要從萬民中領出他們
[00:13:45.760 --> 00:13:48.760]  從各國聚集他們
[00:13:48.760 --> 00:13:50.760]  引領他們歸回故土
[00:13:50.760 --> 00:13:52.760]  去到四十章的時候
[00:13:52.760 --> 00:13:55.760]  神透過新聖殿的意象
[00:13:55.760 --> 00:13:58.760]  描述新國道裡頭的聖殿
[00:13:58.760 --> 00:14:00.760]  讓以西傑才知道
[00:14:00.760 --> 00:14:01.760]  看到復興盼望
[00:14:01.760 --> 00:14:04.760]  是會必定實現
[00:14:04.760 --> 00:14:06.760]  而夾在兩段的中間
[00:14:06.760 --> 00:14:08.760]  三十八、三十九章
[00:14:08.760 --> 00:14:11.760]  就是非常特別的兩章聖經
[00:14:11.760 --> 00:14:13.760]  從上下文來看
[00:14:13.760 --> 00:14:15.760]  上文就是剛才我們說到
[00:14:15.760 --> 00:14:17.760]  三十三至三十七章
[00:14:17.760 --> 00:14:18.760]  下文就是
[00:14:18.760 --> 00:14:19.760]  留下是什麼呢?
[00:14:19.760 --> 00:14:21.760]  就是四十至四十八章
[00:14:21.760 --> 00:14:24.760]  上下文所牽涉的主題
[00:14:24.760 --> 00:14:28.760]  所說的就是回歸、恢復和重建
[00:14:28.760 --> 00:14:31.760]  說明了這群被擄以色列民的盼望
[00:14:31.760 --> 00:14:34.760]  他們真的可以回到耶路撒冷
[00:14:34.760 --> 00:14:35.760]  重建聖殿
[00:14:35.760 --> 00:14:37.760]  和神重建盟約
[00:14:37.760 --> 00:14:40.760]  恢復他們和神的緊密關係
[00:14:40.760 --> 00:14:45.760]  頂姐妹不知道大家有沒有這個疑問
[00:14:45.760 --> 00:14:47.760]  為什麼三十八至三十九章
[00:14:47.760 --> 00:14:51.760]  特別要提到神對哥格的刑罰
[00:14:51.760 --> 00:14:54.760]  神說定必審判哥格
[00:14:54.760 --> 00:14:58.760]  對於這群流亡被擄的以色列民來說
[00:14:58.760 --> 00:15:01.760]  究竟有什麼意義呢?
[00:15:01.760 --> 00:15:05.760]  讓我們先了解哥格的意思
[00:15:05.760 --> 00:15:09.760]  過往不同的學者都在思考
[00:15:09.760 --> 00:15:11.760]  誰才是哥格
[00:15:11.760 --> 00:15:13.760]  有些學者認為
[00:15:13.760 --> 00:15:16.760]  哥格是主前四百年
[00:15:16.760 --> 00:15:17.760]  波斯的一個將軍
[00:15:17.760 --> 00:15:19.760]  可能他是亞歷山大
[00:15:19.760 --> 00:15:21.760]  或者和瑪加比有關
[00:15:21.760 --> 00:15:23.760]  不過如果支持這個立場的人
[00:15:23.760 --> 00:15:27.760]  就需要將這兩章的經文
[00:15:27.760 --> 00:15:30.760]  變成後加在以西傑書裡面
[00:15:30.760 --> 00:15:32.760]  也有學者認為
[00:15:32.760 --> 00:15:35.760]  哥格正在比喻巨大的蝗蟲
[00:15:35.760 --> 00:15:39.760]  因為這個字和古代蘇美攝影文字
[00:15:39.760 --> 00:15:42.760]  黑暗這個字很相似
[00:15:42.760 --> 00:15:44.760]  就是蝗蟲飛來的時候
[00:15:44.760 --> 00:15:46.760]  遍地都是黑暗
[00:15:46.760 --> 00:15:49.760]  所以哥格就是黑暗的化身
[00:15:49.760 --> 00:15:51.760]  也有學者認為
[00:15:51.760 --> 00:15:53.760]  哥格和耶利米蘇四至六章
[00:15:53.760 --> 00:15:56.760]  提到的北方敵人很有關係
[00:15:56.760 --> 00:16:01.760]  究竟哥格所說的這個邪惡帝國是誰呢?
[00:16:01.760 --> 00:16:05.760]  以上的說法一直都沒有任何的共識
[00:16:05.760 --> 00:16:07.760]  而學者最有共識的就是
[00:16:07.760 --> 00:16:11.760]  哥格象徵著入侵以色列的敵人
[00:16:11.760 --> 00:16:14.760]  如果將哥格看成比喻
[00:16:14.760 --> 00:16:20.760]  哥格就象徵著任何去到迦南地開戰的列國
[00:16:20.760 --> 00:16:22.760]  無論是從北方來的也好
[00:16:22.760 --> 00:16:23.760]  從南方來的也好
[00:16:23.760 --> 00:16:25.760]  既然哥格是代表著
[00:16:25.760 --> 00:16:27.760]  所有攻擊神子民的軍隊
[00:16:27.760 --> 00:16:31.760]  而神必定會審判哥格這個應許
[00:16:31.760 --> 00:16:34.760]  就會成為這一班仍然流亡
[00:16:34.760 --> 00:16:38.760]  被擄子民一個很真實的叛亡
[00:16:38.760 --> 00:16:43.760]  過往很多人都想去研究哥格的身份
[00:16:43.760 --> 00:16:48.760]  看看是不是指向末世預言的某一個民族
[00:16:48.760 --> 00:16:50.760]  不過如果我們盲目地去推論
[00:16:50.760 --> 00:16:52.760]  哪一個才是哥格的時候
[00:16:52.760 --> 00:16:57.760]  我們就很容易錯過了這個經文的重點
[00:16:57.760 --> 00:17:02.760]  這裡提到哥格並不是邀請讀聖經的人去求籤問卜
[00:17:02.760 --> 00:17:06.760]  而是想帶出耶和華對屬神子民的應許
[00:17:06.760 --> 00:17:08.760]  是什麼應許呢?
[00:17:08.760 --> 00:17:15.760]  就是在終末戰爭中神必定為屬祂的子民爭戰
[00:17:15.760 --> 00:17:20.760]  頂姐妹,我們今天要思想的38和39章的聖經
[00:17:20.760 --> 00:17:23.760]  有兩點很值得我們去深思
[00:17:23.760 --> 00:17:27.760]  尤其是當我們落在人生的困局時
[00:17:27.760 --> 00:17:31.760]  或者這兩點都成為我們的提醒
[00:17:31.760 --> 00:17:36.760]  第一點想和大家分享的就是超越世界所定義的平安
[00:17:36.760 --> 00:17:40.760]  剛才我們一開始去讀38章1-13節
[00:17:40.760 --> 00:17:42.760]  是一本很長的聖經
[00:17:42.760 --> 00:17:51.760]  想問問大家看見一幅什麼樣的圖畫?
[00:17:51.760 --> 00:17:53.760]  如果我們細心留意
[00:17:53.760 --> 00:17:56.760]  五蘭發現1-13節所描繪的
[00:17:56.760 --> 00:18:01.760]  就是一幅打仗的圖畫
[00:18:01.760 --> 00:18:04.760]  38章第3至第6節
[00:18:04.760 --> 00:18:08.760]  描繪的是高革聯軍和同盟的名單
[00:18:08.760 --> 00:18:17.760]  當中包括米切、土巴、波斯人、古實人、忽人、阿滅人和陀伽馬族
[00:18:17.760 --> 00:18:21.760]  一共有七個民族或國家
[00:18:21.760 --> 00:18:24.760]  這裡的七的數字帶有象徵性
[00:18:24.760 --> 00:18:27.760]  在聖經裡七代表完全的意思
[00:18:27.760 --> 00:18:30.760]  既然七象徵完全
[00:18:30.760 --> 00:18:36.760]  我們就明白高革正正帶領全地所有民族國家
[00:18:36.760 --> 00:18:38.760]  來攻打以色列
[00:18:38.760 --> 00:18:41.760]  而他們的軍隊總數多到一個地步
[00:18:41.760 --> 00:18:43.760]  如果我們細心看聖經
[00:18:43.760 --> 00:18:46.760]  38章第16節多到一個地步
[00:18:46.760 --> 00:18:51.760]  軍隊多到像密雲遮蓋地面一樣
[00:18:51.760 --> 00:18:52.760]  很多很多
[00:18:52.760 --> 00:18:55.760]  而在歷史上我們的確很難
[00:18:55.760 --> 00:18:59.760]  在他們的歷史中找到這種全球攻擊以色列的情況
[00:18:59.760 --> 00:19:03.760]  單以字面導向解釋就顯得很困難
[00:19:03.760 --> 00:19:07.760]  所以有學者傾向用隱喻作為解釋
[00:19:07.760 --> 00:19:11.760]  提到高革所帶領的七國聯軍
[00:19:11.760 --> 00:19:16.760]  泛指攻擊以色列民的惡勢力
[00:19:16.760 --> 00:19:22.760]  經文很詳細描述這七國聯軍的軍事裝備
[00:19:22.760 --> 00:19:25.760]  包括在第四第五節提到
[00:19:25.760 --> 00:19:31.760]  軍兵、馬匹、騎兵、大小盾牌、刀劍、頭盔
[00:19:31.760 --> 00:19:35.760]  代表他們的軍隊裝備優良
[00:19:35.760 --> 00:19:38.760]  兵種很多
[00:19:38.760 --> 00:19:42.760]  那麼什麼時候會攻打呢?
[00:19:42.760 --> 00:19:46.760]  第八節提到末後之年
[00:19:46.760 --> 00:19:50.760]  不少聖經學者都指出末後之年
