
[00:00:00.000 --> 00:00:06.000]  很開心今天是七月最後一個主日
[00:06:10.000 --> 00:06:13.000]  我們首先看第一部分的經文
[00:06:13.000 --> 00:06:15.000]  我不會讀完所有
[00:06:15.000 --> 00:06:17.000]  我們讀20至22節
[00:06:17.000 --> 00:06:19.000]  我們一起請
[00:06:19.000 --> 00:06:21.000]  耶穌剛進家門
[00:06:21.000 --> 00:06:23.000]  人群又聚集起來
[00:06:23.000 --> 00:06:27.000]  以至他和門徒連吃飯的時間也沒有
[00:06:27.000 --> 00:06:30.000]  他的親屬聽見這個消息
[00:06:30.000 --> 00:06:32.000]  就出來拉住他
[00:06:32.000 --> 00:06:35.000]  因為人們說他瘋了
[00:06:35.000 --> 00:06:38.000]  從耶路撒冷下來的民事說
[00:06:38.000 --> 00:06:41.000]  他是被別西卜附著
[00:06:41.000 --> 00:06:45.000]  又說他是靠著鬼王趕鬼
[00:06:45.000 --> 00:06:47.000]  為什麼你們沒有讀呢
[00:06:47.000 --> 00:06:48.000]  咦
[00:06:48.000 --> 00:06:50.000]  什麼
[00:06:50.000 --> 00:06:53.000]  哦
[00:06:53.000 --> 00:06:54.000]  不要緊
[00:06:54.000 --> 00:06:56.000]  大家有手機就看著
[00:06:56.000 --> 00:06:58.000]  總之出現了兩種人
[00:06:58.000 --> 00:06:59.000]  看見嗎
[00:06:59.000 --> 00:07:01.000]  第一種是家人親屬親屬
[00:07:01.000 --> 00:07:05.000]  第二種是他的同行民事
[00:07:05.000 --> 00:07:07.000]  他們有什麼評語
[00:07:07.000 --> 00:07:08.000]  在這件事上
[00:07:08.000 --> 00:07:10.000]  有沒有讚耶穌
[00:07:10.000 --> 00:07:12.000]  有沒有說你真的很好
[00:07:12.000 --> 00:07:13.000]  不是
[00:07:13.000 --> 00:07:15.000]  第一我們看下一個表
[00:07:15.000 --> 00:07:18.000]  我把它分開給大家看容易一點
[00:07:18.000 --> 00:07:20.000]  親屬居然的反應是
[00:07:20.000 --> 00:07:22.000]  說他癲狂
[00:07:22.000 --> 00:07:24.000]  還要拉住他
[00:07:24.000 --> 00:07:26.000]  民事是重傷他
[00:07:26.000 --> 00:07:31.000]  說他是靠著鬼王趕鬼
[00:07:31.000 --> 00:07:34.000]  耶穌基督和撒旦
[00:07:34.000 --> 00:07:36.000]  是勢不兩立的
[00:07:36.000 --> 00:07:38.000]  他居然說他靠著
[00:07:38.000 --> 00:07:42.000]  即是和撒旦合作
[00:07:42.000 --> 00:07:44.000]  靠著鬼王趕鬼
[00:07:44.000 --> 00:07:48.000]  行動其實就是想拉住他
[00:07:48.000 --> 00:07:51.000]  民事就是指責他
[00:07:51.000 --> 00:07:54.000]  被污鬼附著趕鬼
[00:07:54.000 --> 00:07:56.000]  目的是什麼
[00:07:56.000 --> 00:07:59.000]  可能是維護自己的家聲
[00:07:59.000 --> 00:08:01.000]  自己的親屬
[00:08:01.000 --> 00:08:04.000]  但最主要目的是想停止他
[00:08:04.000 --> 00:08:08.000]  民事就是想重傷他
[00:08:08.000 --> 00:08:09.000]  找到他的把柄
[00:08:09.000 --> 00:08:10.000]  為了什麼
[00:08:10.000 --> 00:08:12.000]  就是要除掉他
[00:08:12.000 --> 00:08:15.000]  我們看到第21節
[00:08:15.000 --> 00:08:17.000]  耶穌基督的親屬聽見
[00:08:17.000 --> 00:08:19.000]  出來要拉住他
[00:08:19.000 --> 00:08:22.000]  因為說他癲狂了
[00:08:22.000 --> 00:08:24.000]  拉住他
[00:08:24.000 --> 00:08:25.000]  他的親戚想拉住他
[00:08:25.000 --> 00:08:30.000]  原文有逮捕、阻止和控制的意思
[00:08:30.000 --> 00:08:31.000]  如果看後一點
[00:08:31.000 --> 00:08:32.000]  6章17節
[00:08:32.000 --> 00:08:36.000]  希律是捉住施洗約翰
[00:08:36.000 --> 00:08:39.000]  即是拘捕他
[00:08:39.000 --> 00:08:40.000]  捉住拘拿
[00:08:40.000 --> 00:08:42.000]  原文是這個意思
[00:08:42.000 --> 00:08:44.000]  但你看聖經
[00:08:44.000 --> 00:08:46.000]  要拉住他
[00:08:46.000 --> 00:08:50.000]  企圖說服耶穌和他們一起走
[00:08:50.000 --> 00:08:53.000]  叫耶穌不要再做那麼多事
[00:08:53.000 --> 00:08:58.000]  叫耶穌不要再做那麼多教導
[00:08:58.000 --> 00:09:01.000]  他們說耶穌是癲狂
[00:09:01.000 --> 00:09:04.000]  癲狂的意思是失常了
[00:09:04.000 --> 00:09:06.000]  如果看英文ESV譯本
[00:09:06.000 --> 00:09:08.000]  就是out of mind
[00:09:08.000 --> 00:09:11.000]  失去了理智的意思
[00:09:11.000 --> 00:09:14.000]  為什麼說他失常
[00:09:14.000 --> 00:09:19.000]  因為一般人可能已經和日常生活脫節
[00:09:19.000 --> 00:09:22.000]  連飯也不吃
[00:09:22.000 --> 00:09:25.000]  所以他會覺得是否癲狂了
[00:09:25.000 --> 00:09:27.000]  又招一班人回來
[00:09:27.000 --> 00:09:28.000]  圍住他
[00:09:28.000 --> 00:09:31.000]  可能家人都聽見
[00:09:31.000 --> 00:09:33.000]  招這些人回來
[00:09:33.000 --> 00:09:35.000]  可能他親戚也是這樣說
[00:09:35.000 --> 00:09:36.000]  可能你會想
[00:09:36.000 --> 00:09:39.000]  其實耶穌基督的親人也是為他好
[00:09:39.000 --> 00:09:41.000]  想保護耶穌
[00:09:41.000 --> 00:09:48.000]  但雖然我們叫他不要持續和宗教領袖或傳統作對
[00:09:48.000 --> 00:09:51.000]  擔心他過度操勞
[00:09:51.000 --> 00:09:54.000]  所以在老院想把他拉回來
[00:09:54.000 --> 00:09:56.000]  但當時的宗教領袖又怎樣呢?
[00:09:56.000 --> 00:09:58.000]  我們看22節
[00:09:58.000 --> 00:10:02.000]  他說他被別西卜附著
[00:10:02.000 --> 00:10:04.000]  別西卜是甚麼人呢?
[00:10:04.000 --> 00:10:07.000]  他是嘉南臣子的名字
[00:10:07.000 --> 00:10:09.000]  即是別臣的名字
[00:10:09.000 --> 00:10:12.000]  所以他靠著鬼王趕鬼
[00:10:12.000 --> 00:10:16.000]  即是你和撒旦勾結合作
[00:10:16.000 --> 00:10:20.000]  即是耶穌基督是撒旦的朋友
[00:10:20.000 --> 00:10:22.000]  中山耶穌基督的名譽
[00:10:22.000 --> 00:10:24.000]  中間有段經文
[00:10:24.000 --> 00:10:26.000]  我現在不特別解釋
[00:10:26.000 --> 00:10:28.000]  耶穌怎樣趕鬼
[00:10:28.000 --> 00:10:30.000]  或他有甚麼權柄
[00:10:30.000 --> 00:10:32.000]  為了維護他本身
[00:10:32.000 --> 00:10:35.000]  為何民事法理賽人會有這樣的反應
[00:10:35.000 --> 00:10:40.000]  就是因為他要維護他們有的傳統和權威
[00:10:40.000 --> 00:10:43.000]  所以要把耶穌除掉
[00:10:43.000 --> 00:10:47.000]  其實家人來到耶路撒冷
[00:10:47.000 --> 00:10:51.000]  他們好像有兩種不同的目的
[00:10:51.000 --> 00:10:54.000]  但都好像同一陣線
[00:10:54.000 --> 00:10:58.000]  就是家人誤解
[00:10:58.000 --> 00:11:01.000]  說你信主瘋了
[00:11:01.000 --> 00:11:04.000]  你有沒有聽過
[00:11:04.000 --> 00:11:08.000]  信歸信,但不要信得太迷
[00:11:08.000 --> 00:11:10.000]  大家都立即點頭
[00:11:10.000 --> 00:11:12.000]  我們家人不知為何
[00:11:12.000 --> 00:11:14.000]  知道我們信主都會說這句
[00:11:14.000 --> 00:11:16.000]  我爸爸真的這樣跟我說
[00:11:16.000 --> 00:11:18.000]  有時我們會否真的信就信
[00:11:18.000 --> 00:11:21.000]  但不要信得太迷呢?
[00:11:21.000 --> 00:11:24.000]  其實認真信的人
[00:11:24.000 --> 00:11:28.000]  就會面對世界有些棘手的事
[00:11:28.000 --> 00:11:32.000]  如果沒有,可能你真的不要信得太迷
[00:11:33.000 --> 00:11:36.000]  真的有個例子
[00:11:36.000 --> 00:11:38.000]  有個年青人
[00:11:38.000 --> 00:11:40.000]  他其實經常打機
[00:11:40.000 --> 00:11:42.000]  家人都可以的
[00:11:42.000 --> 00:11:45.000]  但當他回教會
[00:11:45.000 --> 00:11:48.000]  你知道他媽媽怎樣做嗎?
[00:11:48.000 --> 00:11:52.000]  把他的聖經撕破,扔出街
[00:11:52.000 --> 00:11:55.000]  很奇怪,很匪夷所思
[00:11:55.000 --> 00:11:57.000]  但就會是這樣
[00:11:57.000 --> 00:12:00.000]  無論如何,當中
[00:12:00.000 --> 00:12:04.000]  民事,中傷耶穌也好
[00:12:04.000 --> 00:12:07.000]  或者家人為了保護耶穌基督
[00:12:07.000 --> 00:12:09.000]  名譽和健康也好
[00:12:09.000 --> 00:12:12.000]  你就會問
[00:12:12.000 --> 00:12:15.000]  主,你為了甚麼?
[00:12:15.000 --> 00:12:18.000]  主,你為了甚麼?
[00:12:18.000 --> 00:12:21.000]  很吃力吧?
[00:12:21.000 --> 00:12:24.000]  內外都不討好
[00:12:24.000 --> 00:12:27.000]  不要搞這麼多事
[00:12:27.000 --> 00:12:30.000]  好好的,是不行的
[00:12:30.000 --> 00:12:33.000]  為甚麼主耶穌基督
[00:12:33.000 --> 00:12:35.000]  或者有信仰的人
[00:12:35.000 --> 00:12:37.000]  會經常被誤解
[00:12:37.000 --> 00:12:40.000]  要負上重傷的代價呢?
[00:12:40.000 --> 00:12:42.000]  在這裡,耶穌基督
[00:12:42.000 --> 00:12:47.000]  因為他今天不是再是家中木匠的兒子
[00:12:47.000 --> 00:12:52.000]  他也不是再是宗教領袖的其中一個教師
[00:12:52.000 --> 00:12:56.000]  就好像我們看《馬可福音》三章十一節
[00:12:56.000 --> 00:12:59.000]  看到污鬼大聲喊叫
[00:12:59.000 --> 00:13:02.000]  他說,每當污鬼看見他
[00:13:02.000 --> 00:13:04.000]  就俯伏在地說
[00:13:04.000 --> 00:13:09.000]  大喊,你是上帝的兒子
[00:13:09.000 --> 00:13:15.000]  雖然耶穌基督面對誤解、中傷、攻擊、殺害的代價
[00:13:15.000 --> 00:13:18.000]  為甚麼他也不停止服侍呢?
[00:13:18.000 --> 00:13:21.000]  因為他知道自己是誰
[00:13:21.000 --> 00:13:25.000]  還有他知道要做甚麼
[00:13:25.000 --> 00:13:28.000]  就好像菲勒比書一個很重要的經文
[00:13:28.000 --> 00:13:30.000]  我們一起讀出
[00:13:30.000 --> 00:13:32.000]  神是誰,還有他要做甚麼
[00:13:32.000 --> 00:13:34.000]  預備請
[00:13:34.000 --> 00:13:37.000]  他雖然本質是上帝
[00:13:37.000 --> 00:13:42.000]  卻沒有緊緊抓住自己與上帝平等的地位不放
[00:13:42.000 --> 00:13:44.000]  反而甘願放下一切
[00:13:44.000 --> 00:13:46.000]  取了奴僕的形象
[00:13:46.000 --> 00:13:48.000]  剛身為人的樣子
[00:13:48.000 --> 00:13:51.000]  他以人的樣子出現後
[00:13:51.000 --> 00:13:52.000]  就自怨卑微
[00:13:52.000 --> 00:13:57.000]  馴服至死,且死在十字架上
[00:13:57.000 --> 00:14:00.000]  他知道自己會承受一切
[00:14:00.000 --> 00:14:02.000]  所以他放下自己
[00:14:02.000 --> 00:14:04.000]  有的權柄、地位
[00:14:04.000 --> 00:14:05.000]  取了奴僕的形象
[00:14:05.000 --> 00:14:08.000]  所以人們以為他沒有實力
[00:14:08.000 --> 00:14:10.000]  你只是一個木匠兒子
[00:14:10.000 --> 00:14:14.000]  你是誰?我才是民事法理賽人
[00:14:14.000 --> 00:14:17.000]  但主耶穌知道他要謙卑、馴服至死
[00:14:17.000 --> 00:14:19.000]  為了誰?
[00:14:19.000 --> 00:14:22.000]  為了拯救我們
[00:14:22.000 --> 00:14:28.000]  我覺得耶穌基督不是拿著這個身份
[00:14:28.000 --> 00:14:31.000]  不怕人攻擊和受傷
[00:14:31.000 --> 00:14:33.000]  一定會有感受
[00:14:33.000 --> 00:14:35.000]  但因為耶穌基督知道自己的身份
[00:14:35.000 --> 00:14:37.000]  他是神的兒子
[00:14:37.000 --> 00:14:39.000]  他知道要做甚麼
[00:14:39.000 --> 00:14:41.000]  所以他不停止
[00:14:41.000 --> 00:14:44.000]  他繼續要做自己應該要做的事
[00:14:44.000 --> 00:14:48.000]  我覺得他不是不怕或沒有感受
[00:14:48.000 --> 00:14:52.000]  他只是繼續做他應該做的事
[00:14:52.000 --> 00:14:55.000]  我們呢?
[00:14:55.000 --> 00:14:57.000]  與我們有沒有關係呢?
[00:14:57.000 --> 00:15:01.000]  今天我知不知道自己是誰?
[00:15:01.000 --> 00:15:04.000]  我在做甚麼呢?
[00:15:04.000 --> 00:15:09.000]  今天我們回到神的殿中
[00:15:09.000 --> 00:15:12.000]  我究竟是誰?
[00:15:12.000 --> 00:15:15.000]  我在做甚麼呢?
[00:15:15.000 --> 00:15:21.000]  當受到未信者的質疑和攻擊時
[00:15:21.000 --> 00:15:24.000]  我們記得我們信了主
[00:15:24.000 --> 00:15:27.000]  我們都是神的兒女
[00:15:27.000 --> 00:15:31.000]  我們都要繼續做我們應該做的事
[00:15:31.000 --> 00:15:33.000]  不知道你有沒有試過呢?
[00:15:33.000 --> 00:15:35.000]  我就有試過
[00:15:35.000 --> 00:15:38.000]  就是「好好的不行」
[00:15:38.000 --> 00:15:39.000]  「不要搞那麼多事」
[00:15:39.000 --> 00:15:42.000]  這就是我媽媽說過的事
[00:15:42.000 --> 00:15:44.000]  那時我初信
[00:15:44.000 --> 00:15:48.000]  我以前是做電視製片的
[00:15:48.000 --> 00:15:51.000]  即是廣告拍攝的監製
[00:15:51.000 --> 00:15:54.000]  那段時間初信我是做自由工作
[00:15:54.000 --> 00:15:57.000]  即是接工作的不是在一間公司工作
[00:15:57.000 --> 00:16:00.000]  可能找得比較好機會比較多
[00:16:00.000 --> 00:16:02.000]  所以有些時間
[00:16:02.000 --> 00:16:05.000]  那時我的二伯即是我爸爸的哥哥
[00:16:05.000 --> 00:16:08.000]  就是患了癌症
[00:16:08.000 --> 00:16:10.000]  因為我有多時間
[00:16:10.000 --> 00:16:12.000]  我就去探望他很多
[00:16:12.000 --> 00:16:14.000]  我的中文名莫斯敏
[00:16:14.000 --> 00:16:16.000]  和我的英文名Mona
[00:16:16.000 --> 00:16:18.000]  都是我二伯改的
[00:16:18.000 --> 00:16:21.000]  他的文筆很好寫字很漂亮
[00:16:21.000 --> 00:16:23.000]  所以他有病的時候
[00:16:23.000 --> 00:16:26.000]  我們其實不是很親密
[00:16:26.000 --> 00:16:28.000]  因為他帶我爸爸很多
[00:16:28.000 --> 00:16:31.000]  但這段時間我就去探望他
[00:16:31.000 --> 00:16:34.000]  後來他信了主
[00:16:34.000 --> 00:16:36.000]  很開心
[00:16:36.000 --> 00:16:38.000]  但我媽媽的反應很大
[00:16:38.000 --> 00:16:41.000]  可能有弟兄姊妹都聽我說過
[00:16:41.000 --> 00:16:43.000]  他說難怪你那麼好
[00:16:43.000 --> 00:16:45.000]  經常去探望二伯
[00:16:45.000 --> 00:16:48.000]  你想踢他入會而已
[00:16:48.000 --> 00:16:50.000]  我聽到那時真的很傷心
[00:16:50.000 --> 00:16:52.000]  因為我也想我媽媽信主
[00:16:52.000 --> 00:16:54.000]  但我二伯信主的時候
[00:16:54.000 --> 00:16:55.000]  我媽媽說這些話
[00:16:55.000 --> 00:16:58.000]  你不要連累街坊失禮人
[00:16:58.000 --> 00:17:00.000]  因為她說面對親戚
[00:17:00.000 --> 00:17:03.000]  你帶他去信主很麻煩
[00:17:03.000 --> 00:17:05.000]  那時真的很傷心
[00:17:05.000 --> 00:17:11.000]  後來我剛說我做製作
[00:17:11.000 --> 00:17:15.000]  即是製作影片
[00:17:15.000 --> 00:17:17.000]  後來神就帶了
[00:17:17.000 --> 00:17:19.000]  有一段時間沒有工作
[00:17:19.000 --> 00:17:23.000]  即是我做自由工作製作人
[00:17:23.000 --> 00:17:26.000]  即是沒有定的工作
[00:17:26.000 --> 00:17:28.000]  我都不懂得說
[00:17:28.000 --> 00:17:31.000]  沒有工作
[00:17:31.000 --> 00:17:33.000]  那時是很好的環境
[00:17:33.000 --> 00:17:38.000]  有人叫我自薦去福音機構
[00:17:38.000 --> 00:17:42.000]  即是有製作單位的福音機構
[00:17:42.000 --> 00:17:44.000]  即是有影片
[00:17:44.000 --> 00:17:46.000]  後來我自薦了三間
[00:17:46.000 --> 00:17:48.000]  三間都聘請我
[00:17:48.000 --> 00:17:50.000]  我很開心
[00:17:50.000 --> 00:17:52.000]  告訴媽媽我會做這工作
[00:17:52.000 --> 00:17:54.000]  她又罵我
[00:17:54.000 --> 00:17:57.000]  她說你以前儲了那麼多東西
[00:17:57.000 --> 00:17:59.000]  你一朝就放棄了
[00:17:59.000 --> 00:18:01.000]  我不知道她為何這樣
[00:18:01.000 --> 00:18:05.000]  她為何會明白福音機構不行
[00:18:05.000 --> 00:18:06.000]  不是不行
[00:18:06.000 --> 00:18:08.000]  即是浪費東西
[00:18:08.000 --> 00:18:10.000]  其實我進去都很辛苦
[00:18:10.000 --> 00:18:12.000]  東西很老套
[00:18:12.000 --> 00:18:14.000]  薪金又很低
[00:18:14.000 --> 00:18:16.000]  怎知道我媽媽說
[00:18:16.000 --> 00:18:19.000]  你為何浪費你以前建立的東西
[00:18:19.000 --> 00:18:22.000]  後來她有一次直接跟我說
[00:18:22.000 --> 00:18:26.000]  我是否要結束自己的生命
[00:18:26.000 --> 00:18:28.000]  你裏面的鬼才出來
[00:18:28.000 --> 00:18:30.000]  這是真的
[00:18:30.000 --> 00:18:32.000]  她真的這樣跟我說
[00:18:32.000 --> 00:18:34.000]  給你你會怎樣
[00:18:34.000 --> 00:18:35.000]  真的很傷心
[00:18:35.000 --> 00:18:37.000]  我只是有工作
[00:18:37.000 --> 00:18:38.000]  不用去到這樣
[00:18:38.000 --> 00:18:41.000]  所以我覺得信主的時候
[00:18:41.000 --> 00:18:43.000]  可能真的會面對很多重傷
[00:18:43.000 --> 00:18:45.000]  很多攻擊
[00:18:45.000 --> 00:18:47.000]  可能都是從撒旦而來
[00:18:47.000 --> 00:18:49.000]  我現在會這樣看
[00:18:49.000 --> 00:18:51.000]  沒理由我媽媽會那麼嚴重
[00:18:51.000 --> 00:18:52.000]  我的朋友也是
[00:18:52.000 --> 00:18:54.000]  我有個朋友在廣告裏面認識
[00:18:54.000 --> 00:18:56.000]  他知道我信了主之後
[00:18:56.000 --> 00:18:59.000]  他說你有180度的改變
[00:18:59.000 --> 00:19:02.000]  他想跟我一起去教會
[00:19:02.000 --> 00:19:05.000]  我去早堂
[00:19:05.000 --> 00:19:06.000]  有時只去兩堂
[00:19:06.000 --> 00:19:08.000]  因為我本身的舞會
[00:19:08.000 --> 00:19:09.000]  整個星期日
