
[00:00:00.000 --> 00:00:01.200]  我們先聽道指吧
[00:03:55.700 --> 00:03:58.700]  我也有舉手
[00:03:58.700 --> 00:04:00.700]  去過很多次
[00:04:00.700 --> 00:04:03.700]  五次以上請舉手
[00:04:03.700 --> 00:04:05.700]  都不少
[00:04:05.700 --> 00:04:09.700]  可見大家都樂在其中
[00:04:09.700 --> 00:04:13.700]  有沒有吃到不想吃
[00:04:13.700 --> 00:04:15.700]  有
[00:04:15.700 --> 00:04:19.700]  有沒有一邊吃一邊說我要減肥
[00:04:19.700 --> 00:04:22.700]  吃完這餐再減
[00:04:22.700 --> 00:04:24.700]  吃完要多做運動
[00:04:24.700 --> 00:04:27.700]  這些都是去旅遊時
[00:04:27.700 --> 00:04:29.700]  經常掛在口邊
[00:04:29.700 --> 00:04:32.700]  跟身邊的人說笑
[00:04:32.700 --> 00:04:34.700]  我想請問大家
[00:04:34.700 --> 00:04:36.700]  我們身為基督徒
[00:04:36.700 --> 00:04:41.700]  你知不知道基督教對飲食的看法是怎樣的
[00:04:41.700 --> 00:04:43.700]  知不知道
[00:04:43.700 --> 00:04:48.700]  在最早期的第四世紀教會
[00:04:48.700 --> 00:04:52.700]  列出了八種傷害人靈性的罪行名單
[00:04:52.700 --> 00:04:54.700]  有韜鐵
[00:04:54.700 --> 00:04:57.700]  這個很陌生的名詞
[00:04:57.700 --> 00:05:00.700]  但其實韜鐵是指暴食
[00:05:00.700 --> 00:05:09.700]  色慾、貪婪、憂鬱、憤怒、抬遠、虛榮和傲慢
[00:05:09.700 --> 00:05:14.700]  這些都是傷害人靈性的惡行名單
[00:05:14.700 --> 00:05:18.700]  而暴食是頭號罪行
[00:05:18.700 --> 00:05:21.700]  真的嗎?
[00:05:21.700 --> 00:05:29.700]  記得我之前有說過憤怒、驕傲、疾度的罪
[00:05:29.700 --> 00:05:35.700]  這次我想說韜鐵暴食的罪行
[00:05:35.700 --> 00:05:38.700]  韜鐵是什麼呢?
[00:05:38.700 --> 00:05:42.700]  這個複雜的字
[00:05:42.700 --> 00:05:46.700]  粵語就叫韜鐵
[00:05:46.700 --> 00:05:53.700]  韜鐵是古時吸暴食的罪行的中文翻譯
[00:05:53.700 --> 00:06:00.700]  韜鐵是中國古代神話傳說中的一個凶惡貪食的野獸
[00:06:00.700 --> 00:06:03.700]  形狀是羊身人面
[00:06:03.700 --> 00:06:07.700]  眼睛是在腋下
[00:06:07.700 --> 00:06:10.700]  有老虎的牙、有人的爪
[00:06:10.700 --> 00:06:13.700]  聲音好像鷹鞋
[00:06:13.700 --> 00:06:18.700]  是貪肉的象徵
[00:06:18.700 --> 00:06:24.700]  韜鐵是用來形容貪食和貪婪的人
[00:06:24.700 --> 00:06:26.700]  暴食這個罪行
[00:06:26.700 --> 00:06:30.700]  合二是指浪費食物
[00:06:30.700 --> 00:06:34.700]  從講義來說是指沉迷在某些事上
[00:06:34.700 --> 00:06:41.700]  例如:淤酒、濫用藥物、囤積不必要的物品
[00:06:41.700 --> 00:06:46.700]  沉溺於賭博玩樂而不思進取
[00:06:46.700 --> 00:06:52.700]  韜鐵是指過分貪圖日落的情況
[00:06:52.700 --> 00:06:57.700]  暴食這個罪行在現今時代是如何具體形容呢?
[00:06:57.700 --> 00:06:59.700]  看螢光幕
[00:06:59.700 --> 00:07:03.700]  可以以一個身形異常巨大的人
[00:07:03.700 --> 00:07:06.700]  把食物塞進口中
[00:07:06.700 --> 00:07:09.700]  不理會明天死活的
[00:07:09.700 --> 00:07:13.700]  極度放縱地飲食的樣子
[00:07:13.700 --> 00:07:19.700]  這是現代暴食韜鐵的形象
[00:07:19.700 --> 00:07:22.700]  血糖也繼續飆升
[00:07:22.700 --> 00:07:24.700]  繼續塞進肚子裡
[00:07:24.700 --> 00:07:27.700]  其實暴食這個罪行
[00:07:27.700 --> 00:07:30.700]  也包括選擇飲宅食
[00:07:30.700 --> 00:07:32.700]  不吃某些東西
[00:07:32.700 --> 00:07:37.700]  也包括在韜鐵暴食這個罪行中
[00:07:37.700 --> 00:07:43.700]  暴食是指過度專注飲食的事宜
[00:07:43.700 --> 00:07:47.700]  看飲食高於一切
[00:07:47.700 --> 00:07:49.700]  就像另一種罪
[00:07:49.700 --> 00:07:50.700]  色慾的罪
[00:07:50.700 --> 00:07:55.700]  就是把性整天放在心裡
[00:07:55.700 --> 00:08:02.700]  當第四世紀教會的教宗
[00:08:02.700 --> 00:08:04.700]  他叫做大季勾利
[00:08:04.700 --> 00:08:12.700]  他說除非我們先克制住心中的敵人
[00:08:12.700 --> 00:08:15.700]  就是暴食的慾望
[00:08:15.700 --> 00:08:19.700]  否則我們根本還未能站立起來
[00:08:19.700 --> 00:08:21.700]  去打屬靈的征戰
[00:08:21.700 --> 00:08:23.700]  我再說一次
[00:08:23.700 --> 00:08:25.700]  大季勾利教宗
[00:08:25.700 --> 00:08:27.700]  這個教宗在第四世紀的教宗
[00:08:27.700 --> 00:08:32.700]  他說除非我們先克制住在心中的敵人
[00:08:32.700 --> 00:08:34.700]  就是暴食的慾望
[00:08:34.700 --> 00:08:38.700]  否則我們根本還未能站立起來
[00:08:38.700 --> 00:08:41.700]  去打屬靈的征戰
[00:08:41.700 --> 00:08:46.700]  這句話可能是因為
[00:08:46.700 --> 00:08:47.700]  在初期教會
[00:08:47.700 --> 00:08:49.700]  即是四世紀的教會
[00:08:49.700 --> 00:08:55.700]  他們的罪行名單是根據早期的修道士經驗寫的
[00:08:55.700 --> 00:09:01.700]  那些修道士堅決反對任何奢華和身體上的享受
[00:09:01.700 --> 00:09:04.700]  而選擇過刻苦的生活
[00:09:04.700 --> 00:09:10.700]  以求享屬靈的滿足
[00:09:10.700 --> 00:09:13.700]  其實在某個層面來看
[00:09:13.700 --> 00:09:18.700]  基督教可以說是一個非常注重物質生活的宗教
[00:09:18.700 --> 00:09:20.700]  因為神做萬物
[00:09:20.700 --> 00:09:22.700]  像我們飲食
[00:09:22.700 --> 00:09:24.700]  有很多不同的品種
[00:09:24.700 --> 00:09:25.700]  神賜的
[00:09:25.700 --> 00:09:27.700]  而且是多姿多彩的
[00:09:27.700 --> 00:09:31.700]  這些都是上帝賜給我們享受的美物
[00:09:31.700 --> 00:09:33.700]  在詩篇104篇15節
[00:09:33.700 --> 00:09:35.700]  詩人哥哥還說
[00:09:35.700 --> 00:09:38.700]  得酒能悅人心
[00:09:38.700 --> 00:09:40.700]  得油能潤人面
[00:09:40.700 --> 00:09:43.700]  得糧能養人心
[00:09:43.700 --> 00:09:44.700]  作為基督徒
[00:09:44.700 --> 00:09:49.700]  我們會為神賜給我們一切的物質
[00:09:49.700 --> 00:09:51.700]  我們在當中去享受
[00:09:51.700 --> 00:09:53.700]  去有歡欣
[00:09:53.700 --> 00:09:55.700]  有享樂
[00:09:55.700 --> 00:09:59.700]  我們會向神感恩重讚
[00:09:59.700 --> 00:10:02.700]  耶穌基督也選擇
[00:10:02.700 --> 00:10:03.700]  用水變為酒
[00:10:03.700 --> 00:10:08.700]  作為祂第一個要行的神蹟
[00:10:08.700 --> 00:10:14.700]  祂讓人在婚宴中去歡欣
[00:10:14.700 --> 00:10:22.700]  酒能夠讓婚宴有歡樂的氣氛
[00:10:22.700 --> 00:10:27.700]  更令我們注意的是
[00:10:27.700 --> 00:10:32.700]  我們基督教崇拜的焦點是聖餐
[00:10:32.700 --> 00:10:36.700]  耶穌說基督徒聚會的唯一重要儀式
[00:10:36.700 --> 00:10:38.700]  就是聚在一起
[00:10:38.700 --> 00:10:40.700]  互相敬賀
[00:10:40.700 --> 00:10:42.700]  紀念耶穌的一生
[00:10:42.700 --> 00:10:46.700]  耶穌的受死和復活
[00:10:46.700 --> 00:10:50.700]  使信眾藉著祂合而為一
[00:10:50.700 --> 00:10:51.700]  我們有聖餐
[00:10:51.700 --> 00:10:54.700]  也是吃的
[00:10:54.700 --> 00:10:59.700]  聖經確實對暴食
[00:10:59.700 --> 00:11:01.700]  沒有很多評論
[00:11:01.700 --> 00:11:05.700]  但是耶穌確實給我們一個錦囊
[00:11:05.700 --> 00:11:06.700]  就是人活著
[00:11:06.700 --> 00:11:08.700]  不是單靠食物
[00:11:08.700 --> 00:11:12.700]  提醒人過於沉醉飲食
[00:11:12.700 --> 00:11:15.700]  是會帶來問題的
[00:11:15.700 --> 00:11:17.700]  在今天和大家分享的經文
[00:11:17.700 --> 00:11:19.700]  《馬德夫音》一章四節
[00:11:19.700 --> 00:11:21.700]  剛才我們已經讀了
[00:11:21.700 --> 00:11:23.700]  在第一至第三節
[00:11:23.700 --> 00:11:26.700]  提到耶穌受洗後
[00:11:26.700 --> 00:11:28.700]  出來傳道之前
[00:11:28.700 --> 00:11:29.700]  那時候
[00:11:29.700 --> 00:11:32.700]  祂被聖靈引導到曠野
[00:11:32.700 --> 00:11:35.700]  曠野就是魔鬼活動的地方
[00:11:35.700 --> 00:11:38.700]  也是昔日以色列人在出埃及後
[00:11:38.700 --> 00:11:42.700]  受到神磨練的一個地方
[00:11:42.700 --> 00:11:45.700]  耶穌受魔鬼的試探
[00:11:45.700 --> 00:11:49.700]  耶穌經過了四十晝夜的禁食
[00:11:49.700 --> 00:11:53.700]  馬太在此特別指明
[00:11:53.700 --> 00:11:56.700]  耶穌的禁食是晝夜
[00:11:56.700 --> 00:11:59.700]  就是白天和晚上
[00:11:59.700 --> 00:12:00.700]  耶穌都禁食
[00:12:00.700 --> 00:12:03.700]  完全沒有吃東西
[00:12:03.700 --> 00:12:05.700]  因為當時的猶太人
[00:12:05.700 --> 00:12:06.700]  只是白天禁食
[00:12:06.700 --> 00:12:10.700]  晚上就照常喝黑喝
[00:12:10.700 --> 00:12:13.700]  所以馬太在此特別聲明
[00:12:13.700 --> 00:12:16.700]  耶穌是禁食四十晝夜
[00:12:16.700 --> 00:12:19.700]  當然耶穌應該有喝水
[00:12:19.700 --> 00:12:24.700]  否則就不能維持祂的生命
[00:12:24.700 --> 00:12:26.700]  當時耶穌餓了
[00:12:26.700 --> 00:12:29.700]  試探者就來了
[00:12:29.700 --> 00:12:31.700]  試探是什麼意思呢?
[00:12:31.700 --> 00:12:35.700]  就是不懷好意的探問和誘惑
[00:12:35.700 --> 00:12:37.700]  魔鬼挑戰耶穌說
[00:12:37.700 --> 00:12:41.700]  既然你是神的兒子
[00:12:41.700 --> 00:12:43.700]  就像變魔術一樣
[00:12:43.700 --> 00:12:46.700]  將周圍的石頭變成麵包
[00:12:46.700 --> 00:12:51.700]  這樣你就不用吃苦了
[00:12:51.700 --> 00:12:54.700]  面對魔鬼這樣的試探
[00:12:54.700 --> 00:12:56.700]  在第四節
[00:12:56.700 --> 00:12:59.700]  在神兒子耶穌
[00:12:59.700 --> 00:13:03.700]  本身是神的兒子的情況下
[00:13:03.700 --> 00:13:05.700]  他透過神跡
[00:13:05.700 --> 00:13:07.700]  來顯示自己真正的身份
[00:13:07.700 --> 00:13:10.700]  是完全沒有問題的
[00:13:10.700 --> 00:13:12.700]  但是耶穌就引用了一節
[00:13:12.700 --> 00:13:13.700]  舊約的經文
[00:13:13.700 --> 00:13:16.700]  生命記第三章第八章三節回答
[00:13:16.700 --> 00:13:19.700]  耶穌說:經上記著
[00:13:19.700 --> 00:13:22.700]  人活著不是單靠食物
[00:13:22.700 --> 00:13:26.700]  乃是靠神口裡所出的一切話
[00:13:26.700 --> 00:13:28.700]  在耶穌的回答裡
[00:13:28.700 --> 00:13:35.700]  耶穌沒有否認人是需要食物
[00:13:35.700 --> 00:13:36.700]  我們不要認為
[00:13:36.700 --> 00:13:40.700]  耶穌說我們不需要食物
[00:13:40.700 --> 00:13:44.700]  耶穌說人活著不是單靠食物
[00:13:44.700 --> 00:13:46.700]  魔鬼試探耶穌
[00:13:46.700 --> 00:13:51.700]  也不是懷疑他神兒子的身份
[00:13:51.700 --> 00:13:52.700]  魔鬼試探耶穌
[00:13:52.700 --> 00:13:54.700]  是要引誘耶穌去行使
[00:13:54.700 --> 00:13:58.700]  神兒子特有的權利
[00:13:58.700 --> 00:14:03.700]  用聖靈的恩賜去謀求一己之利
[00:14:03.700 --> 00:14:04.700]  去行神跡
[00:14:04.700 --> 00:14:07.700]  來解決自己飢餓的問題
[00:14:07.700 --> 00:14:09.700]  為食物而不惜作出
[00:14:09.700 --> 00:14:12.700]  父神不起悅的事
[00:14:12.700 --> 00:14:16.700]  沒有謙卑而靠天父滿足他的需求
[00:14:16.700 --> 00:14:20.700]  耶穌說人活著不是單靠食物
[00:14:20.700 --> 00:14:22.700]  他要表達的是
[00:14:22.700 --> 00:14:27.700]  當食物成為我們的一切
[00:14:27.700 --> 00:14:29.700]  為要去得到滿足
[00:14:29.700 --> 00:14:32.700]  而不理會上帝的心意的時候
[00:14:32.700 --> 00:14:35.700]  就很危險了
[00:14:35.700 --> 00:14:39.700]  其實食物不單單是食物那麼簡單
[00:14:39.700 --> 00:14:41.700]  說深入一點
[00:14:41.700 --> 00:14:43.700]  我們對食物的態度
[00:14:43.700 --> 00:14:46.700]  和我們的屬靈和情感的健康
[00:14:46.700 --> 00:14:50.700]  是緊密連在一起的
[00:14:50.700 --> 00:14:53.700]  聖經描述我們人是整全的
[00:14:53.700 --> 00:14:56.700]  我們的情感、肉體、心靈
[00:14:56.700 --> 00:14:59.700]  的需要是緊緊連在一起
[00:14:59.700 --> 00:15:02.700]  是互相影響的
[00:15:02.700 --> 00:15:08.700]  而且基督徒我們都確信
[00:15:08.700 --> 00:15:12.700]  當我們和萬物的創造主上帝
[00:15:12.700 --> 00:15:15.700]  保持緊密的聯繫的時候
[00:15:15.700 --> 00:15:20.700]  我們的一切都會正常
[00:15:20.700 --> 00:15:25.700]  而我們身體裡面有什麼疾病
[00:15:25.700 --> 00:15:28.700]  對人和對其他人的傷害
[00:15:28.700 --> 00:15:31.700]  或者對我們身處的地球
[00:15:31.700 --> 00:15:33.700]  去有破壞
[00:15:33.700 --> 00:15:42.700]  都是源於我們和創造主上帝失卻聯繫
[00:15:42.700 --> 00:15:44.700]  當我們和神失卻聯繫的時候
[00:15:44.700 --> 00:15:46.700]  我們就會自作主張
[00:15:46.700 --> 00:15:50.700]  放縱老我任性任意而行
[00:15:50.700 --> 00:15:54.700]  於是產生很多疾病、破壞、傷害
[00:15:54.700 --> 00:15:56.700]  等等
[00:15:56.700 --> 00:16:01.700]  所以暴食不理明天死活
[00:16:01.700 --> 00:16:03.700]  放縱飲食
[00:16:03.700 --> 00:16:10.700]  只顧著滿足食慾
[00:16:10.700 --> 00:16:13.700]  和上帝失卻聯繫
[00:16:13.700 --> 00:16:21.700]  這就是基督教看暴食是罪的原因
[00:16:21.700 --> 00:16:27.700]  為什麼人要過度進食
[00:16:27.700 --> 00:16:30.700]  以致太肥胖
[00:16:30.700 --> 00:16:32.700]  或者過度節食
[00:16:32.700 --> 00:16:35.700]  以致患上厭食症
[00:16:35.700 --> 00:16:37.700]  所有研究都認為
[00:16:37.700 --> 00:16:39.700]  這些種種的失調
[00:16:39.700 --> 00:16:44.700]  往往都是由於感到價值的失落
[00:16:44.700 --> 00:16:48.700]  有一個美國哲學家和作家
[00:16:48.700 --> 00:16:51.700]  叫做奇利夫
[00:16:51.700 --> 00:16:54.700]  他很準確地指出
[00:16:54.700 --> 00:17:00.700]  暴食源自潛藏空虛的自我形象
[00:17:00.700 --> 00:17:06.700]  就是我一定要把自己填滿
[00:17:06.700 --> 00:17:09.700]  因為我內心空虛、恐慌
[00:17:09.700 --> 00:17:11.700]  覺得自己沒用
[00:17:11.700 --> 00:17:13.700]  暴食就是意圖
[00:17:13.700 --> 00:17:18.700]  以實質的東西填滿心靈空虛
[00:17:18.700 --> 00:17:23.700]  這就是奇利夫的分析
[00:17:23.700 --> 00:17:24.700]  另外
[00:17:24.700 --> 00:17:28.700]  飲食其實會帶來情緒的安慰作用
[00:17:28.700 --> 00:17:30.700]  大家知不知道
[00:17:30.700 --> 00:17:32.700]  當你情緒低落的時候
[00:17:32.700 --> 00:17:34.700]  你吃一排朱古力
[00:17:34.700 --> 00:17:36.700]  吃一條香蕉
[00:17:36.700 --> 00:17:37.700]  會怎樣?
[00:17:37.700 --> 00:17:39.700]  會舒服一點
[00:17:39.700 --> 00:17:42.700]  或者喝一罐可樂
[00:17:42.700 --> 00:17:47.700]  會立即開心起來
[00:17:47.700 --> 00:17:50.700]  或者你喝十杯啤酒
[00:17:50.700 --> 00:17:53.700]  或者一兩杯威士忌
[00:17:53.700 --> 00:17:58.700]  可以幫助自己暫時把煩惱拋諸腦後
[00:17:58.700 --> 00:18:01.700]  貪食症和厭食症
[00:18:01.700 --> 00:18:05.700]  很多時候都源於不快樂
[00:18:05.700 --> 00:18:08.700]  或者自己對自己不滿意
[00:18:08.700 --> 00:18:10.700]  飲食失調協會認為
[00:18:10.700 --> 00:18:12.700]  貪食症和厭食症
[00:18:12.700 --> 00:18:14.700]  這些自殘的行為模式
[00:18:14.700 --> 00:18:17.700]  很多時候都是源於什麼呢?
[00:18:17.700 --> 00:18:20.700]  源於自尊心低落
[00:18:20.700 --> 00:18:22.700]  和家人不和
[00:18:22.700 --> 00:18:23.700]  交友問題
[00:18:23.700 --> 00:18:25.700]  心愛的人離世
[00:18:25.700 --> 00:18:28.700]  工作或者學業的問題
[00:18:28.700 --> 00:18:29.700]  缺乏自信
[00:18:29.700 --> 00:18:35.700]  或者感受到情感上的創傷等等
[00:18:35.700 --> 00:18:38.700]  只是大多數的人
[00:18:38.700 --> 00:18:40.700]  把這些剛才所說的感受
[00:18:40.700 --> 00:18:44.700]  說成「哎呀,胖了」
[00:18:44.700 --> 00:18:47.700]  把背後真正的問題
[00:18:47.700 --> 00:18:50.700]  都掩蓋了
[00:18:50.700 --> 00:18:53.700]  我認識一個青年人
[00:18:53.700 --> 00:18:56.700]  他在青少年時期
[00:18:56.700 --> 00:19:00.700]  沒有什麼節制自己的飲食
[00:19:00.700 --> 00:19:02.700]  還有發育時期
[00:19:02.700 --> 00:19:05.700]  於是他就什麼都吃
[00:19:05.700 --> 00:19:08.700]  吃得很胖
[00:19:08.700 --> 00:19:10.700]  膨脹得很厲害
[00:19:10.700 --> 00:19:14.700]  但最近我見到他
[00:19:14.700 --> 00:19:18.700]  有時都會見到他
[00:19:18.700 --> 00:19:25.700]  以前都是那種胖到很可怕
[00:19:25.700 --> 00:19:28.700]  最近我見到他,他都很健美
[00:19:28.700 --> 00:19:30.700]  我跟他聊天
[00:19:30.700 --> 00:19:32.700]  原來他說
[00:19:32.700 --> 00:19:34.700]  他覺得自己這樣都很不濟
[00:19:34.700 --> 00:19:38.700]  他就在內心裡有些調整
[00:19:38.700 --> 00:19:42.700]  他沒有跟我說什麼調整
[00:19:42.700 --> 00:19:45.700]  他說在神面前調整自己
[00:19:45.700 --> 00:19:47.700]  去處理裡面的問題
[00:19:47.700 --> 00:19:54.700]  又找營養師幫他節食
[00:19:54.700 --> 00:19:57.700]  於是他現在從一個Fat Boy
[00:19:57.700 --> 00:19:59.700]  變成一個Fit Man
[00:19:59.700 --> 00:20:02.700]  真的很感恩
[00:20:02.700 --> 00:20:06.700]  剛才我提的例子都是比較極端的
[00:20:06.700 --> 00:20:11.700]  但我們確實都
[00:20:11.700 --> 00:20:17.700]  剛才那些告訴我們
[00:20:17.700 --> 00:20:20.700]  其實食物是一種安慰劑
[00:20:20.700 --> 00:20:22.700]  都確實告訴我們
[00:20:22.700 --> 00:20:25.700]  我們有多容易用飲食
[00:20:25.700 --> 00:20:27.700]  來代替一些我們生命裡
[00:20:27.700 --> 00:20:29.700]  所缺少的東西
[00:20:29.700 --> 00:20:35.700]  讓飲食在我們感到寂寞的時候
[00:20:35.700 --> 00:20:37.700]  給我們安慰
[00:20:37.700 --> 00:20:40.700]  在我們肉體和心靈積血的時候
[00:20:40.700 --> 00:20:43.700]  給我們飽足
[00:20:43.700 --> 00:20:46.700]  我在醫院做院務的時候
[00:20:46.700 --> 00:20:49.700]  在內科病房去探病的時候
[00:20:49.700 --> 00:20:52.700]  見到不少那些病人
[00:20:52.700 --> 00:20:55.700]  因為種種的原因
[00:20:55.700 --> 00:20:57.700]  導致他們飲食失調
[00:20:57.700 --> 00:21:00.700]  以致患病
[00:21:00.700 --> 00:21:02.700]  究竟我們怎樣知道
[00:21:02.700 --> 00:21:08.700]  自己正在暴食的困擾裡面
[00:21:08.700 --> 00:21:11.700]  我們都可以想一想
[00:21:11.700 --> 00:21:16.700]  當人飲食有違原意的時候
[00:21:16.700 --> 00:21:19.700]  他的暴食就出現了
[00:21:19.700 --> 00:21:20.700]  有沒有聽過
[00:21:20.700 --> 00:21:23.700]  有些人明知道宵夜是不好的
[00:21:23.700 --> 00:21:25.700]  但他又不是肚餓
[00:21:25.700 --> 00:21:28.700]  他還是要吃宵夜
[00:21:28.700 --> 00:21:32.700]  這就是暴食
[00:21:32.700 --> 00:21:35.700]  飲食有違原意
[00:21:35.700 --> 00:21:39.700]  或者當我們飲食的時候
[00:21:39.700 --> 00:21:41.700]  不按份量
[00:21:41.700 --> 00:21:44.700]  暴食就出現了
[00:21:44.700 --> 00:21:47.700]  或者有時候我們壓力大
[00:21:47.700 --> 00:21:50.700]  不斷地吃東西
[00:21:50.700 --> 00:21:53.700]  於是就越來越肥
[00:21:53.700 --> 00:21:55.700]  暴食就出現了
[00:21:55.700 --> 00:22:00.700]  暴食的人要控制食量
[00:22:00.700 --> 00:22:03.700]  大家不要相信有些人說
[00:22:03.700 --> 00:22:05.700]  控制不了的
[00:22:05.700 --> 00:22:07.700]  這些謊話不要相信
[00:22:07.700 --> 00:22:10.700]  不要說控制不了的
[00:22:10.700 --> 00:22:16.700]  當飲食的份量刻意過多或過少
[00:22:16.700 --> 00:22:18.700]  甚至在我們的生命裡面
[00:22:18.700 --> 00:22:21.700]  開始取代了上帝的位置的時候
[00:22:21.700 --> 00:22:23.700]  飲食失調
[00:22:23.700 --> 00:22:28.700]  這些極端的情況就會發生
[00:22:28.700 --> 00:22:34.700]  其利庫他也談到暴食
[00:22:34.700 --> 00:22:37.700]  他說暴食就是意圖
[00:22:37.700 --> 00:22:41.700]  以食物填補我們的空虛
[00:22:41.700 --> 00:22:43.700]  他指出基督徒
[00:22:43.700 --> 00:22:48.700]  應該是怎樣去面對空虛呢
[00:22:48.700 --> 00:22:50.700]  他提醒我們
[00:22:50.700 --> 00:22:54.700]  只有認識上帝對自己的愛
[00:22:54.700 --> 00:22:57.700]  才可以填補那個空虛
[00:22:57.700 --> 00:22:59.700]  使自己充實
[00:22:59.700 --> 00:23:03.700]  使自己有終極的價值
[00:23:03.700 --> 00:23:06.700]  詩篇第十六篇第十一節說
[00:23:06.700 --> 00:23:09.700]  我將耶和華常擺在我面前
[00:23:09.700 --> 00:23:11.700]  因他在我右邊
[00:23:11.700 --> 00:23:14.700]  我便不自搖動
