
[00:00:00.000 --> 00:00:06.000]  感謝主,非常好,特別給點掌聲敬拜對他好不好?
[00:02:04.000 --> 00:02:08.000]  我相信我們回教會,我們都有不同的信仰生活
[00:02:08.000 --> 00:02:12.000]  我估計你們也應該是挺好的,每個星期都回來
[00:02:12.000 --> 00:02:15.000]  有些人每個星期回教會崇拜,預備好
[00:02:15.000 --> 00:02:18.000]  今天的詩歌很好,我一邊唱的時候很感動
[00:02:18.000 --> 00:02:22.000]  預備好自己的心靈,預備好來去敬拜上帝
[00:02:22.000 --> 00:02:25.000]  信仰是他人生裏面一個非常重要的部分來的
[00:02:25.000 --> 00:02:30.000]  去認識上帝,去尋找他人生的價值和意義
[00:02:30.000 --> 00:02:32.000]  但有些人呢,我估計不是你們
[00:02:32.000 --> 00:02:41.000]  回教會也有教會生活,但他的信仰可能就好像星期六日去打哥爾夫球
[00:02:41.000 --> 00:02:44.000]  我們應該還沒開始去打哥爾夫球,我也沒打過
[00:02:44.000 --> 00:02:49.000]  好像是一種社交生活,原來回教會去崇拜
[00:02:49.000 --> 00:02:53.000]  不過原來心思思就是想跟朋友來聊聊天
[00:02:53.000 --> 00:02:58.000]  純粹來做一個社交活動
[00:02:58.000 --> 00:03:05.000]  所以今天跟大家分享的是,我們做基督徒要過一個怎樣的信仰的人生呢?
[00:03:05.000 --> 00:03:10.000]  在信仰的人生裏面有什麼選擇呢?
[00:03:10.000 --> 00:03:14.000]  其實有兩種信仰的人生我們可以選擇
[00:03:14.000 --> 00:03:19.000]  第一種信仰的人生其實就是很認真對神很著意
[00:03:19.000 --> 00:03:23.000]  神在我們人生裏面是會在一個很重要的地步
[00:03:23.000 --> 00:03:27.000]  因為祂支持我們,祂保守我們,祂醫治我們
[00:03:27.000 --> 00:03:29.000]  祂是我們的主,祂是我們的神
[00:03:29.000 --> 00:03:34.000]  另一種信仰的人生就是神是我們的,好像拜王大仙
[00:03:34.000 --> 00:03:39.000]  神是我們想要祂怎樣就怎樣,好像阿拉丁的神燈一樣
[00:03:39.000 --> 00:03:42.000]  信仰生活就好像我們去做主宰
[00:03:42.000 --> 00:03:47.000]  而上帝彷彿就是我們手裏面的一個神燈一樣
[00:03:47.000 --> 00:03:51.000]  今天去看的就是創世記第四章,應該大家很熟悉吧?
[00:03:51.000 --> 00:03:56.000]  創世記看過N這麼多次了,你聽我讀一段經文
[00:03:56.000 --> 00:03:58.000]  創世記第四章那裏這樣說
[00:03:58.000 --> 00:04:01.000]  「那人和他妻子下娃同房」,那人是誰?
[00:04:01.000 --> 00:04:05.000]  是阿當,阿當和下娃同房
[00:04:05.000 --> 00:04:10.000]  然後下娃就懷了孕,生了該孕,大家都很熟悉
[00:04:10.000 --> 00:04:15.000]  「他説,我靠耶穌說得了一個男的,他又生了該孕的弟弟阿伯」
[00:04:15.000 --> 00:04:20.000]  阿伯是牧羊,該孕是耕地的,待會再和大家讀下去
[00:04:20.000 --> 00:04:22.000]  今天跟大家分享一個故事
[00:04:22.000 --> 00:04:26.000]  那個故事說到兩個人物,一個是該孕,一個是阿伯
[00:04:26.000 --> 00:04:28.000]  其實聖經裏面從來都是這樣的
[00:04:28.000 --> 00:04:31.000]  很多時候就是這樣做對比的
[00:04:31.000 --> 00:04:34.000]  做對比,該孕的信仰人生是怎樣的呢?
[00:04:34.000 --> 00:04:37.000]  阿伯的信仰人生是怎樣的呢?
[00:04:37.000 --> 00:04:41.000]  今天我們透過一個對比來看的
[00:04:41.000 --> 00:04:44.000]  透過這個對比我們可以很有迫力的,很立體的
[00:04:44.000 --> 00:04:49.000]  來看見兩種信仰的人生的看法
[00:04:49.000 --> 00:04:55.000]  先問一問,該孕和阿伯他生在一個什麼家庭裏面呢?
[00:04:55.000 --> 00:05:01.000]  你猜猜,阿當和下娃,他們生在一個阿當、下娃的家庭裏面
[00:05:01.000 --> 00:05:04.000]  在今天的角度,他是一個Christian family
[00:05:04.000 --> 00:05:07.000]  是基督徒的家庭,還是非基督徒的家庭呢?
[00:05:07.000 --> 00:05:11.000]  當然阿當、下娃未可以叫基督徒,他們的人生有沒有信仰呢?
[00:05:11.000 --> 00:05:16.000]  其實聖經有一個牽扯給我們
[00:05:16.000 --> 00:05:19.000]  當下娃生了該孕之後,他說
[00:05:19.000 --> 00:05:22.000]  我靠耶和華得了一個男的
[00:05:22.000 --> 00:05:27.000]  喂,該孕出生的時候,阿貓說,我是靠誰呢?
[00:05:27.000 --> 00:05:30.000]  耶和華,我生了一個男的
[00:05:30.000 --> 00:05:32.000]  耶和華說,下娃高興嗎?
[00:05:32.000 --> 00:05:36.000]  高興,下娃覺得這個兒子和神有沒有關係呢?
[00:05:36.000 --> 00:05:40.000]  有關係,所以我們隱約可以看到
[00:05:40.000 --> 00:05:43.000]  沒錯,阿當和下娃被逐出了這些園
[00:05:43.000 --> 00:05:47.000]  但阿當和下娃和上帝還是有結年
[00:05:47.000 --> 00:05:50.000]  生小孩的時候,你試試生小孩,你還沒生
[00:05:50.000 --> 00:05:52.000]  大部分都還沒
[00:05:52.000 --> 00:05:56.000]  你生小孩的時候,你會說,我想改個名,跟我爸爸有關係
[00:05:56.000 --> 00:05:59.000]  其實你和你爸爸的結年都不錯
[00:05:59.000 --> 00:06:01.000]  下娃就這樣
[00:06:01.000 --> 00:06:04.000]  喂,我靠耶和華,我生了一個男的
[00:06:04.000 --> 00:06:06.000]  很開心
[00:06:06.000 --> 00:06:09.000]  一個是牧羊,一個是奸地
[00:06:09.000 --> 00:06:11.000]  但是經文第三節,他說
[00:06:11.000 --> 00:06:16.000]  過了一些日子,該孕拿地裡的出產獻給耶和華
[00:06:16.000 --> 00:06:22.000]  阿伯要將羊群中投生的和羊的脂肪獻上
[00:06:22.000 --> 00:06:26.000]  喂,過了一段日子之後,這兩個兒子做了一件事
[00:06:26.000 --> 00:06:28.000]  那件事叫什麼事?獻祭
[00:06:28.000 --> 00:06:31.000]  哇,無端端獻祭給神
[00:06:31.000 --> 00:06:36.000]  就是說,阿當,不是,該孕和阿伯
[00:06:36.000 --> 00:06:38.000]  他們認不認識神?
[00:06:38.000 --> 00:06:39.000]  一定認識神
[00:06:39.000 --> 00:06:42.000]  誰教他們獻祭給神呢?
[00:06:42.000 --> 00:06:44.000]  一定是爸爸媽媽教
[00:06:44.000 --> 00:06:47.000]  所以我們大概有個估計到
[00:06:47.000 --> 00:06:52.000]  該孕和阿伯生在一個都敬畏神的家庭裡
[00:06:52.000 --> 00:06:56.000]  沒錯,阿當,下娃犯罪離開了神,離開了天圓
[00:06:56.000 --> 00:06:58.000]  但是他生小孩的時候,他紀念神
[00:06:58.000 --> 00:07:00.000]  然後兒子會突然去
[00:07:00.000 --> 00:07:02.000]  你們有沒有這樣做?
[00:07:02.000 --> 00:07:05.000]  突然,我出了一些糧
[00:07:05.000 --> 00:07:09.000]  突然把狗糧扔進奉獻箱
[00:07:09.000 --> 00:07:10.000]  他們就這樣
[00:07:10.000 --> 00:07:14.000]  有一天,我們要奉獻給我們的神
[00:07:14.000 --> 00:07:19.000]  該孕和阿伯生在一個這樣的家庭
[00:07:19.000 --> 00:07:24.000]  那個開始點,開始的點是一致的
[00:07:24.000 --> 00:07:26.000]  一齊的,差不多的
[00:07:26.000 --> 00:07:30.000]  不過經文之後下去,就有很大很大的分別
[00:07:30.000 --> 00:07:33.000]  他們的信仰人生就非常不同
[00:07:33.000 --> 00:07:35.000]  剛才跟大家去讀了
[00:07:35.000 --> 00:07:40.000]  經文說阿伯是牧羊的
[00:07:40.000 --> 00:07:42.000]  該孕是耕地的
[00:07:42.000 --> 00:07:46.000]  然後先看看阿伯他做什麼事情
[00:07:46.000 --> 00:07:53.000]  經文說阿伯將羊群中投生的和羊的脂肪獻上
[00:07:53.000 --> 00:07:58.000]  然後經文說耶和說看中阿伯和他的公民
[00:07:58.000 --> 00:08:00.000]  經文自治玄機
[00:08:00.000 --> 00:08:05.000]  第一,阿伯是種田的還是牧羊的?
[00:08:05.000 --> 00:08:07.000]  牧羊的
[00:08:07.000 --> 00:08:10.000]  然後他將獻物獻給耶和說
[00:08:10.000 --> 00:08:13.000]  你們有沒有人養過寵物?養狗?養什麼?
[00:08:13.000 --> 00:08:15.000]  不知道你養什麼?養蜥蜴?
[00:08:15.000 --> 00:08:17.000]  沒有人養寵物的嗎?
[00:08:17.000 --> 00:08:20.000]  舉起手來看看,沒理由這麼少的,有的
[00:08:20.000 --> 00:08:24.000]  我家養的狗,養的柴犬,是自來犬
[00:08:24.000 --> 00:08:25.000]  遲些有機會跟你說
[00:08:25.000 --> 00:08:28.000]  柴犬來我家,無端端做了我家的寵物
[00:08:28.000 --> 00:08:31.000]  會不會改名?改名我叫牠Sola
[00:08:31.000 --> 00:08:38.000]  在日本很流行的,即是羊,空,Sola
[00:08:38.000 --> 00:08:42.000]  每天會叫牠的名字,叫牠的名字牠會怎樣?
[00:08:42.000 --> 00:08:44.000]  牠很有趣,會飛機耳
[00:08:44.000 --> 00:08:46.000]  不知道你知不知道什麼叫柴犬的飛機耳
[00:08:46.000 --> 00:08:51.000]  牠的耳朵摺下來之後,柴犬不吹尾,尾巴硬
[00:08:51.000 --> 00:08:54.000]  一叫牠,牠會有回應
[00:08:54.000 --> 00:08:57.000]  牧羊人是怎樣養的呢?
[00:08:57.000 --> 00:09:00.000]  牧羊人會幫每一隻羊起名的
[00:09:00.000 --> 00:09:02.000]  同不同意嗎?
[00:09:02.000 --> 00:09:05.000]  即是羊出生是誰幫牠接生的?
[00:09:05.000 --> 00:09:07.000]  牧羊人接生的
[00:09:07.000 --> 00:09:10.000]  當隻羊有病痛的時候,牧羊人會怎樣養?
[00:09:10.000 --> 00:09:14.000]  牧羊人會關照那隻羊,會看著牠
[00:09:14.000 --> 00:09:17.000]  每天來照料牠自己的羊
[00:09:17.000 --> 00:09:21.000]  當有損傷,有病患的時候
[00:09:21.000 --> 00:09:23.000]  牧羊人就會看著牠
[00:09:23.000 --> 00:09:28.000]  要獻祭的羊,你知不知道要多大隻羊才會獻祭給神?
[00:09:28.000 --> 00:09:32.000]  當時是史前史
[00:09:32.000 --> 00:09:35.000]  不過我們可以參考摩西的律法
[00:09:35.000 --> 00:09:38.000]  大約是七個月到一歲的羊
[00:09:38.000 --> 00:09:40.000]  就會獻情給神
[00:09:40.000 --> 00:09:43.000]  即是說牧羊人和羊有一段時間
[00:09:43.000 --> 00:09:46.000]  養隻羊,或者養隻寵物,養半年,養一年
[00:09:46.000 --> 00:09:48.000]  你和牠的關係會怎樣?
[00:09:48.000 --> 00:09:50.000]  很親密的
[00:09:50.000 --> 00:09:56.000]  然後,阿伯將羊獻情給神
[00:09:56.000 --> 00:10:01.000]  經文說羊是羊群中頭生的羊
[00:10:01.000 --> 00:10:04.000]  頭生的羊是正的還是不正的?
[00:10:04.000 --> 00:10:06.000]  這羊是好東西
[00:10:06.000 --> 00:10:10.000]  是整個羊群裡最出色的東西
[00:10:10.000 --> 00:10:15.000]  經文說阿伯獻羊給神
[00:10:15.000 --> 00:10:20.000]  那群人獻什麼?獻穀物
[00:10:20.000 --> 00:10:22.000]  當然我們在這個時候不再評論
[00:10:22.000 --> 00:10:23.000]  待會會評論
[00:10:23.000 --> 00:10:27.000]  穀物便宜點還是羊便宜點?
[00:10:27.000 --> 00:10:29.000]  其實摩西律法書有說
[00:10:29.000 --> 00:10:32.000]  獻不起羊的羊就可以獻穀物
[00:10:32.000 --> 00:10:34.000]  是沒問題的,神也乙立的
[00:10:34.000 --> 00:10:38.000]  但是這次阿伯獻頭生的羊
[00:10:38.000 --> 00:10:41.000]  即是說他選過
[00:10:41.000 --> 00:10:43.000]  在這麼多隻羊裡
[00:10:43.000 --> 00:10:46.000]  他選哪隻?頭生那隻
[00:10:46.000 --> 00:10:49.000]  最漂亮那隻、最好的那隻
[00:10:49.000 --> 00:10:50.000]  最喜歡那隻
[00:10:50.000 --> 00:10:53.000]  然後他要將這隻頭生的羊
[00:10:53.000 --> 00:10:56.000]  獻給神自己
[00:10:56.000 --> 00:10:58.000]  那是什麼意思呢?
[00:10:58.000 --> 00:11:00.000]  這裡沒有什麼父母
[00:11:00.000 --> 00:11:02.000]  有沒有人是父母?
[00:11:02.000 --> 00:11:03.000]  應該不多
[00:11:03.000 --> 00:11:04.000]  都還沒有
[00:11:04.000 --> 00:11:06.000]  不多吧?
[00:11:06.000 --> 00:11:08.000]  子女多
[00:11:08.000 --> 00:11:09.000]  如果你是子女
[00:11:09.000 --> 00:11:13.000]  你第一份羊你儲起它
[00:11:13.000 --> 00:11:15.000]  來給你母親的話
[00:11:15.000 --> 00:11:17.000]  想一想而已
[00:11:17.000 --> 00:11:20.000]  我猜你也不做了
[00:11:20.000 --> 00:11:23.000]  你猜一下你母親有多開心
[00:11:23.000 --> 00:11:25.000]  你明白嗎?
[00:11:25.000 --> 00:11:29.000]  其實阿伯就是做這樣的事
[00:11:29.000 --> 00:11:32.000]  他儲起了他第一份羊
[00:11:32.000 --> 00:11:37.000]  將這份羊完全獻給神
[00:11:37.000 --> 00:11:40.000]  為什麼他可以做到這樣的事情呢?
[00:11:40.000 --> 00:11:42.000]  因為他知道
[00:11:42.000 --> 00:11:43.000]  經文沒有說
[00:11:43.000 --> 00:11:44.000]  幫我們讀出來我們知道
[00:11:44.000 --> 00:11:47.000]  因為他知道是誰的功勞
[00:11:47.000 --> 00:11:48.000]  這隻羊
[00:11:48.000 --> 00:11:51.000]  他知道是上帝的保守
[00:11:51.000 --> 00:11:53.000]  他知道是上帝的陽光
[00:11:53.000 --> 00:11:55.000]  他知道是上帝的雨水
[00:11:55.000 --> 00:11:58.000]  他知道是上帝賜下生命
[00:11:58.000 --> 00:12:01.000]  他知道上帝保守他整個的信仰人生
[00:12:01.000 --> 00:12:03.000]  所以當他有頭生的羊
[00:12:03.000 --> 00:12:05.000]  第一隻出現的時候
[00:12:05.000 --> 00:12:09.000]  阿伯就要將這隻羊獻情給上帝
[00:12:09.000 --> 00:12:11.000]  在阿伯的生命裡面
[00:12:11.000 --> 00:12:15.000]  日常生活是安全還是危險呢?
[00:12:15.000 --> 00:12:17.000]  如果是危險
[00:12:17.000 --> 00:12:19.000]  就會儲起它放在銀行
[00:12:19.000 --> 00:12:21.000]  當時沒有銀行
[00:12:21.000 --> 00:12:25.000]  阿伯眼中的世界可能也有困難
[00:12:25.000 --> 00:12:29.000]  不是說阿伯經歷的無風無浪
[00:12:29.000 --> 00:12:33.000]  但是阿伯眼中望的世界是安全的
[00:12:33.000 --> 00:12:35.000]  為什麼阿伯眼中望的世界是安全的?
[00:12:35.000 --> 00:12:37.000]  因為神在這裡
[00:12:37.000 --> 00:12:39.000]  有上帝的保守
[00:12:39.000 --> 00:12:41.000]  有上帝的公認
[00:12:41.000 --> 00:12:43.000]  阿伯眼中的世界是安全的
[00:12:43.000 --> 00:12:45.000]  而他的神是大能的
[00:12:45.000 --> 00:12:47.000]  而他的神也是關心他的
[00:12:47.000 --> 00:12:49.000]  是會照料他的
[00:12:49.000 --> 00:12:51.000]  所以阿伯當他奉獻的時候
[00:12:51.000 --> 00:12:55.000]  他將他最好的東西包起他
[00:12:55.000 --> 00:12:57.000]  不要包起了
[00:12:57.000 --> 00:12:59.000]  獻情這隻頭生的羊
[00:12:59.000 --> 00:13:01.000]  其實阿伯是選過的
[00:13:01.000 --> 00:13:03.000]  但是不單獻情頭生的羊
[00:13:03.000 --> 00:13:05.000]  經文還要說
[00:13:05.000 --> 00:13:09.000]  將羊的羊脂來獻上
[00:13:09.000 --> 00:13:13.000]  就是說他不單是選最漂亮的
[00:13:13.000 --> 00:13:15.000]  是最漂亮的裡面最好的部分
[00:13:15.000 --> 00:13:19.000]  阿伯就將它獻給神
[00:13:19.000 --> 00:13:21.000]  你一想
[00:13:21.000 --> 00:13:23.000]  神會不會喜悅這份禮物?
[00:13:23.000 --> 00:13:25.000]  聖經講得很清楚
[00:13:25.000 --> 00:13:29.000]  要說神看中了阿伯和他的公物
[00:13:29.000 --> 00:13:33.000]  好有趣
[00:13:33.000 --> 00:13:35.000]  經文裡面說
[00:13:35.000 --> 00:13:39.000]  耶和華看中了什麼?
[00:13:39.000 --> 00:13:41.000]  我讀了
[00:13:41.000 --> 00:13:43.000]  看中了什麼?
[00:13:43.000 --> 00:13:45.000]  阿伯還有一個和字
[00:13:45.000 --> 00:13:47.000]  和他的公物
[00:13:47.000 --> 00:13:49.000]  你明不明白經文說什麼?
[00:13:49.000 --> 00:13:51.000]  耶和華很喜歡阿伯
[00:13:51.000 --> 00:13:53.000]  不是喜歡公物那麼簡單
[00:13:53.000 --> 00:13:57.000]  因為阿伯的信仰的人生
[00:13:57.000 --> 00:13:59.000]  他對上帝的尊重
[00:13:59.000 --> 00:14:01.000]  他對上帝的熱誠
[00:14:01.000 --> 00:14:03.000]  上帝很喜悅他
[00:14:03.000 --> 00:14:05.000]  我們說我們要做基督徒
[00:14:05.000 --> 00:14:07.000]  我們要過一個土神喜悅
[00:14:07.000 --> 00:14:09.000]  基督徒的人生
[00:14:09.000 --> 00:14:11.000]  什麼叫土神喜悅的基督徒人生?
[00:14:11.000 --> 00:14:13.000]  其實阿伯給我們一個
[00:14:13.000 --> 00:14:15.000]  很重要的提醒
[00:14:15.000 --> 00:14:17.000]  有很多熟齡的功課在這裡
[00:14:17.000 --> 00:14:19.000]  第一件事我想問大家
[00:14:19.000 --> 00:14:21.000]  你的奉獻生活是怎樣的?
[00:14:21.000 --> 00:14:23.000]  你可能說
[00:14:23.000 --> 00:14:25.000]  我還沒賺錢我奉什麼獻?
[00:14:25.000 --> 00:14:27.000]  但其實我們每天都可以奉獻
[00:14:27.000 --> 00:14:29.000]  你知道嗎?
[00:14:29.000 --> 00:14:31.000]  很簡單
[00:14:31.000 --> 00:14:33.000]  我們的靈修
[00:14:33.000 --> 00:14:35.000]  我們是用最好的時間去靈修
[00:14:35.000 --> 00:14:37.000]  還是用夜晚都很累
[00:14:37.000 --> 00:14:39.000]  上床的時候讀一段聖經
[00:14:39.000 --> 00:14:41.000]  然後就說神你真美好
[00:14:41.000 --> 00:14:43.000]  求你給我一覺好睡
[00:14:43.000 --> 00:14:45.000]  未期願託又睡著了
[00:14:45.000 --> 00:14:47.000]  我們每一天
[00:14:47.000 --> 00:14:49.000]  我們的靈修時間
[00:14:49.000 --> 00:14:51.000]  其實都是一個奉獻
[00:14:51.000 --> 00:14:53.000]  我們帶著什麼心態去奉獻
[00:14:53.000 --> 00:14:55.000]  還是我們像阿伯一樣
[00:14:55.000 --> 00:14:58.000]  我們把生命裡面最美好的部分
[00:14:58.000 --> 00:15:00.000]  專門留下來
[00:15:00.000 --> 00:15:02.000]  不一定是清晨的
[00:15:02.000 --> 00:15:04.000]  有很多上一輩的
[00:15:04.000 --> 00:15:06.000]  我也不是
[00:15:06.000 --> 00:15:08.000]  我也是同一輩
[00:15:08.000 --> 00:15:10.000]  但有些上一輩的
[00:15:10.000 --> 00:15:12.000]  要將清晨五點鐘獻給神
[00:15:12.000 --> 00:15:14.000]  我清晨五點鐘還在睡覺
[00:15:14.000 --> 00:15:16.000]  都應該不是最好的黃金時間
[00:15:16.000 --> 00:15:18.000]  不要緊
[00:15:18.000 --> 00:15:20.000]  但你的黃金時間是幾點呢?
[00:15:20.000 --> 00:15:22.000]  會不會你能夠
[00:15:22.000 --> 00:15:24.000]  留下來
[00:15:24.000 --> 00:15:26.000]  專門將這個時間獻給神
[00:15:26.000 --> 00:15:28.000]  你去念讀神的話語
[00:15:28.000 --> 00:15:30.000]  不一定要你有很多錢
[00:15:30.000 --> 00:15:32.000]  不一定要奉獻你的錢
[00:15:32.000 --> 00:15:34.000]  神才會喜悅
[00:15:34.000 --> 00:15:36.000]  經文說夜和華看中什麼?
[00:15:36.000 --> 00:15:38.000]  阿伯和他的貢物
[00:15:38.000 --> 00:15:40.000]  神看中的
[00:15:40.000 --> 00:15:42.000]  其實是阿伯
[00:15:42.000 --> 00:15:44.000]  他那種的耐心
[00:15:44.000 --> 00:15:46.000]  對上帝那種的情
[00:15:46.000 --> 00:15:48.000]  經文給我們
[00:15:48.000 --> 00:15:50.000]  很重要的信息
[00:15:50.000 --> 00:15:52.000]  阿伯那種奉獻的人生
[00:15:52.000 --> 00:15:54.000]  第二樣
[00:15:54.000 --> 00:15:56.000]  為什麼阿伯有這麼好的奉獻的人生呢?
[00:15:56.000 --> 00:15:58.000]  因為阿伯看世界
[00:15:58.000 --> 00:16:00.000]  是安全的
[00:16:00.000 --> 00:16:02.000]  為什麼阿伯看世界是安全的呢?
[00:16:02.000 --> 00:16:04.000]  再來一次
[00:16:04.000 --> 00:16:06.000]  不代表阿伯經歷的風平浪靜
[00:16:06.000 --> 00:16:08.000]  阿伯已經離開了
[00:16:08.000 --> 00:16:10.000]  伊甸園
[00:16:10.000 --> 00:16:12.000]  已經在世界裏面漂流
[00:16:12.000 --> 00:16:14.000]  離開了
[00:16:14.000 --> 00:16:16.000]  阿伯同樣要面對艱苦的人生
[00:16:16.000 --> 00:16:18.000]  但是
[00:16:18.000 --> 00:16:20.000]  阿伯看的世界是安全的
[00:16:20.000 --> 00:16:22.000]  為什麼呢?
[00:16:22.000 --> 00:16:24.000]  因為他知道
[00:16:24.000 --> 00:16:26.000]  他看到上帝公認的手
[00:16:26.000 --> 00:16:28.000]  他看到上帝的同在
[00:16:28.000 --> 00:16:30.000]  今天我們在香港裏面
[00:16:30.000 --> 00:16:32.000]  其實我們一樣面對著很多的風波
[00:16:32.000 --> 00:16:34.000]  很多的風浪
[00:16:34.000 --> 00:16:36.000]  但是我們看見這些風浪的時候
[00:16:36.000 --> 00:16:38.000]  你耐心
[00:16:38.000 --> 00:16:40.000]  看不看到上帝的手
[00:16:40.000 --> 00:16:42.000]  在我們艱難的日子裏面呢?
[00:16:42.000 --> 00:16:44.000]  這個是阿伯
[00:16:44.000 --> 00:16:46.000]  那個信仰的人生
[00:16:46.000 --> 00:16:48.000]  接下來要說
[00:16:48.000 --> 00:16:50.000]  另一個人物
[00:16:50.000 --> 00:16:52.000]  另一個人物是
[00:16:52.000 --> 00:16:54.000]  該隱
[00:16:54.000 --> 00:16:56.000]  經文是先說該隱的
[00:16:56.000 --> 00:16:58.000]  不過我調轉了來說
[00:16:58.000 --> 00:17:00.000]  該隱是耕地的
[00:17:00.000 --> 00:17:02.000]  該隱是耕田的
[00:17:02.000 --> 00:17:04.000]  過了四日子
[00:17:04.000 --> 00:17:06.000]  該隱就拿地裏面的出產
[00:17:06.000 --> 00:17:08.000]  為公物獻給耶和華
[00:17:08.000 --> 00:17:10.000]  該隱和阿伯的經文
[00:17:10.000 --> 00:17:12.000]  是有點相似
[00:17:12.000 --> 00:17:14.000]  有點不同
[00:17:14.000 --> 00:17:16.000]  什麼是獻給神話?
[00:17:16.000 --> 00:17:18.000]  地裏的出產
[00:17:18.000 --> 00:17:20.000]  地裏的什麼出產呢?
[00:17:20.000 --> 00:17:22.000]  經文沒有說得很清楚
[00:17:22.000 --> 00:17:24.000]  我們一種叫爭論從不存在
[00:17:24.000 --> 00:17:26.000]  經文沒有說
[00:17:26.000 --> 00:17:28.000]  是不是不是呢?
[00:17:28.000 --> 00:17:30.000]  在這段經文裏面
[00:17:30.000 --> 00:17:32.000]  我讀下去肯定就是了
[00:17:32.000 --> 00:17:34.000]  意思就是說
[00:17:34.000 --> 00:17:36.000]  經文說阿伯的時候就是投生的
[00:17:36.000 --> 00:17:38.000]  還有是揚之
[00:17:38.000 --> 00:17:40.000]  最靚的部分
[00:17:40.000 --> 00:17:42.000]  但經文形容該隱的獻祭是什麼
[00:17:42.000 --> 00:17:44.000]  地裏面的什麼
[00:17:44.000 --> 00:17:46.000]  出產為公物
[00:17:46.000 --> 00:17:50.000]  是不是那個初熟的果子?
[00:17:50.000 --> 00:17:52.000]  經文沒有說
[00:17:52.000 --> 00:17:54.000]  沒有說在這個場合裏面
[00:17:54.000 --> 00:17:56.000]  因為它在做一個比較
[00:17:56.000 --> 00:17:58.000]  所以九成九
[00:17:58.000 --> 00:18:00.000]  該隱拿頭
[00:18:00.000 --> 00:18:02.000]  不是用初熟的果子獻給神
[00:18:02.000 --> 00:18:04.000]  接著我問一個問題
[00:18:04.000 --> 00:18:06.000]  初熟的果子去了哪裡?
[00:18:06.000 --> 00:18:08.000]  你知不知道?
[00:18:08.000 --> 00:18:10.000]  想一想
[00:18:10.000 --> 00:18:12.000]  去了哪裡?
[00:18:12.000 --> 00:18:14.000]  第一批地裏面的出產
[00:18:14.000 --> 00:18:16.000]  去了哪裡?
[00:18:16.000 --> 00:18:18.000]  吃了
[00:18:18.000 --> 00:18:20.000]  在自己的肚子裏
[00:18:20.000 --> 00:18:22.000]  該隱去揀公物給神的時候
[00:18:22.000 --> 00:18:24.000]  第一批最靚的
[00:18:24.000 --> 00:18:26.000]  揀了
[00:18:26.000 --> 00:18:28.000]  去了哪裡?
