
[00:00:00.000 --> 00:00:04.800]  今天我先開始
[00:05:47.440 --> 00:05:51.440]  Apart from Him, nothing came into existence
[00:05:51.440 --> 00:05:56.440]  強調就是我們是需要主耶穌基督
[00:05:56.440 --> 00:05:59.440]  我們的需要主耶穌基督去到什麼程度呢?
[00:05:59.440 --> 00:06:03.440]  稍後我就會說一些不健康的需要
[00:06:03.440 --> 00:06:05.440]  和一些合神心意的需要
[00:06:05.440 --> 00:06:07.440]  我們繼續下第四節
[00:06:07.440 --> 00:06:08.440]  我們會看到
[00:06:08.440 --> 00:06:10.440]  首先生命之光
[00:06:10.440 --> 00:06:11.440]  就是我們的道
[00:06:11.440 --> 00:06:13.440]  主耶穌基督其實是同一樣東西
[00:06:13.440 --> 00:06:14.440]  祂的果效
[00:06:14.440 --> 00:06:15.440]  或者祂的功效
[00:06:15.440 --> 00:06:17.440]  或者祂的特徵
[00:06:17.440 --> 00:06:18.440]  第一個就是
[00:06:18.440 --> 00:06:20.440]  主是生命之光
[00:06:20.440 --> 00:06:22.440]  是會勝過黑暗
[00:06:22.440 --> 00:06:25.440]  如果你留意回去深入看
[00:06:25.440 --> 00:06:27.440]  其實這個是一個應許
[00:06:27.440 --> 00:06:31.440]  就是逢親主耶穌的光照遍的地方
[00:06:31.440 --> 00:06:33.440]  祂必定會勝過黑暗
[00:06:33.440 --> 00:06:37.440]  那你說世界的黑暗
[00:06:37.440 --> 00:06:38.440]  你又怎麼說呢?
[00:06:38.440 --> 00:06:41.440]  其實原來在啟示錄說到
[00:06:41.440 --> 00:06:43.440]  主在來的時候
[00:06:43.440 --> 00:06:46.440]  祂會連死亡和陰間都會勝過
[00:06:46.440 --> 00:06:48.440]  這個就是我們的盼望
[00:06:48.440 --> 00:06:53.440]  原來我們聖經就是要整個中向去看
[00:06:53.440 --> 00:06:55.440]  整個時間線去看
[00:06:55.440 --> 00:06:57.440]  讓我們一起讀出第四第五節
[00:06:57.440 --> 00:06:58.440]  預備請
[00:06:58.440 --> 00:07:02.440]  凡被造的,在他裡面有生命
[00:07:02.440 --> 00:07:05.440]  生命就是人的光
[00:07:05.440 --> 00:07:07.440]  光照在黑暗裡
[00:07:07.440 --> 00:07:09.440]  黑暗卻沒有勝過光
[00:07:09.440 --> 00:07:12.440]  光照在黑暗裡
[00:07:12.440 --> 00:07:15.440]  黑暗卻沒有勝過光
[00:07:15.440 --> 00:07:17.440]  就好像圖片一樣
[00:07:17.440 --> 00:07:21.440]  光照亮、照透我們的生命的時候
[00:07:21.440 --> 00:07:23.440]  我們就會留意到
[00:07:23.440 --> 00:07:24.440]  當我們讀神的話
[00:07:24.440 --> 00:07:26.440]  光照我們的時候
[00:07:26.440 --> 00:07:28.440]  我們會留意到
[00:07:28.440 --> 00:07:29.440]  在我們願意安靜的時候
[00:07:29.440 --> 00:07:31.440]  我們生命原來有些部分
[00:07:31.440 --> 00:07:34.440]  都真的可以讓神繼續去塑造
[00:07:34.440 --> 00:07:37.440]  原來這個光也是說到
[00:07:37.440 --> 00:07:40.440]  第四節說到生命
[00:07:40.440 --> 00:07:42.440]  或者英文名叫生命
[00:07:42.440 --> 00:07:44.440]  其實它的意思就是有生命
[00:07:44.440 --> 00:07:46.440]  曾經有一個小朋友問我
[00:07:46.440 --> 00:07:48.440]  一個四歲的小朋友
[00:07:48.440 --> 00:07:50.440]  他不是我的女兒
[00:07:50.440 --> 00:07:52.440]  那時候在澳洲
[00:07:52.440 --> 00:07:54.440]  我是一個大學生
[00:07:54.440 --> 00:07:57.440]  總是一定要去聽道
[00:07:57.440 --> 00:08:00.440]  我說你怎樣聽明一個道呢?
[00:08:00.440 --> 00:08:01.440]  他用普通話說
[00:08:01.440 --> 00:08:03.440]  然後用廣東話翻出來
[00:08:03.440 --> 00:08:05.440]  就是華人教會那些
[00:08:05.440 --> 00:08:08.440]  然後他就聽到那個部分
[00:08:08.440 --> 00:08:10.440]  不停說生命、生命、生命、生命
[00:08:10.440 --> 00:08:13.440]  他就問我什麼叫生命
[00:08:13.440 --> 00:08:15.440]  如果你是我,你會怎麼回答?
[00:08:15.440 --> 00:08:17.440]  一個四歲的小朋友問你
[00:08:17.440 --> 00:08:19.440]  什麼是生命?
[00:08:19.440 --> 00:08:20.440]  你會怎麼回答呢?
[00:08:20.440 --> 00:08:22.440]  當我在籌除
[00:08:22.440 --> 00:08:24.440]  用什麼字眼、用什麼文字
[00:08:24.440 --> 00:08:26.440]  去跟他說的時候
[00:08:26.440 --> 00:08:28.440]  他就說其實也不是很難
[00:08:28.440 --> 00:08:29.440]  他自己想
[00:08:29.440 --> 00:08:30.440]  就是活著
[00:08:30.440 --> 00:08:32.440]  活著就是生命
[00:08:32.440 --> 00:08:34.440]  弟兄姊妹
[00:08:34.440 --> 00:08:35.440]  你有生命嗎?
[00:08:35.440 --> 00:08:37.440]  你活著嗎?
[00:08:37.440 --> 00:08:39.440]  還是你在不停地重複
[00:08:39.440 --> 00:08:41.440]  每一天的模式
[00:08:41.440 --> 00:08:43.440]  好像一個機器一樣
[00:08:43.440 --> 00:08:44.440]  去活著
[00:08:44.440 --> 00:08:46.440]  去機器去運轉
[00:08:46.440 --> 00:08:48.440]  但不是真的依靠
[00:08:48.440 --> 00:08:50.440]  主耶穌的光去活著
[00:08:50.440 --> 00:08:53.440]  去有神賜給你的生命
[00:08:53.440 --> 00:08:58.440]  我們繼續看第九動第十節上的時候
[00:08:58.440 --> 00:09:01.440]  願意我們一起讀出
[00:09:01.440 --> 00:09:02.440]  預備起
[00:09:02.440 --> 00:09:04.440]  那光是真光
[00:09:04.440 --> 00:09:08.440]  來到世上照亮所有的人
[00:09:08.440 --> 00:09:10.440]  他在世界
[00:09:10.440 --> 00:09:12.440]  世界是直像他做的
[00:09:12.440 --> 00:09:15.440]  這裡再一次去echo
[00:09:15.440 --> 00:09:16.440]  那光,就是主耶穌基督
[00:09:16.440 --> 00:09:18.440]  是真正的光
[00:09:18.440 --> 00:09:20.440]  不是我們這些
[00:09:20.440 --> 00:09:22.440]  會沒電的燈
[00:09:22.440 --> 00:09:24.440]  而是永遠都會有榮耀
[00:09:24.440 --> 00:09:26.440]  有光去溫暖我們
[00:09:26.440 --> 00:09:28.440]  而照亮的英文
[00:09:28.440 --> 00:09:30.440]  就是Enlighten
[00:09:30.440 --> 00:09:32.440]  就是一些你明明看到
[00:09:32.440 --> 00:09:33.440]  可能你看到
[00:09:33.440 --> 00:09:35.440]  這個明明是一支咪
[00:09:35.440 --> 00:09:37.440]  但原來在屬靈層面
[00:09:37.440 --> 00:09:39.440]  你看到平時生活的東西
[00:09:39.440 --> 00:09:40.440]  是更深一層
[00:09:40.440 --> 00:09:42.440]  有一個屬靈的意思
[00:09:42.440 --> 00:09:43.440]  只是想跟你說的
[00:09:43.440 --> 00:09:45.440]  這個就是照亮
[00:09:45.440 --> 00:09:47.440]  跟平時我們所觀察
[00:09:47.440 --> 00:09:49.440]  我們看見的東西是不同的
[00:09:49.440 --> 00:09:51.440]  是一個靈性的辨識
[00:09:51.440 --> 00:09:53.440]  然後去到第十節上的時候
[00:09:53.440 --> 00:09:55.440]  說到主耶穌在世界
[00:09:55.440 --> 00:09:57.440]  也說到再重複一次
[00:09:57.440 --> 00:09:58.440]  就是重要
[00:09:58.440 --> 00:10:01.440]  所有的東西都是直著他做
[00:10:01.440 --> 00:10:03.440]  而那個proposition是
[00:10:03.440 --> 00:10:05.440]  我們看回灰色的字就看到
[00:10:05.440 --> 00:10:08.440]  The world was made through him
[00:10:08.440 --> 00:10:10.440]  是透過他做
[00:10:10.440 --> 00:10:13.440]  然後與分所思的也說過
[00:10:13.440 --> 00:10:15.440]  我們是被他托住
[00:10:15.440 --> 00:10:17.440]  他支撐著我們
[00:10:17.440 --> 00:10:19.440]  不單只是我們的創造者
[00:10:19.440 --> 00:10:21.440]  更加是我們支撐
[00:10:21.440 --> 00:10:23.440]  支撐我們這個人
[00:10:23.440 --> 00:10:25.440]  然後說到
[00:10:25.440 --> 00:10:27.440]  雖然這個光很正
[00:10:27.440 --> 00:10:30.440]  但是說到不是每一個人
[00:10:30.440 --> 00:10:33.440]  都會去接受這種光
[00:10:33.440 --> 00:10:35.440]  可能有人會很煩
[00:10:35.440 --> 00:10:38.440]  所以給我們的啟示就是
[00:10:38.440 --> 00:10:40.440]  當我們傳福音的時候
[00:10:40.440 --> 00:10:42.440]  我們的責任就是去傳
[00:10:42.440 --> 00:10:44.440]  但結果就要交給神
[00:10:44.440 --> 00:10:46.440]  因為神在這裡明明已經跟我們說
[00:10:46.440 --> 00:10:49.440]  不是一傳就所有人都會接納
[00:10:49.440 --> 00:10:51.440]  不如我們一起讀
[00:10:51.440 --> 00:10:53.440]  十節下到十三節
[00:10:53.440 --> 00:10:55.440]  預備起
[00:10:55.440 --> 00:11:19.440]  (廣東話)
[00:11:19.440 --> 00:11:21.440]  非常好
[00:11:21.440 --> 00:11:23.440]  說到第一類人就是很清晰
[00:11:23.440 --> 00:11:25.440]  不接納神的人
[00:11:25.440 --> 00:11:26.440]  不認識他
[00:11:26.440 --> 00:11:28.440]  而道成肉身的主耶穌
[00:11:28.440 --> 00:11:30.440]  來到他自己的地方
[00:11:30.440 --> 00:11:31.440]  大家都知道
[00:11:31.440 --> 00:11:33.440]  就算宗教的領袖
[00:11:33.440 --> 00:11:34.440]  也不是每個人都會接納他
[00:11:34.440 --> 00:11:36.440]  花利賽人也都反對他
[00:11:36.440 --> 00:11:38.440]  說要釘死他等等
[00:11:38.440 --> 00:11:40.440]  到了現在我們這個時代
[00:11:40.440 --> 00:11:41.440]  也都同樣
[00:11:41.440 --> 00:11:43.440]  神給我們有做兒女權
[00:11:43.440 --> 00:11:45.440]  並去傳福音
[00:11:45.440 --> 00:11:48.440]  神也都給每一個人去選擇
[00:11:48.440 --> 00:11:49.440]  去不去相信
[00:11:49.440 --> 00:11:50.440]  去不去接納
[00:11:50.440 --> 00:11:52.440]  然後第二類人就是接納的人
[00:11:52.440 --> 00:11:56.440]  我們看到接納的英文是Receive
[00:11:56.440 --> 00:11:58.440]  我們接納我們相信他的意思
[00:11:58.440 --> 00:12:00.440]  就是我們邀請
[00:12:00.440 --> 00:12:02.440]  我們接受主耶穌
[00:12:02.440 --> 00:12:04.440]  去我們生命裡
[00:12:04.440 --> 00:12:06.440]  可能我們聽了一千次
[00:12:06.440 --> 00:12:07.440]  一百次
[00:12:07.440 --> 00:12:08.440]  但我們生命裡
[00:12:08.440 --> 00:12:11.440]  是否真的在每一個決定裡
[00:12:11.440 --> 00:12:13.440]  都去Receive神
[00:12:13.440 --> 00:12:14.440]  去邀請他
[00:12:14.440 --> 00:12:16.440]  去成為我們生命的導人
[00:12:16.440 --> 00:12:17.440]  去掌權
[00:12:17.440 --> 00:12:19.440]  我們找工作
[00:12:19.440 --> 00:12:20.440]  我們找我們的對象
[00:12:20.440 --> 00:12:22.440]  我們生不生小朋友
[00:12:22.440 --> 00:12:24.440]  或者我們這個時間去做什麼
[00:12:24.440 --> 00:12:26.440]  我們是不是真的每一刻
[00:12:26.440 --> 00:12:28.440]  我們怎樣教養我們的小朋友
[00:12:28.440 --> 00:12:29.440]  我們在事工裡
[00:12:29.440 --> 00:12:32.440]  我們是不是想這樣溝通
[00:12:32.440 --> 00:12:34.440]  是不是想這樣代人接物
[00:12:34.440 --> 00:12:36.440]  我們是不是想用這個時間
[00:12:36.440 --> 00:12:38.440]  去做自己的事
[00:12:38.440 --> 00:12:39.440]  去休息還是去侍奉
[00:12:39.440 --> 00:12:41.440]  其實都沒有絕對
[00:12:41.440 --> 00:12:43.440]  但我們深信我們的主耶穌基督
[00:12:43.440 --> 00:12:45.440]  當我們接納他
[00:12:45.440 --> 00:12:46.440]  在我們生命裡
[00:12:46.440 --> 00:12:47.440]  我們憑信
[00:12:47.440 --> 00:12:48.440]  成為他的兒女
[00:12:48.440 --> 00:12:51.440]  有權柄成為他們的兒女的時候
[00:12:51.440 --> 00:12:53.440]  我們就是從神生
[00:12:53.440 --> 00:12:55.440]  這就是十三節說到
[00:12:55.440 --> 00:12:57.440]  我們會留意到十三節有一個Pattern
[00:12:57.440 --> 00:12:59.440]  大家看到嗎
[00:12:59.440 --> 00:13:01.440]  就是有三個的不是
[00:13:01.440 --> 00:13:03.440]  和一個的而是
[00:13:03.440 --> 00:13:05.440]  不是什麼
[00:13:05.440 --> 00:13:07.440]  不是什麼弟兄姊妹
[00:13:07.440 --> 00:13:08.440]  不是什麼
[00:13:08.440 --> 00:13:09.440]  不是從血而生
[00:13:09.440 --> 00:13:10.440]  不是什麼
[00:13:10.440 --> 00:13:12.440]  從情而生
[00:13:12.440 --> 00:13:15.440]  亦不是從什麼
[00:13:15.440 --> 00:13:17.440]  人而生非常好
[00:13:17.440 --> 00:13:19.440]  是從神生
[00:13:19.440 --> 00:13:21.440]  那麼如果
[00:13:21.440 --> 00:13:23.440]  誰試過和別人傳福音
[00:13:23.440 --> 00:13:26.440]  很好 舉高一點
[00:13:26.440 --> 00:13:28.440]  其實今天最後的點就是
[00:13:28.440 --> 00:13:29.440]  你會和別人傳福音
[00:13:29.440 --> 00:13:30.440]  會見證神
[00:13:30.440 --> 00:13:32.440]  我們再舉高一點
[00:13:32.440 --> 00:13:34.440]  誰曾經和別人傳福音
[00:13:34.440 --> 00:13:37.440]  很好
[00:13:37.440 --> 00:13:38.440]  我們先放下手
[00:13:38.440 --> 00:13:39.440]  多謝
[00:13:39.440 --> 00:13:41.440]  我們沒有舉手
[00:13:41.440 --> 00:13:42.440]  不用覺得不好意思
[00:13:42.440 --> 00:13:45.440]  其實因為舉的那些都很謙卑
[00:13:45.440 --> 00:13:47.440]  其實今天就很想
[00:13:47.440 --> 00:13:50.440]  你傳福音會遇到一些難題
[00:13:50.440 --> 00:13:52.440]  他一定會問
[00:13:52.440 --> 00:13:53.440]  看到這個一定會問你
[00:13:53.440 --> 00:13:55.440]  難道我捐回我媽媽的肚子裡
[00:13:55.440 --> 00:13:57.440]  再生出來
[00:13:57.440 --> 00:13:59.440]  和你哥弟母的問題是一樣的
[00:13:59.440 --> 00:14:01.440]  你會怎樣回答呢
[00:14:01.440 --> 00:14:03.440]  其實原來這裡的意思
[00:14:03.440 --> 00:14:05.440]  就是一個New Creation
[00:14:05.440 --> 00:14:07.440]  原來我們相信
[00:14:07.440 --> 00:14:08.440]  我們洗禮物
[00:14:08.440 --> 00:14:09.440]  我們和基督
[00:14:09.440 --> 00:14:11.440]  和死徒埋葬和復活
[00:14:11.440 --> 00:14:12.440]  有新的生命
[00:14:12.440 --> 00:14:13.440]  是 非常好
[00:14:13.440 --> 00:14:16.440]  原來在一個新的生命裡
[00:14:16.440 --> 00:14:18.440]  聖靈會去塑造、轉化
[00:14:18.440 --> 00:14:20.440]  讓我們心意根深而變化
[00:14:20.440 --> 00:14:22.440]  然後好像在《耳筆所書》
[00:14:22.440 --> 00:14:23.440]  它說教會
[00:14:23.440 --> 00:14:25.440]  其實都是一個New Creation
[00:14:25.440 --> 00:14:29.440]  就是讓主的話去塑造
[00:14:29.440 --> 00:14:30.440]  Suppose
[00:14:30.440 --> 00:14:31.440]  其實我們現在的現況
[00:14:31.440 --> 00:14:36.440]  是呈現神想我們運行的愛
[00:14:36.440 --> 00:14:37.440]  愛和備案應該做得很好
[00:14:37.440 --> 00:14:39.440]  應該是A+的
[00:14:39.440 --> 00:14:41.440]  我們應該是不驕傲的
[00:14:41.440 --> 00:14:43.440]  我們應該是永遠以神忠心
[00:14:43.440 --> 00:14:44.440]  是不是A+
[00:14:44.440 --> 00:14:47.440]  所以讓神的話繼續去甦醒我們
[00:14:47.440 --> 00:14:48.440]  去鼓勵我們
[00:14:48.440 --> 00:14:50.440]  讓我們繼續去看
[00:14:50.440 --> 00:14:53.440]  第三個光的果效
[00:14:53.440 --> 00:14:57.440]  就是祂會住在我們當中
[00:14:57.440 --> 00:14:58.440]  大家這句
[00:14:58.440 --> 00:14:59.440]  我們不如一起讀一次
[00:14:59.440 --> 00:15:00.440]  預備起
[00:15:00.440 --> 00:15:02.440]  「道成了肉身
[00:15:02.440 --> 00:15:04.440]  住在我們中間
[00:15:04.440 --> 00:15:07.440]  充充滿滿地有因點有真理
[00:15:07.440 --> 00:15:10.440]  我們也見過祂的榮光
[00:15:10.440 --> 00:15:14.440]  正是父獨一兒子的榮光」
[00:15:14.440 --> 00:15:16.440]  有一個譯本
[00:15:16.440 --> 00:15:20.440]  就是在《父懷》裡面的
[00:15:20.440 --> 00:15:22.440]  獨生子的榮光
[00:15:22.440 --> 00:15:24.440]  它的英文意思就是
[00:15:24.440 --> 00:15:27.440]  「He is very near to God's heart」
[00:15:27.440 --> 00:15:31.440]  主耶穌是很貼近父神的心意
[00:15:31.440 --> 00:15:34.440]  當我看到這個翻譯和解釋的時候
[00:15:34.440 --> 00:15:35.440]  我就說
[00:15:35.440 --> 00:15:37.440]  我們可不可以
[00:15:37.440 --> 00:15:38.440]  我們群體可不可以
[00:15:38.440 --> 00:15:40.440]  我們每一個聽到的人
[00:15:40.440 --> 00:15:44.440]  可不可以都貼近天父的心意呢
[00:15:44.440 --> 00:15:47.440]  無論我們遇到什麼困難
[00:15:47.440 --> 00:15:49.440]  或者我們可能在平安夜
[00:15:49.440 --> 00:15:50.440]  我們會聽那首歌
[00:15:50.440 --> 00:15:53.440]  「萬暗平安夜 聖善夜」
[00:15:53.440 --> 00:15:55.440]  然後下一句是什麼
[00:15:55.440 --> 00:15:57.440]  「萬暗中光華」
[00:15:57.440 --> 00:15:59.440]  我們在我們萬暗裡面
[00:15:59.440 --> 00:16:02.440]  都能不能夠貼近天父的心意
[00:16:02.440 --> 00:16:04.440]  去彰顯祂的榮光
[00:16:04.440 --> 00:16:05.440]  然後另外一道
[00:16:05.440 --> 00:16:06.440]  如果在《釋經》
[00:16:06.440 --> 00:16:08.440]  就是「道成了肉身」
[00:16:08.440 --> 00:16:10.440]  「住在我們中間」
[00:16:10.440 --> 00:16:12.440]  「住在」這個字
[00:16:12.440 --> 00:16:13.440]  其實我們在敬拜裡面
[00:16:13.440 --> 00:16:16.440]  都會體會過神的同在
[00:16:16.440 --> 00:16:18.440]  這個「住在」原來英文
[00:16:18.440 --> 00:16:20.440]  就是「Turbanakal」的意思
[00:16:20.440 --> 00:16:23.440]  意思就是像「會幕」一樣
[00:16:23.440 --> 00:16:26.440]  主耶穌「道成了江西為人」
[00:16:26.440 --> 00:16:28.440]  用一個最卑微的樣式
[00:16:28.440 --> 00:16:31.440]  祂「Turbanakal」在人世間
[00:16:31.440 --> 00:16:32.440]  讓我們體會
[00:16:32.440 --> 00:16:37.440]  讓我們體會到天父自己的榮光
[00:16:37.440 --> 00:16:39.440]  我不知道理性上應該明白
[00:16:39.440 --> 00:16:41.440]  是不是每個字都明白
[00:16:41.440 --> 00:16:44.440]  但是感性或者是你經歷的層面
[00:16:44.440 --> 00:16:46.440]  可能回到你工作
[00:16:46.440 --> 00:16:48.440]  職場、家庭
[00:16:48.440 --> 00:16:50.440]  或者可能你自己個人生活
