
[00:00:00.000 --> 00:00:08.000]  聖經裡面其實很多時候都會用跑步去比喻我們信徒的生命
[00:04:32.240 --> 00:04:33.240]  經文提到
[00:04:33.240 --> 00:04:35.240]  天快要亮了
[00:04:35.240 --> 00:04:38.240]  天快要亮了
[00:04:38.240 --> 00:04:41.240]  大概是說我們現在這個時間
[00:04:41.240 --> 00:04:44.240]  凌晨三點到六點之間
[00:04:44.240 --> 00:04:46.240]  光還沒亮完
[00:04:46.240 --> 00:04:48.240]  凌晨的時間
[00:04:48.240 --> 00:04:51.240]  海上出現了風暴
[00:04:51.240 --> 00:04:54.240]  而且當時加利利海可能溫差比較大
[00:04:54.240 --> 00:04:58.240]  出現了突如其來的大雨和薄霧
[00:04:58.240 --> 00:05:01.240]  濃霧在他們當中
[00:05:01.240 --> 00:05:02.240]  經文提到
[00:05:02.240 --> 00:05:08.240]  那些門徒在船上已經被浪打得搖擺不定
[00:05:08.240 --> 00:05:10.240]  很徬徨之際
[00:05:10.240 --> 00:05:13.240]  水上高出現了一個男人
[00:05:13.240 --> 00:05:15.240]  遠處就看到一個男人
[00:05:15.240 --> 00:05:19.240]  正在走向船上的方向
[00:05:19.240 --> 00:05:22.240]  那些門徒其實當初估計
[00:05:22.240 --> 00:05:25.240]  幻想一下情況
[00:05:25.240 --> 00:05:27.240]  海上高很大浪
[00:05:27.240 --> 00:05:29.240]  打刮起大風
[00:05:29.240 --> 00:05:31.240]  船好像海盜船一樣
[00:05:31.240 --> 00:05:34.240]  海上高鋪滿一層毫無
[00:05:34.240 --> 00:05:36.240]  你會看到有個男人
[00:05:36.240 --> 00:05:37.240]  長頭髮
[00:05:37.240 --> 00:05:38.240]  我猜是長頭髮
[00:05:38.240 --> 00:05:40.240]  正在走過來你那裡
[00:05:40.240 --> 00:05:41.240]  你有什麼反應呢
[00:05:41.240 --> 00:05:43.240]  其實很簡單
[00:05:43.240 --> 00:05:45.240]  其實好像經文所說
[00:05:45.240 --> 00:05:47.240]  那些門徒很害怕
[00:05:47.240 --> 00:05:48.240]  大叫起來
[00:05:48.240 --> 00:05:50.240]  喂!鬼呀!
[00:05:50.240 --> 00:05:53.240]  這個鬼的意思真的好像我們現在這樣
[00:05:53.240 --> 00:05:55.240]  古靈精怪的東西
[00:05:55.240 --> 00:05:56.240]  真的鬼的意思
[00:05:56.240 --> 00:05:59.240]  那些門徒在龍毛裡面
[00:05:59.240 --> 00:06:01.240]  看到耶穌的出現
[00:06:01.240 --> 00:06:03.240]  其實那些門徒
[00:06:03.240 --> 00:06:05.240]  害怕是很合理的
[00:06:05.240 --> 00:06:07.240]  換作我們現在也會害怕
[00:06:07.240 --> 00:06:10.240]  何況當時他們猶太的傳統
[00:06:10.240 --> 00:06:13.240]  他們流傳在海上高
[00:06:13.240 --> 00:06:15.240]  真的會出現一些古靈精怪的東西
[00:06:15.240 --> 00:06:17.240]  因為在海的象徵裡面
[00:06:17.240 --> 00:06:19.240]  猶太的傳統裡面
[00:06:19.240 --> 00:06:20.240]  象徵著邪惡
[00:06:20.240 --> 00:06:23.240]  甚至邪靈在海上會作怪
[00:06:23.240 --> 00:06:27.240]  馬太用了驚慌這個字
[00:06:27.240 --> 00:06:28.240]  非常特別
[00:06:28.240 --> 00:06:31.240]  因為驚慌這個字不單表達了害怕
[00:06:31.240 --> 00:06:34.240]  他表達了好像船一樣
[00:06:34.240 --> 00:06:39.240]  被風暴不斷搗亂他們門徒的心情
[00:06:39.240 --> 00:06:41.240]  不斷搖動
[00:06:41.240 --> 00:06:44.240]  甚至乎當中船上的人
[00:06:44.240 --> 00:06:47.240]  他們的內心都被恐懼充滿著
[00:06:47.240 --> 00:06:49.240]  你想想
[00:06:49.240 --> 00:06:51.240]  在坐海盜船
[00:06:51.240 --> 00:06:53.240]  面對著一個鬼怪
[00:06:53.240 --> 00:06:55.240]  很多事情會發生
[00:06:55.240 --> 00:06:58.240]  心裡面感受到驚慌不止
[00:06:58.240 --> 00:07:01.240]  甚至心裡面混亂起來
[00:07:01.240 --> 00:07:04.240]  不過回到現實
[00:07:04.240 --> 00:07:06.240]  我們現在也很清楚
[00:07:06.240 --> 00:07:09.240]  其實令人內心混亂
[00:07:09.240 --> 00:07:11.240]  其實是需要大風大雨的
[00:07:11.240 --> 00:07:14.240]  是否需要漆黑一片的大海
[00:07:14.240 --> 00:07:16.240]  你想想你自己
[00:07:16.240 --> 00:07:19.240]  你現在的心情是怎樣的
[00:07:19.240 --> 00:07:22.240]  你在公司裡面
[00:07:22.240 --> 00:07:27.240]  可能同事或上司對你一句說話
[00:07:27.240 --> 00:07:30.240]  可能是一個評語
[00:07:30.240 --> 00:07:32.240]  可能你在讀書
[00:07:32.240 --> 00:07:34.240]  面對考試
[00:07:34.240 --> 00:07:36.240]  面對出了你的成績
[00:07:36.240 --> 00:07:38.240]  甚至出了你的成績
[00:07:38.240 --> 00:07:42.240]  可能你面對著你朋友家人
[00:07:42.240 --> 00:07:44.240]  一句很傷心的話
[00:07:44.240 --> 00:07:48.240]  那一句話足足已經可以令到你的心情
[00:07:48.240 --> 00:07:52.240]  像刮起漆黑一片狂風雷暴一樣
[00:07:52.240 --> 00:07:54.240]  弟兄姊妹
[00:07:54.240 --> 00:07:56.240]  你現在的心情
[00:07:56.240 --> 00:08:00.240]  有沒有被風暴籠罩著
[00:08:00.240 --> 00:08:02.240]  你的生活裡面
[00:08:02.240 --> 00:08:06.240]  有沒有充斥著黑夜的時間
[00:08:06.240 --> 00:08:10.240]  甚至被巨浪捲起的時間
[00:08:10.240 --> 00:08:13.240]  生活裡面
[00:08:13.240 --> 00:08:14.240]  時時刻刻
[00:08:14.240 --> 00:08:16.240]  其實都可以面對著
[00:08:16.240 --> 00:08:19.240]  黑夜和未知的將來
[00:08:19.240 --> 00:08:23.240]  不知道你最近又發生了什麼事
[00:08:23.240 --> 00:08:27.240]  可能你正面對著很多迷惘
[00:08:27.240 --> 00:08:29.240]  很多困難
[00:08:29.240 --> 00:08:32.240]  其實你內心都是在玩一個海盜船
[00:08:32.240 --> 00:08:35.240]  掛在大風裡面
[00:08:35.240 --> 00:08:39.240]  但是耶穌基督在經文裡面提到我們
[00:08:39.240 --> 00:08:42.240]  祂在你面前走過你
[00:08:42.240 --> 00:08:46.240]  你會願意去回應祂嗎
[00:08:46.240 --> 00:08:50.240]  耶穌基督其實在等待門徒的反應
[00:08:50.240 --> 00:08:56.240]  其實耶穌基督同樣都會知道門徒心裡面的恐懼
[00:08:56.240 --> 00:08:57.240]  聽都聽到
[00:08:57.240 --> 00:08:59.240]  在那裡嘩嘩叫
[00:08:59.240 --> 00:09:03.240]  就立即和船上的門徒說
[00:09:03.240 --> 00:09:06.240]  放心,是我,不用怕
[00:09:06.240 --> 00:09:09.240]  放心這個字在原文的意思
[00:09:09.240 --> 00:09:12.240]  就是在危險裡面對一些事
[00:09:12.240 --> 00:09:14.240]  很信任,作出依賴
[00:09:14.240 --> 00:09:16.240]  令他們安心
[00:09:16.240 --> 00:09:19.240]  在聖經裡面其實經常都會用到
[00:09:19.240 --> 00:09:21.240]  就好像我們經常都會提到
[00:09:21.240 --> 00:09:25.240]  波西帶一班以色列人出埃及的時候
[00:09:25.240 --> 00:09:28.240]  在背後去到紅海邊緣
[00:09:28.240 --> 00:09:33.240]  在背後有一班埃及的兵去追趕他們
[00:09:33.240 --> 00:09:34.240]  那怎麼辦
[00:09:34.240 --> 00:09:37.240]  波西同樣都是對那班百姓這樣說
[00:09:37.240 --> 00:09:39.240]  跟波西說,你跟他們說
[00:09:39.240 --> 00:09:41.240]  不用怕,要站穩
[00:09:41.240 --> 00:09:45.240]  在耶路撒冷今天就要私行請救
[00:09:45.240 --> 00:09:47.240]  這句放心
[00:09:47.240 --> 00:09:50.240]  不單叫他們放心這麼簡單
[00:09:50.240 --> 00:09:53.240]  這個基礎在聖經裡面
[00:09:53.240 --> 00:09:59.240]  其實是代表著上帝願意提供他的請救和幫助
[00:09:59.240 --> 00:10:01.240]  最關鍵的是
[00:10:01.240 --> 00:10:04.240]  上帝在當中同時作出
[00:10:04.240 --> 00:10:08.240]  他跟一班子民同在的保證
[00:10:08.240 --> 00:10:13.240]  彼得接收到這個訊號
[00:10:13.240 --> 00:10:15.240]  接到這句句子
[00:10:15.240 --> 00:10:17.240]  其實都沒有什麼改變
[00:10:17.240 --> 00:10:21.240]  所以耶穌不單止吩咐一班門徒
[00:10:21.240 --> 00:10:24.240]  要有勇氣去面對這麼簡單
[00:10:24.240 --> 00:10:26.240]  耶穌更加再說
[00:10:26.240 --> 00:10:30.240]  你們放心,是我,不用怕
[00:10:30.240 --> 00:10:33.240]  我這個字在原文的意思
[00:10:33.240 --> 00:10:39.240]  其實是神稱呼自己是神的身份
[00:10:39.240 --> 00:10:44.240]  如果用現代的說話來說
[00:10:44.240 --> 00:10:47.240]  喂,弟兄姊妹
[00:10:47.240 --> 00:10:50.240]  你心裡面有什麼不妥
[00:10:50.240 --> 00:10:52.240]  定點來
[00:10:52.240 --> 00:10:54.240]  有我在
[00:10:54.240 --> 00:10:56.240]  你知不知道我是誰
[00:10:56.240 --> 00:10:59.240]  我就是那位自有永有的上帝
[00:10:59.240 --> 00:11:04.240]  這句說話在現在這個年代應該是這樣說
[00:11:04.240 --> 00:11:06.240]  彼得聽到這句說話
[00:11:06.240 --> 00:11:09.240]  就認出了耶穌
[00:11:09.240 --> 00:11:10.240]  就跟耶穌提出
[00:11:10.240 --> 00:11:12.240]  喂,主啊,如果是祢呢
[00:11:12.240 --> 00:11:16.240]  就請吩咐我在水上高走到祢那裡
[00:11:16.240 --> 00:11:18.240]  這是一個很直接的要求
[00:11:18.240 --> 00:11:19.240]  不過這樣說
[00:11:19.240 --> 00:11:22.240]  又說彼得認出了那位耶穌
[00:11:22.240 --> 00:11:25.240]  為什麼又會用好像如果
[00:11:25.240 --> 00:11:27.240]  如果是祢,那就是不肯定
[00:11:27.240 --> 00:11:31.240]  不過這個關於文法的事
[00:11:31.240 --> 00:11:33.240]  如果用我們意思
[00:11:33.240 --> 00:11:35.240]  我再翻譯多一次
[00:11:35.240 --> 00:11:36.240]  就是這樣
[00:11:36.240 --> 00:11:39.240]  主啊,我知道是祢的
[00:11:39.240 --> 00:11:43.240]  請祢吩咐我走到祢那裡
[00:11:43.240 --> 00:11:48.240]  這句說話代表了彼得知道那位是耶穌
[00:11:48.240 --> 00:11:50.240]  他滿有信心這樣說
[00:11:50.240 --> 00:11:53.240]  提出一個在水上高走的要求
[00:11:53.240 --> 00:11:55.240]  其實你也覺得很奇怪
[00:11:55.240 --> 00:11:58.240]  面對著海盜船的風浪
[00:11:58.240 --> 00:12:00.240]  你見到耶穌基督
[00:12:00.240 --> 00:12:01.240]  你跟祂說
[00:12:01.240 --> 00:12:03.240]  走到祢那裡
[00:12:03.240 --> 00:12:04.240]  你當然第一時間就說
[00:12:04.240 --> 00:12:06.240]  喂,可不可以停一停
[00:12:06.240 --> 00:12:08.240]  停一停風浪
[00:12:08.240 --> 00:12:09.240]  就像之前那樣
[00:12:09.240 --> 00:12:10.240]  主啊,我很害怕
[00:12:10.240 --> 00:12:12.240]  可不可以停一停
[00:12:12.240 --> 00:12:14.240]  其實剛才也說了
[00:12:14.240 --> 00:12:15.240]  彼得充滿著信心
[00:12:15.240 --> 00:12:17.240]  最直接的解釋就是
[00:12:17.240 --> 00:12:20.240]  本身彼得已經經歷過平靜風浪
[00:12:20.240 --> 00:12:23.240]  他一定知道耶穌基督會搞定
[00:12:23.240 --> 00:12:27.240]  這些小事不是問題
[00:12:27.240 --> 00:12:32.240]  所以彼得提出了一個自己很想去提出的要求
[00:12:32.240 --> 00:12:36.240]  令他很想走在水面的要求
[00:12:36.240 --> 00:12:41.240]  耶穌基督聽到彼得這個提出
[00:12:41.240 --> 00:12:44.240]  的確答應了彼得的要求
[00:12:44.240 --> 00:12:47.240]  他就說,你來吧
[00:12:47.240 --> 00:12:51.240]  彼得就踏著腳上到水面上高
[00:12:51.240 --> 00:12:54.240]  雖然不知道為什麼
[00:12:54.240 --> 00:12:57.240]  經文沒有很清楚的交代
[00:12:57.240 --> 00:12:58.240]  為什麼他要這麼做
[00:12:58.240 --> 00:13:02.240]  不過這個舉動的確很清楚看到
[00:13:02.240 --> 00:13:04.240]  彼得其中一個性格和特性
[00:13:04.240 --> 00:13:05.240]  是什麼性格和特性
[00:13:05.240 --> 00:13:07.240]  衝動
[00:13:07.240 --> 00:13:09.240]  而且還有一份傻勁
[00:13:09.240 --> 00:13:11.240]  為什麼會這樣提出呢
[00:13:11.240 --> 00:13:14.240]  但是彼得滿有信心
[00:13:14.240 --> 00:13:16.240]  就聽從了耶穌基督的吩咐
[00:13:16.240 --> 00:13:18.240]  踏著腳上去
[00:13:18.240 --> 00:13:23.240]  開始時經文真的說他踏出了水面上
[00:13:23.240 --> 00:13:25.240]  開始時他的表現非常好
[00:13:25.240 --> 00:13:28.240]  直到他開始
[00:13:28.240 --> 00:13:31.240]  眼光和身體
[00:13:31.240 --> 00:13:35.240]  被周邊的風浪再一次分散
[00:13:35.240 --> 00:13:36.240]  經文這樣說
[00:13:36.240 --> 00:13:40.240]  彼得看見風很強就害怕
[00:13:40.240 --> 00:13:43.240]  他心裡驚慌的處境
[00:13:43.240 --> 00:13:46.240]  分散了他看著耶穌的注意力
[00:13:46.240 --> 00:13:49.240]  削弱了他對耶穌的信心
[00:13:49.240 --> 00:13:52.240]  的確他開始下沉
[00:13:52.240 --> 00:13:53.240]  他就跟耶穌說
[00:13:53.240 --> 00:13:56.240]  主啊,救我啊
[00:13:56.240 --> 00:13:57.240]  剛才也說了
[00:13:57.240 --> 00:14:00.240]  耶穌跟他說了不用怕
[00:14:00.240 --> 00:14:02.240]  為什麼轉個頭又倒下了呢
[00:14:02.240 --> 00:14:05.240]  為什麼又沉了呢
[00:14:05.240 --> 00:14:08.240]  對於彼得這個失去信心
[00:14:08.240 --> 00:14:10.240]  耶穌的反應其實很正常
[00:14:10.240 --> 00:14:13.240]  他也知道彼得會怎樣
[00:14:13.240 --> 00:14:17.240]  他很自然地伸出手拉彼得上來
[00:14:17.240 --> 00:14:19.240]  然後跟他說
[00:14:19.240 --> 00:14:22.240]  你為什麼要疑惑呢
[00:14:22.240 --> 00:14:25.240]  疑惑這個意思其實很簡單
[00:14:25.240 --> 00:14:27.240]  就是在說懷疑
[00:14:27.240 --> 00:14:28.240]  不確定
[00:14:28.240 --> 00:14:34.240]  不過在原文裡有一個很特別的意思
[00:14:34.240 --> 00:14:37.240]  就是心裡有兩個想法
[00:14:37.240 --> 00:14:41.240]  如果用中文一個形容得比較好的詞語
[00:14:41.240 --> 00:14:44.240]  就是在說你為什麼要十五十六
[00:14:44.240 --> 00:14:46.240]  三心兩意
[00:14:46.240 --> 00:14:49.240]  其實耶穌基督這一句話
[00:14:49.240 --> 00:14:51.240]  很簡單地提出了
[00:14:51.240 --> 00:14:54.240]  為什麼你不可以單單看著我呢
[00:14:54.240 --> 00:14:58.240]  為什麼你不可以單單對眼看著耶穌
[00:14:58.240 --> 00:14:59.240]  看著我
[00:14:59.240 --> 00:15:01.240]  你就不會跌倒
[00:15:01.240 --> 00:15:07.240]  當滿有信心的彼得踏出船艙的時候
[00:15:07.240 --> 00:15:10.240]  其實真的滿有信心
[00:15:10.240 --> 00:15:13.240]  不過他的眼光從耶穌基督的身上
[00:15:13.240 --> 00:15:15.240]  再一次回到環境裡
[00:15:15.240 --> 00:15:17.240]  影響著他的心情
[00:15:17.240 --> 00:15:20.240]  影響著他的情緒
[00:15:20.240 --> 00:15:23.240]  這個情節是不是很熟悉
[00:15:23.240 --> 00:15:25.240]  是不是你啊
[00:15:25.240 --> 00:15:27.240]  你是不是這樣的
[00:15:27.240 --> 00:15:30.240]  這些生活的情節
[00:15:30.240 --> 00:15:33.240]  的確是發生在我們每一個信徒身上
[00:15:33.240 --> 00:15:36.240]  我們一定會體會過
[00:15:36.240 --> 00:15:39.240]  有時候可能這一刻也是
[00:15:39.240 --> 00:15:42.240]  你祈禱祈禱了很久
[00:15:42.240 --> 00:15:43.240]  主啊
[00:15:43.240 --> 00:15:45.240]  求祢帶領我
[00:15:45.240 --> 00:15:47.240]  給我出路
[00:15:47.240 --> 00:15:48.240]  我面前有個困難
[00:15:48.240 --> 00:15:50.240]  我心裡很害怕
[00:15:50.240 --> 00:15:53.240]  可不可以幫我跨過去
[00:15:53.240 --> 00:15:55.240]  當你正正感受到
[00:15:55.240 --> 00:15:57.240]  主為你開路了
[00:15:57.240 --> 00:15:58.240]  感受到
[00:15:58.240 --> 00:16:01.240]  主給你平安了
[00:16:01.240 --> 00:16:02.240]  你正要面對那一下
[00:16:02.240 --> 00:16:04.240]  慘了我不行了
[00:16:04.240 --> 00:16:05.240]  很害怕
[00:16:05.240 --> 00:16:08.240]  這些事情的確發生在我們每一個人的身上
[00:16:08.240 --> 00:16:11.240]  可能你們正正在面對
[00:16:11.240 --> 00:16:14.240]  彼得同樣一樣
[00:16:14.240 --> 00:16:18.240]  彼得身處的環境沒有改變過
[00:16:18.240 --> 00:16:21.240]  風雨都是撲面打在他身上
[00:16:21.240 --> 00:16:24.240]  不過他很大膽地提出
[00:16:24.240 --> 00:16:29.240]  但是的確很容易軟弱了
[00:16:29.240 --> 00:16:32.240]  但是耶穌沒有放棄他
[00:16:32.240 --> 00:16:36.240]  仍然用手拉彼得上來
[00:16:36.240 --> 00:16:41.240]  彼得可能像我們的寫照一樣
[00:16:41.240 --> 00:16:46.240]  無論我們如何提出信心的薄弱
[00:16:46.240 --> 00:16:48.240]  多少次的薄弱都好
[00:16:48.240 --> 00:16:51.240]  耶穌都一定去扶持我們
[00:16:51.240 --> 00:16:53.240]  不過這樣
[00:16:53.240 --> 00:17:00.240]  我們是否一來就可以站在海上一樣呢
[00:17:00.240 --> 00:17:01.240]  當然不會
[00:17:01.240 --> 00:17:03.240]  因為我們都是彼得
[00:17:03.240 --> 00:17:08.240]  但是我們可不可以逐少逐少去嘗試呢
[00:17:08.240 --> 00:17:10.240]  剛才都說了
[00:17:10.240 --> 00:17:14.240]  如果信徒的生命
[00:17:14.240 --> 00:17:16.240]  好像練馬拉松一樣
[00:17:16.240 --> 00:17:19.240]  我們都要不斷地操練
[00:17:19.240 --> 00:17:20.240]  你要記住
[00:17:20.240 --> 00:17:23.240]  你不可以一來就跑40k
[00:17:23.240 --> 00:17:26.240]  你一來可能只是跑5k
[00:17:26.240 --> 00:17:28.240]  可能跑2k
[00:17:28.240 --> 00:17:32.240]  你給自己機會慢慢去累積信心
[00:17:32.240 --> 00:17:36.240]  每一次去累積信心去克服面前的困難
[00:17:36.240 --> 00:17:39.240]  可能困難的確不容易
[00:17:39.240 --> 00:17:41.240]  可能很大
[00:17:41.240 --> 00:17:45.240]  甚至今次成功了
[00:17:45.240 --> 00:17:51.240]  都不代表下一次會發生
[00:17:51.240 --> 00:17:53.240]  剛才都說了
[00:17:53.240 --> 00:17:57.240]  明明第八章已經經歷過平靜風浪
[00:17:57.240 --> 00:17:59.240]  來到這裡又是平靜風浪
[00:17:59.240 --> 00:18:02.240]  其實彼得都說了
[00:18:02.240 --> 00:18:04.240]  他知道耶穌能夠應付
[00:18:04.240 --> 00:18:08.240]  但是一次、第二次
[00:18:08.240 --> 00:18:12.240]  可能同樣會遭遇到軟弱的心情
[00:18:12.240 --> 00:18:15.240]  即使沒有信心的話
[00:18:15.240 --> 00:18:19.240]  都不能夠代表下一次都能夠跨過
[00:18:19.240 --> 00:18:24.240]  都不代表立即可以解決那個困難
[00:18:24.240 --> 00:18:28.240]  困難可能仍然都會存在
[00:18:28.240 --> 00:18:31.240]  就好像彼得身處在加里尼海裡面
[00:18:31.240 --> 00:18:34.240]  黑夜都不會變成白天
[00:18:34.240 --> 00:18:37.240]  風浪仍然都存在
[00:18:37.240 --> 00:18:40.240]  大雨仍然都落在他的身上
[00:18:40.240 --> 00:18:44.240]  這些都是我們每一個人經歷的情況
[00:18:44.240 --> 00:18:46.240]  我們都會在困難裡面
[00:18:46.240 --> 00:18:50.240]  但是這篇經文提醒我們
[00:18:50.240 --> 00:18:54.240]  我們可以再一次回到主裡面
[00:18:54.240 --> 00:18:56.240]  去看著、去訂正著他
[00:18:56.240 --> 00:18:59.240]  我們可以再次呼求他
[00:18:59.240 --> 00:19:05.240]  就好像耶穌跟彼得這樣說
[00:19:05.240 --> 00:19:09.240]  為什麼要疑惑呢?
[00:19:09.240 --> 00:19:13.240]  我寫這篇經文訊息的時候
[00:19:13.240 --> 00:19:20.240]  其實我都在想自己有沒有黑夜、暴風的日子
[00:19:20.240 --> 00:19:22.240]  我上一次也有說到
[00:19:22.240 --> 00:19:25.240]  其實剛剛那一年都不是過得那麼好
[00:19:25.240 --> 00:19:27.240]  不過我在想
[00:19:27.240 --> 00:19:32.240]  其實我生命裡面除了剛剛那一年都發生了很多事
[00:19:32.240 --> 00:19:34.240]  發生了什麼事呢?
[00:19:34.240 --> 00:19:37.240]  回想起來其實都很多年前了
[00:19:37.240 --> 00:19:41.240]  我那時候金融海嘯是什麼呢?
[00:19:41.240 --> 00:19:43.240]  那麼小的時候應該不知道吧?
[00:19:43.240 --> 00:19:45.240]  是多少年了?
[00:19:45.240 --> 00:19:48.240]  其實很多年前了
[00:19:48.240 --> 00:19:52.240]  其實那時候我還在做設計公司
[00:19:52.240 --> 00:19:56.240]  遇上金融海嘯,就是經濟不好
[00:19:56.240 --> 00:20:01.240]  其實我那時候的合夥拍檔
