
[00:00:00.000 --> 00:00:03.200]  好,謝謝勁快女帶領我們有詩歌
[00:02:38.300 --> 00:02:40.300]  也說要愛你的仇敵
[00:02:40.300 --> 00:02:42.500]  還有說要去憐憫別人
[00:02:42.500 --> 00:02:45.200]  甚至你們可能很小的時候會背的主禱文
[00:02:45.200 --> 00:02:48.000]  都是在五至七章裡面包含著
[00:02:48.000 --> 00:02:52.300]  那麼今天我們看的《馬達福音》七章24到29節
[00:02:52.300 --> 00:02:53.600]  是登山補分
[00:02:53.600 --> 00:02:54.500]  就是這個港島
[00:02:54.500 --> 00:02:56.900]  所謂港島最後的一個部分
[00:02:56.900 --> 00:03:00.000]  那麼我們就一起讀這段經文吧
[00:03:00.000 --> 00:03:01.700]  我們預備起
[00:03:01.700 --> 00:03:06.200]  所以凡聽了我這些話又去做的
[00:03:06.200 --> 00:03:11.000]  好比一個聰明人打房子蓋在盤石上
[00:03:11.000 --> 00:03:13.500]  風吹雨打水沖
[00:03:13.500 --> 00:03:17.500]  沖擊那房子總不倒塌
[00:03:17.500 --> 00:03:20.500]  因為根基立在盤石上
[00:03:20.500 --> 00:03:24.000]  凡聽了我這些話而不去做的
[00:03:24.000 --> 00:03:28.700]  好比一個無知的人把房子蓋在沙土上
[00:03:28.700 --> 00:03:31.000]  風吹雨打水沖
[00:03:31.000 --> 00:03:34.800]  撞擊那房子房子就倒塌了
[00:03:34.800 --> 00:03:37.500]  並且倒塌得很厲害
[00:03:37.500 --> 00:03:39.900]  耶穌說完了這些話
[00:03:39.900 --> 00:03:43.400]  眾人對他的教導都感到驚奇
[00:03:43.400 --> 00:03:47.400]  因為他教導他們正像有權柄的人
[00:03:47.400 --> 00:03:49.700]  不像他們的民事
[00:03:49.700 --> 00:03:51.700]  我們開始之前一起有禱告
[00:03:51.700 --> 00:03:55.400]  主多謝祢
[00:03:55.400 --> 00:03:56.800]  祢留下聖經給我們
[00:03:56.800 --> 00:03:58.100]  以致我們知道
[00:03:58.100 --> 00:04:01.600]  我們生命的主是上帝祢自己
[00:04:01.600 --> 00:04:02.800]  讓我們今天
[00:04:02.800 --> 00:04:05.100]  我們可能各人都有很多不同的
[00:04:05.100 --> 00:04:06.800]  心裏面都在想不同的東西
[00:04:06.800 --> 00:04:08.500]  不論是功課或者
[00:04:08.500 --> 00:04:09.600]  接下來要做的事
[00:04:09.600 --> 00:04:13.200]  大主願祢幫助我們放下這些思緒
[00:04:13.200 --> 00:04:14.200]  這些煩惱
[00:04:14.200 --> 00:04:16.700]  以致我們能夠在這段時間專心
[00:04:16.700 --> 00:04:19.800]  去聽聽上帝要在我們生命的說話
[00:04:19.800 --> 00:04:22.000]  也求聖靈幫助我們明白
[00:04:22.000 --> 00:04:24.000]  也將祢的道理和話語
[00:04:24.000 --> 00:04:25.000]  裝在我們的心
[00:04:25.000 --> 00:04:27.000]  成為我們的幫助和提醒
[00:04:27.000 --> 00:04:28.500]  聽我們禱告
[00:04:28.500 --> 00:04:31.000]  以聖禱告奉主耶穌基督聖名求
[00:04:31.000 --> 00:04:32.200]  Amen
[00:04:32.200 --> 00:04:33.200]  好
[00:04:33.200 --> 00:04:34.700]  我們事不宜遲
[00:04:34.700 --> 00:04:36.800]  我們進入經文當中
[00:04:36.800 --> 00:04:40.000]  其實經文24至27節
[00:04:40.000 --> 00:04:42.700]  都是大家可能都有點熟悉的
[00:04:42.700 --> 00:04:44.500]  就是說到有一個聰明人
[00:04:44.500 --> 00:04:49.100]  和一個無知人去建房的情況
[00:04:49.100 --> 00:04:51.400]  那個情況就是
[00:04:51.400 --> 00:04:57.500]  一個聰明人將他的房子蓋在盤石上
[00:04:57.500 --> 00:04:59.900]  以致到他風吹雨打的時候
[00:04:59.900 --> 00:05:02.700]  他的房子都不會倒塌
[00:05:02.700 --> 00:05:04.700]  但另外有一個無知的人
[00:05:04.700 --> 00:05:06.500]  他就將他的房子
[00:05:06.500 --> 00:05:07.400]  整個房子
[00:05:07.400 --> 00:05:09.100]  簡單來說就是他的房子
[00:05:09.100 --> 00:05:10.900]  蓋在沙土上
[00:05:10.900 --> 00:05:13.600]  當他有風吹雨打
[00:05:13.600 --> 00:05:16.300]  一些極端的情況下
[00:05:16.300 --> 00:05:18.400]  他的房子就會倒塌
[00:05:18.400 --> 00:05:20.200]  倒塌得很厲害
[00:05:20.200 --> 00:05:21.700]  這裡我們可以看到
[00:05:21.700 --> 00:05:24.600]  聰明人和無知人都是去建房子
[00:05:24.600 --> 00:05:28.700]  最不同的是他們建的根基地方不一樣
[00:05:28.700 --> 00:05:30.200]  一個是在盤石
[00:05:30.200 --> 00:05:32.200]  一個是在沙土上
[00:05:32.200 --> 00:05:34.100]  我想就這樣看這兩個物質
[00:05:34.100 --> 00:05:35.200]  你都會看得出
[00:05:35.200 --> 00:05:38.000]  盤石是一個很堅固的東西
[00:05:38.000 --> 00:05:40.500]  而沙土是一個很容易倒塌
[00:05:40.500 --> 00:05:41.400]  有風吹
[00:05:41.400 --> 00:05:43.100]  有雨打的時候就會散
[00:05:43.100 --> 00:05:45.600]  令到房子倒塌
[00:05:45.600 --> 00:05:46.900]  其實當中
[00:05:46.900 --> 00:05:49.900]  這是耶穌所說的一個比喻
[00:05:49.900 --> 00:05:51.600]  他說是比一個聰明人好
[00:05:51.600 --> 00:05:53.300]  比一個無知的人好
[00:05:53.300 --> 00:05:54.300]  這個比喻裡面
[00:05:54.300 --> 00:05:55.700]  其實房子
[00:05:55.700 --> 00:05:56.600]  當中的房子
[00:05:56.600 --> 00:05:59.600]  是代表我們一群信徒的生命
[00:05:59.600 --> 00:06:01.500]  而風吹雨打、水沖
[00:06:01.500 --> 00:06:02.500]  就是說
[00:06:02.500 --> 00:06:03.600]  其實信徒的生命
[00:06:03.600 --> 00:06:06.100]  都會經歷一些衝擊
[00:06:06.100 --> 00:06:07.400]  或者是一些挑戰
[00:06:07.400 --> 00:06:10.600]  一些困難的時間
[00:06:10.600 --> 00:06:12.300]  在我們去看的時候
[00:06:12.300 --> 00:06:14.300]  比喻都會有一個主題
[00:06:14.300 --> 00:06:16.800]  或者是一件事很想高光
[00:06:16.800 --> 00:06:18.600]  當我們看24、26節
[00:06:18.600 --> 00:06:19.900]  當耶穌說比喻
[00:06:19.900 --> 00:06:21.200]  這個就是一個聰明人
[00:06:21.200 --> 00:06:22.000]  一個無知人
[00:06:22.000 --> 00:06:24.100]  如何去建一間房子的時候
[00:06:24.100 --> 00:06:25.200]  祂又說到是
[00:06:25.200 --> 00:06:26.300]  24節祂說
[00:06:26.300 --> 00:06:28.500]  「凡聽了我,即是說有去做」
[00:06:28.500 --> 00:06:29.100]  26節
[00:06:29.100 --> 00:06:31.800]  「凡聽了我,即是說有去做」
[00:06:31.800 --> 00:06:34.200]  其實裡面是說一樣的主題
[00:06:34.200 --> 00:06:37.000]  是說你聽不聽從上帝
[00:06:37.000 --> 00:06:38.200]  聽了你去做
[00:06:38.200 --> 00:06:42.000]  代表你是聽從的一個意思
[00:06:42.000 --> 00:06:44.100]  原來聽不聽從
[00:06:44.100 --> 00:06:45.300]  這裡想說
[00:06:45.300 --> 00:06:46.900]  在當中是說
[00:06:46.900 --> 00:06:48.700]  你聽不聽從一個人的話
[00:06:48.700 --> 00:06:52.800]  是反映你所信的對象和事物是什麼
[00:06:52.800 --> 00:06:54.100]  為什麼會這樣說呢
[00:06:54.100 --> 00:06:55.300]  你想像一下
[00:06:55.300 --> 00:06:57.700]  假設你下去樓下
[00:06:57.700 --> 00:06:58.900]  你要午餐了
[00:06:58.900 --> 00:07:01.400]  你逛街的時候
[00:07:01.400 --> 00:07:02.500]  收到你的朋友的電話
[00:07:02.500 --> 00:07:03.400]  幫他買東西吃
[00:07:03.400 --> 00:07:04.900]  有個朋友跟你說
[00:07:04.900 --> 00:07:07.200]  「麻煩你幫我去長沙華M機」
[00:07:07.200 --> 00:07:09.300]  「幫我買個脆辣雞腿包餐」
[00:07:09.300 --> 00:07:11.200]  但同時間你正在走路的時候
[00:07:11.200 --> 00:07:13.200]  旁邊有個陌生人聽到你說買M機
[00:07:13.200 --> 00:07:14.000]  他也跟你說
[00:07:14.000 --> 00:07:17.700]  「麻煩你幫我多買一份脆辣雞腿包餐」
[00:07:17.700 --> 00:07:19.000]  我想問
[00:07:19.000 --> 00:07:21.700]  你會聽不聽陌生人說
[00:07:21.700 --> 00:07:23.600]  你會幫他多買一份脆辣雞腿包餐
[00:07:23.600 --> 00:07:28.000]  還是你會只買你朋友的那份呢
[00:07:28.000 --> 00:07:30.000]  我想大家都會很清楚
[00:07:30.000 --> 00:07:32.200]  你會聽的是你的朋友所說
[00:07:32.200 --> 00:07:33.400]  因為你認識他
[00:07:33.400 --> 00:07:34.500]  你和他有關係
[00:07:34.500 --> 00:07:36.600]  你信得過這個朋友所說的
[00:07:36.600 --> 00:07:38.500]  如果陌生人你也不認識他
[00:07:38.500 --> 00:07:39.400]  你信不過他
[00:07:39.400 --> 00:07:40.700]  也不知道他想做什麼
[00:07:40.700 --> 00:07:43.700]  你不會聽從他的說法
[00:07:43.700 --> 00:07:47.200]  而幫他多買一份脆辣雞腿包餐
[00:07:47.200 --> 00:07:49.600]  原來你聽了一個人的話
[00:07:49.600 --> 00:07:50.500]  聽了之後
[00:07:50.500 --> 00:07:52.100]  你的人有反應
[00:07:52.100 --> 00:07:53.100]  有一個回應
[00:07:53.100 --> 00:07:54.000]  有行動
[00:07:54.000 --> 00:07:58.100]  是代表你的心在相信什麼
[00:07:58.100 --> 00:08:00.400]  這裡的比喻也說到
[00:08:00.400 --> 00:08:02.700]  你聽不聽從上帝的話
[00:08:02.700 --> 00:08:03.500]  不單是聽
[00:08:03.500 --> 00:08:05.500]  並且去行動
[00:08:05.500 --> 00:08:06.600]  領姐妹不知道
[00:08:06.600 --> 00:08:08.200]  在你們現在的生命裡
[00:08:08.200 --> 00:08:12.000]  你正在聽或相信什麼聲音
[00:08:12.000 --> 00:08:13.500]  究竟是上帝的聲音
[00:08:13.500 --> 00:08:16.100]  還是其他的聲音呢
[00:08:16.100 --> 00:08:18.000]  原來有時我們沒有去跟從
[00:08:18.000 --> 00:08:20.200]  或沒有去聽從上帝的聲音的時候
[00:08:20.200 --> 00:08:21.900]  其實你的心很自然
[00:08:21.900 --> 00:08:23.300]  就會是你的耳朵
[00:08:23.300 --> 00:08:25.100]  你的心是聽了其他的聲音
[00:08:25.100 --> 00:08:27.100]  並且在不知不覺
[00:08:27.100 --> 00:08:29.400]  你相信了那些價值
[00:08:29.400 --> 00:08:30.900]  那些聲音
[00:08:30.900 --> 00:08:32.800]  而以至到你的生命的根基
[00:08:32.800 --> 00:08:36.700]  就連結在其他的事物和對象那裡
[00:08:36.700 --> 00:08:38.000]  我想在座的你們
[00:08:38.000 --> 00:08:39.000]  從小時候
[00:08:39.000 --> 00:08:40.900]  可能是兒童主義學到今天
[00:08:40.900 --> 00:08:42.200]  升到青少部
[00:08:42.200 --> 00:08:46.400]  我們每個星期都聽很多關於上帝的教導和說話
[00:08:46.400 --> 00:08:47.200]  你會覺得
[00:08:47.200 --> 00:08:48.400]  不知道你們會不會覺得
[00:08:48.400 --> 00:08:50.100]  聽很容易
[00:08:50.100 --> 00:08:52.200]  一個小時的崇拜等等
[00:08:52.200 --> 00:08:54.000]  但是要到你去進行
[00:08:54.000 --> 00:08:56.100]  在你的生活裡不容易
[00:08:56.100 --> 00:08:57.300]  我想那種難
[00:08:57.300 --> 00:08:59.700]  可能是你心裡的感覺就是
[00:08:59.700 --> 00:09:02.100]  你知道要聽從上帝的話
[00:09:02.100 --> 00:09:04.300]  但是你發現整個世界
[00:09:04.300 --> 00:09:07.100]  整個社會好像在說另一件事
[00:09:07.100 --> 00:09:09.100]  或者你的心是在想
[00:09:09.100 --> 00:09:10.400]  在想望一些東西
[00:09:10.400 --> 00:09:13.100]  和上帝的教導是不一樣的
[00:09:13.100 --> 00:09:15.000]  你會覺得很難選擇
[00:09:15.000 --> 00:09:18.200]  要選擇去聽從上帝的聲音
[00:09:18.200 --> 00:09:21.200]  就好像所有人都說要選擇A的時候
[00:09:21.200 --> 00:09:22.100]  你要選擇B
[00:09:22.100 --> 00:09:23.200]  好像很奇怪
[00:09:23.200 --> 00:09:24.300]  很難
[00:09:24.300 --> 00:09:25.900]  情況是什麼呢
[00:09:25.900 --> 00:09:26.400]  我不知道
[00:09:26.400 --> 00:09:28.100]  現在其實全世界
[00:09:28.100 --> 00:09:29.100]  我在香港
[00:09:29.100 --> 00:09:30.700]  基本上每個人說
[00:09:30.700 --> 00:09:32.200]  補中文科的話
[00:09:32.200 --> 00:09:33.400]  要補誰呢
[00:09:33.400 --> 00:09:35.100]  有一個人叫Y.Y. Lam
[00:09:35.100 --> 00:09:36.100]  不知道你們認不認識
[00:09:36.100 --> 00:09:39.100]  全世界都說總文科補習應該找Y.Y. Lam
[00:09:39.100 --> 00:09:42.300]  但是你最後說要選擇去補
[00:09:42.300 --> 00:09:45.300]  荔枝角孕腹中心中文名師
[00:09:45.300 --> 00:09:46.100]  Ernest Wong
[00:09:46.100 --> 00:09:48.100]  在後面
[00:09:48.100 --> 00:09:49.300]  你會覺得
[00:09:49.300 --> 00:09:52.400]  每個人都說要去補補習天王Y.Y. Lam
[00:09:52.400 --> 00:09:55.400]  但是為什麼要補這個人呢
[00:09:55.400 --> 00:09:59.300]  我想其實這個世界的確有很多聲音
[00:09:59.300 --> 00:10:00.400]  可能這個世界
[00:10:00.400 --> 00:10:02.700]  甚至你從小到大都在聽
[00:10:02.700 --> 00:10:04.200]  一是定生死
[00:10:04.200 --> 00:10:07.200]  好像公開試就等於你的人生
[00:10:07.200 --> 00:10:09.200]  可能你周圍的人
[00:10:09.200 --> 00:10:10.200]  你的老師
[00:10:10.200 --> 00:10:11.500]  你的同學
[00:10:11.500 --> 00:10:14.500]  甚至你的爸爸媽媽都會跟你說
[00:10:14.500 --> 00:10:16.200]  每次都說這個試很重要
[00:10:16.200 --> 00:10:17.700]  那個試很重要
[00:10:17.700 --> 00:10:19.200]  當你聽完之後
[00:10:19.200 --> 00:10:20.500]  你都會不知不覺覺得
[00:10:20.500 --> 00:10:21.200]  對喔
[00:10:21.200 --> 00:10:22.700]  這個世界的價值觀就是
[00:10:22.700 --> 00:10:24.700]  我就是要一是定生死
[00:10:24.700 --> 00:10:26.200]  這個考試成績
[00:10:26.200 --> 00:10:28.400]  是成為我生命的一個根基
[00:10:28.400 --> 00:10:29.500]  很重要的東西
[00:10:29.500 --> 00:10:31.200]  很重要的焦點
[00:10:31.200 --> 00:10:32.700]  但是你又想像一下
[00:10:32.700 --> 00:10:34.700]  如果你聽了這些聲音
[00:10:34.700 --> 00:10:36.200]  以至你生命的根基
[00:10:36.200 --> 00:10:37.200]  信心的對象
[00:10:37.200 --> 00:10:39.700]  是放在你的考試成績的好與壞的時候
[00:10:39.700 --> 00:10:42.700]  當你有次的考試成績測驗
[00:10:42.700 --> 00:10:44.700]  不如你的理想所想的
[00:10:44.700 --> 00:10:47.200]  可能你就會很快覺得自己失敗
[00:10:47.200 --> 00:10:48.200]  覺得不開心
[00:10:48.200 --> 00:10:49.200]  不安
[00:10:49.200 --> 00:10:51.700]  原因是因為你的根基
[00:10:51.700 --> 00:10:53.200]  連繫在成績的時候
[00:10:53.200 --> 00:10:55.200]  當成績有高低的時候
[00:10:55.200 --> 00:10:57.200]  你的情緒同樣都會有起伏
[00:10:57.200 --> 00:10:59.200]  會有影響
[00:10:59.200 --> 00:11:02.200]  甚或有時我們的信心對象
[00:11:02.200 --> 00:11:04.200]  生命的根基未必是放在成績
[00:11:04.200 --> 00:11:06.700]  是放在你身邊的人身上
[00:11:06.700 --> 00:11:08.200]  我不知道對於你來說
[00:11:08.200 --> 00:11:10.700]  你的朋友或你的人際關係
[00:11:10.700 --> 00:11:12.700]  你是否看得很重
[00:11:12.700 --> 00:11:16.200]  可能你會覺得朋友是很重要
[00:11:16.200 --> 00:11:19.200]  或你身邊一些人對你很重要
[00:11:19.200 --> 00:11:21.200]  但想像一下
[00:11:21.200 --> 00:11:23.200]  如果當你生命中遇到
[00:11:23.200 --> 00:11:24.700]  你和你的朋友
[00:11:24.700 --> 00:11:26.200]  你的同學
[00:11:26.200 --> 00:11:28.200]  教會的組員你不合
[00:11:28.200 --> 00:11:29.200]  和人有衝突
[00:11:29.200 --> 00:11:30.700]  有不和的時候
[00:11:30.700 --> 00:11:32.700]  可能你的生命會因為
[00:11:32.700 --> 00:11:34.200]  這些環境的高低
[00:11:34.200 --> 00:11:35.700]  你和他們的關係很不和
[00:11:35.700 --> 00:11:36.700]  發生了的事
[00:11:36.700 --> 00:11:38.700]  以致你的生命情緒
[00:11:38.700 --> 00:11:40.700]  都會有起起跌跌的事
[00:11:40.700 --> 00:11:42.700]  弟兄姊妹
[00:11:42.700 --> 00:11:44.700]  如果你的信心對象
[00:11:44.700 --> 00:11:47.200]  是放在其他事情上
[00:11:47.200 --> 00:11:49.200]  不論是學業
[00:11:49.200 --> 00:11:50.700]  不論是你朋友
[00:11:50.700 --> 00:11:51.700]  人際關係
[00:11:51.700 --> 00:11:54.700]  甚或是小組在教會的狀況
[00:11:54.700 --> 00:11:57.200]  我想就好像比喻裡面所說
[00:11:57.200 --> 00:11:59.200]  你將你生命的根基
[00:11:59.200 --> 00:12:01.200]  蓋在沙土上
[00:12:01.200 --> 00:12:02.700]  在一些不穩固
[00:12:02.700 --> 00:12:03.700]  不可靠
[00:12:03.700 --> 00:12:06.200]  隨時會有很多變化的東西上
[00:12:06.200 --> 00:12:08.200]  在平日無風無浪
[00:12:08.200 --> 00:12:09.700]  開開心心的日子
[00:12:09.700 --> 00:12:10.700]  沒什麼問題
[00:12:10.700 --> 00:12:11.700]  看起來也挺好的
[00:12:11.700 --> 00:12:13.700]  你的生命也如常
[00:12:13.700 --> 00:12:15.200]  但當有些問題
[00:12:15.200 --> 00:12:17.200]  unexpected的事發生的時候
[00:12:17.200 --> 00:12:19.700]  你的生命就會好像被水
[00:12:19.700 --> 00:12:20.700]  被風
[00:12:20.700 --> 00:12:22.200]  被浪去打擊
[00:12:22.200 --> 00:12:23.200]  去衝擊
[00:12:23.200 --> 00:12:24.200]  搖晃
[00:12:24.200 --> 00:12:25.200]  不斷搖晃
[00:12:25.200 --> 00:12:26.200]  以致你的生命
[00:12:26.200 --> 00:12:28.700]  經歷了不安和恐懼
[00:12:29.700 --> 00:12:30.700]  相反
[00:12:30.700 --> 00:12:32.700]  比喻裡面剛剛說到
[00:12:32.700 --> 00:12:33.700]  一個聰明人
[00:12:33.700 --> 00:12:37.700]  他將他的房子建基在一個盆石上
[00:12:37.700 --> 00:12:41.200]  他的生命同樣會遇到風吹雨打
[00:12:41.200 --> 00:12:42.700]  和水沖等等
[00:12:42.700 --> 00:12:43.700]  但他的生命
[00:12:43.700 --> 00:12:44.700]  他的房子
[00:12:44.700 --> 00:12:46.700]  仍然是很堅固
[00:12:46.700 --> 00:12:48.200]  當中剛剛也看到
[00:12:48.200 --> 00:12:49.700]  他們有兩種不同的根基
[00:12:49.700 --> 00:12:53.700]  他的生命的根基建在盆石上
[00:12:53.700 --> 00:12:55.700]  盆石是什麼呢
[00:12:55.700 --> 00:12:56.700]  這張圖
[00:12:56.700 --> 00:12:57.700]  我把房子加上去
[00:12:57.700 --> 00:13:00.700]  本身圖是下面的地方
[00:13:00.700 --> 00:13:01.700]  這個地方
[00:13:01.700 --> 00:13:03.700]  不知道大家知不知道在哪裡
[00:13:03.700 --> 00:13:07.200]  這個地方是在澳洲的一個地方
[00:13:07.200 --> 00:13:08.700]  叫做烏魯魯
[00:13:08.700 --> 00:13:12.700]  這個啡色是全世界最大的岩石
[00:13:12.700 --> 00:13:15.700]  其實就是我們所說的盆石
[00:13:15.700 --> 00:13:17.700]  通常盆石是很大
[00:13:17.700 --> 00:13:18.700]  很穩固
[00:13:18.700 --> 00:13:20.700]  我上網看資料
[00:13:20.700 --> 00:13:22.700]  它1800年也是這個樣子
[00:13:22.700 --> 00:13:24.700]  就算經歷了很多風吹雨打
[00:13:24.700 --> 00:13:26.700]  我想龍捲風也不能把它帶走
[00:13:26.700 --> 00:13:29.700]  這是一個很穩固的盆石
[00:13:29.700 --> 00:13:33.700]  聖經有時候也會提到盆石
[00:13:33.700 --> 00:13:34.700]  不單是耶穌這裡
[00:13:34.700 --> 00:13:37.700]  在舊約也提到很多關於盆石
[00:13:37.700 --> 00:13:39.700]  在詩篇這兩部份
[00:13:39.700 --> 00:13:41.700]  還有其他經文也有提及
[00:13:41.700 --> 00:13:42.700]  這裡提到
[00:13:42.700 --> 00:13:43.700]  詩人
[00:13:43.700 --> 00:13:47.700]  作者會不斷提及盆石是我們的上帝
[00:13:47.700 --> 00:13:50.700]  而這個上帝可以讓我們去投靠
[00:13:50.700 --> 00:13:53.700]  這個盆石是能夠拯救人的
[00:13:53.700 --> 00:13:55.700]  甚至因為投靠上帝的時候
[00:13:55.700 --> 00:13:57.700]  我們就不會動搖
[00:13:57.700 --> 00:13:59.700]  在生命當中
[00:13:59.700 --> 00:14:01.700]  這裡耶穌說
[00:14:01.700 --> 00:14:03.700]  我們的生命根基
[00:14:03.700 --> 00:14:07.700]  若果我們信心的對象建立在盆石上
[00:14:07.700 --> 00:14:09.700]  它是永遠都不會改變
[00:14:09.700 --> 00:14:10.700]  就像一個盆石
[00:14:10.700 --> 00:14:11.700]  很穩固
[00:14:11.700 --> 00:14:14.700]  甚至上帝是以永遠的愛
[00:14:14.700 --> 00:14:16.700]  永遠的愛去愛我們
[00:14:16.700 --> 00:14:19.700]  我們能夠藉著祂對我們的看顧
[00:14:19.700 --> 00:14:20.700]  對我們的保護
[00:14:20.700 --> 00:14:23.700]  我們能夠在生命的風暴
[00:14:23.700 --> 00:14:25.700]  生命的難處中
[00:14:25.700 --> 00:14:28.700]  仍然有那份安穩去經過
[00:14:28.700 --> 00:14:31.700]  有一次我去關心一位年輕人
[00:14:31.700 --> 00:14:33.700]  在青少部當中
[00:14:33.700 --> 00:14:36.700]  他正在預備公開考試
[00:14:36.700 --> 00:14:37.700]  我很正常地問他
[00:14:37.700 --> 00:14:38.700]  最近有沒有緊張
[00:14:38.700 --> 00:14:40.700]  睡得好不好
[00:14:40.700 --> 00:14:41.700]  擔不擔心
[00:14:41.700 --> 00:14:43.700]  他就跟我說
[00:14:43.700 --> 00:14:44.700]  他也不太擔心
[00:14:44.700 --> 00:14:46.700]  睡得算是挺好的
[00:14:46.700 --> 00:14:49.700]  其實他跟所有要面對公開考試的朋友一樣
[00:14:49.700 --> 00:14:52.700]  都有去報補習班
[00:14:52.700 --> 00:14:55.700]  同樣地他每天都設定了目標去讀書
