
[00:00:00.000 --> 00:00:02.000]  各位頂子妹早安
[00:11:25.000 --> 00:11:30.000]  耶穌坐下,叫十二個使徒來說,
[00:11:30.000 --> 00:11:35.000]  若有人願意為首,他要作眾人之後,
[00:11:35.000 --> 00:11:37.000]  作眾人的用人。
[00:11:37.000 --> 00:11:41.000]  於是耶穌另一個小孩子來,
[00:11:41.000 --> 00:11:44.000]  讓他站在門徒當中,
[00:11:44.000 --> 00:11:48.000]  又被他來對他們說,
[00:11:48.000 --> 00:11:52.000]  凡為我的名接納一個將者小孩子的,
[00:11:52.000 --> 00:11:54.000]  就是接納我。
[00:11:54.000 --> 00:11:58.000]  凡接納我的,不是接納我,
[00:11:58.000 --> 00:12:01.000]  而是接納那差我來的。
[00:12:01.000 --> 00:12:05.000]  原來在這件事的出現之先,
[00:12:05.000 --> 00:12:11.000]  耶穌已經是第二次跟那些門徒說到自己將要受死,
[00:12:11.000 --> 00:12:13.000]  和有關他復活的事。
[00:12:13.000 --> 00:12:19.000]  但是當時的門徒似乎不太明白耶穌的意思,
[00:12:19.000 --> 00:12:22.000]  而且又不敢去問耶穌。
[00:12:22.000 --> 00:12:26.000]  有可能是因為上一次,第一次,
[00:12:26.000 --> 00:12:33.000]  耶穌說完之後,彼得叫耶穌不要走上十字架這條路,
[00:12:33.000 --> 00:12:38.000]  所以當時耶穌罵了彼得一頓。
[00:12:38.000 --> 00:12:41.000]  可能是因為那些門徒看到是這樣,
[00:12:41.000 --> 00:12:45.000]  所以這次也不想再一次被耶穌罵。
[00:12:45.000 --> 00:12:47.000]  反而他們是怎樣呢?
[00:12:47.000 --> 00:12:50.000]  他們去爭論誰偉大。
[00:12:50.000 --> 00:12:52.000]  耶穌在這裡提醒他們,
[00:12:52.000 --> 00:12:54.000]  如果你想做大的,
[00:12:54.000 --> 00:12:57.000]  你就要做眾人的僕人。
[00:12:57.000 --> 00:13:02.000]  當時耶穌帶了一個小孩子,
[00:13:02.000 --> 00:13:06.000]  叫這個小孩子站在門徒的中間,
[00:13:06.000 --> 00:13:07.000]  把他抱起,
[00:13:07.000 --> 00:13:10.000]  跟那些門徒這樣說,
[00:13:10.000 --> 00:13:15.000]  「凡為我的名去接納一個這樣的小孩子,
[00:13:15.000 --> 00:13:16.000]  就是接納我了。
[00:13:16.000 --> 00:13:19.000]  凡是接納我的,不是接納我,
[00:13:19.000 --> 00:13:22.000]  而是接納那個差我來的。」
[00:13:22.000 --> 00:13:30.000]  耶穌在這裡很想要去突出小孩子的低微地位。
[00:13:30.000 --> 00:13:32.000]  他們好像怎樣呢?
[00:13:32.000 --> 00:13:38.000]  他們好像永遠都要伏在一些其他人的權柄之下。
[00:13:38.000 --> 00:13:41.000]  耶穌就是教導那些門徒,
[00:13:41.000 --> 00:13:46.000]  你們去接納這位這麼軟弱、這麼卑微的人。
[00:13:46.000 --> 00:13:50.000]  誰知道教導了這些門徒不久,
[00:13:50.000 --> 00:13:55.000]  他們不僅好像完全忘記了耶穌的教導,
[00:13:55.000 --> 00:13:59.000]  也沒有將這件事放在心上,
[00:13:59.000 --> 00:14:03.000]  一心只在這裡爭做大。
[00:14:03.000 --> 00:14:06.000]  但是另外有一個更加有可能的原因,
[00:14:06.000 --> 00:14:08.000]  令到耶穌為什麼這麼生氣,
[00:14:08.000 --> 00:14:13.000]  就是這班門徒看不起這位小孩子。
[00:14:13.000 --> 00:14:18.000]  因為這位小孩子當時在社會裡面,
[00:14:18.000 --> 00:14:21.000]  是屬於一群無關重要的人。
[00:14:21.000 --> 00:14:24.000]  他們在社會裡面是沒有地位,
[00:14:24.000 --> 00:14:27.000]  他們也沒有什麼貢獻,
[00:14:27.000 --> 00:14:35.000]  所以門徒認為他們不配來到耶穌的面前。
[00:14:35.000 --> 00:14:40.000]  有一次在長途的航班上,
[00:14:40.000 --> 00:14:46.000]  有一位打扮得很入時的白人女乘客上了飛機,
[00:14:46.000 --> 00:14:50.000]  她上飛機之後找到自己的座位,
[00:14:50.000 --> 00:14:52.000]  很快地坐下了。
[00:14:52.000 --> 00:14:56.000]  不久之後,就來了一位黑人乘客,
[00:14:56.000 --> 00:14:59.000]  坐在她的旁邊。
[00:14:59.000 --> 00:15:03.000]  她當時立即感覺到很不舒服,
[00:15:03.000 --> 00:15:06.000]  她就叫了一位空姐過來,
[00:15:06.000 --> 00:15:08.000]  就跟那位空姐說,
[00:15:08.000 --> 00:15:12.000]  她說,你為什麼要安排我和一個
[00:15:12.000 --> 00:15:14.000]  令我感覺很討厭,
[00:15:14.000 --> 00:15:17.000]  令人很反胃的人一起坐呢?
[00:15:17.000 --> 00:15:22.000]  我要求你立即幫我換另一個座位。
[00:15:22.000 --> 00:15:28.000]  這位女乘客就不斷地去埋怨這家航空公司,
[00:15:28.000 --> 00:15:31.000]  為什麼有一個這樣的安排。
[00:15:31.000 --> 00:15:34.000]  空姐唯有答應她,
[00:15:34.000 --> 00:15:40.000]  好,我就幫你去看看機上有沒有其他的空位可以讓你坐。
[00:15:40.000 --> 00:15:43.000]  不久之後,空姐就來了,
[00:15:43.000 --> 00:15:48.000]  她說,對不起,我們經濟艙的座位都已經滿了,
[00:15:48.000 --> 00:15:53.000]  我不能夠幫你去換了,換另一個位置。
[00:15:53.000 --> 00:15:57.000]  這位女士聽完之後就更加很鼓噪,
[00:15:57.000 --> 00:16:01.000]  她就說,我不管了,如果經濟艙滿了之後,
[00:16:01.000 --> 00:16:05.000]  那頭等的艙應該有位置的。
[00:16:05.000 --> 00:16:07.000]  空姐就跟她說,
[00:16:07.000 --> 00:16:12.000]  她說,如果要我將你安排調去坐頭等艙,
[00:16:12.000 --> 00:16:15.000]  是在我的權力範圍之外的事,
[00:16:15.000 --> 00:16:21.000]  不如就請,讓我去問機長可不可以有一個這樣的安排。
[00:16:21.000 --> 00:16:25.000]  不久之後,空姐就回來跟她說,
[00:16:25.000 --> 00:16:29.000]  機長就認為這個是沒有問題的,
[00:16:29.000 --> 00:16:32.000]  這位乘客聽完之後會怎樣?
[00:16:32.000 --> 00:16:34.000]  當然是很開心,
[00:16:34.000 --> 00:16:39.000]  於是她就很神氣地從座位裡面起身。
[00:16:39.000 --> 00:16:43.000]  後來空姐就繼續跟她說,
[00:16:43.000 --> 00:16:47.000]  她說機長就認為要一個乘客跟另一個
[00:16:47.000 --> 00:16:51.000]  令人很討厭,令人很反胃的人一起坐,
[00:16:51.000 --> 00:16:54.000]  是實在很不合理的。
[00:16:54.000 --> 00:16:59.000]  然後空姐就跟坐在身邊的那位乘客說,
[00:16:59.000 --> 00:17:04.000]  她說我們已經為你預備了坐頭等艙的座位,
[00:17:04.000 --> 00:17:06.000]  請你跟著我來。
[00:17:06.000 --> 00:17:11.000]  這個時候,全機的人,你猜會怎樣?
[00:17:11.000 --> 00:17:14.000]  大家就在拍手掌,
[00:17:14.000 --> 00:17:18.000]  相信大家都很明白究竟發生了什麼事。
[00:17:18.000 --> 00:17:22.000]  今天我們會不會都趁機學習,
[00:17:22.000 --> 00:17:24.000]  就好像這位女士一樣,
[00:17:24.000 --> 00:17:30.000]  我們都會自以為自己可以比其他人更加優越,
[00:17:30.000 --> 00:17:32.000]  更加好,
[00:17:32.000 --> 00:17:36.000]  以致我們會看不起其他人呢?
[00:17:36.000 --> 00:17:39.000]  在《聖經》裡面,《創世紀》三章十九節,
[00:17:39.000 --> 00:17:43.000]  它說,人本是塵土,
[00:17:43.000 --> 00:17:46.000]  仍要歸於塵土。
[00:17:46.000 --> 00:17:48.000]  其實我們每一個人,
[00:17:48.000 --> 00:17:51.000]  其實我們都很渺小,
[00:17:51.000 --> 00:17:53.000]  我們都很微不足道,
[00:17:53.000 --> 00:17:57.000]  所以我們不要因為我們自己的自傲,
[00:17:57.000 --> 00:17:59.000]  太過的自傲,
[00:17:59.000 --> 00:18:03.000]  覺得比別人更加優越,
[00:18:03.000 --> 00:18:06.000]  其實我們都是一樣。
[00:18:06.000 --> 00:18:10.000]  我們回顧一下,雖然耶穌當時很憤怒,
[00:18:10.000 --> 00:18:14.000]  但是他沒有責罵那些門徒,
[00:18:14.000 --> 00:18:17.000]  他反而藉著這次的機會,
[00:18:17.000 --> 00:18:19.000]  再一次去教導門徒,
[00:18:19.000 --> 00:18:23.000]  我們一起去看第十四節。
[00:18:23.000 --> 00:18:25.000]  在第十四節裡面,
[00:18:25.000 --> 00:18:27.000]  耶穌對門徒說,
[00:18:27.000 --> 00:18:30.000]  「讓小孩到我這裡來,
[00:18:30.000 --> 00:18:32.000]  不要阻止他們,
[00:18:32.000 --> 00:18:34.000]  因為在神國,
[00:18:34.000 --> 00:18:36.000]  正正就是這樣的人。」
[00:18:36.000 --> 00:18:41.000]  耶穌在這裡用了兩個命令的語,
[00:18:41.000 --> 00:18:44.000]  第一個命令就是「讓」字,
[00:18:44.000 --> 00:18:47.000]  就是「讓小孩子到我這裡來。」
[00:18:47.000 --> 00:18:51.000]  第二個命令就是「不要阻止他們。」
[00:18:51.000 --> 00:18:55.000]  而「不要阻止」這個字再一次出現,
[00:18:55.000 --> 00:18:58.000]  其實在九章三十九節,
[00:18:58.000 --> 00:19:01.000]  命令都是一樣的。
[00:19:01.000 --> 00:19:05.000]  因為當時門徒看到有一個人,
[00:19:05.000 --> 00:19:08.000]  也是奉耶穌的名去說鬼,
[00:19:08.000 --> 00:19:11.000]  當時那些門徒也是阻止他,
[00:19:11.000 --> 00:19:14.000]  因為這個人認為他不是跟他們,
[00:19:14.000 --> 00:19:16.000]  好像不是在他們的門下,
[00:19:16.000 --> 00:19:18.000]  就不可以這樣做。
[00:19:18.000 --> 00:19:20.000]  當時耶穌告訴他們,
[00:19:20.000 --> 00:19:23.000]  「你們不可以去阻止他。」
[00:19:23.000 --> 00:19:25.000]  他說不抵擋我們,
[00:19:25.000 --> 00:19:27.000]  其實就是在幫我們。
[00:19:27.000 --> 00:19:30.000]  我們可以看到那些門徒,
[00:19:30.000 --> 00:19:34.000]  很明顯地再犯了同樣的錯誤,
[00:19:34.000 --> 00:19:37.000]  就是他很自視過高,
[00:19:37.000 --> 00:19:39.000]  他去排斥其他人,
[00:19:39.000 --> 00:19:42.000]  他不去接待那些小朋友,
[00:19:42.000 --> 00:19:45.000]  好像一些地位這麼低微的人。
[00:19:45.000 --> 00:19:48.000]  對於門徒去攔阻那些小孩,
[00:19:48.000 --> 00:19:50.000]  去到耶穌那裡,
[00:19:50.000 --> 00:19:52.000]  在這件事裡面,
[00:19:52.000 --> 00:19:56.000]  其實對我們有什麼提醒呢?
[00:19:56.000 --> 00:20:00.000]  今天我們又會不會受到世界的價值觀,
[00:20:00.000 --> 00:20:02.000]  去影響我們?
[00:20:02.000 --> 00:20:05.000]  影響我們怎樣去對待人,
[00:20:05.000 --> 00:20:07.000]  怎樣去處事呢?
[00:20:07.000 --> 00:20:09.000]  可能你在職場上,
[00:20:09.000 --> 00:20:15.000]  可能你們的職位很高級的時候,
[00:20:15.000 --> 00:20:18.000]  可能那些人對你會怎樣呢?
[00:20:18.000 --> 00:20:20.000]  特別是會客氣一點,
[00:20:20.000 --> 00:20:23.000]  會對你尊重多一點,
[00:20:23.000 --> 00:20:27.000]  可能回應你的態度也會好一點,
[00:20:27.000 --> 00:20:31.000]  相反如果看到你的職位不是這麼高的時候,
[00:20:31.000 --> 00:20:35.000]  可能他們不會對你這麼友善。
[00:20:35.000 --> 00:20:38.000]  今天我們會不會都是因為這樣呢?
[00:20:38.000 --> 00:20:43.000]  我們會攔阻那些人回到教會呢?
[00:20:43.000 --> 00:20:47.000]  相信我們不會這樣做的,
[00:20:47.000 --> 00:20:50.000]  但也有可能因為我們的見證,
[00:20:50.000 --> 00:20:53.000]  如果我們做得不好的時候,
[00:20:53.000 --> 00:20:57.000]  其實我們也會妨礙其他人回到教會。
[00:20:57.000 --> 00:21:01.000]  我曾經聽過一些人說,
[00:21:01.000 --> 00:21:04.000]  為什麼他不想去信耶穌,
[00:21:04.000 --> 00:21:06.000]  為什麼我不想回到教會,
[00:21:06.000 --> 00:21:11.000]  其中一個原因是因為他看到那些基督徒,
[00:21:11.000 --> 00:21:14.000]  他說他們的見證做得不好,
[00:21:14.000 --> 00:21:18.000]  特別是在我們的家人,
[00:21:18.000 --> 00:21:21.000]  或者是我們經常和我們一起的,
[00:21:21.000 --> 00:21:23.000]  可能我們的同事,一些朋友,
[00:21:23.000 --> 00:21:25.000]  很多時候他們很靠近,
[00:21:25.000 --> 00:21:28.000]  他們會看到我們的行事,
[00:21:28.000 --> 00:21:31.000]  我們的為人究竟是怎樣的。
[00:21:31.000 --> 00:21:33.000]  如果我們做得不好的時候,
[00:21:33.000 --> 00:21:38.000]  其實真的會阻礙到這些人去信耶穌。
[00:21:38.000 --> 00:21:41.000]  但相反,如果我們的見證做得好的時候,
[00:21:41.000 --> 00:21:44.000]  可能我們也會吸引那些人,
[00:21:44.000 --> 00:21:49.000]  很想對我們的信仰更加認識多一點。
[00:21:49.000 --> 00:21:54.000]  同樣的,今天我們有沒有去輕看一些弱小,
[00:21:54.000 --> 00:21:58.000]  或者看似一些沒有恩賜,沒有價值的人呢?
[00:21:58.000 --> 00:22:00.000]  或者一些弟兄姊妹呢?
[00:22:00.000 --> 00:22:04.000]  我曾經聽過一些牧者的分享,
[00:22:04.000 --> 00:22:06.000]  在外面的牧者,
[00:22:06.000 --> 00:22:09.000]  他分享他自己帶了一些基層的人,
[00:22:09.000 --> 00:22:12.000]  回到自己的教會裡面,
[00:22:12.000 --> 00:22:14.000]  而受到一定的壓力,
[00:22:14.000 --> 00:22:21.000]  因為原來和他們在他的教會服侍的群體很不同,
[00:22:21.000 --> 00:22:25.000]  以致他們產生了一個很大的張力。
[00:22:25.000 --> 00:22:29.000]  其實我們教會在一年多前,
[00:22:29.000 --> 00:22:33.000]  我們多了一些視像的朋友,
[00:22:33.000 --> 00:22:36.000]  來到我們當中去參加聚會。
[00:22:36.000 --> 00:22:39.000]  大家有沒有發現到?留意到?有啊!
[00:22:39.000 --> 00:22:46.000]  最初的時候,這些弟兄姊妹來到教會參加團契的時候,
[00:22:46.000 --> 00:22:51.000]  這班弟兄姊妹其實一向都不是我們教會裡面,
