
[00:00:00.000 --> 00:00:06.000]  首先要很感謝敬拜隊
[00:02:26.000 --> 00:02:32.000]  她們還要不斷地跟受過專業訓練的人去比賽
[00:02:32.000 --> 00:02:34.000]  在過程當中
[00:02:34.000 --> 00:02:35.000]  她們有新鮮感
[00:02:35.000 --> 00:02:39.000]  慢慢地她們就在面對迷失、挑戰
[00:02:39.000 --> 00:02:41.000]  當中有自我否定
[00:02:41.000 --> 00:02:43.000]  她們有挫敗
[00:02:43.000 --> 00:02:45.000]  甚至她們想放棄
[00:02:45.000 --> 00:02:49.000]  當中真的有人因為這樣而離開了
[00:02:49.000 --> 00:02:53.000]  同時她們也繼續選擇去堅持
[00:02:53.000 --> 00:02:55.000]  在一次又一次的挫敗
[00:02:55.000 --> 00:02:57.000]  以及困難的經歷當中
[00:02:57.000 --> 00:02:59.000]  她們去成長
[00:02:59.000 --> 00:03:03.000]  這正正就是吸引觀眾的原因
[00:03:03.000 --> 00:03:07.000]  欣賞她們勇於踏出安書區的同時
[00:03:07.000 --> 00:03:10.000]  她們面對眼前種種的挫折和困難
[00:03:10.000 --> 00:03:12.000]  她們仍然堅持
[00:03:12.000 --> 00:03:13.000]  選擇堅持下去
[00:03:13.000 --> 00:03:16.000]  她們的努力練習態度
[00:03:16.000 --> 00:03:19.000]  是很吸引人去追求的
[00:03:19.000 --> 00:03:21.000]  在觀賞的過程當中
[00:03:21.000 --> 00:03:24.000]  作為一個傳道人的我
[00:03:24.000 --> 00:03:28.000]  當然要放一些淑齡的眼光去看待這件事
[00:03:28.000 --> 00:03:30.000]  其實我的體會是
[00:03:30.000 --> 00:03:33.000]  跟我們的信仰路也挺相似的
[00:03:33.000 --> 00:03:36.000]  這群女生的背景其實跟我們也很相似
[00:03:36.000 --> 00:03:39.000]  我們也是大家來自不同的背景
[00:03:39.000 --> 00:03:42.000]  我們正在面對不同的境況
[00:03:42.000 --> 00:03:46.000]  但我們同樣也要努力去堅持
[00:03:46.000 --> 00:03:48.000]  走我們這條信仰路
[00:03:48.000 --> 00:03:51.000]  同樣走這條信仰路的過程
[00:03:51.000 --> 00:03:54.000]  我們也必定會面對很多迷失
[00:03:54.000 --> 00:03:55.000]  挑戰
[00:03:55.000 --> 00:03:56.000]  自我否定
[00:03:56.000 --> 00:03:58.000]  挫敗
[00:03:58.000 --> 00:04:04.000]  甚至我們也同樣曾經想過放棄等等
[00:04:04.000 --> 00:04:07.000]  作為基督徒的我們
[00:04:07.000 --> 00:04:10.000]  我們又帶著一個怎樣的心態
[00:04:10.000 --> 00:04:14.000]  去勇敢地選擇繼續堅持我們的信仰呢?
[00:04:14.000 --> 00:04:16.000]  我今天所說的經文
[00:04:16.000 --> 00:04:19.000]  我選擇了耶穌基督受苦
[00:04:19.000 --> 00:04:21.000]  釘十字架的經文
[00:04:21.000 --> 00:04:23.000]  很想透過今天的經文
[00:04:23.000 --> 00:04:25.000]  讓我們在耶穌基督的身上
[00:04:25.000 --> 00:04:30.000]  找出能夠勇敢堅持為主受苦的方法
[00:04:30.000 --> 00:04:32.000]  今天所說的經文是
[00:04:32.000 --> 00:04:35.000]  《馬可福音》15章21-41節
[00:04:35.000 --> 00:04:39.000]  我們不如一起先去讀出經文吧
[00:04:39.000 --> 00:04:41.000]  我們一起讀出經文吧
[00:04:41.000 --> 00:04:43.000]  1、2、3
[00:04:43.000 --> 00:04:45.000]  有一個古里來人西門
[00:04:45.000 --> 00:04:49.000]  就是亞歷山大和魯夫的父親
[00:04:49.000 --> 00:04:52.000]  從鄉下來經過那地方
[00:04:52.000 --> 00:04:54.000]  他們就強迫他同去
[00:04:54.000 --> 00:04:57.000]  好背耶穌的十字架
[00:04:57.000 --> 00:05:01.000]  他們帶耶穌到了一個地方叫葛國他
[00:05:01.000 --> 00:05:03.000]  翻出來就是築樓地
[00:05:03.000 --> 00:05:06.000]  拿末曰調和的酒給耶穌
[00:05:06.000 --> 00:05:08.000]  他卻不受
[00:05:08.000 --> 00:05:11.000]  於是他們把他釘在十字架上
[00:05:11.000 --> 00:05:13.000]  抽籤分他的衣服
[00:05:13.000 --> 00:05:15.000]  看誰得什麼
[00:05:15.000 --> 00:05:18.000]  他們把他釘十字架的時候
[00:05:18.000 --> 00:05:20.000]  是上午九點鐘
[00:05:20.000 --> 00:05:24.000]  罪狀牌上寫的是猶太人的王
[00:05:24.000 --> 00:05:28.000]  他們又把兩個強盜和他同釘十字架
[00:05:28.000 --> 00:05:32.000]  一個在右邊一個在左邊
[00:05:32.000 --> 00:05:35.000]  從那裡經過的人譏笑他
[00:05:35.000 --> 00:05:37.000]  要著頭說
[00:05:37.000 --> 00:05:41.000]  你這拆毀殿三日又建起來的
[00:05:41.000 --> 00:05:45.000]  救救你自己從十字架上下來
[00:05:45.000 --> 00:05:50.000]  祭司長和文士也笑著彼此說
[00:05:50.000 --> 00:05:53.000]  不能救自己
[00:05:53.000 --> 00:05:55.000]  以色列的王基督
[00:05:55.000 --> 00:05:58.000]  現在從十字架上下來
[00:05:58.000 --> 00:06:01.000]  好讓我們看見就信了
[00:06:01.000 --> 00:06:05.000]  那和他同釘的人也譏諷他
[00:06:05.000 --> 00:06:08.000]  到了正午全地都黑暗了
[00:06:08.000 --> 00:06:10.000]  直到下午三點鐘
[00:06:10.000 --> 00:06:12.000]  下午三點鐘的時候
[00:06:12.000 --> 00:06:14.000]  耶穌大聲呼喊
[00:06:14.000 --> 00:06:18.000]  以羅伊 以羅伊 拉瑪撒巴各帶你
[00:06:18.000 --> 00:06:21.000]  翻出來就是我的神 我的神
[00:06:21.000 --> 00:06:23.000]  為什麼離棄我
[00:06:23.000 --> 00:06:26.000]  旁邊站著的人有的聽見就說
[00:06:26.000 --> 00:06:29.000]  漢啊 他叫以利亞呢
[00:06:29.000 --> 00:06:33.000]  有一個人跑去把海綿沾滿了醋
[00:06:33.000 --> 00:06:35.000]  綁在蘆葦綱上
[00:06:35.000 --> 00:06:37.000]  送給他喝 說
[00:06:37.000 --> 00:06:42.000]  且等著 看以利亞會不會來把他放下來
[00:06:42.000 --> 00:06:44.000]  耶穌大喊一聲
[00:06:44.000 --> 00:06:45.000]  氣就斷了
[00:06:45.000 --> 00:06:49.000]  電的萬子從上到下列為兩半
[00:06:49.000 --> 00:06:53.000]  對面站著的白夫長看見耶穌這樣斷氣
[00:06:53.000 --> 00:06:54.000]  就說
[00:06:54.000 --> 00:06:57.000]  這人真是神的兒子
[00:06:57.000 --> 00:07:00.000]  說有些婦女遠遠地觀看
[00:07:00.000 --> 00:07:02.000]  其中有莫大拉的瑪利亞
[00:07:02.000 --> 00:07:04.000]  又有小亞國的母親
[00:07:04.000 --> 00:07:05.000]  瑪利亞
[00:07:05.000 --> 00:07:08.000]  並有撒羅米
[00:07:08.000 --> 00:07:11.000]  就是耶穌在加利利的時候
[00:07:11.000 --> 00:07:14.000]  跟隨他 服侍他的那些人
[00:07:14.000 --> 00:07:18.000]  還有和耶穌上耶路撒冷的那些婦女
[00:07:18.000 --> 00:07:20.000]  我們一起祈禱吧
[00:07:20.000 --> 00:07:22.000]  真是天父
[00:07:22.000 --> 00:07:23.000]  很感謝你
[00:07:23.000 --> 00:07:28.000]  讓我們能夠在受苦節的過程裡
[00:07:28.000 --> 00:07:30.000]  我們能夠回到你家裡
[00:07:30.000 --> 00:07:32.000]  我們一起紀念你
[00:07:32.000 --> 00:07:34.000]  為我們的受苦
[00:07:34.000 --> 00:07:37.000]  我想將以下的時間交上給你
[00:07:37.000 --> 00:07:40.000]  求聖靈在我們當中運行
[00:07:40.000 --> 00:07:43.000]  讓我們能夠透過這段經文
[00:07:43.000 --> 00:07:45.000]  透過你的話語
[00:07:45.000 --> 00:07:47.000]  在當中讓我們體會
[00:07:47.000 --> 00:07:51.000]  耶穌你對我們這份愛有多深
[00:07:51.000 --> 00:07:54.000]  讓我們能夠在我們生活當中
[00:07:54.000 --> 00:07:55.000]  在我們信仰路上
[00:07:55.000 --> 00:07:57.000]  我們能夠找到
[00:07:57.000 --> 00:07:59.000]  我們怎樣去堅持你的方法
[00:07:59.000 --> 00:08:02.000]  很想將以下時間公敬的交上
[00:08:02.000 --> 00:08:03.000]  感謝你
[00:08:03.000 --> 00:08:04.000]  奉主耶穌基督得勝
[00:08:04.000 --> 00:08:05.000]  明治祈求
[00:08:05.000 --> 00:08:06.000]  阿們
[00:08:06.000 --> 00:08:09.000]  今天我講到第一個分題
[00:08:09.000 --> 00:08:12.000]  困境使人難以跟隨
[00:08:12.000 --> 00:08:16.000]  其實由《馬可福音》的14章43節開始
[00:08:16.000 --> 00:08:18.000]  其實就記錄了耶穌
[00:08:18.000 --> 00:08:21.000]  他被捉拿並且受審的過程
[00:08:21.000 --> 00:08:23.000]  其實透過經文我們知道
[00:08:23.000 --> 00:08:26.000]  耶穌被捉拿之後
[00:08:26.000 --> 00:08:30.000]  其實他經歷了一段很痛苦的時間
[00:08:30.000 --> 00:08:36.000]  他一大早就被人拉到比拉多受審
[00:08:36.000 --> 00:08:38.000]  當他被定罪
[00:08:38.000 --> 00:08:40.000]  要釘十字架的時候
[00:08:40.000 --> 00:08:43.000]  其實他要承受那些兵兵
[00:08:43.000 --> 00:08:48.000]  用綁了鐵珠和碎骨的鞭
[00:08:48.000 --> 00:08:52.000]  去鞭打了四十下
[00:08:52.000 --> 00:08:54.000]  其實在這個過程中
[00:08:54.000 --> 00:08:57.000]  耶穌的身體佈滿了傷痕
[00:08:57.000 --> 00:09:00.000]  而且我很肯定的
[00:09:00.000 --> 00:09:03.000]  他已經流了很多很多的血
[00:09:03.000 --> 00:09:06.000]  接著耶穌還要揹著
[00:09:06.000 --> 00:09:09.000]  他將要釘十字架的那條很重的木
[00:09:09.000 --> 00:09:12.000]  去到這個行刑的地方
[00:09:12.000 --> 00:09:16.000]  此刻的耶穌身體十分虛弱
[00:09:16.000 --> 00:09:17.000]  對他來說
[00:09:17.000 --> 00:09:22.000]  其實這個過程是極之困難
[00:09:22.000 --> 00:09:26.000]  但當耶穌真真實實踏上苦路的時候
[00:09:26.000 --> 00:09:30.000]  他不斷地在承受羞辱和痛苦的時候
[00:09:30.000 --> 00:09:33.000]  大家有沒有留意到
[00:09:33.000 --> 00:09:36.000]  有誰在耶穌的身邊
[00:09:36.000 --> 00:09:38.000]  頂姐妹
[00:09:38.000 --> 00:09:41.000]  當你面對苦難的時候
[00:09:41.000 --> 00:09:43.000]  你會不會都很希望
[00:09:43.000 --> 00:09:46.000]  你身邊能夠有人跟你一起去面對
[00:09:46.000 --> 00:09:49.000]  我們不如試下留意下
[00:09:49.000 --> 00:09:51.000]  在經文的記載裏面
[00:09:51.000 --> 00:09:56.000]  有誰在跟耶穌一起去面對他的苦路呢
[00:09:56.000 --> 00:09:59.000]  透過經文我們可以看到
[00:09:59.000 --> 00:10:02.000]  耶穌在苦路上跟他同行的人
[00:10:02.000 --> 00:10:06.000]  有一個人叫古利萊人西門
[00:10:06.000 --> 00:10:10.000]  他被冰釘徵召了過來
[00:10:10.000 --> 00:10:15.000]  去幫身體虛弱的耶穌揹著他的十字架
[00:10:15.000 --> 00:10:18.000]  另外還有兩個
[00:10:18.000 --> 00:10:22.000]  跟耶穌一起去被釘十字架的強盜
[00:10:22.000 --> 00:10:28.000]  古利萊人西門正正揹著耶穌的十字架
[00:10:28.000 --> 00:10:32.000]  他向著刑場的各個他去進發
[00:10:32.000 --> 00:10:34.000]  在耶穌的苦路當中
[00:10:34.000 --> 00:10:42.000]  這位外邦人西門正正在背著耶穌的十字架去跟從他
[00:10:42.000 --> 00:10:45.000]  這個背著十字架的西門
[00:10:45.000 --> 00:10:48.000]  不知道有沒有令你想起
[00:10:48.000 --> 00:10:50.000]  過去一直跟隨耶穌
[00:10:50.000 --> 00:10:57.000]  又是耶穌的核心三人組之一的西門彼得呢
[00:10:57.000 --> 00:11:01.000]  明明彼得在最後晚餐的時候
[00:11:01.000 --> 00:11:05.000]  當耶穌他指出當中有人跌倒的時候
[00:11:05.000 --> 00:11:07.000]  他很堅定地說
[00:11:07.000 --> 00:11:11.000]  眾人雖然跌倒我還能怎樣
[00:11:11.000 --> 00:11:16.000]  當時的彼得他很堅定他要誓死跟從的
[00:11:16.000 --> 00:11:19.000]  但是此刻背著十字架的
[00:11:19.000 --> 00:11:24.000]  他是一個外邦人西門
[00:11:24.000 --> 00:11:26.000]  同時在耶穌身邊
[00:11:26.000 --> 00:11:30.000]  還有兩個跟他同釘十字架的強盜
[00:11:30.000 --> 00:11:33.000]  經文記載他們一個在他右邊
[00:11:33.000 --> 00:11:36.000]  一個在他左邊
[00:11:36.000 --> 00:11:40.000]  不知道大家有沒有想起哪個人
[00:11:40.000 --> 00:11:42.000]  如果你對聖經認識的
[00:11:42.000 --> 00:11:45.000]  我相信你都同樣會想起
[00:11:45.000 --> 00:11:49.000]  耶穌核心三人組裡的另外兩個
[00:11:49.000 --> 00:11:52.000]  就是雅各和約翰
[00:11:52.000 --> 00:11:54.000]  其實他們兩個跟彼得一樣
[00:11:54.000 --> 00:11:57.000]  他們過去都是一直緊緊跟隨著的
[00:11:57.000 --> 00:12:01.000]  但他們更加曾經向耶穌要求
[00:12:01.000 --> 00:12:05.000]  在他們將來要得榮耀的時候
[00:12:05.000 --> 00:12:08.000]  賜他們一個在左邊一個在右邊
[00:12:08.000 --> 00:12:12.000]  但此刻耶穌的左邊和右邊是誰
[00:12:12.000 --> 00:12:14.000]  他是兩個強盜
[00:12:14.000 --> 00:12:19.000]  到底為什麼門徒會在耶穌被出賣那一夜之後
[00:12:19.000 --> 00:12:23.000]  他們要選擇逃走離開呢
[00:12:23.000 --> 00:12:26.000]  過去他們不是一直都很堅持
[00:12:26.000 --> 00:12:29.000]  很有信心要跟隨耶穌嗎
[00:12:29.000 --> 00:12:31.000]  其實我們可以透過
[00:12:31.000 --> 00:12:36.000]  當耶穌三次預言自己將要受苦的時候
[00:12:36.000 --> 00:12:38.000]  緊接下來都會記載了
[00:12:38.000 --> 00:12:43.000]  這一班門徒對耶穌的說話有錯誤的解讀
[00:12:43.000 --> 00:12:46.000]  我們先去看第一次預言的時候
[00:12:46.000 --> 00:12:50.000]  當耶穌預言人子必要受許多的苦的時候
[00:12:50.000 --> 00:12:52.000]  下一張PowerPoint
[00:12:52.000 --> 00:12:57.000]  剛剛曾經承認耶穌是基督的彼得
[00:12:57.000 --> 00:12:59.000]  他馬上做了什麼
[00:12:59.000 --> 00:13:01.000]  他將耶穌拉到一邊
[00:13:01.000 --> 00:13:03.000]  並且他責怪耶穌
[00:13:03.000 --> 00:13:05.000]  責怪是一個很強烈的字眼
[00:13:05.000 --> 00:13:08.000]  他是帶有斥責和勸告的意思
[00:13:08.000 --> 00:13:11.000]  為什麼彼得會斥責耶穌呢
[00:13:11.000 --> 00:13:15.000]  因為彼得他眼前看著耶穌
[00:13:15.000 --> 00:13:17.000]  他應該要作王的
[00:13:17.000 --> 00:13:20.000]  他竟然跟他說他要受苦受死
[00:13:20.000 --> 00:13:28.000]  這個對他來說是難以接受的事實
[00:13:28.000 --> 00:13:30.000]  而彼得這個反應
[00:13:30.000 --> 00:13:34.000]  換來的就是耶穌對他作出嚴厲的責備
[00:13:34.000 --> 00:13:39.000]  耶穌指出彼得的內心只在體貼他自己的心意
[00:13:39.000 --> 00:13:43.000]  他只是在隨從人的想望
[00:13:43.000 --> 00:13:48.000]  所以他將神的心意和計劃都放下了
[00:13:48.000 --> 00:13:50.000]  同樣其他的門徒
[00:13:50.000 --> 00:13:55.000]  他們在耶穌第二第三次預言他將被殺害的時候
[00:13:55.000 --> 00:14:00.000]  這班門徒同樣認為耶穌將要作王
[00:14:00.000 --> 00:14:03.000]  所以他們在內心的虛榮感驅使之下
[00:14:03.000 --> 00:14:06.000]  他們在爭論誰偉大
[00:14:06.000 --> 00:14:11.000]  而雅各約翰更加在權力和地位的引誘之下
[00:14:11.000 --> 00:14:15.000]  他向耶穌提出在他得榮耀的時候
[00:14:15.000 --> 00:14:17.000]  很想分享他的榮耀
[00:14:17.000 --> 00:14:23.000]  很想他能夠成為耶穌之下最有權力的人
[00:14:23.000 --> 00:14:28.000]  其實他們的內心被他們的想望充滿了
[00:14:28.000 --> 00:14:33.000]  他們都在用自己的想法去構想耶穌基督的使命
[00:14:33.000 --> 00:14:38.000]  他們很想耶穌跟隨自己的心意去行
[00:14:38.000 --> 00:14:46.000]  他們的內心被他們的權力、身份、地位、金錢等等主導了
[00:14:46.000 --> 00:14:51.000]  因此當他們要面對真正要付上代價的時候
[00:14:51.000 --> 00:14:56.000]  他們內心就被害怕、恐懼、迷失充滿了
[00:14:56.000 --> 00:15:03.000]  因此當他們要面對困難或者要付代價
[00:15:03.000 --> 00:15:06.000]  他們就很容易選擇逃走
[00:15:06.000 --> 00:15:11.000]  或者只能夠選擇遠遠地跟隨耶穌
[00:15:11.000 --> 00:15:16.000]  各位弟子妹,你們怎樣看待這一群門徒?
[00:15:16.000 --> 00:15:19.000]  你會不會覺得都很人之常情?
[00:15:19.000 --> 00:15:25.000]  還是你會覺得很失望?或者你覺得他們很蠢?
[00:15:25.000 --> 00:15:32.000]  但其實這群門徒的行為也是我們生活當中很真實的寫照
[00:15:32.000 --> 00:15:34.000]  其實我們跟這群門徒都是一樣的
[00:15:34.000 --> 00:15:36.000]  我們都很自我中心
[00:15:36.000 --> 00:15:41.000]  我們都在用我們自己的想法去解讀神的心意
[00:15:41.000 --> 00:15:45.000]  當我們面對現實不似預期的時候
[00:15:45.000 --> 00:15:48.000]  或者我們面對困難或者難了的時候
[00:15:48.000 --> 00:15:51.000]  我們會發現這個代價太沉重了
[00:15:51.000 --> 00:15:53.000]  我要放棄的東西太多了
[00:15:53.000 --> 00:15:58.000]  所以在信仰路上我們選擇了逃避
[00:15:58.000 --> 00:16:02.000]  信仰變得難以再去跟隨
[00:16:02.000 --> 00:16:05.000]  因為我們跟門徒都一樣
[00:16:05.000 --> 00:16:09.000]  我們好像完全忘記了耶穌基督曾經吩咐我們
[00:16:09.000 --> 00:16:11.000]  作門徒的代價
[00:16:11.000 --> 00:16:14.000]  祂說若有人要跟從我
[00:16:14.000 --> 00:16:19.000]  就當寫記背起自己的十字架來跟從我
[00:16:19.000 --> 00:16:23.000]  其實這句句子當中有三個命令動詞
[00:16:23.000 --> 00:16:25.000]  一個是寫記
[00:16:25.000 --> 00:16:27.000]  背起自己的十字架
[00:16:27.000 --> 00:16:29.000]  另外一個就是跟從
[00:16:29.000 --> 00:16:35.000]  作門徒是要跟耶穌的受苦去聯合
[00:16:35.000 --> 00:16:38.000]  因此我們必須要效法耶穌基督
[00:16:38.000 --> 00:16:41.000]  我們先要將自己的生活
[00:16:41.000 --> 00:16:43.000]  先要將自我中心放下
[00:16:43.000 --> 00:16:45.000]  放下我們自己的生活
[00:16:45.000 --> 00:16:50.000]  同時我們必須要有為主受苦的心理準備
[00:16:50.000 --> 00:16:52.000]  來去跟從主
[00:16:52.000 --> 00:16:55.000]  各位弟兄姊妹
[00:16:55.000 --> 00:17:00.000]  作主門徒原來是要放下自己
[00:17:00.000 --> 00:17:04.000]  並且要有為主受苦的心
[00:17:04.000 --> 00:17:08.000]  去背著這個十字架去跟從
[00:17:08.000 --> 00:17:10.000]  你願不願意?
[00:17:10.000 --> 00:17:13.000]  你有沒有覺得很困難?
[00:17:13.000 --> 00:17:16.000]  其實耶穌基督很明白我們的軟弱
[00:17:16.000 --> 00:17:20.000]  祂知道這是一件很不容易的選擇
[00:17:20.000 --> 00:17:24.000]  因此耶穌基督祂自己親自示範給我們看
[00:17:24.000 --> 00:17:27.000]  祂怎樣受苦堅持
[00:17:27.000 --> 00:17:30.000]  我們透過耶穌基督的受苦
[00:17:30.000 --> 00:17:35.000]  我們要學習怎樣去效法耶穌基督這份堅持的心去跟隨
[00:17:35.000 --> 00:17:38.000]  今天第二個講道分題是
[00:17:38.000 --> 00:17:41.000]  愛卻使人勇敢踏上
[00:17:41.000 --> 00:17:45.000]  耶穌基督被捉拿的那一晚開始
[00:17:45.000 --> 00:17:49.000]  祂要面對的是被門徒猶大的出賣
[00:17:49.000 --> 00:17:54.000]  祂身邊跟隨的門徒因為害怕而四處逃跑
[00:17:54.000 --> 00:18:00.000]  接著就是不斷地面對這群宗教領袖和民眾的背叛
[00:18:00.000 --> 00:18:03.000]  當日熱烈歡迎祂進城
[00:18:03.000 --> 00:18:10.000]  今日卻齊聲呼喊叫說要釘他十字架
[00:18:10.000 --> 00:18:13.000]  耶穌面對的不單單是皮肉之苦
[00:18:13.000 --> 00:18:18.000]  祂還要面對很多很多的羞辱和指控
[00:18:18.000 --> 00:18:23.000]  祂卻沒有為自己去作出申辯
[00:18:23.000 --> 00:18:27.000]  而是選擇堅持去踏上
[00:18:27.000 --> 00:18:31.000]  到底耶穌為何會有這麼大的勇氣呢
[00:18:31.000 --> 00:18:35.000]  祂能夠選擇踏上這條苦路呢
[00:18:35.000 --> 00:18:38.000]  我們可以透過耶穌在十字架上
[00:18:38.000 --> 00:18:41.000]  臨死前所說的一句話
[00:18:41.000 --> 00:18:46.000]  我們去了解一下耶穌究竟以甚麼東西為祂的目標
[00:18:46.000 --> 00:18:49.000]  使祂能夠繼續堅持到底
[00:18:49.000 --> 00:18:53.000]  在第34節那裏耶穌大聲呼喊
[00:18:53.000 --> 00:18:56.000]  我的神我的神為甚麼離棄我
[00:18:56.000 --> 00:19:00.000]  不知道大家聽到這句話的時候
[00:19:00.000 --> 00:19:02.000]  你有甚麼感受
[00:19:02.000 --> 00:19:06.000]  耶穌祂是不是在埋怨神
[00:19:06.000 --> 00:19:09.000]  祂是不是在控訴
[00:19:09.000 --> 00:19:12.000]  如果我們只是看著這句話的話
[00:19:12.000 --> 00:19:17.000]  我們真的很容易誤解了耶穌祂在埋怨
[00:19:17.000 --> 00:19:20.000]  或者祂很恐懼死亡
[00:19:20.000 --> 00:19:25.000]  甚至我們會覺得耶穌很後悔會踏上這條苦路
[00:19:25.000 --> 00:19:28.000]  但是其實這句話是引用了
[00:19:28.000 --> 00:19:32.000]  《舊約詩篇》22篇的一句話
[00:19:32.000 --> 00:19:36.000]  相信十字架下的這班宗教領袖
[00:19:36.000 --> 00:19:40.000]  他們和那班遠觀漢人的門徒
[00:19:40.000 --> 00:19:45.000]  他們應該聽得到這句話是來自詩篇22篇
[00:19:45.000 --> 00:19:48.000]  其實詩篇22篇是大衛的詩
[00:19:48.000 --> 00:19:50.000]  是一首愛歌
[00:19:50.000 --> 00:19:53.000]  其實亦是一首預言理賽亞的詩歌
[00:19:53.000 --> 00:19:58.000]  在這首詩歌當中其實預言了耶穌基督的受苦
[00:19:58.000 --> 00:20:00.000]  我們可以在這裏看到
[00:20:00.000 --> 00:20:06.000]  其實在《馬可福音》也有三次出現了同一節的經文
[00:20:06.000 --> 00:20:07.000]  有引用到的
[00:20:07.000 --> 00:20:14.000]  在這裏證明了耶穌基督是神所預備的理賽亞
[00:20:14.000 --> 00:20:16.000]  他堅持要踏上這條苦路
[00:20:16.000 --> 00:20:18.000]  當中要承受的苦難
[00:20:18.000 --> 00:20:23.000]  因為他是要按照神的旨意來成就
[00:20:23.000 --> 00:20:27.000]  同時我們也要透過詩篇22篇
[00:20:27.000 --> 00:20:30.000]  在描述詩人面對困境的心態
[00:20:30.000 --> 00:20:33.000]  去嘗試理解耶穌基督的心
[00:20:33.000 --> 00:20:36.000]  詩人其實在詩歌當中
[00:20:36.000 --> 00:20:39.000]  他以我的神為甚麼離棄我
[00:20:39.000 --> 00:20:41.000]  作為一個呼喊的開始
[00:20:41.000 --> 00:20:46.000]  這更加凸顯了詩人當時面對的苦難的心情
[00:20:46.000 --> 00:20:50.000]  詩人內心感到極大的孤單感
[00:20:50.000 --> 00:20:52.000]  在整個過程當中
[00:20:52.000 --> 00:20:54.000]  我們可以看到
[00:20:54.000 --> 00:21:00.000]  詩人並沒有將他的眼光停留在自己所受的痛苦當中
[00:21:00.000 --> 00:21:04.000]  我們看到第3、6、9節
[00:21:04.000 --> 00:21:06.000]  也出現了一個彈字在前面
[00:21:06.000 --> 00:21:09.000]  反映了詩人內心的轉化
[00:21:09.000 --> 00:21:12.000]  他由內心那份沉重的哀愁
[00:21:12.000 --> 00:21:16.000]  一步一步轉向表達他的信靠
[00:21:16.000 --> 00:21:19.000]  最終在22至23節
[00:21:19.000 --> 00:21:21.000]  詩人透過五個命令語氣動詞
[00:21:21.000 --> 00:21:25.000]  堅定地表達他的信靠
[00:21:25.000 --> 00:21:29.000]  他說要將你的名傳揚給我的弟兄
[00:21:29.000 --> 00:21:30.000]  要讚美你
