
[00:00:00.000 --> 00:00:04.200]  我感恩今天在這裡跟大家分享神的話語
[00:02:06.680 --> 00:02:07.840]  他如何成長
[00:02:07.840 --> 00:02:12.520]  如何在主裡面經歷神的恩典
[00:02:12.520 --> 00:02:14.320]  但我深信在他的年日裡面
[00:02:14.320 --> 00:02:16.520]  一定會經歷過艱難的時候
[00:02:16.520 --> 00:02:21.720]  但仍然知道自己的年歲
[00:02:21.720 --> 00:02:25.440]  也知道自己是繼續服事
[00:02:25.440 --> 00:02:27.480]  剛才有說過兩個生日會
[00:02:27.480 --> 00:02:29.640]  第二個生日會就是八十歲
[00:02:29.640 --> 00:02:32.880]  就是我媽媽昨天做八十歲生日
[00:02:32.880 --> 00:02:35.600]  我們叫大壽
[00:02:35.600 --> 00:02:41.120]  我們就想著八十歲也搞點事情
[00:02:41.120 --> 00:02:44.120]  不如邀請親朋戚友來一起慶祝
[00:02:44.120 --> 00:02:46.200]  然後她說不用了
[00:02:46.200 --> 00:02:47.800]  不要搞這麼多事情
[00:02:47.800 --> 00:02:51.520]  其實你們想搞
[00:02:51.520 --> 00:02:53.320]  好吧
[00:02:53.320 --> 00:02:55.000]  自己吃頓飯吧
[00:02:55.000 --> 00:02:58.320]  其實不是滿足她
[00:02:58.320 --> 00:03:00.920]  是滿足我們這些子女
[00:03:00.920 --> 00:03:03.360]  很想搞點事情的那種
[00:03:03.360 --> 00:03:08.160]  昨天我們在一個家庭房間
[00:03:08.160 --> 00:03:10.840]  一起吃晚飯
[00:03:10.840 --> 00:03:13.080]  我們在這裡拍照
[00:03:13.080 --> 00:03:14.360]  也很開心
[00:03:14.360 --> 00:03:18.840]  我媽媽是一個很開心的人
[00:03:18.840 --> 00:03:19.920]  近一兩年
[00:03:19.920 --> 00:03:21.600]  她常常說一句話
[00:03:21.600 --> 00:03:23.440]  我很安樂
[00:03:23.440 --> 00:03:24.600]  她見到我的時候
[00:03:24.600 --> 00:03:27.520]  說我很安樂
[00:03:27.520 --> 00:03:28.400]  不知道是不是以前
[00:03:28.400 --> 00:03:31.320]  見到我不是很安樂
[00:03:31.320 --> 00:03:33.960]  近幾年才安樂起來
[00:03:33.960 --> 00:03:36.160]  無論如何
[00:03:36.160 --> 00:03:38.200]  昨天一直在拍照
[00:03:38.200 --> 00:03:42.480]  跟我們不同的組合一起拍照
[00:03:42.480 --> 00:03:46.280]  我說不如你也拍一張
[00:03:46.280 --> 00:03:47.880]  她很開心地說
[00:03:47.880 --> 00:03:54.240]  好吧,很快就有用了
[00:03:54.240 --> 00:03:57.440]  那一瞬間
[00:03:57.440 --> 00:04:01.360]  一秒間想了很多事情
[00:04:01.360 --> 00:04:03.200]  什麼時候有用
[00:04:03.200 --> 00:04:09.080]  然後我知道她這句話是什麼意思
[00:04:09.080 --> 00:04:12.000]  其實她知道八十歲的年日
[00:04:12.000 --> 00:04:15.080]  是一個怎樣的年日
[00:04:15.080 --> 00:04:18.760]  我無法代入去理解
[00:04:18.760 --> 00:04:21.360]  但我聽到她這句話的時候
[00:04:21.360 --> 00:04:24.880]  讓我深深感受
[00:04:24.880 --> 00:04:29.880]  其實日子好像在倒數一樣
[00:04:29.880 --> 00:04:31.320]  又或者這樣說
[00:04:31.320 --> 00:04:34.040]  其實日子一直過的時候
[00:04:34.040 --> 00:04:38.080]  我們有沒有這份心或者意識
[00:04:38.080 --> 00:04:42.280]  去留意日子一直過
[00:04:42.280 --> 00:04:44.600]  每年都過年的時候
[00:04:44.600 --> 00:04:46.240]  日子的流逝
[00:04:46.240 --> 00:04:50.760]  其實我們有沒有感受到當中的有限呢?
[00:04:50.760 --> 00:04:53.520]  今天跟大家看整個話語
[00:04:53.520 --> 00:04:56.240]  是詩篇三十九篇
[00:04:56.240 --> 00:04:57.160]  我們開始的時候
[00:04:57.160 --> 00:04:59.480]  我們一起去讀這段經文
[00:04:59.480 --> 00:05:01.880]  我讀單節數
[00:05:01.880 --> 00:05:05.160]  大家讀雙節數好嗎?
[00:05:05.160 --> 00:05:08.120]  我曾說我要謹慎我的言行
[00:05:08.120 --> 00:05:10.640]  免得我的舌頭犯罪
[00:05:10.640 --> 00:05:12.640]  我人在我面前的時候
[00:05:12.640 --> 00:05:15.960]  我要用雀環勒住我的口
[00:05:15.960 --> 00:05:19.960]  (漢言用聲 而無關大人出口)
[00:05:19.960 --> 00:05:23.080]  (我的心 亦無在人家身)
[00:05:23.080 --> 00:05:25.400]  我的心在我裏面發熱
[00:05:25.400 --> 00:05:28.640]  我默想的時候 火就燒起
[00:05:28.640 --> 00:05:30.840]  我用舌頭說話
[00:05:30.840 --> 00:05:34.840]  (你若說 去理解我年日的記號)
[00:05:34.840 --> 00:05:36.960]  (我心受死的記號)
[00:05:36.960 --> 00:05:40.760]  (使我知道我的生命和我的原則)
[00:05:40.760 --> 00:05:44.280]  (看啊 你使我的年日擇如手帳)
[00:05:44.280 --> 00:05:48.280]  (我一生的年數在你面前如同無有)
[00:05:48.280 --> 00:05:53.280]  (各人最穩妥的時候 真是全然虛幻)
[00:05:53.280 --> 00:05:59.280]  (真是行到擦肩而過 省得我記 真是無言)
[00:05:59.280 --> 00:06:03.960]  (記在心頭 真是將我心所欲盡)
[00:06:03.960 --> 00:06:07.080]  主啊 如今我等什麼呢?
[00:06:07.080 --> 00:06:09.360]  我的指望在乎你
[00:06:09.360 --> 00:06:12.560]  (我竟有莫及的一切過往)
[00:06:12.560 --> 00:06:16.080]  (不如使我受你萬年情愁)
[00:06:16.080 --> 00:06:19.680]  我保持沉默 閉口不言
[00:06:19.680 --> 00:06:23.360]  因為這一切都是你所做的
[00:06:23.360 --> 00:06:26.960]  (我未從我身上面對你的責任)
[00:06:26.960 --> 00:06:30.560]  (但你卻受我責任 我真是滅絕)
[00:06:30.560 --> 00:06:34.760]  因人的罪惡你懲罰管教他的時候
[00:06:34.760 --> 00:06:36.240]  如蛛蟲一般
[00:06:36.240 --> 00:06:38.240]  吃掉他所喜愛的
[00:06:38.240 --> 00:06:40.240]  世人真是虛幻
[00:06:40.240 --> 00:06:46.040]  (主啊 求你見我如徒墮 實現我如風化)
[00:06:46.040 --> 00:06:49.640]  (我等會 求你對於這生難忘之情)
[00:06:49.640 --> 00:06:52.640]  (因為在你面前 我試探你)
[00:06:52.640 --> 00:06:56.240]  (使自己的血液 再可燃燒你的高溫)
[00:06:56.240 --> 00:06:57.840]  求你寬容我
[00:06:57.840 --> 00:07:01.840]  使我在去而不返之先可以喜樂
[00:07:01.840 --> 00:07:05.440]  詩篇三十九篇
[00:07:05.440 --> 00:07:09.240]  大家都知道是大衛所寫的詩篇
[00:07:09.240 --> 00:07:13.040]  有很多適應學者都會這樣去看
[00:07:13.040 --> 00:07:14.440]  可能是在他年老
[00:07:14.440 --> 00:07:16.840]  可能是在他病患的日子裏面
[00:07:16.840 --> 00:07:18.840]  的一篇詩篇
[00:07:18.840 --> 00:07:21.840]  但很確實是否呢
[00:07:21.840 --> 00:07:23.840]  大家都未必可以很肯定
[00:07:23.840 --> 00:07:26.240]  但當如果去看他其他詩篇
[00:07:26.240 --> 00:07:30.040]  例如三十七篇或三十八篇的時候
[00:07:30.040 --> 00:07:32.640]  三十七篇是講義人和惡人
[00:07:32.640 --> 00:07:36.440]  惡人可以有這個恨痛
[00:07:36.440 --> 00:07:38.440]  覺得很不公平
[00:07:38.440 --> 00:07:43.440]  三十八篇是講受苦經歷艱難的日子
[00:07:43.440 --> 00:07:46.640]  在這裏其實當我們一直讀下去的時候
[00:07:46.640 --> 00:07:49.440]  其實我們大概都會看到
[00:07:49.440 --> 00:07:52.040]  詩人即大衛在這一刻的裏面
[00:07:52.040 --> 00:07:54.040]  在他的境況裏面
[00:07:54.040 --> 00:07:56.440]  其實正在經歷什麼事情
[00:07:56.440 --> 00:07:59.240]  大概其實可能在他裏面
[00:07:59.240 --> 00:08:01.840]  都是面對著一些疑惑
[00:08:01.840 --> 00:08:05.440]  或者甚或是一些埋怨
[00:08:05.440 --> 00:08:07.440]  當我們看下去的時候
[00:08:07.440 --> 00:08:09.840]  我們先去看一至三節
[00:08:09.840 --> 00:08:11.040]  當我們看的時候
[00:08:11.040 --> 00:08:13.040]  他一開始的時候就是在講
[00:08:13.040 --> 00:08:14.840]  要謹慎我的言行
[00:08:14.840 --> 00:08:16.840]  要用爵橫勒住我的口
[00:08:16.840 --> 00:08:18.840]  連好話也不出口
[00:08:18.840 --> 00:08:21.240]  他一開始的時候就已經在講
[00:08:21.240 --> 00:08:22.840]  我不說話了
[00:08:22.840 --> 00:08:24.040]  我沒話說
[00:08:24.040 --> 00:08:26.240]  好的都不說
[00:08:26.240 --> 00:08:30.640]  更加他覺得他一出口會說什麼
[00:08:30.640 --> 00:08:32.440]  不好的東西是什麼
[00:08:32.440 --> 00:08:34.440]  犯罪的話
[00:08:34.440 --> 00:08:37.240]  他覺得他自己會說一個犯罪的話
[00:08:37.240 --> 00:08:40.040]  他覺得在惡人面前
[00:08:40.040 --> 00:08:42.640]  他更加不可以說這些話
[00:08:42.640 --> 00:08:46.240]  但其實這裏是代表著什麼的情況呢
[00:08:46.240 --> 00:08:49.640]  當我們對比這個三十七篇的時候
[00:08:49.640 --> 00:08:52.240]  其實我們大概可能都會去理解
[00:08:52.240 --> 00:08:55.040]  可以估計他現在面對的情況
[00:08:55.040 --> 00:08:59.240]  就是面對著惡人為何可以亨通
[00:08:59.240 --> 00:09:01.840]  而他自己或者是二人
[00:09:01.840 --> 00:09:02.840]  在他的生活
[00:09:02.840 --> 00:09:05.240]  在他的過程裏面
[00:09:05.240 --> 00:09:09.040]  為何面對這麼多的艱難
[00:09:09.040 --> 00:09:12.040]  在這裏可以去理解為
[00:09:12.040 --> 00:09:16.240]  他在心底裏面其實有很多的埋怨
[00:09:16.240 --> 00:09:19.040]  又或者是有很多我們叫做投訴
[00:09:19.040 --> 00:09:23.440]  或者是問題疑問對神
[00:09:23.440 --> 00:09:25.840]  他很怕在惡人面前這樣去講
[00:09:25.840 --> 00:09:26.840]  為什麼
[00:09:26.840 --> 00:09:32.240]  如果在一些他覺得不應該亨通的人面前去講
[00:09:32.240 --> 00:09:33.840]  其實你很好
[00:09:33.840 --> 00:09:35.840]  會怎樣
[00:09:35.840 --> 00:09:39.640]  就會覺得你信的神其實是一個怎樣的神
[00:09:39.640 --> 00:09:42.440]  你信的神其實你自己都覺得很不公平
[00:09:42.440 --> 00:09:44.440]  其實你這樣出口講
[00:09:44.440 --> 00:09:48.040]  其實更加重要的一樣東西就是在這裏
[00:09:48.040 --> 00:09:52.240]  他自己心底裏面
[00:09:52.240 --> 00:09:56.640]  不想再講這些埋怨的東西
[00:09:56.640 --> 00:09:58.240]  口裏面不想再碰
[00:09:58.240 --> 00:10:01.040]  可能是不想提起
[00:10:01.040 --> 00:10:04.840]  不知道大家有沒有一些事情
[00:10:04.840 --> 00:10:08.040]  可能是面對著一個環境的問題
[00:10:08.040 --> 00:10:10.840]  或者是你面對著的一些情況
[00:10:10.840 --> 00:10:13.440]  你覺得為何會這樣發生
[00:10:13.440 --> 00:10:16.440]  你覺得為何會是
[00:10:16.440 --> 00:10:18.040]  可能你覺得不公平
[00:10:18.040 --> 00:10:21.440]  可能你覺得不應該這樣發生
[00:10:21.440 --> 00:10:23.840]  但是其實他一直這樣發生
[00:10:23.840 --> 00:10:25.840]  他這樣去延續
[00:10:25.840 --> 00:10:28.640]  有時候可能連投訴
[00:10:28.640 --> 00:10:30.640]  或者想去埋怨
[00:10:30.640 --> 00:10:33.440]  都不會再多講一聲
[00:10:33.440 --> 00:10:37.040]  在這裏私人大概面對著
[00:10:37.040 --> 00:10:39.040]  他不出聲不講
[00:10:39.040 --> 00:10:43.440]  那個經歷就是這個境況
[00:10:43.440 --> 00:10:47.240]  我們自己有沒有這樣經歷過呢
[00:10:47.240 --> 00:10:50.440]  但當私人自己在他安靜
[00:10:50.440 --> 00:10:54.040]  尤其是他在講他默想的時候
[00:10:54.040 --> 00:10:59.440]  默想通常是在一個面對神的時候
[00:10:59.440 --> 00:11:01.640]  他這裏特別講到他自己
[00:11:01.640 --> 00:11:05.440]  在默想的時候他發生什麼事情
[00:11:05.440 --> 00:11:08.440]  心裏面就發熱
[00:11:08.440 --> 00:11:10.040]  火就燒起
[00:11:10.040 --> 00:11:12.440]  我的舌頭就說話
[00:11:12.440 --> 00:11:14.840]  你會想到他的火起
[00:11:14.840 --> 00:11:17.040]  你馬上想起什麼
[00:11:17.040 --> 00:11:18.640]  很生氣
[00:11:18.640 --> 00:11:20.240]  可能是很生氣
[00:11:20.240 --> 00:11:21.840]  但在這裏
[00:11:21.840 --> 00:11:24.440]  在他講默想的時候
[00:11:24.440 --> 00:11:26.840]  他心裏面就有火
[00:11:26.840 --> 00:11:28.440]  火燒起的時候
[00:11:28.440 --> 00:11:30.440]  我們再去看
[00:11:30.440 --> 00:11:35.440]  在他默想的內容裏面
[00:11:35.440 --> 00:11:38.440]  他產生的影響是什麼
[00:11:38.440 --> 00:11:39.840]  在這裏
[00:11:39.840 --> 00:11:41.640]  他默想的時候
[00:11:41.640 --> 00:11:44.440]  其實他終於都要講說話
[00:11:44.440 --> 00:11:46.440]  向神說話
[00:11:46.440 --> 00:11:48.440]  但他講的說話是什麼
[00:11:48.440 --> 00:11:50.440]  他向神說話
[00:11:50.440 --> 00:11:52.640]  「求祢讓我曉得我的結局
[00:11:52.640 --> 00:11:54.640]  我的壽數幾何
[00:11:54.640 --> 00:11:58.240]  使我知道我的生命何等短暫」
[00:11:58.240 --> 00:12:02.440]  他突然間覺得很多埋怨
[00:12:02.440 --> 00:12:06.440]  為什麼他在經過默想之後
[00:12:06.440 --> 00:12:10.240]  他去到這裏突然間會講生命的短暫
[00:12:10.240 --> 00:12:13.440]  你覺得上面和下面好像不太對
[00:12:13.440 --> 00:12:15.040]  但在這裏
[00:12:15.040 --> 00:12:18.240]  他向神去呼求一樣的事情
[00:12:18.240 --> 00:12:20.240]  「求祢讓我曉得」
[00:12:20.240 --> 00:12:22.240]  他想明白一些事情
[00:12:22.240 --> 00:12:24.040]  在他默想的內容裏面
[00:12:24.040 --> 00:12:27.640]  其實他正面對的是什麼情況
[00:12:27.640 --> 00:12:31.640]  他看到的是一個怎樣的情況
[00:12:31.640 --> 00:12:34.240]  其實在他默想的內容裏面的時候
[00:12:34.240 --> 00:12:36.240]  他發現一樣事情
[00:12:36.240 --> 00:12:39.240]  就是人的壽數
[00:12:39.240 --> 00:12:40.640]  他在這裏這樣去講
[00:12:40.640 --> 00:12:43.240]  「我的壽數幾何」
[00:12:43.240 --> 00:12:47.240]  他想知道我的生命何等短暫
[00:12:47.240 --> 00:12:49.240]  他這樣去形容
[00:12:49.240 --> 00:12:53.240]  「祢使我的年日擇如首長」
[00:12:53.240 --> 00:12:58.240]  其實在希伯來文化裏面
[00:12:58.240 --> 00:13:05.640]  這個首長是一個量度的單位
[00:13:05.640 --> 00:13:08.240]  當我們好像是CM、MM
[00:13:08.240 --> 00:13:10.240]  類似這樣的單位
[00:13:10.240 --> 00:13:12.640]  是最小的,很少的
[00:13:12.640 --> 00:13:17.240]  其實這個首長和年歲有什麼關係呢?
[00:13:17.240 --> 00:13:20.640]  其實他想說的事情就是代表很短
[00:13:20.640 --> 00:13:24.640]  很少的年日
[00:13:24.640 --> 00:13:27.640]  然後他去默想
[00:13:27.640 --> 00:13:30.240]  在他這個日子裏面
[00:13:30.240 --> 00:13:33.840]  他知道自己在神的面前
[00:13:33.840 --> 00:13:35.840]  他有的年歲
[00:13:35.840 --> 00:13:38.640]  就算好像詩篇所說的年狀
[00:13:38.640 --> 00:13:40.640]  可能有70,可能有80
[00:13:40.640 --> 00:13:42.640]  但是面對著神
[00:13:42.640 --> 00:13:44.640]  這個70或80
[00:13:44.640 --> 00:13:46.640]  是等於什麼?
[00:13:46.640 --> 00:13:49.640]  他這樣去形容就是「如同無有」
[00:13:49.640 --> 00:13:52.640]  這裏說了一樣很重要的事情
[00:13:52.640 --> 00:13:57.640]  就是我們和神之間的那種差距
[00:13:57.640 --> 00:14:01.640]  70年、80年都不是短
[00:14:01.640 --> 00:14:06.640]  但是面對著我們永恆的上帝的時候
[00:14:06.640 --> 00:14:10.640]  70、80其實算不得什麼
[00:14:10.640 --> 00:14:13.640]  這裏說的一樣很重要的
[00:14:13.640 --> 00:14:16.640]  我們和神的差異
[00:14:16.640 --> 00:14:20.640]  就是神是一個自由永有的神
[00:14:20.640 --> 00:14:23.640]  神是在一個無限裏面的時候
[00:14:23.640 --> 00:14:25.640]  其實我們現在的日子
[00:14:25.640 --> 00:14:28.640]  其實真的很短
[00:14:28.640 --> 00:14:32.640]  近來上個星期
[00:14:32.640 --> 00:14:33.640]  應該是前個星期了
[00:14:33.640 --> 00:14:35.640]  很快的日子才能說
[00:14:35.640 --> 00:14:37.640]  邀明牧師退休了
[00:14:37.640 --> 00:14:39.640]  我們歡送
[00:14:39.640 --> 00:14:43.640]  其實我們祖堂的團隊裏面
[00:14:43.640 --> 00:14:46.640]  都有兩位牧師已經退休了
[00:14:46.640 --> 00:14:47.640]  但仍然在服侍
[00:14:47.640 --> 00:14:49.640]  毛牧師和鐵牧師
[00:14:49.640 --> 00:14:51.640]  都是我們當中來服侍
[00:14:51.640 --> 00:14:57.640]  其實很多童工
[00:14:57.640 --> 00:14:59.640]  我做到都退休
[00:14:59.640 --> 00:15:01.640]  都刺激一下我
[00:15:01.640 --> 00:15:05.640]  你?你還不夠久
[00:15:05.640 --> 00:15:07.640]  我都在數
[00:15:07.640 --> 00:15:09.640]  我都數下
[00:15:09.640 --> 00:15:12.640]  我還有多少日子可以侍奉
[00:15:12.640 --> 00:15:16.640]  上個星期突然有個童工提醒我
[00:15:16.640 --> 00:15:18.640]  下個星期你可以慶祝
[00:15:18.640 --> 00:15:20.640]  我問慶祝什麼
[00:15:20.640 --> 00:15:22.640]  我心想2月不是
[00:15:22.640 --> 00:15:23.640]  我生日是5月
[00:15:23.640 --> 00:15:27.640]  記住5月3日生日
[00:15:27.640 --> 00:15:28.640]  又不是生日
[00:15:28.640 --> 00:15:29.640]  那慶祝什麼呢
[00:15:29.640 --> 00:15:31.640]  結婚周年不是
[00:15:31.640 --> 00:15:32.640]  因為我生日是4月
[00:15:32.640 --> 00:15:34.640]  他說下個星期二
[00:15:34.640 --> 00:15:37.640]  就是你入職的日子
[00:15:37.640 --> 00:15:39.640]  我自己都不記得
[00:15:39.640 --> 00:15:41.640]  有個童工跟我說
[00:15:41.640 --> 00:15:46.640]  原來我在這裏服侍了12年
[00:15:46.640 --> 00:15:47.640]  不經不覺
[00:15:47.640 --> 00:15:50.640]  很快的12年的日子
[00:15:50.640 --> 00:15:51.640]  然後我數下
[00:15:51.640 --> 00:15:53.640]  我什麼時候退休
[00:15:53.640 --> 00:15:57.640]  其實數下也不是很久
[00:15:57.640 --> 00:15:59.640]  為什麼不是很久呢
[00:15:59.640 --> 00:16:01.640]  我不數多少年
[00:16:01.640 --> 00:16:04.640]  你計算我現在多少歲
[00:16:04.640 --> 00:16:05.640]  其實都無所謂
[00:16:05.640 --> 00:16:06.640]  我現在數完
[00:16:06.640 --> 00:16:09.640]  就應該大概有16-17年的日子
[00:16:09.640 --> 00:16:11.640]  我就叫做退休日子
[00:16:11.640 --> 00:16:13.640]  你說16-17年很久了
[00:16:13.640 --> 00:16:16.640]  但其實當你對時間有意識的時候
[00:16:16.640 --> 00:16:18.640]  你就覺得不是很久
[00:16:18.640 --> 00:16:20.640]  然後你又覺得是時候
[00:16:20.640 --> 00:16:21.640]  服侍了12年
[00:16:21.640 --> 00:16:23.640]  要去讀書
[00:16:23.640 --> 00:16:24.640]  去讀兼職
[00:16:24.640 --> 00:16:25.640]  不如去讀神學
[00:16:25.640 --> 00:16:28.640]  讀神學可能有4-5年
[00:16:28.640 --> 00:16:29.640]  兼職時間
[00:16:29.640 --> 00:16:32.640]  當然不是辭職去讀書
[00:16:32.640 --> 00:16:35.640]  其實你又過了幾年的時間
[00:16:35.640 --> 00:16:41.640]  其實原來日子是過得很快
[00:16:41.640 --> 00:16:44.640]  當你知道日子過得很快的時候
[00:16:44.640 --> 00:16:46.640]  其實你看事情
[00:16:46.640 --> 00:16:47.640]  原來又不一樣
[00:16:47.640 --> 00:16:49.640]  就算好像
[00:16:49.640 --> 00:16:50.640]  其實數日子
[00:16:50.640 --> 00:16:52.640]  不只是年紀大的才要數
[00:16:52.640 --> 00:16:55.640]  年輕的可能都要數
[00:16:55.640 --> 00:17:02.640]  我記得我們去尋求夢照的日子的時候
[00:17:02.640 --> 00:17:07.640]  我太太師母在其中一晚
[00:17:07.640 --> 00:17:09.640]  她發了一個夢
[00:17:09.640 --> 00:17:15.640]  她夢到自己在夢裡發夢
[00:17:15.640 --> 00:17:20.640]  她夢到自己在夢裡醒了
[00:17:20.640 --> 00:17:27.640]  她一醒的時候就發覺自己已經70歲
[00:17:27.640 --> 00:17:28.640]  在夢裡70歲
[00:17:28.640 --> 00:17:32.640]  現在還沒有
[00:17:32.640 --> 00:17:33.640]  然後她一醒
[00:17:33.640 --> 00:17:35.640]  她討厭的人醒了
[00:17:35.640 --> 00:17:36.640]  她突然跟我說
[00:17:36.640 --> 00:17:38.640]  即是吵醒我
[00:17:38.640 --> 00:17:41.640]  我夢到自己已經70歲
[00:17:41.640 --> 00:17:43.640]  我沒有時間侍奉
[00:17:43.640 --> 00:17:47.640]  因為我們在尋求的日子裡
[00:17:47.640 --> 00:17:50.640]  我們是否要去全職侍奉呢?
[00:17:50.640 --> 00:17:55.640]  這個夢讓我們對於時間
[00:17:55.640 --> 00:17:57.640]  讓我們對於年日
[00:17:57.640 --> 00:17:59.640]  突然間會覺得
[00:17:59.640 --> 00:18:03.640]  是不是我們真的想得那麼多呢?
[00:18:03.640 --> 00:18:06.640]  是不是我們真的想得那麼多呢?
[00:18:06.640 --> 00:18:09.640]  其實可能是很短
[00:18:09.640 --> 00:18:12.640]  在經文裡
[00:18:12.640 --> 00:18:17.640]  當詩人說到對日子
[00:18:17.640 --> 00:18:22.640]  對年日如月去數算的時候
[00:18:22.640 --> 00:18:25.640]  其實他會更加明白一件事
[00:18:25.640 --> 00:18:28.640]  原來現在的日子
[00:18:28.640 --> 00:18:32.640]  或者所抓緊的事情
[00:18:32.640 --> 00:18:33.640]  都是虛幻的
[00:18:33.640 --> 00:18:34.640]  這裡有兩個形容
[00:18:34.640 --> 00:18:36.640]  虛幻和幻影
[00:18:36.640 --> 00:18:39.640]  其實中文翻譯有兩個字
[00:18:39.640 --> 00:18:41.640]  兩個說法不同
[00:18:41.640 --> 00:18:43.640]  意思也很相近
[00:18:43.640 --> 00:18:45.640]  但原文其實是同一個字
[00:18:45.640 --> 00:18:46.640]  原文同一個字
[00:18:46.640 --> 00:18:51.640]  其實就是我們很熟悉的傳道書裡的虛空
[00:18:51.640 --> 00:18:53.640]  虛空這個字
[00:18:53.640 --> 00:18:55.640]  你會知道
[00:18:55.640 --> 00:18:58.640]  它的意思是精氣
[00:18:58.640 --> 00:19:02.640]  其實虛空其中一個意思是精氣
[00:19:02.640 --> 00:19:04.640]  我們理解虛空就是什麼都沒有
[00:19:04.640 --> 00:19:07.640]  但精氣是不是什麼都沒有呢?
[00:19:07.640 --> 00:19:08.640]  有什麼在裡面呢?
[00:19:08.640 --> 00:19:10.640]  有水嗎?
[00:19:10.640 --> 00:19:11.640]  有水分嗎?
[00:19:11.640 --> 00:19:13.640]  也有些內容吧
[00:19:13.640 --> 00:19:17.640]  其實他用水氣
[00:19:17.640 --> 00:19:20.640]  即是精氣去形容人生
[00:19:20.640 --> 00:19:22.640]  就好像精氣一樣
[00:19:22.640 --> 00:19:25.640]  我想我們未至於沒有內容
[00:19:25.640 --> 00:19:28.640]  有時候我最初還不知道
[00:19:28.640 --> 00:19:31.640]  虛空這個字原來是精氣的意思
[00:19:31.640 --> 00:19:33.640]  我心想,虛到這樣而已
[00:19:33.640 --> 00:19:36.640]  人生也有些事情做過
[00:19:36.640 --> 00:19:39.640]  但其實這裡不是純粹說
[00:19:39.640 --> 00:19:42.640]  現在完全沒有意思的意思
[00:19:42.640 --> 00:19:46.640]  而是在這個虛幻幻影裡
[00:19:46.640 --> 00:19:48.640]  有的可能是一些內容
[00:19:48.640 --> 00:19:49.640]  你有的
[00:19:49.640 --> 00:19:51.640]  就是他所形容的水氣
[00:19:51.640 --> 00:19:52.640]  有內容
[00:19:52.640 --> 00:19:57.640]  但它是一個不固定的狀態
[00:19:57.640 --> 00:20:00.640]  在一個很短暫的狀態裡
[00:20:00.640 --> 00:20:06.640]  其實我們究竟花上這麼多的精力
[00:20:06.640 --> 00:20:09.640]  將一些很短暫的事情
