
[00:00:00.000 --> 00:00:03.960]  今晚我想跟大家分享一個題目
[00:06:00.080 --> 00:06:02.880]  環境帶來的困難和挑戰
[00:06:02.880 --> 00:06:04.720]  阿葛這樣說
[00:06:04.720 --> 00:06:08.680]  其實是很想回應當時的那群讀者
[00:06:08.680 --> 00:06:11.960]  覺得當時的讀者在不同的地方
[00:06:11.960 --> 00:06:13.800]  生活的那群猶太基督徒
[00:06:13.880 --> 00:06:17.040]  其實正正是在面對這些試煉
[00:06:17.040 --> 00:06:19.960]  做基督徒受同族人的迫迫
[00:06:19.960 --> 00:06:23.160]  去到外地又受到文化很多不同的衝擊
[00:06:23.160 --> 00:06:27.080]  阿葛一開始說到試煉時
[00:06:27.080 --> 00:06:28.960]  其實他想形容一個情況
[00:06:28.960 --> 00:06:31.920]  就好像一個人被推到困局中
[00:06:31.920 --> 00:06:32.960]  你知不知道…
[00:06:32.960 --> 00:06:36.160]  我會問的是我們的試煉通常是甚麼
[00:06:36.160 --> 00:06:39.200]  或者我們面對的挑戰通常是甚麼
[00:06:39.200 --> 00:06:42.040]  可能是工作上的困難
[00:06:42.120 --> 00:06:43.920]  前景上的事
[00:06:43.920 --> 00:06:46.840]  關係上、家人上
[00:06:46.840 --> 00:06:48.360]  可能很多這些問題
[00:06:48.360 --> 00:06:51.440]  都會令我們不知道如何找出路
[00:06:51.440 --> 00:06:53.240]  不過很特別
[00:06:53.240 --> 00:06:55.960]  阿葛在這個過程中說甚麼呢
[00:06:55.960 --> 00:07:00.360]  面對試煉要認定為大喜樂
[00:07:00.360 --> 00:07:02.560]  當我看到這個形容詞時
[00:07:02.560 --> 00:07:05.520]  我會想「阿葛,你是變態嗎」
[00:07:05.520 --> 00:07:06.440]  「我是傻的嗎」
[00:07:06.440 --> 00:07:10.960]  「我面對試煉時,但我可以大喜樂」
[00:07:11.760 --> 00:07:15.640]  阿葛在這裡很想帶出之後的一切
[00:07:15.640 --> 00:07:17.160]  他很想帶出一個主題
[00:07:17.160 --> 00:07:22.080]  就是原來試煉是我們操練信心的機會
[00:07:22.080 --> 00:07:23.320]  當我們看了之後的經文
[00:07:23.320 --> 00:07:24.840]  我們會看到甚麼
[00:07:24.840 --> 00:07:26.600]  他說「因為知道你們的信心」
[00:07:26.600 --> 00:07:28.280]  「經過試煉就想忍耐」
[00:07:28.280 --> 00:07:30.160]  「然後忍耐發揮功用」
[00:07:30.160 --> 00:07:32.760]  「然後就完全一無所缺」
[00:07:32.760 --> 00:07:34.680]  其實先問一個問題
[00:07:34.680 --> 00:07:37.320]  信心其實是說甚麼呢
[00:07:37.400 --> 00:07:41.800]  原來信心不是說對人或對事的信心
[00:07:41.800 --> 00:07:44.640]  而是說我們對神的信靠
[00:07:44.640 --> 00:07:46.520]  我們在面對那些事情時
[00:07:46.520 --> 00:07:48.440]  我們有否給神手
[00:07:48.440 --> 00:07:50.520]  讓神帶我們去看
[00:07:50.520 --> 00:07:53.840]  和帶我們去走前面的試煉和挑戰
[00:07:53.840 --> 00:07:55.840]  同樣,這個信心
[00:07:55.840 --> 00:07:58.240]  也是基於我們跟神的關係
[00:07:58.240 --> 00:07:59.720]  我們如何在挑戰中
[00:07:59.720 --> 00:08:01.080]  仍然相信…
[00:08:01.080 --> 00:08:04.560]  好像暫時看不到神的工作
[00:08:04.560 --> 00:08:06.960]  但我們仍然相信神是不變的
[00:08:07.040 --> 00:08:07.920]  我們仍然相信
[00:08:07.920 --> 00:08:10.600]  當中會有祂的美意和意思
[00:08:10.600 --> 00:08:14.160]  我嘗試想起試煉的時候
[00:08:14.160 --> 00:08:15.160]  這個過程中
[00:08:15.160 --> 00:08:18.360]  其實如何形象化讓大家看到
[00:08:18.360 --> 00:08:20.080]  我想起一個情景
[00:08:20.080 --> 00:08:22.440]  試煉就像我們玩遊戲機
[00:08:22.440 --> 00:08:24.600]  當我們每打一關的時候
[00:08:24.600 --> 00:08:26.080]  每打贏一個老大
[00:08:26.080 --> 00:08:28.000]  你的角色就會升級
[00:08:28.000 --> 00:08:31.040]  你的信心經驗值就會慢慢增加
[00:08:31.040 --> 00:08:34.040]  而我們信心經驗值慢慢增加的時候
[00:08:34.040 --> 00:08:36.440]  我們會慢慢合成很多元素
[00:08:36.520 --> 00:08:39.480]  然後就會產生忍耐的特質
[00:08:39.480 --> 00:08:42.960]  忍耐這個字在原文中
[00:08:42.960 --> 00:08:47.520]  同樣可以解作「持之以恆的信心」
[00:08:47.520 --> 00:08:49.560]  所以在這裡帶出的
[00:08:49.560 --> 00:08:51.600]  當信心經過這些訓練
[00:08:51.600 --> 00:08:53.280]  經過一些考驗的時候
[00:08:53.280 --> 00:08:56.000]  就會成為持之以恆的信心
[00:08:56.000 --> 00:08:57.040]  這個持之以恆的信心
[00:08:57.040 --> 00:08:58.920]  正正是幫助我們在壓力下
[00:08:58.920 --> 00:09:01.320]  我們仍然不會選擇放棄
[00:09:01.320 --> 00:09:03.360]  而同樣,這個操練
[00:09:03.360 --> 00:09:05.160]  慢慢繼續操練下去的時候
[00:09:05.240 --> 00:09:06.520]  這個信心的等級
[00:09:06.520 --> 00:09:09.200]  就會升到等級最高的狀態
[00:09:09.200 --> 00:09:12.240]  就會出現以下這段經文所說的
[00:09:12.240 --> 00:09:14.720]  又完全又完整的狀態
[00:09:14.720 --> 00:09:17.640]  完全是指成熟的意思
[00:09:17.640 --> 00:09:22.600]  而完整亦是指無瑕疵和健康的狀態
[00:09:22.600 --> 00:09:25.120]  其實雅各很想在這裡帶出的是
[00:09:25.120 --> 00:09:27.720]  當信心在這個過程中被操練的時候
[00:09:27.720 --> 00:09:30.520]  讓我們的人能夠變得成熟和健康
[00:09:30.520 --> 00:09:33.040]  健康當然不是指身體健康
[00:09:33.120 --> 00:09:35.560]  而是指我們能夠更堅固地
[00:09:35.560 --> 00:09:37.560]  面對我們人生中的挑戰
[00:09:37.560 --> 00:09:39.120]  我們不會被動搖
[00:09:39.120 --> 00:09:43.800]  雅各在這裡並不是指
[00:09:43.800 --> 00:09:46.960]  我們可以完全沒有這些試煉
[00:09:46.960 --> 00:09:49.240]  而是指我們在這些過程中
[00:09:49.240 --> 00:09:50.960]  我們對神的信靠
[00:09:50.960 --> 00:09:53.680]  能夠被操練到變得更堅固
[00:09:53.680 --> 00:09:56.440]  我們對神的信靠、信服
[00:09:56.440 --> 00:09:58.880]  不會被其他東西再動搖
[00:09:58.880 --> 00:10:01.160]  突然之間我會問的是
[00:10:01.160 --> 00:10:01.880]  在試煉中
[00:10:01.960 --> 00:10:05.320]  我們通常會有甚麼反應
[00:10:05.320 --> 00:10:08.760]  我猜我們通常都不會想留在試煉中
[00:10:08.760 --> 00:10:11.840]  我們會覺得很辛苦
[00:10:11.840 --> 00:10:14.560]  我們第一個回應可能是
[00:10:14.560 --> 00:10:16.640]  「神啊,不太可以」
[00:10:16.640 --> 00:10:19.160]  「操練的過程又辛苦」
[00:10:19.160 --> 00:10:20.480]  「面對這些挑戰又辛苦」
[00:10:20.480 --> 00:10:22.120]  「我很想快點離開這些試煉」
[00:10:22.120 --> 00:10:23.880]  「離開這些挑戰」
[00:10:23.880 --> 00:10:26.920]  我想試煉給我們每一個人
[00:10:26.920 --> 00:10:29.160]  都很不安全
[00:10:29.160 --> 00:10:30.640]  我們很多時候都很想
[00:10:30.720 --> 00:10:33.280]  要麼快點擊敗這些試煉和挑戰
[00:10:33.280 --> 00:10:36.480]  要麼我們不想面對這些試煉和挑戰
[00:10:36.480 --> 00:10:38.800]  而且我們很想躺平
[00:10:38.800 --> 00:10:40.480]  同樣地,當我們看到
[00:10:40.480 --> 00:10:44.040]  要操練信心、學習信靠神
[00:10:44.040 --> 00:10:47.560]  要等神的工作、要看祂的意思
[00:10:47.560 --> 00:10:49.400]  可能第一個反應就是
[00:10:49.400 --> 00:10:52.920]  「太難了,我們等不及神」
[00:10:52.920 --> 00:10:55.160]  可能會出現甚麼狀況呢
[00:10:55.160 --> 00:10:57.160]  就像一個這樣的狀況
[00:10:57.160 --> 00:10:59.040]  我們就是那個Mr. Bean
[00:10:59.120 --> 00:11:01.720]  而神就是那個老婆婆
[00:11:01.720 --> 00:11:03.720]  當我們在過程中面對試煉時
[00:11:03.720 --> 00:11:04.720]  我們會覺得
[00:11:04.720 --> 00:11:06.680]  「神啊,你可否快點」
[00:11:06.680 --> 00:11:07.920]  「你很慢」
[00:11:07.920 --> 00:11:11.400]  在過程中要等多久才有出路
[00:11:11.400 --> 00:11:14.040]  不知道如何去過這個試煉
[00:11:14.040 --> 00:11:15.520]  甚至可能在過程中
[00:11:15.520 --> 00:11:18.680]  你很想捏死前面那個人
[00:11:18.680 --> 00:11:21.560]  可能就是一個這樣的情況
[00:11:21.560 --> 00:11:24.640]  不看太多了,免得大家錯…
[00:11:24.640 --> 00:11:26.880]  對,我留在這裡
[00:11:27.920 --> 00:11:31.320]  我想在過程中,有時面對試煉
[00:11:31.320 --> 00:11:32.960]  我們很想快點擊倒他
[00:11:32.960 --> 00:11:34.240]  或是神為何要那麼久
[00:11:34.240 --> 00:11:36.560]  我們搞不定,又想躺平
[00:11:36.560 --> 00:11:39.240]  當我問自己
[00:11:39.240 --> 00:11:40.840]  在我的生命中
[00:11:40.840 --> 00:11:43.400]  有否出現過這樣的狀況
[00:11:43.400 --> 00:11:45.080]  我想起兩個情景
[00:11:45.080 --> 00:11:46.160]  第一個情景是
[00:11:46.160 --> 00:11:48.480]  當我在讀神學時
[00:11:48.480 --> 00:11:50.480]  面對一些經濟狀況
[00:11:50.480 --> 00:11:51.600]  大家知道讀神學
[00:11:51.600 --> 00:11:53.760]  其實是不停要支出的
[00:11:53.760 --> 00:11:55.320]  其實收入不多
[00:11:55.400 --> 00:11:58.320]  只有實習費
[00:11:58.320 --> 00:12:03.120]  曾經試過一些經濟比較緊張的情況
[00:12:03.120 --> 00:12:05.440]  但作為一個很「J」的我
[00:12:05.440 --> 00:12:06.840]  我會怎樣做呢
[00:12:06.840 --> 00:12:09.840]  因為看到一個銀碼快要跌得很低
[00:12:09.840 --> 00:12:12.600]  我在過程中會想很多不同的方法
[00:12:12.600 --> 00:12:15.480]  如何解決我生活上的問題
[00:12:15.480 --> 00:12:18.520]  希望在過程中找出路
[00:12:18.520 --> 00:12:21.920]  但發現如何量度、縮減都不行的時候
[00:12:21.920 --> 00:12:24.920]  其實都會有一種灰心失意的狀況
[00:12:25.000 --> 00:12:26.360]  很想的是甚麼
[00:12:26.360 --> 00:12:27.440]  「神啊,搞不定」
[00:12:27.440 --> 00:12:28.640]  「為何你呼召我」
[00:12:28.640 --> 00:12:31.240]  「但我又要搞到這樣的光景」
[00:12:31.240 --> 00:12:34.880]  我選擇可能有一種很想躺平的情況
[00:12:34.880 --> 00:12:38.200]  但在過程中,當我慢慢靜下來
[00:12:38.200 --> 00:12:41.680]  我看到神操練我信心的過程時
[00:12:41.680 --> 00:12:45.000]  我就知道如何繼續走前面的路
[00:12:45.000 --> 00:12:47.160]  第二個情況是甚麼
[00:12:47.160 --> 00:12:49.160]  我會想像到的
[00:12:49.160 --> 00:12:51.600]  是跟我家人的關係
[00:12:51.680 --> 00:12:55.080]  當我結婚的階段
[00:12:55.080 --> 00:12:58.560]  曾經有一段時間跟家人的關係不好
[00:12:58.560 --> 00:13:02.600]  在過程中,我也覺得跟家人的關係
[00:13:02.600 --> 00:13:04.080]  很難處理
[00:13:04.080 --> 00:13:07.480]  在過程中,我也用很多不同的方法
[00:13:07.480 --> 00:13:09.920]  嘗試修補跟家人的關係
[00:13:09.920 --> 00:13:11.320]  但好像又很不濟
[00:13:11.320 --> 00:13:13.080]  甚至有時自己也會很煩躁
[00:13:13.080 --> 00:13:16.680]  會覺得為何家人不退一步
[00:13:16.680 --> 00:13:19.320]  甚至在過程中,我會問
[00:13:19.400 --> 00:13:22.760]  其實這個家對我來說
[00:13:22.760 --> 00:13:27.160]  好像永遠都應付不來
[00:13:27.160 --> 00:13:29.000]  所以選擇很想放棄
[00:13:29.000 --> 00:13:32.720]  但同樣在過程中,當信心…
[00:13:32.720 --> 00:13:38.240]  當我靜下來,看到要把這些交給上帝時
[00:13:38.240 --> 00:13:40.000]  我才看到神在過程中
[00:13:40.000 --> 00:13:42.280]  可能在我跟家人的關係上
[00:13:42.280 --> 00:13:44.960]  也有很多操練我信心的過程
[00:13:44.960 --> 00:13:48.000]  「弟子妹,阿哥原來在這個過程中」
[00:13:48.080 --> 00:13:50.120]  「先很想提醒我們一件事」
[00:13:50.120 --> 00:13:51.240]  「是甚麼呢」
[00:13:51.240 --> 00:13:58.920]  「原來試煉是我們人生必經的路途」
[00:13:58.920 --> 00:14:03.400]  雖然我們未必明白為何這些試煉出現
[00:14:03.400 --> 00:14:04.360]  但阿哥提醒我們
[00:14:04.360 --> 00:14:06.600]  我們可以轉換角度
[00:14:06.600 --> 00:14:08.880]  當我們看到這些試煉
[00:14:08.880 --> 00:14:11.440]  操練我們信心的機會時
[00:14:11.440 --> 00:14:13.720]  我們能夠用另一個角度
[00:14:13.720 --> 00:14:15.920]  去看這些試煉和挑戰
[00:14:15.920 --> 00:14:16.880]  而這些試煉和挑戰
[00:14:16.960 --> 00:14:19.840]  正正是操練我們對上帝信心的過程
[00:14:19.840 --> 00:14:22.320]  當我們繼續走下去時
[00:14:22.320 --> 00:14:24.720]  其實原來慢慢地讓我們的信心
[00:14:24.720 --> 00:14:27.320]  對神的信心能夠更加堅固
[00:14:27.320 --> 00:14:28.920]  這是阿哥在過程中
[00:14:28.920 --> 00:14:30.840]  很想提醒我們第一件事
[00:14:30.840 --> 00:14:34.160]  「弟兄姊妹,當我們看到這個過程時」
[00:14:34.160 --> 00:14:35.920]  「我們經常會唱歌」
[00:14:35.920 --> 00:14:37.960]  「當我們面對困難時」
[00:14:37.960 --> 00:14:40.040]  「我們對神要有信心」
[00:14:40.040 --> 00:14:42.800]  但我們經常會有一個感覺
[00:14:42.800 --> 00:14:46.360]  我們頭腦上知道要對神有信心
[00:14:46.440 --> 00:14:49.000]  但實質上,我們可能不太知道
[00:14:49.000 --> 00:14:50.680]  我們應該怎樣做
[00:14:50.680 --> 00:14:52.960]  所以阿哥在第五至第八節
[00:14:52.960 --> 00:14:55.120]  所說的就是
[00:14:55.120 --> 00:14:58.240]  原來我們人很容易信心不足
[00:14:58.240 --> 00:15:00.320]  我們會有軟弱,我們會無助
[00:15:00.320 --> 00:15:02.240]  不過阿哥說了一件很重要的事
[00:15:02.240 --> 00:15:04.680]  我們要去求智慧
[00:15:04.680 --> 00:15:07.360]  經文提到
[00:15:07.360 --> 00:15:10.400]  「你們中間若有缺少智慧的」
[00:15:10.400 --> 00:15:12.320]  「該求那厚賜予眾人」
[00:15:12.320 --> 00:15:13.840]  「又不斥責人的神」
[00:15:13.840 --> 00:15:15.680]  「神必賜給他」
[00:15:16.240 --> 00:15:18.280]  我想這個智慧
[00:15:18.280 --> 00:15:21.600]  不是世界所說的知識、經驗
[00:15:21.600 --> 00:15:24.080]  甚至我們去尋找後路的方法
[00:15:24.080 --> 00:15:25.440]  其實正正是說
[00:15:25.440 --> 00:15:27.840]  原來這個智慧是在說甚麼
[00:15:27.840 --> 00:15:30.840]  是在說當我們跟神親近時
[00:15:30.840 --> 00:15:32.760]  在神裡領受到的智慧
[00:15:32.760 --> 00:15:34.080]  這個智慧原來是說
[00:15:34.080 --> 00:15:36.480]  我們明白神心意的能力
[00:15:36.480 --> 00:15:38.040]  這個智慧原來是說
[00:15:38.040 --> 00:15:40.040]  我們回到神的話語中
[00:15:40.040 --> 00:15:41.640]  讓神的話語引導我們
[00:15:41.640 --> 00:15:43.040]  如何在這個過程中
[00:15:43.040 --> 00:15:45.640]  走出神的心意
[00:15:45.720 --> 00:15:47.560]  原來這個智慧是在說
[00:15:47.560 --> 00:15:49.640]  我們如何走前的路
[00:15:49.640 --> 00:15:51.840]  由神帶領我們
[00:15:51.840 --> 00:15:52.840]  舉個例子
[00:15:52.840 --> 00:15:55.320]  例如當你跟一個朋友吵架
[00:15:55.320 --> 00:15:57.760]  世界的智慧會教我們甚麼呢
[00:15:57.760 --> 00:16:01.480]  KO他、割席他、別理他
[00:16:01.480 --> 00:16:03.840]  但神的智慧教我們甚麼呢
[00:16:03.840 --> 00:16:07.920]  我們學習的是要去接納和寬恕
[00:16:07.920 --> 00:16:10.480]  世界的智慧教我們甚麼呢
[00:16:10.480 --> 00:16:12.040]  世界的智慧教我們
[00:16:12.040 --> 00:16:13.080]  我們要解決它
[00:16:13.080 --> 00:16:14.640]  我想解決它
[00:16:14.720 --> 00:16:17.280]  按我的方法去KO它就行了
[00:16:17.280 --> 00:16:19.520]  在工作上,那些人很難受
[00:16:19.520 --> 00:16:21.400]  按我的方法去KO他
[00:16:21.400 --> 00:16:23.080]  在關係上,解決不了
[00:16:23.080 --> 00:16:25.080]  按我的方法去KO他
[00:16:25.080 --> 00:16:27.240]  在不同的困難上
[00:16:27.240 --> 00:16:29.240]  按我的方法去KO他
[00:16:29.240 --> 00:16:32.000]  但神的智慧是甚麼呢
[00:16:32.000 --> 00:16:33.800]  神的智慧說的是
[00:16:33.800 --> 00:16:35.760]  我們要交給祂
[00:16:35.760 --> 00:16:38.320]  我們要跟著祂走
[00:16:38.320 --> 00:16:40.480]  神的智慧教我們
[00:16:40.480 --> 00:16:42.880]  去認清這些的試煉
[00:16:42.960 --> 00:16:45.200]  讓祂帶領我們看見
[00:16:45.200 --> 00:16:48.120]  在這些試煉中祂的心意是甚麼
[00:16:48.120 --> 00:16:51.560]  教導我們如何面對眼前的情況
[00:16:51.560 --> 00:16:56.920]  這個智慧不是幫我們即時脫離試煉
[00:16:56.920 --> 00:16:59.960]  而是讓我們在試煉中學習
[00:16:59.960 --> 00:17:03.600]  如何站穩,持續地信靠神
[00:17:03.600 --> 00:17:06.320]  所以雅各說我們要求智慧
[00:17:06.320 --> 00:17:08.880]  而這個求是我們不斷操練
[00:17:08.880 --> 00:17:11.920]  我們學習去依靠祂
[00:17:12.000 --> 00:17:13.280]  而其後的目的
[00:17:13.280 --> 00:17:16.040]  同樣是讓我們在這個過程中
[00:17:16.040 --> 00:17:21.080]  如何看見神在試煉中帶給我們的意義
[00:17:21.080 --> 00:17:22.520]  以至我們在試煉中
[00:17:22.520 --> 00:17:25.560]  能夠走出神的旨意
[00:17:25.560 --> 00:17:27.920]  同樣讓我們用另一個眼光
[00:17:27.920 --> 00:17:31.400]  去看這些試煉在生命中是怎樣發生
[00:17:31.400 --> 00:17:34.080]  當我們看見這段經文時
[00:17:34.080 --> 00:17:36.080]  仔細看的時候
[00:17:36.080 --> 00:17:40.560]  我們發現這段經文其實是一個條件句
[00:17:40.640 --> 00:17:43.200]  若有…就要求…
[00:17:43.200 --> 00:17:45.640]  然後神就會賜…
[00:17:45.640 --> 00:17:48.120]  雅各在此很想帶出的是
[00:17:48.120 --> 00:17:51.200]  當我們自覺有缺陷時
[00:17:51.200 --> 00:17:54.200]  我們明白自己處境中是無助
[00:17:54.200 --> 00:17:55.920]  不知道該如何做的時候
[00:17:55.920 --> 00:17:59.680]  同樣我們認知神是一個私恩的神時
[00:17:59.680 --> 00:18:01.520]  我們來到神面前去求
[00:18:01.520 --> 00:18:05.320]  其實我們就能得到那些智慧
[00:18:05.320 --> 00:18:07.920]  知道神如何帶我們走
[00:18:08.000 --> 00:18:11.120]  不過當我們看這段經文時
[00:18:11.120 --> 00:18:15.280]  我們很容易集中在求這個字
[00:18:15.280 --> 00:18:19.560]  不過雅各在此正正想帶出的重點是甚麼
[00:18:19.560 --> 00:18:23.120]  其實正正是帶出神是一個怎樣的神
[00:18:23.120 --> 00:18:24.720]  神是一個怎樣的神
[00:18:24.720 --> 00:18:28.440]  雅各在此將篇幅帶出很多…
