
[00:00:00.000 --> 00:00:04.000]  好 我們開始今天的講道
[00:01:58.000 --> 00:02:02.000]  也找找上帝在我們生命裡面的提醒
[00:02:02.000 --> 00:02:06.000]  經文是《馬可福音》一章的一至十四節
[00:02:06.000 --> 00:02:08.000]  邀請大家一起讀
[00:02:08.000 --> 00:02:09.000]  預備起
[00:02:09.000 --> 00:02:13.000]  神的兒子耶穌基督福音的起頭
[00:02:13.000 --> 00:02:18.000]  正如以塞亞書先知書上記著
[00:02:18.000 --> 00:02:22.000]  看啊 我要差遣我的使者在你面前
[00:02:22.000 --> 00:02:25.000]  他要為你預備道路
[00:02:25.000 --> 00:02:28.000]  在曠野有陷阱
[00:02:28.000 --> 00:02:31.000]  預備主的道 修直他的路
[00:02:31.000 --> 00:02:35.000]  照這話 施洗約翰來到曠野
[00:02:35.000 --> 00:02:39.000]  宣講悔改的洗禮 使罪得赦
[00:02:39.000 --> 00:02:43.000]  猶太全地和全耶路撒冷的人都出去
[00:02:43.000 --> 00:02:47.000]  到約翰那裡 承認他們的罪
[00:02:47.000 --> 00:02:52.000]  再約但何累受他的洗
[00:02:52.000 --> 00:02:54.000]  下個泡泡 麻煩你
[00:02:54.000 --> 00:02:55.000]  預備起
[00:02:55.000 --> 00:02:59.000]  約翰穿樂陀毛的衣服 腰束皮帶
[00:02:59.000 --> 00:03:02.000]  吃的是黃松和野蜜
[00:03:02.000 --> 00:03:06.000]  他宣講說 有位在我耳後來的
[00:03:06.000 --> 00:03:08.000]  能力比我更大
[00:03:08.000 --> 00:03:12.000]  我就是彎腰給他解鞋帶也不配
[00:03:12.000 --> 00:03:14.000]  我用水給你們施洗
[00:03:14.000 --> 00:03:17.000]  他卻要用聖靈給你們施洗
[00:03:17.000 --> 00:03:21.000]  那時耶穌從加里里的拿撒勒來
[00:03:21.000 --> 00:03:24.000]  再約但何累受了約翰的洗
[00:03:24.000 --> 00:03:29.000]  他從水裡一上來就看見天裂開了
[00:03:29.000 --> 00:03:33.000]  聖靈彷彿甲子降在他身上
[00:03:33.000 --> 00:03:37.000]  又有聲音從天上來說
[00:03:37.000 --> 00:03:41.000]  你是我的愛使 我喜悅你
[00:03:41.000 --> 00:03:45.000]  聖靈那刻把耶穌催到曠野那裡去
[00:03:45.000 --> 00:03:49.000]  他在曠野四十天受撒旦的試探
[00:03:49.000 --> 00:03:52.000]  並與耶穌同在一起
[00:03:52.000 --> 00:03:55.000]  且有天使來伺候他
[00:03:55.000 --> 00:03:58.000]  約翰下監以後 耶穌來到加里里
[00:03:58.000 --> 00:04:03.000]  宣講神的福音和我們一起禱告
[00:04:03.000 --> 00:04:07.000]  耶穌多謝你 多謝你來過這個世界
[00:04:07.000 --> 00:04:11.000]  多謝你就是唯一的主 獨一的真神
[00:04:11.000 --> 00:04:14.000]  多謝你已經拯救了我們的生命
[00:04:14.000 --> 00:04:16.000]  求耶穌幫助我們
[00:04:16.000 --> 00:04:18.000]  因為我們知道你的救恩
[00:04:18.000 --> 00:04:21.000]  不僅僅是拯救我們離開罪這麼簡單
[00:04:21.000 --> 00:04:24.000]  而是你很期望我們與你的關係復和
[00:04:24.000 --> 00:04:28.000]  很期望透過我們去彰顯你的榮美
[00:04:28.000 --> 00:04:31.000]  讓人認識你 讓人認識基督
[00:04:31.000 --> 00:04:33.000]  求耶穌幫助我們
[00:04:33.000 --> 00:04:37.000]  幫助我們繼續聽你的話並實踐你的使命
[00:04:37.000 --> 00:04:41.000]  我們這樣禱告 奉耶穌基督名其求 阿們
[00:04:41.000 --> 00:04:43.000]  介紹一下馬可福音
[00:04:43.000 --> 00:04:45.000]  作者就是馬可
[00:04:45.000 --> 00:04:50.000]  他曾經與保羅一起宣教
[00:04:50.000 --> 00:04:52.000]  但後來他中途離開了
[00:04:52.000 --> 00:04:54.000]  沒有與保羅一起
[00:04:54.000 --> 00:04:58.000]  但他也很積極在早期教會宣教的工作中
[00:04:58.000 --> 00:05:02.000]  有些記載 馬可後來與彼得同工
[00:05:02.000 --> 00:05:05.000]  彼得更稱馬可為二子
[00:05:05.000 --> 00:05:09.000]  所以馬可寫的福音書
[00:05:09.000 --> 00:05:13.000]  並非第一身經歷福音書中寫的事情
[00:05:13.000 --> 00:05:16.000]  而是透過門徒彼得
[00:05:16.000 --> 00:05:19.000]  他的經歷準確地記錄下來
[00:05:19.000 --> 00:05:22.000]  而在四卷福音書中
[00:05:22.000 --> 00:05:25.000]  馬可福音是最早成書的
[00:05:25.000 --> 00:05:29.000]  寫作的時期大約是尼祿的時代
[00:05:29.000 --> 00:05:32.000]  也就是說基督徒是受逼迫的時代
[00:05:32.000 --> 00:05:36.000]  而當時很多第一身親身經歷
[00:05:36.000 --> 00:05:41.000]  或者第一代親身經歷耶穌的神蹟奇事的信徒
[00:05:41.000 --> 00:05:44.000]  也慢慢開始離世
[00:05:44.000 --> 00:05:48.000]  為了避免福音的真理被人誤傳或扭曲
[00:05:48.000 --> 00:05:52.000]  所以記錄下來希望後世人知道
[00:05:52.000 --> 00:05:57.000]  而馬可福音的寫作對象是一群外邦人
[00:05:57.000 --> 00:06:00.000]  這本書很想讓讀者知道
[00:06:00.000 --> 00:06:04.000]  耶穌才是尼塞亞
[00:06:04.000 --> 00:06:07.000]  耶穌才是獨一的真神 多一救主
[00:06:07.000 --> 00:06:11.000]  希望當時的信徒直著救恩
[00:06:11.000 --> 00:06:13.000]  帶給他們的盼望
[00:06:13.000 --> 00:06:16.000]  能夠面對當時的迫害
[00:06:16.000 --> 00:06:20.000]  在一章一節就說出耶穌是誰
[00:06:20.000 --> 00:06:23.000]  這本書擺明是告訴你寫來做什麼的
[00:06:23.000 --> 00:06:27.000]  說耶穌是神的兒子 也就是神
[00:06:27.000 --> 00:06:31.000]  不是次等 跟神同等 也是神
[00:06:31.000 --> 00:06:35.000]  福音是從耶穌而來的
[00:06:35.000 --> 00:06:39.000]  而耶穌是舊約所預言的那位尼塞亞
[00:06:39.000 --> 00:06:43.000]  那位救主 除了耶穌基督再沒有別的拯救
[00:06:43.000 --> 00:06:46.000]  之後就介紹約翰出場
[00:06:46.000 --> 00:06:51.000]  約翰當時已經是一個很有名的先知
[00:06:51.000 --> 00:06:54.000]  很多人都敬佩他
[00:06:54.000 --> 00:06:56.000]  所以在第五節也這麼說
[00:06:56.000 --> 00:06:59.000]  很多人到曠野找他施洗
[00:06:59.000 --> 00:07:04.000]  雖然約翰很有名 但他不是基督
[00:07:04.000 --> 00:07:08.000]  他只是一個開路者 為基督預備道路的人
[00:07:08.000 --> 00:07:12.000]  約翰的洗禮是不能夠叫人得救的
[00:07:12.000 --> 00:07:14.000]  只是一個潔淨的禮
[00:07:14.000 --> 00:07:17.000]  就好像出埃及記的時候
[00:07:17.000 --> 00:07:19.000]  當神要降臨西乃山的時候
[00:07:19.000 --> 00:07:23.000]  以色列人都潔淨自己 洗衣服
[00:07:23.000 --> 00:07:26.000]  潔淨自己 預備神的降臨
[00:07:26.000 --> 00:07:28.000]  因為神是聖潔的
[00:07:28.000 --> 00:07:31.000]  不潔的吻不能夠靠近
[00:07:31.000 --> 00:07:34.000]  所以約翰的洗禮是預備人的心悔改
[00:07:34.000 --> 00:07:38.000]  歸向上帝迎接基督的福音
[00:07:38.000 --> 00:07:41.000]  聖經形容約翰的飲食很簡單
[00:07:41.000 --> 00:07:43.000]  蝗蟲和野物
[00:07:43.000 --> 00:07:46.000]  這些都是一般曠野中比較容易找到的食物
[00:07:46.000 --> 00:07:50.000]  他穿的衣服都是樂陀毛的衣服
[00:07:50.000 --> 00:07:53.000]  簡單來說不是很華麗 很Fancy的東西
[00:07:53.000 --> 00:07:55.000]  很普通的打扮
[00:07:55.000 --> 00:08:01.000]  很適合 這個打扮就好像以前的先知以利亞差不多
[00:08:01.000 --> 00:08:03.000]  都是這樣打扮的
[00:08:03.000 --> 00:08:08.000]  其實施洗約翰絕對有資格
[00:08:08.000 --> 00:08:10.000]  甚至有能力可以吃好一點
[00:08:10.000 --> 00:08:13.000]  穿好一點 住好一點
[00:08:13.000 --> 00:08:17.000]  不過他選擇了一個簡樸的生活
[00:08:17.000 --> 00:08:21.000]  他為神的過 他選擇了自閒
[00:08:21.000 --> 00:08:26.000]  另外約翰很清楚誰才是基督
[00:08:26.000 --> 00:08:31.000]  也很清楚基督來的時候要做更大的事
[00:08:31.000 --> 00:08:35.000]  他就安於本份 做好他的角色
[00:08:35.000 --> 00:08:37.000]  並且 經文這樣形容
[00:08:37.000 --> 00:08:41.000]  連幫基督解鞋帶也不賠
[00:08:41.000 --> 00:08:44.000]  原來解鞋帶 即是鬆鞋帶
[00:08:44.000 --> 00:08:48.000]  是一件很卑賤和卑微的事
[00:08:48.000 --> 00:08:53.000]  甚至連猶太人的奴隸也不會做
[00:08:53.000 --> 00:08:56.000]  這些卑賤的事是給外邦人的奴隸做的
[00:08:56.000 --> 00:08:59.000]  即使大家都是奴隸 猶太人的奴隸也不會做
[00:08:59.000 --> 00:09:01.000]  是給外邦人的奴隸做的
[00:09:01.000 --> 00:09:08.000]  可以想像施洗約翰在耶穌面前是一個很謙卑的神
[00:09:08.000 --> 00:09:13.000]  約翰見證耶穌是基督 是救主
[00:09:13.000 --> 00:09:17.000]  他很清楚自己的身份只是一個開路者
[00:09:17.000 --> 00:09:21.000]  他的洗是預備別人的心悔改歸向上帝
[00:09:21.000 --> 00:09:25.000]  唯有基督以聖靈的洗才叫人得救
[00:09:25.000 --> 00:09:29.000]  當他有這樣的認知 認信的時候
[00:09:29.000 --> 00:09:32.000]  他認定耶穌是基督的時候
[00:09:32.000 --> 00:09:35.000]  他會為上帝的國去自閒
[00:09:35.000 --> 00:09:39.000]  並且以謙卑的態度在耶穌面前
[00:09:39.000 --> 00:09:44.000]  因為他很清楚這才是神的旨意 是神的心意
[00:09:44.000 --> 00:09:48.000]  弟兄姊妹 要成為福音的使者
[00:09:48.000 --> 00:09:51.000]  首先我們要認定耶穌是基督
[00:09:51.000 --> 00:09:53.000]  祂是唯一的拯救
[00:09:53.000 --> 00:09:56.000]  並且願意為福音的緣故
[00:09:56.000 --> 00:10:00.000]  我們也有所限制 放下自己
[00:10:00.000 --> 00:10:02.000]  並且在神面前有謙卑的心
[00:10:02.000 --> 00:10:07.000]  為的是要完成神的旨意
[00:10:07.000 --> 00:10:10.000]  我相信要承認耶穌是基督
[00:10:10.000 --> 00:10:13.000]  是唯一的真神 唯一的救主
[00:10:13.000 --> 00:10:15.000]  並不是太困難
[00:10:15.000 --> 00:10:19.000]  我相信坐在這裡的大家 應該也承認
[00:10:19.000 --> 00:10:25.000]  但是我們有沒有真的視祂為神 視祂為主
[00:10:25.000 --> 00:10:29.000]  並以謙卑的態度來到神面前呢
[00:10:29.000 --> 00:10:33.000]  在我初信的時候 想栽培一個導師
[00:10:33.000 --> 00:10:38.000]  他常常用這幅畫來表達信主是怎麼一回事
[00:10:38.000 --> 00:10:41.000]  大家有沒有見過這幅畫
[00:10:41.000 --> 00:10:44.000]  如果有見過的話 即是你跟我年紀差不多
[00:10:44.000 --> 00:10:47.000]  我信了耶穌30年了
[00:10:47.000 --> 00:10:49.000]  這幅畫已經很老舊了
[00:10:49.000 --> 00:10:52.000]  我網上找不到 我自己砌的
[00:10:52.000 --> 00:10:54.000]  勉勉強強砌到這幅畫
[00:10:54.000 --> 00:10:56.000]  在我初信的時候
[00:10:56.000 --> 00:10:58.000]  我18歲信耶穌
[00:10:58.000 --> 00:11:00.000]  我初信的時候 其實已經30多年前了
[00:11:00.000 --> 00:11:02.000]  也不止30年前
[00:11:02.000 --> 00:11:05.000]  那 怎麼了
[00:11:05.000 --> 00:11:06.000]  有什麼問題嗎
[00:11:06.000 --> 00:11:08.000]  在計算我多少歲嗎
[00:11:08.000 --> 00:11:11.000]  你們的樣子不太精神
[00:11:11.000 --> 00:11:13.000]  先說回這幅圖
[00:11:13.000 --> 00:11:17.000]  在我初信的第一、二天 開始做栽培
[00:11:17.000 --> 00:11:20.000]  我的導師 是一位姐姐
[00:11:20.000 --> 00:11:22.000]  她就把這幅畫告訴我
[00:11:22.000 --> 00:11:26.000]  她說信主是什麼呢
[00:11:26.000 --> 00:11:30.000]  信主就是把本來的寶座
[00:11:30.000 --> 00:11:34.000]  你坐在上面的寶座 給了耶穌坐
[00:11:34.000 --> 00:11:37.000]  而我就在下面
[00:11:37.000 --> 00:11:39.000]  信主是這個意思 原來她這樣跟我說
[00:11:39.000 --> 00:11:42.000]  信主不是說你認罪悔改
[00:11:42.000 --> 00:11:44.000]  不只是說得救
[00:11:44.000 --> 00:11:47.000]  而是你人生的態度也有改變
[00:11:47.000 --> 00:11:48.000]  是以耶穌為首
[00:11:48.000 --> 00:11:51.000]  你心裡面的寶座是給耶穌坐的
[00:11:51.000 --> 00:11:52.000]  不是給自己坐的
[00:11:52.000 --> 00:11:53.000]  你是在下面的
[00:11:53.000 --> 00:11:54.000]  不是以我先走
[00:11:54.000 --> 00:11:56.000]  是以基督先走
[00:11:56.000 --> 00:11:58.000]  以神的心意先走
[00:11:58.000 --> 00:12:01.000]  《施洗約翰》正正就是這樣
[00:12:01.000 --> 00:12:05.000]  原來信耶穌認定基督是神
[00:12:05.000 --> 00:12:08.000]  是說以基督的事情先走
[00:12:08.000 --> 00:12:11.000]  給寶座 心裡面的寶座給他坐
[00:12:11.000 --> 00:12:13.000]  是要放下自己的
[00:12:13.000 --> 00:12:15.000]  要視耶穌為主為王
[00:12:15.000 --> 00:12:18.000]  以神的心意先走
[00:12:18.000 --> 00:12:22.000]  這是人生態度的轉變
[00:12:22.000 --> 00:12:24.000]  要成為訪問使者
[00:12:24.000 --> 00:12:27.000]  是要認定耶穌是基督
[00:12:27.000 --> 00:12:31.000]  也就是說我們的人生態度也有轉變
[00:12:31.000 --> 00:12:34.000]  基督才是我們的首要優先
[00:12:34.000 --> 00:12:37.000]  不是我先走 是基督
[00:12:37.000 --> 00:12:39.000]  弟子妹
[00:12:39.000 --> 00:12:41.000]  不知道這一刻
[00:12:41.000 --> 00:12:44.000]  什麼才是你的首要優先呢
[00:12:44.000 --> 00:12:49.000]  是哪個人 或者哪件事
[00:12:49.000 --> 00:12:51.000]  我們再看下去
[00:12:51.000 --> 00:12:54.000]  先說說耶穌受洗的時候的情況
[00:12:54.000 --> 00:12:58.000]  經文說到耶穌由加里利到約旦河受洗
[00:12:58.000 --> 00:13:02.000]  加里利其實是一個不太出名的小村莊
[00:13:02.000 --> 00:13:05.000]  當時耶穌就像一般人一樣
[00:13:05.000 --> 00:13:09.000]  來到施洗約翰面前去接受洗禮
[00:13:09.000 --> 00:13:12.000]  表明他與罪人同等
[00:13:12.000 --> 00:13:16.000]  具有與神同等的基督
[00:13:16.000 --> 00:13:18.000]  他與罪人一樣
[00:13:18.000 --> 00:13:21.000]  強調基督的謙卑
[00:13:21.000 --> 00:13:24.000]  而天父是以一個超自然的方法
[00:13:24.000 --> 00:13:26.000]  去確定耶穌的神聖
[00:13:26.000 --> 00:13:29.000]  和確定耶穌的身份
[00:13:29.000 --> 00:13:30.000]  聖靈降臨
[00:13:30.000 --> 00:13:33.000]  顯出上帝與耶穌同在
[00:13:33.000 --> 00:13:37.000]  上帝的能力與耶穌同在
[00:13:37.000 --> 00:13:39.000]  並且上帝以愛子
[00:13:39.000 --> 00:13:41.000]  來表達與耶穌的關係
[00:13:41.000 --> 00:13:45.000]  是父子的關係 是親密的關係
[00:13:45.000 --> 00:13:46.000]  神所喜愛
[00:13:46.000 --> 00:13:48.000]  上帝說耶穌是神所喜愛
[00:13:48.000 --> 00:13:50.000]  因為耶穌所做的事情
[00:13:50.000 --> 00:13:54.000]  是神所喜悅的事情
[00:13:54.000 --> 00:13:58.000]  天父與耶穌同在
[00:13:58.000 --> 00:14:00.000]  是一件很重要的事
[00:14:00.000 --> 00:14:03.000]  耶穌在地上行很多神蹟奇事
[00:14:03.000 --> 00:14:06.000]  是因為天父與祂同在
[00:14:06.000 --> 00:14:09.000]  祂運用天父所賜的能力
[00:14:09.000 --> 00:14:11.000]  去完成天父的心意
[00:14:11.000 --> 00:14:13.000]  祂不是靠自己的
[00:14:13.000 --> 00:14:15.000]  不是自己想怎樣就怎樣
[00:14:15.000 --> 00:14:17.000]  甚至乎去到釘十字架之前
[00:14:17.000 --> 00:14:18.000]  在下西馬利園
[00:14:18.000 --> 00:14:21.000]  耶穌也是緊緊依靠天父
[00:14:21.000 --> 00:14:22.000]  如果靠自己
[00:14:22.000 --> 00:14:24.000]  可能耶穌真的很想
[00:14:24.000 --> 00:14:25.000]  拿走那副杯子
[00:14:25.000 --> 00:14:27.000]  不想上十字架
[00:14:27.000 --> 00:14:29.000]  但祂依靠天父
[00:14:29.000 --> 00:14:32.000]  才可以完成這個救恩
[00:14:32.000 --> 00:14:36.000]  耶穌不是運用祂的能力
[00:14:36.000 --> 00:14:38.000]  不是運用天父賜給祂的能力
[00:14:38.000 --> 00:14:42.000]  讓祂成為一個萬人擁戴的王
[00:14:42.000 --> 00:14:45.000]  而是運用天父賜給祂的能力
[00:14:45.000 --> 00:14:47.000]  去施行拯救
[00:14:47.000 --> 00:14:48.000]  去甘願受苦
[00:14:48.000 --> 00:14:51.000]  去完成救恩
[00:14:51.000 --> 00:14:52.000]  耶穌很清楚
[00:14:52.000 --> 00:14:54.000]  祂來到世界的目的
[00:14:54.000 --> 00:14:56.000]  是要完成天父的旨意
[00:14:56.000 --> 00:14:58.000]  過程是很需要依靠天父
[00:14:58.000 --> 00:15:01.000]  和運用天父賜給祂的能力
[00:15:01.000 --> 00:15:04.000]  才可以完成
[00:15:04.000 --> 00:15:05.000]  弟子們
[00:15:05.000 --> 00:15:09.000]  我們同樣都要效法基督
[00:15:09.000 --> 00:15:11.000]  當要實踐父母的使命
[00:15:11.000 --> 00:15:13.000]  過程都需要依靠天父
[00:15:13.000 --> 00:15:18.000]  和運用聖靈所賜的能力去完成
[00:15:18.000 --> 00:15:19.000]  弟兄姊妹
[00:15:19.000 --> 00:15:20.000]  又問問你
[00:15:20.000 --> 00:15:25.000]  你什麼時候最依靠天父?
[00:15:25.000 --> 00:15:26.000]  你什麼時候
[00:15:26.000 --> 00:15:28.000]  祈禱就祈禱
[00:15:28.000 --> 00:15:31.000]  肉緊到眉眼都出汁
[00:15:31.000 --> 00:15:33.000]  那時候是什麼時候?
[00:15:33.000 --> 00:15:37.000]  是不是通常都是靠自己搞不定的事情?
[00:15:37.000 --> 00:15:38.000]  通常搞不定
[00:15:38.000 --> 00:15:41.000]  就出汁出力去找天父
[00:15:41.000 --> 00:15:44.000]  那件是什麼事來的呢?
[00:15:44.000 --> 00:15:46.000]  有什麼重要呢?
[00:15:46.000 --> 00:15:49.000]  為什麼要這麼出力去依靠天父呢?
[00:15:49.000 --> 00:15:52.000]  你常常求天父賜你能力完成的
[00:15:52.000 --> 00:15:55.000]  是什麼事?
[00:15:55.000 --> 00:15:58.000]  是工作上的事情?
[00:15:58.000 --> 00:16:01.000]  是家庭上的事情?
[00:16:01.000 --> 00:16:03.000]  人際關係上的事情?
[00:16:03.000 --> 00:16:10.000]  還是福音傳福音的使命上的事情?
[00:16:10.000 --> 00:16:12.000]  相信人越大
[00:16:12.000 --> 00:16:15.000]  就真的越來越多事情要處理
[00:16:15.000 --> 00:16:18.000]  Multitask應該是大家這個世代
[00:16:18.000 --> 00:16:20.000]  常常會發生的事
[00:16:20.000 --> 00:16:23.000]  每天都很多事情推過來
[00:16:23.000 --> 00:16:25.000]  花上我們很大的氣力
[00:16:25.000 --> 00:16:26.000]  人越大
[00:16:26.000 --> 00:16:27.000]  人生就越來越忙
[00:16:27.000 --> 00:16:30.000]  每天都有很多的Deadline
[00:16:30.000 --> 00:16:32.000]  趕著去完成
[00:16:32.000 --> 00:16:34.000]  有一次以來的大早
[00:16:34.000 --> 00:16:36.000]  其中一個環節
[00:16:36.000 --> 00:16:37.000]  不知道大家記不記得
[00:16:37.000 --> 00:16:39.000]  我就給大家一些面膜
[00:16:39.000 --> 00:16:43.000]  寫一下有什麼阻礙我們跟上帝關係的事情
[00:16:43.000 --> 00:16:47.000]  有什麼阻礙我們離開天父的事情
[00:16:47.000 --> 00:16:49.000]  我收回面膜
[00:16:49.000 --> 00:16:50.000]  我看了
[00:16:50.000 --> 00:16:52.000]  很大部分都是說什麼
[00:16:52.000 --> 00:16:53.000]  很忙
[00:16:53.000 --> 00:16:55.000]  工作很忙
[00:16:55.000 --> 00:16:59.000]  相信進入職場的大家會很明白
[00:16:59.000 --> 00:17:02.000]  上班後就沒有時間了
[00:17:02.000 --> 00:17:05.000]  再加上我們是一個忠心的基督徒
[00:17:05.000 --> 00:17:08.000]  我們當然想做好這份工作
[00:17:08.000 --> 00:17:10.000]  更加盡力
[00:17:10.000 --> 00:17:12.000]  更加多事情要做
[00:17:12.000 --> 00:17:15.000]  又或者為我們的前途好好努力去計劃
[00:17:15.000 --> 00:17:17.000]  裝備自己也很正常
[00:17:17.000 --> 00:17:20.000]  但有時候會不會真的花光我們的精力
[00:17:20.000 --> 00:17:22.000]  只在工作上呢?
[00:17:22.000 --> 00:17:24.000]  會不會這些事情
[00:17:24.000 --> 00:17:26.000]  我們忙個不停
[00:17:26.000 --> 00:17:30.000]  忙到連上帝也忘記了呢?
[00:17:30.000 --> 00:17:32.000]  會不會我們的能力
[00:17:32.000 --> 00:17:34.000]  上帝賜予我們的能力
[00:17:34.000 --> 00:17:37.000]  我們都用在工作上了?
[00:17:37.000 --> 00:17:40.000]  在時代論壇有一篇文章也這樣說
[00:17:40.000 --> 00:17:44.000]  他說忙碌是其中一個令信徒離開教會
[00:17:44.000 --> 00:17:48.000]  以至不能夠實踐使命的其中一個原因
[00:17:48.000 --> 00:17:51.000]  是的,我們真的很忙
[00:17:51.000 --> 00:17:52.000]  我們不是沒有能力
[00:17:52.000 --> 00:17:53.000]  我們也有很多才華
[00:17:53.000 --> 00:17:54.000]  大家都很厲害
[00:17:54.000 --> 00:17:55.000]  不過我們的能力
[00:17:55.000 --> 00:17:56.000]  我們的時間
[00:17:56.000 --> 00:17:59.000]  會不會都花在工作上呢?
[00:17:59.000 --> 00:18:02.000]  但又很無奈
[00:18:02.000 --> 00:18:04.000]  身處香港
[00:18:04.000 --> 00:18:06.000]  我們很難不忙的
[00:18:06.000 --> 00:18:09.000]  香港人經常都說一句話
[00:18:09.000 --> 00:18:10.000]  不用急
[00:18:10.000 --> 00:18:12.000]  想要什麼?
[00:18:12.000 --> 00:18:13.000]  快
[00:18:13.000 --> 00:18:14.000]  每件事都趕著來
[00:18:14.000 --> 00:18:16.000]  慢一點也不行
[00:18:16.000 --> 00:18:18.000]  但我們回看耶穌
[00:18:18.000 --> 00:18:21.000]  耶穌也很忙
[00:18:21.000 --> 00:18:25.000]  聖經說耶穌有時忙到連吃飯的時間也沒有
[00:18:25.000 --> 00:18:27.000]  睡覺的時間也不夠
[00:18:27.000 --> 00:18:32.000]  但耶穌為何能夠實踐上帝的使命呢?
[00:18:32.000 --> 00:18:36.000]  因為他上上都是一個親近天父的人
[00:18:36.000 --> 00:18:40.000]  他是一個上上倚靠天父的人
[00:18:40.000 --> 00:18:45.000]  我在網上看到一個明光社的訪問
[00:18:45.000 --> 00:18:46.000]  這個訪問也算是很久了
[00:18:46.000 --> 00:18:48.000]  是在2012年
[00:18:48.000 --> 00:18:52.000]  訪問當時的英華女校長
[00:18:52.000 --> 00:18:54.000]  李錫玉如女士
[00:18:54.000 --> 00:18:57.000]  訪問的題目是
[00:18:57.000 --> 00:19:01.000]  基督徒如何做好職場家庭教育的侍奉
[00:19:01.000 --> 00:19:10.000]  李錫玉如女士在網上說說她的看法和經驗
[00:19:10.000 --> 00:19:12.000]  作為校長的她
[00:19:12.000 --> 00:19:13.000]  怎會不忙呢?
[00:19:13.000 --> 00:19:15.000]  下班也要照顧家庭
[00:19:15.000 --> 00:19:17.000]  教會也要侍奉
[00:19:17.000 --> 00:19:20.000]  教會是一個首領隊侍奉
[00:19:20.000 --> 00:19:22.000]  教主也要學習
[00:19:22.000 --> 00:19:24.000]  但她分享到
[00:19:24.000 --> 00:19:26.000]  能夠兼顧到
[00:19:26.000 --> 00:19:30.000]  是因為她看每件事都是一個服事
[00:19:30.000 --> 00:19:33.000]  服事是為上帝而做的
[00:19:33.000 --> 00:19:37.000]  即是放上帝在那件事裡
[00:19:37.000 --> 00:19:39.000]  以上帝的眼光
[00:19:39.000 --> 00:19:40.000]  以上帝的想法
[00:19:40.000 --> 00:19:44.000]  讓上帝參與在她的生活裡
[00:19:44.000 --> 00:19:46.000]  並且她這樣說
[00:19:46.000 --> 00:19:49.000]  教徒每天都要抽時間安靜
[00:19:49.000 --> 00:19:51.000]  同神相遇
[00:19:51.000 --> 00:19:53.000]  她說這些時間很重要
