
[00:00:00.000 --> 00:00:05.280]  很開心能夠來到第四芝跟大家分享上帝的話語
[00:02:55.040 --> 00:02:58.400]  有錢人與窮乏人相遇
[00:02:58.400 --> 00:03:01.280]  他們都為耶和華所做
[00:03:01.280 --> 00:03:04.160]  通達人見禍就躲藏
[00:03:04.160 --> 00:03:07.120]  愚昧人卻前往受害
[00:03:07.120 --> 00:03:10.240]  敬畏耶和華心存謙卑
[00:03:10.240 --> 00:03:14.480]  就得財富尊榮 生命為賞賜
[00:03:14.480 --> 00:03:15.200]  繼續
[00:03:15.200 --> 00:03:19.200]  歪曲人路上有荊棘和網羅
[00:03:19.200 --> 00:03:23.040]  保護自己生命的必要遠離
[00:03:23.040 --> 00:03:26.240]  教養孩童走當行的道
[00:03:26.240 --> 00:03:29.360]  就是道路他也不偏離
[00:03:29.360 --> 00:03:32.160]  有錢人管轄窮乏人
[00:03:32.160 --> 00:03:35.200]  欠債的是債主的僕人
[00:03:35.200 --> 00:03:39.040]  殺不義種子的必收割災禍
[00:03:39.040 --> 00:03:42.640]  他情路的象也必廢掉
[00:03:42.640 --> 00:03:45.520]  眼目仁慈的必蒙福
[00:03:45.520 --> 00:03:49.040]  因他將食物分給貧寒人
[00:03:49.040 --> 00:03:52.880]  趕出傲慢人爭端就紫色
[00:03:52.880 --> 00:03:56.240]  紛爭和羞辱也必紫色
[00:03:56.240 --> 00:03:59.920]  喜愛清心 嘴唇有恩賢的
[00:03:59.920 --> 00:04:02.320]  王必與他為友
[00:04:02.320 --> 00:04:05.520]  耶和華的眼目保護紫色
[00:04:05.520 --> 00:04:09.040]  卻毀壞奸詐人的言語
[00:04:09.040 --> 00:04:12.560]  懶惰人說外面有獅子
[00:04:12.560 --> 00:04:15.520]  我在街上必被殺害
[00:04:15.520 --> 00:04:18.720]  陌生女子的口是心坑
[00:04:18.720 --> 00:04:22.800]  耶和華所憎惡的必陷在其中
[00:04:22.800 --> 00:04:25.760]  愚昧迷住孩童的心
[00:04:25.760 --> 00:04:29.760]  用管教的掌可以軟軟趕除
[00:04:29.760 --> 00:04:33.120]  欺壓貧寒人為要利己的
[00:04:33.120 --> 00:04:37.680]  並送禮給有錢人的都必缺乏
[00:04:37.680 --> 00:04:38.960]  好
[00:04:38.960 --> 00:04:43.440]  我們想在這一系列的經文裡
[00:04:43.440 --> 00:04:46.080]  想跟大家思想貧窮
[00:04:46.080 --> 00:04:48.240]  我想大家在開始之前
[00:04:48.240 --> 00:04:51.200]  也有一個安靜的時間
[00:04:51.200 --> 00:04:59.200]  不知道剛才的經文有哪一句在你心裡
[00:04:59.200 --> 00:05:03.840]  「教養孩童,走當行的道,道路都不偏離」
[00:05:03.840 --> 00:05:06.320]  還是怎樣對貧寒人
[00:05:06.320 --> 00:05:14.880]  求主今天在這個地方與我們相遇
[00:05:14.880 --> 00:05:16.880]  藉著祢的話語
[00:05:16.880 --> 00:05:20.000]  讓我們在服侍基層之先
[00:05:20.000 --> 00:05:22.000]  我們思想貧窮
[00:05:22.000 --> 00:05:24.000]  在真言裡對我們的教導
[00:05:24.000 --> 00:05:27.840]  以致我們的生命能夠成為貧寒人的祝福
[00:05:27.840 --> 00:05:30.640]  我們這樣禱告奉耶穌基督的名
[00:05:30.640 --> 00:05:34.800]  中國人做字很奇妙
[00:05:34.800 --> 00:05:38.800]  貧就代表將一個貝分開
[00:05:38.800 --> 00:05:40.480]  上面分下面貝
[00:05:40.480 --> 00:05:41.440]  貝就是錢
[00:05:41.440 --> 00:05:43.200]  一個錢都要分開
[00:05:43.200 --> 00:05:45.680]  就像月底十元
[00:05:45.680 --> 00:05:48.160]  都要分開兩天用
[00:05:48.160 --> 00:05:49.440]  就是分貝
[00:05:49.440 --> 00:05:53.600]  所以我們很欣賞寡婦的兩個小錢
[00:05:53.600 --> 00:05:56.000]  分開了可以放一個下去
[00:05:56.000 --> 00:05:57.840]  另一個可以收回給自己過活
[00:05:57.840 --> 00:06:00.960]  分開了但都放下去奉獻
[00:06:00.960 --> 00:06:02.960]  所以貧就是分貝
[00:06:02.960 --> 00:06:06.800]  窮就是在洞穴裡身要攻
[00:06:06.800 --> 00:06:08.000]  就叫窮
[00:06:08.000 --> 00:06:10.720]  是一個很窄小的空間
[00:06:10.720 --> 00:06:12.880]  要攻住身才能進去
[00:06:12.880 --> 00:06:20.800]  就像我們看到住廁所在床下的板間房的照片
[00:06:20.800 --> 00:06:22.880]  看到我們覺得真的很震驚
[00:06:22.880 --> 00:06:25.200]  要攻住身才能進去
[00:06:25.200 --> 00:06:28.560]  貧和窮就是中國這兩個字的聯絡
[00:06:28.560 --> 00:06:32.080]  中國在網絡的潮語裡有一句說話
[00:06:32.080 --> 00:06:35.280]  貧窮限制了我的想像
[00:06:35.280 --> 00:06:36.560]  大家聽過這句說話
[00:06:36.560 --> 00:06:40.160]  我查了一下據聞這句話來自一位女明星
[00:06:40.160 --> 00:06:45.440]  有人向她求婚一隻19卡的鑽石戒指送給她
[00:06:45.440 --> 00:06:48.720]  一隻很大的鑽石戒指
[00:06:48.720 --> 00:06:50.880]  我都走過去看過鑽石戒指
[00:06:50.880 --> 00:06:53.280]  我記得有一次走過看戒指
[00:06:53.280 --> 00:06:55.280]  有位婆婆在旁邊跟我說
[00:06:55.280 --> 00:06:58.240]  這些不要買 買了都不值錢
[00:06:58.240 --> 00:06:59.360]  我剛剛跟太太看著
[00:06:59.360 --> 00:07:01.120]  聽見婆婆這樣說覺得很安心
[00:07:01.120 --> 00:07:04.080]  原來婆婆是基督徒
[00:07:04.080 --> 00:07:05.840]  她說出這些說話
[00:07:05.840 --> 00:07:09.040]  但網民看到這位女明星一隻這麼大的戒指
[00:07:09.040 --> 00:07:11.360]  就說這戒指這麼大
[00:07:11.360 --> 00:07:13.760]  多不方便到處去刮傷
[00:07:13.760 --> 00:07:17.680]  後來發現這女明星的戒指可以拆開
[00:07:17.680 --> 00:07:20.560]  變成一隻細細的很心形的
[00:07:20.560 --> 00:07:22.960]  很漂亮的一隻細的心形的戒指
[00:07:22.960 --> 00:07:25.760]  網民就覺得被人打臉了
[00:07:25.760 --> 00:07:28.000]  原來開始網民就這樣說
[00:07:28.000 --> 00:07:30.800]  原來貧窮限制了我們的想像
[00:07:30.800 --> 00:07:34.640]  原來一隻大的戒指可以變成一隻小戒指
[00:07:34.640 --> 00:07:35.920]  只不過我們太窮
[00:07:35.920 --> 00:07:37.840]  不知道有這些變化
[00:07:37.840 --> 00:07:41.040]  原來貧窮限制了我們的消費
[00:07:41.040 --> 00:07:42.800]  限制了我們的居所
[00:07:42.800 --> 00:07:44.240]  限制了我們的想像
[00:07:44.240 --> 00:07:47.600]  同時貧窮也限制了我們的理解
[00:07:47.600 --> 00:07:49.040]  早前一個月
[00:07:49.040 --> 00:07:52.960]  我去到基督教關懷無家者協會中心的時候
[00:07:52.960 --> 00:07:57.360]  有位無家者就說近來政府精準扶貧
[00:07:57.360 --> 00:07:59.440]  精準扶貧就照顧三類人
[00:07:59.440 --> 00:08:02.480]  就是劏房 單親和長者戶
[00:08:02.480 --> 00:08:04.800]  就是精準扶貧的目標群組
[00:08:04.800 --> 00:08:07.360]  無家者聽見的時候就很感慨
[00:08:07.360 --> 00:08:10.720]  就說現在被政府瞬間脫貧
[00:08:10.720 --> 00:08:12.320]  因為他不是劏房
[00:08:12.320 --> 00:08:13.520]  因為他在街上睡覺
[00:08:13.520 --> 00:08:14.800]  他不是長者
[00:08:14.800 --> 00:08:16.800]  也不是單親
[00:08:16.800 --> 00:08:20.480]  原來我不是一個貧窮人
[00:08:20.480 --> 00:08:24.800]  他無法理解自己為什麼不在貧窮的裡面
[00:08:24.800 --> 00:08:30.160]  在2020年中國就很清楚我們全面脫貧
[00:08:30.160 --> 00:08:34.080]  不過原來脫貧的收入定得很低
[00:08:34.080 --> 00:08:36.880]  所以在同年已故的總理李克強
[00:08:36.880 --> 00:08:39.600]  立即強調中國有六億人
[00:08:39.600 --> 00:08:42.800]  每個月的收入只有一千元
[00:08:42.800 --> 00:08:45.200]  他立即作出回應
[00:08:45.200 --> 00:08:49.040]  如果真的能夠全面脫貧
[00:08:49.040 --> 00:08:52.080]  但很視乎我們對貧窮的定義
[00:08:52.080 --> 00:08:54.160]  和我們的畫界是什麼
[00:08:54.160 --> 00:08:56.000]  貧窮限制了我們的想像
[00:08:56.000 --> 00:08:57.360]  限制了我們的理解
[00:08:57.360 --> 00:08:59.840]  在貧窮的裡面是很艱難
[00:08:59.840 --> 00:09:04.240]  學者可以為了貧窮線或貧窮的定義不斷去爭論
[00:09:04.240 --> 00:09:09.360]  但最艱難的是貧窮限制了我們的希望
[00:09:09.360 --> 00:09:12.880]  我記得我最窮的一段日子是讀神學的日子
[00:09:12.880 --> 00:09:17.520]  我以前讀中學踢完球喝一支汽水也是很正常的事情
[00:09:17.520 --> 00:09:20.080]  但到了讀神學的時候
[00:09:20.080 --> 00:09:22.160]  因為在外國讀那支汽水很貴
[00:09:22.160 --> 00:09:24.160]  踢完球是不夠膽喝汽水的
[00:09:24.160 --> 00:09:28.400]  原來貧窮令人很多的消費都限制了
[00:09:28.400 --> 00:09:30.800]  可能我們很多弟兄姊妹或者很多信徒
[00:09:30.800 --> 00:09:33.520]  喝不喝汽水都是很小事
[00:09:33.520 --> 00:09:36.720]  不過可能我們這一刻在我們的生命裡面更加擔心
[00:09:36.720 --> 00:09:38.640]  新的一年會不會還有工作呢
[00:09:38.640 --> 00:09:40.480]  現在經濟這麼差
[00:09:40.480 --> 00:09:43.360]  香港經濟最大的憂慮就是下行
[00:09:43.360 --> 00:09:46.480]  再加上現在政府的財赤去到一千億
[00:09:46.480 --> 00:09:51.760]  我們都會擔心自己是否能夠在下一年承擔自己的居所
[00:09:51.760 --> 00:09:53.520]  自己小朋友的教育
[00:09:53.520 --> 00:09:56.080]  我們自己的生活還能夠維持這個標準
[00:09:56.080 --> 00:09:58.880]  這些都是我們可以很擔心的事情
[00:09:58.880 --> 00:10:00.160]  特別是活在香港
[00:10:00.160 --> 00:10:03.280]  如何面對別人的貧窮或者自己的貧窮呢
[00:10:03.280 --> 00:10:06.560]  我想我們今天在《針研》可以看得很清楚
[00:10:06.560 --> 00:10:10.000]  首先跟大家看《針研》貧窮的正面
[00:10:10.000 --> 00:10:12.000]  貧窮的本相
[00:10:12.000 --> 00:10:15.200]  其實《針研》和我們剛才所說
[00:10:15.200 --> 00:10:18.480]  在貧窮裡面所限制我們的想像
[00:10:18.480 --> 00:10:20.000]  限制我們的希望
[00:10:20.000 --> 00:10:21.520]  限制我們的理解
[00:10:21.520 --> 00:10:24.640]  限制我們的人際關係都講得很清楚
[00:10:24.640 --> 00:10:27.120]  《針研》基本上大部分的經文
[00:10:27.120 --> 00:10:29.200]  都對貧窮有一個不好的描寫
[00:10:29.200 --> 00:10:30.000]  除了一句
[00:10:30.000 --> 00:10:32.320]  有錢人自以為有智慧
[00:10:32.320 --> 00:10:35.600]  但聰明的貧寒人能看穿他
[00:10:35.600 --> 00:10:37.440]  如果你是很聰明的話
[00:10:37.440 --> 00:10:39.760]  就算你窮你都看透人生
[00:10:39.760 --> 00:10:42.720]  譬如我自己很喜歡看一本書叫《紅樓夢》
[00:10:42.720 --> 00:10:44.880]  劉姥姥入大官園的時候
[00:10:44.880 --> 00:10:47.280]  她看透了整個大官園裡面
[00:10:47.280 --> 00:10:50.080]  所有人際關係的運作
[00:10:50.080 --> 00:10:52.800]  所以她哄得每一個人都很開心
[00:10:52.800 --> 00:10:54.960]  正如在《路德記》裡面
[00:10:54.960 --> 00:10:57.680]  有一個很貧窮的女人叫娜·奧米
[00:10:57.680 --> 00:11:00.640]  當時她知道她的媳婦路德
[00:11:00.640 --> 00:11:04.560]  在和場上跟波亞斯有一個對話
[00:11:04.560 --> 00:11:07.520]  波亞斯怎樣關顧路德的時候
[00:11:07.520 --> 00:11:10.320]  娜·奧米看透了波亞斯
[00:11:10.320 --> 00:11:11.520]  娜·奧米說了一句話
[00:11:11.520 --> 00:11:12.880]  女兒啊 等著吧
[00:11:12.880 --> 00:11:15.600]  看這事結果如何
[00:11:15.600 --> 00:11:18.080]  因為那人今天不辦妥這事
[00:11:18.080 --> 00:11:19.600]  必不罷休
[00:11:19.600 --> 00:11:22.320]  其實她這句話是在安慰路德
[00:11:22.320 --> 00:11:25.120]  她說這個男人我看透他
[00:11:25.120 --> 00:11:27.280]  他一定有很快速的行動
[00:11:27.280 --> 00:11:28.320]  所以你不要心急
[00:11:28.320 --> 00:11:30.240]  你要安靜等候
[00:11:30.240 --> 00:11:32.480]  你要在上帝面前穩妥
[00:11:32.480 --> 00:11:34.960]  一個很貧窮的女人
[00:11:34.960 --> 00:11:39.200]  事情正如她所看見的發生
[00:11:39.200 --> 00:11:42.640]  這是貧窮人在針研唯一的好處
[00:11:42.640 --> 00:11:44.160]  就是貧窮得久了
[00:11:44.160 --> 00:11:46.160]  你看透了事情
[00:11:46.160 --> 00:11:49.760]  但反而針研沒有浪漫貧窮
[00:11:49.760 --> 00:11:52.640]  針研很真實地指出貧窮的真貌
[00:11:52.640 --> 00:11:54.480]  在《針研書》十章十五節說
[00:11:54.480 --> 00:11:57.520]  貧寒人的貧乏使他敗壞
[00:11:57.520 --> 00:11:59.600]  敗壞不是一種道德性的字
[00:11:59.600 --> 00:12:01.600]  敗壞是毀壞
[00:12:01.600 --> 00:12:04.080]  如果你在長久的貧窮中
[00:12:04.080 --> 00:12:07.760]  你整個人都是一個破損的狀態
[00:12:07.760 --> 00:12:11.440]  我見過有時弟兄姊妹都落在貧困中
[00:12:11.440 --> 00:12:14.400]  可能對自己對人生都有很多懷疑
[00:12:14.400 --> 00:12:16.880]  不單止是對自己的懷疑
[00:12:16.880 --> 00:12:19.280]  在針研看貧寒的正面
[00:12:19.280 --> 00:12:20.160]  十四章二十節說
[00:12:20.160 --> 00:12:23.760]  貧乏人 窮乏人 連淪舍也恨他
[00:12:23.760 --> 00:12:26.080]  窮乏人說哀求的話
[00:12:26.080 --> 00:12:28.720]  有錢人卻用威嚇的話回答他
[00:12:28.720 --> 00:12:30.960]  財富使朋友增多
[00:12:30.960 --> 00:12:34.480]  貧寒人連僅有的朋友也離棄他
[00:12:34.480 --> 00:12:37.840]  貧窮就好像我們有一句說話
[00:12:37.840 --> 00:12:39.600]  負在心山會怎樣
[00:12:39.600 --> 00:12:42.720]  有怨親 窮在路邊會怎樣
[00:12:42.720 --> 00:12:44.080]  沒有人問
[00:12:44.080 --> 00:12:47.040]  針研都是說一些正確的事情
[00:12:47.040 --> 00:12:49.600]  貧窮令你身邊的朋友一定越來越少
[00:12:49.600 --> 00:12:51.920]  我有一次遇到一個姐妹
[00:12:51.920 --> 00:12:54.320]  我問她 她不是在我們這個教會
[00:12:54.320 --> 00:12:56.240]  我問她 你近來在教會生活怎樣
[00:12:56.240 --> 00:12:57.680]  她說很久沒有回來了
[00:12:57.680 --> 00:13:00.880]  她說窮會被人限制
[00:13:00.880 --> 00:13:04.800]  我聽到心裡很酸 很難過
[00:13:04.800 --> 00:13:08.080]  貧窮令身邊的朋友都會越來越少
[00:13:08.080 --> 00:13:10.320]  正如我們中國人剛才說的
[00:13:10.320 --> 00:13:12.240]  遠在心山會有怨親
[00:13:12.240 --> 00:13:13.760]  窮在路邊無人問
[00:13:13.760 --> 00:13:16.720]  針研很看得清貧窮的本相
[00:13:16.720 --> 00:13:18.320]  貧窮不單止沒有朋友
[00:13:18.320 --> 00:13:20.400]  貧窮連親戚也沒有
[00:13:20.400 --> 00:13:22.160]  在針研說
[00:13:22.160 --> 00:13:24.560]  窮乏人連兄弟都恨他
[00:13:24.560 --> 00:13:26.880]  何況朋友更是遠離他
[00:13:26.880 --> 00:13:29.440]  他用言語追隨 他們卻不在
[00:13:29.440 --> 00:13:30.800]  你不斷追著你的兄弟
[00:13:30.800 --> 00:13:32.080]  如果窮得太厲害
[00:13:32.080 --> 00:13:34.080]  你的兄弟看到你都避開你
[00:13:34.080 --> 00:13:35.680]  如果你有兄弟看到你窮
[00:13:35.680 --> 00:13:36.480]  沒有避過你
[00:13:36.480 --> 00:13:38.480]  真的是真兄弟
[00:13:38.480 --> 00:13:40.560]  所以你也做下一個真兄弟
[00:13:40.560 --> 00:13:42.240]  不過針研說到
[00:13:42.240 --> 00:13:46.080]  連你親人自家的兄弟都恨他
[00:13:46.080 --> 00:13:49.600]  在針研書22章今天那段經文讀
[00:13:49.600 --> 00:13:52.240]  原來除了自家兄弟恨他
[00:13:52.240 --> 00:13:54.960]  有錢人管轄窮乏人
[00:13:54.960 --> 00:13:57.840]  欠債的是債主的僕人
[00:13:57.840 --> 00:14:01.360]  你是在一個被人管轄的境況下
[00:14:01.360 --> 00:14:02.160]  因為錢
[00:14:02.160 --> 00:14:03.600]  所以我們小時候聽的歌
[00:14:03.600 --> 00:14:05.840]  餵兩餐 什麼都肯祭前世
[00:14:05.840 --> 00:14:07.600]  這些歌我們都很熟悉
[00:14:07.600 --> 00:14:10.320]  在貧窮的正面去看
[00:14:10.320 --> 00:14:13.280]  鄰舍 兄弟 朋友
[00:14:13.280 --> 00:14:14.800]  不是遠離你
[00:14:14.800 --> 00:14:16.240]  就是恨護你
[00:14:16.240 --> 00:14:18.240]  這是針研說得很清晰
[00:14:18.240 --> 00:14:19.440]  貧窮的正面
[00:14:19.440 --> 00:14:20.880]  貧窮本身就是這樣
[00:14:20.880 --> 00:14:23.360]  反而在身邊有什麼人
[00:14:23.360 --> 00:14:26.560]  只是有債主和有錢人的威嚇
[00:14:26.560 --> 00:14:28.000]  經歷貧窮的人
[00:14:28.000 --> 00:14:29.840]  都很明白富在深山
[00:14:29.840 --> 00:14:32.960]  有怨親窮在路邊無人問的境況
[00:14:32.960 --> 00:14:34.800]  雖然你可以看透世情
[00:14:34.800 --> 00:14:38.400]  但這卻不是聖經要浪漫的境況
[00:14:38.400 --> 00:14:40.320]  我小時候在我接受的教育
[00:14:40.320 --> 00:14:41.840]  貧下階層是好的
[00:14:41.840 --> 00:14:43.840]  富人是需要被打倒的
[00:14:43.840 --> 00:14:46.000]  我們小時候是接受這樣的教育
[00:14:46.000 --> 00:14:48.160]  但聖經無論是新舊約
[00:14:48.160 --> 00:14:52.080]  都沒有特別要求信徒無故走入貧窮
[00:14:52.080 --> 00:14:55.280]  甚至貧窮本身不是神的心意
[00:14:55.280 --> 00:14:57.920]  聖經說神是厚似白密
[00:14:57.920 --> 00:15:01.360]  神不是期望人活在窮乏的裏面
[00:15:01.360 --> 00:15:05.200]  所以要改變貧窮是我們的責任
[00:15:05.200 --> 00:15:07.200]  我們看到其實
[00:15:07.200 --> 00:15:11.200]  香港政府精準地扶貧固然好
[00:15:11.200 --> 00:15:14.880]  解決單親長者和劏房戶固然非常重要
[00:15:14.880 --> 00:15:17.120]  但若果在貧窮線一劃下
[00:15:17.120 --> 00:15:20.080]  原來有130多萬人活在貧窮線下
[00:15:20.080 --> 00:15:22.080]  我們都要很認真去面對
[00:15:22.080 --> 00:15:23.680]  有五分之一的人口
[00:15:23.680 --> 00:15:25.680]  活在貧窮線下的社會
[00:15:25.680 --> 00:15:27.680]  是如何過活的
[00:15:27.680 --> 00:15:31.280]  當然能夠攻堅解決千萬戶絕對貧困的家庭
[00:15:31.280 --> 00:15:33.280]  是中國一個很大的成就
[00:15:33.280 --> 00:15:35.760]  但二顧總理說有六億人
[00:15:35.760 --> 00:15:37.760]  仍然生活在每個月一千元之下
[00:15:37.760 --> 00:15:41.360]  這亦是一條漫長去解決貧困的道路
[00:15:41.360 --> 00:15:43.360]  這亦是我們作為教會
[00:15:43.360 --> 00:15:45.840]  面對亦需要看見上帝的心意
[00:15:45.840 --> 00:15:48.720]  面對貧困的面相時
[00:15:48.720 --> 00:15:50.720]  我們需要面對的事情
[00:15:50.720 --> 00:15:54.080]  雖然主耶穌說:常有窮人與我們同在
[00:15:54.080 --> 00:15:59.360]  但信徒不會將貧窮視為必然和不可改變的事情
[00:15:59.360 --> 00:16:02.000]  因為這本不是上帝的心意
[00:16:02.000 --> 00:16:04.000]  面對改善貧窮
[00:16:04.000 --> 00:16:05.280]  固然要精準扶貧
[00:16:05.280 --> 00:16:07.680]  解決單親長者和劏房戶
[00:16:07.680 --> 00:16:11.680]  但同樣要面對那130萬在貧窮線下的市民
[00:16:11.680 --> 00:16:14.960]  所以要很欣賞建立牧師的心腸
[00:16:14.960 --> 00:16:16.960]  亦要欣賞教會的心腸
[00:16:16.960 --> 00:16:18.960]  如何與這群市民同行
[00:16:18.960 --> 00:16:22.560]  解決千萬戶絕對貧困家庭相當重要
[00:16:22.560 --> 00:16:25.920]  但那六億人在每月一千元之下
[00:16:25.920 --> 00:16:27.280]  雖然是幾年前所說
[00:16:27.280 --> 00:16:28.320]  可能今天會好些
[00:16:28.320 --> 00:16:33.360]  亦是我們很期望與中國教會能夠一起面對的一個景況
[00:16:33.360 --> 00:16:38.320]  這我們看見貧窮的正面
[00:16:38.320 --> 00:16:42.000]  聖經同樣在看貧窮的正面時
[00:16:42.000 --> 00:16:44.000]  在針研不是說沒有出路
[00:16:44.320 --> 00:16:47.840]  但聖經的出路首先在針研中不是派錢
[00:16:47.840 --> 00:16:51.280]  聖經首先的出路絕對不是派錢
[00:16:51.280 --> 00:16:55.840]  因為聖經看見派錢不是改善貧窮最有效的方法
[00:16:55.840 --> 00:16:57.680]  聖經在針研中看
[00:16:57.680 --> 00:17:00.160]  一個人貧窮能夠得以脫貧
[00:17:00.160 --> 00:17:04.560]  是人性格的一個模造才能脫貧
[00:17:04.560 --> 00:17:07.520]  以從根源中服從基層
[00:17:07.520 --> 00:17:09.760]  作為一間服從基層的教會
[00:17:09.760 --> 00:17:11.040]  服從基層的人士
[00:17:11.040 --> 00:17:12.800]  從根源解決貧困
[00:17:12.800 --> 00:17:15.360]  不是派米派糧那麼簡單
[00:17:15.360 --> 00:17:18.720]  因為首先貧窮是有個人責任
[00:17:18.720 --> 00:17:21.120]  我們從另一面看貧窮的正面
[00:17:21.120 --> 00:17:22.800]  六章九至十一節
[00:17:22.800 --> 00:17:24.320]  這是我們很熟悉的經文
[00:17:24.320 --> 00:17:27.520]  我經常想與年青青少讀的經文
[00:17:27.520 --> 00:17:28.880]  我們一起讀出來
[00:17:28.880 --> 00:17:31.120]  可能你將會與你的兒子讀很久
[00:17:31.120 --> 00:17:32.320]  1 2 3
[00:17:32.320 --> 00:17:35.840]  懶惰人,你要睡到幾時?
[00:17:35.840 --> 00:17:38.480]  你甚麼時候才睡醒?
[00:17:38.480 --> 00:17:41.520]  在睡片時,打頓片時
[00:17:41.520 --> 00:17:44.320]  抱著雙臂躺臥片時
[00:17:44.320 --> 00:17:47.360]  你的貧窮就如盜賊來到
[00:17:47.360 --> 00:17:51.440]  你的貧乏彷彿拿盾牌的人來臨
[00:17:51.440 --> 00:17:53.520]  這裡說到不要睡懶覺
[00:17:53.520 --> 00:17:55.520]  立即起床勤奮
