
[00:00:00.000 --> 00:00:02.720]  在我們今天正道之先
[00:03:08.400 --> 00:03:11.720]  「我就是真葡萄樹
[00:03:11.720 --> 00:03:14.240]  我父是栽培的人
[00:03:14.240 --> 00:03:17.640]  凡屬我不結果子的枝子
[00:03:17.640 --> 00:03:19.640]  他就剪掉
[00:03:19.640 --> 00:03:21.360]  凡結果子的
[00:03:21.360 --> 00:03:23.880]  他就收了乾淨
[00:03:23.880 --> 00:03:27.240]  使枝子結果子更多
[00:03:27.240 --> 00:03:31.120]  現在你們因我講給你們的道
[00:03:31.120 --> 00:03:33.480]  已經結淨了
[00:03:33.480 --> 00:03:36.320]  你們要常在我裏面
[00:03:36.320 --> 00:03:39.320]  我也常在你們裏面
[00:03:39.320 --> 00:03:42.840]  枝子若不常在我樹上
[00:03:42.840 --> 00:03:45.720]  自己就不能結果子
[00:03:45.720 --> 00:03:48.800]  你們若常在我裏面
[00:03:48.800 --> 00:03:51.200]  也是這樣
[00:03:51.200 --> 00:03:53.520]  我就是葡萄樹
[00:03:53.520 --> 00:03:55.680]  你們是枝子
[00:03:55.680 --> 00:03:57.720]  常在我裏面的
[00:03:57.720 --> 00:04:00.480]  我也常在它裏面
[00:04:00.480 --> 00:04:03.200]  這人就多結果子
[00:04:03.200 --> 00:04:05.040]  因為來了我
[00:04:05.040 --> 00:04:08.040]  你們就不能做什麼
[00:04:08.040 --> 00:04:10.880]  人若不常在我裏面
[00:04:10.880 --> 00:04:13.760]  就像枝子凋在外面
[00:04:13.760 --> 00:04:15.200]  枯乾了
[00:04:15.200 --> 00:04:17.080]  人撿起來
[00:04:17.080 --> 00:04:19.880]  冰在火裏燒了
[00:04:19.880 --> 00:04:22.520]  你們若常在我裏面
[00:04:22.520 --> 00:04:25.920]  我的話也常在你們裏面
[00:04:25.920 --> 00:04:28.880]  凡你們想要的祈求
[00:04:28.880 --> 00:04:31.640]  就給你們成全
[00:04:31.640 --> 00:04:33.600]  你們多結果子
[00:04:33.600 --> 00:04:36.560]  我父就因此得榮耀
[00:04:36.560 --> 00:04:40.840]  你們也就是我的門徒了」
[00:04:40.840 --> 00:04:46.960]  在經文之前的第十三章
[00:04:46.960 --> 00:04:50.480]  其實是說到耶穌向門徒預言
[00:04:50.480 --> 00:04:53.000]  自己將會被出賣
[00:04:53.000 --> 00:04:56.960]  而彼得也會有三次不認主
[00:04:56.960 --> 00:04:59.560]  到了第十四章裏面說到
[00:04:59.560 --> 00:05:02.600]  耶穌說他將要離開那班門徒
[00:05:02.600 --> 00:05:05.200]  要走上十字架這條路
[00:05:05.200 --> 00:05:07.440]  對於當時的門徒來說
[00:05:07.440 --> 00:05:11.400]  心裏面有很多憂愁
[00:05:11.400 --> 00:05:15.160]  不知道前面會是怎樣
[00:05:15.160 --> 00:05:18.080]  當時主耶穌去安慰他們
[00:05:18.080 --> 00:05:19.400]  去鼓勵他們
[00:05:19.400 --> 00:05:21.320]  而在今天第十五章
[00:05:21.320 --> 00:05:23.520]  我們看這段經文裏面
[00:05:23.520 --> 00:05:28.680]  是說到主耶穌以葡萄樹和枝子的比喻
[00:05:28.680 --> 00:05:30.680]  去提醒門徒
[00:05:30.680 --> 00:05:36.600]  你們要保持和主有親密的關係
[00:05:36.600 --> 00:05:40.440]  我們看第十五章第一節的時候
[00:05:40.440 --> 00:05:42.240]  主耶穌一開始的時候
[00:05:42.240 --> 00:05:46.920]  他用葡萄樹去比喻他自己
[00:05:46.920 --> 00:05:49.000]  但很特別的地方就是
[00:05:49.000 --> 00:05:52.240]  主為他自己加上了一個字
[00:05:52.240 --> 00:05:54.840]  就是「真」
[00:05:54.840 --> 00:05:59.160]  究竟耶穌有甚麼用意呢?
[00:05:59.160 --> 00:06:01.680]  原來在舊約聖經裏面
[00:06:01.680 --> 00:06:04.400]  很多時候他形容以色列
[00:06:04.400 --> 00:06:08.680]  會用葡萄樹作為代表
[00:06:08.680 --> 00:06:12.680]  他要他們結出一些很茂盛的果子
[00:06:12.680 --> 00:06:16.760]  讓他們能夠在愛邦人之中去榮耀神
[00:06:16.760 --> 00:06:19.320]  很可惜他們做不到
[00:06:19.320 --> 00:06:22.440]  而且曾經有先知斥責
[00:06:22.440 --> 00:06:26.760]  這班以色列人沒有結出好的葡萄
[00:06:26.760 --> 00:06:29.840]  反而結出一些壞的葡萄
[00:06:29.840 --> 00:06:35.200]  神亦藉著耶利美先知有一個宣告
[00:06:35.200 --> 00:06:39.400]  「仍然我栽你們是上等的葡萄樹
[00:06:39.400 --> 00:06:41.840]  傳言是真的種子
[00:06:41.840 --> 00:06:47.960]  你怎麼向我變為愛邦葡萄樹的壞之子?」
[00:06:47.960 --> 00:06:51.560]  另外在以塞俄書和以色列書
[00:06:51.560 --> 00:06:55.320]  先知同樣說那班以色列人
[00:06:55.320 --> 00:06:58.520]  如何背棄和神所立的盟約
[00:06:58.520 --> 00:07:00.520]  跟隨那些愛邦人
[00:07:00.520 --> 00:07:02.520]  敬拜其他偶像
[00:07:02.520 --> 00:07:06.200]  而且做了很多神不喜悅的事
[00:07:06.200 --> 00:07:10.640]  以至神的審判要臨到他們
[00:07:10.640 --> 00:07:12.040]  在舊約中
[00:07:12.040 --> 00:07:14.320]  以色列很多時候被譽為
[00:07:14.320 --> 00:07:17.840]  令到神很失望的葡萄樹
[00:07:17.840 --> 00:07:20.680]  直至耶穌的出現
[00:07:20.680 --> 00:07:27.400]  它才是唯一真正合神心意的葡萄樹
[00:07:27.400 --> 00:07:28.880]  所以耶穌在這裡說
[00:07:28.880 --> 00:07:31.240]  自己是真正的葡萄樹
[00:07:31.240 --> 00:07:36.120]  跟祂結連的才是真正的子民
[00:07:36.120 --> 00:07:41.440]  而門徒是葡萄樹上的子子
[00:07:41.440 --> 00:07:46.200]  主耶穌除了比喻自己是真正的葡萄樹之外
[00:07:46.200 --> 00:07:48.600]  在第一節經文裡也說到
[00:07:48.600 --> 00:07:51.880]  天父就是那位栽培的人
[00:07:51.880 --> 00:07:55.560]  作為一個葡萄樹的栽培人
[00:07:55.560 --> 00:07:58.560]  我相信他最大的心願是什麼呢?
[00:07:58.560 --> 00:08:03.280]  就是能夠培育出最好的葡萄樹
[00:08:03.280 --> 00:08:07.600]  並且能夠結更多的果子
[00:08:07.600 --> 00:08:12.840]  究竟「果子」在這裡指的是什麼呢?
[00:08:12.840 --> 00:08:15.600]  如果按照上文的十三章
[00:08:15.600 --> 00:08:19.120]  和下文的十五章去看的時候
[00:08:19.120 --> 00:08:24.360]  我們會知道「果子」在這裡是在說彼此相愛
[00:08:24.360 --> 00:08:27.720]  但是另外在新約聖經裡
[00:08:27.720 --> 00:08:30.320]  也有很多地方提到
[00:08:30.320 --> 00:08:34.800]  信徒生命的「果子」是什麼呢?
[00:08:34.800 --> 00:08:36.360]  相信大家都很熟悉
[00:08:36.360 --> 00:08:39.520]  在《迦拉太書》裡說過
[00:08:39.520 --> 00:08:41.800]  「聖靈所結的果子」
[00:08:41.800 --> 00:08:44.280]  就是「人愛喜樂和平」
[00:08:44.280 --> 00:08:48.120]  「忍耐恩慈良善信實溫柔節制」
[00:08:48.120 --> 00:08:50.720]  同樣在《耳空所書》五章九節
[00:08:50.720 --> 00:08:53.920]  也提到「光明所結的果子」
[00:08:53.920 --> 00:08:58.080]  就是一切的良善公義誠實
[00:08:58.080 --> 00:08:59.440]  所以總括來說
[00:08:59.440 --> 00:09:02.720]  信徒生命的「果子」在這裡是指什麼呢?
[00:09:02.720 --> 00:09:06.520]  是一些屬靈上的品格
[00:09:06.520 --> 00:09:11.600]  究竟怎樣才能結出更多的「果子」呢?
[00:09:11.600 --> 00:09:13.800]  它的秘訣在哪裡呢?
[00:09:13.800 --> 00:09:15.840]  我們去看第一點
[00:09:15.840 --> 00:09:20.600]  第一點就是要我們常在主的裡面
[00:09:20.600 --> 00:09:24.840]  在這段經文裡最常出現的
[00:09:24.840 --> 00:09:27.400]  就是「常在我裡面」
[00:09:27.400 --> 00:09:30.680]  在第四、五、七節裡
[00:09:30.680 --> 00:09:32.960]  都是重複地出現
[00:09:32.960 --> 00:09:37.200]  而「常」這個字不是指時常
[00:09:37.200 --> 00:09:42.520]  而正確的意思可以說是住或停留
[00:09:42.520 --> 00:09:46.400]  在新漢語的譯本裡是用了「住」
[00:09:46.400 --> 00:09:50.680]  而且這是一個持續的狀態
[00:09:50.680 --> 00:09:54.960]  意思是要住在耶穌的裡面
[00:09:54.960 --> 00:09:59.040]  那麼什麼人才會住在耶穌的裡面呢?
[00:09:59.040 --> 00:10:05.480]  一定是要和主有很密切的關係的人
[00:10:05.480 --> 00:10:08.000]  那麼什麼人才會和主有關係呢?
[00:10:08.000 --> 00:10:12.000]  就是那些真正認罪悔改
[00:10:12.000 --> 00:10:17.280]  接受主成為他們生命主的那些人
[00:10:17.280 --> 00:10:20.200]  在第五節的經文裡說過
[00:10:20.200 --> 00:10:23.760]  「我是葡萄樹 你們是獅子」
[00:10:23.760 --> 00:10:27.760]  「常在我裡面的 我也會常在他們裡面」
[00:10:27.760 --> 00:10:31.120]  這些人就會多結「果子」
[00:10:31.120 --> 00:10:33.720]  耶穌很清楚地說
[00:10:33.720 --> 00:10:39.120]  是要住在他們裡面的人才能夠結出「果子」
[00:10:39.120 --> 00:10:44.960]  那麼為什麼要住在他們裡面的人才能夠結出「果子」呢?
[00:10:44.960 --> 00:10:51.120]  原來獅子能夠結「果子」有一個很重要的關鍵
[00:10:51.120 --> 00:10:58.440]  就是如果獅子沒有和那棵葡萄樹結連在一起的時候
[00:10:58.440 --> 00:11:03.560]  獅子本身是沒有辦法去製造養分
[00:11:03.560 --> 00:11:06.480]  而令自己可以去生長的
[00:11:06.480 --> 00:11:09.760]  所以當獅子脫離了葡萄樹的時候
[00:11:09.760 --> 00:11:12.840]  獅子沒有辦法吸取那些營養
[00:11:12.840 --> 00:11:18.800]  它的結局一定是會枯乾和凋謝的
[00:11:18.800 --> 00:11:21.400]  那麼我不知道大家有沒有試過
[00:11:21.400 --> 00:11:24.880]  當你工作很忙碌的時候
[00:11:24.880 --> 00:11:27.400]  又或者你家裡很忙碌
[00:11:27.400 --> 00:11:31.600]  或者有其他的進修或者侍奉很忙碌的時候
[00:11:31.600 --> 00:11:35.360]  通常你會怎樣去處理呢?
[00:11:36.360 --> 00:11:37.560]  你會不會想一下
[00:11:37.560 --> 00:11:42.040]  有沒有什麼東西需要去刪減一下呢?
[00:11:42.040 --> 00:11:44.440]  又或者你有沒有試過
[00:11:44.440 --> 00:11:46.320]  或者曾經想過
[00:11:46.320 --> 00:11:49.120]  不如有些什麼東西可以不做呢?
[00:11:49.120 --> 00:11:54.440]  基督徒最多你會想到什麼不做呢?
[00:11:54.440 --> 00:11:55.960]  有沒有?
[00:11:55.960 --> 00:11:57.040]  有些人在笑
[00:11:57.040 --> 00:11:59.040]  那麼我相信大家都會試過
[00:11:59.040 --> 00:12:01.040]  那麼我自己也會試過
[00:12:01.080 --> 00:12:03.880]  我以前初信主的時候
[00:12:03.880 --> 00:12:05.600]  讀書很忙的時候
[00:12:05.600 --> 00:12:07.960]  會想到有些什麼可以不做呢?
[00:12:07.960 --> 00:12:09.400]  我就跳過了
[00:12:09.400 --> 00:12:11.560]  不如我不要回團契
[00:12:11.560 --> 00:12:13.800]  又或者我少一點回團契
[00:12:13.800 --> 00:12:16.120]  甚至可能我會將靈修
[00:12:16.120 --> 00:12:18.280]  不如我暫時放在一邊
[00:12:18.280 --> 00:12:21.000]  我相信主都不會介意的
[00:12:21.000 --> 00:12:23.680]  他都知道我這麼忙
[00:12:23.680 --> 00:12:27.400]  可能起初我們都不會覺得有什麼問題
[00:12:27.400 --> 00:12:29.880]  但是當日子久了的時候
[00:12:29.880 --> 00:12:33.040]  其實是會很影響到我們的靈命
[00:12:33.040 --> 00:12:36.560]  甚至我們跟頂姐妹那份的關係
[00:12:36.560 --> 00:12:39.040]  曾經有一位姐妹分享
[00:12:39.040 --> 00:12:42.920]  因為她晚上要去進修一個課程
[00:12:42.920 --> 00:12:46.240]  剛好遇上回團契的時間
[00:12:46.240 --> 00:12:48.080]  所以她就告訴組長
[00:12:48.080 --> 00:12:52.120]  我有一段時間都不會回團契的
[00:12:52.120 --> 00:12:55.880]  這位組員後來開始慢慢留意到
[00:12:55.880 --> 00:12:58.120]  原來她沒有回幾個月
[00:12:58.120 --> 00:12:59.720]  沒有回團契的時候
[00:12:59.720 --> 00:13:02.080]  她發覺原來她心靈裡面
[00:13:02.080 --> 00:13:05.480]  開始有一份很乾的感覺
[00:13:05.480 --> 00:13:07.600]  後來她會覺得這樣
[00:13:07.600 --> 00:13:10.880]  再這樣下去的時候真的不是太行
[00:13:10.880 --> 00:13:13.640]  於是這位團友就決定
[00:13:13.640 --> 00:13:16.880]  不如我找另外一個時段
[00:13:16.880 --> 00:13:18.680]  讓我可以回到團契的
[00:13:18.680 --> 00:13:20.920]  我就可以繼續去回
[00:13:20.920 --> 00:13:23.120]  我為了這位姐妹
[00:13:23.120 --> 00:13:26.600]  有一個這樣的決定我很感恩
[00:13:26.600 --> 00:13:30.480]  正如在經文第五節所說
[00:13:30.480 --> 00:13:35.040]  「來了我,你們就不能做什麼」
[00:13:35.040 --> 00:13:37.520]  耶穌很清楚告訴我們
[00:13:37.520 --> 00:13:41.760]  常在主的那種重要性
[00:13:41.760 --> 00:13:45.520]  因為我們屬靈裡面的生命力
[00:13:45.520 --> 00:13:48.600]  源自神
[00:13:48.600 --> 00:13:50.680]  從耶穌那裡而來
[00:13:50.680 --> 00:13:53.200]  如果我們離開了祂的時候
[00:13:53.200 --> 00:13:57.120]  其實我們沒有能力靠我們自己
[00:13:57.120 --> 00:13:58.840]  可以做到其他的事情
[00:13:58.840 --> 00:14:01.280]  或者是面對一些困難
[00:14:01.280 --> 00:14:03.720]  特別是在侍奉的裡面
[00:14:03.720 --> 00:14:05.320]  如果我們信徒
[00:14:05.320 --> 00:14:08.120]  當我們靠自己去侍奉的時候
[00:14:08.120 --> 00:14:11.680]  可能我們很快就會覺得我們很沒力
[00:14:11.680 --> 00:14:15.000]  甚至有時候我們會去到一個地步
[00:14:15.000 --> 00:14:17.400]  可能會耗盡
[00:14:17.400 --> 00:14:20.400]  甚至當我們遇上可能有些挫敗
[00:14:20.400 --> 00:14:22.120]  或者是失望的時候
[00:14:22.120 --> 00:14:26.280]  都會令到我們很容易放棄
[00:14:26.280 --> 00:14:29.640]  最近我聽到有一位姐妹分享
[00:14:29.640 --> 00:14:34.320]  她說她參加了一個去服侍一些貧困家庭
[00:14:34.320 --> 00:14:37.840]  和一些小朋友同行的一個計劃
[00:14:37.840 --> 00:14:42.120]  這個計劃她只需要每一個月去探訪
[00:14:42.120 --> 00:14:45.240]  和陪伴這些小朋友
[00:14:45.240 --> 00:14:49.120]  而在這些小朋友有一個最特別的地方
[00:14:49.120 --> 00:14:53.960]  原來這些小朋友都是來自破碎的家庭
[00:14:53.960 --> 00:14:59.280]  所以這些小朋友有很多情緒的問題
[00:14:59.280 --> 00:15:02.560]  所以當姐妹真的要去關心
[00:15:02.560 --> 00:15:06.800]  去服侍這些小朋友和他們同行的時候
[00:15:06.800 --> 00:15:09.000]  她說一點都不容易
[00:15:09.000 --> 00:15:13.760]  她說不單止你要付出你的時間
[00:15:13.760 --> 00:15:18.360]  還有你要付出你的心力和你的愛心
[00:15:18.360 --> 00:15:22.760]  在當中去和他們一起去同行
[00:15:22.760 --> 00:15:26.280]  她說如果她自己不是有信仰
[00:15:26.280 --> 00:15:28.320]  不是有神的愛的時候
[00:15:28.320 --> 00:15:31.080]  她說我早就已經放棄了
[00:15:31.080 --> 00:15:35.200]  繼續去參與這個服侍
[00:15:35.200 --> 00:15:38.440]  既然我們知道上上在主裡面
[00:15:38.440 --> 00:15:41.160]  那種重要性的時候
[00:15:41.160 --> 00:15:47.920]  今天你又會怎樣將自己結連在主的裡面呢?
[00:15:47.920 --> 00:15:53.720]  究竟門徒又怎樣可以常常在主的裡面呢?
[00:15:53.720 --> 00:15:56.000]  門徒和主的結連
[00:15:56.000 --> 00:15:59.200]  其實一個最具體的行動
[00:15:59.200 --> 00:16:03.240]  我相信大家一定是不會陌生的
[00:16:03.240 --> 00:16:04.800]  就是什麼?
[00:16:04.800 --> 00:16:07.560]  就是我們需要在每一天裡面
[00:16:07.560 --> 00:16:13.080]  我們透過靈修、讀經、默想、禱告去親近神
[00:16:13.080 --> 00:16:17.400]  就是我們透過在這些操練裡面
[00:16:17.400 --> 00:16:20.080]  讓神自己的說話
[00:16:20.080 --> 00:16:24.840]  持續不斷地影響我們的生命
[00:16:24.840 --> 00:16:29.960]  將神自己的說話怎樣去深化在我們裡面
[00:16:29.960 --> 00:16:35.440]  融入在我們的人生觀和價值觀裡面
[00:16:35.440 --> 00:16:39.160]  我們要持續地與主結連
[00:16:39.160 --> 00:16:41.440]  不是說我們有空的時候
[00:16:41.440 --> 00:16:44.280]  我們就找主親近祂
[00:16:44.280 --> 00:16:47.280]  沒有空的時候就將主放在一旁
[00:16:47.280 --> 00:16:49.040]  不是這個意思
[00:16:49.040 --> 00:16:51.880]  而是說我們任何時間
[00:16:51.880 --> 00:16:55.800]  我們都可以與主結連
[00:16:55.800 --> 00:16:59.480]  其實今天有什麼事情會難阻我們
[00:16:59.480 --> 00:17:02.840]  去常常在主的裡面呢?
[00:17:02.840 --> 00:17:07.120]  最近我聽一位姐妹聊天的時候分享
[00:17:07.120 --> 00:17:11.520]  她告訴我她現在在做三份工作
[00:17:11.520 --> 00:17:12.720]  我聽了一會兒
[00:17:12.720 --> 00:17:15.160]  在做哪三份工作呢?
[00:17:15.160 --> 00:17:18.440]  原來她除了自己有一份日常生活
[00:17:18.440 --> 00:17:20.160]  就是平時有一份工作
[00:17:20.160 --> 00:17:21.840]  自己的工作之外
[00:17:21.840 --> 00:17:24.320]  原來她每天除了放工之外
[00:17:24.320 --> 00:17:29.520]  之後她仍然需要照顧自己年老的父母
[00:17:29.520 --> 00:17:34.680]  她說加上最近幫忙在教會裡面搞一些營會
[00:17:34.680 --> 00:17:39.320]  所以原來她很忙地在做三份工作
[00:17:39.320 --> 00:17:43.440]  其實今天我們身處在香港的裡面
[00:17:43.440 --> 00:17:46.240]  工作實在真的很忙
[00:17:46.240 --> 00:17:50.360]  加上可能我們在家裡需要照顧家人
[00:17:50.360 --> 00:17:54.760]  或者一些年紀比較小的孩子需要照顧的時候
[00:17:54.760 --> 00:17:58.880]  實在我們真的要付出很多時間
[00:17:58.880 --> 00:18:01.520]  在這些事情裡面
[00:18:01.520 --> 00:18:05.480]  另外在我平時有機會去見水禮
[00:18:05.480 --> 00:18:07.720]  或者是轉會的時候
[00:18:07.720 --> 00:18:11.000]  我們都會與一些弟妹聊天
[00:18:11.000 --> 00:18:13.720]  特別有時候我都會問到他們
[00:18:13.720 --> 00:18:18.440]  有關他們個人與神的關係究竟是怎樣
[00:18:18.440 --> 00:18:22.160]  但原來很多的肢體都表示
[00:18:22.160 --> 00:18:24.480]  我平時很忙的
[00:18:24.480 --> 00:18:27.120]  所以其實我都不是很穩定的
[00:18:27.120 --> 00:18:33.480]  去做靈修或者是去讀經這個習慣
[00:18:33.480 --> 00:18:38.040]  當我去問到特別是一些職稱團友的時候
[00:18:38.040 --> 00:18:39.480]  我會問一下他們
[00:18:39.480 --> 00:18:40.960]  這樣你這麼忙
[00:18:40.960 --> 00:18:44.960]  平時每一天你有沒有上網
[00:18:44.960 --> 00:18:48.320]  你有沒有去看手機看電視
[00:18:48.320 --> 00:18:52.240]  他們就說有啊我會有的
[00:18:52.240 --> 00:18:54.000]  有時候我們就會去想一下
[00:18:54.000 --> 00:18:58.680]  究竟是生活因為很忙令我們沒有時間
[00:18:58.680 --> 00:19:03.200]  還是有時候我們生活裡面的優先次序
[00:19:03.200 --> 00:19:05.960]  究竟我們怎樣去擺位呢?
[00:19:05.960 --> 00:19:08.720]  有時候我們基督徒的靈命
[00:19:08.720 --> 00:19:11.920]  為什麼這麼枯乾或者是這麼弱
[00:19:11.920 --> 00:19:14.920]  其實有一個很大的原因
[00:19:14.920 --> 00:19:17.720]  都是與我們很少去親近神
[00:19:17.720 --> 00:19:20.600]  都是有一個很大的關係
[00:19:20.600 --> 00:19:24.360]  所以每天我們生活雖然很忙
[00:19:24.360 --> 00:19:28.280]  但是我們不要中了魔鬼的圈套
[00:19:28.280 --> 00:19:33.200]  將忙碌成為我們生活裡面一個藉口
[00:19:33.200 --> 00:19:38.520]  而是令我們要放下去親近神
[00:19:38.520 --> 00:19:42.720]  畢特辛牧師曾經在他有一本書
[00:19:42.720 --> 00:19:45.520]  叫做《天天活出神的話》
[00:19:45.520 --> 00:19:47.480]  他去分享
[00:19:47.480 --> 00:19:53.680]  他說今天忙碌是我們靈性裡面最大的敵人
[00:19:53.680 --> 00:19:58.560]  忙碌是我們靈性裡面最大的敵人
[00:19:58.560 --> 00:20:00.920]  侍奉得力是什麼呢?
[00:20:00.920 --> 00:20:05.160]  是在乎神自己的說話
[00:20:05.160 --> 00:20:08.920]  要立志每天去靈修去讀經
[00:20:08.920 --> 00:20:11.000]  禱告去親近神
[00:20:11.000 --> 00:20:12.880]  其實這個操練
[00:20:12.880 --> 00:20:16.640]  起初的時候一點都不容易
[00:20:16.640 --> 00:20:21.640]  因為要建立一個習慣是需要時間
[00:20:21.640 --> 00:20:27.240]  一定要堅持將這個操練變成一個習慣
[00:20:27.240 --> 00:20:32.440]  才能夠成為我們生命裡面的一個部分
[00:20:32.440 --> 00:20:34.360]  生活雖然很忙
[00:20:34.360 --> 00:20:38.560]  但是當我們去知道常在主裡面
[00:20:38.560 --> 00:20:40.800]  這個是主的吩咐
[00:20:40.800 --> 00:20:43.680]  而且是這麼重要的時候
[00:20:43.680 --> 00:20:47.440]  我們其實可以求主去幫我們
[00:20:47.440 --> 00:20:49.720]  找一個合適的時間
[00:20:49.720 --> 00:20:52.320]  我們可以去親近祂
[00:20:52.320 --> 00:20:54.520]  我認識到有一些肢體
[00:20:54.520 --> 00:20:58.840]  它為了要去堅持去親近主
[00:20:58.840 --> 00:21:06.120]  它是要刻意地去找一個適合它的時間去做靈修
[00:21:06.120 --> 00:21:08.920]  有一些肢體它會選擇怎樣呢?
[00:21:08.920 --> 00:21:10.880]  它會早一點起床
[00:21:10.880 --> 00:21:13.120]  它會回到公司裡面
[00:21:13.120 --> 00:21:15.880]  可能公司的環境會適合它
[00:21:15.880 --> 00:21:17.640]  早一點去做完靈修
[00:21:17.640 --> 00:21:20.160]  才開始它一天的工作
[00:21:20.160 --> 00:21:22.840]  也有一些肢體它會選擇
[00:21:22.840 --> 00:21:25.680]  在它下午的時候吃午飯
[00:21:25.680 --> 00:21:28.520]  會吃一個比較簡單的午餐
[00:21:28.520 --> 00:21:31.600]  吃完之後它會去看聖經
[00:21:31.600 --> 00:21:35.800]  也有一些頂子妹它會選擇坐地鐵的時候
[00:21:35.800 --> 00:21:38.000]  它會去看聖經
[00:21:38.000 --> 00:21:42.160]  也認識我認識有一位做媽媽的姐妹
[00:21:42.160 --> 00:21:45.440]  她會選擇子女還沒起床之前
[00:21:45.440 --> 00:21:47.560]  她就說要去做靈修
[00:21:47.560 --> 00:21:48.320]  她說為什麼呢?
[00:21:48.320 --> 00:21:51.800]  因為當子女起床之後
[00:21:51.800 --> 00:21:55.160]  直到孩子晚上睡覺
[00:21:55.160 --> 00:21:58.120]  她才會有自己的空間
[00:21:58.120 --> 00:21:59.320]  可以去安靜
