
[00:00:00.000 --> 00:00:06.600]  丙姐妹,不知道你們認不認為基督徒的人生
[00:03:35.600 --> 00:03:37.600]  一起來到埃及
[00:03:37.600 --> 00:03:39.600]  他們的名字如下
[00:03:39.600 --> 00:03:41.600]  裡邊西緬
[00:03:41.600 --> 00:03:42.600]  尼米
[00:03:42.600 --> 00:03:43.600]  猶大
[00:03:43.600 --> 00:03:44.600]  以撒加
[00:03:44.600 --> 00:03:45.600]  西布倫
[00:03:45.600 --> 00:03:46.600]  比那敏
[00:03:46.600 --> 00:03:48.600]  但拿忽他利
[00:03:48.600 --> 00:03:49.600]  加德
[00:03:49.600 --> 00:03:51.600]  阿切
[00:03:51.600 --> 00:03:54.600]  雅各的所有血脈子孫
[00:03:54.600 --> 00:03:56.600]  共有七十人
[00:03:56.600 --> 00:03:59.600]  那時約瑟已經在埃及了
[00:03:59.600 --> 00:04:03.600]  後來約瑟和他所有兄弟
[00:04:03.600 --> 00:04:07.600]  以及那一代所有的人都死了
[00:04:07.600 --> 00:04:09.600]  以色列人繁衍
[00:04:09.600 --> 00:04:10.600]  滋生
[00:04:10.600 --> 00:04:11.600]  增多
[00:04:11.600 --> 00:04:12.600]  極其強大
[00:04:12.600 --> 00:04:14.600]  遍滿那地
[00:04:14.600 --> 00:04:15.600]  謝謝
[00:04:15.600 --> 00:04:18.600]  《出埃及記》一章
[00:04:18.600 --> 00:04:21.600]  就是用雅各的宋子的名字
[00:04:21.600 --> 00:04:23.600]  作開始
[00:04:23.600 --> 00:04:27.600]  希伯來聖經乾脆用了這本書
[00:04:27.600 --> 00:04:29.600]  第一個詞語
[00:04:29.600 --> 00:04:32.600]  他們的名字來做書名
[00:04:32.600 --> 00:04:34.600]  而中文翻譯的聖經
[00:04:34.600 --> 00:04:36.600]  就根據七十四譯本
[00:04:36.600 --> 00:04:40.600]  來稱這本書叫《出埃及記》
[00:04:40.600 --> 00:04:43.600]  所以我們順理成章就會認為
[00:04:43.600 --> 00:04:45.600]  這本書重點就是
[00:04:45.600 --> 00:04:49.600]  講到上帝如何拯救以色列百姓
[00:04:49.600 --> 00:04:53.600]  在埃及裡面的水深火熱之中
[00:04:53.600 --> 00:04:56.600]  以色列人之所以承受壓迫
[00:04:56.600 --> 00:04:59.600]  是因為他們身處埃及
[00:04:59.600 --> 00:05:02.600]  但是大家有沒有想過
[00:05:02.600 --> 00:05:05.600]  為什麼他們會身處埃及呢?
[00:05:05.600 --> 00:05:08.600]  究竟是出於人為的錯誤
[00:05:08.600 --> 00:05:11.600]  還是上帝的安排呢?
[00:05:11.600 --> 00:05:15.600]  原來在《出埃及記》一章一節
[00:05:15.600 --> 00:05:16.600]  的頭六個字
[00:05:16.600 --> 00:05:21.600]  是和《創世紀》四十六章八節的字眼是一樣的
[00:05:21.600 --> 00:05:23.600]  所以我們有理由相信
[00:05:23.600 --> 00:05:26.600]  作者是想將我們的思維
[00:05:26.600 --> 00:05:28.600]  帶回《創世紀》四十六章
[00:05:28.600 --> 00:05:30.600]  那裡記載到
[00:05:30.600 --> 00:05:32.600]  雅各在年老的時候
[00:05:32.600 --> 00:05:34.600]  得到上帝的啓示
[00:05:34.600 --> 00:05:37.600]  要帶領整個家族去埃及
[00:05:37.600 --> 00:05:41.600]  他的後裔要在埃及成為大族
[00:05:41.600 --> 00:05:43.600]  雅各在埃及
[00:05:43.600 --> 00:05:46.600]  要和自己心愛的兒子約瑟重逢
[00:05:46.600 --> 00:05:48.600]  之後不久
[00:05:48.600 --> 00:05:50.600]  約瑟就為他送終
[00:05:50.600 --> 00:05:53.600]  再之後約瑟就去世了
[00:05:53.600 --> 00:05:54.600]  約瑟就吩咐後人
[00:05:54.600 --> 00:05:58.600]  將自己的骸骨要記住帶回迦南地
[00:05:58.600 --> 00:06:01.600]  和他的先祖同葬
[00:06:01.600 --> 00:06:04.600]  所以回到應許之地迦南
[00:06:04.600 --> 00:06:09.600]  就成為了《出埃及記》這本書的伏筆
[00:06:09.600 --> 00:06:12.600]  但是我就有個疑問
[00:06:12.600 --> 00:06:14.600]  明明應許之地迦南
[00:06:14.600 --> 00:06:17.600]  才是他們的目的地
[00:06:17.600 --> 00:06:21.600]  雅各一家本身就已經在迦南
[00:06:21.600 --> 00:06:23.600]  為什麼神要多此一舉
[00:06:23.600 --> 00:06:26.600]  要他們去埃及呢
[00:06:26.600 --> 00:06:29.600]  如果要雅各在臨終前
[00:06:29.600 --> 00:06:32.600]  讓他見到他的寶貝兒子約瑟
[00:06:32.600 --> 00:06:36.600]  那叫約瑟回去迦南就行了
[00:06:36.600 --> 00:06:38.600]  何必多此一舉
[00:06:38.600 --> 00:06:42.600]  要雅各舉家移民到埃及呢
[00:06:42.600 --> 00:06:44.600]  如果不去埃及的話
[00:06:44.600 --> 00:06:49.600]  他們就不會遇上之後的逼迫和壓迫
[00:06:49.600 --> 00:06:51.600]  究竟神這樣做
[00:06:51.600 --> 00:06:54.600]  是否有什麼特別的用意呢
[00:06:54.600 --> 00:06:57.600]  當我看回《出埃及記》一章七節的時候
[00:06:57.600 --> 00:06:59.600]  我就有少少發現
[00:06:59.600 --> 00:07:02.600]  因為第七節提及的繁衍
[00:07:02.600 --> 00:07:05.600]  滋生增多極其強大
[00:07:05.600 --> 00:07:07.600]  遍滿那地
[00:07:07.600 --> 00:07:10.600]  一路都是神在《創世記》裡面
[00:07:10.600 --> 00:07:13.600]  不斷提到上帝給予人類
[00:07:13.600 --> 00:07:16.600]  特別是以色列人的祝福
[00:07:16.600 --> 00:07:18.600]  《創世記》十五章
[00:07:18.600 --> 00:07:22.600]  記載到上帝要賞賜阿伯拉罕
[00:07:22.600 --> 00:07:25.600]  阿伯拉罕那時候就跟神說
[00:07:25.600 --> 00:07:28.600]  你賞賜那麼多給我都沒用
[00:07:28.600 --> 00:07:31.600]  我都沒兒子去承繼我的產業
[00:07:31.600 --> 00:07:34.600]  神就跟阿伯拉罕說
[00:07:34.600 --> 00:07:36.600]  將來你的後裔
[00:07:36.600 --> 00:07:38.600]  要好像天上的星
[00:07:38.600 --> 00:07:40.600]  海邊的沙那麼多
[00:07:40.600 --> 00:07:42.600]  多到數不完
[00:07:42.600 --> 00:07:44.600]  這一章提到
[00:07:44.600 --> 00:07:48.600]  以色列民族在埃及地區繁衍
[00:07:48.600 --> 00:07:54.600]  其實就是上帝對他們的祝福的初步兌現
[00:07:54.600 --> 00:07:58.600]  神在《創世記》十五章十三至十四節
[00:07:58.600 --> 00:08:01.600]  還說定給阿伯拉罕知道
[00:08:01.600 --> 00:08:06.600]  他們的後裔將會在埃及被奴役四百年
[00:08:06.600 --> 00:08:08.600]  才可以離開
[00:08:08.600 --> 00:08:12.600]  之後才可以再去英許之地
[00:08:12.600 --> 00:08:13.600]  如果是這樣的話
[00:08:13.600 --> 00:08:17.600]  神一早就已經計劃好這個行程
[00:08:17.600 --> 00:08:18.600]  換句話說
[00:08:18.600 --> 00:08:23.600]  以色列人在埃及地開始繁盛
[00:08:23.600 --> 00:08:28.600]  也是神要實現他對阿伯拉罕的祝福的一部分
[00:08:28.600 --> 00:08:30.600]  我們一向都知道
[00:08:30.600 --> 00:08:33.600]  上帝不單止想他們一個家族得福
[00:08:33.600 --> 00:08:37.600]  而是要他們令整個地方
[00:08:37.600 --> 00:08:41.600]  萬國萬族都同得上帝的祝福
[00:08:41.600 --> 00:08:45.600]  所以上帝給我們的祝福和恩典
[00:08:45.600 --> 00:08:49.600]  不僅是我們自己收在袋子里這麼簡單
[00:08:49.600 --> 00:08:51.600]  也是對我們的托付
[00:08:51.600 --> 00:08:53.600]  是使命
[00:08:53.600 --> 00:08:56.600]  以色列人在埃及地區繁衍
[00:08:56.600 --> 00:08:58.600]  然後承受壓迫
[00:08:58.600 --> 00:09:04.600]  是神要萬國得福的計劃必然的一部分
[00:09:04.600 --> 00:09:06.600]  事實上聖經記載
[00:09:06.600 --> 00:09:09.600]  神很多次說到我們得福之後
[00:09:09.600 --> 00:09:11.600]  是要負責延福的
[00:09:11.600 --> 00:09:15.600]  將這份福氣延伸給其他人
[00:09:15.600 --> 00:09:17.600]  如果我嘗試從這個角度去看
[00:09:17.600 --> 00:09:20.600]  整卷出埃及記的經歷的話
[00:09:20.600 --> 00:09:23.600]  那整件事就都通了
[00:09:23.600 --> 00:09:28.600]  原來上帝要在地上將祂的祝福擴展
[00:09:28.600 --> 00:09:32.600]  讓屬祂的子民和其他國家的百姓
[00:09:32.600 --> 00:09:35.600]  都認識這一位獨一的真神
[00:09:35.600 --> 00:09:43.600]  所以埃及就是神要擴展的目標之一
[00:09:43.600 --> 00:09:46.600]  即使我們見到這麼邪惡的法老
[00:09:46.600 --> 00:09:48.600]  都不是上帝的敵人
[00:09:48.600 --> 00:09:50.600]  更加不是我們的敵人
[00:09:50.600 --> 00:09:54.600]  而是上帝要施救恩的對象
[00:09:54.600 --> 00:09:57.600]  這就是神對世人的心腸
[00:09:57.600 --> 00:10:00.600]  神要讓祂的子民在埃及繁衍
[00:10:00.600 --> 00:10:03.600]  滋生增多的其強大
[00:10:03.600 --> 00:10:05.600]  遍滿整個地方
[00:10:05.600 --> 00:10:08.600]  來見證上帝的祝福和榮耀
[00:10:08.600 --> 00:10:12.600]  透過這幾節經文同時也讓我們知道
[00:10:12.600 --> 00:10:16.600]  以色列是如何從一個家族繁衍增多
[00:10:16.600 --> 00:10:19.600]  演變成一個強大的民族
[00:10:19.600 --> 00:10:21.600]  弟兄姊妹
[00:10:21.600 --> 00:10:26.600]  我以前都不是很清楚神對這個世界的心意
[00:10:26.600 --> 00:10:29.600]  所以只覺得做好自己本分
[00:10:29.600 --> 00:10:31.600]  好好讀聖經
[00:10:31.600 --> 00:10:35.600]  做一個奇奇怪怪的基督徒就行了
[00:10:35.600 --> 00:10:40.600]  但神就透過聖經上的漸進式啓示告訴我
[00:10:40.600 --> 00:10:43.600]  原來由創世紀到啓示錄
[00:10:43.600 --> 00:10:45.600]  都是在講這個主題
[00:10:45.600 --> 00:10:49.600]  就是上帝要萬國萬族得福的計劃
[00:10:49.600 --> 00:10:52.600]  過程是如何進行
[00:10:52.600 --> 00:10:53.600]  如何實現
[00:10:53.600 --> 00:10:56.600]  中間又會遇到什麼挫折
[00:10:56.600 --> 00:10:59.600]  那些奇妙的事情是如何發生
[00:10:59.600 --> 00:11:02.600]  神如何最後得勝
[00:11:02.600 --> 00:11:04.600]  這些經文都是激勵著我
[00:11:04.600 --> 00:11:07.600]  可以如何參與其中
[00:11:07.600 --> 00:11:08.600]  弟兄姊妹
[00:11:08.600 --> 00:11:13.600]  雖然我們不用不斷地生孩子來繁衍
[00:11:13.600 --> 00:11:19.600]  但神要祂的子民遍滿全地增多這個使命
[00:11:19.600 --> 00:11:21.600]  今天仍然生效
[00:11:21.600 --> 00:11:25.600]  你又知不知道神的心意呢?
[00:11:25.600 --> 00:11:29.600]  當然了,看見神的計劃這麼順利開展
[00:11:29.600 --> 00:11:31.600]  當然非常高興
[00:11:31.600 --> 00:11:34.600]  但事情又怎會這麼順利呢?
[00:11:34.600 --> 00:11:39.600]  接著我們又看看神的計劃遇到什麼難阻
[00:11:39.600 --> 00:11:45.600]  我想請弟兄一起讀出第八至十四節的經文
[00:11:45.600 --> 00:11:47.600]  準備起
[00:11:47.600 --> 00:11:51.600]  後來一個新王登位統治埃及
[00:11:51.600 --> 00:11:54.600]  這王不知到若瑟的事
[00:11:54.600 --> 00:11:57.600]  他對自己的人民說
[00:11:57.600 --> 00:12:01.600]  看啊,以色列民比我們更多更強大
[00:12:01.600 --> 00:12:05.600]  來吧,我們要精明地對付他們
[00:12:05.600 --> 00:12:07.600]  免得他們增多
[00:12:07.600 --> 00:12:09.600]  一旦發生戰爭
[00:12:09.600 --> 00:12:13.600]  他們就會加入我們的敵人那邊
[00:12:13.600 --> 00:12:14.600]  攻擊我們
[00:12:14.600 --> 00:12:17.600]  然後上去離開這地
[00:12:17.600 --> 00:12:22.600]  於是埃及人指派奴役長監管他們
[00:12:22.600 --> 00:12:24.600]  輔待他們
[00:12:24.600 --> 00:12:26.600]  要他們服輔役
[00:12:26.600 --> 00:12:29.600]  為法老建造了兩個
[00:12:29.600 --> 00:12:33.600]  就是比東和蘭塞
[00:12:33.600 --> 00:12:37.600]  埃及人越是輔待他們
[00:12:37.600 --> 00:12:39.600]  他們越是增多
[00:12:39.600 --> 00:12:41.600]  越是散步
[00:12:41.600 --> 00:12:44.600]  埃及人就因以色列人而恐慌
[00:12:44.600 --> 00:12:49.600]  於是埃及人苛刻地奴役以色列人
[00:12:49.600 --> 00:12:52.600]  要他們做艱辛的工作
[00:12:52.600 --> 00:12:57.600]  包括和泥、造磚和田裡種種工作
[00:12:57.600 --> 00:13:02.600]  埃及人做這一切工作
[00:13:02.600 --> 00:13:05.600]  使他們活得很苦
[00:13:05.600 --> 00:13:07.600]  謝謝
[00:13:07.600 --> 00:13:09.600]  第八節告訴我們
[00:13:09.600 --> 00:13:12.600]  以色列人遇到一個新形勢
[00:13:12.600 --> 00:13:16.600]  就是埃及地有一個新的統治者加入
[00:13:16.600 --> 00:13:19.600]  氣氛開始緊張起來
[00:13:19.600 --> 00:13:22.600]  首先經文告訴我們
[00:13:22.600 --> 00:13:26.600]  這個新王是不知道弱勢
[00:13:26.600 --> 00:13:29.600]  或者一切關於弱勢的事情
[00:13:29.600 --> 00:13:32.600]  這個關於法老不知道的主題
[00:13:32.600 --> 00:13:37.600]  在《出埃及記》後來的經文是一再出現的
[00:13:37.600 --> 00:13:40.600]  隨著這個新王的崛起
[00:13:40.600 --> 00:13:44.600]  帶來了一系列不可避免的變化
[00:13:44.600 --> 00:13:47.600]  基於這個不認識
[00:13:47.600 --> 00:13:51.600]  其實是表達了一個客觀的事實給我們知道
[00:13:51.600 --> 00:13:56.600]  就是法老是沒有義務要去明白這一群外族居民
[00:13:56.600 --> 00:14:00.600]  所以這個民族背後承受了什麼應許
[00:14:00.600 --> 00:14:03.600]  他們背後有什麼使命
[00:14:03.600 --> 00:14:05.600]  法老是完全不知道
[00:14:05.600 --> 00:14:07.600]  也不會關心
[00:14:07.600 --> 00:14:10.600]  所以法老跟著的行動
[00:14:10.600 --> 00:14:13.600]  相對上是可以理解的
[00:14:13.600 --> 00:14:17.600]  後來法老和摩西交手的時候
[00:14:17.600 --> 00:14:22.600]  法老再一次聲稱不知道耶和華是誰
[00:14:22.600 --> 00:14:24.600]  可能就是因為這樣
[00:14:24.600 --> 00:14:27.600]  相信神聽到他的訴求
[00:14:27.600 --> 00:14:30.600]  耶和華會盡他的能力
[00:14:30.600 --> 00:14:33.600]  確保法老和全埃及地的人
[00:14:33.600 --> 00:14:36.600]  都知道耶和華是誰
[00:14:36.600 --> 00:14:40.600]  雖然我們不是很理解這位新的統治者
[00:14:40.600 --> 00:14:44.600]  但是跟著第九節告訴我們
[00:14:44.600 --> 00:14:46.600]  這位新的法老
[00:14:46.600 --> 00:14:48.600]  因著他看見的一些事情
[00:14:48.600 --> 00:14:50.600]  他不太滿意
[00:14:50.600 --> 00:14:52.600]  第九節裡面
[00:14:52.600 --> 00:14:55.600]  更多更強大的原文
[00:14:55.600 --> 00:15:00.600]  是想表達了有數量和力量方面的意味
[00:15:00.600 --> 00:15:05.600]  因為這一股新的勢力開始擴展
[00:15:05.600 --> 00:15:08.600]  所以法老感到恐慌
[00:15:08.600 --> 00:15:10.600]  第十節裡面
[00:15:10.600 --> 00:15:13.600]  出現了一個命令語氣的動詞
[00:15:13.600 --> 00:15:14.600]  來呀
[00:15:14.600 --> 00:15:16.600]  而且
[00:15:16.600 --> 00:15:19.600]  這個動詞是用一個祈願式
[00:15:19.600 --> 00:15:25.600]  即是祈求人們一起的表達方式來表達
[00:15:25.600 --> 00:15:29.600]  這樣的用法在出埃及的只是用了一次
[00:15:29.600 --> 00:15:31.600]  但是在其他的書卷
[00:15:31.600 --> 00:15:33.600]  他又怎麼用呢
[00:15:33.600 --> 00:15:36.600]  在《創世紀》十一章三節提到
[00:15:36.600 --> 00:15:39.600]  神的子民要彼此相依
[00:15:39.600 --> 00:15:40.600]  來吧
[00:15:40.600 --> 00:15:42.600]  我們要做磚做石頭
[00:15:42.600 --> 00:15:46.600]  要建一座通天的巴別塔
[00:15:46.600 --> 00:15:48.600]  另外在《撒姆爾記》下
[00:15:48.600 --> 00:15:50.600]  十一章十五節
[00:15:50.600 --> 00:15:52.600]  就是大魏要吩咐約壓
[00:15:52.600 --> 00:15:56.600]  要用奸計推烏尼亞出去殺敵
[00:15:56.600 --> 00:15:59.600]  將他放在一個危險之地
[00:15:59.600 --> 00:16:01.600]  軍隊就退後
[00:16:01.600 --> 00:16:05.600]  讓他孤身一人來被敵人殺死
[00:16:05.600 --> 00:16:08.600]  所以作者是想我們留意
[00:16:08.600 --> 00:16:10.600]  法老因著他內心的恐懼
[00:16:10.600 --> 00:16:12.600]  就慫恿人民
[00:16:12.600 --> 00:16:17.600]  用奸計來阻止這個擴展計劃
[00:16:17.600 --> 00:16:18.600]  表面來看
[00:16:18.600 --> 00:16:24.600]  這次好像是以色列人和法老之間的對決
[00:16:24.600 --> 00:16:25.600]  其實看真一點
[00:16:25.600 --> 00:16:28.600]  法老真正的對手是誰
[00:16:28.600 --> 00:16:31.600]  是神
[00:16:31.600 --> 00:16:34.600]  這位埃及法老在《出埃及記》里
[00:16:34.600 --> 00:16:38.600]  被描繪成一個反對上帝的人物
[00:16:38.600 --> 00:16:42.600]  他之後一再將自己置身在一個
[00:16:42.600 --> 00:16:47.600]  和上帝救贖計劃對敵的位置之上
[00:16:47.600 --> 00:16:50.600]  可能是恐懼心態的驅使
[00:16:50.600 --> 00:16:53.600]  以至他以管治為理由
[00:16:53.600 --> 00:16:56.600]  用一些方法控制這件事的發生
[00:16:56.600 --> 00:17:02.600]  所以他想出一系列自以為精明的奸計
[00:17:02.600 --> 00:17:06.600]  第十節上我們也看到法老
[00:17:06.600 --> 00:17:11.600]  以一個萬一以色列民聯合埃及人的敵人
[00:17:11.600 --> 00:17:14.600]  來作亂的理由
[00:17:14.600 --> 00:17:17.600]  他嘗試去說服埃及的子民
[00:17:17.600 --> 00:17:19.600]  配合他自己的詭計
[00:17:19.600 --> 00:17:23.600]  其實我覺得這個理由也有點奇怪
[00:17:23.600 --> 00:17:26.600]  基於以色列人口急劇增加
[00:17:26.600 --> 00:17:28.600]  如果他們真的要叛亂
[00:17:28.600 --> 00:17:32.600]  其實自己就已經足以夠人手去作亂
[00:17:32.600 --> 00:17:36.600]  還用什麼要聯合埃及的敵人呢
[00:17:36.600 --> 00:17:40.600]  不過似乎第十節的後半部分理由
[00:17:40.600 --> 00:17:43.600]  才是法老真正的動機
[00:17:43.600 --> 00:17:46.600]  因為《出埃及記》就是說到
[00:17:46.600 --> 00:17:50.600]  以色列之後成為強大的民族
[00:17:50.600 --> 00:17:52.600]  然後就離開埃及
[00:17:52.600 --> 00:17:55.600]  最後這件事真的實現了
[00:17:55.600 --> 00:17:59.600]  在這裡顯出法老的不良動機
[00:17:59.600 --> 00:18:02.600]  可能他想留住這群以色列人
[00:18:02.600 --> 00:18:04.600]  幫他做廉價勞工
[00:18:04.600 --> 00:18:09.600]  所以以色列人就在埃及被他們奴役
[00:18:09.600 --> 00:18:11.600]  而十一節裡面
[00:18:11.600 --> 00:18:15.600]  「苦待」這個原文有壓迫的意思
[00:18:15.600 --> 00:18:17.600]  含義其實很廣泛
[00:18:17.600 --> 00:18:21.600]  也可以包括身體的虐待
[00:18:21.600 --> 00:18:25.600]  強迫征服和羞辱的意思
[00:18:25.600 --> 00:18:29.600]  這位一國之君由於內心不良
[00:18:29.600 --> 00:18:33.600]  結果就成為了邪惡勢力的代表
[00:18:33.600 --> 00:18:37.600]  他嘗試透過奴隸式的勞動
[00:18:37.600 --> 00:18:40.600]  來粉碎神賜福的計劃
[00:18:40.600 --> 00:18:43.600]  他打算依靠勢力財能
[00:18:43.600 --> 00:18:46.600]  結果是自招失敗
[00:18:46.600 --> 00:18:49.600]  我們見到以色列人這麼慘
[00:18:49.600 --> 00:18:53.600]  很容易就會集中焦點去同情他們
[00:18:53.600 --> 00:18:55.600]  所以我們可能很自然會問
[00:18:55.600 --> 00:18:59.600]  為什麼上帝容許他的子民受欺壓?
[00:18:59.600 --> 00:19:02.600]  神你究竟去了哪裡?
[00:19:02.600 --> 00:19:07.600]  但其實經文是否只是想告訴我們這件事?
[00:19:07.600 --> 00:19:12.600]  還是神想我們看到另一面發生的事情?
[00:19:12.600 --> 00:19:16.600]  大家如果看到第十二節就會明白
[00:19:16.600 --> 00:19:19.600]  經文是想我們留意
[00:19:19.600 --> 00:19:23.600]  法老的計劃最後帶來的結果
[00:19:23.600 --> 00:19:29.600]  法老因為恐懼而想出這個所謂精巧的妙計
[00:19:29.600 --> 00:19:34.600]  但這個計劃反而令埃及人更恐慌
[00:19:34.600 --> 00:19:37.600]  結果高下立見
[00:19:37.600 --> 00:19:40.600]  所以我在這幾節的經文里
[00:19:40.600 --> 00:19:43.600]  發現到一個神學的原則
[00:19:43.600 --> 00:19:48.600]  就是上帝如何親自在一個轉變中負責到底
[00:19:48.600 --> 00:19:52.600]  以色列人面對轉變和挑戰
[00:19:52.600 --> 00:19:55.600]  原來神是想我們看看
[00:19:55.600 --> 00:19:58.600]  即使在這麼艱難的處境里
[00:19:58.600 --> 00:20:02.600]  但他的計劃似乎未受難
[00:20:02.600 --> 00:20:05.600]  神似乎要我們明白
[00:20:05.600 --> 00:20:12.600]  究竟我們可以如何看上帝的保守和大能?
[00:20:12.600 --> 00:20:16.600]  其實就是連敵人的奸計都掌握在他的手中
[00:20:16.600 --> 00:20:19.600]  所以我們很快就會見到第一場的對決
[00:20:19.600 --> 00:20:24.600]  法老又怎會是上帝的對手呢?
[00:20:24.600 --> 00:20:26.600]  弟兄姊妹
[00:20:26.600 --> 00:20:30.600]  環境的改變確實會令到人們產生不安
[00:20:30.600 --> 00:20:34.600]  特別是喜歡追求安定繁榮的我們
[00:20:34.600 --> 00:20:36.600]  由艱難的處境變為平順
[00:20:36.600 --> 00:20:39.600]  當然是每個人都想的
[00:20:39.600 --> 00:20:42.600]  但如果由平順的日子變得艱難
[00:20:42.600 --> 00:20:46.600]  我明白過程真的很折磨
[00:20:46.600 --> 00:20:51.600]  在我生命中也有一段比較艱難的日子
[00:20:51.600 --> 00:20:54.600]  我父母是做運輸生意的
[00:20:54.600 --> 00:20:57.600]  早年因為沙士的影響
[00:20:57.600 --> 00:21:00.600]  我們的客戶生意不好
[00:21:00.600 --> 00:21:04.600]  連鎖反應的底下就是拖我們的賬
[00:21:04.600 --> 00:21:07.600]  不找賬的日子就越來越長
[00:21:07.600 --> 00:21:10.600]  結果因為仍然要營運的關係
[00:21:10.600 --> 00:21:15.600]  我們就受著極度入不敷支的狀況去影響
[00:21:15.600 --> 00:21:18.600]  可能壓力太大
[00:21:18.600 --> 00:21:21.600]  所以媽媽就患上了末期癌症
[00:21:21.600 --> 00:21:25.600]  就是這樣我由一隻幸福的小鳥一夜長大
[00:21:25.600 --> 00:21:27.600]  要幫忙擔起頭家
[00:21:27.600 --> 00:21:32.600]  我除了每個月的人工大部分都要給家裡之外
[00:21:32.600 --> 00:21:35.600]  白天就要回自己的工作
[00:21:35.600 --> 00:21:39.600]  下班就要趕去貨倉幫爸爸忙
[00:21:39.600 --> 00:21:44.600]  晚上腰真的累得快睡不著
[00:21:44.600 --> 00:21:48.600]  感覺真的有點像以色列人被奴役的日子
