
[00:00:00.000 --> 00:00:04.080]  今天很想和大家繼續思考亞國書的內容
[00:05:22.000 --> 00:05:24.640]  經文指出引起爭執的
[00:05:24.640 --> 00:05:27.160]  是由這些私慾引發
[00:05:27.160 --> 00:05:29.720]  原來當時信徒中間有人
[00:05:29.720 --> 00:05:31.280]  是貪戀私慾
[00:05:31.280 --> 00:05:33.280]  或者一些物質的享受
[00:05:33.280 --> 00:05:36.720]  追求屬世的燕樂或者享樂
[00:05:36.720 --> 00:05:38.640]  例如一些飲飲食食
[00:05:38.640 --> 00:05:40.760]  或者富裕的生活
[00:05:40.760 --> 00:05:43.640]  或者一些地位的權勢等等
[00:05:43.640 --> 00:05:46.640]  但並不是代表每一個人都得到
[00:05:46.640 --> 00:05:48.080]  當得不到的時候
[00:05:48.080 --> 00:05:50.000]  他們就會用千方百計
[00:05:50.000 --> 00:05:51.360]  希望能夠得到
[00:05:51.360 --> 00:05:52.400]  所以雅各說
[00:05:52.400 --> 00:05:53.880]  就算你們去求神
[00:05:53.880 --> 00:05:56.000]  希望能夠得到一些東西的時候
[00:05:56.000 --> 00:05:58.160]  神都不會給你們
[00:05:58.160 --> 00:06:00.720]  因為你們在當中是妄求
[00:06:00.720 --> 00:06:03.360]  所謂妄求就是他們所求的
[00:06:03.360 --> 00:06:06.320]  並不是按著神的心意在當中去求
[00:06:06.320 --> 00:06:08.560]  只是按著自己的私慾
[00:06:08.560 --> 00:06:10.560]  體貼自己的肉體
[00:06:10.560 --> 00:06:13.680]  求的不是他們真正的需要
[00:06:13.680 --> 00:06:16.960]  只是滿足他們肉體私慾的需要
[00:06:16.960 --> 00:06:19.280]  和世俗的一些享樂
[00:06:19.280 --> 00:06:23.880]  好像浪費金錢在奢華宴會上一樣
[00:06:23.880 --> 00:06:25.760]  反映這些信徒
[00:06:25.760 --> 00:06:27.680]  在屬靈上的敗壞
[00:06:27.680 --> 00:06:32.080]  和世界之間成為朋友的狀態
[00:06:32.080 --> 00:06:34.760]  所以他們是背叛神的作為
[00:06:34.760 --> 00:06:37.120]  所以雅各形容這些信徒
[00:06:37.120 --> 00:06:39.120]  就是「與世俗為友」
[00:06:39.120 --> 00:06:42.320]  因為在希臘文化裡面
[00:06:42.320 --> 00:06:44.800]  朋友是一件很嚴肅的事情
[00:06:44.800 --> 00:06:47.200]  能夠做朋友就是表示
[00:06:47.200 --> 00:06:49.640]  大家的觀點是一致
[00:06:49.640 --> 00:06:51.720]  向對方效忠
[00:06:51.720 --> 00:06:54.320]  就是說信徒「與世俗為友」
[00:06:54.320 --> 00:06:57.480]  就是要效法世界的價值觀
[00:06:57.480 --> 00:06:59.640]  人生觀和行為
[00:06:59.640 --> 00:07:00.720]  換句話說
[00:07:00.720 --> 00:07:03.520]  他們在屬靈上對神的不忠
[00:07:03.520 --> 00:07:05.120]  一方面侍奉神
[00:07:05.120 --> 00:07:08.120]  另一方面也貪愛世界
[00:07:08.120 --> 00:07:11.120]  算為屬靈上的淫亂
[00:07:11.120 --> 00:07:13.120]  所以雅各在第四節
[00:07:13.120 --> 00:07:14.920]  很開門見山的
[00:07:14.920 --> 00:07:16.920]  指導這些信徒
[00:07:16.920 --> 00:07:20.720]  「你們若果你們凡想要與世俗為友的話
[00:07:20.720 --> 00:07:22.920]  就是與神為敵」
[00:07:22.920 --> 00:07:25.720]  雅各用一個反問的方式
[00:07:25.720 --> 00:07:27.320]  去問這些信徒
[00:07:27.320 --> 00:07:30.120]  其實這些信徒知道答案的
[00:07:30.120 --> 00:07:31.920]  但信徒仍然選擇
[00:07:31.920 --> 00:07:34.320]  去跟隨世界的方法
[00:07:34.320 --> 00:07:36.520]  特別是第五章的時候
[00:07:36.520 --> 00:07:40.520]  雅各更指責一群有錢人剝削工人
[00:07:40.520 --> 00:07:43.720]  而在第二章六節更指責
[00:07:43.720 --> 00:07:46.920]  信徒效法這些不信的有錢人一樣
[00:07:46.920 --> 00:07:49.120]  欺壓一些窮人
[00:07:49.120 --> 00:07:51.720]  就等於違背神的心意
[00:07:51.720 --> 00:07:53.720]  向神宣戰
[00:07:53.720 --> 00:07:55.320]  與神為敵
[00:07:55.320 --> 00:07:56.920]  我們要問的是
[00:07:56.920 --> 00:08:00.320]  為什麼一群信主的人會變成這樣呢?
[00:08:00.320 --> 00:08:03.320]  我相信信徒「與世俗為友」
[00:08:03.320 --> 00:08:05.520]  並不是一朝一夕的事情
[00:08:05.520 --> 00:08:08.320]  那是一個潛移默化的過程
[00:08:08.320 --> 00:08:11.120]  就像雅各書一章裡說到
[00:08:11.120 --> 00:08:14.720]  「罪是由私欲裡懷胎出來」
[00:08:14.720 --> 00:08:17.320]  「懷胎」是需要時間引育
[00:08:17.320 --> 00:08:18.720]  以及整個過程
[00:08:18.720 --> 00:08:20.520]  同樣信徒的生命
[00:08:20.520 --> 00:08:23.920]  偏離了聖經「與世俗為友」的時候
[00:08:23.920 --> 00:08:27.720]  都是因為長期受到世俗化的影響
[00:08:27.720 --> 00:08:30.520]  沒有及時在當中去處理
[00:08:30.520 --> 00:08:34.520]  以至世俗化侵蝕了信徒的信念
[00:08:34.520 --> 00:08:39.520]  使基督徒都覺得信仰和行為無需一致
[00:08:39.520 --> 00:08:45.320]  所以雅各在第五節再次提醒信徒
[00:08:45.320 --> 00:08:46.920]  在裡面說道
[00:08:46.920 --> 00:08:50.920]  「經上說:神愛安置在我們裡面的靈
[00:08:50.920 --> 00:08:53.520]  愛到一個疾度的地步
[00:08:53.520 --> 00:08:57.120]  你們以為這話是徒然的嗎?」
[00:08:57.120 --> 00:08:59.920]  這句經文比較難解釋
[00:08:59.920 --> 00:09:02.520]  但解經學者有不同的解釋
[00:09:02.520 --> 00:09:06.120]  最後我採納了梁家倫牧師的解釋
[00:09:06.120 --> 00:09:09.520]  他說道:神在創造人的時候
[00:09:09.520 --> 00:09:12.320]  給每個人心裡都有一個靈
[00:09:12.320 --> 00:09:15.120]  以致我們成為一個有靈的活人
[00:09:15.120 --> 00:09:19.720]  因為神既然讓我們有靈在裡面內住的時候
[00:09:19.720 --> 00:09:22.320]  要顯明我們是屬於神
[00:09:22.320 --> 00:09:24.520]  神愛到我們一個地步
[00:09:24.520 --> 00:09:29.520]  是拒絕我們愛其他人或事高過神
[00:09:29.520 --> 00:09:32.720]  正如耶穌警告過滿途
[00:09:32.720 --> 00:09:35.320]  「一個人不能侍奉兩個主
[00:09:35.320 --> 00:09:37.920]  不是恨者過愛那個
[00:09:37.920 --> 00:09:39.920]  就是重者過輕那個
[00:09:39.920 --> 00:09:41.720]  你們又不能侍奉神
[00:09:41.720 --> 00:09:43.520]  又侍奉馬門」
[00:09:43.520 --> 00:09:44.720]  親愛的弟兄姊妹
[00:09:44.720 --> 00:09:49.120]  今天我們的生命有沒有與世俗為友呢?
[00:09:49.120 --> 00:09:52.920]  如果我們每天生活裡沒有掙扎的話
[00:09:52.920 --> 00:09:54.320]  只有兩個可能
[00:09:54.320 --> 00:09:55.120]  第一
[00:09:55.120 --> 00:09:59.120]  可能你已經在信仰裡持守得很好
[00:09:59.120 --> 00:10:01.720]  你已經入世而不屬世
[00:10:01.720 --> 00:10:04.720]  沒有被世界的歪理影響
[00:10:04.720 --> 00:10:06.320]  所以沒有掙扎
[00:10:06.320 --> 00:10:08.920]  我為你在當中感謝神
[00:10:08.920 --> 00:10:09.720]  第二
[00:10:09.720 --> 00:10:15.520]  可能你的生命處事方式跟續世的價值觀行為沒什麼分別
[00:10:15.520 --> 00:10:18.320]  可能自己已經與世俗為友
[00:10:18.320 --> 00:10:19.720]  自己都不知道
[00:10:19.720 --> 00:10:22.120]  所以感覺不到有什麼掙扎
[00:10:22.120 --> 00:10:24.920]  更加感受不到有什麼試探
[00:10:24.920 --> 00:10:27.520]  這是最令人擔心的
[00:10:27.520 --> 00:10:29.920]  因為耶穌曾經說過
[00:10:29.920 --> 00:10:31.720]  「你們若屬世界
[00:10:31.720 --> 00:10:34.720]  世界會愛屬自己
[00:10:34.720 --> 00:10:36.720]  只因你們不屬世界
[00:10:36.720 --> 00:10:40.320]  而是我從世界中揀選了你們
[00:10:40.320 --> 00:10:42.720]  所以世界就恨你們」
[00:10:42.720 --> 00:10:43.920]  親愛的弟兄姊妹
[00:10:43.920 --> 00:10:46.120]  我們要好好地思想
[00:10:46.120 --> 00:10:47.920]  今天我們的光景
[00:10:47.920 --> 00:10:49.720]  我相信恩福堂的弟兄姊妹
[00:10:49.720 --> 00:10:52.520]  不會像雅各時代的信徒
[00:10:52.520 --> 00:10:55.320]  為金錢、為享樂不擇手段
[00:10:55.320 --> 00:10:57.120]  違背神的吩咐
[00:10:57.120 --> 00:10:59.720]  也不會在當中欺壓窮人
[00:10:59.720 --> 00:11:02.920]  但會不會有時候我們有些行為
[00:11:02.920 --> 00:11:05.320]  跟外面世界不信的人
[00:11:05.320 --> 00:11:07.520]  都不是太大的分別呢?
[00:11:07.520 --> 00:11:10.320]  有沒有貪人一些小便宜呢?
[00:11:10.320 --> 00:11:14.120]  有沒有在當中找其他教徒的好處呢?
[00:11:14.120 --> 00:11:18.520]  或者為了方便自己做天國事工
[00:11:18.520 --> 00:11:21.520]  會不會認為即使做一些違規的事情
[00:11:21.520 --> 00:11:24.520]  都覺得不是太大問題呢?
[00:11:24.520 --> 00:11:26.720]  明知神不喜歡的
[00:11:26.720 --> 00:11:30.720]  仍然堅持用世界的方法在當中處理
[00:11:30.720 --> 00:11:33.920]  沒有用神的方法在當中處理
[00:11:33.920 --> 00:11:37.720]  值得我們好好地在當中反省
[00:11:37.720 --> 00:11:42.520]  早前我收到一個孫教士夫婦的禱告需要
[00:11:42.520 --> 00:11:46.120]  他們的工場要建築一座社區中心
[00:11:46.120 --> 00:11:51.320]  他需要向政府申請動工興建的批文
[00:11:51.320 --> 00:11:55.920]  但遲遲都收不到政府給他們的批文
[00:11:55.920 --> 00:11:58.120]  當地人建議孫教士
[00:11:58.120 --> 00:12:01.320]  不如你給些茶水錢給官員
[00:12:01.320 --> 00:12:05.320]  才能夠快快地處理這些申請
[00:12:05.320 --> 00:12:08.720]  不會耽誤天國的事工
[00:12:08.720 --> 00:12:12.320]  也不會耽誤工程的進度
[00:12:12.320 --> 00:12:13.320]  親愛的姐妹
[00:12:13.320 --> 00:12:15.320]  如果你是孫教士的話
[00:12:15.320 --> 00:12:19.320]  你會怎樣選擇呢?
[00:12:19.320 --> 00:12:25.320]  孫教士知道這樣做的時候要給茶水錢
[00:12:25.320 --> 00:12:27.920]  實在不是神的心意
[00:12:27.920 --> 00:12:30.520]  也不是一個榮耀神的見證
[00:12:30.520 --> 00:12:35.320]  所以他發出一個緊急待遇的需要給一班支持者
[00:12:35.320 --> 00:12:38.720]  希望大家為這件事在當中祈禱
[00:12:38.720 --> 00:12:39.720]  過了一個星期
[00:12:39.720 --> 00:12:42.120]  孫教士收到政府的批文
[00:12:42.120 --> 00:12:43.720]  終於可以開工
[00:12:43.720 --> 00:12:45.120]  大家都很高興
[00:12:45.120 --> 00:12:46.920]  見證神的信實
[00:12:46.920 --> 00:12:48.720]  一毫子都不需要給
[00:12:48.720 --> 00:12:49.920]  感謝神
[00:12:49.920 --> 00:12:51.320]  親愛的姐妹
[00:12:51.320 --> 00:12:56.720]  大德新有一句說話值得我們一起去學校和思考
[00:12:56.720 --> 00:12:59.920]  大德新有一句侍奉的名言
[00:12:59.920 --> 00:13:01.520]  用神的方法
[00:13:01.520 --> 00:13:03.520]  做神的事工
[00:13:03.520 --> 00:13:06.320]  斷不缺乏神的供應
[00:13:06.320 --> 00:13:08.320]  不知道你又信不信呢?
[00:13:08.320 --> 00:13:15.120]  你會不會以這句座右銘成為你生命中的提醒和信念呢?
[00:13:15.120 --> 00:13:16.920]  聖講世俗化的誘惑
[00:13:16.920 --> 00:13:18.920]  從消極的方面教導信徒
[00:13:18.920 --> 00:13:21.920]  不要順從私慾與世俗為由之外
[00:13:21.920 --> 00:13:23.320]  從積極方面
[00:13:23.320 --> 00:13:25.320]  雅各教導我們要謙卑的
[00:13:25.320 --> 00:13:27.120]  在當中去馴服神
[00:13:27.120 --> 00:13:28.720]  抗拒魔鬼
[00:13:28.720 --> 00:13:32.120]  我們一起讀第6到12節
[00:13:32.120 --> 00:13:36.720]  「但是他似更多的恩典
[00:13:36.720 --> 00:13:38.320]  正如經上說
[00:13:38.320 --> 00:13:40.520]  神抵擋驕傲的人
[00:13:40.520 --> 00:13:43.120]  但似恩及謙卑的人
[00:13:43.120 --> 00:13:45.120]  所以要馴服神
[00:13:45.120 --> 00:13:46.920]  要抵擋魔鬼
[00:13:46.920 --> 00:13:49.920]  魔鬼就必逃避你們
[00:13:49.920 --> 00:13:52.120]  要親近神
[00:13:52.120 --> 00:13:54.320]  就必親近你們
[00:13:54.320 --> 00:13:55.920]  有罪的人
[00:13:55.920 --> 00:13:57.920]  要潔淨你們的羞
[00:13:57.920 --> 00:13:59.920]  心懷異議的人
[00:13:59.920 --> 00:14:01.920]  要清潔你們的心
[00:14:01.920 --> 00:14:03.720]  你們要受苦
[00:14:03.720 --> 00:14:05.120]  悲哀哭泣
[00:14:05.120 --> 00:14:07.920]  要將歡笑變為悲哀
[00:14:07.920 --> 00:14:10.520]  歡樂變為愁悶
[00:14:10.520 --> 00:14:13.120]  要在主面前謙卑
[00:14:13.120 --> 00:14:15.920]  他就使你們升高
[00:14:15.920 --> 00:14:19.520]  弟兄們不可彼此詆毀
[00:14:19.520 --> 00:14:22.920]  詆毀弟兄和評斷弟兄的人
[00:14:22.920 --> 00:14:24.920]  就是詆毀律法
[00:14:24.920 --> 00:14:26.520]  評斷律法
[00:14:26.520 --> 00:14:28.320]  你若評斷律法
[00:14:28.320 --> 00:14:30.520]  就不是遵行律法
[00:14:30.520 --> 00:14:32.720]  而是評斷者了
[00:14:32.720 --> 00:14:35.920]  立法者和審判者只有一位
[00:14:35.920 --> 00:14:38.320]  他就是那能拯救人
[00:14:38.320 --> 00:14:40.120]  也能毀滅人的
[00:14:40.120 --> 00:14:41.320]  你是誰
[00:14:41.320 --> 00:14:44.320]  竟敢評斷你的論舍」
[00:14:44.320 --> 00:14:47.120]  雖然在四章一到五節
[00:14:47.120 --> 00:14:48.920]  亞葛痛心疾首
[00:14:48.920 --> 00:14:51.520]  指出信徒生命的問題
[00:14:51.520 --> 00:14:53.920]  信徒好像到了一個地步
[00:14:53.920 --> 00:14:54.920]  與神為敵
[00:14:54.920 --> 00:14:56.520]  不能回頭一樣
[00:14:56.520 --> 00:14:58.120]  但在第六節
[00:14:58.120 --> 00:15:00.720]  亞葛告訴信徒
[00:15:00.720 --> 00:15:03.520]  信徒其實有回轉的機會
[00:15:03.520 --> 00:15:05.520]  在第六節開始時
[00:15:05.520 --> 00:15:06.720]  他用「但」
[00:15:06.720 --> 00:15:08.120]  因為他說到
[00:15:08.120 --> 00:15:11.720]  但神賜更多的恩典
[00:15:11.720 --> 00:15:13.120]  如何得到呢?
[00:15:13.120 --> 00:15:16.120]  就是要成為一個謙卑的人
[00:15:16.120 --> 00:15:18.520]  謙卑的相反就是驕傲
[00:15:18.520 --> 00:15:21.720]  驕傲的人就是與世俗為友
[00:15:21.720 --> 00:15:23.520]  是與神為敵
[00:15:23.520 --> 00:15:26.520]  當我們從驕傲、自我中心
[00:15:26.520 --> 00:15:28.920]  願意謙卑下來的時候
[00:15:28.920 --> 00:15:31.720]  才能夠靠著神更大的恩典
[00:15:31.720 --> 00:15:33.320]  去勝過這絲肉
[00:15:33.320 --> 00:15:36.520]  好叫人能夠從罪惡的傾向轉回
[00:15:36.520 --> 00:15:39.520]  使人的生命重新得見
[00:15:39.520 --> 00:15:42.320]  究竟怎樣才算謙卑呢?
[00:15:42.320 --> 00:15:44.720]  是否人稱讚你的時候
[00:15:44.720 --> 00:15:46.720]  你客客氣氣地回應
[00:15:46.720 --> 00:15:48.720]  這就是謙卑呢?
[00:15:48.720 --> 00:15:51.920]  從《雅各書》七到十二節裏
[00:15:51.920 --> 00:15:52.920]  我們看到
[00:15:52.920 --> 00:15:54.520]  要做一個謙卑的人
[00:15:54.520 --> 00:15:58.120]  其實有幾方面值得我們在當中實踐
[00:15:58.120 --> 00:15:59.920]  大致分為四組
[00:15:59.920 --> 00:16:02.520]  第一組是對神的
[00:16:02.520 --> 00:16:04.120]  第二組是對魔鬼
[00:16:04.120 --> 00:16:05.920]  第三組是對自己
[00:16:05.920 --> 00:16:07.920]  第四組是對別人
[00:16:07.920 --> 00:16:10.720]  第一組的命令是對神的時候
[00:16:10.720 --> 00:16:13.720]  第七節是講到要馴服神
[00:16:13.720 --> 00:16:17.320]  第八節是講到在當中親近神
[00:16:17.320 --> 00:16:21.720]  馴服的原文是要俯伏在誰的之下
[00:16:21.720 --> 00:16:23.720]  作為信徒我們
[00:16:23.720 --> 00:16:25.920]  我們必須以神為首
[00:16:25.920 --> 00:16:28.120]  伏在神的之下
[00:16:28.120 --> 00:16:29.920]  按神的吩咐而生活
[00:16:29.920 --> 00:16:32.920]  我相信大部分的信徒都知道
[00:16:32.920 --> 00:16:35.720]  只是今天我們做不到100%
[00:16:35.720 --> 00:16:36.920]  在當中去馴服
[00:16:36.920 --> 00:16:37.720]  為什麼呢?
[00:16:37.720 --> 00:16:40.120]  我相信最大的原因是我們
[00:16:40.120 --> 00:16:43.120]  有時候可能覺得認為神的方法
[00:16:43.120 --> 00:16:45.120]  未必是最適合自己
[00:16:45.120 --> 00:16:48.120]  又或者不是很完全相信
[00:16:48.120 --> 00:16:50.120]  神的吩咐是最好
[00:16:50.120 --> 00:16:52.920]  很想用自己的方法去解決
[00:16:52.920 --> 00:16:55.520]  直到我們無計可施的時候
[00:16:55.520 --> 00:16:57.120]  處處撞板的時候
[00:16:57.120 --> 00:16:59.120]  就會死死地地氣
[00:16:59.120 --> 00:17:00.920]  就會馴服神
[00:17:00.920 --> 00:17:02.520]  要做到完全的馴服
[00:17:02.520 --> 00:17:04.320]  今天我們要認定的是
[00:17:04.320 --> 00:17:06.120]  神的信念
[00:17:06.120 --> 00:17:08.720]  神的意念是高過我們
[00:17:08.720 --> 00:17:12.120]  我們相信神的道路是高過我們的道路
[00:17:12.120 --> 00:17:13.120]  所以有人說
[00:17:13.120 --> 00:17:15.320]  當我們多些馴服神的時候
[00:17:15.320 --> 00:17:18.320]  生命裡面就少些敝偽
[00:17:18.320 --> 00:17:21.520]  在亞伽拉太書五章十六節裡面
[00:17:21.520 --> 00:17:23.520]  同樣給我們一個應許
[00:17:23.520 --> 00:17:25.120]  我們一起讀
[00:17:25.120 --> 00:17:29.120]  「我說,你們要順從聖靈而行
[00:17:29.120 --> 00:17:32.720]  絕不可以滿足肉體的情慾」
[00:17:32.720 --> 00:17:34.720]  除了馴服神之外
[00:17:34.720 --> 00:17:36.120]  還有第八節
[00:17:36.120 --> 00:17:38.920]  信徒要在當中去親近神
[00:17:38.920 --> 00:17:40.520]  我相信大家都知道
[00:17:40.520 --> 00:17:42.120]  親近神的重要
[00:17:42.120 --> 00:17:44.520]  正如耶穌在當中說過
[00:17:44.520 --> 00:17:47.120]  「我就是葡萄樹,你是枝子
[00:17:47.120 --> 00:17:50.520]  常在我裡面的,我也常在你們裡面
[00:17:50.520 --> 00:17:52.520]  這人就多結果子
[00:17:52.520 --> 00:17:55.920]  因為你來了我,你們就不能作甚麼」
[00:17:55.920 --> 00:17:57.520]  但可惜是今天
[00:17:57.520 --> 00:17:59.720]  社會生活實在太忙
[00:17:59.720 --> 00:18:00.520]  忙到一個地步
[00:18:00.520 --> 00:18:03.920]  有部分弟兄姐妹根本沒有預留時間
[00:18:03.920 --> 00:18:06.120]  在當中去親近神
[00:18:06.120 --> 00:18:07.520]  我聽過很多弟兄姐妹說
[00:18:07.520 --> 00:18:11.120]  一星期可能很少機會在當中看聖經
[00:18:11.120 --> 00:18:12.520]  向神祈禱
[00:18:12.520 --> 00:18:14.520]  慢慢將聖經禱告
[00:18:14.520 --> 00:18:17.520]  只變成一個機械的動作
[00:18:17.520 --> 00:18:19.720]  完成任務就下班
[00:18:19.720 --> 00:18:22.120]  卻不能夠在當中去享受
[00:18:22.120 --> 00:18:24.920]  和神那份親密的關係
[00:18:24.920 --> 00:18:27.520]  如果我們生命裡面沒有神的話
[00:18:27.520 --> 00:18:29.920]  又沒有向神禱告的時候
[00:18:29.920 --> 00:18:31.120]  我真的有點擔心
[00:18:31.120 --> 00:18:32.120]  這些弟兄姐妹
[00:18:32.120 --> 00:18:35.520]  會不會已經對神的心冷淡呢?
