
[00:00:00.000 --> 00:00:05.000]  在進入今天講道之前,我們一起有一個祈禱。
[00:02:44.000 --> 00:02:45.000]  特別是在我困難的時候,
[00:02:45.000 --> 00:02:49.000]  踏著灰色的軌跡,進視深淵的水影,
[00:02:49.000 --> 00:02:51.000]  不知道大家有沒有聽過。
[00:02:51.000 --> 00:02:53.000]  在困難的時候,經常在腦裡哼,
[00:02:53.000 --> 00:02:55.000]  提醒自己要堅強一點。
[00:02:55.000 --> 00:02:58.000]  久而久之,心裡有一句口頭禪,
[00:02:58.000 --> 00:03:02.000]  未到最後一分鐘,我都不會放棄,
[00:03:02.000 --> 00:03:04.000]  因為人定可以勝天。
[00:03:04.000 --> 00:03:07.000]  我不知道弟兄姊妹,你曾經有沒有這樣的想法?
[00:03:07.000 --> 00:03:11.000]  盼望今天我們藉著《藥室》成為宰相之後,
[00:03:11.000 --> 00:03:15.000]  人生的光景,去思想我們的人生,
[00:03:15.000 --> 00:03:18.000]  究竟是我們可以主導人生的大局,
[00:03:18.000 --> 00:03:23.000]  還是我們的人生一直由上帝去主導?
[00:03:23.000 --> 00:03:26.000]  我們先看一段經文開始。
[00:03:26.000 --> 00:03:32.000]  我們一起讀《創世記》42章1到9節上,
[00:03:32.000 --> 00:03:34.000]  我們預備,1,2,3。
[00:03:34.000 --> 00:03:41.000]  那哥見埃及有糧,就對兒子們說,
[00:03:41.000 --> 00:03:43.000]  你們為什麼彼此對看呢?
[00:03:43.000 --> 00:03:46.000]  他又說,看啊,我聽見埃及有糧,
[00:03:46.000 --> 00:03:51.000]  你們可以下到哪裡,從哪裡為我們買些糧來,
[00:03:51.000 --> 00:03:55.000]  我們就可以存活,不至於死。
[00:03:55.000 --> 00:03:59.000]  於是藥室的十個哥哥都下去,
[00:03:59.000 --> 00:04:01.000]  到埃及買糧食,
[00:04:01.000 --> 00:04:04.000]  藥室的弟弟便也問,
[00:04:04.000 --> 00:04:07.000]  也沒有派他和哥哥們同去,
[00:04:07.000 --> 00:04:11.000]  因為也說,恐怕他遭難。
[00:04:11.000 --> 00:04:14.000]  以色列的兒子們來了,
[00:04:14.000 --> 00:04:18.000]  在前來的人當中,為要買糧食,
[00:04:18.000 --> 00:04:21.000]  因為埃及地也有饑荒,
[00:04:21.000 --> 00:04:25.000]  當時在埃及地掌權的人是藥室,
[00:04:25.000 --> 00:04:29.000]  買糧給各地眾百姓的就是他。
[00:04:29.000 --> 00:04:31.000]  藥室的哥哥們來了,
[00:04:31.000 --> 00:04:35.000]  臉伏於地,向他下拜。
[00:04:35.000 --> 00:04:38.000]  短短幾節經文讓我們知道,
[00:04:38.000 --> 00:04:41.000]  在當時天下有大饑荒,
[00:04:41.000 --> 00:04:44.000]  連住在迦南地的雅各都不能倖免,
[00:04:44.000 --> 00:04:48.000]  為了要生存,經文說得很清楚,
[00:04:48.000 --> 00:04:55.000]  雅各派了十個兒子去埃及買糧食,
[00:04:55.000 --> 00:04:58.000]  這裡為什麼要特別提到十個兒子呢?
[00:04:58.000 --> 00:05:03.000]  因為這十個就是昔日有份害藥室的十個哥哥,
[00:05:03.000 --> 00:05:06.000]  但經文亦給我們一個很重要的提示,
[00:05:06.000 --> 00:05:08.000]  就是雅各還有另一個兒子,
[00:05:08.000 --> 00:05:09.000]  其實在這個時候,
[00:05:09.000 --> 00:05:13.000]  雅各和他一班哥哥都以為藥室已經死了,
[00:05:13.000 --> 00:05:16.000]  所以我想在雅各的心目中,
[00:05:16.000 --> 00:05:19.000]  他只剩下十一個兒子,
[00:05:19.000 --> 00:05:21.000]  但留下最小的便雅文,
[00:05:21.000 --> 00:05:23.000]  他不願意讓他去埃及,
[00:05:23.000 --> 00:05:25.000]  可能很怕像以前藥室那樣,
[00:05:25.000 --> 00:05:27.000]  重蹈藥室的覆轍,
[00:05:27.000 --> 00:05:29.000]  怕他死在埃及,
[00:05:29.000 --> 00:05:33.000]  所以沒有派這個兒子下去。
[00:05:33.000 --> 00:05:39.000]  當這十個哥哥去埃及買糧食的時候,
[00:05:39.000 --> 00:05:46.000]  他們沒有想過眼前在埃及掌權的人是藥室。
[00:05:46.000 --> 00:05:48.000]  我相信這一次的相遇,
[00:05:48.000 --> 00:05:52.000]  無論藥室、雅各還是他們十個哥哥,
[00:05:52.000 --> 00:05:54.000]  都應該沒有預期的。
[00:05:54.000 --> 00:05:58.000]  結果會是怎樣呢?我們一起去看。
[00:05:58.000 --> 00:06:04.000]  這裡請我讀出便可以了。
[00:06:04.000 --> 00:06:07.000]  《創世記》四十二章六到九節上這樣說,
[00:06:07.000 --> 00:06:12.000]  當時在埃及掌權的人是藥室賣糧給各地眾百姓的就是他。
[00:06:12.000 --> 00:06:14.000]  藥室的哥哥,他們都來了,
[00:06:14.000 --> 00:06:16.000]  那十個哥哥來了,
[00:06:16.000 --> 00:06:19.000]  他們臉伏於地向藥室下拜,
[00:06:19.000 --> 00:06:22.000]  藥室看見他們的哥哥便認出他們,
[00:06:22.000 --> 00:06:25.000]  卻對他們扮作陌生人,
[00:06:25.000 --> 00:06:28.000]  向他們說嚴厲的話,
[00:06:28.000 --> 00:06:30.000]  對他們說你們從哪裡來?
[00:06:30.000 --> 00:06:33.000]  他們說我們從迦南地來買糧。
[00:06:33.000 --> 00:06:38.000]  藥室認得他的哥哥,認得這十個哥哥,
[00:06:38.000 --> 00:06:41.000]  這十個哥哥卻不認得他。
[00:06:41.000 --> 00:06:45.000]  藥室想起從前所做的兩個夢。
[00:06:45.000 --> 00:06:47.000]  我想問問弟兄姊妹,
[00:06:47.000 --> 00:06:50.000]  如果你是藥室,你今天大權在握,
[00:06:50.000 --> 00:06:53.000]  你今天看見那十個害你,
[00:06:53.000 --> 00:06:55.000]  令你顛沛流離在埃及地,
[00:06:55.000 --> 00:07:01.000]  甚至幾乎沒命的仇人在你眼前,
[00:07:01.000 --> 00:07:03.000]  你有什麼感覺呢?
[00:07:03.000 --> 00:07:07.000]  你會不會想想如何報復他們呢?
[00:07:07.000 --> 00:07:10.000]  其實經文讓我們看到的很複雜,
[00:07:10.000 --> 00:07:13.000]  藥室當時心裡很複雜,
[00:07:13.000 --> 00:07:19.000]  他看見這十個哥哥,經文很清楚說他認得他們,
[00:07:19.000 --> 00:07:24.000]  相反這十個哥哥可能怯於藥室的氣場,
[00:07:24.000 --> 00:07:28.000]  因為經文說藥室說了一些很嚴厲的話,
[00:07:28.000 --> 00:07:31.000]  他們當然一早已經認定藥室已經死了,
[00:07:31.000 --> 00:07:34.000]  沒想過眼前的埃及宰相就是他,
[00:07:34.000 --> 00:07:36.000]  他們當然很害怕,
[00:07:36.000 --> 00:07:39.000]  藥室可能心裡很矛盾,
[00:07:39.000 --> 00:07:44.000]  他一直在盤算應該如何面對這十個哥哥,
[00:07:44.000 --> 00:07:46.000]  在他一直盤算的時候,
[00:07:46.000 --> 00:07:49.000]  經文給我們說了一個很重要的提示,
[00:07:49.000 --> 00:07:54.000]  藥室想起以前所做的兩個夢,
[00:07:54.000 --> 00:07:57.000]  大家也有讀過《創世記》藥室的故事,
[00:07:57.000 --> 00:08:00.000]  大家能不能想起那兩個是什麼夢呢?
[00:08:00.000 --> 00:08:06.000]  有沒有印象呢?
[00:08:06.000 --> 00:08:08.000]  我聽到弟兄姊妹也說了一些,
[00:08:08.000 --> 00:08:11.000]  不如我們一起重溫這兩個夢吧,
[00:08:11.000 --> 00:08:13.000]  我不會讀完經文,
[00:08:13.000 --> 00:08:16.000]  不過我簡單地跟大家說這兩個夢是什麼,
[00:08:16.000 --> 00:08:19.000]  經文給我們說得很清楚,
[00:08:19.000 --> 00:08:21.000]  藥室的爸爸以色列,即是雅各,
[00:08:21.000 --> 00:08:24.000]  愛藥室多於其他兒子,
[00:08:24.000 --> 00:08:26.000]  因為藥室是他年老生的,
[00:08:26.000 --> 00:08:29.000]  所以他特別溺愛他,
[00:08:29.000 --> 00:08:31.000]  又做了一件很漂亮的長袍給他,
[00:08:31.000 --> 00:08:33.000]  其實經文留下了一幅線,
[00:08:33.000 --> 00:08:37.000]  就是那些哥哥看到爸爸愛藥室過於他們,
[00:08:37.000 --> 00:08:39.000]  就很憎藥室,
[00:08:39.000 --> 00:08:41.000]  一直都很憎藥室,
[00:08:41.000 --> 00:08:43.000]  後來藥室做了兩個夢,
[00:08:43.000 --> 00:08:45.000]  第一個夢在第五節,
[00:08:45.000 --> 00:08:48.000]  第五和第七節,
[00:08:48.000 --> 00:08:54.000]  夢是藥室和一班哥哥在和場紮農作物,
[00:08:54.000 --> 00:08:56.000]  但很特別的是那夢,
[00:08:56.000 --> 00:08:59.000]  是那班哥哥紮的農作物,
[00:08:59.000 --> 00:09:02.000]  向藥室紮的農作物下拜,
[00:09:02.000 --> 00:09:04.000]  這是第一個夢,
[00:09:04.000 --> 00:09:07.000]  第二個夢在第九節,
[00:09:07.000 --> 00:09:09.000]  後來藥室又做了另一個夢,
[00:09:09.000 --> 00:09:11.000]  告訴那班哥哥,
[00:09:11.000 --> 00:09:13.000]  看看我又做了一個夢,
[00:09:13.000 --> 00:09:19.000]  看到太陽、月亮、十一粒星星都向我下拜,
[00:09:19.000 --> 00:09:22.000]  簡單來說,這兩個夢都是說,
[00:09:22.000 --> 00:09:25.000]  藥室會在他家裡掌權的那個,
[00:09:25.000 --> 00:09:28.000]  甚至再直接說是拿著腳踏板的那個,
[00:09:28.000 --> 00:09:33.000]  連那班哥哥,甚至父母都要向他下拜,
[00:09:33.000 --> 00:09:37.000]  其實做這兩個夢不是一個很大的問題,
[00:09:37.000 --> 00:09:39.000]  但偏偏經文讓我們知道,
[00:09:39.000 --> 00:09:42.000]  藥室一向被雅各寵愛,
[00:09:42.000 --> 00:09:44.000]  甚至可以說是被寵壞了,
[00:09:44.000 --> 00:09:47.000]  以致他沒有理會哥哥的感受,
[00:09:47.000 --> 00:09:51.000]  隨口將這兩個夢告訴那班哥哥,
[00:09:51.000 --> 00:09:54.000]  那班哥哥看完會不開心,
[00:09:54.000 --> 00:09:56.000]  一定會不開心,
[00:09:56.000 --> 00:09:59.000]  結果經文讓我們看到第十一節,
[00:09:59.000 --> 00:10:03.000]  那班哥哥妒忌他,
[00:10:03.000 --> 00:10:05.000]  結果我們後面都知道情況,
[00:10:05.000 --> 00:10:10.000]  那班哥哥差點將藥室殺在田野裡,
[00:10:10.000 --> 00:10:12.000]  後來輾輾轉轉,
[00:10:12.000 --> 00:10:15.000]  那班哥哥就將藥室賣給經過的米顛人,
[00:10:15.000 --> 00:10:17.000]  再轉賣給以實瑪利人,
[00:10:17.000 --> 00:10:21.000]  將藥室賣去埃及。
[00:10:21.000 --> 00:10:25.000]  說了這麼多,其實想問一個問題,
[00:10:25.000 --> 00:10:28.000]  藥室為什麼會想起那兩個夢?
[00:10:28.000 --> 00:10:32.000]  大家有沒有想過為什麼藥室會想起那兩個夢?
[00:10:32.000 --> 00:10:36.000]  這兩個夢對他來說重不重要?
[00:10:36.000 --> 00:10:41.000]  其實這兩個夢是扭轉他一生很重要的那兩個夢,
[00:10:41.000 --> 00:10:45.000]  甚至可能在這一刻仍然是他心裡的一根刺,
[00:10:45.000 --> 00:10:47.000]  因為如果不是這兩個夢,
[00:10:47.000 --> 00:10:49.000]  他不會流落埃及,
[00:10:49.000 --> 00:10:54.000]  之後走過很多很多高山低谷的日子,
[00:10:54.000 --> 00:10:58.000]  但是藥室回望這兩個夢不單止想起這兩個夢,
[00:10:58.000 --> 00:11:03.000]  其實是瞬間回望了他流落埃及的上半生。
[00:11:03.000 --> 00:11:07.000]  如果我們一起和藥室回望,
[00:11:07.000 --> 00:11:11.000]  我們會想起藥室在埃及經歷過很多的事,
[00:11:11.000 --> 00:11:13.000]  其實如果我們是藥室,
[00:11:13.000 --> 00:11:16.000]  我們想一想,我們被人賣去埃及,
[00:11:16.000 --> 00:11:18.000]  我們會害怕嗎?
[00:11:18.000 --> 00:11:21.000]  我們都害怕,不知道下一刻有沒有命,
[00:11:21.000 --> 00:11:24.000]  甚至前路茫茫,不知道會怎樣。
[00:11:24.000 --> 00:11:26.000]  如果我們和藥室一起回望,
[00:11:26.000 --> 00:11:30.000]  我們會看到很多的歷程。
[00:11:30.000 --> 00:11:33.000]  當藥室被賣去第一個主人波提弗,
[00:11:33.000 --> 00:11:36.000]  埃及人波提弗的家裡的時候,
[00:11:36.000 --> 00:11:38.000]  經文讓我們知道,
[00:11:38.000 --> 00:11:40.000]  藥室在埃及主人家裡,
[00:11:40.000 --> 00:11:42.000]  耶和華和他同在,
[00:11:42.000 --> 00:11:44.000]  令他有一個通達的人,
[00:11:44.000 --> 00:11:46.000]  通達就是很聰明的人,
[00:11:46.000 --> 00:11:50.000]  他主人看到耶和華和他同在,
[00:11:50.000 --> 00:11:54.000]  又看到耶和華在他手裡所辦的事都順利,
[00:11:54.000 --> 00:11:57.000]  將一切都交在他手裡。
[00:11:57.000 --> 00:11:59.000]  當藥室被賣去主人家裡,
[00:11:59.000 --> 00:12:01.000]  可能是他人生第一個低谷,
[00:12:01.000 --> 00:12:03.000]  但是耶和華和他同在,
[00:12:03.000 --> 00:12:06.000]  以至他得到波提弗的信任,
[00:12:06.000 --> 00:12:08.000]  成為家裡的管家。
[00:12:08.000 --> 00:12:10.000]  但是後來如果我們回想起來,
[00:12:10.000 --> 00:12:12.000]  好景不常,
[00:12:12.000 --> 00:12:14.000]  波提弗的太太,
[00:12:14.000 --> 00:12:17.000]  即是他的主母勾引藥室,
[00:12:17.000 --> 00:12:20.000]  藥室有沒有和他的主母搞在一起?
[00:12:20.000 --> 00:12:21.000]  大家有沒有印象?
[00:12:21.000 --> 00:12:22.000]  沒有。
[00:12:22.000 --> 00:12:24.000]  藥室不想得罪上帝,
[00:12:24.000 --> 00:12:27.000]  拒絕了他的主母的勾引,
[00:12:27.000 --> 00:12:31.000]  結果被人冤獄。
[00:12:31.000 --> 00:12:32.000]  在冤獄當中,
[00:12:32.000 --> 00:12:34.000]  經文告訴我們,
[00:12:34.000 --> 00:12:37.000]  耶和華與藥室同在,
[00:12:37.000 --> 00:12:38.000]  向他施恩,
[00:12:38.000 --> 00:12:42.000]  以至他在監獄裡做了一個小小的頭目,
[00:12:42.000 --> 00:12:45.000]  而且後來上帝讓他在監獄裡,
[00:12:45.000 --> 00:12:49.000]  遇到法老的善長和酒精,
[00:12:49.000 --> 00:12:51.000]  為他們解夢,
[00:12:51.000 --> 00:12:57.000]  報下了之後為法老解夢的伏筆。
[00:12:57.000 --> 00:13:01.000]  之後,我們都記得他幫法老解夢,
[00:13:01.000 --> 00:13:03.000]  其實幫法老解夢是不是一件容易的事?
[00:13:03.000 --> 00:13:05.000]  我想問大家。
[00:13:05.000 --> 00:13:08.000]  如果偶一不慎會怎樣?
[00:13:08.000 --> 00:13:10.000]  會死,說錯話隨時會沒命,
[00:13:10.000 --> 00:13:12.000]  半均如半負。
[00:13:12.000 --> 00:13:14.000]  但是經文又告訴我們,
[00:13:14.000 --> 00:13:18.000]  神幫在藥室成功地為法老解夢,
[00:13:18.000 --> 00:13:20.000]  法老到最後見證到,
[00:13:20.000 --> 00:13:25.000]  藥室有神的靈在他裡面。
[00:13:25.000 --> 00:13:27.000]  當法老見到,
[00:13:27.000 --> 00:13:31.000]  上帝真的與藥室同在,
[00:13:31.000 --> 00:13:34.000]  最後找了藥室做埃及的宰相,
[00:13:34.000 --> 00:13:35.000]  管理全國,
[00:13:35.000 --> 00:13:38.000]  令藥室走上人生的高峰。
[00:13:38.000 --> 00:13:39.000]  說這麼多,
[00:13:39.000 --> 00:13:41.000]  其實藥室想起那兩個夢,
[00:13:41.000 --> 00:13:46.000]  其實是想起他在埃及顛沛流離的人生當中,
[00:13:46.000 --> 00:13:49.000]  上帝怎樣幫助了他,
[00:13:49.000 --> 00:13:54.000]  讓他由本來受的咒咒變為祝福。
[00:13:54.000 --> 00:13:55.000]  來到這一刻,
[00:13:55.000 --> 00:13:57.000]  當他面對這班仇人,
[00:13:57.000 --> 00:13:58.000]  當他處於人生的高峰,
[00:13:58.000 --> 00:14:00.000]  其實他可以報仇,
[00:14:00.000 --> 00:14:03.000]  但是上帝讓他想起這兩個夢,
[00:14:03.000 --> 00:14:07.000]  是讓他想起過去神怎樣幫助他。
[00:14:07.000 --> 00:14:10.000]  他很清楚知道在回望當中,
[00:14:10.000 --> 00:14:12.000]  如果不是神幫助他,
[00:14:12.000 --> 00:14:15.000]  他多有智慧,多有能力也好,
[00:14:15.000 --> 00:14:18.000]  他不可能過完一關又一關。
[00:14:18.000 --> 00:14:23.000]  而且那兩個夢也是他成長的印記,
[00:14:23.000 --> 00:14:28.000]  因為那兩個夢代表他昔日年少無知,
[00:14:28.000 --> 00:14:32.000]  經歷了埃及很多很多的鍛鍊之後,
[00:14:32.000 --> 00:14:35.000]  神塗造了他的品性,
[00:14:35.000 --> 00:14:40.000]  成為了充滿智慧成熟的藥室。
[00:14:40.000 --> 00:14:45.000]  請姐妹們不知道你們今天處於什麼光景,
[00:14:45.000 --> 00:14:49.000]  是低谷還是高山?
[00:14:49.000 --> 00:14:50.000]  當你在低谷當中,
[00:14:50.000 --> 00:14:53.000]  可能你有很多問題,
[00:14:53.000 --> 00:14:55.000]  你也很想問上帝,
[00:14:55.000 --> 00:14:59.000]  甚至問為什麼上帝容許我在低谷這麼久?
[00:14:59.000 --> 00:15:01.000]  不知道你是自怨自艾,
[00:15:01.000 --> 00:15:03.000]  還是咬緊牙關,
[00:15:03.000 --> 00:15:04.000]  發奮圖強,
[00:15:04.000 --> 00:15:07.000]  衝破障礙?
[00:15:07.000 --> 00:15:10.000]  盼望我們可以像藥室一樣,
[00:15:10.000 --> 00:15:16.000]  去回望昔日上帝曾經幫助我們的種種片段,
[00:15:16.000 --> 00:15:17.000]  特別當我們回想的時候,
[00:15:17.000 --> 00:15:20.000]  我們想得越仔細越好,
[00:15:20.000 --> 00:15:23.000]  因為當我們回望得越仔細,
[00:15:23.000 --> 00:15:25.000]  我們才記得神的恩手,
[00:15:25.000 --> 00:15:30.000]  在當中怎樣一步一步幫助我們。
[00:15:30.000 --> 00:15:33.000]  而且回望這些人生的片段很重要,
[00:15:33.000 --> 00:15:36.000]  因為當我們經歷過上帝的幫助,
[00:15:36.000 --> 00:15:37.000]  就提醒我們,
[00:15:37.000 --> 00:15:39.000]  神昔日幫助我們,
[00:15:39.000 --> 00:15:41.000]  今天不會不理會我們,
[00:15:41.000 --> 00:15:44.000]  以致我們仍然持有這份信心,
[00:15:44.000 --> 00:15:48.000]  繼續面向我們人生的低谷。
[00:15:48.000 --> 00:15:50.000]  而且在回望當中,
[00:15:50.000 --> 00:15:51.000]  我們有時會想,
[00:15:51.000 --> 00:15:53.000]  在經歷困難的過程中,
[00:15:53.000 --> 00:15:55.000]  我們經常不知道為什麼,
[00:15:55.000 --> 00:15:57.000]  但過後當我們能夠回望,
[00:15:57.000 --> 00:15:58.000]  即是已經跨過了,
[00:15:58.000 --> 00:16:00.000]  當我們跨過了之後,
[00:16:00.000 --> 00:16:02.000]  如果我們願意謙卑,
[00:16:02.000 --> 00:16:05.000]  在神的面前安靜下來回望,
[00:16:05.000 --> 00:16:07.000]  我們才會慢慢明白,
[00:16:07.000 --> 00:16:10.000]  為什麼神昔日讓我們在那些光景中,
[00:16:10.000 --> 00:16:12.000]  祂想鍛鍊我們什麼,
[00:16:12.000 --> 00:16:14.000]  祂想塗鑿我們什麼,
[00:16:14.000 --> 00:16:18.000]  甚或可能成為我們一些生命的磨練,
[00:16:18.000 --> 00:16:23.000]  為我們走日後的路打好準備。
[00:16:23.000 --> 00:16:25.000]  當我準備這篇講道的時候,
[00:16:25.000 --> 00:16:27.000]  我都回望了一些日子,
[00:16:27.000 --> 00:16:29.000]  我記得2015年,
[00:16:29.000 --> 00:16:31.000]  離開了,
[00:16:31.000 --> 00:16:33.000]  做了很多年的工作,
[00:16:33.000 --> 00:16:34.000]  進入神樂園去裝備,
[00:16:34.000 --> 00:16:35.000]  進入神樂園之前,
[00:16:35.000 --> 00:16:36.000]  是愁愁滿志的,
[00:16:36.000 --> 00:16:38.000]  覺得準備接受裝備,
[00:16:38.000 --> 00:16:39.000]  輕身,
[00:16:39.000 --> 00:16:42.000]  那時候我甚至記得,
[00:16:42.000 --> 00:16:43.000]  身邊的人問起,
[00:16:43.000 --> 00:16:45.000]  你會不會不捨得原來的工作,
[00:16:45.000 --> 00:16:46.000]  諸如此類,
[00:16:46.000 --> 00:16:48.000]  那時候很口爽,
[00:16:48.000 --> 00:16:49.000]  跟他們說不怕,
[00:16:49.000 --> 00:16:52.000]  退出紅塵是一件美事,
[00:16:52.000 --> 00:16:54.000]  但當我進入神樂園之後,
[00:16:54.000 --> 00:16:56.000]  我沒有想過,
[00:16:56.000 --> 00:16:59.000]  原來是我人生一個很大的低谷,
[00:16:59.000 --> 00:17:00.000]  進入神樂園後,
[00:17:00.000 --> 00:17:01.000]  什麼都沒有了,
[00:17:01.000 --> 00:17:03.000]  以前在職場累積下來的人脈,
[00:17:03.000 --> 00:17:04.000]  身份,
[00:17:04.000 --> 00:17:05.000]  地位,
[00:17:05.000 --> 00:17:06.000]  一班同事,
[00:17:06.000 --> 00:17:07.000]  人工,
[00:17:07.000 --> 00:17:09.000]  什麼都沒有了,
[00:17:09.000 --> 00:17:10.000]  當我去到神樂園學習的時候,
[00:17:10.000 --> 00:17:12.000]  不知為何,
[00:17:12.000 --> 00:17:14.000]  都是Beyond的一首歌,
[00:17:14.000 --> 00:17:15.000]  經常沖塞的是,
[00:17:15.000 --> 00:17:17.000]  無盡空虛,
[00:17:17.000 --> 00:17:18.000]  在那個時候,
[00:17:18.000 --> 00:17:19.000]  我真的覺得無盡空虛,
[00:17:19.000 --> 00:17:21.000]  因為特別當見到很多同學,
[00:17:21.000 --> 00:17:23.000]  在鬥分數,
[00:17:23.000 --> 00:17:24.000]  我那時候,
[00:17:24.000 --> 00:17:26.000]  我都很努力去讀書,
[00:17:26.000 --> 00:17:27.000]  不過努力讀書,
[00:17:27.000 --> 00:17:28.000]  我只是求一件事,
[00:17:28.000 --> 00:17:29.000]  讀好這些書,
[00:17:29.000 --> 00:17:30.000]  將來去做好,
[00:17:30.000 --> 00:17:32.000]  適逢的準備,
[00:17:32.000 --> 00:17:34.000]  但當見到同學在鬥分數,
[00:17:34.000 --> 00:17:36.000]  我眼裏想,
[00:17:36.000 --> 00:17:38.000]  在搞什麼呢?
[00:17:38.000 --> 00:17:41.000]  有時都覺得自己很無奈,
[00:17:41.000 --> 00:17:43.000]  很鬱悶,
[00:17:43.000 --> 00:17:44.000]  但很感恩,
[00:17:44.000 --> 00:17:45.000]  那個時候,
[00:17:45.000 --> 00:17:48.000]  神樂園有位已經回天家的老師楊依,
[00:17:48.000 --> 00:17:51.000]  她教我們要多點回望,
[00:17:51.000 --> 00:17:55.000]  上帝曾經塗造我們那個恩仇,
[00:17:55.000 --> 00:17:58.000]  在我們的高山低谷當中,
[00:17:58.000 --> 00:18:01.000]  曾經幫助我們種種的歷程,
[00:18:01.000 --> 00:18:03.000]  以致我們再想多一步,
[00:18:03.000 --> 00:18:05.000]  神在這些歷程當中,
[00:18:05.000 --> 00:18:07.000]  祂想塗造我們什麼?
[00:18:07.000 --> 00:18:11.000]  祂想塑造我們成為一個怎樣的人?
[00:18:11.000 --> 00:18:13.000]  在回望當中,
[00:18:13.000 --> 00:18:16.000]  我想起昔日在職場的工作,
[00:18:16.000 --> 00:18:19.000]  其實都好像以色列人出埃及的日子,
[00:18:19.000 --> 00:18:22.000]  在職場的工作其實不是那麼容易,
[00:18:22.000 --> 00:18:25.000]  特別我記得剛剛入職的時候,
[00:18:25.000 --> 00:18:26.000]  都很多年前,
[00:18:26.000 --> 00:18:27.000]  大都哩哩在目,
[00:18:27.000 --> 00:18:28.000]  就是經常被人點,
[00:18:28.000 --> 00:18:30.000]  被人玩,
[00:18:30.000 --> 00:18:34.000]  而且有很多很難纏的上司,
[00:18:34.000 --> 00:18:36.000]  但是神都保守,
[00:18:36.000 --> 00:18:38.000]  當我回望的時候,
[00:18:38.000 --> 00:18:41.000]  我過了一關又一關,
[00:18:41.000 --> 00:18:43.000]  特別有一關是特別難過的,
