
[00:00:00.000 --> 00:00:02.000]  親愛的神
[00:02:53.000 --> 00:02:57.000]  突然之間所有的財產瞬間蒸發
[00:02:57.000 --> 00:03:01.000]  他心愛的子女全部都死了
[00:03:01.000 --> 00:03:03.000]  不單止這樣
[00:03:03.000 --> 00:03:06.000]  他還要是從頭頂到腳掌
[00:03:06.000 --> 00:03:10.000]  都長滿了一些很癢很辛苦的毒瘡
[00:03:10.000 --> 00:03:15.000]  最苦的是在他最落魄最潦倒的時候
[00:03:15.000 --> 00:03:18.000]  他身邊的太太還要奚落他
[00:03:18.000 --> 00:03:20.000]  叫他離氣神
[00:03:20.000 --> 00:03:23.000]  又被他最好的朋友冤屈他
[00:03:23.000 --> 00:03:24.000]  誣衊他
[00:03:24.000 --> 00:03:27.000]  他說等你和你的子女得罪神
[00:03:27.000 --> 00:03:30.000]  才有今天這樣的下場
[00:03:30.000 --> 00:03:33.000]  但是從第一第二章我們又看到約伯
[00:03:33.000 --> 00:03:35.000]  他是一個完全正直
[00:03:35.000 --> 00:03:37.000]  一生敬畏神
[00:03:37.000 --> 00:03:39.000]  遠離惡事
[00:03:39.000 --> 00:03:41.000]  即使禍不單行
[00:03:41.000 --> 00:03:44.000]  他從來都沒有用口來得罪神
[00:03:44.000 --> 00:03:50.000]  我們看到苦難不一定和罪有關係
[00:03:50.000 --> 00:03:52.000]  聽到這裡不知道弟兄姊妹
[00:03:52.000 --> 00:03:56.000]  你們會不會覺得有點灰或者有點害怕呢?
[00:03:56.000 --> 00:03:59.000]  苦難有時候好像洪水猛獸
[00:03:59.000 --> 00:04:00.000]  這樣殺到身邊
[00:04:00.000 --> 00:04:03.000]  令我們躁愁不及
[00:04:03.000 --> 00:04:05.000]  即使好像約伯那麼完全
[00:04:05.000 --> 00:04:07.000]  都不能夠免疫
[00:04:07.000 --> 00:04:10.000]  我們是不是沒有出路呢?
[00:04:10.000 --> 00:04:11.000]  當然不是
[00:04:11.000 --> 00:04:14.000]  因為我們有神寶貴的說話
[00:04:14.000 --> 00:04:17.000]  就讓我們繼續從約伯的身上
[00:04:17.000 --> 00:04:21.000]  找出掌握到超越苦難的
[00:04:21.000 --> 00:04:24.000]  KFC求生包
[00:04:24.000 --> 00:04:27.000]  這個KFC求生包
[00:04:27.000 --> 00:04:29.000]  就不是K字快餐店
[00:04:29.000 --> 00:04:31.000]  可以吃到新推出的包
[00:04:31.000 --> 00:04:36.000]  而是可以救我們
[00:04:36.000 --> 00:04:41.000]  出超越苦難的KFC求生包
[00:04:41.000 --> 00:04:51.000]  KFC求生包第一個K字就是「Knowing」
[00:04:51.000 --> 00:04:53.000]  「Knowing」的意思就是指我們
[00:04:53.000 --> 00:04:57.000]  需要追求深刻地認識我們的主
[00:04:57.000 --> 00:05:03.000]  讓我們弟兄姊妹一起讀出經文一章四至五節
[00:05:03.000 --> 00:05:06.000]  還有二十至二十一節
[00:05:07.000 --> 00:05:10.000]  他的兒子按著日子
[00:05:10.000 --> 00:05:13.000]  各在自己家裡設擺宴宴
[00:05:13.000 --> 00:05:18.000]  就打發人去請了他們的三個姊妹來
[00:05:18.000 --> 00:05:20.000]  與他們一同吃喝
[00:05:20.000 --> 00:05:23.000]  宴宴的日子過了
[00:05:23.000 --> 00:05:26.000]  約伯打發人去叫他們自結
[00:05:26.000 --> 00:05:28.000]  他清早起來
[00:05:28.000 --> 00:05:32.000]  按著他們眾人的數目獻梵祭
[00:05:32.000 --> 00:05:36.000]  因為他說:恐怕我兒子犯了罪
[00:05:36.000 --> 00:05:38.000]  心中氣調神
[00:05:38.000 --> 00:05:41.000]  不常常這樣行
[00:05:41.000 --> 00:05:44.000]  約伯就起來撕裂外袍
[00:05:44.000 --> 00:05:46.000]  剃了頭
[00:05:46.000 --> 00:05:48.000]  俯伏在地敬拜
[00:05:48.000 --> 00:05:51.000]  說:赤身出於母胎
[00:05:51.000 --> 00:05:53.000]  也必赤身歸回
[00:05:53.000 --> 00:05:56.000]  賞賜的是耶和華
[00:05:56.000 --> 00:05:58.000]  收取的也是耶和華
[00:05:58.000 --> 00:06:02.000]  耶和華的名是應當稱重的
[00:06:02.000 --> 00:06:05.000]  不知道換轉你是約伯
[00:06:05.000 --> 00:06:09.000]  突然之間所有的財產都蒸發了
[00:06:09.000 --> 00:06:12.000]  最心愛的子女都離開了你
[00:06:12.000 --> 00:06:14.000]  你會有什麼反應呢?
[00:06:14.000 --> 00:06:18.000]  我想換轉是我一定會崩潰
[00:06:18.000 --> 00:06:20.000]  然後扯著問神
[00:06:20.000 --> 00:06:22.000]  何必偏偏選中我呢?
[00:06:22.000 --> 00:06:25.000]  即使好像約伯那麼敬畏神
[00:06:25.000 --> 00:06:29.000]  也不能避免飛來的橫禍
[00:06:29.000 --> 00:06:33.000]  但是我們看看約伯他怎樣反應
[00:06:33.000 --> 00:06:35.000]  經文看到約伯就起來
[00:06:35.000 --> 00:06:37.000]  撕裂外袍
[00:06:37.000 --> 00:06:38.000]  剃了頭
[00:06:38.000 --> 00:06:41.000]  這些其實都是舊約的時代
[00:06:41.000 --> 00:06:43.000]  舉哀的一些反應
[00:06:43.000 --> 00:06:46.000]  約伯他為了自己很心愛的子女
[00:06:46.000 --> 00:06:48.000]  他的僕人
[00:06:48.000 --> 00:06:50.000]  他很傷心很難過
[00:06:50.000 --> 00:06:54.000]  接著約伯他就俯伏在地敬拜
[00:06:54.000 --> 00:06:58.000]  表示約伯他內心那種對神的降伏
[00:06:58.000 --> 00:07:04.000]  最後才是約伯經歷了一連串不斷升級的苦難
[00:07:04.000 --> 00:07:06.000]  他首度開腔
[00:07:06.000 --> 00:07:08.000]  他才說第一句話
[00:07:08.000 --> 00:07:10.000]  約伯說什麼?
[00:07:10.000 --> 00:07:14.000]  他說我赤身出於母胎也必赤身歸回
[00:07:14.000 --> 00:07:15.000]  賞賜的是耶和華
[00:07:15.000 --> 00:07:17.000]  收取的是耶和華
[00:07:17.000 --> 00:07:20.000]  耶和華的名是應當稱重的
[00:07:20.000 --> 00:07:23.000]  我們在約伯的口裡
[00:07:23.000 --> 00:07:25.000]  看不到絲毫的埋怨
[00:07:25.000 --> 00:07:27.000]  責怪
[00:07:27.000 --> 00:07:30.000]  或者遷怒在天災人禍那裡
[00:07:30.000 --> 00:07:33.000]  反而約伯很清楚地宣告
[00:07:33.000 --> 00:07:37.000]  我本來就是兩手空空來到這個世界
[00:07:37.000 --> 00:07:41.000]  我最後就是兩手空空離開
[00:07:41.000 --> 00:07:44.000]  約伯就算去到這樣的田地
[00:07:44.000 --> 00:07:48.000]  他也沒有忘記過去神曾經祝福他
[00:07:48.000 --> 00:07:50.000]  也沒有很麻木地否定
[00:07:50.000 --> 00:07:53.000]  失去一切的現實
[00:07:53.000 --> 00:07:56.000]  他很心悅誠服地說
[00:07:56.000 --> 00:07:59.000]  主權是在神的手裡
[00:07:59.000 --> 00:08:00.000]  他有權賞賜人
[00:08:00.000 --> 00:08:03.000]  他也有權向人收回
[00:08:03.000 --> 00:08:04.000]  無論如何
[00:08:04.000 --> 00:08:07.000]  他都可以開口讚美
[00:08:07.000 --> 00:08:10.000]  約伯對於神的馴服
[00:08:10.000 --> 00:08:15.000]  可以看到他從頭到腳都塞滿毒瘡
[00:08:15.000 --> 00:08:18.000]  坐在城裡的垃圾堆裡
[00:08:18.000 --> 00:08:22.000]  用一塊瓦片來刮自己的瘡子
[00:08:22.000 --> 00:08:23.000]  來止癢
[00:08:23.000 --> 00:08:24.000]  真的很潦倒
[00:08:24.000 --> 00:08:26.000]  在他這麼落魄的時候
[00:08:26.000 --> 00:08:29.000]  他的妻子怎麼跟他說
[00:08:29.000 --> 00:08:31.000]  她說你還去敬錢
[00:08:31.000 --> 00:08:33.000]  你還親近神
[00:08:33.000 --> 00:08:35.000]  你不如死了吧
[00:08:35.000 --> 00:08:37.000]  你就坐神
[00:08:37.000 --> 00:08:43.000]  約伯聽到他妻子這樣去奚落他之後
[00:08:43.000 --> 00:08:46.000]  他的內心他就跟他妻子說
[00:08:46.000 --> 00:08:49.000]  你是如還的婦人
[00:08:49.000 --> 00:08:52.000]  難道我們從神的手裡得到福氣
[00:08:52.000 --> 00:08:55.000]  也不一樣會受到災禍嗎?
[00:08:55.000 --> 00:08:57.000]  約伯即使到這一刻
[00:08:57.000 --> 00:09:00.000]  也沒有讓他妻子對神失去信心
[00:09:00.000 --> 00:09:02.000]  而影響到他自己
[00:09:02.000 --> 00:09:06.000]  約伯仍然深信主權是在神的手裡
[00:09:06.000 --> 00:09:10.000]  雖然到了苦難這麼煎熬
[00:09:10.000 --> 00:09:12.000]  好像又見不到曙光
[00:09:12.000 --> 00:09:14.000]  心裡也有很多不忿
[00:09:14.000 --> 00:09:16.000]  還有很多的冤屈
[00:09:16.000 --> 00:09:20.000]  但我們從約伯記十九章二十五節
[00:09:20.000 --> 00:09:21.000]  那裡看到
[00:09:21.000 --> 00:09:24.000]  約伯依然對神很有信心
[00:09:24.000 --> 00:09:28.000]  他說我的救贖主仍然活著
[00:09:28.000 --> 00:09:31.000]  我最後必定可以得見到神
[00:09:31.000 --> 00:09:35.000]  而在經文二十三章十節那裡這麼說
[00:09:35.000 --> 00:09:39.000]  約伯也深信他經歷過四年的他
[00:09:39.000 --> 00:09:41.000]  會更加之完全
[00:09:41.000 --> 00:09:47.000]  必定會像今子經過提煉更加純正一樣
[00:09:47.000 --> 00:09:49.000]  親愛弟兄姊妹
[00:09:49.000 --> 00:09:51.000]  聽到這裡不知道你們有沒有想過
[00:09:51.000 --> 00:09:55.000]  什麼驅使約伯對神有這麼大的信心呢?
[00:09:55.000 --> 00:09:59.000]  即使面對一波又一波更加大的人生風暴
[00:09:59.000 --> 00:10:04.000]  依然沒有影響到他對神的信靠和降伏
[00:10:04.000 --> 00:10:10.000]  我深信完全是基於約伯對神有深刻的認識
[00:10:10.000 --> 00:10:12.000]  不是頭腦上
[00:10:12.000 --> 00:10:16.000]  而是跟神有種很密切的關係
[00:10:16.000 --> 00:10:20.000]  讓我們看回經文一章四到五節
[00:10:20.000 --> 00:10:22.000]  經文那裡記載
[00:10:22.000 --> 00:10:25.000]  約伯時常提醒他的子女
[00:10:25.000 --> 00:10:29.000]  你們在燕洛的同時不要忘記要自潔
[00:10:29.000 --> 00:10:33.000]  自潔就是表達對神一種敬虔和清潔的心
[00:10:33.000 --> 00:10:35.000]  來朝見神
[00:10:35.000 --> 00:10:37.000]  他說你不要忘記一件事
[00:10:37.000 --> 00:10:40.000]  約伯更加多時清早起床
[00:10:40.000 --> 00:10:46.000]  為他的子女按著逐一的數目獻上梵祭
[00:10:46.000 --> 00:10:48.000]  為他的子女贖罪
[00:10:48.000 --> 00:10:53.000]  因為他說很怕子女心中背棄神
[00:10:53.000 --> 00:10:56.000]  背棄的原本意思就是咒詛
[00:10:56.000 --> 00:10:58.000]  而他們自己都不知道
[00:10:58.000 --> 00:11:01.000]  作者還特別註腳
[00:11:01.000 --> 00:11:04.000]  他說約伯常常這樣行
[00:11:04.000 --> 00:11:08.000]  原來約伯不是一時三刻才這樣做
[00:11:08.000 --> 00:11:13.000]  而是每時每刻都跟神有這麼親密的結連
[00:11:13.000 --> 00:11:15.000]  是一種很親密的關係
[00:11:15.000 --> 00:11:20.000]  對神又敬又慰的一個生活的操練
[00:11:20.000 --> 00:11:24.000]  以至約伯就算在和環裡
[00:11:24.000 --> 00:11:28.000]  他依然相信神一定是有目的
[00:11:28.000 --> 00:11:30.000]  不會是作弄我的
[00:11:30.000 --> 00:11:32.000]  不會是無緣無故的
[00:11:32.000 --> 00:11:35.000]  一定有神更加美好的心意
[00:11:35.000 --> 00:11:39.000]  因此縱然苦難在四方八面來攻擊他
[00:11:39.000 --> 00:11:42.000]  旁邊的人都挑戰他的信仰的時候
[00:11:42.000 --> 00:11:46.000]  他都堅決的要信靠神
[00:11:46.000 --> 00:11:49.000]  依然要開口讚美神
[00:11:49.000 --> 00:11:52.000]  在我自己的親身經歷裡
[00:11:52.000 --> 00:11:57.000]  都曾經經歷過跌入信心很低谷的時候
[00:11:57.000 --> 00:11:59.000]  我記得結婚之後幾年
[00:11:59.000 --> 00:12:03.000]  我身體一直處於長期貧血
[00:12:03.000 --> 00:12:07.000]  因為失血過多
[00:12:07.000 --> 00:12:12.000]  就好像聖經裡描述患血瘤的婦人
[00:12:12.000 --> 00:12:15.000]  後來都是無計可施
[00:12:15.000 --> 00:12:19.000]  我們夫婦都決定要做一個
[00:12:19.000 --> 00:12:21.000]  即是我要做一個對我們夫婦來說
[00:12:21.000 --> 00:12:25.000]  影響很大的手術
[00:12:25.000 --> 00:12:28.000]  手術之後幾年
[00:12:28.000 --> 00:12:32.000]  我有一天如常起床上班的時候
[00:12:32.000 --> 00:12:38.000]  發現美龍骨和坐骨神經中間痛得很慘
[00:12:38.000 --> 00:12:40.000]  我記得當時我無法下床
[00:12:40.000 --> 00:12:44.000]  痛得流眼淚和流汗
[00:12:44.000 --> 00:12:45.000]  全身都濕了
[00:12:45.000 --> 00:12:47.000]  都無法下床
[00:12:47.000 --> 00:12:51.000]  我唯有在床上祈禱去呼求神
[00:12:51.000 --> 00:12:53.000]  可不可以不要那麼痛
[00:12:53.000 --> 00:12:57.000]  我想下床可以讓老公載我去醫院
[00:12:57.000 --> 00:13:00.000]  最終掙扎了幾個小時
[00:13:00.000 --> 00:13:04.000]  我都可以讓老公載我去醫院
[00:13:04.000 --> 00:13:06.000]  經過照片之後
[00:13:06.000 --> 00:13:11.000]  醫生說我是嚴重的椎間盤突出
[00:13:11.000 --> 00:13:15.000]  做物理治療都不能痊癒
[00:13:15.000 --> 00:13:18.000]  一定要開刀做手術
[00:13:18.000 --> 00:13:20.000]  那時我記得是夜闌人靜
[00:13:20.000 --> 00:13:23.000]  聽到醫生宣判的時候
[00:13:23.000 --> 00:13:25.000]  我馬上爆哭
[00:13:25.000 --> 00:13:34.000]  因為上一次的手術對我身體和心靈的傷
[00:13:34.000 --> 00:13:36.000]  才好一點
[00:13:36.000 --> 00:13:40.000]  而且做這個手術風險不小
[00:13:40.000 --> 00:13:44.000]  有機會全身癱瘓
[00:13:44.000 --> 00:13:46.000]  我當時很不明白
[00:13:46.000 --> 00:13:50.000]  我都算是很追求去認識神
[00:13:50.000 --> 00:13:53.000]  我又很努力去侍奉神
[00:13:53.000 --> 00:14:00.000]  我又剛剛接到神學院收我去讀部分時間的神學課程
[00:14:00.000 --> 00:14:03.000]  為什麼神會這樣對我呢
[00:14:03.000 --> 00:14:07.000]  當我信心跌入谷底的時候
[00:14:07.000 --> 00:14:11.000]  我很感恩身邊的人跟我說了一句話
[00:14:11.000 --> 00:14:14.000]  很感恩不是若白的老婆說了那句話
[00:14:14.000 --> 00:14:17.000]  她就跟我說
[00:14:17.000 --> 00:14:21.000]  你一直所相信的神是這樣的嗎
[00:14:21.000 --> 00:14:25.000]  為什麼你到這一刻要懷疑祂呢
[00:14:25.000 --> 00:14:28.000]  老公那句話當頭棒喝
[00:14:28.000 --> 00:14:30.000]  我一直所相信
[00:14:30.000 --> 00:14:33.000]  又去教導弟兄姊妹認識的神
[00:14:33.000 --> 00:14:37.000]  豈不是連麻雀和百合花都看顧的神嗎
[00:14:37.000 --> 00:14:40.000]  我頭上有多少條頭髮
[00:14:40.000 --> 00:14:42.000]  神都知道
[00:14:42.000 --> 00:14:47.000]  祂是帶領我走過很多死忍憂骨的神
[00:14:47.000 --> 00:14:54.000]  很感恩最後我好不容易捱過了半年物理治療的療程
[00:14:54.000 --> 00:14:57.000]  終於可以慢慢走得回頭
[00:14:57.000 --> 00:14:59.000]  現在可以走了
[00:14:59.000 --> 00:15:03.000]  我今天還有恩典能夠站在講壇上
[00:15:03.000 --> 00:15:05.000]  來見證神
[00:15:05.000 --> 00:15:07.000]  來宣講神
[00:15:07.000 --> 00:15:10.000]  這全是一份恩典
[00:15:10.000 --> 00:15:14.000]  我相信這個經歷
[00:15:14.000 --> 00:15:18.000]  對我來說是一個信仰很大的轉捩點
[00:15:18.000 --> 00:15:20.000]  敲醒了我
[00:15:20.000 --> 00:15:24.000]  以前我一直都很勤力很忙碌地回教會
[00:15:24.000 --> 00:15:26.000]  侍奉
[00:15:26.000 --> 00:15:28.000]  原來只是一種習慣
[00:15:28.000 --> 00:15:30.000]  我頭腦上知識
[00:15:30.000 --> 00:15:33.000]  做基督徒就這樣做
[00:15:33.000 --> 00:15:37.000]  所以當苦難突然衝過來的時候
[00:15:37.000 --> 00:15:41.000]  我就去懷疑神的尾線
[00:15:41.000 --> 00:15:45.000]  但當我經歷過這個課程之後
[00:15:45.000 --> 00:15:50.000]  我就深深覺得其實人的生命真的很脆弱
[00:15:50.000 --> 00:15:55.000]  很多事情都不到自己去計劃或者去掌控
[00:15:55.000 --> 00:15:58.000]  時間對我來說真的很寶貴
[00:15:58.000 --> 00:16:02.000]  我很想掌握我不知道剩下多少時間
[00:16:02.000 --> 00:16:05.000]  來專心追求去認識我的神
[00:16:05.000 --> 00:16:10.000]  從此之後就真的用心去看聖經
[00:16:10.000 --> 00:16:12.000]  去認識我所相信的神
[00:16:12.000 --> 00:16:17.000]  還有更多的用祈禱和神來連結
[00:16:17.000 --> 00:16:20.000]  我相信我之所以能夠面對
[00:16:20.000 --> 00:16:23.000]  我過後人生一場更大的風暴
[00:16:23.000 --> 00:16:28.000]  就是我先生患了癌症末期
[00:16:28.000 --> 00:16:32.000]  就要接受一連串的手術和療程
[00:16:32.000 --> 00:16:37.000]  我相信我之所以能夠和他一起去過渡這個風浪
[00:16:37.000 --> 00:16:46.000]  全因為和神建立了這份這麼深切的關係
[00:16:46.000 --> 00:16:49.000]  雖然我先生做完這個療程之後
[00:16:49.000 --> 00:16:54.000]  醫生都說還有50%的復發機會
[00:16:54.000 --> 00:16:58.000]  但我們夫婦二人都堅決繼續去倚靠神
[00:16:58.000 --> 00:17:05.000]  深信主恩是夠我們用的
[00:17:05.000 --> 00:17:08.000]  掌握超越苦難的KFC求生包
[00:17:08.000 --> 00:17:12.000]  第二個字是F,是Frankness
[00:17:12.000 --> 00:17:17.000]  指我們需要呼求坦誠地禱告我們的神
[00:17:17.000 --> 00:17:21.000]  當若白經歷完他的妻子來奚落他
[00:17:21.000 --> 00:17:23.000]  叫他離棄神靶
[00:17:23.000 --> 00:17:28.000]  他三個朋友聽到若白這麼慘的消息後
[00:17:28.000 --> 00:17:32.000]  就各自由自己的地方出發
[00:17:32.000 --> 00:17:37.000]  想對若白表示同情和安慰
[00:17:37.000 --> 00:17:43.000]  起初當他們看見被苦難折磨到不似人形的若白的時候
[00:17:43.000 --> 00:17:46.000]  他們為若白放聲大哭
[00:17:46.000 --> 00:17:48.000]  又撕裂外袍
[00:17:48.000 --> 00:17:55.000]  還很有義氣地陪若白坐在地上沉默七日七夜
[00:17:55.000 --> 00:18:01.000]  但後來他們就由本來的安慰者輪流化身
[00:18:01.000 --> 00:18:04.000]  做辯論者和說教者
[00:18:04.000 --> 00:18:08.000]  他們認為神是絕對公義的
[00:18:08.000 --> 00:18:11.000]  所以神根本不會讓無辜的人來受苦
[00:18:11.000 --> 00:18:16.000]  苦難一定和罪有關
[00:18:16.000 --> 00:18:18.000]  他們雖然無證無據
[00:18:18.000 --> 00:18:20.000]  但他們也誣衊若白
[00:18:20.000 --> 00:18:22.000]  「你一定是貪不義之才」
[00:18:22.000 --> 00:18:24.000]  「你一定是欺壓窮人」
[00:18:24.000 --> 00:18:26.000]  「又貪了別人的老婆」
[00:18:26.000 --> 00:18:28.000]  「還要見死不救」等等
[00:18:28.000 --> 00:18:31.000]  全部這樣去指控若白
[00:18:31.000 --> 00:18:32.000]  不單止
[00:18:32.000 --> 00:18:36.000]  他還連若白的子女都一樣去指控
[00:18:36.000 --> 00:18:38.000]  他說你們一定是得罪神
[00:18:38.000 --> 00:18:41.000]  以至今天自食其果
[00:18:41.000 --> 00:18:42.000]  他勸若白
[00:18:42.000 --> 00:18:44.000]  「你不要再自疑了」
[00:18:44.000 --> 00:18:47.000]  「你快點認罪悔改吧」
[00:18:47.000 --> 00:18:51.000]  若白面對他朋友一面倒的指控
[00:18:51.000 --> 00:18:55.000]  除了說他們都是叫人「愁煩」的安慰者
[00:18:55.000 --> 00:18:56.000]  因為他們根本
[00:18:56.000 --> 00:18:58.000]  這些都不是安慰
[00:18:58.000 --> 00:19:00.000]  令他更加煩惱
[00:19:00.000 --> 00:19:03.000]  覺得因為他們根本沒有經歷過他的苦難
[00:19:03.000 --> 00:19:08.000]  所以就在說一些無關痛癢的風涼說話
[00:19:08.000 --> 00:19:10.000]  若白還叫他們停止
[00:19:10.000 --> 00:19:12.000]  不要再侮辱他了
[00:19:12.000 --> 00:19:13.000]  除此之外
[00:19:13.000 --> 00:19:15.000]  若白選擇了什麼?
[00:19:15.000 --> 00:19:19.000]  他選擇了坦誠向神禱告
[00:19:19.000 --> 00:19:25.000]  他將內心的苦澀、冤屈、無助、不明白
[00:19:25.000 --> 00:19:27.000]  完完全全、毫無保留
[00:19:27.000 --> 00:19:32.000]  在禱告裡面向神發洩
[00:19:32.000 --> 00:19:37.000]  讓我們一同讀出經文六章八到九節
[00:19:37.000 --> 00:19:40.000]  和十章十八到二十節
[00:19:40.000 --> 00:19:41.000]  一、二、三
[00:19:41.000 --> 00:19:44.000]  「惟願我得著所求的
[00:19:44.000 --> 00:19:47.000]  神賞賜我所切忘的
[00:19:47.000 --> 00:19:49.000]  願神把我壓碎
[00:19:49.000 --> 00:19:52.000]  伸手將我剪除
[00:19:52.000 --> 00:19:55.000]  你為何使我出母胎呢
[00:19:55.000 --> 00:19:58.000]  甚願我當時氣絕
[00:19:58.000 --> 00:20:00.000]  沒有眼睛看見我
[00:20:00.000 --> 00:20:04.000]  這樣就如從沒有過我
[00:20:04.000 --> 00:20:08.000]  我一出母胎就被送入墳墓
[00:20:08.000 --> 00:20:11.000]  我的日子不是短少嗎
[00:20:11.000 --> 00:20:13.000]  求你停止
[00:20:13.000 --> 00:20:15.000]  求你放過我
[00:20:15.000 --> 00:20:18.000]  使我可以稍得喜樂」
[00:20:18.000 --> 00:20:21.000]  我們從經文看到
[00:20:21.000 --> 00:20:23.000]  若白他唯一求神的是什麼?
[00:20:23.000 --> 00:20:25.000]  求神將他壓碎
[00:20:25.000 --> 00:20:27.000]  將他剪除
[00:20:27.000 --> 00:20:29.000]  他寧願一出世
[00:20:29.000 --> 00:20:31.000]  就立刻送入墳墓
[00:20:31.000 --> 00:20:33.000]  沒有出過世
[00:20:33.000 --> 00:20:36.000]  我想我們都不難去明白
[00:20:36.000 --> 00:20:38.000]  若白此時此刻
[00:20:38.000 --> 00:20:40.000]  無論身心靈
[00:20:40.000 --> 00:20:42.000]  他已經極度枯竭
[00:20:42.000 --> 00:20:44.000]  極度無力
[00:20:44.000 --> 00:20:46.000]  生無可戀
[00:20:46.000 --> 00:20:48.000]  他固此與神發晦氣
[00:20:48.000 --> 00:20:50.000]  他說這樣的人生
[00:20:50.000 --> 00:20:52.000]  不如早些結束吧
[00:20:52.000 --> 00:20:56.000]  若白除了與神的苦難
[00:20:56.000 --> 00:20:58.000]  令他痛不欲生之外
[00:20:58.000 --> 00:21:01.000]  若白他還深深覺得
[00:21:01.000 --> 00:21:03.000]  神是這一切苦難
[00:21:03.000 --> 00:21:05.000]  後面的幕後黑手
[00:21:05.000 --> 00:21:08.000]  神向他發怒
[00:21:08.000 --> 00:21:10.000]  以他為仇敵
[00:21:10.000 --> 00:21:14.000]  讓我們讀出經文6章4節
[00:21:14.000 --> 00:21:17.000]  和16章9到13節
[00:21:17.000 --> 00:21:19.000]  1、2、3
[00:21:19.000 --> 00:21:22.000]  因全能者的箭射中了我
[00:21:22.000 --> 00:21:25.000]  我的靈渴盡其毒
[00:21:25.000 --> 00:21:29.000]  神的驚嚇擺陣攻擊我
[00:21:29.000 --> 00:21:31.000]  神發怒撕裂我
