
[00:00:00.000 --> 00:00:04.800]  很想和大家看一張相片
[00:07:05.280 --> 00:07:06.560]  曠野就是這樣
[00:07:06.560 --> 00:07:10.720]  曠野為何會疲乏呢?
[00:07:10.720 --> 00:07:13.520]  啊?
[00:07:13.520 --> 00:07:17.680]  是,其實大衛是用他身處的曠野
[00:07:17.680 --> 00:07:20.560]  來形容自己
[00:07:20.560 --> 00:07:23.360]  形容他的身體,他的心靈
[00:07:23.360 --> 00:07:25.520]  是很乾涸
[00:07:25.520 --> 00:07:27.680]  是很疲乏
[00:07:27.680 --> 00:07:29.760]  在一個很熱的地方
[00:07:29.760 --> 00:07:32.560]  一個什麼都沒有的地方
[00:07:32.560 --> 00:07:34.560]  沒有食物,沒有水源的地方
[00:07:34.560 --> 00:07:39.440]  他很疲乏,很乾涸
[00:07:39.440 --> 00:07:42.000]  但是他也用了這句話
[00:07:42.000 --> 00:07:45.120]  乾旱疲乏無水之地
[00:07:45.120 --> 00:07:47.840]  向神很坦然地
[00:07:47.840 --> 00:07:53.840]  去表達他內心最深層的感受
[00:07:53.840 --> 00:07:59.440]  他當下那種脆弱
[00:07:59.440 --> 00:08:02.080]  大衛在很多逃難的詩中
[00:08:02.080 --> 00:08:05.200]  他也像這一節那樣
[00:08:05.200 --> 00:08:07.200]  在上帝的面前
[00:08:07.200 --> 00:08:09.760]  沒有一樣的掩飾
[00:08:09.760 --> 00:08:12.720]  總是赤裸裸地將自己裏面
[00:08:12.720 --> 00:08:15.680]  很真實的自己展現出來
[00:08:15.680 --> 00:08:18.160]  無論他裏面已經很軟弱
[00:08:18.160 --> 00:08:20.560]  很灰心,很難過,很悲憤
[00:08:20.560 --> 00:08:23.120]  還是好像到了這一刻他脆弱到
[00:08:23.120 --> 00:08:26.240]  可能連說話都說不出來
[00:08:26.240 --> 00:08:28.080]  他就是這樣
[00:08:28.080 --> 00:08:32.080]  很真誠地告訴神
[00:08:32.080 --> 00:08:33.040]  弟兄姊妹
[00:08:33.040 --> 00:08:35.840]  很多時候我們在苦難的時候
[00:08:35.840 --> 00:08:38.080]  你是會容易遠離神多
[00:08:38.080 --> 00:08:42.000]  還是親近神多
[00:08:42.000 --> 00:08:43.280]  有時候親近神
[00:08:43.280 --> 00:08:44.480]  有時候遠離神
[00:08:44.480 --> 00:08:45.920]  是不是
[00:08:45.920 --> 00:08:50.320]  當我們等到等不到上帝出手幫我們的時候
[00:08:50.320 --> 00:08:53.680]  我們就開始心裏質疑
[00:08:53.680 --> 00:08:56.880]  上帝你是否真的愛我
[00:08:56.880 --> 00:09:00.960]  上帝你究竟在哪裏
[00:09:00.960 --> 00:09:03.040]  對於大衛來說
[00:09:03.040 --> 00:09:06.720]  其實在感受上他和我們一樣
[00:09:06.720 --> 00:09:09.360]  上帝你去了哪裏
[00:09:09.360 --> 00:09:11.440]  我最艱難的時候
[00:09:11.440 --> 00:09:15.040]  為甚麼我看不到你
[00:09:15.040 --> 00:09:17.920]  但同一時間大衛
[00:09:17.920 --> 00:09:19.920]  他又和神說
[00:09:19.920 --> 00:09:21.920]  神啊,你是我的神
[00:09:21.920 --> 00:09:25.200]  我很需要你
[00:09:25.200 --> 00:09:27.440]  甚至我很想念你
[00:09:27.440 --> 00:09:30.480]  我就想像大衛好像一個小孩子一樣
[00:09:30.480 --> 00:09:33.040]  不見了媽媽
[00:09:33.040 --> 00:09:36.640]  在一條人來車來
[00:09:36.640 --> 00:09:39.920]  很多人很多車的一條路上
[00:09:39.920 --> 00:09:42.080]  他很害怕
[00:09:42.080 --> 00:09:44.960]  他四周很瘋狂地去找媽媽
[00:09:44.960 --> 00:09:47.360]  媽媽你究竟去了哪裏
[00:09:47.360 --> 00:09:48.560]  只要看到媽媽
[00:09:48.560 --> 00:09:50.880]  抱著媽媽他就會怎樣
[00:09:50.880 --> 00:09:53.520]  他就會安心,他就會開心
[00:09:53.520 --> 00:09:58.240]  我覺得大衛就是在這樣的心情裏
[00:09:58.240 --> 00:10:00.400]  不斷地去和神說
[00:10:00.400 --> 00:10:03.360]  神啊,我要切切地去尋求你
[00:10:03.360 --> 00:10:06.640]  我渴想你,我的心切勿離
[00:10:06.640 --> 00:10:13.040]  你讓我找到你,見到你
[00:10:13.040 --> 00:10:16.240]  當我們一直找不到神的時候
[00:10:16.240 --> 00:10:19.040]  或者看不到上帝的幫助的時候
[00:10:19.040 --> 00:10:21.520]  可能我們有兩個不同的反應
[00:10:21.520 --> 00:10:24.240]  一個反應就是生了神的氣
[00:10:24.240 --> 00:10:28.080]  神你不幫我,我自己搞定
[00:10:28.080 --> 00:10:31.520]  我試過這樣和神發晦氣
[00:10:31.520 --> 00:10:36.880]  等到我已經沒有那種耐性
[00:10:36.880 --> 00:10:38.640]  上帝我不會再求你了
[00:10:38.640 --> 00:10:41.840]  在這件事上我自己來
[00:10:41.840 --> 00:10:45.120]  也經歷過或者見過一些頂姐妹
[00:10:45.120 --> 00:10:46.880]  一些朋友
[00:10:46.960 --> 00:10:51.520]  在出路一直都等不及的時候
[00:10:51.520 --> 00:10:52.640]  越來越沒力
[00:10:52.640 --> 00:10:55.200]  越來越好像失控的時候
[00:10:55.200 --> 00:10:57.920]  心裏面有很多的焦慮
[00:10:57.920 --> 00:11:00.480]  甚至很多的恐懼
[00:11:00.480 --> 00:11:03.120]  慢慢就變成了抑鬱
[00:11:03.120 --> 00:11:05.840]  因為覺得困在這個死局裏面
[00:11:05.840 --> 00:11:10.080]  很辛苦,很艱難
[00:11:10.080 --> 00:11:12.560]  但是大衛教導我們
[00:11:12.560 --> 00:11:14.480]  或者他示範給我們看
[00:11:14.480 --> 00:11:17.280]  無論我們的感覺
[00:11:17.280 --> 00:11:19.040]  我們在實況裏面
[00:11:19.040 --> 00:11:21.200]  怎樣好像見不到神
[00:11:21.200 --> 00:11:24.320]  我們仍然要去尋求神
[00:11:24.320 --> 00:11:28.240]  仍然要去渴想神
[00:11:28.240 --> 00:11:33.760]  這才是大衛在他最艱難的日子裏面
[00:11:33.760 --> 00:11:36.240]  他最大的需要
[00:11:36.240 --> 00:11:39.920]  因為如果連上帝都沒有了
[00:11:39.920 --> 00:11:44.480]  他就更加甚麼都沒有
[00:11:44.480 --> 00:11:50.880]  其實尋求神本身就是神對我們的心意
[00:11:50.880 --> 00:11:53.360]  大衛在詩篇第27篇第8節
[00:11:53.360 --> 00:11:56.320]  他這樣和神有個對話
[00:11:56.320 --> 00:11:59.920]  他說「你說,你們當尋求我的面
[00:11:59.920 --> 00:12:01.840]  那時我的心向你說
[00:12:01.840 --> 00:12:07.040]  也就是說,你的面我正要尋求」
[00:12:07.040 --> 00:12:12.320]  是呀,神很主動地叫我們尋求祂的面
[00:12:12.320 --> 00:12:16.000]  正正在我們好像感受不到祂同在的時候
[00:12:16.000 --> 00:12:18.720]  我們要繼續尋求祂的面
[00:12:18.720 --> 00:12:24.000]  繼續地去求神堅定我們信靠祂的心
[00:12:24.000 --> 00:12:29.280]  《曾金發牧師在內在生活徒野》提出
[00:12:29.280 --> 00:12:31.920]  祂說「神樂於和我們親近
[00:12:31.920 --> 00:12:34.960]  也邀請我們和祂親近
[00:12:34.960 --> 00:12:36.880]  天堂之所以是天堂
[00:12:36.880 --> 00:12:40.800]  是因為我們和神親密的關係得到很複合
[00:12:40.800 --> 00:12:47.200]  我們得贖的目的就是要和神有親密的關係」
[00:12:47.200 --> 00:12:53.920]  弟兄姊妹,這是不是你信仰的精髓?
[00:12:53.920 --> 00:12:56.880]  你和神之間的關係
[00:12:56.880 --> 00:13:00.480]  是否達到最友好的境界?
[00:13:00.480 --> 00:13:02.400]  所有的心事
[00:13:02.480 --> 00:13:08.160]  所有的難處你都可以和祂傾訴呢?
[00:13:08.160 --> 00:13:09.920]  不過我們剛才也說過
[00:13:09.920 --> 00:13:12.960]  眼前的困境實在會令人看不見神
[00:13:12.960 --> 00:13:15.920]  覺得神很遠的,是嗎?
[00:13:15.920 --> 00:13:18.160]  那一刻真的看不到的
[00:13:18.160 --> 00:13:20.560]  感受不到,那怎麼辦?
[00:13:20.560 --> 00:13:22.560]  大衛呢?
[00:13:22.560 --> 00:13:25.360]  他就用了這個方法
[00:13:25.360 --> 00:13:33.680]  他想起過去他和神相遇的地方
[00:13:33.680 --> 00:13:34.640]  在第二節
[00:13:34.640 --> 00:13:40.320]  他說「我在聖所中曾如此瞻仰祢
[00:13:40.320 --> 00:13:44.640]  為要見祢的能力和榮耀」
[00:13:44.640 --> 00:13:46.720]  原來當他回望昔日
[00:13:46.720 --> 00:13:50.400]  在耶路撒冷聖所裡敬拜的時候
[00:13:50.400 --> 00:13:57.760]  他就在曠野中看到上帝
[00:13:57.760 --> 00:14:02.160]  大衛對神這份渴慕和濃情
[00:14:02.160 --> 00:14:07.920]  其實不是一份像現代人所謂的
[00:14:07.920 --> 00:14:11.200]  電光火石間的激情
[00:14:11.200 --> 00:14:14.720]  而是和神長久以來
[00:14:14.720 --> 00:14:18.720]  培養了一份很深的感情
[00:14:18.720 --> 00:14:21.920]  從他小時候做牧羊人開始
[00:14:21.920 --> 00:14:25.760]  一直到現在已經晚年
[00:14:25.760 --> 00:14:27.520]  對大衛來說
[00:14:27.520 --> 00:14:30.240]  他這次逃難離開了耶路撒冷
[00:14:30.240 --> 00:14:35.200]  他最掛念的不是他的王位和王宮的生活
[00:14:35.200 --> 00:14:37.600]  而是甚麼?
[00:14:37.600 --> 00:14:44.800]  他在聖所裡敬拜神的地方
[00:14:44.800 --> 00:14:45.840]  其實對大衛來說
[00:14:45.840 --> 00:14:48.560]  真正的聖所並不是單單一部
[00:14:48.560 --> 00:14:51.040]  一座的建築物
[00:14:51.040 --> 00:14:52.880]  不是聖殿那麼簡單
[00:14:52.880 --> 00:14:54.720]  而是神的臨在
[00:14:54.720 --> 00:15:02.800]  以至他能夠看到上帝的榮耀和能力
[00:15:02.800 --> 00:15:07.360]  所以大衛每一次去到聖殿
[00:15:07.360 --> 00:15:10.480]  其實他不是去履行信徒的責任
[00:15:10.480 --> 00:15:15.280]  不是循例等到聚會完結他就走人
[00:15:15.280 --> 00:15:17.840]  而是他要去到聖所當中
[00:15:17.840 --> 00:15:18.800]  沾養神
[00:15:18.800 --> 00:15:22.000]  看見神的大能和榮耀
[00:15:22.000 --> 00:15:23.360]  弟兄姊妹
[00:15:23.360 --> 00:15:27.600]  我們回到崇拜半小時了
[00:15:27.600 --> 00:15:31.200]  不知道大家有沒有沾養到神
[00:15:31.200 --> 00:15:34.320]  有沒有體會到神在我們當中
[00:15:34.320 --> 00:15:39.040]  祂的榮耀、祂的能力呢?
[00:15:39.040 --> 00:15:40.160]  大衛提醒我們
[00:15:40.160 --> 00:15:44.160]  崇拜並不是完成了一系列的禮儀程序
[00:15:44.160 --> 00:15:48.240]  而是這位滿有能力和威嚴的神
[00:15:48.240 --> 00:15:52.480]  臨在祂所救贖的子民當中
[00:15:52.480 --> 00:15:54.400]  所以我們回到崇拜的目的
[00:15:54.400 --> 00:15:57.200]  不是享受聚會不同的環節
[00:15:57.200 --> 00:15:58.560]  詩歌好不好聽
[00:15:58.560 --> 00:16:00.480]  編導自己是否適合
[00:16:00.480 --> 00:16:02.080]  而是我們要沾養神
[00:16:02.080 --> 00:16:03.840]  看見祂的榮耀
[00:16:03.840 --> 00:16:07.920]  透過禱告、詩歌、講道、奉獻
[00:16:07.920 --> 00:16:10.320]  我們能夠和神相遇
[00:16:10.320 --> 00:16:12.720]  加深我們對神的認識
[00:16:12.720 --> 00:16:14.400]  敬畏和渴慕
[00:16:14.400 --> 00:16:17.520]  以致我們更加信靠祂、信服祂
[00:16:17.520 --> 00:16:21.920]  從而經歷到生命的轉化
[00:16:21.920 --> 00:16:24.240]  很想教大家做一個動作
[00:16:24.240 --> 00:16:27.200]  去記得大衛這一份心
[00:16:27.200 --> 00:16:30.000]  就是一份尋求渴慕神的心
[00:16:30.000 --> 00:16:32.480]  你平時是怎樣祈禱的?
[00:16:32.480 --> 00:16:34.960]  我們做一個祈禱手好不好
[00:16:34.960 --> 00:16:38.800]  拿著兩隻手合起來
[00:16:38.800 --> 00:16:42.000]  不過用力一點
[00:16:42.000 --> 00:16:46.960]  代表我們要熱切、渴慕、尋求神
[00:16:46.960 --> 00:16:49.040]  所以每一次你祈禱的時候
[00:16:49.040 --> 00:16:51.360]  合起雙手的時候用力
[00:16:51.360 --> 00:16:55.040]  神啊,我的心切勿離
[00:16:55.040 --> 00:16:56.800]  渴想祢
[00:16:56.800 --> 00:16:59.440]  很想見到祢
[00:16:59.440 --> 00:17:01.600]  當我們每一次回來崇拜之先
[00:17:01.600 --> 00:17:03.120]  我們預備好這一份
[00:17:03.120 --> 00:17:06.400]  渴慕、切勿、尋求神的心
[00:17:06.400 --> 00:17:10.640]  我相信神就能夠讓我們見到祂
[00:17:10.640 --> 00:17:15.680]  在我們當中聽到祂要跟我們說的話
[00:17:15.680 --> 00:17:19.920]  我們看大衛第二個心吧
[00:17:19.920 --> 00:17:21.360]  第三至第六節
[00:17:21.360 --> 00:17:23.920]  我請弟兄跟我讀
[00:17:23.920 --> 00:17:27.360]  因祢的慈愛比生命更好
[00:17:27.360 --> 00:17:30.160]  我的嘴唇要重讚祢
[00:17:30.160 --> 00:17:33.840]  我還活的時候要這樣稱頌祢
[00:17:33.840 --> 00:17:36.320]  我要奉祢的名舉手
[00:17:36.320 --> 00:17:40.080]  我的心就像飽足了骨髓肺肉
[00:17:40.080 --> 00:17:43.600]  我也要以歡樂的嘴唇讚美祢
[00:17:43.600 --> 00:17:45.840]  我在床上紀念祢
[00:17:45.840 --> 00:17:48.800]  在夜更的時候思想祢
[00:17:48.800 --> 00:17:50.640]  我想問,單單看這幾節
[00:17:50.640 --> 00:17:51.680]  你讀完之後
[00:17:51.680 --> 00:17:58.400]  你覺得大衛像在聖所還是像在曠野?
[00:17:58.400 --> 00:18:01.200]  當然像在聖殿,好像我們先頭一樣
[00:18:01.200 --> 00:18:04.640]  在那裡唱歌讚美神
[00:18:04.640 --> 00:18:09.280]  大衛回憶自己在聖所的日子
[00:18:09.280 --> 00:18:13.440]  怎樣活力著弱地去敬拜神
[00:18:13.440 --> 00:18:15.520]  他在曠野這一刻
[00:18:15.520 --> 00:18:19.120]  他也可以這樣去敬拜神
[00:18:19.120 --> 00:18:21.440]  你怎知道他仍然在曠野?
[00:18:21.440 --> 00:18:22.480]  因為第六節他說
[00:18:22.480 --> 00:18:24.080]  我在床上紀念祢
[00:18:24.080 --> 00:18:26.880]  在夜更的時候思念祢
[00:18:26.880 --> 00:18:29.440]  聖殿不會在那裡睡覺
[00:18:29.440 --> 00:18:31.760]  但是他在曠野那裡
[00:18:31.760 --> 00:18:36.320]  他就是這樣睡在一個沒有雨傘沒有帽子
[00:18:36.320 --> 00:18:42.160]  或者一個很黑漆漆的山洞裡
[00:18:42.160 --> 00:18:44.720]  當大衛的心專注在神的愛
[00:18:44.720 --> 00:18:46.400]  而不是人的傷害
[00:18:46.400 --> 00:18:48.160]  不斷回想神的恩典
[00:18:48.160 --> 00:18:50.320]  而不是當下的困境
[00:18:50.320 --> 00:18:55.440]  曠野就成為了他當下的聖殿
[00:18:55.440 --> 00:18:58.880]  他可以不斷這樣去歌頌讚美神
[00:18:58.880 --> 00:19:01.440]  因為他再一次見到上帝的榮耀
[00:19:01.440 --> 00:19:04.400]  再一次見到上帝的恩情
[00:19:04.400 --> 00:19:07.040]  他思念著上帝的什麼恩情呢?
[00:19:07.040 --> 00:19:08.560]  他回想到什麼呢?
[00:19:08.560 --> 00:19:11.600]  不知道大家還記不記得大衛的故事
[00:19:11.600 --> 00:19:12.880]  可能他回想起
[00:19:12.880 --> 00:19:14.800]  有一天突然之間
[00:19:14.800 --> 00:19:16.640]  他被召回家裡
[00:19:16.640 --> 00:19:19.600]  其實爸爸和一眾的哥哥
[00:19:19.600 --> 00:19:22.000]  根本沒有遇到他在場
[00:19:22.000 --> 00:19:25.360]  但是他竟然被先知撒姆爾
[00:19:25.360 --> 00:19:28.720]  用羔羔納他
[00:19:28.720 --> 00:19:30.080]  是什麼事?
[00:19:30.080 --> 00:19:32.560]  原來上帝竟然揀選他
[00:19:32.560 --> 00:19:34.240]  將要接續數羅王
[00:19:34.240 --> 00:19:37.520]  成為以色列第二個的君王
[00:19:37.520 --> 00:19:39.040]  大衛又回想起
[00:19:39.040 --> 00:19:42.880]  他在完全沒有軍事訓練和裝備的底下
[00:19:42.880 --> 00:19:45.600]  他就拍著胸口
[00:19:45.600 --> 00:19:47.680]  因為胸口上面不是有個「勇」字
[00:19:47.680 --> 00:19:50.160]  是有「耶和華」那三個字
[00:19:50.160 --> 00:19:52.640]  他就上到戰場做什麼呢?
[00:19:52.640 --> 00:19:56.800]  擊敗了巨人哥尼亞
[00:19:56.800 --> 00:19:58.160]  他也記得
[00:19:58.160 --> 00:20:00.480]  當他年輕
[00:20:00.480 --> 00:20:02.320]  對上一次
[00:20:02.320 --> 00:20:03.680]  十幾二十歲
[00:20:03.680 --> 00:20:05.280]  他被數羅追殺
[00:20:05.280 --> 00:20:08.000]  逃亡到這個曠野的時候
[00:20:08.000 --> 00:20:11.920]  神怎樣一次又一次保護他脫險
[00:20:11.920 --> 00:20:14.720]  他三十歲就已經登基
[00:20:14.720 --> 00:20:18.960]  沒多久上帝就令到他國家很太平
[00:20:18.960 --> 00:20:22.800]  周圍的列國都臣服於他
[00:20:22.800 --> 00:20:25.200]  神還和他親自的納約說
[00:20:25.200 --> 00:20:29.680]  你的家和你的國必在你的面前永遠建立
[00:20:29.680 --> 00:20:33.920]  你的王位也必堅定直到永遠
[00:20:33.920 --> 00:20:40.560]  當神的慈愛一幕一幕浮現出來的時候
[00:20:40.560 --> 00:20:43.680]  神這一份堅固可靠心不可測的愛
[00:20:43.680 --> 00:20:49.920]  就令到大衛即使困在曠野或者山洞裡面
[00:20:49.920 --> 00:20:53.680]  但他仍然內心充滿了神的愛
[00:20:53.680 --> 00:20:54.880]  他滿足到
[00:20:54.880 --> 00:20:55.600]  怎樣形容
[00:20:55.600 --> 00:20:59.760]  他說好像上進皇宮裡面的骨髓肥油
[00:20:59.760 --> 00:21:02.880]  真羞白味
[00:21:02.880 --> 00:21:05.120]  我記得有一位弟兄跟我說
[00:21:05.120 --> 00:21:11.680]  你知不知道我怎樣去忍受那些很痛的檢查
[00:21:11.680 --> 00:21:18.160]  類似沒有麻醉藥的照搶、照胃鏡
[00:21:18.160 --> 00:21:20.720]  他說你知道我怎樣忍受嗎
[00:21:20.720 --> 00:21:25.040]  他說我腦裡不斷想起和我所愛的人
[00:21:25.040 --> 00:21:29.200]  那些很快樂很甜蜜的片段
[00:21:29.200 --> 00:21:33.760]  這樣我就可以過了
[00:21:33.760 --> 00:21:38.480]  我記得我預備的時候想起我生女兒的時候
[00:21:38.480 --> 00:21:44.560]  我叫我先生在旁邊不斷幫我讀詩篇
[00:21:44.560 --> 00:21:49.440]  在我最痛的時候我就去專注在上帝的裡面
[00:21:49.440 --> 00:21:52.160]  上帝跟我說的話裡面
[00:21:52.160 --> 00:21:59.520]  去克服了分娩的十級之痛
[00:21:59.520 --> 00:22:01.680]  我曾經接見一位姐妹
