
[00:00:00.000 --> 00:00:04.320]  亦代表恩福東九堂向各位問安
[00:03:21.840 --> 00:03:23.840]  耶穌怎樣來回應
[00:03:23.840 --> 00:03:25.840]  這兩個門徒呢?
[00:03:25.840 --> 00:03:27.840]  那裡其實有很重要的訊息
[00:03:27.840 --> 00:03:29.840]  我們需要去學
[00:03:29.840 --> 00:03:31.840]  就好像我們在等候的時候
[00:03:31.840 --> 00:03:33.840]  我們在裝備的時候
[00:03:33.840 --> 00:03:35.840]  其實價值的意義是什麼呢?
[00:03:35.840 --> 00:03:37.840]  然後28至35節
[00:03:37.840 --> 00:03:39.840]  就是峰迴路轉
[00:03:39.840 --> 00:03:41.840]  本來他們離開耶路撒冷
[00:03:41.840 --> 00:03:43.840]  當他們認出主耶穌之後
[00:03:43.840 --> 00:03:45.840]  他們就折返
[00:03:45.840 --> 00:03:47.840]  回頭去耶路撒冷
[00:03:47.840 --> 00:03:49.840]  來見證主的復活
[00:03:49.840 --> 00:03:51.840]  這部分也幫助我們
[00:03:51.840 --> 00:03:53.840]  怎樣去看
[00:03:53.840 --> 00:03:55.840]  耶穌交給我們的使命
[00:03:55.840 --> 00:03:57.840]  究竟我們怎樣去傳承呢?
[00:03:57.840 --> 00:03:59.840]  怎樣繼續去見證
[00:03:59.840 --> 00:04:01.840]  復活主
[00:04:01.840 --> 00:04:03.840]  特別是在今天這個時局
[00:04:03.840 --> 00:04:05.840]  今天這個時局
[00:04:05.840 --> 00:04:07.840]  所以是有一個特定的處境
[00:04:07.840 --> 00:04:11.840]  而這個處境和昔日門徒在25,000師路上的處境
[00:04:11.840 --> 00:04:13.840]  是有相似的地方
[00:04:13.840 --> 00:04:15.840]  那我就會
[00:04:15.840 --> 00:04:17.840]  逐段經文
[00:04:17.840 --> 00:04:19.840]  和大家讀一讀
[00:04:19.840 --> 00:04:21.840]  首先我想讀了
[00:04:21.840 --> 00:04:23.840]  《六教福音》24章第13節
[00:04:23.840 --> 00:04:25.840]  到第15節
[00:04:25.840 --> 00:04:27.840]  那就
[00:04:27.840 --> 00:04:29.840]  OK
[00:04:29.840 --> 00:04:31.840]  好
[00:04:31.840 --> 00:04:33.840]  應該第16節
[00:04:33.840 --> 00:04:35.840]  OK 第16節
[00:04:35.840 --> 00:04:37.840]  我們一起讀
[00:04:37.840 --> 00:04:39.840]  1,2,3
[00:04:39.840 --> 00:04:41.840]  同一天門徒有兩個人往一個村子去
[00:04:41.840 --> 00:04:43.840]  這村子名叫
[00:04:43.840 --> 00:04:45.840]  以馬五師
[00:04:45.840 --> 00:04:47.840]  來耶路撒冷約有25里
[00:04:47.840 --> 00:04:49.840]  他們彼此談論所發生的這一切事
[00:04:49.840 --> 00:04:51.840]  正交談議論的時候
[00:04:51.840 --> 00:04:53.840]  耶穌親自走近他們
[00:04:53.840 --> 00:04:55.840]  和他們同行
[00:04:55.840 --> 00:04:57.840]  可是他們的眼睛
[00:04:57.840 --> 00:04:59.840]  模糊了
[00:04:59.840 --> 00:05:01.840]  沒認出他
[00:05:01.840 --> 00:05:03.840]  剛才提過
[00:05:03.840 --> 00:05:05.840]  上文提及幾位婦女
[00:05:05.840 --> 00:05:07.840]  從耶穌的空墳墓
[00:05:07.840 --> 00:05:09.840]  回來的時候
[00:05:09.840 --> 00:05:11.840]  就和使徒和其他門徒分享
[00:05:11.840 --> 00:05:13.840]  耶穌復活了
[00:05:13.840 --> 00:05:15.840]  但原來很可惜的是
[00:05:15.840 --> 00:05:17.840]  當時的使徒
[00:05:17.840 --> 00:05:19.840]  他們的回應就是
[00:05:19.840 --> 00:05:21.840]  以為這些婦女亂說話
[00:05:21.840 --> 00:05:23.840]  以為他們是
[00:05:23.840 --> 00:05:25.840]  胡言就不相信
[00:05:25.840 --> 00:05:27.840]  這是使徒 不是一般的門徒
[00:05:27.840 --> 00:05:29.840]  所以可想而知
[00:05:29.840 --> 00:05:31.840]  如果使徒都不相信
[00:05:31.840 --> 00:05:33.840]  婦女的見證的時候
[00:05:33.840 --> 00:05:35.840]  其他門徒會怎樣回應
[00:05:35.840 --> 00:05:37.840]  所以他們也有一個
[00:05:37.840 --> 00:05:39.840]  類似
[00:05:39.840 --> 00:05:41.840]  不會相信或堅定
[00:05:41.840 --> 00:05:43.840]  認真看待婦女
[00:05:43.840 --> 00:05:45.840]  所說的話
[00:05:45.840 --> 00:05:47.840]  其中有兩位門徒
[00:05:47.840 --> 00:05:49.840]  在同一天
[00:05:49.840 --> 00:05:51.840]  聖經在此提及
[00:05:51.840 --> 00:05:53.840]  他們怎樣呢?他們就立即
[00:05:53.840 --> 00:05:55.840]  離開耶路撒冷
[00:05:55.840 --> 00:05:57.840]  耶穌描寫
[00:05:57.840 --> 00:05:59.840]  他們去一個叫
[00:05:59.840 --> 00:06:01.840]  二馬五司的村子
[00:06:01.840 --> 00:06:03.840]  究竟他們去二馬五司
[00:06:03.840 --> 00:06:05.840]  做什麼呢?是否回鄉
[00:06:05.840 --> 00:06:07.840]  他們又
[00:06:07.840 --> 00:06:09.840]  為什麼離開耶路撒冷呢?
[00:06:09.840 --> 00:06:11.840]  聖經沒有直接交代
[00:06:11.840 --> 00:06:13.840]  不過聖經提到
[00:06:13.840 --> 00:06:15.840]  他們在途中
[00:06:15.840 --> 00:06:17.840]  彼此談論
[00:06:17.840 --> 00:06:19.840]  所發生的事情
[00:06:19.840 --> 00:06:21.840]  即是說雖然他們離開了
[00:06:21.840 --> 00:06:23.840]  耶路撒冷 但他們對耶路撒冷發生的事
[00:06:23.840 --> 00:06:25.840]  其實他們很關切 很關心
[00:06:25.840 --> 00:06:27.840]  仍然心在耶路撒冷
[00:06:27.840 --> 00:06:29.840]  雖然他們好像
[00:06:29.840 --> 00:06:31.840]  無奈地離開
[00:06:31.840 --> 00:06:33.840]  那種情況
[00:06:33.840 --> 00:06:35.840]  相信這個心情
[00:06:35.840 --> 00:06:37.840]  或者這個情況
[00:06:37.840 --> 00:06:39.840]  大家也不會陌生的
[00:06:39.840 --> 00:06:41.840]  可能我們身邊的人也有不同的移民原因
[00:06:41.840 --> 00:06:43.840]  我也感受到
[00:06:43.840 --> 00:06:45.840]  兄弟姐妹也有類似的掙扎
[00:06:45.840 --> 00:06:47.840]  和心情
[00:06:47.840 --> 00:06:49.840]  他們不是不喜歡這個地方
[00:06:49.840 --> 00:06:51.840]  他們很喜歡這個地方
[00:06:51.840 --> 00:06:53.840]  但是
[00:06:53.840 --> 00:06:55.840]  他們也知道
[00:06:55.840 --> 00:06:57.840]  香港現在的狀況
[00:06:57.840 --> 00:06:59.840]  他們也很難留下
[00:06:59.840 --> 00:07:01.840]  所以其實他們也是
[00:07:01.840 --> 00:07:03.840]  懷著一個依依不捨的心情
[00:07:03.840 --> 00:07:05.840]  很關心這裡發生的事情
[00:07:05.840 --> 00:07:07.840]  但他們也要去一個新的地方
[00:07:07.840 --> 00:07:09.840]  去闖一闖
[00:07:09.840 --> 00:07:11.840]  為下一代或為自己
[00:07:11.840 --> 00:07:13.840]  做一些打算
[00:07:13.840 --> 00:07:15.840]  這也是我們現在面對的處境
[00:07:15.840 --> 00:07:17.840]  耶穌看到這兩位門徒
[00:07:17.840 --> 00:07:19.840]  離開耶路撒冷的時候
[00:07:19.840 --> 00:07:21.840]  他怎麼做呢?
[00:07:21.840 --> 00:07:23.840]  他有沒有馬上制止他們?
[00:07:23.840 --> 00:07:25.840]  你為什麼要走?你背叛我嗎?
[00:07:25.840 --> 00:07:27.840]  沒有 耶穌沒有制止他們
[00:07:27.840 --> 00:07:29.840]  並且聖經說到
[00:07:29.840 --> 00:07:31.840]  耶穌是怎樣的?
[00:07:31.840 --> 00:07:33.840]  耶穌是來親近他們
[00:07:33.840 --> 00:07:35.840]  和他們同行
[00:07:35.840 --> 00:07:37.840]  第十五節就說到
[00:07:37.840 --> 00:07:39.840]  他們交談的時候
[00:07:39.840 --> 00:07:41.840]  耶穌親自走近他們
[00:07:41.840 --> 00:07:43.840]  原文的表達方式
[00:07:43.840 --> 00:07:45.840]  是加強語氣
[00:07:45.840 --> 00:07:47.840]  是耶穌故意
[00:07:47.840 --> 00:07:49.840]  或者是耶穌專登
[00:07:49.840 --> 00:07:51.840]  自己去走近他們
[00:07:51.840 --> 00:07:53.840]  是一個很刻意和他們同行
[00:07:53.840 --> 00:07:55.840]  這樣的一個經歷
[00:07:55.840 --> 00:07:57.840]  為了就是想聽聽
[00:07:57.840 --> 00:07:59.840]  他們的心聲
[00:07:59.840 --> 00:08:01.840]  在心中發生什麼事情呢?
[00:08:01.840 --> 00:08:05.840]  聖經在這裡很特別的就是
[00:08:05.840 --> 00:08:07.840]  描述這兩位門徒竟然
[00:08:07.840 --> 00:08:09.840]  認不出耶穌
[00:08:09.840 --> 00:08:11.840]  可能你會猜
[00:08:11.840 --> 00:08:13.840]  他和耶穌不是很熟
[00:08:13.840 --> 00:08:15.840]  碰到面也沒理由一走就認出
[00:08:15.840 --> 00:08:17.840]  也不奇怪
[00:08:17.840 --> 00:08:19.840]  另一方面更加有可能的就是
[00:08:19.840 --> 00:08:21.840]  他們不相信耶穌復活
[00:08:21.840 --> 00:08:23.840]  所以這個好像是
[00:08:23.840 --> 00:08:25.840]  但不要搞錯
[00:08:25.840 --> 00:08:27.840]  我想多了
[00:08:27.840 --> 00:08:29.840]  他們真的不會覺得是耶穌
[00:08:29.840 --> 00:08:31.840]  所以就算
[00:08:31.840 --> 00:08:33.840]  這位同行者
[00:08:33.840 --> 00:08:35.840]  就是耶穌專登走近他們
[00:08:35.840 --> 00:08:37.840]  這位同行者好像耶穌也好
[00:08:37.840 --> 00:08:39.840]  他們也是不以為意
[00:08:39.840 --> 00:08:41.840]  英國有一位很著名的
[00:08:41.840 --> 00:08:43.840]  影星大家都應該認識的叫Mr. Bean
[00:08:43.840 --> 00:08:45.840]  他也分享了一次
[00:08:45.840 --> 00:08:47.840]  的經歷
[00:08:47.840 --> 00:08:49.840]  就是那些人認錯了他
[00:08:49.840 --> 00:08:51.840]  認錯了他
[00:08:51.840 --> 00:08:53.840]  他就說他在車房
[00:08:53.840 --> 00:08:55.840]  跟人聊天的時候
[00:08:55.840 --> 00:08:57.840]  忽然有個人
[00:08:57.840 --> 00:08:59.840]  眼睛看著他
[00:08:59.840 --> 00:09:01.840]  有沒有人跟你說過
[00:09:01.840 --> 00:09:03.840]  你好像那個Mr. Bean
[00:09:03.840 --> 00:09:05.840]  (笑聲)
[00:09:05.840 --> 00:09:07.840]  然後他就說
[00:09:07.840 --> 00:09:09.840]  我就是Mr. Bean
[00:09:09.840 --> 00:09:11.840]  然後那人就呆了一會
[00:09:11.840 --> 00:09:13.840]  繼續看著他
[00:09:13.840 --> 00:09:15.840]  然後就笑了一笑
[00:09:15.840 --> 00:09:17.840]  哈哈哈哈 你就想
[00:09:17.840 --> 00:09:19.840]  然後Mr. Bean就在說
[00:09:19.840 --> 00:09:21.840]  其實我就是Mr. Bean
[00:09:21.840 --> 00:09:23.840]  然後他就說
[00:09:23.840 --> 00:09:25.840]  當我越是想他去
[00:09:25.840 --> 00:09:27.840]  告訴人知道我是Mr. Bean的時候
[00:09:27.840 --> 00:09:29.840]  那些人就覺得我開玩笑
[00:09:29.840 --> 00:09:31.840]  去到一個地步
[00:09:31.840 --> 00:09:33.840]  他說
[00:09:33.840 --> 00:09:35.840]  雖然我都
[00:09:35.840 --> 00:09:37.840]  分不出你跟Mr. Bean
[00:09:37.840 --> 00:09:39.840]  有什麼分別
[00:09:39.840 --> 00:09:41.840]  所以其實如果你
[00:09:41.840 --> 00:09:43.840]  能夠去扮Mr. Bean的時候
[00:09:43.840 --> 00:09:45.840]  你的前途應該也不錯
[00:09:45.840 --> 00:09:47.840]  也不會差得太遠
[00:09:47.840 --> 00:09:49.840]  哇 激到Mr. Bean就
[00:09:49.840 --> 00:09:51.840]  死死的
[00:09:51.840 --> 00:09:53.840]  他的分享
[00:09:53.840 --> 00:09:55.840]  也很搞笑 認錯了
[00:09:55.840 --> 00:09:57.840]  本來是真的就認錯了
[00:09:57.840 --> 00:09:59.840]  反過來 現在耶穌是真的
[00:09:59.840 --> 00:10:01.840]  但是人就認不出他
[00:10:01.840 --> 00:10:03.840]  很尷尬
[00:10:03.840 --> 00:10:05.840]  不過認不出
[00:10:05.840 --> 00:10:07.840]  這也是一個
[00:10:07.840 --> 00:10:09.840]  特別的情況
[00:10:09.840 --> 00:10:11.840]  我們都覺得
[00:10:11.840 --> 00:10:13.840]  也不奇怪
[00:10:13.840 --> 00:10:15.840]  但是原來在聖經
[00:10:15.840 --> 00:10:17.840]  去寫
[00:10:17.840 --> 00:10:19.840]  說門徒
[00:10:19.840 --> 00:10:21.840]  第十六字那裡
[00:10:21.840 --> 00:10:23.840]  可視他們的眼睛模糊了的時候
[00:10:23.840 --> 00:10:25.840]  原來聖經用的表達方式
[00:10:25.840 --> 00:10:27.840]  是用一個被動的方式
[00:10:27.840 --> 00:10:29.840]  是被模糊了
[00:10:29.840 --> 00:10:31.840]  咦?
[00:10:31.840 --> 00:10:33.840]  這樣是有一點不同的
[00:10:33.840 --> 00:10:35.840]  演繹就是除了他們不認得耶穌
[00:10:35.840 --> 00:10:37.840]  原來他們是被模糊了
[00:10:37.840 --> 00:10:39.840]  被人掩著眼睛 或者被蒙住眼睛
[00:10:39.840 --> 00:10:41.840]  這樣的情況
[00:10:41.840 --> 00:10:43.840]  通常這個寫法
[00:10:43.840 --> 00:10:45.840]  是有神的旨意在裡面
[00:10:45.840 --> 00:10:47.840]  是神使他們看不見
[00:10:47.840 --> 00:10:49.840]  所以我們就去想想
[00:10:49.840 --> 00:10:51.840]  究竟是因為他們不相信
[00:10:51.840 --> 00:10:53.840]  耶穌復活
[00:10:53.840 --> 00:10:55.840]  以致他們認不出耶穌
[00:10:55.840 --> 00:10:57.840]  還是耶穌故意
[00:10:57.840 --> 00:10:59.840]  令他們認不出他
[00:10:59.840 --> 00:11:01.840]  這個我們
[00:11:01.840 --> 00:11:03.840]  繼續下回來分解
[00:11:03.840 --> 00:11:05.840]  我們繼續來看看
[00:11:05.840 --> 00:11:07.840]  究竟耶穌對這兩位門徒的對話
[00:11:07.840 --> 00:11:09.840]  裡面 去看看
[00:11:09.840 --> 00:11:11.840]  究竟是他們不認得
[00:11:11.840 --> 00:11:13.840]  是他們的問題
[00:11:13.840 --> 00:11:15.840]  還是耶穌或神的旨意
[00:11:15.840 --> 00:11:17.840]  我們繼續
[00:11:17.840 --> 00:11:19.840]  我們一起讀一下
[00:11:19.840 --> 00:11:21.840]  第十七 第十八節
[00:11:21.840 --> 00:11:23.840]  我們一起讀一下
[00:11:23.840 --> 00:11:25.840]  一二三
[00:11:25.840 --> 00:11:27.840]  耶穌對他們說
[00:11:27.840 --> 00:11:29.840]  你們一邊走的 一邊談
[00:11:29.840 --> 00:11:31.840]  彼此談論的是什麼事呢
[00:11:31.840 --> 00:11:33.840]  他們就站著
[00:11:33.840 --> 00:11:35.840]  臉上戴著袖蓉
[00:11:35.840 --> 00:11:37.840]  兩人中有一個
[00:11:37.840 --> 00:11:39.840]  名叫格劉巴的回答
[00:11:39.840 --> 00:11:41.840]  你是在耶路撒冷的旅客中
[00:11:41.840 --> 00:11:43.840]  唯一不知道
[00:11:43.840 --> 00:11:45.840]  這幾天在那裡
[00:11:45.840 --> 00:11:47.840]  發生什麼事的人嗎
[00:11:47.840 --> 00:11:51.840]  耶穌沒有向他們
[00:11:51.840 --> 00:11:53.840]  表明身份
[00:11:53.840 --> 00:11:55.840]  耶穌知道他們不認得他
[00:11:55.840 --> 00:11:57.840]  但他沒有立刻向他們表明身份
[00:11:57.840 --> 00:11:59.840]  只是關心他們
[00:11:59.840 --> 00:12:01.840]  你究竟談什麼 我都很想知道
[00:12:01.840 --> 00:12:03.840]  所以向他們提問
[00:12:03.840 --> 00:12:05.840]  當耶穌這樣問的時候
[00:12:05.840 --> 00:12:07.840]  忽然間
[00:12:07.840 --> 00:12:09.840]  其中有一個格劉巴
[00:12:09.840 --> 00:12:11.840]  忽然間有一個很自然的反應
[00:12:11.840 --> 00:12:13.840]  跳起
[00:12:13.840 --> 00:12:15.840]  首先聖經形容
[00:12:15.840 --> 00:12:17.840]  他們是臉上戴著
[00:12:17.840 --> 00:12:19.840]  袖蓉
[00:12:19.840 --> 00:12:21.840]  是什麼意思呢
[00:12:21.840 --> 00:12:23.840]  他們所談的都不是開心的事
[00:12:23.840 --> 00:12:25.840]  大家都好像憂憂愁愁
[00:12:25.840 --> 00:12:27.840]  其中一個格劉巴
[00:12:27.840 --> 00:12:29.840]  甚至這樣回應耶穌
[00:12:29.840 --> 00:12:31.840]  他對耶穌說
[00:12:31.840 --> 00:12:33.840]  你是在耶路撒冷的旅客中
[00:12:33.840 --> 00:12:35.840]  唯一還不知道這幾天
[00:12:35.840 --> 00:12:37.840]  在那裡發生什麼事的人嗎
[00:12:37.840 --> 00:12:39.840]  都很諷刺
[00:12:39.840 --> 00:12:41.840]  好像剛才的Mr. Bean
[00:12:41.840 --> 00:12:43.840]  我明明是Mr. Bean
[00:12:43.840 --> 00:12:45.840]  你當我是無牌Mr. Bean
[00:12:45.840 --> 00:12:47.840]  這個情況中
[00:12:47.840 --> 00:12:49.840]  都有一些這樣的情況
[00:12:49.840 --> 00:12:51.840]  這個說話的意思是什麼
[00:12:51.840 --> 00:12:53.840]  格劉巴對耶穌說
[00:12:53.840 --> 00:12:55.840]  你有沒有搞錯
[00:12:55.840 --> 00:12:57.840]  還用問嗎
[00:12:57.840 --> 00:12:59.840]  在耶路撒冷 每個人都知道
[00:12:59.840 --> 00:13:01.840]  這件事這麼轟動
[00:13:01.840 --> 00:13:03.840]  每個人都心煩意亂
[00:13:03.840 --> 00:13:05.840]  只有你一個不知道
[00:13:05.840 --> 00:13:07.840]  這樣來回應耶穌
[00:13:07.840 --> 00:13:09.840]  這兩個的反應
[00:13:09.840 --> 00:13:11.840]  面上戴著袖戎
[00:13:11.840 --> 00:13:13.840]  當耶穌是一個陌生人
[00:13:13.840 --> 00:13:15.840]  這兩個的反應
[00:13:15.840 --> 00:13:17.840]  顯示這兩位門徒當時的心情
[00:13:17.840 --> 00:13:19.840]  這兩個的反應
[00:13:19.840 --> 00:13:21.840]  顯示這兩位門徒當時的心情
[00:13:21.840 --> 00:13:23.840]  這兩個的反應
[00:13:23.840 --> 00:13:25.840]  顯示這兩個門徒當時的心情
[00:13:25.840 --> 00:13:27.840]  這兩個的反應
[00:13:27.840 --> 00:13:29.840]  顯示這兩個門徒當時的心情
[00:13:29.840 --> 00:13:31.840]  這兩個的反應
[00:13:31.840 --> 00:13:33.840]  顯示這兩個門徒當時的心情
[00:13:33.840 --> 00:13:35.840]  在這兩位門徒來看
[00:13:35.840 --> 00:13:37.840]  他們就覺得
[00:13:37.840 --> 00:13:39.840]  眾人皆醒
[00:13:39.840 --> 00:13:41.840]  耶穌獨醉
[00:13:41.840 --> 00:13:43.840]  每個人都知道發生什麼事
[00:13:43.840 --> 00:13:45.840]  只有你一個人不知道
[00:13:45.840 --> 00:13:47.840]  只有你一個人不知道
[00:13:47.840 --> 00:13:49.840]  但如果我們旁觀者
[00:13:49.840 --> 00:13:51.840]  或我們今天看聖經的時候
[00:13:51.840 --> 00:13:53.840]  我們就發覺
[00:13:53.840 --> 00:13:55.840]  原來現實是剛好倒轉
[00:13:55.840 --> 00:13:57.840]  是眾人皆醉
[00:13:57.840 --> 00:13:59.840]  每個人都憂愁
[00:13:59.840 --> 00:14:01.840]  覺得耶穌沒有復活
[00:14:01.840 --> 00:14:03.840]  眾人皆醉 其實是耶穌獨醒
[00:14:03.840 --> 00:14:05.840]  倒轉
[00:14:05.840 --> 00:14:07.840]  有時候很多人的感受
[00:14:07.840 --> 00:14:09.840]  會將我們的現實
[00:14:09.840 --> 00:14:11.840]  將真理扭曲
[00:14:11.840 --> 00:14:13.840]  我們都會在
[00:14:13.840 --> 00:14:15.840]  這些氣氛
[00:14:15.840 --> 00:14:17.840]  這些人與人之間的影響
[00:14:17.840 --> 00:14:19.840]  這些人與人之間的影響
[00:14:19.840 --> 00:14:21.840]  尤其是今天的媒體
[00:14:21.840 --> 00:14:23.840]  在上網看到
[00:14:23.840 --> 00:14:25.840]  無論Facebook或其他媒體
[00:14:25.840 --> 00:14:27.840]  有時候我們都會以為
[00:14:27.840 --> 00:14:29.840]  那是一個實況
[00:14:29.840 --> 00:14:31.840]  每個人都是這樣
[00:14:31.840 --> 00:14:33.840]  我們都會與他們一起
[00:14:33.840 --> 00:14:35.840]  我們看不到真相
[00:14:35.840 --> 00:14:37.840]  我們都蒙蔽了
[00:14:37.840 --> 00:14:39.840]  在真相當中
[00:14:39.840 --> 00:14:41.840]  他們不單認不出耶穌
[00:14:41.840 --> 00:14:43.840]  他們還說
[00:14:43.840 --> 00:14:45.840]  格劉巴還說
[00:14:45.840 --> 00:14:47.840]  耶穌是耶路撒冷的旅客
[00:14:47.840 --> 00:14:49.840]  耶穌是耶路撒冷的旅客
[00:14:49.840 --> 00:14:51.840]  耶穌是主角
[00:14:51.840 --> 00:14:53.840]  在這件事裏
[00:14:53.840 --> 00:14:55.840]  但他們卻看到
[00:14:55.840 --> 00:14:57.840]  你是一個旅客
[00:14:57.840 --> 00:14:59.840]  因為耶穌的反應或問題
[00:14:59.840 --> 00:15:01.840]  讓他們覺得
[00:15:01.840 --> 00:15:03.840]  你好像一個旁觀者
[00:15:03.840 --> 00:15:05.840]  你只不過是一個旅客
[00:15:05.840 --> 00:15:07.840]  所以大家會看到
[00:15:07.840 --> 00:15:09.840]  真相與當事人的反應
[00:15:09.840 --> 00:15:11.840]  差距是可以很大的
[00:15:11.840 --> 00:15:13.840]  是可以很大的
[00:15:13.840 --> 00:15:15.840]  那耶穌如何回應呢
[00:15:15.840 --> 00:15:17.840]  就像一盤冷水
[00:15:17.840 --> 00:15:19.840]  淋在耶穌身上
[00:15:19.840 --> 00:15:21.840]  耶穌想關心他們
[00:15:21.840 --> 00:15:23.840]  問他們 了解他們的時候
[00:15:23.840 --> 00:15:25.840]  耶穌有什麼回應呢
[00:15:25.840 --> 00:15:27.840]  我們繼續看第十九節
[00:15:27.840 --> 00:15:29.840]  第十四節
[00:15:29.840 --> 00:15:31.840]  我們一起慢慢讀
