
[00:00:00.000 --> 00:00:02.000]  各位聽音姐妹大家好
[00:10:54.400 --> 00:10:56.040]  是有言外之音的
[00:10:56.040 --> 00:10:57.160]  大家覺得彼得這個話
[00:10:57.160 --> 00:10:57.960]  有言外之音的
[00:10:57.960 --> 00:10:58.960]  可以舉手嗎?
[00:10:58.960 --> 00:11:00.080]  哇
[00:11:00.080 --> 00:11:02.400]  大家的心裡面都開始墮入彼得的角色了
[00:11:02.400 --> 00:11:03.920]  (笑)
[00:11:03.920 --> 00:11:06.000]  好像有很多言外之音
[00:11:06.000 --> 00:11:08.480]  可能老闆叫你開OT的時候
[00:11:08.480 --> 00:11:10.080]  你也有很多言外之音
[00:11:10.080 --> 00:11:11.680]  老闆我願意
[00:11:11.680 --> 00:11:12.840]  但是很多東西
[00:11:12.840 --> 00:11:14.640]  不過不過不過
[00:11:14.640 --> 00:11:15.160]  好
[00:11:15.160 --> 00:11:17.600]  我們就看看彼得說了什麼
[00:11:17.600 --> 00:11:19.200]  他這句話其實
[00:11:19.200 --> 00:11:20.760]  如果你這樣照字面讀
[00:11:20.760 --> 00:11:21.800]  真的挺聽話的
[00:11:21.800 --> 00:11:22.520]  老師
[00:11:22.520 --> 00:11:23.400]  我們整夜勞力
[00:11:23.400 --> 00:11:24.760]  並沒有打著什麼
[00:11:24.760 --> 00:11:26.200]  但依從你的話
[00:11:26.200 --> 00:11:28.560]  我就下網
[00:11:28.560 --> 00:11:29.080]  哇
[00:11:29.080 --> 00:11:30.920]  這個學生真的挺乖的
[00:11:30.920 --> 00:11:33.000]  我收到這樣的學生也好
[00:11:33.000 --> 00:11:35.000]  累得眼睛閉起來
[00:11:35.000 --> 00:11:37.000]  還要去做
[00:11:37.000 --> 00:11:38.560]  但是我們相信
[00:11:38.560 --> 00:11:41.240]  其實不是這樣的
[00:11:41.240 --> 00:11:44.160]  表面上彼得這番話好像很純熟
[00:11:44.160 --> 00:11:45.320]  很純樸
[00:11:45.320 --> 00:11:46.480]  很純樸
[00:11:46.480 --> 00:11:47.960]  但是老實說
[00:11:47.960 --> 00:11:49.080]  如果彼得這麼純樸
[00:11:49.080 --> 00:11:50.480]  他照做就可以了
[00:11:50.480 --> 00:11:51.880]  為什麼說這麼多話
[00:11:51.880 --> 00:11:53.080]  (笑)
[00:11:53.080 --> 00:11:54.680]  通常說話的就不純樸
[00:11:54.680 --> 00:11:56.680]  不說話的照做的就純樸
[00:11:56.680 --> 00:11:59.400]  所以我們就要再一次深層一點
[00:11:59.400 --> 00:12:03.040]  我們要深層一點去聽彼得這番話
[00:12:03.040 --> 00:12:04.040]  首先
[00:12:04.040 --> 00:12:06.240]  彼得很老實地跟耶穌表達
[00:12:06.240 --> 00:12:07.840]  他自己曾經試過很多次
[00:12:07.840 --> 00:12:09.480]  都沒有收穫
[00:12:09.480 --> 00:12:12.800]  我整夜勞力都沒有得著什麼
[00:12:12.800 --> 00:12:13.800]  是不是
[00:12:13.800 --> 00:12:16.000]  你可以這麼說
[00:12:16.000 --> 00:12:19.400]  可能他怕耶穌不知道他這麼辛苦
[00:12:19.400 --> 00:12:20.360]  他告訴耶穌
[00:12:20.360 --> 00:12:21.080]  很辛苦啊
[00:12:21.080 --> 00:12:21.680]  老師
[00:12:21.680 --> 00:12:23.360]  都是情有可原的
[00:12:23.360 --> 00:12:26.080]  但是其實這個說話也可以是
[00:12:26.080 --> 00:12:27.480]  怎樣去理解呢
[00:12:27.480 --> 00:12:28.680]  他暗示著一件事
[00:12:28.680 --> 00:12:29.680]  就是說
[00:12:29.680 --> 00:12:31.480]  老師
[00:12:31.480 --> 00:12:35.080]  我整晚在這裡釣魚毛都沒有
[00:12:35.080 --> 00:12:36.400]  什麼意思
[00:12:36.400 --> 00:12:38.480]  我比你清楚
[00:12:38.480 --> 00:12:40.280]  你還叫我去
[00:12:40.280 --> 00:12:41.600]  我想回家睡覺
[00:12:41.600 --> 00:12:43.200]  不過這當然沒有說出來
[00:12:43.200 --> 00:12:45.600]  通常你跟老闆都是這樣
[00:12:45.600 --> 00:12:47.080]  最想說的那些說不出來
[00:12:47.080 --> 00:12:48.400]  說了前面那些出來
[00:12:48.400 --> 00:12:50.480]  所以彼得也是這樣
[00:12:50.480 --> 00:12:51.880]  在質疑耶穌
[00:12:51.880 --> 00:12:53.000]  有沒有搞錯
[00:12:53.000 --> 00:12:54.200]  還叫我下網
[00:12:54.200 --> 00:12:55.800]  我整晚在這裡罵
[00:12:55.800 --> 00:12:57.480]  我地毯式搜查
[00:12:57.480 --> 00:12:58.480]  魚毛都沒有
[00:12:58.480 --> 00:12:59.800]  你現在叫我再來
[00:12:59.800 --> 00:13:00.800]  有沒有搞錯
[00:13:00.800 --> 00:13:02.280]  這是第一方面
[00:13:02.280 --> 00:13:03.480]  第二方面就是
[00:13:03.480 --> 00:13:07.480]  雖然彼得跟耶穌表達他曾經失敗
[00:13:07.480 --> 00:13:10.080]  但是好像他也願意去做
[00:13:10.080 --> 00:13:10.880]  依從你的說話
[00:13:10.880 --> 00:13:12.480]  我就下網
[00:13:12.480 --> 00:13:15.680]  但是其實這句說話也可以怎樣去解讀呢
[00:13:15.680 --> 00:13:18.880]  其實彼得很聰明
[00:13:18.880 --> 00:13:20.880]  這是免債聲明
[00:13:20.880 --> 00:13:23.480]  我試過沒有了
[00:13:23.480 --> 00:13:24.680]  不過你說去
[00:13:24.680 --> 00:13:26.080]  我就去
[00:13:26.080 --> 00:13:28.080]  沒有就不關我的事
[00:13:28.080 --> 00:13:30.080]  不要說我遲遲不通知你
[00:13:30.080 --> 00:13:32.880]  我也說了彼得心裡的說話
[00:13:32.880 --> 00:13:35.480]  這些也是下山二三百字
[00:13:35.480 --> 00:13:37.280]  二三千字那些
[00:13:37.280 --> 00:13:39.280]  這是第二個方面
[00:13:39.280 --> 00:13:41.880]  我們又要想一下
[00:13:41.880 --> 00:13:42.480]  不是的
[00:13:42.480 --> 00:13:44.080]  彼得其實也很乖
[00:13:44.080 --> 00:13:44.680]  為什麼呢?
[00:13:44.680 --> 00:13:46.880]  因為他叫耶穌做什麼?
[00:13:46.880 --> 00:13:48.280]  老師
[00:13:48.280 --> 00:13:50.480]  老師是一個尊稱
[00:13:50.480 --> 00:13:53.480]  強調耶穌是一個老師的身份
[00:13:53.480 --> 00:13:54.880]  但是反過來看
[00:13:54.880 --> 00:13:56.880]  彼得也可能這樣想
[00:13:56.880 --> 00:13:58.880]  Sir
[00:13:58.880 --> 00:14:01.880]  你有沒有試過這樣叫Sir?
[00:14:01.880 --> 00:14:04.880]  是不是很尊敬的時候這樣叫Sir?
[00:14:04.880 --> 00:14:09.680]  就是告訴耶穌
[00:14:09.680 --> 00:14:11.680]  你是老師而已
[00:14:11.680 --> 00:14:13.680]  你不是漁夫
[00:14:13.680 --> 00:14:16.280]  你的專業就是教聖經
[00:14:16.280 --> 00:14:16.880]  是不是?
[00:14:16.880 --> 00:14:18.480]  講聖經你就厲害
[00:14:18.480 --> 00:14:19.880]  講古你就厲害
[00:14:19.880 --> 00:14:22.080]  打魚有沒有搞錯?
[00:14:22.080 --> 00:14:24.080]  你要我聽你的
[00:14:24.080 --> 00:14:27.480]  所以老師也可能有些弦外之音在這裡
[00:14:27.480 --> 00:14:28.480]  還有
[00:14:28.480 --> 00:14:29.480]  在這裡說
