
[00:00:00.000 --> 00:00:02.680]  好 各位電影姊妹 早安
[00:02:07.000 --> 00:02:10.000]  很厲害的 超正 是不是
[00:02:10.000 --> 00:02:13.000]  很型的 是不是
[00:02:13.000 --> 00:02:17.000]  有什麼你覺得你自己很厲害呢
[00:02:17.000 --> 00:02:20.000]  後面你看到Stand firm and quiet
[00:02:20.000 --> 00:02:23.000]  都是我們整個青少部的主題
[00:02:23.000 --> 00:02:25.000]  你今天你Firm些什麼呢
[00:02:25.000 --> 00:02:27.000]  我有六幅圖畫
[00:02:27.000 --> 00:02:30.000]  看看你是不是很厲害
[00:02:30.000 --> 00:02:33.000]  你讀書厲害嗎
[00:02:33.000 --> 00:02:35.000]  應該是搖頭的
[00:02:35.000 --> 00:02:38.000]  應該不是 你們應該很厲害
[00:02:38.000 --> 00:02:42.000]  你們讀書那些又拿什麼A
[00:02:42.000 --> 00:02:47.000]  你們的前途應該都無可限量
[00:02:47.000 --> 00:02:51.000]  你們的前途應該都有些方向
[00:02:51.000 --> 00:02:54.000]  我知道你們一定會升高中的
[00:02:54.000 --> 00:02:58.000]  你們遲些會升高中或者升大學
[00:02:58.000 --> 00:03:01.000]  你們多不多朋友
[00:03:01.000 --> 00:03:03.000]  搖頭的
[00:03:03.000 --> 00:03:05.000]  一會兒我會說的
[00:03:05.000 --> 00:03:07.000]  你們要多些 知不知道
[00:03:07.000 --> 00:03:08.000]  多些怎樣多些呢
[00:03:08.000 --> 00:03:10.000]  主動些 積極些
[00:03:10.000 --> 00:03:13.000]  我一會兒整個主題都是這個
[00:03:13.000 --> 00:03:17.000]  你們是不是青少部的弟兄姊妹
[00:03:17.000 --> 00:03:19.000]  搖頭的
[00:03:19.000 --> 00:03:22.000]  不是吧 今天你們在哪裡崇拜
[00:03:22.000 --> 00:03:24.000]  這裡是恩福青少12樓
[00:03:24.000 --> 00:03:26.000]  你們應該在這裡
[00:03:26.000 --> 00:03:28.000]  有沒有弟兄姊妹在服侍呢
[00:03:28.000 --> 00:03:30.000]  我知道方溫還沒有
[00:03:30.000 --> 00:03:33.000]  但是中二中三應該有很多出來服侍
[00:03:33.000 --> 00:03:36.000]  敬拜隊 影音隊
[00:03:36.000 --> 00:03:39.000]  不要說了 免得我說得太多
[00:03:39.000 --> 00:03:41.000]  錢呢 有沒有錢啊你們
[00:03:41.000 --> 00:03:43.000]  沒有
[00:03:43.000 --> 00:03:46.000]  爸爸媽媽有沒有給你們錢
[00:03:46.000 --> 00:03:47.000]  沒有啊
[00:03:47.000 --> 00:03:49.000]  給多少零用錢啊
[00:03:49.000 --> 00:03:50.000]  一個禮拜
[00:03:50.000 --> 00:03:53.000]  沒有怎樣買東西吃啊
[00:03:53.000 --> 00:03:55.000]  手機啊
[00:03:55.000 --> 00:03:57.000]  手機 八達通嘟的
[00:03:57.000 --> 00:03:59.000]  好像我的子女那樣
[00:03:59.000 --> 00:04:01.000]  有沒有小食部的你們還
[00:04:01.000 --> 00:04:03.000]  有的 是吧
[00:04:03.000 --> 00:04:05.000]  小食部也是給我很多回憶
[00:04:05.000 --> 00:04:06.000]  那時候我中學呢
[00:04:06.000 --> 00:04:09.000]  小食部是我的
[00:04:09.000 --> 00:04:12.000]  那碗麵 那塊火腿
[00:04:12.000 --> 00:04:14.000]  薄到可以吹得起
[00:04:14.000 --> 00:04:15.000]  不知道你們現在
[00:04:15.000 --> 00:04:18.000]  現在小食部很豐富
[00:04:18.000 --> 00:04:20.000]  還有一個技能
[00:04:20.000 --> 00:04:23.000]  你們應該八般什麼
[00:04:23.000 --> 00:04:25.000]  什麼武藝 是吧
[00:04:25.000 --> 00:04:27.000]  誰會鋼琴的舉手
[00:04:27.000 --> 00:04:28.000]  應該十個到九個都會的
[00:04:28.000 --> 00:04:30.000]  誰會小提琴
[00:04:30.000 --> 00:04:32.000]  誰跑步很厲害的
[00:04:32.000 --> 00:04:33.000]  體能啊
[00:04:33.000 --> 00:04:35.000]  什麼足球隊啊 田徑隊啊
[00:04:35.000 --> 00:04:36.000]  又什麼什麼隊啊
[00:04:36.000 --> 00:04:38.000]  有沒有啊
[00:04:38.000 --> 00:04:39.000]  有啊
[00:04:39.000 --> 00:04:41.000]  卓琳 是吧
[00:04:41.000 --> 00:04:42.000]  尚琳啊 尚琳啊
[00:04:42.000 --> 00:04:44.000]  很喜歡尚琳的
[00:04:44.000 --> 00:04:46.000]  那時候我在BB君走的時候
[00:04:46.000 --> 00:04:48.000]  尚琳哭了
[00:04:48.000 --> 00:04:50.000]  我都很不捨得
[00:04:50.000 --> 00:04:51.000]  哎呀 不好意思
[00:04:51.000 --> 00:04:53.000]  不是 哭什麼
[00:04:53.000 --> 00:04:54.000]  很強啊
[00:04:54.000 --> 00:04:57.000]  那種很有感情
[00:04:57.000 --> 00:04:58.000]  很有感情 是啊
[00:04:58.000 --> 00:04:59.000]  很好的 是啊
[00:04:59.000 --> 00:05:00.000]  這些你很厲害
[00:05:00.000 --> 00:05:01.000]  因為我呢
[00:05:01.000 --> 00:05:02.000]  你說Firm呢
[00:05:02.000 --> 00:05:04.000]  我真的沒有Firm的
[00:05:04.000 --> 00:05:06.000]  你們一見我就好像FirmFirm的
[00:05:06.000 --> 00:05:08.000]  但我小時候不Firm的
[00:05:08.000 --> 00:05:09.000]  因為為什麼呢
[00:05:09.000 --> 00:05:10.000]  我有兩個哥哥
[00:05:10.000 --> 00:05:11.000]  和一個姐姐
[00:05:11.000 --> 00:05:13.000]  那我說最小的 拉仔
[00:05:13.000 --> 00:05:15.000]  爸爸媽媽永遠找誰的
[00:05:15.000 --> 00:05:18.000]  找哥哥啊 姐姐啊
[00:05:18.000 --> 00:05:21.000]  每次我都會說話的
[00:05:21.000 --> 00:05:23.000]  爸爸媽媽不理我
[00:05:23.000 --> 00:05:25.000]  譬如家裡游泳
[00:05:25.000 --> 00:05:28.000]  這次我們家裡游什麼顏色啊
[00:05:28.000 --> 00:05:30.000]  那我就當然說
[00:05:30.000 --> 00:05:32.000]  爸爸不如游藍色吧
[00:05:32.000 --> 00:05:34.000]  不理我
[00:05:34.000 --> 00:05:37.000]  好了 買床的時候
[00:05:37.000 --> 00:05:39.000]  我想要一張假床
[00:05:39.000 --> 00:05:41.000]  又不理我
[00:05:41.000 --> 00:05:43.000]  那我小時候就已經
[00:05:43.000 --> 00:05:46.000]  原來爸爸媽媽都不太理我
[00:05:46.000 --> 00:05:47.000]  那怎麼辦
[00:05:47.000 --> 00:05:49.000]  好像令我這個人很
[00:05:49.000 --> 00:05:51.000]  很三心兩意
[00:05:51.000 --> 00:05:53.000]  選擇困難症
[00:05:53.000 --> 00:05:56.000]  然後有些決定的時候
[00:05:56.000 --> 00:05:58.000]  就很猶豫
[00:05:58.000 --> 00:05:59.000]  因為從小到大
[00:05:59.000 --> 00:06:01.000]  有哥哥姐姐在決定
[00:06:01.000 --> 00:06:03.000]  爸爸媽媽又重
[00:06:03.000 --> 00:06:04.000]  不是重
[00:06:04.000 --> 00:06:06.000]  體重哥哥姐姐
[00:06:06.000 --> 00:06:08.000]  那我的意見
[00:06:08.000 --> 00:06:11.000]  好像都不是很被重視
[00:06:11.000 --> 00:06:13.000]  所以就很不堅定
[00:06:13.000 --> 00:06:15.000]  更加來到教會
[00:06:15.000 --> 00:06:18.000]  有時跟同工 弟兄姊妹相處的時候
[00:06:18.000 --> 00:06:20.000]  阿Ho 你有沒有什麼意見
[00:06:20.000 --> 00:06:22.000]  我又不敢
[00:06:22.000 --> 00:06:24.000]  害怕 裡面害怕
[00:06:24.000 --> 00:06:26.000]  不夠堅定
[00:06:26.000 --> 00:06:28.000]  所以今天很想
[00:06:28.000 --> 00:06:30.000]  按著這個主題
[00:06:30.000 --> 00:06:32.000]  很想你今天能夠帶到
[00:06:32.000 --> 00:06:34.000]  三樣東西
[00:06:34.000 --> 00:06:35.000]  三樣東西走
[00:06:35.000 --> 00:06:36.000]  這三樣東西
[00:06:36.000 --> 00:06:38.000]  在肥辣比書裡面
[00:06:38.000 --> 00:06:39.000]  聽著
[00:06:39.000 --> 00:06:41.000]  留心
[00:06:41.000 --> 00:06:43.000]  這兩個留心
[00:06:43.000 --> 00:06:45.000]  聽著
[00:06:45.000 --> 00:06:47.000]  今天是說肥辣比書
[00:06:47.000 --> 00:06:48.000]  三張
[00:06:48.000 --> 00:06:50.000]  今天你要帶走這三樣東西
[00:06:50.000 --> 00:06:53.000]  無論你在讀書是怎樣
[00:06:53.000 --> 00:06:54.000]  你家裡是怎樣
[00:06:54.000 --> 00:06:56.000]  你現在的狀況是怎樣
[00:06:56.000 --> 00:06:59.000]  今天你帶走這三樣東西
[00:06:59.000 --> 00:07:01.000]  叫做竭力追求
[00:07:01.000 --> 00:07:04.000]  勇往直前和受教的心
[00:07:04.000 --> 00:07:05.000]  行不行
[00:07:05.000 --> 00:07:07.000]  不記得也不要緊
[00:07:07.000 --> 00:07:09.000]  不過我看到你們很厲害
[00:07:09.000 --> 00:07:13.000]  因為我看到你們都很專心看著我聽
[00:07:13.000 --> 00:07:14.000]  很難得
[00:07:14.000 --> 00:07:16.000]  我覺得初中是很難得
[00:07:16.000 --> 00:07:17.000]  可以這麼專心
[00:07:17.000 --> 00:07:18.000]  三樣
[00:07:18.000 --> 00:07:19.000]  竭力追求
[00:07:19.000 --> 00:07:22.000]  勇往直前和受教的心
[00:07:22.000 --> 00:07:23.000]  今天我選了經文
[00:07:23.000 --> 00:07:25.000]  在肥辣比書三張
[00:07:25.000 --> 00:07:27.000]  我讀一段經文給大家聽
[00:07:27.000 --> 00:07:28.000]  五節而已
[00:07:28.000 --> 00:07:29.000]  不是很多
[00:07:29.000 --> 00:07:31.000]  肥辣比書有四章
[00:07:31.000 --> 00:07:33.000]  在三章裡面有十九節
[00:07:33.000 --> 00:07:36.000]  其中我抽了一段十二至十六節出來
[00:07:36.000 --> 00:07:37.000]  和大家分享
[00:07:37.000 --> 00:07:38.000]  裡面這樣說
[00:07:38.000 --> 00:07:41.000]  這不是說我已經得著了
[00:07:41.000 --> 00:07:43.000]  已經完全了
[00:07:43.000 --> 00:07:44.000]  而是什麼
[00:07:44.000 --> 00:07:46.000]  竭力追求
[00:07:46.000 --> 00:07:47.000]  而是竭力追求
[00:07:47.000 --> 00:07:51.000]  說他可以得著基督耶穌所要我得著的
[00:07:51.000 --> 00:07:53.000]  第一個重點是竭力追求
[00:07:53.000 --> 00:07:54.000]  第二就是弟兄們
[00:07:54.000 --> 00:07:56.000]  我不是以為自己已經得著了
[00:07:56.000 --> 00:07:58.000]  我只有一件事
[00:07:58.000 --> 00:07:59.000]  只有一件事
[00:07:59.000 --> 00:08:01.000]  這段經文大家很熟悉
[00:08:01.000 --> 00:08:03.000]  這件是什麼事
[00:08:03.000 --> 00:08:05.000]  是忘記背後
[00:08:05.000 --> 00:08:07.000]  努力面前
[00:08:07.000 --> 00:08:09.000]  向著標竿直跑
[00:08:09.000 --> 00:08:11.000]  這是很重要的
[00:08:11.000 --> 00:08:14.000]  往前去的一個重點
[00:08:14.000 --> 00:08:15.000]  要得著什麼
[00:08:15.000 --> 00:08:17.000]  上帝在基督耶穌裡面
[00:08:17.000 --> 00:08:21.000]  從上面照來得的獎賞
[00:08:21.000 --> 00:08:23.000]  所以我們中間
[00:08:23.000 --> 00:08:24.000]  凡是成熟的人
[00:08:24.000 --> 00:08:25.000]  提醒我們
[00:08:25.000 --> 00:08:26.000]  我們是成熟的人
[00:08:26.000 --> 00:08:28.000]  總要有這個心
[00:08:28.000 --> 00:08:29.000]  這個心是什麼心
[00:08:29.000 --> 00:08:32.000]  若是在什麼事上存著這個心
[00:08:32.000 --> 00:08:36.000]  上帝就會將這些事指示給你們
[00:08:36.000 --> 00:08:37.000]  很重要
[00:08:37.000 --> 00:08:39.000]  在經文裡面這樣提及
[00:08:39.000 --> 00:08:40.000]  然而怎麼樣
[00:08:40.000 --> 00:08:42.000]  是不是很快就已經得著了
[00:08:42.000 --> 00:08:43.000]  很快就成熟了
[00:08:43.000 --> 00:08:44.000]  不是
[00:08:44.000 --> 00:08:47.000]  他說我們達到什麼地步
[00:08:47.000 --> 00:08:49.000]  就按照這個地步走
[00:08:49.000 --> 00:08:51.000]  這段經文我覺得很好
[00:08:51.000 --> 00:08:53.000]  給出一個重點是什麼
[00:08:53.000 --> 00:08:54.000]  拿獎下一個部分
[00:08:54.000 --> 00:09:00.000]  究竟我們今天追求的目標是什麼
[00:09:00.000 --> 00:09:04.000]  保羅在《肥臘比書》裡面
[00:09:04.000 --> 00:09:06.000]  講出幾個重點
[00:09:06.000 --> 00:09:08.000]  但是他提醒我們一樣
[00:09:08.000 --> 00:09:11.000]  我們今天究竟追求什麼
[00:09:11.000 --> 00:09:12.000]  追求學歷
[00:09:12.000 --> 00:09:13.000]  追求朋友
[00:09:13.000 --> 00:09:14.000]  追求侍奉
[00:09:14.000 --> 00:09:17.000]  追求打機
[00:09:17.000 --> 00:09:18.000]  追求什麼
[00:09:18.000 --> 00:09:19.000]  這些都是
[00:09:19.000 --> 00:09:21.000]  不過最重要的是
[00:09:21.000 --> 00:09:25.000]  在基督裡面要成長和學習
[00:09:25.000 --> 00:09:28.000]  《肥臘比書》裡面講了很多很多經文
[00:09:28.000 --> 00:09:30.000]  其中裡面提及我們
[00:09:30.000 --> 00:09:32.000]  我們要同心合意
[00:09:32.000 --> 00:09:33.000]  興旺福音
[00:09:33.000 --> 00:09:35.000]  同心合意
[00:09:35.000 --> 00:09:36.000]  興旺福音
[00:09:36.000 --> 00:09:38.000]  這是整個《肥臘比書》裡面
[00:09:38.000 --> 00:09:40.000]  一個很重要的方向
[00:09:40.000 --> 00:09:44.000]  究竟今天我們作為主的門徒
[00:09:44.000 --> 00:09:46.000]  我們今天年輕人
[00:09:46.000 --> 00:09:47.000]  回到教會
[00:09:47.000 --> 00:09:49.000]  我們追求什麼
[00:09:49.000 --> 00:09:51.000]  他提醒我們是同心合意
[00:09:51.000 --> 00:09:52.000]  興旺福音
[00:09:52.000 --> 00:09:55.000]  更加說我們要有一個禱告生命
[00:09:55.000 --> 00:09:58.000]  我們要和基督福音相稱
[00:09:58.000 --> 00:10:00.000]  還要我們有一個心
[00:10:00.000 --> 00:10:01.000]  有什麼心
[00:10:01.000 --> 00:10:03.000]  以基督的心為心
[00:10:03.000 --> 00:10:05.000]  所以《肥臘比書》裡面
[00:10:05.000 --> 00:10:06.000]  有一個背景
[00:10:06.000 --> 00:10:07.000]  他提醒我們
[00:10:07.000 --> 00:10:09.000]  無論遇到什麼情況都好
[00:10:09.000 --> 00:10:11.000]  我們要繼續有勇氣
[00:10:11.000 --> 00:10:12.000]  有信心
[00:10:12.000 --> 00:10:14.000]  帶著一份喜樂的心
[00:10:14.000 --> 00:10:18.000]  去經歷他給我們的信仰
[00:10:18.000 --> 00:10:19.000]  最重要的
[00:10:19.000 --> 00:10:21.000]  我們堅定在哪裡
[00:10:21.000 --> 00:10:23.000]  堅定在耶穌裡面
[00:10:23.000 --> 00:10:25.000]  第一個重點是什麼
[00:10:25.000 --> 00:10:27.000]  竭力追求
[00:10:27.000 --> 00:10:28.000]  竭力追求
[00:10:28.000 --> 00:10:29.000]  在經文裡面這樣說
[00:10:29.000 --> 00:10:31.000]  這不是說我已經得著
[00:10:31.000 --> 00:10:34.000]  我今天不是已經得到了
[00:10:34.000 --> 00:10:36.000]  我們信了耶穌就行了
[00:10:36.000 --> 00:10:38.000]  我們回到音風堂就行了
[00:10:38.000 --> 00:10:40.000]  我們在青少部就行了
[00:10:40.000 --> 00:10:41.000]  不是
[00:10:41.000 --> 00:10:46.000]  而是我們要繼續不斷追求成長
[00:10:46.000 --> 00:10:47.000]  他說完全
[00:10:47.000 --> 00:10:48.000]  意思是什麼
[00:10:48.000 --> 00:10:49.000]  成熟、圓滿
[00:10:49.000 --> 00:10:50.000]  好像基督一樣
[00:10:50.000 --> 00:10:52.000]  但是我們還不行
[00:10:52.000 --> 00:10:55.000]  我們仍然在我們的信仰裡面
[00:10:55.000 --> 00:10:56.000]  繼續去學習
[00:10:56.000 --> 00:10:58.000]  繼續去成長
[00:10:58.000 --> 00:11:00.000]  竭力追求的意思是什麼
[00:11:00.000 --> 00:11:01.000]  好像追趕
[00:11:01.000 --> 00:11:03.000]  好像跑步
[00:11:03.000 --> 00:11:05.000]  我看到有些弟兄跑步很厲害
[00:11:05.000 --> 00:11:07.000]  我知道在座裡面
[00:11:07.000 --> 00:11:09.000]  有機會找他出來分享
[00:11:09.000 --> 00:11:12.000]  你跑步怎樣
[00:11:12.000 --> 00:11:14.000]  是不是慢慢來
[00:11:14.000 --> 00:11:15.000]  不是
[00:11:15.000 --> 00:11:17.000]  你是急急追著
[00:11:17.000 --> 00:11:19.000]  即是很迫切地
[00:11:19.000 --> 00:11:22.000]  希望自己能夠在信仰裡面
[00:11:22.000 --> 00:11:24.000]  在教會裡面不斷學習
[00:11:24.000 --> 00:11:26.000]  不斷去成長
[00:11:26.000 --> 00:11:30.000]  不要讓它停下來
[00:11:30.000 --> 00:11:31.000]  可以怎樣
[00:11:31.000 --> 00:11:33.000]  怎樣能夠竭力追求
[00:11:33.000 --> 00:11:36.000]  要全程投入
[00:11:36.000 --> 00:11:38.000]  還有一個重點
[00:11:38.000 --> 00:11:39.000]  我們的信仰
[00:11:39.000 --> 00:11:40.000]  是我們的生命
[00:11:40.000 --> 00:11:44.000]  是全程投入在你的生命裡面的
[00:11:44.000 --> 00:11:46.000]  反正我們今天都回來了
[00:11:46.000 --> 00:11:47.000]  弟兄姊妹
[00:11:47.000 --> 00:11:51.000]  大家都在星期日的九點半
[00:11:51.000 --> 00:11:53.000]  一起回來十二樓
[00:11:53.000 --> 00:11:57.000]  不要浪費這個時間
[00:11:57.000 --> 00:11:59.000]  大家可以走在一起
[00:11:59.000 --> 00:12:00.000]  一起聽神的話
[00:12:00.000 --> 00:12:01.000]  一起去禱告
[00:12:01.000 --> 00:12:04.000]  或者你們也有小組的時間
[00:12:04.000 --> 00:12:06.000]  好好去珍惜
[00:12:06.000 --> 00:12:09.000]  去把握每一個機會
[00:12:09.000 --> 00:12:10.000]  主動一點
[00:12:10.000 --> 00:12:11.000]  投入一點
[00:12:11.000 --> 00:12:12.000]  所以我說到
[00:12:12.000 --> 00:12:15.000]  我們的信仰不是不上不下
[00:12:15.000 --> 00:12:17.000]  有時候弟兄姊妹回來教會
[00:12:17.000 --> 00:12:19.000]  好像不上不下
[00:12:19.000 --> 00:12:23.000]  究竟回來做什麼
[00:12:23.000 --> 00:12:24.000]  回來後
[00:12:24.000 --> 00:12:26.000]  我都明白現在的年輕人很忙
[00:12:26.000 --> 00:12:28.000]  你們很累
[00:12:28.000 --> 00:12:29.000]  很多功課
[00:12:29.000 --> 00:12:31.000]  很多壓力
[00:12:31.000 --> 00:12:33.000]  但是既然我們都回來了
[00:12:33.000 --> 00:12:34.000]  我先問一問
[00:12:34.000 --> 00:12:38.000]  你們是自己主動回來的舉手
[00:12:38.000 --> 00:12:41.000]  現在還會不會有爸媽帶回來
[00:12:41.000 --> 00:12:43.000]  不要舉手了
[00:12:43.000 --> 00:12:44.000]  應該不會的
[00:12:44.000 --> 00:12:45.000]  我想你第一季
[00:12:45.000 --> 00:12:47.000]  就算爸媽帶你
[00:12:47.000 --> 00:12:48.000]  你都說不要了
[00:12:48.000 --> 00:12:49.000]  我自己回來了
[00:12:49.000 --> 00:12:51.000]  荔枝角道
[00:12:51.000 --> 00:12:52.000]  長沙環道
[00:12:52.000 --> 00:12:54.000]  789號上去十二樓
[00:12:54.000 --> 00:12:55.000]  你跟爸爸媽媽說
[00:12:55.000 --> 00:12:56.000]  行了
[00:12:56.000 --> 00:12:57.000]  我自己回去了
[00:12:57.000 --> 00:12:59.000]  我自己長大了
[00:12:59.000 --> 00:13:00.000]  主動回來
[00:13:00.000 --> 00:13:01.000]  但是回來後
[00:13:01.000 --> 00:13:02.000]  把握多一點
[00:13:02.000 --> 00:13:03.000]  積極一點
[00:13:03.000 --> 00:13:04.000]  跟弟兄姊妹相處
[00:13:04.000 --> 00:13:06.000]  有一個提示給大家
[00:13:06.000 --> 00:13:07.000]  是什麼呢
[00:13:07.000 --> 00:13:08.000]  你們有導師的
[00:13:08.000 --> 00:13:10.000]  是不是
[00:13:10.000 --> 00:13:11.000]  是啊
[00:13:11.000 --> 00:13:12.000]  WhatsApp他
[00:13:12.000 --> 00:13:13.000]  現在不打電話了
[00:13:13.000 --> 00:13:14.000]  WhatsApp他
[00:13:14.000 --> 00:13:15.000]  喂
[00:13:15.000 --> 00:13:16.000]  約你吃早餐
[00:13:16.000 --> 00:13:17.000]  我想問
[00:13:17.000 --> 00:13:19.000]  導師有沒有約你吃早餐
[00:13:19.000 --> 00:13:20.000]  沒有
[00:13:20.000 --> 00:13:21.000]  不要緊
[00:13:21.000 --> 00:13:22.000]  你約他
[00:13:22.000 --> 00:13:23.000]  行不行
[00:13:23.000 --> 00:13:24.000]  他不約你
[00:13:24.000 --> 00:13:25.000]  你約他
[00:13:25.000 --> 00:13:26.000]  WhatsApp他
[00:13:26.000 --> 00:13:27.000]  不如我們
[00:13:27.000 --> 00:13:28.000]  現在還會不會的
[00:13:28.000 --> 00:13:29.000]  現在還會不會
[00:13:29.000 --> 00:13:30.000]  你們九點鐘
[00:13:30.000 --> 00:13:33.000]  約在下面吃個早餐
[00:13:33.000 --> 00:13:34.000]  有點難度
[00:13:34.000 --> 00:13:35.000]  不要緊
[00:13:35.000 --> 00:13:36.000]  我給個提示你
[00:13:36.000 --> 00:13:38.000]  你主動一點
[00:13:38.000 --> 00:13:40.000]  不要只是導師主動
[00:13:40.000 --> 00:13:42.000]  你也可以主動一點
[00:13:42.000 --> 00:13:44.000]  去WhatsApp導師
[00:13:44.000 --> 00:13:46.000]  其實導師很想你WhatsApp他
[00:13:46.000 --> 00:13:48.000]  我猜應該是
[00:13:48.000 --> 00:13:49.000]  你WhatsApp他
[00:13:49.000 --> 00:13:50.000]  喂 吃個早餐
[00:13:50.000 --> 00:13:52.000]  我猜他很好
[00:13:52.000 --> 00:13:55.000]  馬上在下面小廚
[00:13:55.000 --> 00:13:56.000]  或者樂天
[00:13:56.000 --> 00:13:58.000]  牛奶等等地方
[00:13:58.000 --> 00:14:00.000]  一起吃個早餐
[00:14:00.000 --> 00:14:01.000]  一起上來
[00:14:01.000 --> 00:14:03.000]  我覺得最開心
[00:14:03.000 --> 00:14:04.000]  不單在小組裡面
[00:14:04.000 --> 00:14:07.000]  最開心是一起吃早餐
[00:14:07.000 --> 00:14:09.000]  或者完了又可以一起吃飯
[00:14:09.000 --> 00:14:12.000]  這樣令到你的信仰價值
[00:14:12.000 --> 00:14:15.000]  在小組裡面不斷去成長
[00:14:15.000 --> 00:14:18.000]  現在有初中的初中階段
[00:14:18.000 --> 00:14:19.000]  遲一些有高中
[00:14:19.000 --> 00:14:22.000]  再大一些又可以有大專等等
[00:14:22.000 --> 00:14:25.000]  信仰價值不斷去學習
[00:14:25.000 --> 00:14:26.000]  不斷去成長
[00:14:26.000 --> 00:14:28.000]  現在有現在的階段
[00:14:28.000 --> 00:14:30.000]  不過我覺得有一個條件很重要
[00:14:30.000 --> 00:14:31.000]  是你要主動
[00:14:31.000 --> 00:14:32.000]  行不行
[00:14:32.000 --> 00:14:35.000]  主動
[00:14:35.000 --> 00:14:38.000]  不單止還要擴闊你的小組圈子
[00:14:38.000 --> 00:14:40.000]  除了你自己的小組之外
[00:14:40.000 --> 00:14:42.000]  你們會不會出來服侍一下
[00:14:42.000 --> 00:14:45.000]  我問一下有誰在服侍的舉手
[00:14:45.000 --> 00:14:47.000]  OK 不要緊
[00:14:47.000 --> 00:14:50.000]  既然這麼多人還沒服侍
[00:14:50.000 --> 00:14:52.000]  你真的記得
[00:14:52.000 --> 00:14:54.000]  因為我以前在青少部
[00:14:54.000 --> 00:14:56.000]  我看到很多年輕人
[00:14:56.000 --> 00:14:57.000]  他在初中的時候
[00:14:57.000 --> 00:14:59.000]  很大的轉變
[00:14:59.000 --> 00:15:01.000]  特別他參加了服侍團隊
[00:15:01.000 --> 00:15:03.000]  敬拜隊 影音隊 AV Team
[00:15:03.000 --> 00:15:05.000]  青少部多到不得了
[00:15:05.000 --> 00:15:10.000]  又短宣 又暑期活動 又暑期宿營
