
[00:00:00.000 --> 00:00:03.000]  我們進入今天的講道
[00:08:54.000 --> 00:08:56.000]  信徒都遭受迫迫
[00:08:56.000 --> 00:08:57.000]  失去自由
[00:08:57.000 --> 00:08:59.000]  甚至有生命的危險
[00:08:59.000 --> 00:09:02.000]  但仍然有很多的僕人、忠心去擺上
[00:09:02.000 --> 00:09:05.000]  為甚麼他們會做得到呢
[00:09:05.000 --> 00:09:07.000]  會不會因為他們是傻的呢
[00:09:07.000 --> 00:09:11.000]  因為我們大部份人都不會做這麼傻的事
[00:09:11.000 --> 00:09:12.000]  我們很精明
[00:09:12.000 --> 00:09:14.000]  很懂得計算
[00:09:14.000 --> 00:09:17.000]  而且在我們這麼太平的環境裏
[00:09:17.000 --> 00:09:20.000]  我們都發覺要放下自己手上所有的
[00:09:20.000 --> 00:09:24.000]  去背起十字架跟從主已經很困難
[00:09:24.000 --> 00:09:29.000]  更加難的是要天天都背起十字架跟從主
[00:09:29.000 --> 00:09:31.000]  要天天不間斷的
[00:09:31.000 --> 00:09:34.000]  全天候地跟從主
[00:09:34.000 --> 00:09:36.000]  真的很不容易
[00:09:36.000 --> 00:09:37.000]  有弟兄姊妹
[00:09:37.000 --> 00:09:38.000]  開頭很火熱
[00:09:38.000 --> 00:09:41.000]  但跟隨主的心可能慢慢冷卻
[00:09:41.000 --> 00:09:44.000]  有人會自嘲自己變了老油條
[00:09:44.000 --> 00:09:47.000]  就算我們有回團契
[00:09:47.000 --> 00:09:50.000]  有時回到家中會形式化
[00:09:50.000 --> 00:09:51.000]  常規化
[00:09:51.000 --> 00:09:54.000]  以致我們覺得沒甚麼動力去回
[00:09:54.000 --> 00:09:56.000]  而工作是職場
[00:09:56.000 --> 00:09:58.000]  工作是暫時經常的OT
[00:09:58.000 --> 00:10:00.000]  都削弱了我們回團契的動力
[00:10:00.000 --> 00:10:02.000]  有時我們都會挺掙扎
[00:10:02.000 --> 00:10:04.000]  今天我們到底回不回團契好呢
[00:10:04.000 --> 00:10:07.000]  天天在職場裏面
[00:10:07.000 --> 00:10:11.000]  亦都面對很多跟從主的挑戰
[00:10:11.000 --> 00:10:13.000]  我們知道甚麼是主所喜悅的
[00:10:13.000 --> 00:10:15.000]  但公司的文化
[00:10:15.000 --> 00:10:16.000]  上司的意思
[00:10:16.000 --> 00:10:18.000]  都會令我們很糾結
[00:10:18.000 --> 00:10:19.000]  很掙扎
[00:10:19.000 --> 00:10:21.000]  要跟隨上司的指示
[00:10:21.000 --> 00:10:24.000]  良心又被聖靈去責備
[00:10:24.000 --> 00:10:25.000]  有些時候
[00:10:25.000 --> 00:10:26.000]  跟隨主
[00:10:26.000 --> 00:10:29.000]  處境和結果又可能對自己不利
[00:10:29.000 --> 00:10:30.000]  不favor自己
[00:10:30.000 --> 00:10:32.000]  如何去作決擇呢
[00:10:32.000 --> 00:10:34.000]  還有一個難處
[00:10:34.000 --> 00:10:35.000]  就是當我們
[00:10:35.000 --> 00:10:37.000]  當人已經在一個安穩
[00:10:37.000 --> 00:10:39.000]  在一個安舒區的時候
[00:10:39.000 --> 00:10:41.000]  我們都很怕面對一些改變
[00:10:41.000 --> 00:10:43.000]  我經常都會說一句話
[00:10:43.000 --> 00:10:46.000]  呼召是一生的聆聽
[00:10:46.000 --> 00:10:49.000]  但我們面對階段性的呼召的時候
[00:10:49.000 --> 00:10:51.000]  當一些新呼召來到
[00:10:51.000 --> 00:10:52.000]  我們有時都要動
[00:10:52.000 --> 00:10:53.000]  要變
[00:10:53.000 --> 00:10:56.000]  都需要很大的勇氣和力量
[00:10:56.000 --> 00:10:59.000]  主當然知道我們的不容易
[00:10:59.000 --> 00:11:01.000]  但祂就是這樣去呼召我們
[00:11:01.000 --> 00:11:03.000]  要我們去跟從祂
[00:11:03.000 --> 00:11:05.000]  我最近都面對一個
[00:11:05.000 --> 00:11:08.000]  不容易的抉擇和轉變
[00:11:08.000 --> 00:11:09.000]  這個轉變
[00:11:09.000 --> 00:11:12.000]  對我們牧養的阿加皮團契
[00:11:12.000 --> 00:11:14.000]  那個影響
[00:11:14.000 --> 00:11:16.000]  是有不少的影響
[00:11:16.000 --> 00:11:18.000]  所以我已經跟阿加皮的
[00:11:18.000 --> 00:11:20.000]  CORE 組長會
[00:11:20.000 --> 00:11:21.000]  敬拜隊
[00:11:21.000 --> 00:11:22.000]  羽毛球市民小組
[00:11:22.000 --> 00:11:24.000]  都分享了這個轉變
[00:11:24.000 --> 00:11:25.000]  星期三
[00:11:25.000 --> 00:11:27.000]  也會跟大組的時候
[00:11:27.000 --> 00:11:28.000]  跟等級姐妹分享
[00:11:28.000 --> 00:11:29.000]  我面對的決擇
[00:11:29.000 --> 00:11:31.000]  就是要除了參與
[00:11:31.000 --> 00:11:34.000]  在阿加皮團契的牧養裏
[00:11:34.000 --> 00:11:37.000]  會參與另一個團契的服侍
[00:11:37.000 --> 00:11:40.000]  就是華語青年團契
[00:11:40.000 --> 00:11:42.000]  其實現在已經很忙了
[00:11:42.000 --> 00:11:45.000]  要多參與一個團契的服侍
[00:11:45.000 --> 00:11:46.000]  就算原本的服侍
[00:11:46.000 --> 00:11:48.000]  都會有一些調整
[00:11:48.000 --> 00:11:50.000]  但整體都會多了很多
[00:11:50.000 --> 00:11:52.000]  在呼召上是有感動的
[00:11:52.000 --> 00:11:54.000]  但在時間的張力上
[00:11:54.000 --> 00:11:56.000]  肯定是不理想的
[00:11:56.000 --> 00:11:57.000]  是不理想的
[00:11:57.000 --> 00:11:59.000]  那應不應該去接受呢
[00:11:59.000 --> 00:12:01.000]  有很疼我的前輩
[00:12:01.000 --> 00:12:02.000]  他會勸我說
[00:12:02.000 --> 00:12:04.000]  你一動不如一靜
[00:12:04.000 --> 00:12:06.000]  因為時間上他怕
[00:12:06.000 --> 00:12:07.000]  我會受不了
[00:12:07.000 --> 00:12:09.000]  會倒下
[00:12:09.000 --> 00:12:10.000]  但同一時間
[00:12:10.000 --> 00:12:11.000]  神又讓我見到
[00:12:11.000 --> 00:12:14.000]  華語青年生命的需要
[00:12:14.000 --> 00:12:15.000]  我相信這個新的服侍
[00:12:15.000 --> 00:12:18.000]  是神給我的呼召
[00:12:18.000 --> 00:12:20.000]  是神要我去參與的
[00:12:20.000 --> 00:12:22.000]  面對這個不容易的決擇
[00:12:22.000 --> 00:12:24.000]  一定要去找神
[00:12:24.000 --> 00:12:26.000]  去求神指引
[00:12:26.000 --> 00:12:28.000]  我們的呼召是來自神
[00:12:28.000 --> 00:12:29.000]  我們的力量
[00:12:29.000 --> 00:12:31.000]  亦都應該是來自神
[00:12:31.000 --> 00:12:34.000]  在我收到這個安排
[00:12:34.000 --> 00:12:38.000]  第一週的靈修
[00:12:38.000 --> 00:12:40.000]  我去領受
[00:12:40.000 --> 00:12:42.000]  我領受到神跟我說
[00:12:42.000 --> 00:12:45.000]  就算是祂要我們去做的事情
[00:12:45.000 --> 00:12:48.000]  有時我們都需要付代價
[00:12:48.000 --> 00:12:51.000]  而你願不願意付代價
[00:12:51.000 --> 00:12:54.000]  都反映了你的感動有多強
[00:12:54.000 --> 00:12:55.000]  我領受
[00:12:55.000 --> 00:12:57.000]  這是神給我的鼓勵
[00:12:57.000 --> 00:12:59.000]  我就決定去告
[00:12:59.000 --> 00:13:01.000]  在我決定之後
[00:13:01.000 --> 00:13:03.000]  第二週的靈修
[00:13:03.000 --> 00:13:05.000]  神又跟我說
[00:13:05.000 --> 00:13:07.000]  祂是一個賜予的
[00:13:07.000 --> 00:13:10.000]  要施恩典給貧乏的人的神
[00:13:10.000 --> 00:13:13.000]  包括醒悟自己貧乏的人
[00:13:13.000 --> 00:13:14.000]  我領受
[00:13:14.000 --> 00:13:16.000]  神是要我能力
[00:13:16.000 --> 00:13:18.000]  時間的貧乏上
[00:13:18.000 --> 00:13:19.000]  向祂去求恩典
[00:13:19.000 --> 00:13:22.000]  我就切切地向神求恩典
[00:13:22.000 --> 00:13:23.000]  並且期待
[00:13:23.000 --> 00:13:26.000]  在這個不容易的安排下
[00:13:26.000 --> 00:13:30.000]  去經歷神奇妙的恩典
[00:13:30.000 --> 00:13:31.000]  我的挑戰
[00:13:31.000 --> 00:13:34.000]  是時間將力上背起十字架
[00:13:34.000 --> 00:13:36.000]  不過我最近認識的
[00:13:36.000 --> 00:13:38.000]  兩個二十多歲的青年
[00:13:38.000 --> 00:13:39.000]  年青的服事者
[00:13:39.000 --> 00:13:40.000]  他們的見證
[00:13:40.000 --> 00:13:42.000]  他們背起的十字架
[00:13:42.000 --> 00:13:44.000]  令我覺得自己背起的十字架
[00:13:44.000 --> 00:13:47.000]  真的很微不足道
[00:13:47.000 --> 00:13:49.000]  這兩位二十多歲的年青服事者
[00:13:49.000 --> 00:13:51.000]  他們所在的地方
[00:13:51.000 --> 00:13:53.000]  他們的事工是受限制的
[00:13:53.000 --> 00:13:56.000]  但為了造就有需要的生命
[00:13:56.000 --> 00:14:00.000]  他們冒著對自己不利的處境
[00:14:00.000 --> 00:14:02.000]  帶著一群問題的青年
[00:14:02.000 --> 00:14:03.000]  去到另一個
[00:14:03.000 --> 00:14:06.000]  沒有人認識自己的城市
[00:14:06.000 --> 00:14:09.000]  用他們身上很有限的資金
[00:14:09.000 --> 00:14:10.000]  去找房子租
[00:14:10.000 --> 00:14:13.000]  十多個人一起住在同一間房子
[00:14:13.000 --> 00:14:14.000]  一起生活
[00:14:14.000 --> 00:14:18.000]  仰望上帝的公認
[00:14:18.000 --> 00:14:20.000]  因為他們很想去恢復
[00:14:20.000 --> 00:14:24.000]  去恢復這群青年人的價值觀
[00:14:24.000 --> 00:14:27.000]  讓他們的生命可以重新起步
[00:14:27.000 --> 00:14:31.000]  他們有機會面臨坐牢的危險
[00:14:31.000 --> 00:14:34.000]  其中一個青年對他的拍檔這樣說
[00:14:34.000 --> 00:14:35.000]  你有太太
[00:14:35.000 --> 00:14:37.000]  有孩子
[00:14:37.000 --> 00:14:38.000]  如果有什麼事發生
[00:14:38.000 --> 00:14:39.000]  我背了他
[00:14:39.000 --> 00:14:42.000]  監獄就讓我來坐
[00:14:42.000 --> 00:14:44.000]  他說的時候很輕鬆
[00:14:44.000 --> 00:14:46.000]  但背後那份承擔
[00:14:46.000 --> 00:14:47.000]  那份背起
[00:14:47.000 --> 00:14:51.000]  令人很敬佩
[00:14:51.000 --> 00:14:53.000]  我會想起自己二十多歲的時候
[00:14:53.000 --> 00:14:55.000]  在做什麼呢
[00:14:55.000 --> 00:14:57.000]  就是為自己的前途打拼
[00:14:57.000 --> 00:14:59.000]  追求女孩
[00:14:59.000 --> 00:15:01.000]  想的都是自己
[00:15:01.000 --> 00:15:04.000]  但這兩個二十多歲的青年人
[00:15:04.000 --> 00:15:06.000]  他們想的不是自己
[00:15:06.000 --> 00:15:07.000]  相反
[00:15:07.000 --> 00:15:09.000]  他們願意寫記
[00:15:09.000 --> 00:15:10.000]  背起十字架
[00:15:10.000 --> 00:15:12.000]  為的是更多人的靈魂
[00:15:12.000 --> 00:15:15.000]  得救和生命的重建
[00:15:15.000 --> 00:15:16.000]  鄧姊妹
[00:15:16.000 --> 00:15:18.000]  在你人生這個階段裡
[00:15:18.000 --> 00:15:21.000]  主要你背起的十字架又是什麼呢
[00:15:21.000 --> 00:15:24.000]  你又願意為主背起嗎
[00:15:24.000 --> 00:15:26.000]  請大家問問你旁邊的那個
[00:15:26.000 --> 00:15:28.000]  你要背起的十字架是什麼呢
[00:15:28.000 --> 00:15:34.000]  好,我們再讀下去
[00:15:34.000 --> 00:15:35.000]  我們一起來讀
[00:15:35.000 --> 00:15:38.000]  路加福音九章二十四至二十六節
[00:15:38.000 --> 00:15:39.000]  一二三
[00:15:39.000 --> 00:15:41.000]  因為凡要救自己生命的
[00:15:41.000 --> 00:15:43.000]  必喪失生命
[00:15:43.000 --> 00:15:45.000]  凡為我喪失生命的
[00:15:45.000 --> 00:15:47.000]  他必救自己的生命
[00:15:47.000 --> 00:15:49.000]  人就是賺得全世界
[00:15:49.000 --> 00:15:51.000]  卻喪失了自己
[00:15:51.000 --> 00:15:52.000]  或賠償自己
[00:15:52.000 --> 00:15:54.000]  有什麼益處呢
[00:15:54.000 --> 00:15:57.000]  凡把我和我的道當作可恥的
[00:15:57.000 --> 00:15:59.000]  人只在自己的榮耀裡
[00:15:59.000 --> 00:16:02.000]  和天父與聖天使的榮耀裡
[00:16:02.000 --> 00:16:03.000]  來臨的時候
[00:16:03.000 --> 00:16:06.000]  就要把那人當作可恥的
[00:16:06.000 --> 00:16:08.000]  這三節經文
[00:16:08.000 --> 00:16:10.000]  其實原文很開頭
[00:16:10.000 --> 00:16:13.000]  都是有一個字的
[00:16:13.000 --> 00:16:15.000]  就是「加」
[00:16:15.000 --> 00:16:17.000]  即是「因為」的意思
[00:16:17.000 --> 00:16:19.000]  這三個「因為」是說出了
[00:16:19.000 --> 00:16:20.000]  要「follow me」
[00:16:20.000 --> 00:16:23.000]  「be my disciple」的原因
[00:16:23.000 --> 00:16:24.000]  二十四節說到
[00:16:24.000 --> 00:16:26.000]  你要命就沒有命
[00:16:26.000 --> 00:16:27.000]  不要命就有命
[00:16:27.000 --> 00:16:28.000]  很複雜
[00:16:28.000 --> 00:16:30.000]  是什麼意思呢
[00:16:30.000 --> 00:16:32.000]  鮑維君牧師這樣去解釋這段經文
[00:16:32.000 --> 00:16:33.000]  他說
[00:16:33.000 --> 00:16:35.000]  「若人若只顧欲生的生命
[00:16:35.000 --> 00:16:37.000]  必喪掉靈裡的生命
[00:16:37.000 --> 00:16:40.000]  人若為耶穌喪掉欲生的生命
[00:16:40.000 --> 00:16:44.000]  就必救了自己靈裡的生命」
[00:16:44.000 --> 00:16:46.000]  只顧欲生的生命
[00:16:46.000 --> 00:16:49.000]  即是追求世界的東西
[00:16:49.000 --> 00:16:52.000]  例如權力、物質、利益
[00:16:52.000 --> 00:16:54.000]  要像一書二章十六節這樣說
[00:16:54.000 --> 00:16:56.000]  「凡世界上的東西
[00:16:56.000 --> 00:16:58.000]  好比肉體的情慾
[00:16:58.000 --> 00:17:00.000]  眼目的情慾和今生的驕傲
[00:17:00.000 --> 00:17:01.000]  都不是從父來的
[00:17:01.000 --> 00:17:03.000]  而是從世界來的」
[00:17:03.000 --> 00:17:04.000]  追求世界
[00:17:04.000 --> 00:17:05.000]  即是跟隨世界
[00:17:05.000 --> 00:17:06.000]  而不是跟隨著
