
[00:00:00.000 --> 00:00:04.000]  不知道今天回來的心情如何呢
[00:02:54.000 --> 00:02:56.000]  我們一起低頭祈禱
[00:02:56.000 --> 00:02:59.000]  前面有我天父上帝來到你面前的時候
[00:02:59.000 --> 00:03:01.000]  求你親自眷顧我
[00:03:01.000 --> 00:03:02.000]  帶領我們
[00:03:02.000 --> 00:03:04.000]  以致我們透過你的說話
[00:03:04.000 --> 00:03:07.000]  對你有更深的認識和明白
[00:03:07.000 --> 00:03:11.000]  並且能夠去反思反省
[00:03:11.000 --> 00:03:12.000]  以致我們更加明白
[00:03:12.000 --> 00:03:14.000]  我們今天當用什麼態度
[00:03:14.000 --> 00:03:16.000]  如何來到你面前
[00:03:16.000 --> 00:03:19.000]  合宜你去敬拜讚美你自己的聖名
[00:03:19.000 --> 00:03:22.000]  願你親自與我們同在
[00:03:22.000 --> 00:03:27.000]  讓我們將身邊周圍一切的東西放下
[00:03:27.000 --> 00:03:30.000]  眼目單單是專注你自己
[00:03:30.000 --> 00:03:32.000]  願你親自幫助我們
[00:03:32.000 --> 00:03:33.000]  聽我們祈禱
[00:03:33.000 --> 00:03:35.000]  交託一份耶穌名求
[00:03:35.000 --> 00:03:36.000]  阿們
[00:03:36.000 --> 00:03:37.000]  留意一件事
[00:03:37.000 --> 00:03:40.000]  這篇詩篇有時都要簡單說說背景
[00:03:40.000 --> 00:03:41.000]  為什麼呢?
[00:03:41.000 --> 00:03:42.000]  因為當你明白背景的時候
[00:03:42.000 --> 00:03:45.000]  你就知道在什麼場合用這首詩篇
[00:03:45.000 --> 00:03:48.000]  當然這首詩篇是一篇讚美的詩篇
[00:03:48.000 --> 00:03:52.000]  是讚美神為我們君王的一首詩篇
[00:03:52.000 --> 00:03:54.000]  由93篇到100篇
[00:03:54.000 --> 00:03:56.000]  如果在聖經的篇牌上來說
[00:03:56.000 --> 00:03:59.000]  不過去到第100篇
[00:03:59.000 --> 00:04:04.000]  就剛剛是整個讚美神為王的最後一篇詩篇
[00:04:04.000 --> 00:04:05.000]  就結束了
[00:04:05.000 --> 00:04:07.000]  有人說這篇詩篇
[00:04:07.000 --> 00:04:12.000]  可能是在信徒上到聖殿裡面
[00:04:12.000 --> 00:04:15.000]  獻祭敬拜的時候去頌唱的
[00:04:15.000 --> 00:04:21.000]  有機會是來自利尼基第七章12到17節
[00:04:21.000 --> 00:04:22.000]  留意一件事
[00:04:22.000 --> 00:04:24.000]  詩人一開始的時候
[00:04:24.000 --> 00:04:28.000]  就邀請普天下的人去讚美耶和華神
[00:04:28.000 --> 00:04:29.000]  留意一件事
[00:04:29.000 --> 00:04:35.000]  這篇詩篇和95篇1到2和6到7節是很雷同的
[00:04:35.000 --> 00:04:38.000]  原來在以前國內的教會
[00:04:38.000 --> 00:04:41.000]  就稱這篇為老一百篇
[00:04:41.000 --> 00:04:43.000]  老一百首
[00:04:43.000 --> 00:04:46.000]  甚至有些教會據說
[00:04:46.000 --> 00:04:51.000]  每個星期的早上都會唱這首詩篇
[00:04:51.000 --> 00:04:54.000]  有些猶太人的會堂
[00:04:54.000 --> 00:04:57.000]  都會平常用這首詩篇
[00:04:57.000 --> 00:04:58.000]  我們看的時候
[00:04:58.000 --> 00:05:02.000]  這篇詩篇的結構是很清晰的
[00:05:02.000 --> 00:05:04.000]  1到3節是呼召
[00:05:04.000 --> 00:05:06.000]  然後去解釋
[00:05:06.000 --> 00:05:09.000]  為什麼我們要去敬拜神
[00:05:09.000 --> 00:05:12.000]  然後第二節又是呼召
[00:05:12.000 --> 00:05:15.000]  解釋為什麼我們要去敬拜讚美祂
[00:05:15.000 --> 00:05:20.000]  所以原本這篇詩篇是很簡單很短的詩篇
[00:05:20.000 --> 00:05:22.000]  過去我在人參團
[00:05:22.000 --> 00:05:25.000]  去年我就鼓勵弟兄妹妹去背這篇詩篇
[00:05:25.000 --> 00:05:28.000]  我記得我兒子小時候
[00:05:28.000 --> 00:05:33.000]  媽媽自從聽到他啞啞的語言之後
[00:05:33.000 --> 00:05:35.000]  解釋得到 翻譯得到
[00:05:35.000 --> 00:05:37.000]  就開始背詩篇
[00:05:37.000 --> 00:05:40.000]  這篇不知是第三還是第四篇
[00:05:40.000 --> 00:05:43.000]  所以原本是一篇很寶貴的詩篇
[00:05:43.000 --> 00:05:47.000]  透過這篇詩篇
[00:05:47.000 --> 00:05:50.000]  我們看詩人如何提醒
[00:05:50.000 --> 00:05:54.000]  所有人關於敬拜讚美的兩方面
[00:05:54.000 --> 00:06:00.000]  第一方面是怎樣去敬拜讚美神
[00:06:00.000 --> 00:06:04.000]  這是涉及敬拜讚美的態度
[00:06:04.000 --> 00:06:08.000]  第二點是為什麼要去讚美
[00:06:08.000 --> 00:06:13.000]  這就是敬拜讚美的原因
[00:06:13.000 --> 00:06:17.000]  我們先從第一部分開始
[00:06:17.000 --> 00:06:19.000]  信徒當讚美
[00:06:19.000 --> 00:06:22.000]  我們要來讚美的七件事
[00:06:22.000 --> 00:06:25.000]  中國人有所謂的開門七件事
[00:06:25.000 --> 00:06:26.000]  哪七件事
[00:06:26.000 --> 00:06:33.000]  柴米油鹽醬醋糖
[00:06:33.000 --> 00:06:35.000]  我不是家庭主婦
[00:06:35.000 --> 00:06:39.000]  所以查我記錯了
[00:06:39.000 --> 00:06:41.000]  留意這件事
[00:06:41.000 --> 00:06:44.000]  是真的查的 應該是記錯了
[00:06:44.000 --> 00:06:49.000]  當詩人歡呼萬俗萬物來敬拜耶和華的時候
[00:06:49.000 --> 00:06:50.000]  留意這篇詩篇
[00:06:50.000 --> 00:06:52.000]  貫穿整篇詩篇
[00:06:52.000 --> 00:06:57.000]  有七個複數的命令動詞
[00:06:57.000 --> 00:07:00.000]  是叫所有人
[00:07:00.000 --> 00:07:05.000]  留意這七個命令動詞是什麼
[00:07:05.000 --> 00:07:07.000]  第一個是歡呼
[00:07:07.000 --> 00:07:09.000]  第二個是侍奉
[00:07:09.000 --> 00:07:13.000]  第三個是來
[00:07:13.000 --> 00:07:15.000]  來就是唱詩讚美神
[00:07:15.000 --> 00:07:17.000]  第三節上開始的時候
[00:07:17.000 --> 00:07:19.000]  要曉得才知道
[00:07:19.000 --> 00:07:24.000]  第四節是鼓勵他們進入神殿
[00:07:24.000 --> 00:07:28.000]  然後是感謝
[00:07:28.000 --> 00:07:30.000]  然後是稱頌
[00:07:30.000 --> 00:07:33.000]  最後是整首詩篇
[00:07:33.000 --> 00:07:36.000]  包括感謝這個字眼在第四節中間
[00:07:36.000 --> 00:07:40.000]  整首詩篇有七個動詞
[00:07:40.000 --> 00:07:46.000]  留意這件事是表達一個完全的感恩敬拜
[00:07:46.000 --> 00:07:48.000]  因此這七大方面
[00:07:48.000 --> 00:07:52.000]  是很值得我們反思反省
[00:07:52.000 --> 00:07:55.000]  當然從開始第一件事是什麼
[00:07:55.000 --> 00:08:01.000]  就是提醒我們當向神歡呼
[00:08:01.000 --> 00:08:04.000]  在敬拜讚美天父上帝的時候
[00:08:04.000 --> 00:08:06.000]  第一件事是要向上帝歡呼
[00:08:06.000 --> 00:08:11.000]  留意一開始原文是抱天下
[00:08:11.000 --> 00:08:16.000]  用蘇牧師的語法是全天下
[00:08:16.000 --> 00:08:20.000]  原文這個字是全地的意思
[00:08:20.000 --> 00:08:25.000]  在整個地下全地是屬乎於上帝
[00:08:25.000 --> 00:08:26.000]  因為感恩敬拜的時候
[00:08:26.000 --> 00:08:31.000]  是鼓勵所有人起來去唱詩讚美去歡呼
[00:08:31.000 --> 00:08:32.000]  留意這件事
[00:08:32.000 --> 00:08:36.000]  在觀念上詩人好像沒有分種族
[00:08:36.000 --> 00:08:40.000]  沒有分種族又沒有分地域
[00:08:40.000 --> 00:08:43.000]  於是叫所有人去敬拜讚美神
[00:08:43.000 --> 00:08:47.000]  今天我們回來敬拜的時候
[00:08:47.000 --> 00:08:49.000]  我們很限於地域
[00:08:49.000 --> 00:08:51.000]  回到教會才叫敬拜讚美
[00:08:51.000 --> 00:08:55.000]  我想問問你平時在家有沒有敬拜讚美
[00:08:55.000 --> 00:08:57.000]  不要做問卷調查
[00:08:57.000 --> 00:08:59.000]  因為是恩福文化
[00:08:59.000 --> 00:09:01.000]  甚至很多時候
[00:09:01.000 --> 00:09:04.000]  如果能夠有家庭崇拜已經覺得很棒
[00:09:04.000 --> 00:09:06.000]  我們很想做這件事
[00:09:06.000 --> 00:09:09.000]  但很多時候我們更加忘記了
[00:09:09.000 --> 00:09:10.000]  隨時隨地的
[00:09:10.000 --> 00:09:12.000]  我們在外來工作間
[00:09:12.000 --> 00:09:14.000]  在我們的生活裏
[00:09:14.000 --> 00:09:16.000]  在我們和朋友的食飯
[00:09:16.000 --> 00:09:18.000]  我們的生命都可以用敬拜的生命
[00:09:18.000 --> 00:09:20.000]  所以在感情古時候
[00:09:20.000 --> 00:09:23.000]  我們不要局限了敬拜讚美天父上帝
[00:09:23.000 --> 00:09:27.000]  留意早期很多信徒
[00:09:27.000 --> 00:09:29.000]  在殿裏敬拜讚美神
[00:09:29.000 --> 00:09:31.000]  在家裏舉行聚會
[00:09:31.000 --> 00:09:34.000]  其實這都是敬拜
[00:09:34.000 --> 00:09:36.000]  每次聚在一起的時候
[00:09:36.000 --> 00:09:38.000]  我們就敬拜讚美神
[00:09:38.000 --> 00:09:40.000]  感恩天父上帝一切的作為
[00:09:40.000 --> 00:09:45.000]  所以我們不要被我們的觀念誇了
[00:09:45.000 --> 00:09:46.000]  只是這個地方
[00:09:46.000 --> 00:09:49.000]  我們回來教會才叫敬拜
[00:09:49.000 --> 00:09:50.000]  忘記了
[00:09:50.000 --> 00:09:51.000]  又記住一件事
[00:09:51.000 --> 00:09:54.000]  不要常常把我唱詩歌的那段時間
[00:09:54.000 --> 00:09:55.000]  才叫敬拜
[00:09:55.000 --> 00:09:57.000]  有時候我們有個語病
[00:09:57.000 --> 00:09:59.000]  有時敬拜隊不好意思
[00:09:59.000 --> 00:10:02.000]  有時我們敬拜環節完了
[00:10:02.000 --> 00:10:04.000]  我們交時間給港元
[00:10:04.000 --> 00:10:06.000]  很多時候很多教會都是這樣的
[00:10:06.000 --> 00:10:07.000]  語病
[00:10:07.000 --> 00:10:09.000]  其實整個崇拜都是敬拜
[00:10:09.000 --> 00:10:11.000]  所以在感情古時候
[00:10:11.000 --> 00:10:13.000]  詩人給我們一個概念
[00:10:13.000 --> 00:10:14.000]  很清楚
[00:10:14.000 --> 00:10:17.000]  我們普天下都來敬拜神
[00:10:17.000 --> 00:10:19.000]  一個地域一個整個民族
[00:10:19.000 --> 00:10:21.000]  留意這裏提到歡呼
[00:10:21.000 --> 00:10:27.000]  是不是說很大聲很嘈雜的環境聲音
[00:10:27.000 --> 00:10:31.000]  而是說到一個莊嚴
[00:10:31.000 --> 00:10:34.000]  是一個很歡樂
[00:10:34.000 --> 00:10:39.000]  很有享切的讚美敬拜聲音
[00:10:39.000 --> 00:10:40.000]  去高舉神
[00:10:40.000 --> 00:10:42.000]  尊崇我們的天父上帝
[00:10:42.000 --> 00:10:45.000]  不知道你有沒有最近看奧運
[00:10:45.000 --> 00:10:47.000]  如果你去到商場
[00:10:47.000 --> 00:10:49.000]  拿出牌子的時候
[00:10:49.000 --> 00:10:51.000]  「嘩」一聲出來
[00:10:51.000 --> 00:10:53.000]  因為很開心
[00:10:53.000 --> 00:10:56.000]  可能有過之而無不及對著我們上帝
[00:10:56.000 --> 00:10:58.000]  所以你會體會到
[00:10:58.000 --> 00:11:00.000]  詩人一開始見所有人
[00:11:00.000 --> 00:11:03.000]  來歡呼向耶和華歡呼
[00:11:03.000 --> 00:11:04.000]  因為感情古時候
[00:11:04.000 --> 00:11:07.000]  充滿喜樂感恩
[00:11:07.000 --> 00:11:10.000]  對神表示一個最高的尊崇
[00:11:10.000 --> 00:11:14.000]  所以他們有時會吹大聲號
[00:11:14.000 --> 00:11:16.000]  呼著我們敬拜讚美神
[00:11:16.000 --> 00:11:18.000]  或者用不同的樂器
[00:11:18.000 --> 00:11:20.000]  敲響了祂
[00:11:20.000 --> 00:11:22.000]  呼著我們敬拜神
[00:11:22.000 --> 00:11:24.000]  留意第二個我們要注意的
[00:11:24.000 --> 00:11:26.000]  七件事的其中一件事
[00:11:26.000 --> 00:11:28.000]  當樂意侍奉耶和華
[00:11:28.000 --> 00:11:30.000]  留意侍奉耶和華的命令
[00:11:30.000 --> 00:11:33.000]  與到祂面前是相等的
[00:11:33.000 --> 00:11:36.000]  當到祂面前做什麼
[00:11:36.000 --> 00:11:37.000]  當然是敬拜祂
[00:11:37.000 --> 00:11:39.000]  因為感情古時候
[00:11:39.000 --> 00:11:42.000]  敬拜的確可以稱為侍奉
[00:11:42.000 --> 00:11:44.000]  這個阿伯
[00:11:44.000 --> 00:11:45.000]  這個字眼希伯來文
[00:11:45.000 --> 00:11:48.000]  阿伯不是韓文的阿伯
[00:11:48.000 --> 00:11:49.000]  是歐巴
[00:11:49.000 --> 00:11:51.000]  留意這個字眼
[00:11:51.000 --> 00:11:54.000]  原來英文翻譯為Service崇拜
[00:11:54.000 --> 00:11:56.000]  這個很重要
[00:11:56.000 --> 00:11:59.000]  如果我們向神第一件該做的事
[00:11:59.000 --> 00:12:00.000]  按這個字
[00:12:00.000 --> 00:12:03.000]  不是說侍奉了算了
[00:12:03.000 --> 00:12:05.000]  我為上帝做了些事
[00:12:05.000 --> 00:12:08.000]  留意聖經所說的侍奉
[00:12:08.000 --> 00:12:09.000]  概念更加闊
[00:12:09.000 --> 00:12:13.000]  如果我們留意羅馬書第十二章一節
[00:12:13.000 --> 00:12:16.000]  提醒我們
[00:12:16.000 --> 00:12:19.000]  將生命獻上當作活祭
[00:12:19.000 --> 00:12:20.000]  換句話說
[00:12:20.000 --> 00:12:22.000]  我們不是為上帝做的事
[00:12:22.000 --> 00:12:25.000]  我們是要為上帝而活
[00:12:25.000 --> 00:12:27.000]  這個合上帝心意的侍奉
[00:12:27.000 --> 00:12:29.000]  一個合上帝心意的敬拜
[00:12:29.000 --> 00:12:31.000]  原古時候
[00:12:31.000 --> 00:12:33.000]  希臘文舊約
[00:12:33.000 --> 00:12:36.000]  用這個字眼翻譯成正式的侍奉
[00:12:36.000 --> 00:12:38.000]  提醒我們
[00:12:38.000 --> 00:12:40.000]  讚美禱告
[00:12:40.000 --> 00:12:43.000]  如果跟我們的生活脫離
[00:12:43.000 --> 00:12:46.000]  就顯得蒼白無力
[00:12:46.000 --> 00:12:48.000]  一切活動都顯得沒意思
[00:12:48.000 --> 00:12:51.000]  我們回來只是做禮拜
[00:12:51.000 --> 00:12:55.000]  所以我們敬拜讚美天父上帝的時候
[00:12:55.000 --> 00:12:58.000]  我們是生命相稱
[00:12:58.000 --> 00:13:00.000]  第二方面
[00:13:00.000 --> 00:13:02.000]  留意當樂爾侍奉耶和
[00:13:02.000 --> 00:13:05.000]  這裡提到一樣很重要的事
[00:13:05.000 --> 00:13:08.000]  樂爾這個字眼
[00:13:08.000 --> 00:13:11.000]  頂尖武器你今天回來樂不樂爾?
[00:13:11.000 --> 00:13:13.000]  我見很多人點頭
[00:13:13.000 --> 00:13:17.000]  有些時候我很怕
[00:13:17.000 --> 00:13:18.000]  我小時候
[00:13:18.000 --> 00:13:19.000]  很多頂尖武器
[00:13:19.000 --> 00:13:20.000]  你這麼好
[00:13:20.000 --> 00:13:23.000]  帶你兒子回來敬拜
[00:13:23.000 --> 00:13:25.000]  我經常教兒子
[00:13:25.000 --> 00:13:27.000]  我們一家一齊去敬拜
[00:13:27.000 --> 00:13:29.000]  不是我帶你回來
[00:13:29.000 --> 00:13:31.000]  要建立他跟上帝的關係
[00:13:31.000 --> 00:13:32.000]  很多時候我們
[00:13:32.000 --> 00:13:33.000]  可能到今時今日
[00:13:33.000 --> 00:13:35.000]  不知道是鄰居叫你
[00:13:35.000 --> 00:13:37.000]  還是家人說我們成家信主
[00:13:37.000 --> 00:13:38.000]  一定要你回來
[00:13:38.000 --> 00:13:39.000]  可能你心亂入甘
[00:13:39.000 --> 00:13:41.000]  早上起床已經咕咕聲
[00:13:41.000 --> 00:13:45.000]  問題是我們是否帶著一種甘心樂意
[00:13:45.000 --> 00:13:46.000]  如果不是
[00:13:46.000 --> 00:13:47.000]  你會很辛苦
[00:13:47.000 --> 00:13:48.000]  留意這件事
[00:13:48.000 --> 00:13:51.000]  如果你是上司的話
[00:13:51.000 --> 00:13:52.000]  我想請問你
[00:13:52.000 --> 00:13:55.000]  你喜歡你的夥計虎家乾硬俠面孔嗎?
[00:13:55.000 --> 00:13:58.000]  當然不喜歡
[00:13:58.000 --> 00:14:00.000]  但你又需要你的夥計
[00:14:00.000 --> 00:14:02.000]  像小孩一樣
[00:14:02.000 --> 00:14:04.000]  經常對著你笑
[00:14:04.000 --> 00:14:05.000]  好像裝出來的
[00:14:05.000 --> 00:14:07.000]  好像百貨公司那些
[00:14:07.000 --> 00:14:08.000]  不好意思
[00:14:08.000 --> 00:14:09.000]  沒有用
[00:14:09.000 --> 00:14:10.000]  不應該這樣
[00:14:10.000 --> 00:14:11.000]  因為他們都是很敬業
[00:14:11.000 --> 00:14:12.000]  留意這件事
[00:14:12.000 --> 00:14:16.000]  當我們今日去侍奉上帝的時候
[00:14:16.000 --> 00:14:18.000]  我們作為上帝的僕人
[00:14:18.000 --> 00:14:21.000]  我們帶著什麼心情和態度呢
[00:14:21.000 --> 00:14:23.000]  做又36
[00:14:23.000 --> 00:14:24.000]  不做又36
[00:14:24.000 --> 00:14:25.000]  還是怎樣
[00:14:25.000 --> 00:14:28.000]  原來上帝很喜歡我們甘心樂意侍奉他
[00:14:28.000 --> 00:14:30.000]  勉強沒有幸福
[00:14:30.000 --> 00:14:34.000]  所以如果我們甘心樂意侍奉上帝的時候
[00:14:34.000 --> 00:14:36.000]  你會發覺是一門上帝的閱覽
[00:14:36.000 --> 00:14:38.000]  但問題是
[00:14:38.000 --> 00:14:42.000]  對很多未曾真正認識神的人
[00:14:42.000 --> 00:14:45.000]  你叫他在教會崇拜裡面
[00:14:45.000 --> 00:14:46.000]  是一件苦差事
[00:14:46.000 --> 00:14:48.000]  因為他沒有心
[00:14:48.000 --> 00:14:49.000]  又未相信
[00:14:49.000 --> 00:14:51.000]  你叫我來就給你面子
[00:14:51.000 --> 00:14:52.000]  給面子派對
[00:14:52.000 --> 00:14:56.000]  所以當他跟上帝沒有關係的時候
[00:14:56.000 --> 00:15:00.000]  他就會覺得整個聚會是無味的
[00:15:00.000 --> 00:15:02.000]  很枯燥很辛苦很悶
[00:15:02.000 --> 00:15:04.000]  不過如果你明白
[00:15:04.000 --> 00:15:06.000]  我們今日來敬拜天父上帝
[00:15:06.000 --> 00:15:07.000]  是我們全能的主
[00:15:07.000 --> 00:15:09.000]  愛我們的父的時候
[00:15:09.000 --> 00:15:11.000]  你經歷過他的心恩厚愛的時候
[00:15:11.000 --> 00:15:12.000]  你知道他怎樣
[00:15:12.000 --> 00:15:14.000]  你發覺來敬拜他的時候
[00:15:14.000 --> 00:15:16.000]  那種味道是不同的
[00:15:16.000 --> 00:15:18.000]  試想想你拍拖的時候
[00:15:18.000 --> 00:15:19.000]  一個電話
[00:15:19.000 --> 00:15:20.000]  一會兒我會見到他的時候
[00:15:20.000 --> 00:15:21.000]  你的心情是怎樣
[00:15:21.000 --> 00:15:23.000]  哇
[00:15:23.000 --> 00:15:24.000]  恨得飛不低
[00:15:24.000 --> 00:15:25.000]  快點去到
[00:15:25.000 --> 00:15:26.000]  那種開心喜悅
[00:15:26.000 --> 00:15:28.000]  所以在感情的時候
[00:15:28.000 --> 00:15:30.000]  同樣我們跟上帝的關係就是這樣
[00:15:30.000 --> 00:15:32.000]  第三方面就是
[00:15:32.000 --> 00:15:35.000]  當來向他歌唱
[00:15:35.000 --> 00:15:37.000]  留意我們經常在敬拜讚美的時候
[00:15:37.000 --> 00:15:39.000]  我們都覺得是詩歌很重要
[00:15:39.000 --> 00:15:40.000]  這個是真的
[00:15:40.000 --> 00:15:41.000]  聖經從來沒有說過
[00:15:41.000 --> 00:15:42.000]  這個是真的
[00:15:42.000 --> 00:15:43.000]  不過呢
[00:15:43.000 --> 00:15:46.000]  唱詩歌是很投入
[00:15:46.000 --> 00:15:49.000]  很滿有把握去唱的
[00:15:49.000 --> 00:15:50.000]  我知道
[00:15:50.000 --> 00:15:52.000]  因為以往我認識一些
[00:15:52.000 --> 00:15:54.000]  是校友
[00:15:54.000 --> 00:15:57.000]  他們在敬拜讚美有很多研究
[00:15:57.000 --> 00:16:00.000]  有一次跟他們溝通交流
[00:16:00.000 --> 00:16:02.000]  不過這都是十幾二十年前的事
[00:16:02.000 --> 00:16:04.000]  他不知道為什麼
[00:16:04.000 --> 00:16:05.000]  突然之間好像不太投入
[00:16:05.000 --> 00:16:08.000]  於是我們叫他全程站在那裡唱詩歌
[00:16:08.000 --> 00:16:10.000]  發覺效果比較好
[00:16:10.000 --> 00:16:11.000]  那就慘了
[00:16:11.000 --> 00:16:14.000]  於是有一些比較年長的弟兄姐妹
[00:16:14.000 --> 00:16:16.000]  站了十幾二十分鐘就很辛苦
[00:16:16.000 --> 00:16:18.000]  所以剛才的惡性很好
[00:16:18.000 --> 00:16:19.000]  如果大家有些不方便的時候
[00:16:19.000 --> 00:16:20.000]  可以不用站起來
[00:16:20.000 --> 00:16:22.000]  留意這件事
[00:16:22.000 --> 00:16:24.000]  為什麼他會有這個想法
[00:16:24.000 --> 00:16:26.000]  因為他發覺為什麼突然之間投入
[00:16:26.000 --> 00:16:28.000]  我們要問的問題是
[00:16:28.000 --> 00:16:31.000]  今天你對這個救恩是否沒有把握
[00:16:31.000 --> 00:16:34.000]  你是否對與上帝的關係不清楚
[00:16:34.000 --> 00:16:36.000]  還是你覺得你的生命裡
[00:16:36.000 --> 00:16:38.000]  很多的欠缺與上帝很有距離
[00:16:38.000 --> 00:16:40.000]  於是我們唱詩歌
[00:16:40.000 --> 00:16:42.000]  好像沒有把握
[00:16:42.000 --> 00:16:44.000]  原來當我們敬拜上帝的時候
[00:16:44.000 --> 00:16:46.000]  我們與我們生命的生活
[00:16:46.000 --> 00:16:48.000]  是不能夠分割的
[00:16:48.000 --> 00:16:49.000]  所以今天問的問題是
[00:16:49.000 --> 00:16:52.000]  究竟我們能否很有把握
[00:16:52.000 --> 00:16:55.000]  很有信心去上帝面前唱詩歌
[00:16:55.000 --> 00:16:57.000]  很投入地讚美他
[00:16:57.000 --> 00:16:59.000]  老實說
[00:16:59.000 --> 00:17:00.000]  我經常在離西團
[00:17:00.000 --> 00:17:02.000]  因為最近一年轉去離西團
[00:17:02.000 --> 00:17:04.000]  有時我都要帶唱詩歌
