
[00:00:00.000 --> 00:00:03.000]  今晚來到大家當中是很感恩
[00:01:52.000 --> 00:01:55.000]  因為教誨必出於石案
[00:01:55.000 --> 00:01:59.000]  耶和華的言語必出於耶路撒冷
[00:01:59.000 --> 00:02:03.000]  他必在許多民族中施行審判
[00:02:03.000 --> 00:02:07.000]  為遠方強盛的國斷定是非
[00:02:07.000 --> 00:02:10.000]  他們要將刀打成泥頭
[00:02:10.000 --> 00:02:13.000]  把槍打成鐮刀
[00:02:13.000 --> 00:02:16.000]  這國不舉刀攻擊那國
[00:02:16.000 --> 00:02:19.000]  他們也不再學習戰事
[00:02:19.000 --> 00:02:25.000]  人人都要坐在自己的葡萄園和無花果樹下
[00:02:25.000 --> 00:02:27.000]  無人使他們驚嚇
[00:02:27.000 --> 00:02:31.000]  這是萬君子耶和華親口說的
[00:02:31.000 --> 00:02:35.000]  萬民都奉自己神明的名行事
[00:02:35.000 --> 00:02:37.000]  我們卻要奉耶和華
[00:02:37.000 --> 00:02:40.000]  我們神的名而行
[00:02:40.000 --> 00:02:42.000]  直到永永遠遠
[00:02:42.000 --> 00:02:47.000]  我想姐妹幫我們讀六至十二節
[00:02:47.000 --> 00:02:49.000]  我們請姐妹一起讀六至十二節
[00:02:49.000 --> 00:02:52.000]  耶和華說:在那日
[00:02:52.000 --> 00:02:54.000]  我必聚集強退的
[00:02:54.000 --> 00:02:56.000]  召集被趕逐的
[00:02:56.000 --> 00:02:59.000]  以及我所懲治的人
[00:02:59.000 --> 00:03:02.000]  我要使強退的成為愚民
[00:03:02.000 --> 00:03:06.000]  使被趕到遠方的成為強盛之國
[00:03:06.000 --> 00:03:11.000]  耶和華要在石案山作王治理他們
[00:03:11.000 --> 00:03:13.000]  從今到永遠
[00:03:13.000 --> 00:03:17.000]  你以德台石案的山崗
[00:03:17.000 --> 00:03:21.000]  先前的權柄必歸給你
[00:03:21.000 --> 00:03:25.000]  耶路撒冷的國權必將歸還
[00:03:25.000 --> 00:03:28.000]  現在你為何大聲呼喊
[00:03:28.000 --> 00:03:30.000]  你中間沒有君王
[00:03:30.000 --> 00:03:32.000]  你的謀事滅絕
[00:03:32.000 --> 00:03:35.000]  以致疼痛抓住你
[00:03:35.000 --> 00:03:37.000]  如臨產的婦人嗎
[00:03:37.000 --> 00:03:41.000]  石案你要疼痛生產
[00:03:41.000 --> 00:03:43.000]  彷彿臨產的婦人
[00:03:43.000 --> 00:03:46.000]  因為你必從城裡出來
[00:03:46.000 --> 00:03:48.000]  住在田野
[00:03:48.000 --> 00:03:50.000]  你要到巴比倫去
[00:03:50.000 --> 00:03:53.000]  在那裡你要蒙解救
[00:03:53.000 --> 00:03:56.000]  在那裡耶和華必救贖你
[00:03:56.000 --> 00:03:58.000]  脫離仇敵的手掌
[00:03:58.000 --> 00:04:03.000]  現在有許多國家聚集攻擊你說
[00:04:03.000 --> 00:04:05.000]  讓石案被玷污
[00:04:05.000 --> 00:04:08.000]  讓我們親眼看見
[00:04:08.000 --> 00:04:12.000]  他們卻不知道耶和華的意念
[00:04:12.000 --> 00:04:15.000]  也不明白他的囚孫
[00:04:15.000 --> 00:04:17.000]  他聚集他們
[00:04:17.000 --> 00:04:20.000]  將把禍困聚到禍場
[00:04:20.000 --> 00:04:22.000]  13節我們一起讀
[00:04:22.000 --> 00:04:25.000]  石案啊!起來串谷吧!
[00:04:25.000 --> 00:04:28.000]  我必使你的國成為鐵
[00:04:28.000 --> 00:04:31.000]  使你的提成為銅
[00:04:31.000 --> 00:04:33.000]  你必打碎許多民族
[00:04:33.000 --> 00:04:37.000]  將他們的財寶獻給耶和華
[00:04:37.000 --> 00:04:41.000]  將他們的財富獻給全地的主
[00:04:41.000 --> 00:04:44.000]  我想不是很多機會聽到
[00:04:44.000 --> 00:04:46.000]  尼加書第四章的講道
[00:04:46.000 --> 00:04:48.000]  今晚是一個很好的機會
[00:04:48.000 --> 00:04:51.000]  早前有一部電影叫做Darkest Hour
[00:04:51.000 --> 00:04:53.000]  就是最黑暗的時刻
[00:04:53.000 --> 00:04:55.000]  那部電影是講述邱吉爾
[00:04:55.000 --> 00:04:57.000]  在第二次世界大戰之前
[00:04:57.000 --> 00:05:01.000]  他當選了或被推舉成為英國首相
[00:05:01.000 --> 00:05:03.000]  當時他有很多的政敵
[00:05:03.000 --> 00:05:05.000]  在他旁邊一直攻擊他
[00:05:05.000 --> 00:05:08.000]  在掙扎是否要跟德國納粹這個邪惡的政權
[00:05:08.000 --> 00:05:11.000]  繼續對抗還是和他議和
[00:05:11.000 --> 00:05:14.000]  在這個黑暗的時刻他不知道該怎麼辦
[00:05:14.000 --> 00:05:16.000]  一路一路他看見亮光
[00:05:16.000 --> 00:05:20.000]  這部電影讓人看到原來人在那一刻的掙扎是很深的
[00:05:20.000 --> 00:05:22.000]  是一個很艱難的日子
[00:05:22.000 --> 00:05:23.000]  香港人可能近來
[00:05:23.000 --> 00:05:25.000]  就是這幾年最黑暗的時候
[00:05:25.000 --> 00:05:29.000]  可能見到不少身邊的親朋好友移民
[00:05:29.000 --> 00:05:33.000]  特別是很多長輩見到自己的兒孫離開
[00:05:33.000 --> 00:05:35.000]  或者是長老或獨居香港
[00:05:35.000 --> 00:05:37.000]  我們回想的時候
[00:05:37.000 --> 00:05:41.000]  香港人每十幾年就是一次移民的經歷
[00:05:41.000 --> 00:05:43.000]  或者是很多年前
[00:05:43.000 --> 00:05:45.000]  我們很多人都是移民來香港的
[00:05:45.000 --> 00:05:47.000]  我們早一輩可能五十年代
[00:05:47.000 --> 00:05:49.000]  面對著內戰的時候
[00:05:49.000 --> 00:05:50.000]  很多人來香港
[00:05:50.000 --> 00:05:52.000]  帶著他們的財產資金
[00:05:52.000 --> 00:05:54.000]  創立了獅子山下的精神
[00:05:54.000 --> 00:05:55.000]  到了六十年代
[00:05:55.000 --> 00:05:57.000]  當中國政治動盪的時候
[00:05:57.000 --> 00:05:59.000]  一度一度的偷渡潮
[00:05:59.000 --> 00:06:02.000]  湧來香港遍地的木屋底類政策
[00:06:02.000 --> 00:06:04.000]  我們都是記憶之中
[00:06:04.000 --> 00:06:06.000]  反而到了六七暴動的時候
[00:06:06.000 --> 00:06:08.000]  很多富有的香港人
[00:06:08.000 --> 00:06:10.000]  他們開始移居海外
[00:06:10.000 --> 00:06:12.000]  八九六四槍聲一響
[00:06:12.000 --> 00:06:13.000]  或者到九七前後
[00:06:13.000 --> 00:06:15.000]  又有另外兩個大移民潮
[00:06:15.000 --> 00:06:17.000]  原來十幾年十幾年就是一個移民潮
[00:06:17.000 --> 00:06:19.000]  到了五年前的社會事件
[00:06:19.000 --> 00:06:21.000]  有一批年青的家庭離開了香港
[00:06:21.000 --> 00:06:23.000]  面對著兩代的分隔
[00:06:23.000 --> 00:06:24.000]  有時候我們想
[00:06:24.000 --> 00:06:25.000]  是不是中國人是這樣的
[00:06:25.000 --> 00:06:26.000]  每隔十幾年時勢
[00:06:26.000 --> 00:06:27.000]  就會將人推向一個
[00:06:27.000 --> 00:06:30.000]  要移居選擇外地的一個困境
[00:06:30.000 --> 00:06:32.000]  即是說我們今天留在香港
[00:06:32.000 --> 00:06:33.000]  我們都面對今天的情況
[00:06:33.000 --> 00:06:35.000]  面對著移民潮後的香港
[00:06:35.000 --> 00:06:36.000]  可能我們很快
[00:06:36.000 --> 00:06:39.000]  二十年後就二零四七了
[00:06:39.000 --> 00:06:41.000]  五十年不變的情況
[00:06:41.000 --> 00:06:42.000]  將會有一個很大的變化
[00:06:42.000 --> 00:06:44.000]  到時國際和中國的變化
[00:06:44.000 --> 00:06:46.000]  我們又如何面對呢
[00:06:46.000 --> 00:06:47.000]  今天的經文正是在人類
[00:06:47.000 --> 00:06:48.000]  一個最黑暗的時刻
[00:06:48.000 --> 00:06:50.000]  神引領他的子民
[00:06:50.000 --> 00:06:52.000]  如何看待一個這麼幽暗的地方
[00:06:52.000 --> 00:06:54.000]  當時整篇的經文
[00:06:54.000 --> 00:06:55.000]  只有一個重點
[00:06:55.000 --> 00:06:56.000]  那個重點就是
[00:06:56.000 --> 00:06:59.000]  以色列人你要去巴比倫
[00:06:59.000 --> 00:07:02.000]  以色列人你要去巴比倫
[00:07:02.000 --> 00:07:03.000]  從某個角度看
[00:07:03.000 --> 00:07:04.000]  這是神的子民
[00:07:04.000 --> 00:07:06.000]  在信仰上已經走到絕路
[00:07:06.000 --> 00:07:08.000]  他們已經在整個世代
[00:07:08.000 --> 00:07:10.000]  不能夠回轉了
[00:07:10.000 --> 00:07:13.000]  我們回顧在尼加書的幾章經文
[00:07:13.000 --> 00:07:14.000]  第一章是說到
[00:07:14.000 --> 00:07:16.000]  當時和尼加同時期的君王
[00:07:16.000 --> 00:07:17.000]  就是希西加
[00:07:17.000 --> 00:07:19.000]  他曾經經歷過上帝的拯救
[00:07:19.000 --> 00:07:20.000]  神一晚出去
[00:07:20.000 --> 00:07:23.000]  就為他擊殺了十八萬五千的亞述軍隊
[00:07:23.000 --> 00:07:25.000]  拯救了整個以色列
[00:07:25.000 --> 00:07:26.000]  不過第二章就說
[00:07:26.000 --> 00:07:28.000]  以色列人雖然經歷這個拯救
[00:07:28.000 --> 00:07:31.000]  仍然在他們之間不斷欺壓自己人
[00:07:31.000 --> 00:07:32.000]  罪沒有改變過
[00:07:32.000 --> 00:07:34.000]  不斷趕絕人家的性命
[00:07:34.000 --> 00:07:35.000]  不斷趕絕人家的財產
[00:07:35.000 --> 00:07:36.000]  第三章就說到
[00:07:36.000 --> 00:07:39.000]  政治的領袖仍然對那些人民
[00:07:39.000 --> 00:07:42.000]  他說的那個字就是剝皮剔肉
[00:07:42.000 --> 00:07:43.000]  將你全部吃乾淨
[00:07:43.000 --> 00:07:45.000]  吐出來
[00:07:45.000 --> 00:07:47.000]  宗教領袖同樣因為利益
[00:07:47.000 --> 00:07:49.000]  傳講一些成功神學
[00:07:49.000 --> 00:07:50.000]  沒事的,平安的
[00:07:50.000 --> 00:07:51.000]  不肯面對人的罪
[00:07:51.000 --> 00:07:52.000]  以至以色列國
[00:07:52.000 --> 00:07:54.000]  雖然經歷一個極大的拯救
[00:07:54.000 --> 00:07:55.000]  在希西加之後
[00:07:55.000 --> 00:07:57.000]  繼續向下坡路走
[00:07:57.000 --> 00:07:58.000]  越走越快
[00:07:58.000 --> 00:08:00.000]  亡國在當時去巴比倫
[00:08:00.000 --> 00:08:02.000]  成為了先知英國
[00:08:02.000 --> 00:08:03.000]  一個必然的選項
[00:08:03.000 --> 00:08:04.000]  一個必然的黑暗
[00:08:04.000 --> 00:08:07.000]  臨到這個上帝指明的國家
[00:08:07.000 --> 00:08:08.000]  上帝在幾千年裡的經營
[00:08:08.000 --> 00:08:11.000]  或者在阿巴拉罕開始的千多年的經營
[00:08:11.000 --> 00:08:13.000]  道理一刻走到絕頭
[00:08:13.000 --> 00:08:14.000]  走到盡頭
[00:08:14.000 --> 00:08:16.000]  今天這段經文
[00:08:16.000 --> 00:08:18.000]  有三個事態
[00:08:18.000 --> 00:08:20.000]  大家記得這三個日子就行
[00:08:20.000 --> 00:08:22.000]  第一個日子
[00:08:22.000 --> 00:08:23.000]  是一章一節
[00:08:23.000 --> 00:08:24.000]  末後的日子
[00:08:24.000 --> 00:08:25.000]  最後的一堆
[00:08:25.000 --> 00:08:27.000]  是day是總數
[00:08:27.000 --> 00:08:28.000]  末後的日子
[00:08:28.000 --> 00:08:30.000]  第二個是六至八節
[00:08:30.000 --> 00:08:31.000]  那日
[00:08:31.000 --> 00:08:32.000]  dead day是一個單數
[00:08:32.000 --> 00:08:35.000]  第三是九至十一節
[00:08:35.000 --> 00:08:37.000]  就是現在的日子
[00:08:37.000 --> 00:08:38.000]  是現在
[00:08:38.000 --> 00:08:40.000]  我想跟大家有個倒敘法
[00:08:40.000 --> 00:08:41.000]  由現在
[00:08:41.000 --> 00:08:42.000]  看回那日
[00:08:42.000 --> 00:08:43.000]  然後看末後的日子
[00:08:43.000 --> 00:08:48.000]  大家就會明白整篇的經文
[00:08:48.000 --> 00:08:50.000]  首先看現在
[00:08:50.000 --> 00:08:51.000]  現在的情況就是剛才說到的
[00:08:51.000 --> 00:08:53.000]  就是希西加軍王的困境
[00:08:53.000 --> 00:08:55.000]  他當時現在
[00:08:55.000 --> 00:08:56.000]  現在是一個什麼情況呢
[00:08:56.000 --> 00:08:57.000]  如果看回經文
[00:08:57.000 --> 00:08:58.000]  如果你手上有經文
[00:08:58.000 --> 00:08:59.000]  在九至十一節
[00:08:59.000 --> 00:09:00.000]  他說現在
[00:09:00.000 --> 00:09:01.000]  現在
[00:09:01.000 --> 00:09:03.000]  現在你為何大聲呼喊呢
[00:09:03.000 --> 00:09:05.000]  你中間沒有軍王
[00:09:05.000 --> 00:09:06.000]  你都謀事滅絕
[00:09:06.000 --> 00:09:09.000]  以致疼痛抓住你如臨產的婦人
[00:09:09.000 --> 00:09:12.000]  錫安你要疼痛生產
[00:09:12.000 --> 00:09:13.000]  彷彿臨產的婦人
[00:09:13.000 --> 00:09:16.000]  因為你必從城裡出來住在田野
[00:09:16.000 --> 00:09:17.000]  說到這句
[00:09:17.000 --> 00:09:18.000]  你要到巴比倫去
[00:09:18.000 --> 00:09:19.000]  十一節
[00:09:19.000 --> 00:09:20.000]  現在
[00:09:20.000 --> 00:09:21.000]  許多國家聚集攻擊你
[00:09:21.000 --> 00:09:22.000]  說
[00:09:22.000 --> 00:09:23.000]  讓錫安被玷污
[00:09:23.000 --> 00:09:25.000]  讓我們親眼看見
[00:09:25.000 --> 00:09:27.000]  列國來到錫安
[00:09:27.000 --> 00:09:29.000]  要攻擊他們
[00:09:29.000 --> 00:09:30.000]  甚至說
[00:09:30.000 --> 00:09:31.000]  玷污親眼看見
[00:09:31.000 --> 00:09:33.000]  這是一個強姦的詞語
[00:09:33.000 --> 00:09:34.000]  以色列人已經到了一個
[00:09:34.000 --> 00:09:35.000]  一無所成
[00:09:35.000 --> 00:09:37.000]  赤身露體的情況
[00:09:37.000 --> 00:09:38.000]  以色列人要進入巴比倫
[00:09:38.000 --> 00:09:40.000]  神問你是因為沒有軍王嗎
[00:09:40.000 --> 00:09:41.000]  他當時有軍王
[00:09:41.000 --> 00:09:42.000]  軍王是誰
[00:09:42.000 --> 00:09:43.000]  大家剛才可能聽到
[00:09:43.000 --> 00:09:45.000]  就是希西加王
[00:09:45.000 --> 00:09:47.000]  但為什麼他們要去巴比倫呢
[00:09:47.000 --> 00:09:50.000]  是因為希西加一個錯誤的決定
[00:09:50.000 --> 00:09:51.000]  這是一個很特別的記錄
[00:09:51.000 --> 00:09:53.000]  一個很特別的故事
[00:09:53.000 --> 00:09:54.000]  大家聽到這個故事
[00:09:54.000 --> 00:09:55.000]  會覺得是一個
[00:09:55.000 --> 00:09:56.000]  令我們很大反省的故事
[00:09:56.000 --> 00:09:57.000]  聖經記載過
[00:09:57.000 --> 00:09:58.000]  在二賽亞書
[00:09:58.000 --> 00:10:00.000]  希西加患上重病
[00:10:00.000 --> 00:10:02.000]  以至先知二賽亞來跟他說
[00:10:02.000 --> 00:10:03.000]  你一定會死
[00:10:03.000 --> 00:10:04.000]  如果先知跟你說
[00:10:04.000 --> 00:10:05.000]  你一定會死
[00:10:05.000 --> 00:10:07.000]  你也知道自己死定了
[00:10:07.000 --> 00:10:09.000]  如果蘇牧師來跟我說
[00:10:09.000 --> 00:10:11.000]  大為震驚
[00:10:11.000 --> 00:10:13.000]  希西加聽見的時候
[00:10:13.000 --> 00:10:14.000]  聖經說他怎樣
[00:10:14.000 --> 00:10:16.000]  他轉念朝牆
[00:10:16.000 --> 00:10:17.000]  痛哭
[00:10:17.000 --> 00:10:18.000]  在哭
[00:10:18.000 --> 00:10:20.000]  軍王都是血肉之軀
[00:10:20.000 --> 00:10:22.000]  軍王都要面對死亡
[00:10:22.000 --> 00:10:23.000]  上個月在北京閱兵的時候
[00:10:23.000 --> 00:10:26.000]  人們聽到普京跟習近平總統說
[00:10:26.000 --> 00:10:28.000]  我們藉著器官移植
[00:10:28.000 --> 00:10:29.000]  可以活到永遠
[00:10:29.000 --> 00:10:30.000]  聽到嗎
[00:10:30.000 --> 00:10:32.000]  習近平馬上提醒他
[00:10:32.000 --> 00:10:33.000]  都搞不到這麼久
[00:10:33.000 --> 00:10:34.000]  你真的想活到永遠嗎
[00:10:34.000 --> 00:10:35.000]  習主席提醒他
[00:10:35.000 --> 00:10:36.000]  都是百多年
[00:10:36.000 --> 00:10:39.000]  人的生命
[00:10:39.000 --> 00:10:41.000]  就算是高高在上
[00:10:41.000 --> 00:10:45.000]  總統都敵不過病患困境的軟弱
[00:10:45.000 --> 00:10:46.000]  不是因為器官移植
[00:10:46.000 --> 00:10:47.000]  而是因為上帝一早說了
[00:10:47.000 --> 00:10:50.000]  人的壽命限在120年裏面
[00:10:50.000 --> 00:10:51.000]  因為神的靈
[00:10:51.000 --> 00:10:53.000]  不永遠跟我們在一起
[00:10:53.000 --> 00:10:55.000]  這在創世紀已經寫了
[00:10:55.000 --> 00:10:57.000]  人誰都活了120年
[00:10:57.000 --> 00:10:58.000]  但當時希西加
[00:10:58.000 --> 00:11:00.000]  知道自己的境況
[00:11:00.000 --> 00:11:01.000]  他向耶和華禱告
[00:11:01.000 --> 00:11:02.000]  神很憐憫他
[00:11:02.000 --> 00:11:04.000]  神加添了他的壽命15年
[00:11:04.000 --> 00:11:05.000]  甚至答應
[00:11:05.000 --> 00:11:07.000]  我會將你從亞述人手裏救出來
[00:11:07.000 --> 00:11:09.000]  保護耶路撒冷
[00:11:09.000 --> 00:11:11.000]  最後神還堅固的信心
[00:11:11.000 --> 00:11:12.000]  將他日軌向後
[00:11:12.000 --> 00:11:14.000]  推了十度的天文神跡
[00:11:14.000 --> 00:11:16.000]  去肯定希西加的信心
[00:11:16.000 --> 00:11:18.000]  日軌停十度是甚麼意思
[00:11:18.000 --> 00:11:20.000]  我估計地球停轉再轉過
[00:11:20.000 --> 00:11:22.000]  或者地球向後轉
[00:11:22.000 --> 00:11:24.000]  上帝用一個這麼大的神蹟
[00:11:24.000 --> 00:11:25.000]  肯定希西加
[00:11:25.000 --> 00:11:26.000]  他經歷了個人的救恩
[00:11:26.000 --> 00:11:29.000]  同時他經歷了不可思議的神蹟
[00:11:29.000 --> 00:11:31.000]  最後他也經歷了整個國家的救恩
[00:11:31.000 --> 00:11:33.000]  不過在這件事之後
[00:11:33.000 --> 00:11:34.000]  發生了一件
[00:11:34.000 --> 00:11:35.000]  令我們大跌眼鏡
[00:11:35.000 --> 00:11:37.000]  他大大跌倒的事
[00:11:37.000 --> 00:11:38.000]  聖經記載當這件事之後
[00:11:38.000 --> 00:11:40.000]  巴比倫王的使者送禮物
[00:11:40.000 --> 00:11:41.000]  來祝賀希西加
[00:11:41.000 --> 00:11:43.000]  以賽亞書39章1至8節
[00:11:43.000 --> 00:11:44.000]  是這樣寫的
[00:11:44.000 --> 00:11:46.000]  那時巴拉旦的兒子
[00:11:46.000 --> 00:11:48.000]  有名有姓的巴比倫王
[00:11:48.000 --> 00:11:50.000]  米羅達巴拉旦聽見
[00:11:50.000 --> 00:11:52.000]  希西加病得痊癒
[00:11:52.000 --> 00:11:54.000]  就算書信和禮物給他
[00:11:54.000 --> 00:11:56.000]  希西加歡喜見使者
[00:11:56.000 --> 00:11:58.000]  就怕自己寶婦女的金紙
[00:11:58.000 --> 00:11:59.000]  銀紙香料
[00:11:59.000 --> 00:12:01.000]  貴重的高油和他軍器婦女
[00:12:01.000 --> 00:12:03.000]  軍鞋婦女一切的兵器
[00:12:03.000 --> 00:12:05.000]  以及他所有的財寶
[00:12:05.000 --> 00:12:06.000]  都給他門看
[00:12:06.000 --> 00:12:08.000]  在他家中和全國之內
[00:12:08.000 --> 00:12:11.000]  希西加沒有一樣不給他門看的
[00:12:11.000 --> 00:12:12.000]  於是以賽亞先知道
[00:12:12.000 --> 00:12:14.000]  希西加王亞裡去對他說
[00:12:14.000 --> 00:12:15.000]  這些人是要寫什麼
[00:12:15.000 --> 00:12:17.000]  他們從哪裡來見你呢
[00:12:17.000 --> 00:12:18.000]  希西加說
[00:12:18.000 --> 00:12:20.000]  他們從遠方的巴比倫來見我
[00:12:20.000 --> 00:12:21.000]  以賽亞說
[00:12:21.000 --> 00:12:22.000]  他們在你家裡看見了什麼
[00:12:22.000 --> 00:12:23.000]  希西加說
[00:12:23.000 --> 00:12:24.000]  凡我家中所有的
[00:12:24.000 --> 00:12:25.000]  他們都看見了
[00:12:25.000 --> 00:12:27.000]  我財寶中沒有一樣東西
[00:12:27.000 --> 00:12:28.000]  不給他們看的
[00:12:28.000 --> 00:12:30.000]  以賽亞對希西加說
[00:12:30.000 --> 00:12:33.000]  你要聽萬軍之爺的話
[00:12:33.000 --> 00:12:34.000]  爺說
[00:12:34.000 --> 00:12:36.000]  看啊日子將到
[00:12:36.000 --> 00:12:38.000]  凡你家裡所有的
[00:12:38.000 --> 00:12:41.000]  並你祖先積蓄到如今的一切
[00:12:41.000 --> 00:12:43.000]  都要被擄到巴比倫去
[00:12:43.000 --> 00:12:45.000]  不留下一樣
[00:12:45.000 --> 00:12:47.000]  從你本身所生的孩子
[00:12:47.000 --> 00:12:49.000]  其中必有被擄到巴比倫王宮裡
[00:12:49.000 --> 00:12:51.000]  當太監的
[00:12:51.000 --> 00:12:53.000]  希西加對以賽亞說
[00:12:53.000 --> 00:12:54.000]  你所說
[00:12:54.000 --> 00:12:55.000]  爺說的話甚好
[00:12:55.000 --> 00:12:56.000]  因為他想
[00:12:56.000 --> 00:12:57.000]  在我有生之年
[00:12:57.000 --> 00:13:00.000]  必有太平和安穩
[00:13:00.000 --> 00:13:03.000]  米羅達巴拉旦
[00:13:03.000 --> 00:13:04.000]  是當時中東
[00:13:04.000 --> 00:13:06.000]  唯一一個有實力的君王
[00:13:06.000 --> 00:13:08.000]  可以對付亞述人
[00:13:08.000 --> 00:13:09.000]  希西加見到他的使者
[00:13:09.000 --> 00:13:11.000]  很開心很歡喜
[00:13:11.000 --> 00:13:12.000]  他覺得北方遠方
[00:13:12.000 --> 00:13:13.000]  來這個北方的盟友
[00:13:13.000 --> 00:13:15.000]  他可以依靠
[00:13:15.000 --> 00:13:16.000]  可以幫他對付亞述
[00:13:16.000 --> 00:13:17.000]  可以帶來和平
[00:13:17.000 --> 00:13:20.000]  所以他心裡暗暗依靠巴比倫王
[00:13:20.000 --> 00:13:21.000]  他將國裡一切
[00:13:21.000 --> 00:13:22.000]  所有的家裡一切
[00:13:22.000 --> 00:13:23.000]  所有的財寶
[00:13:23.000 --> 00:13:26.000]  都打開給巴比倫王的使者去觀看
[00:13:26.000 --> 00:13:28.000]  以至他經歷了一個
[00:13:28.000 --> 00:13:29.000]  極大的個人救恩
[00:13:29.000 --> 00:13:30.000]  有一個極大的跌倒
[00:13:30.000 --> 00:13:32.000]  先知以賽亞斥責他
[00:13:32.000 --> 00:13:34.000]  預言包括希西加的後裔
[00:13:34.000 --> 00:13:36.000]  必被擄去巴比倫
[00:13:36.000 --> 00:13:38.000]  三十九章之後四十章
[00:13:38.000 --> 00:13:39.000]  以賽亞斥責一句
[00:13:39.000 --> 00:13:40.000]  大家很熟悉的金句
[00:13:40.000 --> 00:13:42.000]  但那等候耶和華的
[00:13:42.000 --> 00:13:44.000]  必從身得力
[00:13:44.000 --> 00:13:46.000]  希西加在等候誰呢
[00:13:46.000 --> 00:13:48.000]  希西加在等候巴比倫王
[00:13:48.000 --> 00:13:50.000]  以賽亞斥責他
[00:13:50.000 --> 00:13:52.000]  是唯有等候耶和華的
[00:13:52.000 --> 00:13:53.000]  必從身得力
[00:13:53.000 --> 00:13:55.000]  希西加在他經歷
[00:13:55.000 --> 00:13:56.000]  他個人的救恩
[00:13:56.000 --> 00:13:58.000]  生命的拯救
[00:13:58.000 --> 00:13:59.000]  最大的成績
[00:13:59.000 --> 00:14:01.000]  他沒有等候耶和華
[00:14:01.000 --> 00:14:04.000]  他心裡仍然等候巴比倫人
[00:14:04.000 --> 00:14:05.000]  希西加回應
[00:14:05.000 --> 00:14:06.000]  甚至回應以賽亞說
[00:14:06.000 --> 00:14:08.000]  你所說耶和華的話甚好
[00:14:08.000 --> 00:14:09.000]  因為他想在愛有生之年
[00:14:09.000 --> 00:14:11.000]  必有太平和安穩
[00:14:11.000 --> 00:14:12.000]  若果你細心將所有經文
[00:14:12.000 --> 00:14:13.000]  再重做一次
[00:14:13.000 --> 00:14:14.000]  希西加有生之年
[00:14:14.000 --> 00:14:16.000]  是沒有太平和安穩
[00:14:16.000 --> 00:14:17.000]  他在臨尾見到
[00:14:17.000 --> 00:14:18.000]  整個猶大陷落
