
[00:00:00.000 --> 00:00:06.760]  剛才主席Esther傳道問大家,大家帶了什麼回來?
[00:02:53.400 --> 00:03:09.400]  不過看到這些評語,不少人也明白到這部電影為什麼賣座總會有原因,可能是反映著我們生活裡面很多不容易的情況,一些困難的情況,
[00:03:09.400 --> 00:03:27.400]  我們很難去表達,甚至在社會裡面很難將它宣洩出來,很多情緒在裡面,我們透過一部電影,很自然就將這些電影的橋段代入了我們的生活裡面。
[00:03:27.400 --> 00:03:35.400]  一些困難,一些不公義的事情得到宣洩,不其然也能夠給自己有些舒暢的感受。
[00:03:35.400 --> 00:03:45.400]  不過很坦白地說,這些事情也讓我們明白,原來生活裡面也有很多困難,可能你也正正面對著困難,
[00:03:45.400 --> 00:03:54.400]  這些困難的出口還有很遠的距離,甚至我根本也看不到出口在哪裡。
[00:03:54.400 --> 00:04:18.400]  這些困難並不只是在法律上,法庭上出現,不是在電影裡面出現,可能就在你日常的生活,可能在學校裡面,可能在你工作環境裡面,甚至可能在你家庭,甚至朋友的關係上。
[00:04:18.400 --> 00:04:30.400]  我也想問一下你們,當你面對一些很難面對的問題,很艱難的時間,你通常會怎樣去度過呢?怎樣去面對呢?
[00:04:30.400 --> 00:04:44.400]  你會不會心裡面跟自己說,沒事的,看開一點就行了,甚至乎一直都不表達,自己撕自己的大腿,死人爛人,因為表達不了。
[00:04:44.400 --> 00:05:00.400]  還是像流行曲那樣說,放棄就是罪義罪光除呢?很坦白說,信仰也會令我們在生活上面有很多不同的困難。
[00:05:00.400 --> 00:05:14.400]  有時候我們都寧願聽一些大兄姐們說,做基督徒也有很多困難,我會不會放棄就算了?還是你會認為基督信仰是你的出路呢?
[00:05:14.400 --> 00:05:30.400]  弟兄姊妹,我們今天要看的經文裡面,就在舊約裡面被列為小仙之書的哈巴谷書。同樣,仙之作者哈巴谷,他眼前有很多好像everything is wrong的事情發生了。
[00:05:30.400 --> 00:05:56.400]  很不對勁,心裡面有很多疑問,作者甚至向上帝祈求有答案給他,上帝又藉著經文裡面跟哈巴谷說,跟我們說,我們在困難裡面,我們又怎樣可以像題目那樣說,互出正面積極的福音生命呢?
[00:05:56.400 --> 00:06:02.400]  究竟對我們作為信徒,在這個年代裡面有什麼提醒呢?
[00:06:02.400 --> 00:06:10.400]  看仙之書,我們最重要是看背景,在進入經文之前,我們就說一下背景是什麼。
[00:06:10.400 --> 00:06:28.400]  哈巴谷書,作者很自然就是一個叫做哈巴谷的仙子。我們在教會傳統裡面都會認為他寫作是公元前的六一二年和六零五年之間,就是公元前的六一二年之間。
[00:06:28.400 --> 00:06:46.400]  究竟在這段時間發生了什麼事情呢?當時北角以色列已經被亞述國滅了,但是剛剛復興的猶太國,猶大國,南國,就是在政治開始復興之際,皇帝就去世了。
[00:06:46.400 --> 00:07:09.400]  再一次,無論政治還是信仰,再次變得敗壞。巴比倫就正直冒起,開始威脅著南國的猶大,無論是政治還是軍事都威脅到他。直到586年,巴比倫就正式攻佔了南國的猶大國。
[00:07:09.400 --> 00:07:27.400]  哈巴谷書跟一般的小仙之書或者仙之書很不同,就是他不是直接跟一群以色列人說話,也是的,不過當中的題材很特別,你會看到充滿著個人的感性的方面去表達。
[00:07:27.400 --> 00:07:47.400]  整卷書卷充滿著感性的言語,甚至用詩的方式去表達,非常個人化,經文裡面充滿著個人的掙扎,就像單對單,你會看到仙子像單對單一樣直接去問上帝。
[00:07:47.400 --> 00:08:06.400]  整卷書卷的開始圍繞著兩個問題,第一個問題是什麼呢?就是哈巴谷直接問上帝,為什麼猶大國的以色列人,他們明明是神的子民,為什麼他們還會做一些不公義的事?
[00:08:06.400 --> 00:08:14.400]  他們不是認識你的嗎?上帝你去了哪裡?你還可以忍他們嗎?為什麼還可以容忍著社會這麼多的不公義出現?
[00:08:14.400 --> 00:08:30.400]  作者看到地上的法律蕩然無存,他質問上帝,為什麼上帝還會讓這些惡人橫行無忌,繼續不公不義的行為?
[00:08:30.400 --> 00:08:48.400]  有趣的是,上帝直接回應了作者哈巴谷,上帝就跟他說,我會審判猶大國的以色列人,不過我會用巴比倫人去審判猶大國。
[00:08:48.400 --> 00:09:01.400]  所以作者就產生了第二個問題,就是上帝為什麼會用一個比以色列人更加不義的巴比倫國去懲罰猶大國?
[00:09:01.400 --> 00:09:16.400]  先知因為上帝對巴比倫去審判以色列,產生了很多的疑問,很多的困惑,內心充滿著很多的不明解。
[00:09:16.400 --> 00:09:32.400]  上帝就幫助作者明白,上帝不只是審判以色列人,他是審判全世界的地方,無論每一個國家都會面臨上帝的審判。
[00:09:32.400 --> 00:09:57.400]  直至哈巴谷書第二章的尾段,作者描述上帝坐在聖殿裏面的寶座上,作者就開始恭敬地向上帝祈禱,態度就180度地改變,進入我們今天會看的第三章,哈巴谷書的第三章的開始。
[00:09:57.400 --> 00:10:05.400]  我們就看看,先知哈巴谷面對困難的處境裏面,他又如何藉著信仰去自處去面對呢?
[00:10:05.400 --> 00:10:09.400]  我們進入經文之先,我們一起祈禱,第一節我們一起祈禱。
[00:10:09.400 --> 00:10:38.400]  (教會禮儀)
[00:10:38.400 --> 00:10:49.400]  因為今天的經文比較長,我們會用分段去讀經文,我會將三章一至十九節的經文分為三個重點。
[00:10:49.400 --> 00:10:55.400]  第一個重點我會設定為活出盼望的生命,是由三章一至二節的。
[00:10:55.400 --> 00:10:57.400]  我們一起朗讀經文吧。
[00:10:57.400 --> 00:11:18.400]  (教會禮儀)
[00:11:18.400 --> 00:11:25.400]  作者在經文裏面一開始就說,呼求耶和華這個對象是誰。
[00:11:25.400 --> 00:11:34.400]  上帝親自去跟以往的以色列人說了他的名字是誰。
[00:11:34.400 --> 00:11:40.400]  所以作者知道上帝是哪一位上帝。
[00:11:40.400 --> 00:11:47.400]  作者在經文裏面表示,我曾經聽過上帝的名字,這個名字就是耶和華。
[00:11:47.400 --> 00:11:53.400]  弟兄姊妹記不記得出埃及記三章裏面,耶和華親自去摩西顯現,
[00:11:53.400 --> 00:11:57.400]  同樣表達自己是誰,他就是自有永有的那個。
[00:11:57.400 --> 00:12:08.400]  其實哈伯格是以色列人,他很熟讀摩西的律法,他知道這個上帝是誰,
[00:12:08.400 --> 00:12:15.400]  甚至他認識上帝的作為,甚至他敬畏上帝的作為。
[00:12:15.400 --> 00:12:26.400]  在第一二字的經文裏面,作者很表明他聽過上帝的名字和事跡,
[00:12:26.400 --> 00:12:31.400]  聽見在原文裏面,不只是聽到,注意的意思,
[00:12:31.400 --> 00:12:37.400]  他甚至帶著有情感的交流,有互動的對話,
[00:12:37.400 --> 00:12:45.400]  並不只是說,以色列人你們要做些什麼,他們有情感上的交流。
[00:12:45.400 --> 00:12:54.400]  弟兄姊妹,很想問問你們,你們跟上帝的對話,會不會有情感的表達?
[00:12:54.400 --> 00:13:04.400]  你會不會將很困難的事,哭著說,高聲呼求上帝,你有什麼不明白的地方?
[00:13:04.400 --> 00:13:12.400]  作者能夠跟上帝有情感的互動,很明顯就是去認識上帝,
[00:13:12.400 --> 00:13:19.400]  去相信上帝,去對上帝信任,你們對上帝認識了多少?
[00:13:19.400 --> 00:13:24.400]  這個上帝在你們的生命裏面又是誰?
[00:13:24.400 --> 00:13:34.400]  能夠有互動交流的對話,可能作者告訴我們,我們要認識上帝,
[00:13:34.400 --> 00:13:44.400]  認識上帝是沒有恩慈慈愛的上帝,所以作者直接向上帝去呼求,
[00:13:44.400 --> 00:13:53.400]  求上帝什麼?求上帝在這些年間復興他的作為,甚至很想他顯明出來,
[00:13:53.400 --> 00:13:59.400]  在法老的時候以憐憫為憐,復興這個字,原文直譯就是,
[00:13:59.400 --> 00:14:03.400]  喂,上帝很想你做多一次你以前做過的事,
[00:14:03.400 --> 00:14:08.400]  但是原文這個意思不只是想說他做過的事這麼簡單,
[00:14:08.400 --> 00:14:14.400]  當中的意思是帶著修復、恢復,甚至重新去建造的意思,
[00:14:14.400 --> 00:14:26.400]  就好像你的電話、電腦壞了一樣,你拿去修理,你把東西重新換個硬碟,
[00:14:26.400 --> 00:14:33.400]  把電話、電腦重新恢復一樣,賜予他新的生命和活力,
[00:14:33.400 --> 00:14:44.400]  在這裡看到作者表達了,縱然上帝不是用他的方式去實行他想實行的事,
[00:14:44.400 --> 00:14:49.400]  但是作者沒有放棄,仍然去相信上帝,
[00:14:49.400 --> 00:14:54.400]  因為作者很清楚這位上帝是哪一位上帝,
[00:14:54.400 --> 00:15:00.400]  甚至很清楚這位上帝是能夠恢復萬物,醫治萬物的上帝,
[00:15:00.400 --> 00:15:06.400]  不單止這樣,作者更加希望上帝盡快顯明出來,
[00:15:06.400 --> 00:15:10.400]  表示了作者很希望再一次和上帝連結,
[00:15:10.400 --> 00:15:14.400]  很想親身去經歷他的作為,
[00:15:14.400 --> 00:15:21.400]  更加表示了他還期望和上帝建立更深厚的關係,更加接近上帝。
[00:15:21.400 --> 00:15:24.400]  弟兄姊妹,這兩節經文,
[00:15:24.400 --> 00:15:31.400]  可能你會看到,好像在教導我們一個態度一樣,
[00:15:31.400 --> 00:15:35.400]  沒錯,的確這是一個操練,一個學習,
[00:15:35.400 --> 00:15:39.400]  我們面對很困難的時候,
[00:15:39.400 --> 00:15:44.400]  有時候我們都需要學習作者這個信仰的態度,
[00:15:44.400 --> 00:15:49.400]  我們不明白的地方,我們不知道的地方,
[00:15:49.400 --> 00:15:56.400]  我們不是我們期望出現的地方的時候,我們更加需要接近上帝。
[00:15:56.400 --> 00:16:03.400]  可能我們心裡面有很多情緒,有很多不明解,
[00:16:03.400 --> 00:16:09.400]  經文告訴我們知道,上帝容許我們帶著內心的掙扎,
[00:16:09.400 --> 00:16:15.400]  我們不明白,我們很坦誠地去面對上帝和祂的對話,
[00:16:15.400 --> 00:16:21.400]  放聲禱告,在禱告裡面得到上帝給我們的盼望。
[00:16:21.400 --> 00:16:31.400]  可能我們帶著情緒,很難再一次回到信仰裡面,
[00:16:31.400 --> 00:16:35.400]  我們都會找自己很多不同的方法去處理,
[00:16:35.400 --> 00:16:39.400]  所以這不是一個容易的功課,
[00:16:39.400 --> 00:16:44.400]  所以弟兄姊妹,我們更加需要學習這個信仰的態度。
[00:16:44.400 --> 00:16:52.400]  第二個重點,第二個分題,我會設定為活出堅定的生命,
[00:16:52.400 --> 00:16:59.400]  是由三章三節到十五節,我們一起去讀三節到十五節。
[00:16:59.400 --> 00:17:16.400]  上帝從提瑪爾來,祂的榮紅如同日光,從祂手裡發出光芒,
[00:17:16.400 --> 00:17:21.400]  那裡隱藏祂的能力,在祂前面有瘟疫流行,
[00:17:21.400 --> 00:17:26.400]  在祂的腳上有熱症發出,祂站立震動大地。
[00:17:26.400 --> 00:17:35.400]  (念句)
[00:17:35.400 --> 00:17:40.400]  我見古山的象棚遭難,米田地的萬寺重。
[00:17:40.400 --> 00:18:03.400]  (念句)
[00:18:03.400 --> 00:18:10.400]  無不顫抖,大水泛濫而過,心願發聲。
[00:18:10.400 --> 00:18:17.400]  因你的箭射出光芒,你的槍閃出光芒,日月都停在原處。
[00:18:17.400 --> 00:18:35.400]  你發了偏定,以怒氣炸打列國。
[00:18:35.400 --> 00:18:49.400]  (念句)
[00:18:49.400 --> 00:18:56.400]  在三章三至十五節裡,作者詳細描述上帝救贖的工作,
[00:18:56.400 --> 00:19:03.400]  這些描述是作者從儀仗中看到上帝將來的拯救。
[00:19:03.400 --> 00:19:10.400]  在第三節裡,已經很堅定地宣告了上帝是一個不變的上帝,
[00:19:10.400 --> 00:19:12.400]  因為他的應許是不會變的。
[00:19:12.400 --> 00:19:18.400]  作者又引用了《生命記》裡三十三章其中一個情景,
[00:19:18.400 --> 00:19:21.400]  在經文裡你會看到「巴蘭山」這個字,
[00:19:21.400 --> 00:19:23.400]  巴蘭山是一個什麼地方呢?
[00:19:23.400 --> 00:19:25.400]  就是在摩西林去世的時候,
[00:19:25.400 --> 00:19:31.400]  他在西拉山上向以色列人祈求上帝耶和華的祝福。
[00:19:31.400 --> 00:19:37.400]  在裡面再一次看到上帝好像太陽一樣在東面升起,
[00:19:37.400 --> 00:19:42.400]  他的光芒就在巴蘭山照耀他自己的子民。
[00:19:42.400 --> 00:19:48.400]  經文又描述了作者看到瘟疫和熱症,
[00:19:48.400 --> 00:19:51.400]  這也代表了上帝的審判。
[00:19:51.400 --> 00:19:56.400]  上帝的審判不只是要懲罰不義的人這麼簡單,
[00:19:56.400 --> 00:20:01.400]  他是想挽回人悔改歸向主,
[00:20:01.400 --> 00:20:06.400]  同時應該要對上帝的忠心得到復興,
[00:20:06.400 --> 00:20:08.400]  提醒了屬上帝的百姓,
[00:20:08.400 --> 00:20:11.400]  要記得和上帝之間的盟約,
[00:20:11.400 --> 00:20:16.400]  甚至乎要回應和上帝之間的忠心盟約。
[00:20:16.400 --> 00:20:21.400]  另一方面是拯救上帝子民的上帝,
[00:20:21.400 --> 00:20:24.400]  表明了這個上帝是哪一位上帝。
[00:20:24.400 --> 00:20:30.400]  原來是以前拯救以色列人祖先的耶和華上帝。
[00:20:30.400 --> 00:20:36.400]  因為這樣,作者藉著異象重新引述生命記,
[00:20:36.400 --> 00:20:40.400]  回顧上帝拯救以色列人的情景,
[00:20:40.400 --> 00:20:44.400]  不單止去回憶,
[00:20:44.400 --> 00:20:49.400]  甚至乎去宣告上帝是有權柄,是有能力,
[00:20:49.400 --> 00:20:55.400]  提醒以色列人不單止要記起自己的身份,
[00:20:55.400 --> 00:20:59.400]  甚至乎要回應和上帝之間的盟約,
[00:20:59.400 --> 00:21:01.400]  因為他們的盟約裡面,
[00:21:01.400 --> 00:21:05.400]  很大部分是存在著祝福和審判的盟約。
[00:21:05.400 --> 00:21:07.400]  你會看到,
[00:21:07.400 --> 00:21:11.400]  縱使以色列人離開了上帝,
[00:21:11.400 --> 00:21:13.400]  對上帝不忠,
[00:21:13.400 --> 00:21:17.400]  但上帝仍然持守他的盟約,
[00:21:17.400 --> 00:21:19.400]  去愛這群以色列人,
[00:21:19.400 --> 00:21:23.400]  仍然等候他們悔改歸向主。
[00:21:23.400 --> 00:21:26.400]  你會看到上一個分題裡面,第二節裡面,
[00:21:26.400 --> 00:21:30.400]  他會提到上帝向人發烈怒的時候,
[00:21:30.400 --> 00:21:33.400]  仍然對人持著憐憫的心。
[00:21:33.400 --> 00:21:35.400]  憐憫這個表達,
[00:21:35.400 --> 00:21:40.400]  是表達著上帝的屬性的肯定。
[00:21:40.400 --> 00:21:45.400]  會表示這個上帝是怎樣的,
[00:21:45.400 --> 00:21:47.400]  是充滿仁慈和寬恕,
[00:21:47.400 --> 00:21:50.400]  對人充滿愛的上帝。
[00:21:50.400 --> 00:21:54.400]  這種愛不只是一個普通的愛這麼簡單,
[00:21:54.400 --> 00:21:59.400]  它是代表了人和人之間已經建立了關係,
[00:21:59.400 --> 00:22:04.400]  兩者之間是有忠誠不變的態度的一種信實的愛。
[00:22:04.400 --> 00:22:09.400]  就好像形容一個母親對自己的小孩子一樣,
[00:22:09.400 --> 00:22:14.400]  她願意犧牲一切去保護她的孩子。
[00:22:14.400 --> 00:22:19.400]  這個犧牲不單只是出於情感的表達這麼簡單,
[00:22:19.400 --> 00:22:21.400]  她還會有行動,
[00:22:21.400 --> 00:22:26.400]  因為當這個小孩子有需要去呼求媽媽的時候,
[00:22:26.400 --> 00:22:30.400]  因為媽媽出於愛,就會去回應小孩子。
[00:22:30.400 --> 00:22:32.400]  就好像我們小時候,
[00:22:32.400 --> 00:22:34.400]  當我們哭的時候,
[00:22:34.400 --> 00:22:37.400]  媽媽就會去看我們,
[00:22:37.400 --> 00:22:40.400]  有什麼事就去回應你的需要。
[00:22:40.400 --> 00:22:45.400]  弟兄姊妹,我們也是一樣,
[00:22:45.400 --> 00:22:50.400]  可能你現在面對一些很艱難的時候,
[00:22:50.400 --> 00:22:55.400]  上帝也一直在等你再一次去呼求他。
[00:22:55.400 --> 00:22:59.400]  上帝不希望你自己用自己的方法去解決,
[00:22:59.400 --> 00:23:02.400]  不希望你死或難為,
[00:23:02.400 --> 00:23:04.400]  用自己的方法去面對。
[00:23:04.400 --> 00:23:09.400]  很希望我們的目光再一次轉回上帝的身上,
[00:23:09.400 --> 00:23:15.400]  重新捉緊記得起上帝對我們的愛。
[00:23:15.400 --> 00:23:19.400]  很想分享一下我自己信主的一個經歷,
[00:23:19.400 --> 00:23:22.400]  我2004年信主,
[00:23:22.400 --> 00:23:25.400]  我當時因為工作的問題,
[00:23:25.400 --> 00:23:30.400]  情緒出現了很大的低落,
[00:23:30.400 --> 00:23:33.400]  我覺得自己有depression,
[00:23:33.400 --> 00:23:36.400]  一兩個月我都睡不著,
[00:23:36.400 --> 00:23:40.400]  令到我生活有很大的困擾,
[00:23:40.400 --> 00:23:42.400]  因為情緒的問題,
[00:23:42.400 --> 00:23:45.400]  很多時候都睡不著,
[00:23:45.400 --> 00:23:47.400]  做不到事情,頭很痛,
[00:23:47.400 --> 00:23:50.400]  看醫生也幫不了我,
[00:23:50.400 --> 00:23:53.400]  甚至乎我也有想過放棄自己的生命,
[00:23:53.400 --> 00:23:56.400]  犧牲結束了就算了,
[00:23:56.400 --> 00:23:59.400]  有一晚我如是者,
[00:23:59.400 --> 00:24:02.400]  很頭痛睡不著,
[00:24:02.400 --> 00:24:04.400]  坐在床上,
[00:24:04.400 --> 00:24:08.400]  我在房間裡覺得很無助,
[00:24:08.400 --> 00:24:10.400]  覺得很辛苦,
[00:24:10.400 --> 00:24:14.400]  也有一刻想過不如就這樣結束了,
[00:24:14.400 --> 00:24:16.400]  放棄自己的生命就算了,
[00:24:16.400 --> 00:24:18.400]  但很特別,
[00:24:18.400 --> 00:24:21.400]  我身邊有一些信主的朋友,
[00:24:21.400 --> 00:24:24.400]  他曾經送了一本聖經給我,
[00:24:24.400 --> 00:24:26.400]  那一晚很奇妙,
[00:24:26.400 --> 00:24:29.400]  我拿起那本聖經,
[00:24:29.400 --> 00:24:30.400]  說真的,
[00:24:30.400 --> 00:24:33.400]  你想想一個有情緒問題的人,
[00:24:33.400 --> 00:24:35.400]  晚上拿著聖經睡不著,
[00:24:35.400 --> 00:24:37.400]  你哪有精神去看呢?
[00:24:37.400 --> 00:24:40.400]  其實我也沒有心機去看這本聖經,
[00:24:40.400 --> 00:24:43.400]  我只是拿著揭開揭開,
[00:24:43.400 --> 00:24:47.400]  我想不到有什麼方法,
[00:24:47.400 --> 00:24:50.400]  自己有什麼出路,
[00:24:50.400 --> 00:24:55.400]  我突然想起不如我試試祈禱,
[00:24:55.400 --> 00:24:58.400]  當時我當然不知道為什麼我會祈禱,
[00:24:58.400 --> 00:25:01.400]  現在我當然知道可能是聖靈的感動,
[00:25:01.400 --> 00:25:03.400]  我去祈禱,
[00:25:03.400 --> 00:25:07.400]  當時我突然想不如試試祈禱,
[00:25:07.400 --> 00:25:09.400]  我跟神說,
[00:25:09.400 --> 00:25:12.400]  如果你是真的,
[00:25:12.400 --> 00:25:14.400]  你就讓我睡覺,
[00:25:14.400 --> 00:25:16.400]  如果你讓我睡覺,
[00:25:16.400 --> 00:25:18.400]  我就相信你,
[00:25:18.400 --> 00:25:22.400]  我當我祈禱神蹟就發生了,
[00:25:22.400 --> 00:25:26.400]  那一晚我開始睡到睡不著,
[00:25:26.400 --> 00:25:29.400]  慢慢開始我生命轉變,
[00:25:29.400 --> 00:25:31.400]  開始檢視自己有問題,
[00:25:31.400 --> 00:25:34.400]  當然我在那一次的經歷裡面,
[00:25:34.400 --> 00:25:39.400]  我之後已經缺乏自信主,
[00:25:39.400 --> 00:25:44.400]  神一直帶領我走過這個休暗的時間,
[00:25:44.400 --> 00:25:49.400]  我覺得這個經歷對我來說是一個神蹟,
[00:25:49.400 --> 00:25:52.400]  今天我仍然記得,
[00:25:52.400 --> 00:25:55.400]  因為我跟大家一樣,
[00:25:55.400 --> 00:25:57.400]  我相信主之後,
[00:25:57.400 --> 00:25:58.400]  在今時今刻,
[00:25:58.400 --> 00:26:03.400]  我再一次很多時候都面對一些自己解決不了的問題,
[00:26:03.400 --> 00:26:07.400]  仍然都會有一些情緒低落的時候,
[00:26:07.400 --> 00:26:10.400]  在最艱難的日子裡面,
[00:26:10.400 --> 00:26:12.400]  當我面對困境裡面,
[00:26:12.400 --> 00:26:15.400]  我都會想起這個信主的經歷,
[00:26:15.400 --> 00:26:19.400]  上帝曾經拯救我這個恩典的經歷,
[00:26:19.400 --> 00:26:22.400]  就算我面對問題,
[00:26:22.400 --> 00:26:28.400]  我都很清楚知道上帝會陪我走出這個休焗時間,
[00:26:28.400 --> 00:26:30.400]  祂一直會保護我,
[00:26:30.400 --> 00:26:34.400]  這個經歷我是不會忘記,
[00:26:34.400 --> 00:26:36.400]  所以弟兄姊妹,
[00:26:36.400 --> 00:26:38.400]  我想鼓勵你,
[00:26:38.400 --> 00:26:39.400]  神對你的工作,
[00:26:39.400 --> 00:26:41.400]  對你的恩典,
[00:26:41.400 --> 00:26:42.400]  你不要忘記,
[00:26:42.400 --> 00:26:44.400]  以前的事是很重要,
[00:26:44.400 --> 00:26:45.400]  不可以忘記,
[00:26:45.400 --> 00:26:48.400]  特別是上帝對我們,
[00:26:48.400 --> 00:26:51.400]  在我們生命裡面的工作,
[00:26:51.400 --> 00:26:54.400]  可能我們都需要學習作者一樣,
[00:26:54.400 --> 00:26:57.400]  面對艱難的時候,
[00:26:57.400 --> 00:27:02.400]  我們都可以回望上帝對我們的恩典,
[00:27:02.400 --> 00:27:04.400]  對我們的拯救是怎樣,
[00:27:04.400 --> 00:27:10.400]  學習作者堅定地繼續馴服上帝最終會帶來的恩典,
[00:27:10.400 --> 00:27:15.400]  可能這個恩典都未必在短時間內發生,
[00:27:15.400 --> 00:27:17.400]  解決未必會出現,
[00:27:17.400 --> 00:27:19.400]  但在逆境裡面,
[00:27:19.400 --> 00:27:23.400]  作者提醒我們仍然要仰望上帝,
[00:27:23.400 --> 00:27:29.400]  更加需要認定相信上帝是我們唯一的出路,
[00:27:29.400 --> 00:27:33.400]  否則我們都好像哈巴谷的同胞一樣,
[00:27:33.400 --> 00:27:36.400]  好像以色列人過往一樣,
[00:27:36.400 --> 00:27:38.400]  忘記了上帝的恩典,
[00:27:38.400 --> 00:27:41.400]  上帝對以色列人的拯救,
[00:27:41.400 --> 00:27:44.400]  甚至忘記了上帝。
[00:27:44.400 --> 00:27:47.400]  來到第三個分題,
[00:27:47.400 --> 00:27:50.400]  我會設定為「活出自由的生命」,
[00:27:50.400 --> 00:27:53.400]  我們一起去讀,
[00:27:53.400 --> 00:27:56.400]  經文第三章十六至十九節,
[00:27:56.400 --> 00:27:59.400]  頂姐妹一起起,
[00:27:59.400 --> 00:28:28.400]  我聽見這聲音。
[00:28:28.400 --> 00:28:43.400]  作者在最後幾節的經文裡,
[00:28:43.400 --> 00:28:46.400]  宣告了另一件事,
[00:28:46.400 --> 00:28:49.400]  就是耶和華得到最後的勝利,
[00:28:49.400 --> 00:28:51.400]  宣告了一件事,
[00:28:51.400 --> 00:28:55.400]  宣告了經文裡其中一個高峰,
[00:28:55.400 --> 00:28:59.400]  就是作者充滿信心地宣告,
[00:28:59.400 --> 00:29:01.400]  耶和華已經得勝,
[00:29:01.400 --> 00:29:07.400]  與經文裡一開始成為了很強烈的對比,
[00:29:07.400 --> 00:29:10.400]  由開始作者充滿疑惑,
[00:29:10.400 --> 00:29:13.400]  去到第三章裡的認定,
[00:29:13.400 --> 00:29:15.400]  由當初的埋怨,
[00:29:15.400 --> 00:29:18.400]  去到第三章裡的凝訊,
[00:29:18.400 --> 00:29:24.400]  我們看見了上帝的大能的拯救,
[00:29:24.400 --> 00:29:30.400]  很清楚地描述了作者看到這些事情的反應,
[00:29:30.400 --> 00:29:32.400]  他很害怕,
[00:29:32.400 --> 00:29:37.400]  甚至令作者從心裡害怕,
[00:29:37.400 --> 00:29:40.400]  甚至站不穩,
[00:29:40.400 --> 00:29:43.400]  但作者提到他願意去等,
[00:29:43.400 --> 00:29:45.400]  他願意去迎接,
[00:29:45.400 --> 00:29:46.400]  他以前很心急,
[00:29:46.400 --> 00:29:48.400]  想上帝立即去解決,
[00:29:48.400 --> 00:29:50.400]  但在經文裡看到,
[00:29:50.400 --> 00:29:53.400]  他可以安靜地等候,
[00:29:53.400 --> 00:29:57.400]  整個態度不同了,
[00:29:57.400 --> 00:29:59.400]  作者還提出了,
[00:29:59.400 --> 00:30:02.400]  雖然環境沒有改變,
[00:30:02.400 --> 00:30:06.400]  你會看到第十七節,
[00:30:06.400 --> 00:30:09.400]  整個景象沒有改變,
[00:30:09.400 --> 00:30:11.400]  甚至更差,
[00:30:11.400 --> 00:30:14.400]  比起他眼前的事情還會變差,
[00:30:14.400 --> 00:30:16.400]  但作者表示了,
[00:30:16.400 --> 00:30:18.400]  他因為上帝而歡喜,
[00:30:18.400 --> 00:30:21.400]  得到喜樂,
[00:30:21.400 --> 00:30:25.400]  喜樂這個表達,
[00:30:25.400 --> 00:30:29.400]  不只是很開心地等待,
[00:30:29.400 --> 00:30:31.400]  喜樂這個字,
[00:30:31.400 --> 00:30:34.400]  是代表了屬於上帝,
[00:30:34.400 --> 00:30:38.400]  屬於神的人的生活態度,
[00:30:38.400 --> 00:30:43.400]  因為喜樂不是源自於環境,
[00:30:43.400 --> 00:30:51.400]  是用來認定上帝的應許和盼望,
[00:30:51.400 --> 00:30:53.400]  由以色列人的祖先,
[00:30:53.400 --> 00:30:55.400]  從埃及拯救出來的時候,
[00:30:55.400 --> 00:30:58.400]  那群以色列人第一件事,
[00:30:58.400 --> 00:31:01.400]  在曠野裡做什麼事呢?
[00:31:01.400 --> 00:31:03.400]  他們歡喜地敬拜他們的主,
[00:31:03.400 --> 00:31:08.400]  甚至距離迦南地還有很遠的地方,
[00:31:08.400 --> 00:31:09.400]  很遠的距離也好,
