
[00:00:00.000 --> 00:00:07.000]  今日講的題目叫做個心甘命底的堅信徒
[00:03:38.000 --> 00:03:43.000]  使他們靠耶和華他們的神得救
[00:03:43.000 --> 00:03:50.000]  我必不讓他們靠弓、刀、箭箭、馬匹及騎兵得救
[00:03:50.000 --> 00:03:55.000]  戈蜜在羅路阿媽斷奶以後
[00:03:55.000 --> 00:03:58.000]  又懷孕生了一個兒子
[00:03:58.000 --> 00:04:02.000]  耶和華說給他起名叫羅阿米
[00:04:02.000 --> 00:04:06.000]  因為你們不是我的子民
[00:04:06.000 --> 00:04:09.000]  我也不是你們的神
[00:04:09.000 --> 00:04:13.000]  然而以色列的人數必如海沙
[00:04:13.000 --> 00:04:16.000]  不可量不可數
[00:04:16.000 --> 00:04:20.000]  從前在什麼地方對他們說
[00:04:20.000 --> 00:04:22.000]  你們不是我的子民
[00:04:22.000 --> 00:04:28.000]  將來在哪裡稱他們為我的子民
[00:04:28.000 --> 00:04:34.000]  故事一開始的時候
[00:04:34.000 --> 00:04:38.000]  何西亞介紹了自己的身份
[00:04:38.000 --> 00:04:44.000]  他和他侍奉神的時期
[00:04:44.000 --> 00:04:49.000]  他在北角以色列耶羅波安二世做王的時候
[00:04:49.000 --> 00:04:52.000]  開始為神作見證
[00:04:52.000 --> 00:04:56.000]  成為神向以色列人啟示的出口
[00:04:56.000 --> 00:04:59.000]  在第一節才告訴我們
[00:04:59.000 --> 00:05:02.000]  他服侍的年期很長
[00:05:02.000 --> 00:05:07.000]  橫跨了南國猶大好幾個王座的圖
[00:05:07.000 --> 00:05:12.000]  包括烏西亞、約坦、阿哈斯和契西加
[00:05:12.000 --> 00:05:16.000]  根據何西亞給的線索
[00:05:16.000 --> 00:05:19.000]  和後來史書上的記載
[00:05:19.000 --> 00:05:22.000]  一些解經書估計
[00:05:22.000 --> 00:05:28.000]  他大約在主前785至725年做先知
[00:05:28.000 --> 00:05:32.000]  差不多60年
[00:05:32.000 --> 00:05:36.000]  何西亞沒有用北國皇帝的名字
[00:05:36.000 --> 00:05:39.000]  來記錄他服侍的年期
[00:05:39.000 --> 00:05:42.000]  估計是因為
[00:05:42.000 --> 00:05:48.000]  阿哈斯和他邪惡的皇后耶西別統治後
[00:05:48.000 --> 00:05:51.000]  本來已經很腐敗的北國
[00:05:51.000 --> 00:05:54.000]  已經變得很混亂
[00:05:54.000 --> 00:05:58.000]  不斷轉皇帝、轉皇朝
[00:05:58.000 --> 00:06:01.000]  自從南北國分裂後
[00:06:01.000 --> 00:06:05.000]  耶羅波安一世成為了北國第一任的皇帝
[00:06:05.000 --> 00:06:08.000]  在北國短短的200年期間
[00:06:08.000 --> 00:06:12.000]  被19個皇帝統治過
[00:06:12.000 --> 00:06:15.000]  也轉過8個皇朝
[00:06:15.000 --> 00:06:20.000]  有些皇朝,例如表中看到的沙龍王
[00:06:20.000 --> 00:06:23.000]  他的皇朝只維持了一個月
[00:06:23.000 --> 00:06:29.000]  究竟耶和華要派何西亞處理北國的問題呢?
[00:06:29.000 --> 00:06:32.000]  我們知道在北國分裂後
[00:06:32.000 --> 00:06:34.000]  北國以色列的第一任皇
[00:06:34.000 --> 00:06:36.000]  剛才提到耶羅波安一世
[00:06:36.000 --> 00:06:39.000]  做了兩個金牛毒
[00:06:39.000 --> 00:06:44.000]  一個是放在伯特利那裡
[00:06:44.000 --> 00:06:48.000]  而另一個就放在丹那裡
[00:06:48.000 --> 00:06:52.000]  說是為了方便百姓進行敬拜
[00:06:52.000 --> 00:06:55.000]  實質是怕他們回到耶路撒冷
[00:06:55.000 --> 00:06:59.000]  他們的心就會再次歸向猶大
[00:06:59.000 --> 00:07:02.000]  這兩個金牛毒
[00:07:02.000 --> 00:07:06.000]  是仿照亞倫為了應付百姓投訴
[00:07:06.000 --> 00:07:10.000]  所製造的金牛毒
[00:07:10.000 --> 00:07:13.000]  當時百姓在西乃山
[00:07:13.000 --> 00:07:16.000]  等待摩西領袖神的十誡
[00:07:16.000 --> 00:07:18.000]  等得不耐煩
[00:07:18.000 --> 00:07:21.000]  就要求亞倫為他們注重神明
[00:07:21.000 --> 00:07:24.000]  帶他們繼續前行
[00:07:24.000 --> 00:07:27.000]  而耶羅波安竟然用了這件事
[00:07:27.000 --> 00:07:29.000]  去魚目混珠
[00:07:29.000 --> 00:07:31.000]  告訴以色列人
[00:07:31.000 --> 00:07:34.000]  這個偶像是帶他們出埃及的神
[00:07:34.000 --> 00:07:38.000]  不知道這些以色列人是貪方便還是無知
[00:07:38.000 --> 00:07:43.000]  就開始以這些偶像為他們敬拜的對象
[00:07:43.000 --> 00:07:46.000]  背棄了他們和耶和華所納的約
[00:07:46.000 --> 00:07:49.000]  加上長期住在外邦人家中間
[00:07:49.000 --> 00:07:51.000]  那些迦南人中間
[00:07:51.000 --> 00:07:56.000]  他們慢慢地採納了迦南人的生活方式
[00:07:56.000 --> 00:08:05.000]  還有他們還用敬拜巴力宗教的儀式去敬拜神
[00:08:05.000 --> 00:08:07.000]  也開始敬拜巴力
[00:08:07.000 --> 00:08:12.000]  讓他們陷入了混合宗教的網絡
[00:08:12.000 --> 00:08:18.000]  我們知道巴力是迦南地的風雨神
[00:08:18.000 --> 00:08:21.000]  被思維掌管生物繁殖的神
[00:08:21.000 --> 00:08:24.000]  他們相信在敬拜的時候行任
[00:08:24.000 --> 00:08:28.000]  可以促進大自然的生產力
[00:08:28.000 --> 00:08:30.000]  所以在敬拜的時候
[00:08:30.000 --> 00:08:33.000]  他們會和妙記發生糾扯的關係
[00:08:33.000 --> 00:08:38.000]  是他們一種很重要的宗教儀式
[00:08:38.000 --> 00:08:41.000]  然後耶和華很恨惡以色列人的罪
[00:08:41.000 --> 00:08:44.000]  要透過荷西亞的生活
[00:08:44.000 --> 00:08:47.000]  特別是他們的婚姻遭遇
[00:08:47.000 --> 00:08:50.000]  來勸喻和警告以色列人
[00:08:50.000 --> 00:08:54.000]  上帝要荷西亞點醒他們
[00:08:54.000 --> 00:08:59.000]  點醒以色列人所擁有的物質和財富
[00:08:59.000 --> 00:09:02.000]  不是來自巴力的
[00:09:02.000 --> 00:09:05.000]  還有如果他們不回轉的時候
[00:09:05.000 --> 00:09:08.000]  如果他們堅持不悔改的時候
[00:09:08.000 --> 00:09:11.000]  他們一定會承受到後果
[00:09:11.000 --> 00:09:16.000]  這一切都記載在荷西亞第二章
[00:09:16.000 --> 00:09:20.000]  在第三章的經文中
[00:09:20.000 --> 00:09:26.000]  耶和華叫荷西亞娶了狄拉欽的女兒
[00:09:26.000 --> 00:09:29.000]  割滅為妻
[00:09:29.000 --> 00:09:33.000]  狄拉欽在希伯來文
[00:09:33.000 --> 00:09:36.000]  其實是一種葡萄餅
[00:09:36.000 --> 00:09:43.000]  剛剛也是義教徒用來祭祀巴力士的祭品
[00:09:43.000 --> 00:09:47.000]  所以在這裡狄拉欽的女兒
[00:09:47.000 --> 00:09:51.000]  也可以被譽為葡萄餅之女
[00:09:51.000 --> 00:09:53.000]  代表什麼呢
[00:09:53.000 --> 00:09:56.000]  當時的廟祭的統稱
[00:09:56.000 --> 00:09:58.000]  記得之前我們提過
[00:09:58.000 --> 00:10:03.000]  北國採取了嘉南人的宗教禮儀
[00:10:03.000 --> 00:10:08.000]  從事他們敬拜巴力士的淫蕩的禮儀
[00:10:08.000 --> 00:10:11.000]  在嘉南人的長期氛圍之下
[00:10:11.000 --> 00:10:13.000]  竟然有一些以色列人
[00:10:13.000 --> 00:10:16.000]  他們的信仰極度的委曲
[00:10:16.000 --> 00:10:19.000]  他們委曲的程度令人驚訝
[00:10:19.000 --> 00:10:25.000]  有些家人會以他們的女兒成為廟祭為榮
[00:10:25.000 --> 00:10:27.000]  因為他們相信
[00:10:27.000 --> 00:10:30.000]  當他們的女兒在廟裡遇到男士
[00:10:30.000 --> 00:10:32.000]  發生了關係而懷孕之後
[00:10:32.000 --> 00:10:36.000]  就是巴力士對他們家的祝福
[00:10:36.000 --> 00:10:40.000]  所以狄拉欽的女兒割滅
[00:10:40.000 --> 00:10:42.000]  在未嫁給何西雅之前
[00:10:42.000 --> 00:10:45.000]  很有可能就是廟祭
[00:10:45.000 --> 00:10:47.000]  因為是這個原因
[00:10:47.000 --> 00:10:49.000]  所以在第二節我們剛才讀到
[00:10:49.000 --> 00:10:54.000]  何西雅說神要她娶一個淫蕩的女子為妻
[00:10:54.000 --> 00:10:59.000]  至於割滅這個名字呢
[00:10:59.000 --> 00:11:03.000]  原文可以直接翻譯為
[00:11:03.000 --> 00:11:06.000]  誰為她成就
[00:11:06.000 --> 00:11:08.000]  成就什麼呢
[00:11:08.000 --> 00:11:09.000]  成就出路
[00:11:09.000 --> 00:11:12.000]  就是誰能給她一條出路
[00:11:12.000 --> 00:11:16.000]  神要透過何西雅和割滅的婚姻關係
[00:11:16.000 --> 00:11:20.000]  來說明了她要給以色列人一條出路
[00:11:20.000 --> 00:11:22.000]  而割滅的淫蕩
[00:11:22.000 --> 00:11:24.000]  對於何西雅的不忠
[00:11:24.000 --> 00:11:28.000]  也正正反映了我們第二節後半部所說的
[00:11:28.000 --> 00:11:30.000]  這個大地
[00:11:30.000 --> 00:11:35.000]  恆大淫亂離棄耶和華
[00:11:35.000 --> 00:11:41.000]  於是神給了何西雅這個命令和吩咐
[00:11:41.000 --> 00:11:44.000]  何西雅就照著神的吩咐
[00:11:44.000 --> 00:11:50.000]  娶了割滅為妻
[00:11:50.000 --> 00:11:52.000]  第三節告訴我們
[00:11:52.000 --> 00:11:54.000]  他們結婚之後
[00:11:54.000 --> 00:11:58.000]  割滅為何西雅生了一個兒子
[00:11:58.000 --> 00:12:03.000]  神就叫他幫她起名為耶斯列
[00:12:03.000 --> 00:12:05.000]  目的就是要用他的名字
[00:12:05.000 --> 00:12:08.000]  讓當時的國王耶羅邦二世
[00:12:08.000 --> 00:12:14.000]  想起他的曾祖父耶護所行過的惡
[00:12:14.000 --> 00:12:18.000]  並且預言耶和華對他的家族的懲罰
[00:12:18.000 --> 00:12:21.000]  就是要結束他的王朝
[00:12:21.000 --> 00:12:24.000]  而這個預言也正正應驗了
[00:12:24.000 --> 00:12:26.000]  在耶羅邦的晚年
[00:12:26.000 --> 00:12:29.000]  和他的兒子撒加利亞的身上
[00:12:29.000 --> 00:12:32.000]  所以我們如果看聖經裡說到
[00:12:32.000 --> 00:12:35.000]  撒加利亞當了六個月的王
[00:12:35.000 --> 00:12:40.000]  就被沙龍王當了一個月的王篡位
[00:12:40.000 --> 00:12:43.000]  我們知道耶護
[00:12:43.000 --> 00:12:46.000]  神是高納他當了伊斯列王
[00:12:46.000 --> 00:12:49.000]  叫他去除滅阿哈
[00:12:49.000 --> 00:12:52.000]  耶護雖然是按神的旨意
[00:12:52.000 --> 00:12:54.000]  去推翻了阿哈的王朝
[00:12:54.000 --> 00:12:56.000]  但我們在圖中看到
[00:12:56.000 --> 00:12:59.000]  他用了很多殘酷的手段
[00:12:59.000 --> 00:13:01.000]  趕盡殺絕
[00:13:01.000 --> 00:13:05.000]  這一則詳細記載在列王記下9-10章
[00:13:05.000 --> 00:13:08.000]  他濫用神給他的王位
[00:13:08.000 --> 00:13:11.000]  去滿足他個人的私慾
[00:13:11.000 --> 00:13:14.000]  是神絕對不可以容忍
[00:13:14.000 --> 00:13:17.000]  不可以坐視不理
[00:13:17.000 --> 00:13:18.000]  同樣的
[00:13:18.000 --> 00:13:22.000]  倘若我們濫用了神賜給我們的恩賜和職權
[00:13:22.000 --> 00:13:25.000]  就算是在做神的事
[00:13:25.000 --> 00:13:29.000]  神也必然會管教我們
[00:13:29.000 --> 00:13:32.000]  經文到了第六和第八節
[00:13:32.000 --> 00:13:33.000]  告訴我們
[00:13:33.000 --> 00:13:38.000]  戈滅和何西雅又生了耶斯列
[00:13:38.000 --> 00:13:43.000]  之後戈滅又生了兩個弟弟
[00:13:43.000 --> 00:13:48.000]  從耶和華和何西雅幫他們取的名字
[00:13:48.000 --> 00:13:50.000]  我們可以估計到
[00:13:50.000 --> 00:13:53.000]  戈滅這兩個弟弟
[00:13:53.000 --> 00:13:58.000]  不是戈滅和何西雅同房所生
[00:13:58.000 --> 00:14:01.000]  而是和其他男人所生
[00:14:01.000 --> 00:14:03.000]  這裡第一個名
[00:14:03.000 --> 00:14:06.000]  羅哈瑪
[00:14:06.000 --> 00:14:08.000]  是不再憐憫的意思
[00:14:08.000 --> 00:14:10.000]  代表耶和華不再容忍
[00:14:10.000 --> 00:14:12.000]  以色列人的罪
[00:14:12.000 --> 00:14:14.000]  不再繼續憐憫他們
[00:14:14.000 --> 00:14:15.000]  赦免他們
[00:14:15.000 --> 00:14:17.000]  而羅亞米呢
[00:14:17.000 --> 00:14:21.000]  就是不是我的子民
[00:14:21.000 --> 00:14:26.000]  因為以色列人不以耶和華為他們唯一的神
[00:14:26.000 --> 00:14:29.000]  他們一方面要敬拜耶和華
[00:14:29.000 --> 00:14:33.000]  但同時又向外邦人的神求問
[00:14:33.000 --> 00:14:36.000]  所以敬拜他們
[00:14:36.000 --> 00:14:39.000]  就像戈滅對何西雅不忠
[00:14:39.000 --> 00:14:42.000]  漠視他們的婚約
[00:14:42.000 --> 00:14:45.000]  背著他跟隨其他男人
[00:14:45.000 --> 00:14:47.000]  狗魂通姦
[00:14:47.000 --> 00:14:51.000]  既然以色列人不願意做耶和華的子民
[00:14:51.000 --> 00:14:53.000]  耶和華就任由他們
[00:14:53.000 --> 00:14:56.000]  他亦不做他們的上帝
[00:14:56.000 --> 00:14:59.000]  讓他們認清他們的選擇
[00:14:59.000 --> 00:15:01.000]  這個選擇的後果
[00:15:01.000 --> 00:15:06.000]  但神並不是要他們無路可走
[00:15:06.000 --> 00:15:09.000]  就像之前我們提及戈滅的名字一樣
[00:15:09.000 --> 00:15:13.000]  意思是誰為他成就出路
[00:15:13.000 --> 00:15:17.000]  耶和華仍然要給以色列人一條出路
[00:15:17.000 --> 00:15:20.000]  所以在經文我們剛才所讀的第十節
[00:15:20.000 --> 00:15:22.000]  在程序表裡說到
[00:15:22.000 --> 00:15:24.000]  何西雅預言
[00:15:24.000 --> 00:15:28.000]  然而以色列人的人數必多如海沙
[00:15:28.000 --> 00:15:30.000]  不可量不可數
[00:15:30.000 --> 00:15:33.000]  從前在什麼地方對他們說
[00:15:33.000 --> 00:15:35.000]  你們不是我的子民
[00:15:35.000 --> 00:15:37.000]  將來就在那裡
[00:15:37.000 --> 00:15:41.000]  稱他們為永生神的兒子
[00:15:41.000 --> 00:15:44.000]  因為耶和華最終的目的
[00:15:44.000 --> 00:15:48.000]  不是要跟以色列人永遠的斷絕關係
[00:15:48.000 --> 00:15:53.000]  而是要他們知道自己的過犯與悔改
[00:15:53.000 --> 00:15:55.000]  不單是以色列人
[00:15:55.000 --> 00:15:57.000]  而是全人類
[00:15:57.000 --> 00:15:59.000]  包括我們都是愛邦人
[00:15:59.000 --> 00:16:01.000]  我們很清楚
[00:16:01.000 --> 00:16:03.000]  這也是主耶穌來到世界上
[00:16:03.000 --> 00:16:07.000]  為罪人釘在十字架上贖罪的原因
[00:16:07.000 --> 00:16:13.000]  讓我們可以重新跟神建立親密的關係
[00:16:13.000 --> 00:16:17.000]  而主耶穌施行救贖之前
[00:16:17.000 --> 00:16:21.000]  神就透過何西雅啟示以色列民
[00:16:21.000 --> 00:16:23.000]  和萬國萬民
[00:16:23.000 --> 00:16:25.000]  有關祂的計劃
[00:16:25.000 --> 00:16:27.000]  和祂對人的愛
[00:16:27.000 --> 00:16:31.000]  何西雅甘願順服神的吩咐
[00:16:31.000 --> 00:16:33.000]  以致我們可以明白
[00:16:33.000 --> 00:16:35.000]  神這個偉大的計劃
[00:16:35.000 --> 00:16:37.000]  和祂的愛
[00:16:37.000 --> 00:16:39.000]  我們一起看下去吧
[00:16:39.000 --> 00:16:43.000]  不如我們一起讀好不好
[00:16:43.000 --> 00:16:45.000]  耶和華又對我說
[00:16:45.000 --> 00:16:48.000]  你去愛那情人所愛
[00:16:48.000 --> 00:16:51.000]  卻犯奸淫的婦人
[00:16:51.000 --> 00:16:54.000]  正如耶和華愛那偏向別臣
[00:16:54.000 --> 00:16:58.000]  喜愛葡萄餅的以色列人
[00:16:58.000 --> 00:17:02.000]  於是我用十五射赫勒銀紙
[00:17:02.000 --> 00:17:07.000]  和一荷梅以半大麥買他歸我
[00:17:07.000 --> 00:17:08.000]  我對他說
[00:17:08.000 --> 00:17:11.000]  你當多日與我同住
[00:17:11.000 --> 00:17:13.000]  不可含淫
[00:17:13.000 --> 00:17:15.000]  不可歸與別人
[00:17:15.000 --> 00:17:17.000]  我對你也一樣
[00:17:17.000 --> 00:17:20.000]  因為以色列人必多日
[00:17:20.000 --> 00:17:22.000]  過著無君王
[00:17:22.000 --> 00:17:24.000]  無領袖
[00:17:24.000 --> 00:17:25.000]  無廢侍
[00:17:25.000 --> 00:17:26.000]  無處將
[00:17:26.000 --> 00:17:28.000]  無以忽得
[00:17:28.000 --> 00:17:31.000]  無家中神將的生活
[00:17:31.000 --> 00:17:34.000]  後來以色列人必歸回
[00:17:34.000 --> 00:17:37.000]  尋求耶和華他們的神
[00:17:37.000 --> 00:17:40.000]  和他們的王大位
[00:17:40.000 --> 00:17:42.000]  在末後的日子
[00:17:42.000 --> 00:17:45.000]  他們必敬畏耶和華
[00:17:45.000 --> 00:17:47.000]  領受他的恩惠
[00:17:48.000 --> 00:17:50.000]  在荷西亞的時代
[00:17:50.000 --> 00:17:51.000]  我們剛才讀過
[00:17:51.000 --> 00:17:53.000]  射赫勒
[00:17:53.000 --> 00:17:59.000]  他們是以射赫勒為一個量度貨幣重量的單位
[00:17:59.000 --> 00:18:05.000]  就好像我們今天用兩量度銀和金
[00:18:05.000 --> 00:18:08.000]  兩金和兩銀
[00:18:08.000 --> 00:18:13.000]  而荷梅以是一個容量的單位
[00:18:13.000 --> 00:18:16.000]  是當時用來量度乾貨的單位
[00:18:16.000 --> 00:18:18.000]  所以在經文中提到
[00:18:18.000 --> 00:18:20.000]  15個射赫勒的銀子
[00:18:20.000 --> 00:18:23.000]  加上1荷梅以半
[00:18:23.000 --> 00:18:26.000]  即1.5的大麥的價值
[00:18:26.000 --> 00:18:30.000]  原來剛剛相等於一個老木的價值
[00:18:30.000 --> 00:18:31.000]  經文告訴我們
[00:18:31.000 --> 00:18:34.000]  雖然戈滅選擇離開荷西亞
[00:18:34.000 --> 00:18:37.000]  去他的情人那裡
[00:18:37.000 --> 00:18:39.000]  但當他被情人拋棄
[00:18:39.000 --> 00:18:42.000]  被賣為奴的時候
[00:18:42.000 --> 00:18:45.000]  耶和華竟然叫荷西亞
[00:18:45.000 --> 00:18:47.000]  用他的積蓄
[00:18:47.000 --> 00:18:48.000]  因為不夠銀
[00:18:48.000 --> 00:18:50.000]  所以加上麥
[00:18:50.000 --> 00:18:52.000]  就將他買回來
[00:18:52.000 --> 00:18:56.000]  再次認取他為妻
[00:18:56.000 --> 00:19:01.000]  耶和華不單止要荷西亞將戈滅贖回來
[00:19:01.000 --> 00:19:09.000]  他還吩咐荷西亞要再次去愛他
[00:19:09.000 --> 00:19:11.000]  耶和華要透過荷西亞
[00:19:11.000 --> 00:19:14.000]  這個行動讓戈滅明白
[00:19:14.000 --> 00:19:18.000]  他只是真正愛他的人
[00:19:18.000 --> 00:19:20.000]  雖然戈滅對他不忠
[00:19:20.000 --> 00:19:22.000]  有很多情人
[00:19:22.000 --> 00:19:26.000]  但他仍然很愛他
[00:19:26.000 --> 00:19:29.000]  就像以色列對耶和華不忠一樣
[00:19:29.000 --> 00:19:32.000]  他們敬拜假神敬拜偶像
[00:19:32.000 --> 00:19:35.000]  但耶和華仍然很愛他們
[00:19:35.000 --> 00:19:38.000]  只要戈滅答應不再行刑
[00:19:38.000 --> 00:19:40.000]  不再和其他男人一起
[00:19:40.000 --> 00:19:44.000]  願意只做荷西亞一個人的妻子
[00:19:44.000 --> 00:19:46.000]  忠於他們的關係
[00:19:46.000 --> 00:19:49.000]  荷西亞也只愛他一個
[00:19:49.000 --> 00:19:52.000]  忠於他們的關係
[00:19:52.000 --> 00:19:56.000]  從剛才所讀的第3章第4第5節
[00:19:56.000 --> 00:19:58.000]  我們可以知道
[00:19:58.000 --> 00:20:03.000]  因為荷西亞相信神給他的啟示
[00:20:03.000 --> 00:20:07.000]  當他明白到自己本身是北國的先知
[00:20:07.000 --> 00:20:09.000]  他本身也是北國的人
[00:20:09.000 --> 00:20:13.000]  所以他對北國的人有一份情
[00:20:13.000 --> 00:20:17.000]  他當他明白到原來北國的人犯了這麼大的罪
[00:20:17.000 --> 00:20:21.000]  當他們離棄神之後會有什麼光景
[00:20:21.000 --> 00:20:24.000]  當他領受了神的啟示之後
[00:20:24.000 --> 00:20:26.000]  看到他們會這麼慘的時候
[00:20:26.000 --> 00:20:30.000]  他因為不希望以色列人繼續沉淪下去
[00:20:30.000 --> 00:20:33.000]  不希望他們在面對亡國的時候
[00:20:33.000 --> 00:20:36.000]  不知道不明白神的計劃
[00:20:36.000 --> 00:20:38.000]  而失去了盼望
[00:20:38.000 --> 00:20:41.000]  很希望他們可以早一點悔改
[00:20:41.000 --> 00:20:43.000]  歸回神的時候
[00:20:43.000 --> 00:20:49.000]  荷西亞就甘願用自己的婚姻來見證
[00:20:49.000 --> 00:20:53.000]  來講明神對以色列人的愛和救贖
[00:20:53.000 --> 00:20:55.000]  有時候就覺得真的很難
[00:20:55.000 --> 00:20:59.000]  荷西亞甘心學校神的榜樣
[00:20:59.000 --> 00:21:01.000]  在背叛自己的哥滅
[00:21:01.000 --> 00:21:04.000]  仍然不知道要回轉的時候
[00:21:04.000 --> 00:21:05.000]  在他仍然迷失
[00:21:05.000 --> 00:21:07.000]  找不到出路的時候
[00:21:07.000 --> 00:21:10.000]  聽從神的吩咐
[00:21:10.000 --> 00:21:13.000]  主動地把他贖回來
[00:21:13.000 --> 00:21:16.000]  主動地跟他再納婚約
[00:21:16.000 --> 00:21:18.000]  目的只有一個
[00:21:18.000 --> 00:21:20.000]  就是讓他們知道
[00:21:20.000 --> 00:21:22.000]  只有耶和華神
[00:21:22.000 --> 00:21:26.000]  只能夠給以色列人真正的出路
[00:21:26.000 --> 00:21:27.000]  只有耶和華
[00:21:27.000 --> 00:21:31.000]  只是他們一切需要的源頭
[00:21:31.000 --> 00:21:33.000]  亭軒師妹
[00:21:33.000 --> 00:21:36.000]  如果你繼續看下去的時候
[00:21:36.000 --> 00:21:39.000]  荷西亞書第二章第六節
[00:21:39.000 --> 00:21:42.000]  到第十三章整章
[00:21:42.000 --> 00:21:44.000]  荷西亞按著神的吩咐
[00:21:44.000 --> 00:21:45.000]  讓他看到以色列人
[00:21:45.000 --> 00:21:48.000]  要向以色列人呼籲
[00:21:48.000 --> 00:21:52.000]  去跟以色列人說
[00:21:52.000 --> 00:21:55.000]  當中也有一些情感的表達
[00:21:55.000 --> 00:21:56.000]  很多的詩
[00:21:56.000 --> 00:21:59.000]  我們當中不難感受到
[00:21:59.000 --> 00:22:01.000]  荷西亞真的完全地
