
[00:00:00.000 --> 00:00:03.640]  喂喂,弟兄姊妹請坐
[00:14:45.600 --> 00:14:48.600]  所以論點一是不成立的
[00:14:48.600 --> 00:14:51.600]  當我們進入論點二的時候
[00:14:51.600 --> 00:14:55.600]  他們說那些人所見的人是身量高大的
[00:14:55.600 --> 00:14:58.600]  更加說亞納族人是偉人
[00:14:58.600 --> 00:14:59.600]  是偉人的後裔
[00:14:59.600 --> 00:15:01.600]  即是好像巨人一樣
[00:15:01.600 --> 00:15:03.600]  那麼巨人有多巨呢
[00:15:03.600 --> 00:15:05.600]  有些歷史就說
[00:15:05.600 --> 00:15:10.600]  其實那些巨人大概七至九尺高
[00:15:10.600 --> 00:15:12.600]  就是說大概兩至三米
[00:15:12.600 --> 00:15:14.600]  即是高過一道門
[00:15:14.600 --> 00:15:17.600]  所以探子形容他們是很強壯
[00:15:17.600 --> 00:15:19.600]  是很身量高大
[00:15:19.600 --> 00:15:22.600]  更加用這個身量高大
[00:15:22.600 --> 00:15:26.600]  去合理化自己是多麼渺小多麼差
[00:15:26.600 --> 00:15:30.600]  他們用詐猛去形容自己
[00:15:30.600 --> 00:15:32.600]  我們問一句
[00:15:32.600 --> 00:15:34.600]  為什麼用詐猛呢
[00:15:34.600 --> 00:15:37.600]  用矮不是少一點呢
[00:15:37.600 --> 00:15:40.600]  因為詐猛是當時以色列人
[00:15:40.600 --> 00:15:43.600]  可以吃到的食物裏面最細小的一種
[00:15:43.600 --> 00:15:46.600]  所以他們用這個形容詞
[00:15:46.600 --> 00:15:49.600]  正正合理化他們剛才說的言論
[00:15:49.600 --> 00:15:53.600]  就是這塊地是吞吃居民之地
[00:15:53.600 --> 00:15:55.600]  探子所眼見的
[00:15:55.600 --> 00:15:57.600]  帶給他們恐懼
[00:15:57.600 --> 00:15:59.600]  帶給他們懼怕
[00:15:59.600 --> 00:16:03.600]  甚至扭轉他們所看到的大局
[00:16:03.600 --> 00:16:05.600]  甚至將自己的觀點
[00:16:05.600 --> 00:16:07.600]  都放在別人身上
[00:16:07.600 --> 00:16:11.600]  因為亞納族人看他們自己都是一樣
[00:16:11.600 --> 00:16:13.600]  更加嚴重的是
[00:16:13.600 --> 00:16:15.600]  當這個恐懼放大
[00:16:15.600 --> 00:16:19.600]  人通常都會亂來
[00:16:19.600 --> 00:16:22.600]  人通常在這個時候
[00:16:22.600 --> 00:16:24.600]  很容易陷入一個陷阱
[00:16:24.600 --> 00:16:28.600]  就是他會否定神過去給他的恩典
[00:16:28.600 --> 00:16:32.600]  覺得神的英雄是廢的
[00:16:32.600 --> 00:16:34.600]  為什麼這樣說呢
[00:16:34.600 --> 00:16:36.600]  當我們看之後的經文
[00:16:36.600 --> 00:16:38.600]  我們會看到探子
[00:16:38.600 --> 00:16:41.600]  甚至將這些思想和觀念
[00:16:41.600 --> 00:16:44.600]  影響了整群以色列人
[00:16:44.600 --> 00:16:46.600]  負負得負
[00:16:46.600 --> 00:16:48.600]  很想請文姐姐幫我們讀
[00:16:48.600 --> 00:16:50.600]  十四章一至四節的經文
[00:16:50.600 --> 00:16:54.600]  當下全會眾大聲喧嚷
[00:16:54.600 --> 00:16:56.600]  那夜百姓都哭號
[00:16:56.600 --> 00:17:00.600]  以色列眾人向摩西亞倫發怨言
[00:17:00.600 --> 00:17:02.600]  全會眾對他們說
[00:17:02.600 --> 00:17:05.600]  巴不得我們早死在埃及地
[00:17:05.600 --> 00:17:07.600]  或是死在這曠野
[00:17:07.600 --> 00:17:10.600]  耶和華為什麼把我們領到那地
[00:17:10.600 --> 00:17:12.600]  使我們倒在刀下呢
[00:17:12.600 --> 00:17:15.600]  我們的妻子和孩子必被擄掠
[00:17:15.600 --> 00:17:18.600]  我們回埃及去豈不好嗎
[00:17:18.600 --> 00:17:20.600]  眾人彼此說
[00:17:20.600 --> 00:17:23.600]  我們不如立一個首領回埃及去吧
[00:17:23.600 --> 00:17:27.600]  十四章一至四節的經文
[00:17:27.600 --> 00:17:29.600]  可以看到錯誤的眼光
[00:17:29.600 --> 00:17:33.600]  帶來錯誤的看法和行動
[00:17:33.600 --> 00:17:37.600]  承接著之前探子所說的惡信
[00:17:37.600 --> 00:17:39.600]  百姓做了一樣東西
[00:17:39.600 --> 00:17:41.600]  整晚在哭
[00:17:41.600 --> 00:17:44.600]  特別留意那夜這個字
[00:17:44.600 --> 00:17:48.600]  通常夜間或那夜這些字眼
[00:17:48.600 --> 00:17:51.600]  在文素記都有一個很特別的意義
[00:17:51.600 --> 00:17:53.600]  當我們看不同的經文時
[00:17:53.600 --> 00:17:56.600]  我們會看到耶和華在夜間
[00:17:56.600 --> 00:17:58.600]  會用火柱去帶領以色列人
[00:17:58.600 --> 00:18:01.600]  耶和華會在夜間降馬拿給以色列人
[00:18:01.600 --> 00:18:04.600]  甚至耶和華在夜間指示巴拿
[00:18:04.600 --> 00:18:07.600]  所以夜間在文素記
[00:18:07.600 --> 00:18:09.600]  有一個很特別的主題
[00:18:09.600 --> 00:18:12.600]  通常都是代表神的保護
[00:18:12.600 --> 00:18:13.600]  神的賜予
[00:18:13.600 --> 00:18:15.600]  神的指示
[00:18:15.600 --> 00:18:17.600]  不過百姓在這裡
[00:18:17.600 --> 00:18:19.600]  在夜間哭號
[00:18:19.600 --> 00:18:23.600]  這個行動正正是否定了
[00:18:23.600 --> 00:18:25.600]  神給他們的保護
[00:18:25.600 --> 00:18:27.600]  正正是否定了神給他們的應許
[00:18:27.600 --> 00:18:30.600]  甚至他們再一次
[00:18:30.600 --> 00:18:33.600]  向摩西和亞倫發怨言
[00:18:33.600 --> 00:18:35.600]  做了五個否定
[00:18:35.600 --> 00:18:37.600]  第一個否定
[00:18:37.600 --> 00:18:41.600]  他們否定了神帶他們出埃及地的神
[00:18:41.600 --> 00:18:44.600]  否定他帶給他們是拯救
[00:18:44.600 --> 00:18:45.600]  第二個否定
[00:18:45.600 --> 00:18:48.600]  是他否定了神透過摩西的帶領
[00:18:48.600 --> 00:18:50.600]  因為他們要另立領袖
[00:18:50.600 --> 00:18:52.600]  回到埃及
[00:18:52.600 --> 00:18:56.600]  第三他們要否定神給他們迦南地的應許
[00:18:56.600 --> 00:18:59.600]  因為他們決定回到埃及
[00:18:59.600 --> 00:19:03.600]  第四他們否定神給他們這個地的美好
[00:19:03.600 --> 00:19:06.600]  因為他們覺得這個地只是吞吃居民之地
[00:19:06.600 --> 00:19:08.600]  不再是流奶與物之地
[00:19:08.600 --> 00:19:12.600]  第五他們否定了神的美善
[00:19:12.600 --> 00:19:15.600]  覺得神帶他們出來其實只是想他們死
[00:19:15.600 --> 00:19:18.600]  而他們只是覺得回到埃及地
[00:19:18.600 --> 00:19:19.600]  對於他們來說
[00:19:19.600 --> 00:19:21.600]  只是唯一一件美好的事情
[00:19:21.600 --> 00:19:25.600]  不過我們撇除這些所有的東西
[00:19:25.600 --> 00:19:28.600]  我們再宏觀看看這段經文
[00:19:28.600 --> 00:19:31.600]  其實十個探子的看法
[00:19:31.600 --> 00:19:33.600]  是沒有錯的
[00:19:33.600 --> 00:19:36.600]  在第25到第29節的時候
[00:19:36.600 --> 00:19:38.600]  他在說那些城是堅城
[00:19:38.600 --> 00:19:39.600]  都是堅城
[00:19:39.600 --> 00:19:41.600]  客觀的報告也有寫
[00:19:41.600 --> 00:19:44.600]  那些地的民是強壯也是
[00:19:44.600 --> 00:19:48.600]  不過當我們回看之前的經文
[00:19:48.600 --> 00:19:51.600]  摩西叫他們看那地如何
[00:19:51.600 --> 00:19:54.600]  但是那十個探子只是專注在
[00:19:54.600 --> 00:19:58.600]  他能否攻打那些百姓的族群
