
[00:00:00.000 --> 00:00:04.000]  突然間又是10月了
[00:04:58.400 --> 00:05:00.400]  甚至很嚴肅的怨念
[00:05:00.400 --> 00:05:03.400]  就好像你媽媽和你說
[00:05:03.400 --> 00:05:04.400]  兒子
[00:05:04.400 --> 00:05:05.400]  晚了
[00:05:05.400 --> 00:05:06.400]  不要看電視
[00:05:06.400 --> 00:05:07.400]  睡覺吧
[00:05:07.400 --> 00:05:09.400]  你是怎樣的
[00:05:09.400 --> 00:05:10.400]  沒有什麼反應
[00:05:10.400 --> 00:05:12.400]  就像現在這樣
[00:05:12.400 --> 00:05:14.400]  但如果你媽媽和你說
[00:05:14.400 --> 00:05:16.400]  我現在警告你
[00:05:16.400 --> 00:05:17.400]  關掉電視
[00:05:17.400 --> 00:05:22.400]  馬上就有反應
[00:05:22.400 --> 00:05:24.400]  保羅現在就是這樣
[00:05:24.400 --> 00:05:26.400]  用一個很嚴厲的表達
[00:05:26.400 --> 00:05:30.400]  希望大家留意注意
[00:05:30.400 --> 00:05:32.400]  一個很嚴厲的怨念
[00:05:32.400 --> 00:05:33.400]  我們繼續看下去
[00:05:33.400 --> 00:05:35.400]  這個嚴厲的怨念是說什麼呢
[00:05:35.400 --> 00:05:37.400]  保羅血冕信徒
[00:05:37.400 --> 00:05:39.400]  不要像外邦人一樣
[00:05:39.400 --> 00:05:41.400]  或者外族人
[00:05:41.400 --> 00:05:43.400]  不要像未信主的人一樣
[00:05:43.400 --> 00:05:45.400]  他們是怎樣的
[00:05:45.400 --> 00:05:47.400]  思想虛妄
[00:05:47.400 --> 00:05:49.400]  虛妄是什麼呢
[00:05:49.400 --> 00:05:50.400]  很虛空
[00:05:50.400 --> 00:05:51.400]  沒有什麼意思
[00:05:51.400 --> 00:05:52.400]  簡單來說
[00:05:52.400 --> 00:05:54.400]  這些東西是沒有什麼意思的
[00:05:54.400 --> 00:05:56.400]  沒有什麼意義的
[00:05:56.400 --> 00:05:57.400]  另外
[00:05:57.400 --> 00:05:59.400]  他們的心思受了蒙蔽
[00:05:59.400 --> 00:06:02.400]  英文是Darken their mind
[00:06:02.400 --> 00:06:04.400]  他們的心思黑了
[00:06:04.400 --> 00:06:07.400]  並且這個黑是有持續的意思
[00:06:07.400 --> 00:06:08.400]  黑暗的
[00:06:08.400 --> 00:06:10.400]  令到他們怎樣呢
[00:06:10.400 --> 00:06:12.400]  令到同神隔絕了
[00:06:12.400 --> 00:06:14.400]  當人同神隔絕了
[00:06:14.400 --> 00:06:16.400]  就很容易做出一些
[00:06:16.400 --> 00:06:19.400]  放蕩不合神心意的事情
[00:06:19.400 --> 00:06:20.400]  污穢的事情
[00:06:20.400 --> 00:06:22.400]  犯罪的事情
[00:06:22.400 --> 00:06:24.400]  而保羅在說的
[00:06:24.400 --> 00:06:26.400]  不是未信主的人
[00:06:26.400 --> 00:06:28.400]  是信徒
[00:06:28.400 --> 00:06:30.400]  經文說什麼
[00:06:30.400 --> 00:06:32.400]  不可再像外族人
[00:06:32.400 --> 00:06:35.400]  本來這群信徒應該信了主
[00:06:35.400 --> 00:06:37.400]  應該離開黑暗
[00:06:37.400 --> 00:06:40.400]  不會再做像未信人那些
[00:06:40.400 --> 00:06:42.400]  污穢的事情
[00:06:42.400 --> 00:06:43.400]  得罪上帝的事情
[00:06:43.400 --> 00:06:45.400]  不應該再在黑暗裏面
[00:06:45.400 --> 00:06:47.400]  不過
[00:06:47.400 --> 00:06:49.400]  當時的信徒
[00:06:49.400 --> 00:06:51.400]  仍然在黑暗裏面
[00:06:51.400 --> 00:06:53.400]  什麼原因
[00:06:53.400 --> 00:06:55.400]  這群信了主的人
[00:06:55.400 --> 00:06:58.400]  這群基督徒仍然在黑暗裏面呢
[00:06:58.400 --> 00:07:01.400]  令到他們同神隔絕呢
[00:07:01.400 --> 00:07:04.400]  聖經說因為他們無知和心硬
[00:07:04.400 --> 00:07:06.400]  甚至十九節這樣說
[00:07:06.400 --> 00:07:08.400]  他們既然已經麻木
[00:07:08.400 --> 00:07:11.400]  就任憑自己放蕩
[00:07:11.400 --> 00:07:13.400]  淫亂放蕩
[00:07:13.400 --> 00:07:16.400]  貪得無厭地行各種污穢
[00:07:16.400 --> 00:07:19.400]  淫亂放蕩
[00:07:19.400 --> 00:07:22.400]  是人自己的選擇
[00:07:22.400 --> 00:07:24.400]  是人硬著心
[00:07:24.400 --> 00:07:27.400]  自己去選擇走向黑暗
[00:07:27.400 --> 00:07:29.400]  另外貪得無厭
[00:07:29.400 --> 00:07:31.400]  英文翻譯我覺得很好
[00:07:31.400 --> 00:07:34.400]  Greedy to practice
[00:07:34.400 --> 00:07:37.400]  很貪心地不斷不斷去練習
[00:07:37.400 --> 00:07:40.400]  練習不是做一次
[00:07:40.400 --> 00:07:43.400]  不是不小心犯罪
[00:07:43.400 --> 00:07:45.400]  不是不小心得罪上帝
[00:07:45.400 --> 00:07:49.400]  是你一次又一次選擇
[00:07:49.400 --> 00:07:51.400]  甚至令到這個practice
[00:07:51.400 --> 00:07:53.400]  都成為了習慣
[00:07:53.400 --> 00:07:54.400]  習慣在罪裏面
[00:07:54.400 --> 00:07:57.400]  習慣了得罪神
[00:07:57.400 --> 00:08:02.400]  一班信徒原本已經離開了黑暗
[00:08:02.400 --> 00:08:04.400]  不應該在黑暗裏面
[00:08:04.400 --> 00:08:07.400]  不過他們是故意選擇犯罪
[00:08:07.400 --> 00:08:10.400]  一次又一次回到黑暗裏面
[00:08:10.400 --> 00:08:15.400]  令到他們的生命和神隔絕
[00:08:15.400 --> 00:08:16.400]  看到這裏的時候
[00:08:16.400 --> 00:08:20.400]  我就明白為何保羅要這麼嚴厲
[00:08:20.400 --> 00:08:21.400]  和這麼嚴肅
[00:08:21.400 --> 00:08:24.400]  這樣勸勉這班信徒
[00:08:24.400 --> 00:08:25.400]  因為是人的故意
[00:08:25.400 --> 00:08:27.400]  是人的選擇
[00:08:27.400 --> 00:08:29.400]  而這樣選擇的時候
[00:08:29.400 --> 00:08:33.400]  他們的生命不能成為一個屬神的生命
[00:08:33.400 --> 00:08:36.400]  不能夠活出一個合神心意的生命
[00:08:36.400 --> 00:08:40.400]  甚至不能夠建立基督的身體
[00:08:40.400 --> 00:08:43.400]  當人選擇要走去黑暗
[00:08:43.400 --> 00:08:45.400]  離開天賦的時候
[00:08:45.400 --> 00:08:49.400]  就很容易被世界的事情影響我們
[00:08:49.400 --> 00:08:51.400]  我們很容易用一些
[00:08:51.400 --> 00:08:54.400]  不是很合神心意的方式去生活
[00:08:54.400 --> 00:08:57.400]  當我們面對很多挑戰、困難
[00:08:57.400 --> 00:09:01.400]  可能很多不安、焦慮、恐懼、擔憂
[00:09:01.400 --> 00:09:04.400]  我們很容易用自己的方法
[00:09:04.400 --> 00:09:08.400]  或者世界的方法去處理不安
[00:09:08.400 --> 00:09:10.400]  當我們用自己的方法處理到
[00:09:10.400 --> 00:09:13.400]  或者這個世界給了我們一點安全感的時候
[00:09:13.400 --> 00:09:15.400]  我們就更加想去挖世界
[00:09:15.400 --> 00:09:16.400]  挖更多
[00:09:16.400 --> 00:09:21.400]  而令我們和上帝的距離越來越遠
[00:09:21.400 --> 00:09:23.400]  弟兄姊妹
[00:09:23.400 --> 00:09:25.400]  我們相信了主耶穌
[00:09:25.400 --> 00:09:27.400]  生命被拯救
[00:09:27.400 --> 00:09:30.400]  我們都知道有些事情是不應該做的
[00:09:30.400 --> 00:09:33.400]  特別是得罪神的事情
[00:09:33.400 --> 00:09:36.400]  不過有時候我們會不會都不經意
[00:09:36.400 --> 00:09:39.400]  都在做一些不合神心意的事情
[00:09:39.400 --> 00:09:41.400]  或者我們的思考模式、生活模式
[00:09:41.400 --> 00:09:45.400]  都在用我們自己的方法、世界的方法呢?
[00:09:45.400 --> 00:09:47.400]  會不會這些生活模式都成為了我們的習慣
[00:09:47.400 --> 00:09:51.400]  令我們和天父的關係都變得更加圓滿?
[00:09:51.400 --> 00:09:55.400]  我經常聽人說
[00:09:55.400 --> 00:09:58.400]  我都不明白年輕人
[00:09:58.400 --> 00:10:00.400]  為什麼經常都要打機
[00:10:00.400 --> 00:10:02.400]  你們打不打機?
[00:10:02.400 --> 00:10:03.400]  (笑)
[00:10:03.400 --> 00:10:06.400]  OK的,我也會打機的
[00:10:06.400 --> 00:10:09.400]  我經常機不離手的
[00:10:09.400 --> 00:10:10.400]  是不是?
[00:10:10.400 --> 00:10:12.400]  沒有錢、沒有錢包是沒有問題的
[00:10:12.400 --> 00:10:15.400]  沒有帶手機是很大問題的
[00:10:15.400 --> 00:10:19.400]  手機沒電、沒WIFI也是很大問題
[00:10:19.400 --> 00:10:21.400]  因為無法上網
[00:10:21.400 --> 00:10:23.400]  有些人經常說不明白
[00:10:23.400 --> 00:10:24.400]  特別是大人
[00:10:24.400 --> 00:10:26.400]  為什麼年輕人這麼沉迷手機
[00:10:26.400 --> 00:10:28.400]  沉迷打機呢?
[00:10:28.400 --> 00:10:30.400]  其實有時候我真的會想
[00:10:30.400 --> 00:10:33.400]  未必你們真的想經常拿著手機
[00:10:33.400 --> 00:10:36.400]  或者你們也不是想沉迷打機
[00:10:36.400 --> 00:10:40.400]  我猜很大可能有時候你們都面對很大的壓力
[00:10:40.400 --> 00:10:43.400]  可能有時候打機也幫你們放鬆
[00:10:43.400 --> 00:10:45.400]  很想處理一下壓力
[00:10:45.400 --> 00:10:48.400]  很想逃避一下困難
[00:10:48.400 --> 00:10:53.400]  逃避一下不安、不開心的事情
[00:10:53.400 --> 00:11:00.400]  當然打機可能真的能給大家一絲空間去逃避一下
[00:11:00.400 --> 00:11:03.400]  不過,久而久之
[00:11:03.400 --> 00:11:05.400]  我們習慣了
[00:11:05.400 --> 00:11:07.400]  我們用打機
[00:11:07.400 --> 00:11:09.400]  有些人看劇
[00:11:09.400 --> 00:11:11.400]  去幫助自己減壓
[00:11:11.400 --> 00:11:15.400]  但原來不知不覺也成為了一個成癮
[00:11:15.400 --> 00:11:18.400]  不打不看不行的時候
[00:11:18.400 --> 00:11:21.400]  可能未必是合神的心意
[00:11:21.400 --> 00:11:23.400]  甚至有些很誇張
[00:11:23.400 --> 00:11:26.400]  不是你們
[00:11:26.400 --> 00:11:29.400]  有些年輕人很誇張
[00:11:29.400 --> 00:11:32.400]  打機打到連房門口也出不了
[00:11:32.400 --> 00:11:35.400]  家裡也出不了
[00:11:35.400 --> 00:11:37.400]  甚至有些年輕人
[00:11:37.400 --> 00:11:39.400]  未必是打機
[00:11:39.400 --> 00:11:41.400]  更嚴重的是
[00:11:41.400 --> 00:11:44.400]  可能面對家庭、學業、人際關係
[00:11:44.400 --> 00:11:46.400]  很多很多困難的時候
[00:11:46.400 --> 00:11:48.400]  他選擇去戒手
[00:11:48.400 --> 00:11:50.400]  自殘自己的身體
[00:11:50.400 --> 00:11:53.400]  希望減低自己心裡的痛楚
[00:11:53.400 --> 00:11:55.400]  寧願身體痛
[00:11:55.400 --> 00:11:57.400]  好像比較容易
[00:11:57.400 --> 00:11:59.400]  逃避心靈的痛
[00:11:59.400 --> 00:12:03.400]  不知道我們的生活方式是怎樣的呢?
[00:12:03.400 --> 00:12:08.400]  我們又用什麼方法去處理壓力和不安呢?
[00:12:08.400 --> 00:12:11.400]  以這些方式或生活模式
[00:12:11.400 --> 00:12:15.400]  有沒有令你和天父的距離遠了?
[00:12:15.400 --> 00:12:18.400]  有沒有令你也離開了光
[00:12:18.400 --> 00:12:21.400]  跌入黑暗裡呢?
[00:12:21.400 --> 00:12:23.400]  我們繼續看下去
[00:12:23.400 --> 00:12:26.400]  當我們用舊有的思想
[00:12:26.400 --> 00:12:28.400]  舊有的生活方式
[00:12:28.400 --> 00:12:30.400]  跌入黑暗裡的時候
[00:12:30.400 --> 00:12:34.400]  怎樣可以回到光明裡呢?
[00:12:34.400 --> 00:12:36.400]  20節他這樣說
[00:12:36.400 --> 00:12:39.400]  你們從基督學的不是這樣
[00:12:39.400 --> 00:12:42.400]  這個「但」字有很大的對比
[00:12:42.400 --> 00:12:44.400]  即是說你們不應該是這樣的
[00:12:44.400 --> 00:12:49.400]  信徒不應該像剛才17至19節這樣說
[00:12:49.400 --> 00:12:50.400]  不是的
[00:12:50.400 --> 00:12:52.400]  你們是信了耶穌
[00:12:52.400 --> 00:12:54.400]  你們應該學著基督
[00:12:54.400 --> 00:12:56.400]  你們一定聽過他的事情
[00:12:56.400 --> 00:12:58.400]  一定領受了他的教導
[00:12:58.400 --> 00:12:59.400]  而領受這個字
[00:12:59.400 --> 00:13:01.400]  不只是頭腦知識的那種領受
[00:13:01.400 --> 00:13:03.400]  不只是知道
[00:13:03.400 --> 00:13:04.400]  當你知道的時候
[00:13:04.400 --> 00:13:07.400]  在生活行為裡行出真理
[00:13:07.400 --> 00:13:12.400]  22至24節就告訴我們
[00:13:12.400 --> 00:13:14.400]  要怎樣行出來呢?
[00:13:14.400 --> 00:13:15.400]  信了耶穌
[00:13:15.400 --> 00:13:16.400]  我知道耶穌的好
[00:13:16.400 --> 00:13:17.400]  知道真理
[00:13:17.400 --> 00:13:19.400]  我實際上怎樣做呢?
[00:13:19.400 --> 00:13:22.400]  22至24節
[00:13:22.400 --> 00:13:25.400]  這三節裡出現了三個不定詞
[00:13:25.400 --> 00:13:29.400]  就是「除掉」、「更新」和「穿上」
[00:13:29.400 --> 00:13:31.400]  這三個字是很重要的
[00:13:31.400 --> 00:13:33.400]  我們逐個逐個去看
[00:13:33.400 --> 00:13:36.400]  首先看看「除掉」和「穿上」
[00:13:36.400 --> 00:13:39.400]  因為這兩個字是一組的
[00:13:39.400 --> 00:13:40.400]  一對一
[00:13:40.400 --> 00:13:41.400]  「除掉」
[00:13:41.400 --> 00:13:43.400]  英文是有「put off」的意思
[00:13:43.400 --> 00:13:45.400]  即是像「脫衣服」的意思
[00:13:45.400 --> 00:13:46.400]  22節說
[00:13:46.400 --> 00:13:47.400]  要除掉舊人
[00:13:47.400 --> 00:13:51.400]  這個舊人是屬於你們過去的生活方式
[00:13:51.400 --> 00:13:56.400]  信著迷惑人心的私慾日漸腐化
[00:13:56.400 --> 00:13:58.400]  要像脫衣服一樣
[00:13:58.400 --> 00:14:00.400]  除掉這個舊人
[00:14:00.400 --> 00:14:04.400]  不再用以往未信耶穌的生活方式去生活
[00:14:04.400 --> 00:14:09.400]  當然我不是說所有未信人的生活方式都是錯的
[00:14:09.400 --> 00:14:10.400]  不是
[00:14:10.400 --> 00:14:16.400]  而是那些順著自己私慾的心去行的不正確的事
[00:14:16.400 --> 00:14:18.400]  那些關於罪的事
[00:14:18.400 --> 00:14:20.400]  那些不應該再去看
[00:14:20.400 --> 00:14:21.400]  不應該再去行
[00:14:21.400 --> 00:14:22.400]  如果有機會
[00:14:22.400 --> 00:14:23.400]  你再看後一點
[00:14:23.400 --> 00:14:25.400]  列了很多這些例子
[00:14:25.400 --> 00:14:27.400]  不合神心意的事情
[00:14:27.400 --> 00:14:28.400]  那些得罪神的
[00:14:28.400 --> 00:14:30.400]  帶我們遠離神的事
[00:14:30.400 --> 00:14:31.400]  我們要停止
[00:14:31.400 --> 00:14:33.400]  不要再在那裡
[00:14:33.400 --> 00:14:37.400]  接著我們再看「穿上」
[00:14:37.400 --> 00:14:39.400]  英文是「put on」
[00:14:39.400 --> 00:14:43.400]  除了衣服就要穿衣服
[00:14:43.400 --> 00:14:45.400]  當然你說「不是的」
[00:14:45.400 --> 00:14:46.400]  「我除完衣服就不穿衣服」
[00:14:46.400 --> 00:14:47.400]  「我沒辦法」
[00:14:47.400 --> 00:14:49.400]  但正常的
[00:14:49.400 --> 00:14:50.400]  除衣服應該穿衣服
[00:14:50.400 --> 00:14:51.400]  穿什麼呢
[00:14:51.400 --> 00:14:53.400]  穿一件新的衣服
[00:14:53.400 --> 00:14:54.400]  不是穿舊的那件
[00:14:54.400 --> 00:14:56.400]  新的衣服是怎樣的
[00:14:56.400 --> 00:15:00.400]  新的衣服是照著上帝的形象去做的
[00:15:00.400 --> 00:15:02.400]  我們是一個新做的人
[00:15:02.400 --> 00:15:06.400]  能夠回復上帝最初做人的時候
[00:15:06.400 --> 00:15:08.400]  亞當和夏娃和上帝那種
[00:15:08.400 --> 00:15:10.400]  磨爛了的親近
[00:15:10.400 --> 00:15:14.400]  能夠活出神創造的目的
[00:15:14.400 --> 00:15:17.400]  做人透過耶穌基督的救恩
[00:15:17.400 --> 00:15:19.400]  我們能夠重回天父的懷抱
[00:15:19.400 --> 00:15:21.400]  能夠與神親近
[00:15:21.400 --> 00:15:25.400]  也能夠再一次活出神的心意
[00:15:25.400 --> 00:15:28.400]  做一次成為聖潔的一群
[00:15:28.400 --> 00:15:32.400]  成為一個歸向上帝的一群
[00:15:32.400 --> 00:15:36.400]  最後我們看那個分詞
[00:15:36.400 --> 00:15:39.400]  就是心思意念上的更新
[00:15:39.400 --> 00:15:41.400]  更新是英文是renew
[00:15:41.400 --> 00:15:43.400]  不過它說什麼呢
[00:15:43.400 --> 00:15:46.400]  是renew in spirit of your mind
[00:15:46.400 --> 00:15:48.400]  不只是頭腦上的更新
[00:15:48.400 --> 00:15:51.400]  我們的心也要更新
[00:15:51.400 --> 00:15:54.400]  我們的心是否願意被神改變
[00:15:54.400 --> 00:15:57.400]  是否願意用另一個思考模式
[00:15:57.400 --> 00:16:00.400]  另一個生活模式生活
[00:16:00.400 --> 00:16:04.400]  更新就是舊的不太適合用
[00:16:04.400 --> 00:16:06.400]  是一個新做的人
[00:16:06.400 --> 00:16:08.400]  應該用新做的人的樣式
[00:16:08.400 --> 00:16:10.400]  就好像你的手機
[00:16:10.400 --> 00:16:12.400]  久不久也要update
[00:16:12.400 --> 00:16:14.400]  upgrade一下那些IOS
[00:16:14.400 --> 00:16:15.400]  因為舊了
[00:16:15.400 --> 00:16:19.400]  不太配合時代的需要
[00:16:19.400 --> 00:16:21.400]  如果我不知道
[00:16:21.400 --> 00:16:24.400]  大部分的我們
[00:16:24.400 --> 00:16:27.400]  手機也有智能手機
[00:16:27.400 --> 00:16:30.400]  有沒有人的手機還是打出打入
[00:16:30.400 --> 00:16:31.400]  這樣比較困難
[00:16:31.400 --> 00:16:33.400]  如果手機只可以打出打入
[00:16:33.400 --> 00:16:35.400]  不能上網
[00:16:35.400 --> 00:16:38.400]  現在去餐廳點餐也很困難
[00:16:38.400 --> 00:16:42.400]  去餐廳很多時候都要自己點餐
[00:16:42.400 --> 00:16:45.400]  今天我們信了耶穌的人
[00:16:45.400 --> 00:16:46.400]  新做的人
[00:16:46.400 --> 00:16:48.400]  我們的mind
[00:16:48.400 --> 00:16:50.400]  我們的心思意念也要更新
[00:16:50.400 --> 00:16:52.400]  才能配合新做的人
[00:16:52.400 --> 00:16:56.400]  才能活出上帝創造我們的目的
[00:16:56.400 --> 00:16:57.400]  很有趣
[00:16:57.400 --> 00:17:00.400]  其實只說脫去和穿上
[00:17:00.400 --> 00:17:02.400]  大家都明白
[00:17:02.400 --> 00:17:03.400]  但很有趣
[00:17:03.400 --> 00:17:06.400]  如果按聖經經文
[00:17:06.400 --> 00:17:08.400]  中間是更新
[00:17:08.400 --> 00:17:10.400]  按聖經的文體
[00:17:10.400 --> 00:17:13.400]  中間上面是除掉
[00:17:13.400 --> 00:17:14.400]  下面是穿上
[00:17:14.400 --> 00:17:16.400]  中間是要更新
[00:17:16.400 --> 00:17:18.400]  放在中間的部分
[00:17:18.400 --> 00:17:20.400]  代表著很重要的更新
[00:17:20.400 --> 00:17:24.400]  因為我們的心影響我們的腦
[00:17:24.400 --> 00:17:26.400]  影響我們的行為
[00:17:26.400 --> 00:17:28.400]  人應該這樣運作
[00:17:28.400 --> 00:17:30.400]  我們的心想不想
[00:17:30.400 --> 00:17:31.400]  我的心想了
[00:17:31.400 --> 00:17:33.400]  我就會用我的腦思考
[00:17:33.400 --> 00:17:34.400]  怎樣去實行
[00:17:34.400 --> 00:17:35.400]  好,work了
[00:17:35.400 --> 00:17:37.400]  我就用我們的行動
[00:17:37.400 --> 00:17:39.400]  用我們的行動走出來
[00:17:39.400 --> 00:17:41.400]  如果我們的心不被改變
