
[00:00:00.000 --> 00:00:02.120]  我們今天進入講道的時候
[00:05:35.240 --> 00:05:37.240]  你又覺得算了
[00:05:37.240 --> 00:05:39.240]  她那麼真心道歉
[00:05:39.240 --> 00:05:41.240]  你又說OK啦
[00:05:41.240 --> 00:05:43.240]  沒心的 原諒她
[00:05:43.240 --> 00:05:45.240]  然後再走兩步又是第三次了
[00:05:45.240 --> 00:05:47.240]  你還說算了
[00:05:47.240 --> 00:05:49.240]  雖然你火都來了
[00:05:49.240 --> 00:05:51.240]  但你仍然不發怒
[00:05:51.240 --> 00:05:53.240]  我已經開始封你是做EQ之鬼了
[00:05:53.240 --> 00:05:55.240]  是不是
[00:05:55.240 --> 00:05:57.240]  但是到第四次了
[00:05:57.240 --> 00:05:59.240]  你突然間
[00:05:59.240 --> 00:06:01.240]  然後已經一直到第七次
[00:06:01.240 --> 00:06:03.240]  你想像到
[00:06:03.240 --> 00:06:05.240]  其實比德文七次
[00:06:05.240 --> 00:06:07.240]  可以饒恕
[00:06:07.240 --> 00:06:09.240]  其實已經很誇張了
[00:06:09.240 --> 00:06:11.240]  饒恕到七次夠不夠呢
[00:06:11.240 --> 00:06:13.240]  比德文這個問題
[00:06:13.240 --> 00:06:15.240]  其實是一個好問題
[00:06:15.240 --> 00:06:17.240]  不過它背後存在一個假設
[00:06:17.240 --> 00:06:19.240]  就是
[00:06:19.240 --> 00:06:21.240]  其實饒恕是有底線的
[00:06:21.240 --> 00:06:23.240]  饒恕到某一個次數的時候
[00:06:23.240 --> 00:06:25.240]  就足夠了
[00:06:25.240 --> 00:06:27.240]  而耶穌回應他
[00:06:27.240 --> 00:06:29.240]  他說不是啊 不是七次
[00:06:29.240 --> 00:06:31.240]  而是七十個七次
[00:06:31.240 --> 00:06:33.240]  原來七次和七十個七次
[00:06:33.240 --> 00:06:35.240]  是一個典故
[00:06:35.240 --> 00:06:37.240]  《創世紀第四章》裏面
[00:06:37.240 --> 00:06:39.240]  戈隱和阿伯的故事
[00:06:39.240 --> 00:06:41.240]  戈隱殺了他的弟弟阿伯
[00:06:41.240 --> 00:06:43.240]  被神懲罰
[00:06:43.240 --> 00:06:45.240]  要離開他所在之地
[00:06:45.240 --> 00:06:47.240]  開始過著流離的生活
[00:06:47.240 --> 00:06:49.240]  他和神請求
[00:06:49.240 --> 00:06:51.240]  他做錯事了
[00:06:51.240 --> 00:06:53.240]  他被神罰了
[00:06:53.240 --> 00:06:55.240]  他和神請求
[00:06:55.240 --> 00:06:57.240]  他說我接受你的懲罰 我走
[00:06:57.240 --> 00:06:59.240]  但他表示他和他的後裔
[00:06:59.240 --> 00:07:01.240]  我們做錯事了 我殺了阿伯
[00:07:01.240 --> 00:07:03.240]  他的後裔就會追殺我的後裔
[00:07:03.240 --> 00:07:05.240]  他追殺我 我要被滅族
[00:07:05.240 --> 00:07:07.240]  這個後果太嚴重了
[00:07:07.240 --> 00:07:09.240]  於是他向神求情
[00:07:09.240 --> 00:07:11.240]  他說
[00:07:11.240 --> 00:07:13.240]  你不要吧
[00:07:13.240 --> 00:07:15.240]  很大件事
[00:07:15.240 --> 00:07:17.240]  於是神接受他的求情
[00:07:17.240 --> 00:07:19.240]  並且對他應許
[00:07:19.240 --> 00:07:21.240]  凡殺戈隱就必遭報七倍
[00:07:21.240 --> 00:07:23.240]  後來
[00:07:23.240 --> 00:07:25.240]  戈隱的後裔
[00:07:25.240 --> 00:07:27.240]  他也是羅亞的父親
[00:07:27.240 --> 00:07:29.240]  拉密仍然
[00:07:29.240 --> 00:07:31.240]  一直記載
[00:07:31.240 --> 00:07:33.240]  拉密仍然捉緊神對祖先
[00:07:33.240 --> 00:07:35.240]  所作出保護的應許
[00:07:35.240 --> 00:07:37.240]  拉密對自己的妻子說
[00:07:37.240 --> 00:07:39.240]  他說了第四章
[00:07:39.240 --> 00:07:41.240]  二十四節的說話
[00:07:41.240 --> 00:07:43.240]  若果殺戈隱就遭報七倍
[00:07:43.240 --> 00:07:45.240]  殺拉密即是我 他的後裔
[00:07:45.240 --> 00:07:47.240]  就必遭報七十七倍
[00:07:47.240 --> 00:07:49.240]  拉密所表達的是
[00:07:49.240 --> 00:07:51.240]  神接受先祖的求情
[00:07:51.240 --> 00:07:53.240]  神免罪的欽典
[00:07:53.240 --> 00:07:55.240]  神保護的應許
[00:07:55.240 --> 00:07:57.240]  其實是世世代代一直延續
[00:07:57.240 --> 00:07:59.240]  一直配增
[00:07:59.240 --> 00:08:01.240]  七十個七次
[00:08:01.240 --> 00:08:03.240]  耶穌引用典故
[00:08:03.240 --> 00:08:05.240]  這些數字其實是要提醒
[00:08:05.240 --> 00:08:07.240]  由創世紀開始犯人
[00:08:07.240 --> 00:08:09.240]  開始犯罪
[00:08:09.240 --> 00:08:11.240]  到現在神對人的免罪
[00:08:11.240 --> 00:08:13.240]  寬恕都沒有停止
[00:08:13.240 --> 00:08:15.240]  只不過是一直延續
[00:08:15.240 --> 00:08:17.240]  一直配增
[00:08:17.240 --> 00:08:19.240]  沒有在多少次
[00:08:19.240 --> 00:08:21.240]  看完後就停止
[00:08:21.240 --> 00:08:23.240]  原來足夠的
[00:08:23.240 --> 00:08:25.240]  不是要繞數多少次
[00:08:25.240 --> 00:08:27.240]  而是有多少就繞數多少
[00:08:27.240 --> 00:08:29.240]  真正的繞數
[00:08:29.240 --> 00:08:31.240]  足夠的是無盡的繞數
[00:08:31.240 --> 00:08:33.240]  不過我又會問
[00:08:33.240 --> 00:08:35.240]  七次的繞數其實剛才也說
[00:08:35.240 --> 00:08:37.240]  已經是很高的標準
[00:08:37.240 --> 00:08:39.240]  人要無盡地去繞數
[00:08:39.240 --> 00:08:41.240]  是否有可能會發生呢
[00:08:41.240 --> 00:08:43.240]  於是耶穌又用比喻
[00:08:43.240 --> 00:08:45.240]  回答我這個問題
[00:08:45.240 --> 00:08:47.240]  他解釋無盡的繞數
[00:08:47.240 --> 00:08:49.240]  其實是怎樣去展現出來
[00:08:49.240 --> 00:08:51.240]  耶穌說了一個故事
[00:08:51.240 --> 00:08:53.240]  教導我們怎樣可以做得到
[00:08:53.240 --> 00:08:55.240]  故事的第一個場景
[00:08:55.240 --> 00:08:57.240]  在23至27節
[00:08:57.240 --> 00:08:59.240]  內容是說
[00:08:59.240 --> 00:09:01.240]  王對一個僕人的免責
[00:09:01.240 --> 00:09:03.240]  我給他的分題
[00:09:03.240 --> 00:09:05.240]  繞數的基礎是神的恩典
[00:09:05.240 --> 00:09:07.240]  比喻的開始是這樣的
[00:09:07.240 --> 00:09:09.240]  在主人要去算帳的時候
[00:09:09.240 --> 00:09:11.240]  有一個人帶了欠下主人
[00:09:11.240 --> 00:09:13.240]  一筆很大的債的僕人
[00:09:13.240 --> 00:09:15.240]  我們看到這個僕人
[00:09:15.240 --> 00:09:17.240]  是被帶來的
[00:09:17.240 --> 00:09:19.240]  其實不是他自己承認
[00:09:19.240 --> 00:09:21.240]  不是我自己認錯
[00:09:21.240 --> 00:09:23.240]  不是一個忠心誠實的僕人
[00:09:23.240 --> 00:09:25.240]  面對這個人
[00:09:25.240 --> 00:09:27.240]  主人打算按照法律
[00:09:27.240 --> 00:09:29.240]  把他和他的妻兒
[00:09:29.240 --> 00:09:31.240]  一切都賣了
[00:09:31.240 --> 00:09:33.240]  然後去償還
[00:09:33.240 --> 00:09:35.240]  這個時候這個僕人就很害怕很緊張
[00:09:35.240 --> 00:09:37.240]  但這個僕人在這個時候
[00:09:37.240 --> 00:09:39.240]  他是順口開河地求情
[00:09:39.240 --> 00:09:41.240]  他就說你寬恕我吧
[00:09:41.240 --> 00:09:43.240]  我都會還給你的
[00:09:43.240 --> 00:09:45.240]  為什麼我會說這個人是順口開河呢
[00:09:45.240 --> 00:09:47.240]  因為這裡說
[00:09:47.240 --> 00:09:49.240]  我都會還給你的
[00:09:49.240 --> 00:09:51.240]  原來都會這個字
[00:09:51.240 --> 00:09:53.240]  其實都字是所有的意思
[00:09:53.240 --> 00:09:55.240]  為什麼我會說
[00:09:55.240 --> 00:09:57.240]  我都還給他的
[00:09:57.240 --> 00:09:59.240]  是順口開河呢
[00:09:59.240 --> 00:10:01.240]  問題是他是不是真的有可能
[00:10:01.240 --> 00:10:03.240]  把所有的都還清呢
[00:10:03.240 --> 00:10:05.240]  他欠的其實是多少呢
[00:10:05.240 --> 00:10:07.240]  原來他欠的是
[00:10:07.240 --> 00:10:09.240]  一萬他年得的錢
[00:10:09.240 --> 00:10:11.240]  幫我按多一個powerpoint
[00:10:11.240 --> 00:10:13.240]  按多一個
[00:10:13.240 --> 00:10:15.240]  非常好
[00:10:15.240 --> 00:10:17.240]  然後他說這個人
[00:10:17.240 --> 00:10:19.240]  欠過主人一萬他年得的錢
[00:10:19.240 --> 00:10:21.240]  一萬他年得其實大概有多少呢
[00:10:21.240 --> 00:10:23.240]  一萬他年得
[00:10:23.240 --> 00:10:25.240]  一個他年得大概有
[00:10:25.240 --> 00:10:27.240]  六千日的工資
[00:10:27.240 --> 00:10:29.240]  六千日的工資
[00:10:29.240 --> 00:10:31.240]  大概有
[00:10:31.240 --> 00:10:33.240]  十六年工資
[00:10:33.240 --> 00:10:35.240]  一萬他年得大概就是
[00:10:35.240 --> 00:10:37.240]  十六萬年工資
[00:10:37.240 --> 00:10:39.240]  是一個天文數字
[00:10:39.240 --> 00:10:41.240]  可能你聽到之後就會問
[00:10:41.240 --> 00:10:43.240]  有沒有搞錯啊
[00:10:43.240 --> 00:10:45.240]  有沒有誇張得太多
[00:10:45.240 --> 00:10:47.240]  這麼多錢啊
[00:10:47.240 --> 00:10:49.240]  如果你有這個想法你就對了
[00:10:49.240 --> 00:10:51.240]  因為這個真的假的
[00:10:51.240 --> 00:10:53.240]  因為剛才都說了這是耶穌說的比喻
[00:10:53.240 --> 00:10:55.240]  是作的不是故事不是真的
[00:10:55.240 --> 00:10:57.240]  所以重點不是那個數字
[00:10:57.240 --> 00:10:59.240]  重點是僕人欠王
[00:10:59.240 --> 00:11:01.240]  是非常非常多的
[00:11:01.240 --> 00:11:03.240]  多到他沒有辦法可以償還
[00:11:03.240 --> 00:11:05.240]  他說
[00:11:05.240 --> 00:11:07.240]  他所欠的都會還給僕人
[00:11:07.240 --> 00:11:09.240]  我全部都會還給他
[00:11:09.240 --> 00:11:11.240]  但是其實他根本沒有可能
[00:11:11.240 --> 00:11:13.240]  把所有的都償還
[00:11:13.240 --> 00:11:15.240]  甚至可以這麼說
[00:11:15.240 --> 00:11:18.240]  他根本不知道他所欠的是他永遠不能償還的債
[00:11:18.240 --> 00:11:22.240]  這個時候主人出奇不意的回應
[00:11:22.240 --> 00:11:24.240]  第27節說
[00:11:24.240 --> 00:11:27.240]  那個僕人的主人就動了持心
[00:11:27.240 --> 00:11:29.240]  將他釋放並且還了他的債
[00:11:29.240 --> 00:11:31.240]  在沒有人能夠預期的情況下
[00:11:31.240 --> 00:11:36.240]  主人將他釋放並且免了他欠的債
[00:11:36.240 --> 00:11:38.240]  如果你是比德
[00:11:38.240 --> 00:11:41.240]  如果你都是第一次聽到這個比喻
[00:11:41.240 --> 00:11:43.240]  我相信你真的會體會到
[00:11:43.240 --> 00:11:45.240]  想不到是這麼發展的
[00:11:45.240 --> 00:11:48.240]  為什麼?因為這個僕人又沒有什麼特別的才能
[00:11:48.240 --> 00:11:50.240]  沒有對主忠心的態度
[00:11:50.240 --> 00:11:52.240]  甚至連自己所欠的是多少
[00:11:52.240 --> 00:11:54.240]  他都不太清楚
[00:11:54.240 --> 00:11:56.240]  但是卻是被免債
[00:11:56.240 --> 00:11:58.240]  因為主人的開恩
[00:11:58.240 --> 00:12:01.240]  並非去看僕人的能力
[00:12:01.240 --> 00:12:03.240]  僕人是不是很忠心
[00:12:03.240 --> 00:12:05.240]  還是他最後能不能償還
[00:12:05.240 --> 00:12:07.240]  而是主人本身是有憐憫
[00:12:07.240 --> 00:12:09.240]  是有慈悲的心
[00:12:09.240 --> 00:12:13.240]  他無條件地釋放並且免了他的債
[00:12:13.240 --> 00:12:15.240]  是因為主人的持心
[00:12:15.240 --> 00:12:16.240]  在這個比喻裡
[00:12:16.240 --> 00:12:18.240]  主人當然是說天父
[00:12:18.240 --> 00:12:20.240]  僕人則是說我們
[00:12:20.240 --> 00:12:23.240]  耶穌去教堯舒
[00:12:23.240 --> 00:12:25.240]  首先提到的一件事
[00:12:25.240 --> 00:12:27.240]  是天父的持心
[00:12:27.240 --> 00:12:30.240]  他對僕人的免責和釋放
[00:12:30.240 --> 00:12:32.240]  要去堯書
[00:12:32.240 --> 00:12:35.240]  原來先要知道自己是被堯書的那個
[00:12:35.240 --> 00:12:37.240]  你有沒有去看到
[00:12:37.240 --> 00:12:40.240]  自己是被上帝堯書的人呢
[00:12:40.240 --> 00:12:42.240]  經文比喻
[00:12:42.240 --> 00:12:45.240]  他說僕人欠王的是一萬個他年德
[00:12:45.240 --> 00:12:47.240]  十六萬年的人工
[00:12:47.240 --> 00:12:49.240]  一個天文數字的債
[00:12:49.240 --> 00:12:51.240]  如果我問你 弟兄姊妹
[00:12:51.240 --> 00:12:52.240]  如果我問你
[00:12:52.240 --> 00:12:55.240]  你今天欠主的有多少 有多少呢
[00:12:55.240 --> 00:12:57.240]  如果用一個數字來形容
[00:12:57.240 --> 00:13:00.240]  你覺得你自己欠上帝的是多少呢
[00:13:00.240 --> 00:13:02.240]  你所犯的罪
[00:13:02.240 --> 00:13:04.240]  如果要賠給上帝的話
[00:13:04.240 --> 00:13:06.240]  是多少呢
[00:13:06.240 --> 00:13:08.240]  如果將罪化為數字
[00:13:08.240 --> 00:13:10.240]  我嘗試給你一些參考
[00:13:10.240 --> 00:13:13.240]  讓你去計算你欠上帝的是多少
[00:13:13.240 --> 00:13:16.240]  最近經常抄牌
[00:13:16.240 --> 00:13:19.240]  很傷心 我三個月已經被抄了六七張牌
[00:13:19.240 --> 00:13:21.240]  抄牌一張亂泊車
[00:13:21.240 --> 00:13:23.240]  一張就三百二十元
[00:13:23.240 --> 00:13:25.240]  大概給大家參考一下數字
[00:13:25.240 --> 00:13:26.240]  還有其他的
[00:13:26.240 --> 00:13:28.240]  如果你隨街小便
[00:13:28.240 --> 00:13:30.240]  就要罰款千五元
[00:13:30.240 --> 00:13:33.240]  如果你在港鐵講粗口
[00:13:33.240 --> 00:13:35.240]  教會是沒有收錢的
[00:13:35.240 --> 00:13:37.240]  但如果你在港鐵講粗口
[00:13:37.240 --> 00:13:39.240]  其實是要罰款五千元
[00:13:39.240 --> 00:13:41.240]  雖然這些是小數目
[00:13:41.240 --> 00:13:43.240]  如果我得罪得大一點
[00:13:43.240 --> 00:13:44.240]  那怎麼辦呢
[00:13:44.240 --> 00:13:46.240]  大錯又怎麼算呢
[00:13:46.240 --> 00:13:48.240]  給大家一些資料參考
[00:13:48.240 --> 00:13:50.240]  都幾年前了
[00:13:50.240 --> 00:13:53.240]  某間傢俬公司的櫃子
[00:13:53.240 --> 00:13:55.240]  掉下來
[00:13:55.240 --> 00:13:57.240]  摘了一個男童
[00:13:57.240 --> 00:14:02.240]  他就要給四千六百萬美金給家長
[00:14:02.240 --> 00:14:05.240]  如果一個車禍巨額的賠償例子
[00:14:05.240 --> 00:14:08.240]  大概是幾百萬
[00:14:08.240 --> 00:14:10.240]  不過我看新聞背後
[00:14:10.240 --> 00:14:12.240]  最後都說
[00:14:12.240 --> 00:14:14.240]  當事人的父母說
[00:14:14.240 --> 00:14:16.240]  我寧願不要你的錢
[00:14:16.240 --> 00:14:18.240]  你還給我兒子
[00:14:18.240 --> 00:14:19.240]  想說什麼呢
[00:14:19.240 --> 00:14:21.240]  原來一個錯誤
[00:14:21.240 --> 00:14:22.240]  一個罪
[00:14:22.240 --> 00:14:24.240]  我們所犯的罪
[00:14:24.240 --> 00:14:26.240]  帶來的後果
[00:14:26.240 --> 00:14:28.240]  可能錢額大到不能償還
[00:14:28.240 --> 00:14:31.240]  或者就算是錢也不能償還
[00:14:31.240 --> 00:14:33.240]  我們所犯的一些錯
[00:14:33.240 --> 00:14:36.240]  已經叫我們永遠不能償還
[00:14:36.240 --> 00:14:38.240]  原來重點並不是數字
[00:14:38.240 --> 00:14:40.240]  而是做錯的事
[00:14:40.240 --> 00:14:42.240]  我們能不能還呢
[00:14:42.240 --> 00:14:44.240]  饒恕的基礎是神的恩典
[00:14:44.240 --> 00:14:46.240]  我們得罪神
[00:14:46.240 --> 00:14:47.240]  得罪主
[00:14:47.240 --> 00:14:49.240]  是不可能還的債
[00:14:49.240 --> 00:14:51.240]  但祂卻是赦免我們
[00:14:51.240 --> 00:14:54.240]  這是我們已經償得到的恩典
[00:14:54.240 --> 00:14:56.240]  饒恕的基礎是神的恩典
[00:14:56.240 --> 00:15:00.240]  你是怎樣去看你所欠的呢
[00:15:00.240 --> 00:15:03.240]  我們會不會認為自己所欠的不多
[00:15:03.240 --> 00:15:05.240]  其實我們不需要祂的恩典
[00:15:05.240 --> 00:15:07.240]  我們自己也能解決呢
[00:15:07.240 --> 00:15:10.240]  或者你也會覺得你自己很不配
[00:15:10.240 --> 00:15:12.240]  你沒有資格要祂的恩典呢
[00:15:12.240 --> 00:15:14.240]  這些都是不正確的
[00:15:14.240 --> 00:15:17.240]  原來聖經說主是充滿慈心的
[00:15:17.240 --> 00:15:19.240]  當你願意去求去寬恕
[00:15:19.240 --> 00:15:21.240]  祂也要赦免你的罪
[00:15:21.240 --> 00:15:24.240]  這是我們在寬恕、饒恕的課題裏
[00:15:24.240 --> 00:15:26.240]  我們思考的第一個點
[00:15:26.240 --> 00:15:29.240]  讓我們進入故事的第二個場面
[00:15:29.240 --> 00:15:31.240]  經文是28至30節
[00:15:31.240 --> 00:15:34.240]  這裏提到的是僕人去追債
[00:15:34.240 --> 00:15:35.240]  故事去到
[00:15:35.240 --> 00:15:37.240]  第二點我給他一個分題
[00:15:37.240 --> 00:15:41.240]  叫做《饒恕是學將主憐憫你》
[00:15:41.240 --> 00:15:43.240]  憐憫你的同伴
[00:15:43.240 --> 00:15:44.240]  當你看這段的時候
[00:15:44.240 --> 00:15:46.240]  你會發覺耶穌說的故事
[00:15:46.240 --> 00:15:48.240]  真的有些量度過
[00:15:48.240 --> 00:15:50.240]  即是量度過劇本
[00:15:50.240 --> 00:15:55.240]  原來第一段和第二段的經文
[00:15:55.240 --> 00:15:58.240]  兩個場景的描述是極為相似的
[00:15:58.240 --> 00:16:02.240]  特別是我將第26節放在第29節裏
[00:16:02.240 --> 00:16:04.240]  看的時候你會更加覺得
[00:16:04.240 --> 00:16:06.240]  第26節和第29節
[00:16:06.240 --> 00:16:09.240]  兩段的經文除了角色不同之外
[00:16:09.240 --> 00:16:11.240]  基本上是一模一樣的
[00:16:11.240 --> 00:16:13.240]  中文譯本裏面都見到
[00:16:13.240 --> 00:16:14.240]  好像有少許不一定是用
[00:16:14.240 --> 00:16:16.240]  「俯伏」、「央求」去叩頭
[00:16:16.240 --> 00:16:18.240]  但原來原文裏面
[00:16:18.240 --> 00:16:20.240]  除了「仁」之外
[00:16:20.240 --> 00:16:22.240]  其實原文整句是一模一樣的
