
[00:00:00.000 --> 00:00:02.400]  其實今天可以參加實體崇拜
[00:01:58.000 --> 00:01:59.400]  去領受祢的話語
[00:01:59.400 --> 00:02:00.000]  多謝主
[00:02:00.000 --> 00:02:00.800]  以上祈禱交上
[00:02:00.800 --> 00:02:02.400]  奉耶穌基督明治而求
[00:02:02.400 --> 00:02:03.400]  阿們
[00:02:03.400 --> 00:02:05.400]  詩篇第八篇
[00:02:05.400 --> 00:02:08.600]  其實在一個詩篇裏面
[00:02:08.600 --> 00:02:10.000]  其實是一首歌
[00:02:10.000 --> 00:02:12.000]  這首歌其實是讚頌神的
[00:02:12.000 --> 00:02:14.200]  請聽我讀第一節
[00:02:14.200 --> 00:02:16.200]  大位的師
[00:02:16.200 --> 00:02:17.600]  交給師班長
[00:02:17.600 --> 00:02:19.000]  用加特的樂器
[00:02:19.000 --> 00:02:20.400]  而和還我們的主
[00:02:20.400 --> 00:02:21.800]  祢的名在全地
[00:02:21.800 --> 00:02:23.000]  是多麼威嚴
[00:02:23.000 --> 00:02:26.800]  尼瓦尼的榮美將顯在天上
[00:02:26.800 --> 00:02:29.400]  這是第一節的詩篇
[00:02:29.400 --> 00:02:30.800]  很明顯
[00:02:30.800 --> 00:02:32.200]  深信這首詩篇
[00:02:32.200 --> 00:02:33.800]  都是大位所寫的
[00:02:33.800 --> 00:02:35.800]  他是一個詩人
[00:02:35.800 --> 00:02:37.000]  他懂得唱歌
[00:02:37.000 --> 00:02:38.400]  懂得玩音樂器
[00:02:38.400 --> 00:02:40.600]  他也會作很多詩
[00:02:40.600 --> 00:02:42.200]  也是一個君王
[00:02:42.200 --> 00:02:43.800]  他交給師班長
[00:02:43.800 --> 00:02:47.400]  有些機會可能是聖殿的師班長也說不定
[00:02:47.400 --> 00:02:49.400]  所以這首詩可能作的時候
[00:02:49.400 --> 00:02:50.600]  是大位作
[00:02:50.600 --> 00:02:52.400]  但是交給師班長的時候
[00:02:52.400 --> 00:02:53.200]  可能是聖殿
[00:02:53.200 --> 00:02:55.000]  可能是他的兒子所羅門
[00:02:55.000 --> 00:02:56.400]  建立聖殿之後
[00:02:56.400 --> 00:02:58.400]  就比較有系統的編制
[00:02:58.400 --> 00:03:00.400]  有師班的編制
[00:03:00.400 --> 00:03:01.800]  交給師班長也說不定
[00:03:01.800 --> 00:03:03.400]  所以大位可能成師
[00:03:03.400 --> 00:03:04.400]  但是一直以來
[00:03:04.400 --> 00:03:06.200]  交給聖殿的師班長
[00:03:06.200 --> 00:03:08.600]  都會定期敬拜之用
[00:03:08.600 --> 00:03:10.200]  加特是什麼樂器呢?
[00:03:10.200 --> 00:03:12.400]  加特是一些小一點的樹琴
[00:03:12.400 --> 00:03:13.800]  好像一些樹琴
[00:03:13.800 --> 00:03:16.600]  不過這些也很難去考究它的樣子
[00:03:16.600 --> 00:03:17.800]  不過我查了之後
[00:03:17.800 --> 00:03:19.600]  應該是一些樹琴的形狀
[00:03:19.600 --> 00:03:21.000]  熱樂的樂器
[00:03:21.600 --> 00:03:22.600]  第一節他說
[00:03:22.600 --> 00:03:26.600]  "耶和華,我們的主啊,祢的名在全地,是多麼威嚴!"
[00:03:26.600 --> 00:03:29.400]  "祢把祢的榮美彰顯在天上!"
[00:03:29.400 --> 00:03:30.600]  這裡已經說到
[00:03:30.600 --> 00:03:32.400]  神的名
[00:03:32.400 --> 00:03:34.000]  是相當之威嚴
[00:03:34.000 --> 00:03:35.400]  如果在和合本來說
[00:03:35.400 --> 00:03:37.600]  就是神的名在全地
[00:03:37.600 --> 00:03:39.200]  全地何其美
[00:03:39.200 --> 00:03:42.200]  就是神是有一種很大的威嚴
[00:03:42.200 --> 00:03:43.800]  但是威嚴之餘
[00:03:43.800 --> 00:03:45.200]  如果用另一種譯法
[00:03:45.200 --> 00:03:47.800]  也是充滿了微態的
[00:03:47.800 --> 00:03:50.000]  這種微態已經掛在天上
[00:03:50.400 --> 00:03:51.600]  因為在大衛
[00:03:51.600 --> 00:03:53.000]  甚至乎我們現在來說
[00:03:53.000 --> 00:03:55.400]  我們也不能夠親眼看到神
[00:03:55.400 --> 00:03:57.000]  但是當時的大衛
[00:03:57.000 --> 00:03:58.800]  他憑著天上
[00:03:58.800 --> 00:04:00.600]  觀察天上的東西
[00:04:00.600 --> 00:04:02.000]  他就要知道
[00:04:02.000 --> 00:04:03.200]  神的名
[00:04:03.200 --> 00:04:06.000]  是何其美和何其威嚴
[00:04:06.000 --> 00:04:09.400]  那麼他又何其美得來又何其威嚴呢?
[00:04:09.400 --> 00:04:12.000]  在第二節和第三節就會說到
[00:04:12.000 --> 00:04:13.400]  我們一起讀一讀吧
[00:04:13.400 --> 00:04:16.200]  "因祢仇敵的緣故"
[00:04:16.200 --> 00:04:20.800]  "祢從小孩和嬰兒的口中得著了讚美"
[00:04:20.800 --> 00:04:24.400]  "使仇敵和報仇的無話可說"
[00:04:24.400 --> 00:04:27.200]  "我觀看祢手所做的天"
[00:04:27.200 --> 00:04:30.600]  "和祢所安放的月亮和星星"
[00:04:30.600 --> 00:04:32.000]  我們先讀到這裡
[00:04:32.000 --> 00:04:34.200]  這裡說到其實
[00:04:34.200 --> 00:04:37.200]  神如何對付他的仇敵呢?
[00:04:37.200 --> 00:04:38.200]  很厲害的
[00:04:38.200 --> 00:04:39.600]  你以為對付仇敵
[00:04:39.600 --> 00:04:42.000]  是用千軍萬馬嗎?
[00:04:42.000 --> 00:04:43.000]  他這裡又不是
[00:04:43.000 --> 00:04:46.000]  他說從一些小孩和嬰兒的口中
[00:04:46.000 --> 00:04:47.000]  得著讚美
[00:04:47.000 --> 00:04:50.800]  使仇敵和報仇的無話可說
[00:04:50.800 --> 00:04:52.400]  就是說神的名
[00:04:52.400 --> 00:04:54.400]  是很威嚴也很美
[00:04:54.400 --> 00:04:56.400]  他的厲害之處在於
[00:04:56.400 --> 00:04:58.600]  其實不用見到千軍萬馬
[00:04:58.600 --> 00:05:01.800]  只是見到小孩或者嬰兒無緣無故
[00:05:01.800 --> 00:05:03.200]  口中讚一讚美神
[00:05:03.200 --> 00:05:04.000]  都什麼呢?
[00:05:04.000 --> 00:05:05.400]  都嚇到仇敵
[00:05:05.400 --> 00:05:06.400]  其實都頗可怕的
[00:05:06.400 --> 00:05:08.000]  譬如你剛剛出生的嬰兒突然間
[00:05:08.000 --> 00:05:09.000]  一出生就什麼呢?
[00:05:09.000 --> 00:05:10.000]  讚美神
[00:05:10.000 --> 00:05:10.600]  你害不害怕?
[00:05:10.600 --> 00:05:11.800]  都真的有點害怕
[00:05:11.800 --> 00:05:14.000]  但是如果仇敵看到這樣害不害怕?
[00:05:14.000 --> 00:05:15.000]  當然害怕了
[00:05:15.000 --> 00:05:16.400]  為什麼會這樣呢?
[00:05:16.400 --> 00:05:19.200]  所以他覺得神的名
[00:05:19.200 --> 00:05:24.200]  只要是出自人的口中說一說
[00:05:24.200 --> 00:05:27.800]  就算是小孩都可以嚇到仇敵和報仇的
[00:05:27.800 --> 00:05:30.200]  另一種譯法就是得著讚美
[00:05:30.200 --> 00:05:31.800]  或者叫做建立了能力
[00:05:31.800 --> 00:05:33.000]  他就說
[00:05:33.000 --> 00:05:35.600]  在小朋友和嬰孩的手中
[00:05:35.600 --> 00:05:36.800]  是得著讚美了
[00:05:36.800 --> 00:05:40.400]  在小朋友和嬰孩的口中
[00:05:40.400 --> 00:05:42.200]  其實神都建立了能力
[00:05:42.200 --> 00:05:43.600]  其實都無所謂
[00:05:43.600 --> 00:05:44.400]  什麼譯法
[00:05:44.600 --> 00:05:45.600]  簡單來說
[00:05:45.600 --> 00:05:48.200]  那種能力就是藉著神的名
[00:05:48.200 --> 00:05:49.600]  在小孩的口中
[00:05:49.600 --> 00:05:51.600]  其實已經建立得很厲害了
[00:05:51.600 --> 00:05:54.200]  既然有這麼厲害的能力
[00:05:54.200 --> 00:05:56.200]  又這麼威嚴又這麼漂亮
[00:05:56.200 --> 00:05:59.600]  第三節他又回應第一節了
[00:05:59.600 --> 00:06:00.800]  因為第一節就說了
[00:06:00.800 --> 00:06:04.200]  神的名在天上下就顯現了
[00:06:04.200 --> 00:06:05.600]  如何顯現呢?
[00:06:05.600 --> 00:06:08.200]  就是他觀看你手上所做的天
[00:06:08.200 --> 00:06:11.000]  和你所安放的月亮和星星
[00:06:11.000 --> 00:06:13.400]  這裡就說到大衛很大機會
[00:06:13.400 --> 00:06:16.400]  其實我想也是經常會觀察天象的
[00:06:16.400 --> 00:06:18.200]  因為他年輕的時候也是牧羊
[00:06:18.200 --> 00:06:19.200]  有時候牧羊
[00:06:19.200 --> 00:06:21.400]  你到了晚上真的會看看星星
[00:06:21.400 --> 00:06:24.200]  他看到天上的星宿的時候
[00:06:24.200 --> 00:06:27.600]  他就欣賞到神的名是何其美了
[00:06:27.600 --> 00:06:29.200]  為什麼會這樣呢?
[00:06:29.200 --> 00:06:30.400]  其實在他的意念上
[00:06:30.400 --> 00:06:31.600]  他是有一些的
[00:06:31.600 --> 00:06:33.600]  進化了
[00:06:33.600 --> 00:06:34.200]  這個詩人
[00:06:34.200 --> 00:06:35.400]  他進化到哪裡呢?
[00:06:35.400 --> 00:06:39.400]  他就是放多了欣賞愛他的神
[00:06:39.400 --> 00:06:41.400]  就是放多了欣賞愛他的神
[00:06:41.600 --> 00:06:43.400]  因為神既然名這麼威嚴
[00:06:43.400 --> 00:06:44.600]  既然這麼厲害
[00:06:44.600 --> 00:06:49.000]  如何可以欣賞這位愛他的神多一點呢?
[00:06:49.000 --> 00:06:53.200]  很多時候我們都會在疫情期間
[00:06:53.200 --> 00:06:54.600]  去很多地方旅行
[00:06:54.600 --> 00:06:55.600]  有行山的
[00:06:55.600 --> 00:06:57.800]  行山的時候拍到什麼呢?
[00:06:57.800 --> 00:06:59.200]  就是天空之鏡
[00:06:59.200 --> 00:07:00.400]  就是地下一個湖
[00:07:00.400 --> 00:07:02.600]  拍照就上山那裡
[00:07:02.600 --> 00:07:05.600]  晚上行山就看到天上很多星星
[00:07:05.600 --> 00:07:08.800]  你在網上會看到很多這些照片
[00:07:08.800 --> 00:07:10.200]  都是很漂亮的
[00:07:10.200 --> 00:07:10.600]  拍得
[00:07:10.600 --> 00:07:12.800]  你猜不到香港會有這麼美的夜景
[00:07:12.800 --> 00:07:14.000]  這麼美的星星
[00:07:14.000 --> 00:07:15.600]  這麼美的地方
[00:07:15.600 --> 00:07:18.400]  但是很多時候我們拍這些照片的時候
[00:07:18.400 --> 00:07:21.400]  都是看自己為多的
[00:07:21.400 --> 00:07:22.600]  為什麼這麼說呢?
[00:07:22.600 --> 00:07:25.000]  你有沒有見過一些人拍山景的時候
[00:07:25.000 --> 00:07:27.800]  突然在山上的石頭上玩一下瑜伽
[00:07:27.800 --> 00:07:29.400]  就是這樣扭一下腰
[00:07:29.400 --> 00:07:30.200]  不知道怎麼樣
[00:07:30.200 --> 00:07:30.800]  這樣
[00:07:30.800 --> 00:07:31.400]  又這樣
[00:07:31.400 --> 00:07:33.800]  又差一點跌下去山崖
[00:07:33.800 --> 00:07:34.600]  拍很多
[00:07:34.600 --> 00:07:36.400]  然後又摸一下樹
[00:07:36.400 --> 00:07:37.400]  自己在那裡
[00:07:37.400 --> 00:07:38.200]  就是很漂亮的
[00:07:38.200 --> 00:07:39.000]  摸一下樹
[00:07:39.000 --> 00:07:41.800]  拿著一束花這樣拍照
[00:07:41.800 --> 00:07:43.400]  其實
[00:07:43.400 --> 00:07:45.600]  這個大自然
[00:07:45.600 --> 00:07:48.000]  看你用什麼角度看
[00:07:48.000 --> 00:07:50.000]  你可以看這個大自然
[00:07:50.000 --> 00:07:55.400]  是成為一個突出自我的背景
[00:07:55.400 --> 00:07:58.600]  純粹是為了人拍得漂亮一點
[00:07:58.600 --> 00:08:00.200]  而效力的背景
[00:08:00.200 --> 00:08:01.800]  但是在大衛眼中
[00:08:01.800 --> 00:08:04.800]  他是用欣賞一個愛他的神的角度
[00:08:04.800 --> 00:08:07.200]  去寫這首詩篇
[00:08:07.200 --> 00:08:08.800]  就是寫這首歌
[00:08:09.200 --> 00:08:10.800]  他不是以自我為中心
[00:08:10.800 --> 00:08:13.000]  他是很留心去想
[00:08:13.000 --> 00:08:16.400]  究竟怎樣欣賞神的名和威嚴
[00:08:16.400 --> 00:08:18.200]  是又漂亮又威嚴的呢?
[00:08:18.200 --> 00:08:21.400]  他是用一個欣賞的角度
[00:08:21.400 --> 00:08:23.200]  很多時候我們的信仰
[00:08:23.200 --> 00:08:27.000]  是懷著很多自我中心的動機
[00:08:27.000 --> 00:08:29.800]  我聽過有一個弟兄說
[00:08:29.800 --> 00:08:32.200]  最近做什麼都不相信你了
[00:08:32.200 --> 00:08:33.400]  當然少了祈禱
[00:08:33.400 --> 00:08:35.400]  馬上祈禱回教會
[00:08:36.600 --> 00:08:39.000]  原來神在他的心目中
[00:08:39.000 --> 00:08:41.200]  只是保佑他地上順利而已
[00:08:41.200 --> 00:08:43.600]  另一個就是說
[00:08:43.600 --> 00:08:47.200]  最近我們很多侍奉不順利
[00:08:47.200 --> 00:08:48.800]  我們多開一些祈禱會
[00:08:48.800 --> 00:08:52.600]  教會要順利就多一點祈禱
[00:08:52.600 --> 00:08:55.600]  但是這個其實想一想
[00:08:55.600 --> 00:08:58.600]  究竟是不是我們祈禱最重要的目的呢?
[00:08:58.600 --> 00:09:02.400]  還是我們真的要真心去欣賞神呢?
[00:09:02.400 --> 00:09:05.000]  另一種目的其實也是好的
[00:09:05.000 --> 00:09:07.000]  就是我希望多一點親近神
[00:09:07.000 --> 00:09:10.400]  我就可以得到更多天上的賞賜
[00:09:10.400 --> 00:09:12.400]  說到天上賞賜
[00:09:12.400 --> 00:09:14.600]  就是說一定是屬靈的
[00:09:14.600 --> 00:09:16.000]  聽見都一定是屬靈
[00:09:16.000 --> 00:09:19.200]  但是很多時候我們就忘記了
[00:09:19.200 --> 00:09:23.000]  我們有沒有去認識神為先呢?
[00:09:23.000 --> 00:09:27.800]  還是我要用神去拿地上的賞賜
[00:09:27.800 --> 00:09:29.400]  拿完之後
[00:09:29.400 --> 00:09:31.400]  又拿天上的賞賜
[00:09:31.400 --> 00:09:34.200]  究竟我們會不會將認識神
[00:09:34.200 --> 00:09:36.000]  禱告、靈修
[00:09:36.000 --> 00:09:39.200]  變成一種利己的工具呢?
[00:09:39.200 --> 00:09:42.400]  如果你去過恩愛夫婦營
[00:09:42.400 --> 00:09:46.800]  或者你看過一些夫婦關係的資料
[00:09:46.800 --> 00:09:48.800]  你知道有一個實驗很特別的
[00:09:48.800 --> 00:09:50.800]  他叫一對夫妻
[00:09:50.800 --> 00:09:52.800]  他們結婚一段時間了
[00:09:52.800 --> 00:09:54.400]  要他們怎樣呢?
[00:09:54.400 --> 00:09:57.000]  就是他們什麼都不要做
[00:09:57.000 --> 00:10:00.000]  對望五分鐘
[00:10:00.400 --> 00:10:01.800]  什麼都不要做
[00:10:01.800 --> 00:10:03.800]  坐下來細心
[00:10:03.800 --> 00:10:05.800]  對望對方五分鐘
[00:10:05.800 --> 00:10:08.800]  你覺得看了五分鐘之後
[00:10:08.800 --> 00:10:10.000]  他們有什麼反應呢?
[00:10:10.000 --> 00:10:14.200]  很多對夫婦對望了五分鐘
[00:10:14.200 --> 00:10:16.000]  眼睛不可以轉的時候
[00:10:16.000 --> 00:10:20.000]  他們不知不覺就在哭了
[00:10:20.000 --> 00:10:22.200]  你想到為什麼會哭嗎?
[00:10:22.200 --> 00:10:25.400]  因為原來他們結婚這麼多年
[00:10:25.400 --> 00:10:28.400]  又要帶孩子、又要養家、又要吵架
[00:10:28.600 --> 00:10:30.400]  又要做很多事情
[00:10:30.400 --> 00:10:34.800]  從來沒有欣賞過對方的樣子
[00:10:34.800 --> 00:10:37.400]  原來已經變化很大了
[00:10:37.400 --> 00:10:40.000]  原來認識他的時候他眼睛大
[00:10:40.000 --> 00:10:41.800]  現在也是眼睛大
[00:10:41.800 --> 00:10:43.000]  加很多皺紋
[00:10:43.000 --> 00:10:46.000]  原來沒有留意
[00:10:46.000 --> 00:10:48.000]  因為他們很少對望
[00:10:48.000 --> 00:10:50.000]  就是共同經營一個家
[00:10:50.000 --> 00:10:52.000]  沒有互相對望過
[00:10:52.000 --> 00:10:54.400]  但當對望得久的時候他們哭了
[00:10:54.400 --> 00:10:58.400]  原來對方已經為自己付出了這麼多了
[00:10:59.000 --> 00:11:01.600]  是看樣子才知道而已
[00:11:01.600 --> 00:11:03.200]  平時很多埋怨
[00:11:03.200 --> 00:11:06.800]  但原來很久沒有欣賞過對方的樣子了
[00:11:06.800 --> 00:11:11.400]  我們有多久沒有透過我們的敬拜
[00:11:11.400 --> 00:11:13.200]  沒有透過我們的祈禱
[00:11:13.200 --> 00:11:15.200]  去欣賞神的名
[00:11:15.200 --> 00:11:16.600]  在全地
[00:11:16.600 --> 00:11:18.600]  是何其威嚴呢?
[00:11:18.600 --> 00:11:22.400]  我記得我一次真的看完這段詩篇
[00:11:22.400 --> 00:11:24.400]  在去一個營會的時候
[00:11:24.400 --> 00:11:26.600]  向天上望下星星
[00:11:27.000 --> 00:11:28.600]  望的過程我一時想
[00:11:28.600 --> 00:11:31.800]  究竟能否找到北斗星
[00:11:31.800 --> 00:11:35.400]  南斗星會不會找到呢?
[00:11:35.400 --> 00:11:36.800]  或者北極星會不會找到呢?
[00:11:36.800 --> 00:11:41.000]  我就嘗試上網印了一張天體圖
[00:11:41.000 --> 00:11:42.200]  上網去看
[00:11:42.200 --> 00:11:44.800]  看完之後又在現場再看看
[00:11:44.800 --> 00:11:46.400]  但後來我發現
[00:11:46.400 --> 00:11:48.400]  真的找到
[00:11:48.400 --> 00:11:50.200]  找到北極星
[00:11:50.200 --> 00:11:51.800]  北斗星
[00:11:52.200 --> 00:11:57.200]  它好像真的很刻意放在一個位置
[00:11:57.200 --> 00:11:59.600]  縱然它在晚上會轉
[00:11:59.600 --> 00:12:01.000]  因為地球會轉
[00:12:01.000 --> 00:12:02.800]  當然你現在會知道地球會轉
[00:12:02.800 --> 00:12:05.800]  以前的人以為是天體會轉
[00:12:05.800 --> 00:12:07.600]  但它放在一個位置
[00:12:07.600 --> 00:12:09.000]  是很刻意
[00:12:09.000 --> 00:12:10.800]  很有心思的
[00:12:10.800 --> 00:12:14.000]  我也很記得真的有神在這裡
[00:12:14.000 --> 00:12:16.600]  當然我們現代人再看天體的時候
[00:12:16.600 --> 00:12:19.600]  你就知道神的名是何其美和何其威嚴了
[00:12:19.600 --> 00:12:20.800]  因為每一顆星
[00:12:21.000 --> 00:12:23.600]  都是相隔不知多少億光年的距離
[00:12:23.600 --> 00:12:24.600]  放在這裡
[00:12:24.600 --> 00:12:26.000]  也都每一顆星
[00:12:26.000 --> 00:12:29.400]  很大機會是大過我們地球很多倍
[00:12:29.400 --> 00:12:32.400]  但是神依然是安放得很好
[00:12:32.400 --> 00:12:34.000]  他們是沒有相撞
[00:12:34.000 --> 00:12:35.800]  也是按著既定的軌跡
[00:12:35.800 --> 00:12:37.600]  地球一直在走
[00:12:37.600 --> 00:12:40.600]  也沒有被其他星體撞到
[00:12:40.600 --> 00:12:42.600]  其實機會率是很低的
[00:12:42.600 --> 00:12:45.400]  但是正正是因為有神的安排
[00:12:45.400 --> 00:12:49.200]  一切都是何其美和何其完美呢?
[00:12:50.400 --> 00:12:51.600]  我記得有一次
[00:12:51.600 --> 00:12:54.600]  和一個老師聊天
[00:12:54.600 --> 00:12:56.200]  因為我快要神學畢業了
[00:12:56.200 --> 00:13:00.200]  但是又找不到工場
[00:13:00.200 --> 00:13:02.000]  找不到工作的教會
[00:13:02.000 --> 00:13:05.600]  我看到同學們都紛紛說
[00:13:05.600 --> 00:13:07.800]  他也找到教會侍奉了
[00:13:07.800 --> 00:13:09.600]  然後我就有點擔心了
[00:13:09.600 --> 00:13:12.000]  然後我找我的老師聊天
[00:13:12.000 --> 00:13:15.000]  我其實是想老師介紹一份工作給我做的
[00:13:15.000 --> 00:13:17.600]  我心底裡
[00:13:17.800 --> 00:13:21.400]  但我又不能說得像是很低級的
[00:13:21.400 --> 00:13:22.800]  我就和他聊天
[00:13:22.800 --> 00:13:25.200]  不如我們一起尋求一下神的心意
[00:13:25.200 --> 00:13:27.000]  老師有沒有什麼建議呢?
[00:13:27.000 --> 00:13:28.800]  我以為他會說
[00:13:28.800 --> 00:13:30.200]  我認識哪間教會
[00:13:30.200 --> 00:13:31.400]  有個位置
[00:13:31.400 --> 00:13:32.800]  不如你去試試看
[00:13:32.800 --> 00:13:34.600]  我以為他認識的人多
[00:13:34.600 --> 00:13:37.000]  誰知道他和我說了一句話
[00:13:37.000 --> 00:13:37.600]  他說
[00:13:37.600 --> 00:13:38.600]  你看看
[00:13:38.600 --> 00:13:41.000]  天下間的所有教會
[00:13:41.000 --> 00:13:42.400]  都是屬於神的
[00:13:42.400 --> 00:13:44.400]  你不用擔心
[00:13:44.400 --> 00:13:46.400]  他說完之後
[00:13:46.400 --> 00:13:47.600]  就是祈禱
[00:13:48.000 --> 00:13:49.200]  就沒什麼下文了
[00:13:49.200 --> 00:13:52.200]  然後這句話
[00:13:52.200 --> 00:13:53.600]  成為我人生裡
[00:13:53.600 --> 00:13:56.000]  一句很大衝擊的說話
[00:13:56.000 --> 00:13:56.800]  第一
[00:13:56.800 --> 00:13:58.200]  我一個比較
[00:13:58.200 --> 00:14:00.400]  不是那麼熟悉的自己就覺得
[00:14:00.400 --> 00:14:03.400]  其實我找你也是想介紹一下教會
[00:14:03.400 --> 00:14:04.000]  說得那麼明白
[00:14:04.000 --> 00:14:05.000]  你不知道不是吧
[00:14:05.000 --> 00:14:07.000]  但第一件事就是
[00:14:07.000 --> 00:14:08.800]  他又真的說得很有道理
[00:14:08.800 --> 00:14:12.000]  神既然擺設了所有月亮星宿
[00:14:12.000 --> 00:14:15.000]  也安排了他的福音怎麼傳遞
[00:14:15.000 --> 00:14:17.200]  香港這麼多教會
[00:14:17.200 --> 00:14:18.400]  世界這麼多教會
[00:14:18.400 --> 00:14:22.400]  難道不可以安放你在一個適合的地方嗎
[00:14:22.400 --> 00:14:23.800]  聽完之後
[00:14:23.800 --> 00:14:25.200]  除了自己要認罪悔改
[00:14:25.200 --> 00:14:26.400]  有點慚愧之外
[00:14:26.400 --> 00:14:29.000]  就真的求神引領自己
[00:14:29.000 --> 00:14:30.400]  去一個適合的地方
[00:14:30.400 --> 00:14:32.200]  不知道為什麼和他聊了不久
[00:14:32.200 --> 00:14:33.400]  突然間收到電話
[00:14:33.400 --> 00:14:35.800]  就說有一間教會可以去見一下
[00:14:35.800 --> 00:14:37.000]  就去見了
[00:14:37.000 --> 00:14:38.800]  其實這個
[00:14:38.800 --> 00:14:41.400]  在天上的星體的圖畫
[00:14:41.400 --> 00:14:43.200]  和自己的經歷
[00:14:43.200 --> 00:14:47.000]  試過很多次都在腦海裡面出現過
[00:14:47.800 --> 00:14:48.600]  是很漂亮的
[00:14:48.600 --> 00:14:51.600]  是非常配合得好的
[00:14:51.600 --> 00:14:53.600]  有時想
[00:14:53.600 --> 00:14:54.200]  其實
[00:14:54.200 --> 00:14:56.000]  我是算得了什麼呢
[00:14:56.000 --> 00:14:59.000]  為什麼神會那麼看顧我呢
[00:14:59.000 --> 00:15:00.600]  我們一起讀一讀
[00:15:00.600 --> 00:15:02.800]  詩篇八篇的第四節
[00:15:02.800 --> 00:15:03.800]  預備起
[00:15:03.800 --> 00:15:06.800]  人算甚麼
[00:15:06.800 --> 00:15:08.400]  你竟顧念他
[00:15:08.400 --> 00:15:10.000]  世人算甚麼
[00:15:10.000 --> 00:15:12.000]  你竟眷顧他
[00:15:12.000 --> 00:15:13.200]  這裡說到
[00:15:13.200 --> 00:15:15.000]  他突然間
[00:15:15.000 --> 00:15:16.600]  詩人就是大衛
[00:15:16.600 --> 00:15:17.600]  他有一種醒覺
[00:15:17.600 --> 00:15:18.800]  為什麼
[00:15:18.800 --> 00:15:20.600]  人算得了什麼呢
