
[00:00:00.000 --> 00:00:04.600]  很開心能來到第四節,跟大家分享上帝的說話
[00:04:14.400 --> 00:04:17.400]  就是阿伯拉罕的神與我同在
[00:04:17.400 --> 00:04:21.400]  你如今必定打發我空手而去
[00:04:21.400 --> 00:04:25.400]  神看見我的苦情和我手中的辛勞
[00:04:25.400 --> 00:04:28.400]  就在昨夜擇備了你
[00:04:28.400 --> 00:04:30.400]  拉班猶對亞國說
[00:04:30.400 --> 00:04:34.400]  看吶,這石堆,看吶,這柱子
[00:04:34.400 --> 00:04:37.400]  是我在你我中間所立的
[00:04:37.400 --> 00:04:41.400]  這石堆是證據,這柱子也是證據
[00:04:41.400 --> 00:04:45.400]  我必不越過這石堆去害你
[00:04:45.400 --> 00:04:49.400]  你也不可越過這石堆和柱子來害我
[00:04:49.400 --> 00:04:53.400]  願阿伯拉罕的神和拿學的神
[00:04:53.400 --> 00:04:55.400]  就是他們父親的神
[00:04:55.400 --> 00:04:57.400]  在你我中間判斷
[00:04:57.400 --> 00:05:02.400]  亞國就指著他父親以殺所敬畏的神起誓
[00:05:02.400 --> 00:05:04.400]  又在山上獻祭
[00:05:04.400 --> 00:05:07.400]  請弟兄們來吃飯
[00:05:07.400 --> 00:05:11.400]  他們吃了飯就在山上過夜
[00:05:11.400 --> 00:05:12.400]  我們一起禱告
[00:05:12.400 --> 00:05:16.400]  我們祝福這個群體
[00:05:16.400 --> 00:05:20.400]  讓他們經歷你諸般的保守
[00:05:20.400 --> 00:05:26.400]  特別遇見牧師、師母、Olivia他們幾位的同在
[00:05:26.400 --> 00:05:28.400]  讓他們在前行的路上
[00:05:28.400 --> 00:05:30.400]  看見耶和華你處處的保守、看顧
[00:05:30.400 --> 00:05:32.400]  願主你引領我們
[00:05:32.400 --> 00:05:35.400]  我們這樣禱告奉耶穌基督的名,阿們
[00:05:35.400 --> 00:05:39.400]  各位思想去北區的弟兄姊妹
[00:05:39.400 --> 00:05:43.400]  今天這篇經文對於我這個曾經被武唐猜過去止唐
[00:05:43.400 --> 00:05:46.400]  二十年後又回來的牧者
[00:05:46.400 --> 00:05:48.400]  很有特別的意義
[00:05:48.400 --> 00:05:50.400]  我今天這篇經文大家不要讀錯
[00:05:50.400 --> 00:05:52.400]  我們不是說我是拉班,建良是亞國
[00:05:52.400 --> 00:05:53.400]  我們騙了他二十年
[00:05:53.400 --> 00:05:58.400]  但大家要知道他二十年前原來在北區做唐主任
[00:05:58.400 --> 00:06:00.400]  不知道大家知不知道這個事實
[00:06:00.400 --> 00:06:01.400]  知不知道?
[00:06:01.400 --> 00:06:02.400]  不知道吧
[00:06:02.400 --> 00:06:04.400]  大家不太知道吧
[00:06:04.400 --> 00:06:06.400]  他現在二十年後
[00:06:06.400 --> 00:06:09.400]  在這裡拿了滿滿所有,他會回到北區
[00:06:09.400 --> 00:06:12.400]  但這不是今天經文的重點
[00:06:12.400 --> 00:06:17.400]  今天的經文很想大家考慮進入一個新境界的時候
[00:06:17.400 --> 00:06:21.400]  有同樣亞國所經歷過的所有祝福
[00:06:21.400 --> 00:06:22.400]  我自己回望
[00:06:22.400 --> 00:06:25.400]  我自己都有幾年止唐的經驗
[00:06:25.400 --> 00:06:27.400]  六、七年止唐的經驗
[00:06:27.400 --> 00:06:29.400]  止唐告訴大家是充滿困難的
[00:06:29.400 --> 00:06:32.400]  其中一個困難就是和武唐的關係
[00:06:32.400 --> 00:06:33.400]  是其中一個困難
[00:06:33.400 --> 00:06:35.400]  我們如何調適這些關係
[00:06:35.400 --> 00:06:39.400]  第二就是在裡面有很多很大的挑戰
[00:06:39.400 --> 00:06:40.400]  但我告訴大家
[00:06:40.400 --> 00:06:43.400]  這些困難現在回望每一個都是樂趣
[00:06:43.400 --> 00:06:46.400]  所以如果大家想走出去
[00:06:46.400 --> 00:06:48.400]  就會經歷很大很大的歡樂
[00:06:48.400 --> 00:06:49.400]  很大很大的樂趣
[00:06:49.400 --> 00:06:51.400]  我還記得亞哥在節目中跟我說
[00:06:51.400 --> 00:06:53.400]  將來你過來止唐講完道之後
[00:06:53.400 --> 00:06:56.400]  完了之後馬上可以上深圳玩
[00:06:56.400 --> 00:06:58.400]  我覺得很有吸引力
[00:06:58.400 --> 00:07:01.400]  他說下午的外賢都在深圳工作
[00:07:01.400 --> 00:07:03.400]  我馬上改了電話計劃
[00:07:03.400 --> 00:07:06.400]  可以有數據回大陸
[00:07:06.400 --> 00:07:10.400]  20年前龍應台女士出版了一本書
[00:07:10.400 --> 00:07:12.400]  叫做《大江大海1949》
[00:07:12.400 --> 00:07:14.400]  有多少人看過這本書
[00:07:14.400 --> 00:07:17.400]  大家都很少看書
[00:07:17.400 --> 00:07:19.400]  值得看這本書
[00:07:19.400 --> 00:07:21.400]  書中講述其中一個片段
[00:07:21.400 --> 00:07:23.400]  就是他們一家在1949年
[00:07:23.400 --> 00:07:25.400]  因為他父親是國民黨的憲兵
[00:07:25.400 --> 00:07:27.400]  在戰亂中離散
[00:07:27.400 --> 00:07:30.400]  很奇妙他父親在火車站遇到他母親
[00:07:30.400 --> 00:07:32.400]  他母親在國民黨敗走中國時
[00:07:32.400 --> 00:07:34.400]  在火車站有一歲兒子
[00:07:34.400 --> 00:07:36.400]  打算帶走他
[00:07:36.400 --> 00:07:38.400]  但要開火車那一刻
[00:07:38.400 --> 00:07:40.400]  兒子哭著不肯走
[00:07:40.400 --> 00:07:42.400]  他那一刻不忍心
[00:07:42.400 --> 00:07:44.400]  將兒子交回給他自己的母親
[00:07:44.400 --> 00:07:46.400]  即是他外婆去照顧
[00:07:46.400 --> 00:07:48.400]  當時一家人打算去台灣只是暫時性
[00:07:48.400 --> 00:07:50.400]  以為很快能回大陸
[00:07:50.400 --> 00:07:52.400]  結果一去就是幾十年
[00:07:52.400 --> 00:07:54.400]  當這個母親再回去見到兒子時
[00:07:54.400 --> 00:07:57.400]  已經是一個40歲的中年人
[00:07:57.400 --> 00:07:59.400]  在農村耕作一生的
[00:07:59.400 --> 00:08:01.400]  即是大半生的勞農工作
[00:08:01.400 --> 00:08:03.400]  在這本書中
[00:08:03.400 --> 00:08:05.400]  龍應台說作為一個失敗者
[00:08:05.400 --> 00:08:07.400]  戰敗者的後代
[00:08:07.400 --> 00:08:09.400]  他不以戰敗者作為一個羞恥
[00:08:09.400 --> 00:08:12.400]  他在說戰爭中沒有贏家
[00:08:12.400 --> 00:08:14.400]  在那一代的經歷和悲情
[00:08:14.400 --> 00:08:16.400]  放回今天的經文
[00:08:16.400 --> 00:08:18.400]  我們看到另一個看似人間悲劇的故事
[00:08:18.400 --> 00:08:20.400]  這個歷史中包含了
[00:08:20.400 --> 00:08:22.400]  阿國離開了他父親
[00:08:22.400 --> 00:08:24.400]  因為欺騙他父親而離開他父親
[00:08:24.400 --> 00:08:26.400]  離鄉別井
[00:08:26.400 --> 00:08:28.400]  他離鄉了20年
[00:08:28.400 --> 00:08:30.400]  甚至不能見到他的親生母親
[00:08:30.400 --> 00:08:32.400]  他做一次
[00:08:32.400 --> 00:08:35.400]  今天他在拉板的地方
[00:08:35.400 --> 00:08:37.400]  他做一次面對和背叛
[00:08:37.400 --> 00:08:39.400]  他要回到自己的家鄉
[00:08:39.400 --> 00:08:41.400]  但要回到自己的家鄉
[00:08:41.400 --> 00:08:43.400]  他同時要面對
[00:08:43.400 --> 00:08:45.400]  在家鄉裡他哥哥對他的怒氣
[00:08:45.400 --> 00:08:47.400]  所以他整個流亡過程
[00:08:47.400 --> 00:08:49.400]  對於他來說前途未卜
[00:08:49.400 --> 00:08:51.400]  早前有套電影《九龍城寨》
[00:08:51.400 --> 00:08:53.400]  我沒有看過
[00:08:53.400 --> 00:08:55.400]  不過我看到海報對我很大感觸
[00:08:55.400 --> 00:08:57.400]  離不開留不低
[00:08:57.400 --> 00:08:59.400]  我看到海報裡
[00:08:59.400 --> 00:09:01.400]  好像對一代香港人說話
[00:09:01.400 --> 00:09:03.400]  我心裡很有感受
[00:09:03.400 --> 00:09:05.400]  面對人生去留的抉擇
[00:09:05.400 --> 00:09:08.400]  許我們不需要像長一輩一樣
[00:09:08.400 --> 00:09:10.400]  要一別四十年
[00:09:10.400 --> 00:09:12.400]  但很多時候見到很多要移民的
[00:09:12.400 --> 00:09:15.400]  因為面對自己的父母年老
[00:09:15.400 --> 00:09:18.400]  離開了他們不知道有沒有機會再相見
[00:09:18.400 --> 00:09:20.400]  前路艱難
[00:09:20.400 --> 00:09:22.400]  所以阿國的經歷
[00:09:22.400 --> 00:09:24.400]  不單止對我們去殖堂有啟示
[00:09:24.400 --> 00:09:26.400]  對我們這一代的香港人也有啟示
[00:09:26.400 --> 00:09:28.400]  或者你今天經歷的
[00:09:28.400 --> 00:09:30.400]  不是去與留的移民抉擇
[00:09:30.400 --> 00:09:32.400]  反而很多時候你經歷人到中年
[00:09:32.400 --> 00:09:35.400]  工作踏入瓶頸的抉擇
[00:09:35.400 --> 00:09:38.400]  可能你在工作裡已經做了二十年三十年
[00:09:38.400 --> 00:09:40.400]  因為年資高
[00:09:40.400 --> 00:09:41.400]  薪金厚
[00:09:41.400 --> 00:09:43.400]  同時開始投訴
[00:09:43.400 --> 00:09:45.400]  就好像抓那些子女
[00:09:45.400 --> 00:09:47.400]  他把公司的東西都拿走了
[00:09:47.400 --> 00:09:49.400]  又會說
[00:09:49.400 --> 00:09:51.400]  我們所有的功勞都被他奪去了
[00:09:51.400 --> 00:09:54.400]  拿走了我公司所有的財富
[00:09:54.400 --> 00:09:56.400]  而當時老闆對你的面色
[00:09:56.400 --> 00:09:58.400]  又好像拉班一樣
[00:09:58.400 --> 00:09:59.400]  不如從前
[00:09:59.400 --> 00:10:00.400]  二十年升你又不是
[00:10:00.400 --> 00:10:02.400]  不升你又不是
[00:10:02.400 --> 00:10:03.400]  在這一刻你自己覺得
[00:10:03.400 --> 00:10:05.400]  我對老闆也是很好
[00:10:05.400 --> 00:10:06.400]  他應該對我很好
[00:10:06.400 --> 00:10:08.400]  發覺原來不是這樣的
[00:10:08.400 --> 00:10:10.400]  有一天我分享這些經歷的時候
[00:10:10.400 --> 00:10:12.400]  有個團友跟我說
[00:10:12.400 --> 00:10:14.400]  說了一句令我很深刻印象的說話
[00:10:14.400 --> 00:10:16.400]  他說就算老闆對你好
[00:10:16.400 --> 00:10:18.400]  都是假的
[00:10:18.400 --> 00:10:20.400]  聽到之後心裡很大感觸
[00:10:20.400 --> 00:10:22.400]  為什麼這麼淒涼
[00:10:22.400 --> 00:10:26.400]  這個可能正正是亞國這一刻所經歷的人生的瓶頸
[00:10:26.400 --> 00:10:29.400]  去留之間他要做一個什麼的抉擇
[00:10:29.400 --> 00:10:31.400]  這個都可能我們在人生裡面面對
[00:10:31.400 --> 00:10:34.400]  但回望亞國這十年的流離
[00:10:34.400 --> 00:10:35.400]  不能怪其他人
[00:10:35.400 --> 00:10:37.400]  因為他自己都是他欺騙他爸爸
[00:10:37.400 --> 00:10:39.400]  想欺騙他爸爸的祝福
[00:10:39.400 --> 00:10:42.400]  而引致走了老半生的一個結果
[00:10:42.400 --> 00:10:44.400]  但我們看回亞國的問題是什麼
[00:10:44.400 --> 00:10:48.400]  他前半生很想抓緊所有物質的祝福
[00:10:48.400 --> 00:10:50.400]  不過抓不緊上帝
[00:10:50.400 --> 00:10:54.400]  到今天上帝將他交在另一個危世界的境況
[00:10:54.400 --> 00:10:56.400]  就是在阿蘭人拉班的鬼咋下面
[00:10:56.400 --> 00:10:58.400]  我們也聽過這個經歷
[00:10:58.400 --> 00:11:00.400]  他首先服侍了拉班的七年
[00:11:00.400 --> 00:11:02.400]  想娶一個妻子
[00:11:02.400 --> 00:11:04.400]  但到娶那晚貨不對板
[00:11:04.400 --> 00:11:05.400]  大家好像淘寶一樣
[00:11:05.400 --> 00:11:08.400]  買回來的衣服為什麼和板上這麼大的分別
[00:11:08.400 --> 00:11:10.400]  他就有一個這樣的經歷
[00:11:10.400 --> 00:11:11.400]  那不行那怎麼辦
[00:11:11.400 --> 00:11:13.400]  接著被人抓到痛處
[00:11:13.400 --> 00:11:15.400]  他又要另外再無償服侍七年
[00:11:15.400 --> 00:11:19.400]  才完成了他娶兩個女士的一個經歷
[00:11:19.400 --> 00:11:21.400]  但在他後的七年裏
[00:11:21.400 --> 00:11:23.400]  即是十四年後的七年裏
[00:11:23.400 --> 00:11:25.400]  經歷家裏兩個妻子的爭寵
[00:11:25.400 --> 00:11:29.400]  兩不相讓日嘈夜嘈那種家庭的艱苦
[00:11:29.400 --> 00:11:30.400]  過了十四年
[00:11:30.400 --> 00:11:31.400]  任何一個稀白內人
[00:11:31.400 --> 00:11:34.400]  如果他做奴隸可以贖身贖了兩次
[00:11:34.400 --> 00:11:39.400]  但是當時亞國他知道過了十四年
[00:11:39.400 --> 00:11:40.400]  他關上了藥室
[00:11:40.400 --> 00:11:42.400]  之前三十章二十五節說
[00:11:42.400 --> 00:11:43.400]  好了好了我不想再搞了
[00:11:43.400 --> 00:11:45.400]  這個老闆我不想再跟了
[00:11:45.400 --> 00:11:47.400]  他說我不要公積金不要花紅
[00:11:47.400 --> 00:11:48.400]  我現在全身而退
[00:11:48.400 --> 00:11:51.400]  你給我老婆子女我走算了
[00:11:51.400 --> 00:11:53.400]  但在那一刻拉班不想讓他走
[00:11:53.400 --> 00:11:55.400]  因為拉班知道上帝祝福他
[00:11:55.400 --> 00:11:57.400]  是因為亞國的緣故
[00:11:57.400 --> 00:11:59.400]  接著拉班說不如你多做一陣
[00:11:59.400 --> 00:12:02.400]  亞國又留下來做另外那六年
[00:12:02.400 --> 00:12:03.400]  在這六年裏
[00:12:03.400 --> 00:12:06.400]  聖經說拉班改了他工資十次
[00:12:06.400 --> 00:12:08.400]  可能簡單點說今天
[00:12:08.400 --> 00:12:11.400]  可能公司說今年我們花紅出現金
[00:12:11.400 --> 00:12:13.400]  不過到年尾公司跟你說
[00:12:13.400 --> 00:12:15.400]  我們公司現金流不夠
[00:12:15.400 --> 00:12:16.400]  所以今年沒有花紅了
[00:12:16.400 --> 00:12:17.400]  不好意思
[00:12:17.400 --> 00:12:19.400]  明年我出股票
[00:12:19.400 --> 00:12:21.400]  到明年年尾公司又說
[00:12:21.400 --> 00:12:23.400]  其實我們公司的股票跌到這樣
[00:12:23.400 --> 00:12:25.400]  其實大家都不需要要
[00:12:25.400 --> 00:12:26.400]  都是沒有了今年
[00:12:26.400 --> 00:12:27.400]  就是這樣
[00:12:27.400 --> 00:12:29.400]  在這二十年裏面
[00:12:29.400 --> 00:12:31.400]  拉班只想一件事
[00:12:31.400 --> 00:12:33.400]  就是怎樣可以用亞國用到盡
[00:12:33.400 --> 00:12:35.400]  但是令亞國拿不到任何東西
[00:12:35.400 --> 00:12:37.400]  所以拉班所代表的是一種很勢利的
[00:12:37.400 --> 00:12:39.400]  資本主義的商家
[00:12:39.400 --> 00:12:40.400]  一切都拿到盡
[00:12:40.400 --> 00:12:43.400]  這是拉班作為一個亞蘭人所代表的警方
[00:12:43.400 --> 00:12:45.400]  如果你面對一個這樣的上司
[00:12:45.400 --> 00:12:46.400]  你辭職嗎?
[00:12:46.400 --> 00:12:47.400]  有多少人會辭職?
[00:12:47.400 --> 00:12:49.400]  有多少人都不會
[00:12:49.400 --> 00:12:50.400]  都先捱多一會
[00:12:50.400 --> 00:12:51.400]  都做了二十年
[00:12:51.400 --> 00:12:53.400]  有多少人會這樣?
[00:12:53.400 --> 00:12:54.400]  沒有很多人
[00:12:54.400 --> 00:12:55.400]  有啊
[00:12:55.400 --> 00:12:56.400]  都有些
[00:12:56.400 --> 00:12:58.400]  有些就走了
[00:12:58.400 --> 00:12:59.400]  走還是不走呢?
[00:12:59.400 --> 00:13:00.400]  對於亞國
[00:13:00.400 --> 00:13:01.400]  其實他知道老闆對他不好
[00:13:01.400 --> 00:13:03.400]  他的同事對他都不好
[00:13:03.400 --> 00:13:04.400]  在那一刻
[00:13:04.400 --> 00:13:05.400]  他也知道大家都在怪他
[00:13:05.400 --> 00:13:07.400]  一個不受歡迎的人物
[00:13:07.400 --> 00:13:09.400]  升職加薪都不會有利分
[00:13:09.400 --> 00:13:11.400]  你還捱不捱下去呢?
[00:13:11.400 --> 00:13:13.400]  這就是亞國面對人生的抉擇
[00:13:13.400 --> 00:13:15.400]  但是如果走
[00:13:15.400 --> 00:13:17.400]  其實他面對的是另一個警方
[00:13:17.400 --> 00:13:19.400]  他要回去面對他哥哥耳掃
[00:13:19.400 --> 00:13:20.400]  耳掃說過
[00:13:20.400 --> 00:13:22.400]  老爸死之前我一定會殺亞國
[00:13:22.400 --> 00:13:24.400]  當時老爸還沒死
[00:13:24.400 --> 00:13:25.400]  他如果回去的話
[00:13:25.400 --> 00:13:27.400]  就要面對這個極權的哥哥
[00:13:27.400 --> 00:13:28.400]  性命難保
[00:13:28.400 --> 00:13:29.400]  留下
[00:13:29.400 --> 00:13:30.400]  同時不歡迎你
[00:13:30.400 --> 00:13:32.400]  走又走不到
[00:13:32.400 --> 00:13:34.400]  這一刻真的離不開留不低
[00:13:34.400 --> 00:13:37.400]  如果我們進入這個光景
[00:13:37.400 --> 00:13:39.400]  其實很多人都經歷過這個光景
[00:13:39.400 --> 00:13:41.400]  亞國其實他和我們一樣
[00:13:41.400 --> 00:13:43.400]  他都做不到任何的決定
[00:13:43.400 --> 00:13:45.400]  沒有剛才大家勇敢舉手
[00:13:45.400 --> 00:13:47.400]  他當時是做不到任何的決定
[00:13:47.400 --> 00:13:48.400]  他不知道怎麼辦
[00:13:48.400 --> 00:13:50.400]  就在這個時候發生了一件事
[00:13:50.400 --> 00:13:51.400]  就是第三節
[00:13:51.400 --> 00:13:53.400]  耶華的話
[00:13:53.400 --> 00:13:54.400]  臨到
[00:13:54.400 --> 00:13:55.400]  耶華對亞國說
[00:13:55.400 --> 00:13:57.400]  你要回你祖先之地
[00:13:57.400 --> 00:13:58.400]  到你本族那裡去
[00:13:58.400 --> 00:14:00.400]  我必與你同在
[00:14:00.400 --> 00:14:02.400]  無端端在那一刻
[00:14:02.400 --> 00:14:03.400]  亞國不知道怎麼辦的時候
[00:14:03.400 --> 00:14:05.400]  不是他自己做了任何決定
[00:14:05.400 --> 00:14:07.400]  而是神的話特時間向他宣講
[00:14:07.400 --> 00:14:09.400]  這個宣講
[00:14:09.400 --> 00:14:12.400]  對應神對亞伯拉罕的呼召
[00:14:12.400 --> 00:14:13.400]  神對亞伯拉罕呼召
[00:14:13.400 --> 00:14:16.400]  他離開不進入迦南的時候
[00:14:16.400 --> 00:14:17.400]  同樣差不多的呼召
[00:14:17.400 --> 00:14:20.400]  去到他的孫亞國身上
[00:14:20.400 --> 00:14:21.400]  神的話再一次臨到的時候
[00:14:21.400 --> 00:14:23.400]  就改變了人生的現實
[00:14:23.400 --> 00:14:26.400]  也幫亞國突破了他人生的一個瓶頸
[00:14:26.400 --> 00:14:28.400]  和亞伯拉罕不同
[00:14:28.400 --> 00:14:30.400]  神這次對亞國說了一個人生的主題
[00:14:30.400 --> 00:14:32.400]  我必與你同在
[00:14:32.400 --> 00:14:34.400]  這個是亞國人生的主題
[00:14:34.400 --> 00:14:36.400]  在亞國他覺得神沒有和他同在
[00:14:36.400 --> 00:14:38.400]  在亞國他根本三分之二的人生
[00:14:38.400 --> 00:14:40.400]  都和神作對的人生裡面
[00:14:40.400 --> 00:14:42.400]  神仍然和他同在
[00:14:42.400 --> 00:14:44.400]  神說我這麼多年都和你同在
[00:14:44.400 --> 00:14:46.400]  就像師哥帶的姐妹和我們說
[00:14:46.400 --> 00:14:48.400]  上帝在前面在後面
[00:14:48.400 --> 00:14:50.400]  神的這句話令到亞國回想起
[00:14:50.400 --> 00:14:52.400]  二十年前當他離開他爸爸
[00:14:52.400 --> 00:14:55.400]  去到伯特利闖黃逃亡的時候
[00:14:55.400 --> 00:14:57.400]  神這樣和他說過
[00:14:57.400 --> 00:14:58.400]  在下一張投影片的時候
[00:14:58.400 --> 00:14:59.400]  二十八章十五節
[00:14:59.400 --> 00:15:01.400]  看吶我必與你同在
[00:15:01.400 --> 00:15:03.400]  神一早已經和他說過
[00:15:03.400 --> 00:15:05.400]  無論你往那裡去
[00:15:05.400 --> 00:15:07.400]  我必保佑你
[00:15:07.400 --> 00:15:09.400]  看吶我必與你同在
[00:15:09.400 --> 00:15:11.400]  無論你往那裡去
[00:15:11.400 --> 00:15:12.400]  我必保佑你
[00:15:12.400 --> 00:15:14.400]  願意用這句話祝福每一個
[00:15:14.400 --> 00:15:16.400]  隨著見到牧師師母走出來的每一位
[00:15:16.400 --> 00:15:18.400]  成為你們的現實
[00:15:18.400 --> 00:15:20.400]  上帝和你們說
[00:15:20.400 --> 00:15:22.400]  看吶我必與你同在
[00:15:22.400 --> 00:15:24.400]  無論你往那裡去
[00:15:24.400 --> 00:15:26.400]  我必保佑你
[00:15:26.400 --> 00:15:29.400]  願意成為我們第四子的每一個弟兄姊妹的現實
[00:15:29.400 --> 00:15:31.400]  原來在二十年前
[00:15:31.400 --> 00:15:32.400]  當亞國還沒有抓緊神
[00:15:32.400 --> 00:15:33.400]  在那一刻他還和神說
[00:15:33.400 --> 00:15:35.400]  如果我能夠有東西吃
[00:15:35.400 --> 00:15:36.400]  很簡單的一句要求
[00:15:36.400 --> 00:15:37.400]  我有東西吃
[00:15:37.400 --> 00:15:39.400]  我回到我爸爸的身邊
[00:15:39.400 --> 00:15:41.400]  我就將你當成我的神
[00:15:41.400 --> 00:15:44.400]  就算在那一刻亞國還沒有抓緊神的時候
[00:15:44.400 --> 00:15:45.400]  神已經在抓緊他
[00:15:45.400 --> 00:15:46.400]  所以呢
[00:15:46.400 --> 00:15:47.400]  在二十年之後
[00:15:47.400 --> 00:15:49.400]  當神的說話再一次臨到他的時候
[00:15:49.400 --> 00:15:52.400]  他叫他的老婆回來的時候
[00:15:52.400 --> 00:15:54.400]  他和兩個老婆說
[00:15:54.400 --> 00:15:56.400]  他對神有一個不同的認識
[00:15:56.400 --> 00:15:58.400]  有一個完全不同的看法
[00:15:58.400 --> 00:16:01.400]  在那一刻
[00:16:01.400 --> 00:16:03.400]  我們知道亞國在一個困境裡面
[00:16:03.400 --> 00:16:05.400]  進退維谷
[00:16:05.400 --> 00:16:07.400]  因為其實他在困境裡面
[00:16:07.400 --> 00:16:12.400]  他的選擇的決定是什麼呢
[00:16:12.400 --> 00:16:15.400]  二十年前的選擇就是要求世界的祝福
[00:16:15.400 --> 00:16:16.400]  二十年後
[00:16:16.400 --> 00:16:18.400]  可能他的選擇也是在想
[00:16:18.400 --> 00:16:20.400]  我回去還有沒有這些的祝福呢
[00:16:20.400 --> 00:16:21.400]  在他的選擇裡面
[00:16:21.400 --> 00:16:24.400]  可能當時還在想
[00:16:24.400 --> 00:16:27.400]  我能不能夠拿到世界物質的祝福
[00:16:27.400 --> 00:16:29.400]  不過神在那一刻臨在
[00:16:29.400 --> 00:16:31.400]  跟他說你不要聽世界的祝福
