
[00:00:00.000 --> 00:00:05.000]  今晚來到大家當中想講一卷書卷
[00:16:25.000 --> 00:16:29.000]  但是當我們領受了耶穌基督的愛的時候
[00:16:29.000 --> 00:16:33.000]  我們多了一份自由去愛一些我們愛不到的人
[00:16:33.000 --> 00:16:36.000]  我們思想耶穌基督同樣是這樣愛我們
[00:16:36.000 --> 00:16:37.000]  他沒有任何的困鎖
[00:16:37.000 --> 00:16:39.000]  讓他要為我們釘在十字架上
[00:16:39.000 --> 00:16:41.000]  神是自願拆敗他的兒子
[00:16:41.000 --> 00:16:45.000]  而他的兒子也是自願為我們釘在十字架上
[00:16:45.000 --> 00:16:48.000]  基督是自願而自由地釘在十字架上
[00:16:48.000 --> 00:16:49.000]  所以有一個真正的自由
[00:16:49.000 --> 00:16:51.000]  唯有神是真正的自由
[00:16:51.000 --> 00:16:53.000]  在神裏面才有自由
[00:16:53.000 --> 00:16:55.000]  因為神要行出來的善
[00:16:55.000 --> 00:16:56.000]  無論多困難
[00:16:56.000 --> 00:16:59.000]  他絕對有能力行出來
[00:16:59.000 --> 00:17:01.000]  這個才是真正的自由
[00:17:01.000 --> 00:17:03.000]  保羅所寫的都是事實
[00:17:03.000 --> 00:17:05.000]  他的年紀和困境都是正確的事
[00:17:05.000 --> 00:17:07.000]  他用愛心求肥你們
[00:17:07.000 --> 00:17:09.000]  這一切他都說了出來
[00:17:09.000 --> 00:17:10.000]  也是真理的事
[00:17:10.000 --> 00:17:13.000]  但是保羅卻做了一件事情
[00:17:13.000 --> 00:17:15.000]  保羅做了一件事情
[00:17:15.000 --> 00:17:17.000]  期望肥你們的決定是出於自由
[00:17:17.000 --> 00:17:18.000]  他做了這件事
[00:17:18.000 --> 00:17:22.000]  他就將亞尼西牟送回去哥羅西
[00:17:22.000 --> 00:17:25.000]  讓肥你們面對著得罪他的奴隸的時候
[00:17:25.000 --> 00:17:29.000]  他再自己決定他應該怎樣去處理
[00:17:29.000 --> 00:17:30.000]  我記得很多年前
[00:17:30.000 --> 00:17:35.000]  我在國內聽見家庭教會說了一個見證給我聽
[00:17:35.000 --> 00:17:37.000]  好像類似一個這樣的情況
[00:17:37.000 --> 00:17:40.000]  教會帶了一個弟兄去耶穌
[00:17:40.000 --> 00:17:46.000]  後來發現這個弟兄犯了一個需要負死刑的罪行
[00:17:46.000 --> 00:17:48.000]  教會很為難
[00:17:48.000 --> 00:17:50.000]  按他所犯的事應該受死刑
[00:17:50.000 --> 00:17:52.000]  他也逃離了很遠的地方
[00:17:52.000 --> 00:17:54.000]  去了一個很偏遠的地方
[00:17:54.000 --> 00:17:57.000]  在一個很偏遠的地方那間教會帶了他去信主
[00:17:57.000 --> 00:18:01.000]  後來這個教會和這個信主的弟兄決定
[00:18:01.000 --> 00:18:04.000]  他們一起回到出事的地方自首
[00:18:04.000 --> 00:18:09.000]  陪著這個弟兄接受了他要接受的死刑
