
[00:00:00.000 --> 00:00:05.520]  好,謝謝敬拜隊和我們一起
[00:01:27.680 --> 00:01:29.360]  例如TikTok
[00:01:29.360 --> 00:01:30.640]  我不知道你們有沒有用
[00:01:30.640 --> 00:01:35.040]  TikTok是你們當中有用的一個應用程式
[00:01:35.040 --> 00:01:36.800]  可能你們看過很多影片
[00:01:36.800 --> 00:01:38.560]  它在一個網頁中
[00:01:38.560 --> 00:01:39.840]  我截圖出來的
[00:01:39.840 --> 00:01:42.320]  它說他們都有他們的企業使命
[00:01:42.320 --> 00:01:45.040]  他們的使命是他們成立
[00:01:45.040 --> 00:01:49.040]  或者存在去辦這個應用程式的一個目的
[00:01:49.040 --> 00:01:50.720]  它說它的「Mission」
[00:01:50.720 --> 00:01:54.720]  它的使命就是要啟發使用者的創造力
[00:01:54.720 --> 00:01:57.200]  為大家帶來歡樂
[00:01:57.200 --> 00:02:00.080]  我不知道對於它們這個「Mission Statement」
[00:02:00.080 --> 00:02:02.800]  它們的使命你覺得它們成不成功
[00:02:02.800 --> 00:02:05.920]  你覺得這個平台真的可以幫助一些創作者
[00:02:05.920 --> 00:02:08.560]  去分享他們的靈感
[00:02:08.560 --> 00:02:10.000]  分享他們的創造
[00:02:10.000 --> 00:02:12.080]  甚至我想有趣的影片
[00:02:12.080 --> 00:02:14.080]  都是帶給你們很多的歡樂
[00:02:14.080 --> 00:02:17.040]  不知道你們覺得它們的使命成不成功
[00:02:17.040 --> 00:02:22.800]  昨天和今天都是教會的一個叫「猜拳」主人
[00:02:22.800 --> 00:02:24.240]  不知道大家知不知道
[00:02:24.240 --> 00:02:27.920]  「猜拳」或「宣教」這個中文
[00:02:27.920 --> 00:02:32.320]  其實英文同樣都是在說「Mission」這個字
[00:02:32.320 --> 00:02:34.560]  究竟對於這個字
[00:02:34.560 --> 00:02:36.960]  「猜拳」、「宣教」、「Mission」這個字眼
[00:02:36.960 --> 00:02:38.960]  很多時候我們是在教會
[00:02:38.960 --> 00:02:41.040]  是在基督徒的群體出現
[00:02:41.040 --> 00:02:43.200]  這個字代表著甚麼呢?
[00:02:43.200 --> 00:02:44.720]  或者可以問的是
[00:02:44.720 --> 00:02:47.120]  這個「宣教」、「猜拳」的使命
[00:02:47.120 --> 00:02:49.680]  既然是我們基督徒共同的使命的時候
[00:02:49.680 --> 00:02:52.480]  在這個教會或我們這個群體存在
[00:02:52.480 --> 00:02:53.920]  在這個地上的目的
[00:02:53.920 --> 00:02:55.920]  究竟是甚麼一回事呢?
[00:02:55.920 --> 00:02:59.200]  如果要容納我講「猜」和「拳」是甚麼呢?
[00:02:59.200 --> 00:03:03.200]  我想我簡單地用這句句子去表達
[00:03:03.200 --> 00:03:05.600]  上帝要我們有一個使命
[00:03:05.600 --> 00:03:07.600]  要去猜拳、要去宣教
[00:03:07.600 --> 00:03:11.520]  其實就是基督徒被上帝去猜排
[00:03:11.520 --> 00:03:13.520]  猜排進到人群當中
[00:03:13.520 --> 00:03:15.600]  去傳揚上帝的愛
[00:03:15.600 --> 00:03:19.840]  去將福音這個好的消息帶給其他人
[00:03:19.840 --> 00:03:23.040]  究竟我們怎樣去到達成
[00:03:23.040 --> 00:03:24.960]  或者我們的生命、我們的生活
[00:03:24.960 --> 00:03:28.720]  應該怎樣去完成上帝給我們這一伙的使命
[00:03:28.720 --> 00:03:29.840]  是給我們每一個
[00:03:29.840 --> 00:03:32.240]  這個猜拳並不是只給拳道人
[00:03:32.240 --> 00:03:33.440]  不是只給導師
[00:03:33.440 --> 00:03:35.680]  在座我們每一位認識上帝的
[00:03:35.680 --> 00:03:38.640]  你都是一起共同擁有這個使命的
[00:03:38.640 --> 00:03:41.760]  今天很想透過《路加福音》
[00:03:41.760 --> 00:03:45.760]  10章25至37節去看一看
[00:03:45.760 --> 00:03:49.520]  究竟我們怎樣去完成上帝給我們的使命呢?
[00:03:49.520 --> 00:03:53.520]  我們的生活、我們的生命需要有甚麼改變呢?
[00:03:53.520 --> 00:03:56.720]  去幫助我們去達成這個任務
[00:03:56.720 --> 00:04:01.440]  我們先去讀今天的經文
[00:04:01.440 --> 00:04:03.440]  我們一起去讀吧
[00:04:03.440 --> 00:04:04.960]  準備起
[00:04:04.960 --> 00:04:19.280]  (經文)
[00:04:19.280 --> 00:04:40.720]  (中文)
[00:04:40.720 --> 00:05:08.560]  (中文)
[00:05:08.560 --> 00:05:37.200]  (中文)
[00:05:37.200 --> 00:05:49.520]  (中文)
[00:05:49.520 --> 00:05:51.520]  我們先有一個禱告
[00:05:51.520 --> 00:05:54.960]  (中文)
[00:05:54.960 --> 00:06:02.560]  (中文)
[00:06:02.560 --> 00:06:21.120]  (中文)
[00:06:21.120 --> 00:06:21.920]  (中文)
[00:06:21.920 --> 00:06:25.040]  剛剛提到
[00:06:25.040 --> 00:06:30.960]  一開始是一個背景的故事
[00:06:30.960 --> 00:06:34.720]  有一個律法師起來試探耶穌
[00:06:34.720 --> 00:06:37.840]  不知道大家知不知道律法師是甚麼人
[00:06:37.840 --> 00:06:39.040]  簡單來說
[00:06:39.040 --> 00:06:42.400]  他們對舊約的律法研究很有心得
[00:06:42.400 --> 00:06:44.800]  他們可能簡單一點就是擁有今天
[00:06:44.800 --> 00:06:48.080]  律法的PhD之類的神學家
[00:06:48.080 --> 00:06:51.680]  而在25節很快就已經告訴我們
[00:06:51.680 --> 00:06:55.120]  這個律法師去問耶穌其實是有一個動機的
[00:06:55.120 --> 00:06:58.720]  他的動機是為了要試探耶穌
[00:06:58.720 --> 00:07:02.080]  《羅格福音》中說試探
[00:07:02.080 --> 00:07:04.800]  通常的意義都是不良的動機
[00:07:04.800 --> 00:07:06.000]  是心術不正的
[00:07:06.000 --> 00:07:07.360]  因為在《羅格福音》中
[00:07:07.360 --> 00:07:09.680]  其餘的例如試探這個字
[00:07:09.680 --> 00:07:10.960]  大家如果有想像過
[00:07:10.960 --> 00:07:13.840]  記得魔鬼也有試探耶穌
[00:07:13.840 --> 00:07:15.360]  是同一個字眼
[00:07:15.360 --> 00:07:18.880]  所以在當中律法師說他想試探耶穌
[00:07:18.880 --> 00:07:23.040]  是想掌握一些可以陷害耶穌的證據
[00:07:23.040 --> 00:07:26.240]  或者很想指控他教錯東西
[00:07:26.240 --> 00:07:28.640]  所以他帶著這個目的出現
[00:07:28.640 --> 00:07:30.880]  耶穌知道他的動機後
[00:07:30.880 --> 00:07:34.720]  他沒有直接回答這個問題
[00:07:34.720 --> 00:07:38.160]  他反問這個PhD的神學家
[00:07:38.160 --> 00:07:40.400]  他說既然你身為律法師
[00:07:40.400 --> 00:07:42.240]  這麼專業研究律法
[00:07:42.240 --> 00:07:43.680]  你讀過什麼呢?
[00:07:43.680 --> 00:07:45.680]  你讀過很多舊約的律法
[00:07:45.680 --> 00:07:48.480]  你講一下你專家的意見出來吧
[00:07:48.480 --> 00:07:50.800]  這個律法師很有信心
[00:07:50.800 --> 00:07:51.840]  他馬上回答
[00:07:51.840 --> 00:07:52.720]  回答什麼呢?
[00:07:52.720 --> 00:07:57.120]  他回答你要盡心盡性盡義盡力愛主你的神
[00:07:57.120 --> 00:07:59.120]  要愛倫與己
[00:07:59.120 --> 00:08:02.560]  你覺得這個律法師的回答如何呢?
[00:08:02.560 --> 00:08:04.160]  耶穌對他說
[00:08:04.160 --> 00:08:05.680]  你回答得正確
[00:08:05.680 --> 00:08:07.840]  簡單來說就是他拿了100分
[00:08:07.840 --> 00:08:09.440]  正確沒有誤的
[00:08:09.440 --> 00:08:10.560]  100分
[00:08:10.560 --> 00:08:13.120]  當這個律法師拿了100分之後
[00:08:13.120 --> 00:08:15.600]  他沒有繼續就走了
[00:08:15.600 --> 00:08:20.240]  我們看到他在29節再問
[00:08:20.240 --> 00:08:22.320]  他再問耶穌第二個問題
[00:08:22.400 --> 00:08:24.400]  他就說這個問題
[00:08:24.400 --> 00:08:27.360]  其實是想繼續與耶穌一較高下
[00:08:27.360 --> 00:08:31.840]  因為29節說到那個人要證明自己有理
[00:08:31.840 --> 00:08:34.080]  所以他問這個問題
[00:08:34.080 --> 00:08:36.800]  證明自己有理的意思是
[00:08:36.800 --> 00:08:38.880]  他想在耶穌面前證明
[00:08:38.880 --> 00:08:40.160]  他是很厲害的
[00:08:40.160 --> 00:08:41.680]  他是一個義的人
[00:08:41.680 --> 00:08:45.120]  是一個完全沒有瑕疵完美的人
[00:08:45.120 --> 00:08:48.800]  甚至他想表現自己是全部知道上帝的律法
[00:08:48.800 --> 00:08:49.760]  是高人一等
[00:08:49.760 --> 00:08:50.880]  被人優越
[00:08:50.880 --> 00:08:53.440]  同樣都是他試探耶穌
[00:08:53.440 --> 00:08:56.800]  在當中表現自己的過程
[00:08:56.800 --> 00:08:59.120]  當耶穌
[00:08:59.120 --> 00:09:02.160]  這個律法師問了第二個問題的時候
[00:09:02.160 --> 00:09:04.160]  誰是我的論社呢?
[00:09:04.160 --> 00:09:05.680]  其實耶穌很早
[00:09:05.680 --> 00:09:08.720]  他的心已經知道這位律法師是想辯論
[00:09:08.720 --> 00:09:12.240]  他想誇耀自己的能力和地位
[00:09:12.240 --> 00:09:15.040]  所以耶穌沒有直接與他爭辯
[00:09:15.040 --> 00:09:17.680]  他反而說了一個故事
[00:09:17.680 --> 00:09:20.080]  一個大家都很熟悉
[00:09:20.080 --> 00:09:21.680]  很撒瑪利亞人的故事
[00:09:21.680 --> 00:09:25.120]  去回應律法師心中的一些問題
[00:09:25.120 --> 00:09:27.600]  或者回應他在當中
[00:09:27.600 --> 00:09:28.640]  故事是怎樣的呢?
[00:09:28.640 --> 00:09:29.680]  相信大家都很熟悉
[00:09:29.680 --> 00:09:32.960]  不過還是一起看看當中的情況
[00:09:32.960 --> 00:09:34.320]  耶穌說
[00:09:34.320 --> 00:09:35.840]  他說有一個人
[00:09:35.840 --> 00:09:36.640]  是
[00:09:36.640 --> 00:09:39.200]  就在耶路撒冷下到耶利哥
[00:09:39.200 --> 00:09:42.000]  耶路撒冷當中有聖殿
[00:09:42.000 --> 00:09:44.160]  很多人都會說想耶路撒冷
[00:09:44.160 --> 00:09:45.920]  因為它是一個山丘的地方
[00:09:45.920 --> 00:09:48.400]  有一個人可能在聖殿
[00:09:48.400 --> 00:09:50.560]  或者在耶路撒冷這個地方
[00:09:50.560 --> 00:09:52.000]  下到耶利哥的時候
[00:09:52.000 --> 00:09:54.480]  他就落在強盜的手中
[00:09:54.480 --> 00:09:57.600]  那些強盜就想
[00:09:57.600 --> 00:09:59.440]  拿走他所有身上的東西
[00:09:59.440 --> 00:10:00.560]  想偷東西
[00:10:00.560 --> 00:10:02.160]  就脫掉他的衣服
[00:10:02.160 --> 00:10:03.840]  又將他打個半死
[00:10:03.840 --> 00:10:06.560]  就將這個人放在路旁
[00:10:06.560 --> 00:10:07.920]  然後就走了
[00:10:07.920 --> 00:10:09.200]  同樣的
[00:10:09.200 --> 00:10:10.560]  有一個祭司
[00:10:10.560 --> 00:10:11.680]  也有一個利美人
[00:10:11.680 --> 00:10:12.960]  我想他們在耶路撒冷
[00:10:12.960 --> 00:10:15.280]  他們本身是宗教的領袖
[00:10:15.280 --> 00:10:17.280]  可能他們在聖殿
[00:10:17.280 --> 00:10:19.280]  完成了他們的服侍
[00:10:19.280 --> 00:10:20.880]  一些祭祀等等
[00:10:20.880 --> 00:10:22.320]  他們就經過這條路
[00:10:22.320 --> 00:10:24.320]  同一條路下來當中
[00:10:24.320 --> 00:10:25.840]  他們經過這條路的時候
[00:10:25.840 --> 00:10:28.400]  都看到這個被打得半死的人
[00:10:28.400 --> 00:10:31.520]  但是他們兩個祭司和利美人
[00:10:31.520 --> 00:10:33.360]  他們都沒有理會
[00:10:33.360 --> 00:10:34.800]  他們的經文就是說
[00:10:34.800 --> 00:10:36.560]  看到之後就繞路走
[00:10:36.560 --> 00:10:38.560]  去另一邊去了
[00:10:38.560 --> 00:10:39.920]  之後再說
[00:10:39.920 --> 00:10:43.280]  「可是有一個撒瑪利亞人路過那裡」
[00:10:43.280 --> 00:10:45.680]  「看見他就動了持心」
[00:10:45.680 --> 00:10:48.640]  「上前用酒和油」
[00:10:48.640 --> 00:10:50.160]  「成為一些藥物」
[00:10:50.160 --> 00:10:52.720]  「敷在他的傷處裏面包裹好」
[00:10:52.720 --> 00:10:54.480]  甚至說他再進一步就是
[00:10:54.480 --> 00:10:58.720]  扶他上路或馬路
[00:10:58.720 --> 00:11:01.040]  帶他去旅店休息
[00:11:01.040 --> 00:11:02.720]  更加給一些錢
[00:11:02.720 --> 00:11:03.920]  給店主說
[00:11:03.920 --> 00:11:06.880]  「你用這些錢去關心他」
[00:11:06.880 --> 00:11:08.880]  「或者幫他療傷等等」
[00:11:08.880 --> 00:11:12.160]  甚至說假設要再多一點錢
[00:11:12.160 --> 00:11:16.000]  他都會回來再付費用
[00:11:16.000 --> 00:11:20.080]  當耶穌說完這個故事之後
[00:11:20.080 --> 00:11:24.640]  他就反問剛才那位律法師的問題
[00:11:24.640 --> 00:11:27.440]  他說他沒有回答瑞士的論述
[00:11:27.440 --> 00:11:28.640]  他說這三個人
[00:11:28.640 --> 00:11:33.440]  哪一個是落在強盜手中的人的論述
[00:11:33.440 --> 00:11:36.160]  律法師這次的回答是
[00:11:36.160 --> 00:11:38.160]  「是憐憫他的」
[00:11:38.160 --> 00:11:41.120]  你又覺得他看完這個故事
[00:11:41.120 --> 00:11:43.920]  律法師的回答是否正確呢
[00:11:43.920 --> 00:11:46.320]  他又回答得對
[00:11:46.320 --> 00:11:48.000]  當他回答得對
[00:11:48.000 --> 00:11:49.760]  耶穌對律法師說
[00:11:49.760 --> 00:11:53.200]  「你去照樣做吧」
[00:11:53.200 --> 00:11:56.960]  剛剛我們看了這段經文
[00:11:56.960 --> 00:12:00.240]  當我們細心留意的時候
[00:12:00.240 --> 00:12:02.800]  耶穌問了兩次問題
[00:12:02.800 --> 00:12:05.680]  律法書上是怎樣說的
[00:12:05.680 --> 00:12:07.040]  你怎樣念
[00:12:07.040 --> 00:12:08.560]  耶穌問完律法師
[00:12:08.560 --> 00:12:10.800]  律法師就回答正確
[00:12:10.800 --> 00:12:11.840]  拿了100分
[00:12:11.840 --> 00:12:13.520]  同樣是36節
[00:12:13.520 --> 00:12:19.360]  這位耶穌同樣問律法師一個問題
[00:12:19.360 --> 00:12:22.560]  而律法師同樣回答正確
[00:12:22.560 --> 00:12:24.320]  他說是憐憫他的
[00:12:24.320 --> 00:12:26.160]  但我們再細心留意的時候
[00:12:26.160 --> 00:12:28.960]  耶穌在對他的回答當中
[00:12:28.960 --> 00:12:31.040]  他除了回答了「你答對」之外
[00:12:31.040 --> 00:12:34.080]  他有一個同樣的命令的字語
[00:12:34.080 --> 00:12:36.880]  他說「你這樣做吧」
[00:12:36.880 --> 00:12:38.880]  28節或37節
[00:12:38.880 --> 00:12:42.960]  「你答對,你就去照樣做吧」
[00:12:42.960 --> 00:12:45.440]  我想在這段經文中
[00:12:45.440 --> 00:12:46.480]  我們可以看到
[00:12:46.480 --> 00:12:49.920]  律法師一開始就很想試探
[00:12:49.920 --> 00:12:53.600]  他感興趣的就是要和耶穌辯論
[00:12:53.600 --> 00:12:55.600]  顯明他是律法師很厲害
[00:12:55.600 --> 00:12:56.800]  很有地位
[00:12:56.800 --> 00:12:58.320]  很有理據
[00:12:58.320 --> 00:13:00.880]  想向人誇耀他的能力
[00:13:00.880 --> 00:13:04.960]  的確,律法師所有的答案都答得對
[00:13:04.960 --> 00:13:07.840]  但律法師和耶穌的對話之間
[00:13:07.840 --> 00:13:10.160]  為何耶穌要特意回應的時候
[00:13:10.160 --> 00:13:12.160]  說了這個故事呢?
[00:13:12.160 --> 00:13:14.160]  原來其實
[00:13:14.160 --> 00:13:18.320]  耶穌很想讓律法師知道
[00:13:18.320 --> 00:13:22.080]  你知道上帝的律法是不足的
[00:13:22.080 --> 00:13:24.560]  你答了100分又如何呢?
[00:13:24.560 --> 00:13:26.960]  正如剛剛在故事中
[00:13:26.960 --> 00:13:28.960]  其實有一點諷刺的意味
[00:13:28.960 --> 00:13:32.480]  剛剛說到律法師是一個宗教的領袖
[00:13:32.480 --> 00:13:37.440]  但在經文或故事中
[00:13:37.440 --> 00:13:39.600]  祭司和利尾人
[00:13:39.600 --> 00:13:42.720]  其實他們同樣是當時的宗教領袖
[00:13:42.720 --> 00:13:44.720]  在故事中
[00:13:44.720 --> 00:13:46.480]  他們看到一個受傷的人
[00:13:46.480 --> 00:13:48.480]  他們沒有好好地
[00:13:48.480 --> 00:13:50.320]  連基本的慰問
[00:13:50.320 --> 00:13:53.680]  幫助他的行動也沒有做
[00:13:53.680 --> 00:13:55.920]  我想他們這一群宗教領袖
[00:13:55.920 --> 00:13:59.600]  剛剛說他們從耶路撒冷來到耶利哥
[00:13:59.600 --> 00:14:02.480]  他們可能剛剛在聖殿中
[00:14:02.480 --> 00:14:06.080]  唸完摩西的律法
[00:14:06.080 --> 00:14:08.080]  要如何愛神愛人
[00:14:08.080 --> 00:14:10.880]  同時他們不單是唸
[00:14:10.880 --> 00:14:13.360]  他們更會教導一群百姓
[00:14:13.360 --> 00:14:16.160]  要知道要愛神愛人
[00:14:16.160 --> 00:14:18.880]  但我們看到在他們的生活中
[00:14:18.880 --> 00:14:21.280]  利尾人、祭司
[00:14:21.280 --> 00:14:24.320]  和耶穌要讓律法師反思
[00:14:24.320 --> 00:14:25.360]  你的生活
[00:14:25.360 --> 00:14:28.320]  你知道有很多上帝的律法
[00:14:28.320 --> 00:14:31.680]  但你有沒有在你的生活中行出來呢?
[00:14:31.680 --> 00:14:34.080]  你是否在遵從上帝的律法
[00:14:34.080 --> 00:14:38.080]  還是只是在你的頭腦中唸呢?
[00:14:38.080 --> 00:14:41.280]  剛剛也說到有一個撒瑪利亞人
[00:14:41.280 --> 00:14:42.640]  他不一樣
[00:14:42.640 --> 00:14:45.840]  他很實在地走出
[00:14:45.840 --> 00:14:49.280]  什麼是愛神愛人的
[00:14:49.280 --> 00:14:52.000]  上帝的心意在當中
[00:14:52.000 --> 00:14:54.720]  他幫助受傷的人
[00:14:54.720 --> 00:14:58.880]  他也用油和酒去成為
[00:14:58.880 --> 00:15:00.320]  幫助他療傷
[00:15:00.320 --> 00:15:03.760]  也帶他到旅店中休息各方面
[00:15:04.480 --> 00:15:07.040]  其實耶穌很想
[00:15:07.040 --> 00:15:14.960]  耶穌很想讓律法師去反思
[00:15:14.960 --> 00:15:18.880]  即使一個人知道所有正確的答案
[00:15:18.880 --> 00:15:21.920]  也不意味著他認識上帝
[00:15:21.920 --> 00:15:25.200]  成就律法或上帝對我們的心意
[00:15:25.200 --> 00:15:29.040]  我們要去愛神、愛人
[00:15:29.040 --> 00:15:30.480]  正如剛才的經文說
[00:15:30.480 --> 00:15:33.600]  我們要盡心盡性盡義去愛上帝
[00:15:33.600 --> 00:15:35.360]  也要愛倫如己
[00:15:35.360 --> 00:15:39.200]  但這不應該只是在頭腦上的知識
[00:15:39.200 --> 00:15:41.280]  祂期望上帝的群體
[00:15:41.280 --> 00:15:43.200]  去走出這份愛
[00:15:43.200 --> 00:15:45.920]  我想愛的確不像律法師所說的
[00:15:45.920 --> 00:15:47.760]  「我知,我講得出」
[00:15:47.760 --> 00:15:50.640]  而是在當中要實踐、要行動
[00:15:50.640 --> 00:15:52.640]  正如那位撒瑪利亞人
[00:15:52.640 --> 00:15:55.200]  我想耶穌一語
[00:15:55.200 --> 00:15:57.280]  或直接用這個故事
[00:15:57.280 --> 00:16:00.400]  去道破了律法師生命的問題
[00:16:00.400 --> 00:16:01.680]  祂不是不知道
[00:16:01.680 --> 00:16:03.680]  而是知而不行
[00:16:03.680 --> 00:16:08.160]  的確在這個世界有很多有知識的人
[00:16:08.160 --> 00:16:12.640]  但等不等於他們是一個有情、有愛的人呢
[00:16:12.640 --> 00:16:14.160]  是不一定的
[00:16:14.160 --> 00:16:17.680]  今天很想反思一下我們的生命
[00:16:17.680 --> 00:16:21.040]  我們有時會否也像律法師一樣
[00:16:21.040 --> 00:16:22.880]  可能在座的你們
[00:16:22.880 --> 00:16:26.400]  我相信你們小時候已經回教會
[00:16:26.400 --> 00:16:28.560]  可能聽過很多關於聖經的故事
[00:16:28.560 --> 00:16:29.600]  一些道理
[00:16:29.600 --> 00:16:30.640]  你們聽過很多
[00:16:30.640 --> 00:16:32.560]  甚至我知道你們很熟悉聖經
[00:16:32.560 --> 00:16:34.720]  因為在聖經問答比賽時
[00:16:34.720 --> 00:16:37.760]  你們也很快回答到正確答案
[00:16:37.760 --> 00:16:40.800]  在查經時你們也很快地說
[00:16:40.800 --> 00:16:42.320]  「我知道答案了」
[00:16:42.320 --> 00:16:46.320]  很直接地回答到正確答案
[00:16:46.320 --> 00:16:50.240]  甚至這個世界也要求我們追求學問
[00:16:50.240 --> 00:16:53.120]  要得到很多知識
[00:16:53.120 --> 00:16:55.520]  但其實上帝不是這樣看的
[00:16:55.520 --> 00:16:57.920]  祂不是要我們一味聽
[00:16:57.920 --> 00:16:59.440]  一味知道
[00:16:59.440 --> 00:17:01.680]  祂很多時候給我們聖經
[00:17:01.680 --> 00:17:04.400]  或是給我們進行祂的律例
[00:17:04.400 --> 00:17:05.440]  是最重要的
[00:17:05.440 --> 00:17:06.880]  要我們去實踐
[00:17:06.880 --> 00:17:09.040]  所以我想上帝
[00:17:09.040 --> 00:17:10.960]  今天我們剛開始說
[00:17:10.960 --> 00:17:13.040]  這個任務、猜拳
[00:17:13.040 --> 00:17:15.440]  我想今天你們坐在這裡聽
[00:17:15.440 --> 00:17:16.560]  聽完之後
[00:17:16.560 --> 00:17:18.480]  我不知道你們會有甚麼感受
[00:17:18.480 --> 00:17:20.160]  有甚麼體會
[00:17:20.160 --> 00:17:22.400]  很想今天你藉著剛才這裡
[00:17:22.400 --> 00:17:24.960]  第一點的經文讓你去體會
[00:17:24.960 --> 00:17:26.960]  上帝有時不是要我們單單
[00:17:26.960 --> 00:17:29.840]  回來聽上帝的話
[00:17:29.840 --> 00:17:31.600]  就是留在這裡
[00:17:31.600 --> 00:17:33.760]  不單是要我們拿著聖經
[00:17:33.760 --> 00:17:36.320]  跟對方說「上帝愛你就完」
[00:17:36.320 --> 00:17:38.400]  而是要我們在生命當中
[00:17:38.400 --> 00:17:40.400]  去活出那份愛
[00:17:40.400 --> 00:17:42.960]  去成為別人的幫助
[00:17:42.960 --> 00:17:45.520]  正如大家記得
[00:17:45.520 --> 00:17:46.480]  在聖經當中
[00:17:46.480 --> 00:17:47.840]  耶穌來到世上
[00:17:47.840 --> 00:17:49.440]  祂是全福音同樣
[00:17:49.440 --> 00:17:51.520]  祂是全陽天國的福音的時候
[00:17:51.520 --> 00:17:53.520]  祂也不是用口去說
[00:17:53.520 --> 00:17:55.520]  祂是用身體力行
[00:17:55.520 --> 00:17:59.040]  用行動去實踐
[00:17:59.040 --> 00:18:00.800]  祂讓人知道
[00:18:00.800 --> 00:18:02.960]  藉著這些愛的實踐行動
[00:18:02.960 --> 00:18:05.120]  讓人知道甚麼是上帝的愛
[00:18:05.120 --> 00:18:07.680]  甚麼是上帝的寬恕和接納
[00:18:07.680 --> 00:18:08.560]  可能你會記得
[00:18:08.560 --> 00:18:11.120]  耶穌也有去捉摸
[00:18:11.120 --> 00:18:13.680]  患有大麻瘋、皮膚病的人
[00:18:13.680 --> 00:18:16.080]  去擁抱他們、去醫治他們
[00:18:16.080 --> 00:18:18.720]  耶穌也跟一些被人嫌棄的罪人
[00:18:18.720 --> 00:18:19.920]  去吃飯
[00:18:19.920 --> 00:18:21.760]  去赦免別人的罪
[00:18:21.760 --> 00:18:22.560]  讓他們知道
[00:18:22.560 --> 00:18:25.040]  他們能夠跟上帝復和
[00:18:25.040 --> 00:18:29.520]  甚至耶穌也有為門徒洗腳
[00:18:29.520 --> 00:18:31.920]  去表達主對他們的愛
[00:18:31.920 --> 00:18:33.600]  那份接納
[00:18:33.600 --> 00:18:35.120]  甚至最後
[00:18:35.120 --> 00:18:38.160]  耶穌更是在十字架上
[00:18:38.160 --> 00:18:40.000]  以行動告訴我們
[00:18:40.000 --> 00:18:42.560]  祂為我們這群仍然是犯罪
[00:18:42.560 --> 00:18:44.560]  仍然是罪人去犧牲
[00:18:44.560 --> 00:18:47.040]  祂告訴我們甚麼是無條件的愛
[00:18:47.040 --> 00:18:49.200]  去拯救我們
[00:18:49.200 --> 00:18:50.800]  我想耶穌就是這樣
[00:18:50.800 --> 00:18:52.960]  很確切地作了一個榜樣
[00:18:52.960 --> 00:18:54.320]  祂讓我們知道
[00:18:54.320 --> 00:18:57.280]  上帝要我們去愛神、愛人
[00:18:57.280 --> 00:18:59.760]  不是一個口號、不是一個說話
[00:18:59.760 --> 00:19:02.800]  而是要有所實踐、有所行動
[00:19:02.800 --> 00:19:05.920]  很想分享一個故事
[00:19:05.920 --> 00:19:07.040]  就是
[00:19:07.040 --> 00:19:09.760]  我之前也有分享過
[00:19:09.760 --> 00:19:12.960]  我去過一年一個地方叫哈薩克斯坦
[00:19:12.960 --> 00:19:15.520]  在當中我認識了一對夫婦
