
[00:00:00.000 --> 00:00:02.000]  感恩
[00:01:47.000 --> 00:01:50.000]  去度過,去紀念祢
[00:01:50.000 --> 00:01:53.000]  來思念祢的愛,思念祢的恩
[00:01:53.000 --> 00:01:58.000]  好叫我們的生命在祢面前再一次活潑過來
[00:01:58.000 --> 00:02:01.000]  能夠讓祢去觸動
[00:02:01.000 --> 00:02:03.000]  也靠著祢我們去祝福
[00:02:03.000 --> 00:02:06.000]  幫助我們身邊的親朋戚友
[00:02:06.000 --> 00:02:10.000]  讓我們的見證真的能夠榮耀祢
[00:02:10.000 --> 00:02:13.000]  保守我們以下聽到的時間
[00:02:13.000 --> 00:02:18.000]  讓祢的說話帶出的訊息激發我們的心
[00:02:18.000 --> 00:02:20.000]  叫我們繼續靠著祢
[00:02:20.000 --> 00:02:24.000]  不是靠自己,靠著聖靈的能力去活出來
[00:02:24.000 --> 00:02:26.000]  聽我們同心合意的祈禱
[00:02:26.000 --> 00:02:28.000]  奉主名求,阿門
[00:02:28.000 --> 00:02:33.000]  我們一起先讀出聖經的說話
[00:02:33.000 --> 00:02:38.000]  記載在以色列的三章,一至十三節
[00:02:38.000 --> 00:02:42.000]  秩序表也有,或者一起看頭影片也可以
[00:02:42.000 --> 00:02:44.000]  我們一起讀,一二三
[00:02:45.000 --> 00:02:50.000]  「到了七月,以色列人住在自己的城裡
[00:02:50.000 --> 00:02:55.000]  那時他們如同一人聚集在耶路撒冷
[00:02:55.000 --> 00:03:01.000]  約瑟達的兒子耶穌亞和他的弟兄仲濟斯
[00:03:01.000 --> 00:03:06.000]  以及撒拉帖的兒子所羅伯伯和他的弟兄
[00:03:06.000 --> 00:03:10.000]  都起來建築以色列神的壇
[00:03:10.000 --> 00:03:14.000]  並照神人摩西律法書上所寫的
[00:03:14.000 --> 00:03:17.000]  在壇上獻梵祭
[00:03:17.000 --> 00:03:20.000]  他們在原有的根基上築壇
[00:03:20.000 --> 00:03:24.000]  因為他們懼怕倫邦民族
[00:03:24.000 --> 00:03:28.000]  又在其上鄉耶和華早晚獻梵祭
[00:03:28.000 --> 00:03:33.000]  並照律法書上所寫的守住彭捷
[00:03:33.000 --> 00:03:38.000]  按照數例每日獻上所當獻的梵祭
[00:03:38.000 --> 00:03:41.000]  此後他們獻上獻的梵祭
[00:03:41.000 --> 00:03:47.000]  並在初一和耶和華一切分別為聖的節期獻祭
[00:03:47.000 --> 00:03:52.000]  又向耶和華獻各人的金心祭
[00:03:52.000 --> 00:03:54.000]  從七月初一起
[00:03:54.000 --> 00:03:58.000]  雖然耶和華殿的根基尚未立定
[00:03:58.000 --> 00:04:02.000]  他們開始向耶和華獻梵祭
[00:04:02.000 --> 00:04:11.000]  他們把銀子及石像、木像、糧食、酒、油及西頓人、推羅人
[00:04:11.000 --> 00:04:17.000]  好將香柏、薯蟲、黎巴嫩運到海的藥柏
[00:04:17.000 --> 00:04:22.000]  是照波斯王居老士所允許他們的
[00:04:22.000 --> 00:04:27.000]  他們到了耶路撒冷神殿的第二年
[00:04:27.000 --> 00:04:29.000]  二月的時候
[00:04:29.000 --> 00:04:32.000]  撒拉帖的兒子所羅伯伯
[00:04:32.000 --> 00:04:37.000]  約撒達的兒子耶穌亞和其餘的弟兄
[00:04:37.000 --> 00:04:40.000]  就是祭司和利美人
[00:04:40.000 --> 00:04:44.000]  以及所有被老歸回耶路撒冷的人
[00:04:44.000 --> 00:04:46.000]  就開工建造
[00:04:46.000 --> 00:04:50.000]  他們派二十歲以上的利美人
[00:04:50.000 --> 00:04:53.000]  監督建造耶和華殿的工作
[00:04:53.000 --> 00:04:56.000]  於是賀達威雅的後裔
[00:04:56.000 --> 00:05:00.000]  就是耶穌亞和他的子孫與弟兄
[00:05:00.000 --> 00:05:03.000]  革滅和他的子孫
[00:05:03.000 --> 00:05:08.000]  他們和利美人、希臘達的子孫與弟兄
[00:05:08.000 --> 00:05:10.000]  都起來如同一人
[00:05:10.000 --> 00:05:14.000]  監督那些在神殿內做工的人
[00:05:14.000 --> 00:05:18.000]  工匠納耶和華殿根基的時候
[00:05:18.000 --> 00:05:21.000]  祭司穿禮服吹號
[00:05:21.000 --> 00:05:24.000]  利美人、亞撒達的子孫敲拔
[00:05:24.000 --> 00:05:29.000]  都照以色列王大衛親手所定的
[00:05:29.000 --> 00:05:32.000]  站著讚美耶和華
[00:05:32.000 --> 00:05:34.000]  他們彼此唱和
[00:05:34.000 --> 00:05:37.000]  讚美稱謝耶和華
[00:05:37.000 --> 00:05:39.000]  他本為善
[00:05:39.000 --> 00:05:42.000]  他向以色列永思慈愛
[00:05:42.000 --> 00:05:46.000]  他們讚美耶和華的時候
[00:05:46.000 --> 00:05:49.000]  眾百姓大聲呼喊
[00:05:49.000 --> 00:05:53.000]  因為耶和華殿的根基已經立定
[00:05:53.000 --> 00:05:58.000]  然而有許多祭司、利美人和族長
[00:05:58.000 --> 00:06:02.000]  就是見過先前那殿的老年人
[00:06:02.000 --> 00:06:06.000]  現在親眼看見這殿立了根基
[00:06:06.000 --> 00:06:08.000]  就大聲呼號
[00:06:08.000 --> 00:06:12.000]  也有許多人大聲歡呼
[00:06:12.000 --> 00:06:17.000]  百姓不能分辨歡呼的聲音或哭號的聲音
[00:06:17.000 --> 00:06:20.000]  因為百姓大聲呼喊
[00:06:20.000 --> 00:06:24.000]  聲音連遠處都可聽到
[00:06:24.000 --> 00:06:29.000]  今晚的講道內容
[00:06:29.000 --> 00:06:32.000]  我會先主力講解經文
[00:06:32.000 --> 00:06:35.000]  後帶出幾點應用方向
[00:06:35.000 --> 00:06:37.000]  讓我們一起實行
[00:06:37.000 --> 00:06:39.000]  在起先這裡
[00:06:39.000 --> 00:06:42.000]  以色列可以這樣理解
[00:06:42.000 --> 00:06:44.000]  是屬於秘魯歸回的書卷
[00:06:44.000 --> 00:06:47.000]  與尼希米基、小鮮之書兩卷
[00:06:47.000 --> 00:06:51.000]  哈蓋書和撒格利亞書是同一時期的歷史記錄
[00:06:51.000 --> 00:06:54.000]  提到秘魯歸回
[00:06:54.000 --> 00:06:56.000]  我都會問一條問題
[00:06:56.000 --> 00:06:58.000]  第一條我會想
[00:06:58.000 --> 00:07:00.000]  究竟有多少以色列人
[00:07:00.000 --> 00:07:03.000]  願意歸回這個應許之地呢?
[00:07:03.000 --> 00:07:06.000]  答案在上一章,第二章
[00:07:06.000 --> 00:07:09.000]  以色列第二章的記錄裡
[00:07:09.000 --> 00:07:13.000]  告訴我們大約有五萬人
[00:07:13.000 --> 00:07:15.000]  想像到五萬人
[00:07:15.000 --> 00:07:18.000]  但有聖經學者指出
[00:07:18.000 --> 00:07:22.000]  當時殺留在各地的猶太人
[00:07:22.000 --> 00:07:24.000]  是數以百萬計的
[00:07:24.000 --> 00:07:28.000]  但原來真心歸回的人不多
[00:07:28.000 --> 00:07:30.000]  只有五萬人
[00:07:30.000 --> 00:07:32.000]  在第一次
[00:07:32.000 --> 00:07:34.000]  如果用二百萬的總數
[00:07:34.000 --> 00:07:37.000]  當中只有五萬人願意歸回
[00:07:37.000 --> 00:07:39.000]  大概是多少?
[00:07:39.000 --> 00:07:41.000]  只有2.5%
[00:07:41.000 --> 00:07:44.000]  你可以想像到多不多呢?
[00:07:44.000 --> 00:07:46.000]  所以告訴我們
[00:07:46.000 --> 00:07:49.000]  在這條重見之恩的路上
[00:07:49.000 --> 00:07:51.000]  走上去
[00:07:51.000 --> 00:07:53.000]  是一點都不容易的
[00:07:53.000 --> 00:07:55.000]  以色列人亡國的時候
[00:07:55.000 --> 00:07:57.000]  都是被攻陷三次
[00:07:57.000 --> 00:08:00.000]  神都是用三次
[00:08:00.000 --> 00:08:02.000]  去激動不同的王
[00:08:02.000 --> 00:08:04.000]  去感動不同的以色列人的心
[00:08:04.000 --> 00:08:06.000]  讓他們在三個不同的時段
[00:08:06.000 --> 00:08:09.000]  回到耶路撒冷
[00:08:09.000 --> 00:08:12.000]  當中要經歷的是很遠的路程
[00:08:12.000 --> 00:08:16.000]  有些像是阿伯蘭蒙召走來這裡這麼遠
[00:08:16.000 --> 00:08:17.000]  多長呢?
[00:08:17.000 --> 00:08:20.000]  全程是1600公里
[00:08:20.000 --> 00:08:23.000]  大概一般估計是走四個月
[00:08:23.000 --> 00:08:26.000]  香港有條麥理浩徑是100公里
[00:08:26.000 --> 00:08:29.000]  1600公里即是來回走16次就行了
[00:08:29.000 --> 00:08:31.000]  16次
[00:08:31.000 --> 00:08:33.000]  惡性是不是走過?
[00:08:33.000 --> 00:08:34.000]  惡性可能走過
[00:08:34.000 --> 00:08:36.000]  你想想其實是很辛苦的
[00:08:36.000 --> 00:08:38.000]  加上當時的環境
[00:08:38.000 --> 00:08:41.000]  所以不是那麼多人都有信心
[00:08:41.000 --> 00:08:44.000]  有體力去踏上艱苦的旅程
[00:08:44.000 --> 00:08:46.000]  但是神沒有放棄以色列民
[00:08:46.000 --> 00:08:49.000]  一次又一次給他們機會回來
[00:08:49.000 --> 00:08:54.000]  第一批的焦點是放在重建聖殿
[00:08:54.000 --> 00:08:55.000]  是所羅伯伯帶領
[00:08:55.000 --> 00:08:58.000]  第二批是以色列去帶領
[00:08:58.000 --> 00:09:00.000]  主要是重建百姓
[00:09:00.000 --> 00:09:04.000]  第二批的時候只有3000人回歸
[00:09:04.000 --> 00:09:06.000]  第一批已經有50,000人
[00:09:06.000 --> 00:09:10.000]  到了第三批有聖經學者說只有2000人
[00:09:10.000 --> 00:09:12.000]  到了第三批是2000人
[00:09:12.000 --> 00:09:16.000]  回來重建城牆是由利希米去做帶領
[00:09:16.000 --> 00:09:18.000]  還未到這個
[00:09:18.000 --> 00:09:23.000]  在這五萬人回來後
[00:09:23.000 --> 00:09:25.000]  其實是做些什麼呢?
[00:09:25.000 --> 00:09:29.000]  剛才讀的經文裡頭的大段
[00:09:29.000 --> 00:09:31.000]  主要告訴我們是獻祭
[00:09:31.000 --> 00:09:34.000]  他們是去獻不同的祭
[00:09:34.000 --> 00:09:37.000]  大大小小的節慶裡
[00:09:37.000 --> 00:09:39.000]  在猶太曆七月
[00:09:39.000 --> 00:09:41.000]  他說的是七月初一
[00:09:41.000 --> 00:09:43.000]  相等於我們的九月十月
[00:09:43.000 --> 00:09:45.000]  特別在七月的時候
[00:09:45.000 --> 00:09:47.000]  有三個節期都有提到
[00:09:47.000 --> 00:09:48.000]  就是有摧國節
[00:09:48.000 --> 00:09:49.000]  七月初一
[00:09:49.000 --> 00:09:52.000]  七月十日的贖罪日
[00:09:52.000 --> 00:09:55.000]  和七月十五日的主彭節
[00:09:55.000 --> 00:09:57.000]  在開始的時候
[00:09:57.000 --> 00:09:59.000]  大家都是上下一心
[00:09:59.000 --> 00:10:01.000]  目標很鮮明的
[00:10:01.000 --> 00:10:03.000]  歸回聖地
[00:10:03.000 --> 00:10:05.000]  歸回聖城耶路撒冷
[00:10:05.000 --> 00:10:07.000]  也都歸回聖經
[00:10:07.000 --> 00:10:09.000]  是照著神人摩西給他們的說話
[00:10:09.000 --> 00:10:11.000]  他們找到去讀
[00:10:11.000 --> 00:10:13.000]  讀了去遵行
[00:10:13.000 --> 00:10:16.000]  是同一信念一同去尋求神
[00:10:16.000 --> 00:10:17.000]  聖經說了兩次
[00:10:17.000 --> 00:10:22.000]  如同一人聚集在耶路撒冷
[00:10:22.000 --> 00:10:25.000]  神就透過這一系列的節期
[00:10:25.000 --> 00:10:28.000]  幫助百姓去認罪悔改
[00:10:28.000 --> 00:10:30.000]  思念神的恩典
[00:10:30.000 --> 00:10:34.000]  去經驗在神同在的喜樂裡
[00:10:34.000 --> 00:10:36.000]  到後來剛才大家聽到的歡呼
[00:10:36.000 --> 00:10:38.000]  當然有哭號
[00:10:38.000 --> 00:10:39.000]  哀哭
[00:10:39.000 --> 00:10:40.000]  很夾雜
[00:10:40.000 --> 00:10:42.000]  百感交集的心情
[00:10:42.000 --> 00:10:43.000]  因為我們不要忘記
[00:10:43.000 --> 00:10:44.000]  有老友記在這裡
[00:10:44.000 --> 00:10:45.000]  也有年輕人
[00:10:45.000 --> 00:10:46.000]  有二十歲以上的
[00:10:46.000 --> 00:10:48.000]  也有一群老友記
[00:10:48.000 --> 00:10:50.000]  那群老友記是見過
[00:10:50.000 --> 00:10:51.000]  在亡國之前
[00:10:51.000 --> 00:10:52.000]  他們見過第一聖殿
[00:10:52.000 --> 00:10:55.000]  見過所羅門王所見的聖殿
[00:10:55.000 --> 00:10:57.000]  是特別有不同的感觸
[00:10:57.000 --> 00:10:59.000]  待會後面會再說這個
[00:10:59.000 --> 00:11:03.000]  這裡有很多的人名
[00:11:03.000 --> 00:11:05.000]  大概了解他們的身份
[00:11:05.000 --> 00:11:09.000]  就可以對經文有些明白
[00:11:09.000 --> 00:11:13.000]  約撒達是大祭司
[00:11:13.000 --> 00:11:15.000]  一般我們可以理解
[00:11:15.000 --> 00:11:18.000]  是一個比較屬靈領導的角色
[00:11:18.000 --> 00:11:22.000]  第二是所羅巴巴
[00:11:22.000 --> 00:11:26.000]  所羅巴巴被任命做了省長
[00:11:26.000 --> 00:11:29.000]  是一個很主導的領袖角色
[00:11:29.000 --> 00:11:30.000]  他們告訴我們
[00:11:30.000 --> 00:11:32.000]  在這個次序裡
[00:11:32.000 --> 00:11:33.000]  有不同的次序
[00:11:33.000 --> 00:11:35.000]  這個次序是祭司行頭
[00:11:35.000 --> 00:11:37.000]  省長在後
[00:11:37.000 --> 00:11:40.000]  理應是屬神的群體之間
[00:11:40.000 --> 00:11:43.000]  有著重屬靈的帶領
[00:11:43.000 --> 00:11:46.000]  同時也有行政團隊的輔助
[00:11:46.000 --> 00:11:49.000]  在神面前本身沒有高低之分
[00:11:49.000 --> 00:11:52.000]  不過功能、崗位是有分別
[00:11:52.000 --> 00:11:55.000]  彼此來尊重、協助
[00:11:55.000 --> 00:11:58.000]  在實體的重建
[00:11:58.000 --> 00:12:00.000]  要建築出一個壇
[00:12:00.000 --> 00:12:02.000]  先說有個次序
[00:12:02.000 --> 00:12:04.000]  都是先去築壇
[00:12:04.000 --> 00:12:08.000]  後才再立耶和華殿的根基
[00:12:08.000 --> 00:12:10.000]  為什麼我們說
[00:12:10.000 --> 00:12:12.000]  好像很沉氣地
[00:12:12.000 --> 00:12:14.000]  如果看過舊約
[00:12:14.000 --> 00:12:15.000]  你還沒記
[00:12:15.000 --> 00:12:16.000]  很多憲制的事
[00:12:16.000 --> 00:12:18.000]  很仔細的
[00:12:18.000 --> 00:12:20.000]  很繁瑣的
[00:12:20.000 --> 00:12:22.000]  為什麼不斷重複
[00:12:22.000 --> 00:12:24.000]  又重複初一、十五
[00:12:24.000 --> 00:12:26.000]  憲制、憲怎樣怎樣
[00:12:26.000 --> 00:12:28.000]  為什麼他們這麼重視呢
[00:12:28.000 --> 00:12:30.000]  因為憲制是說
[00:12:30.000 --> 00:12:32.000]  人和神
[00:12:32.000 --> 00:12:33.000]  神和人
[00:12:33.000 --> 00:12:36.000]  去恢復正常關係的開始點
[00:12:36.000 --> 00:12:39.000]  他們現在恢復敬拜的生命
[00:12:39.000 --> 00:12:41.000]  第一點是恢復和神的關係
[00:12:41.000 --> 00:12:44.000]  透過獻情、獻上、獻祭
[00:12:44.000 --> 00:12:47.000]  去告訴自己也好
[00:12:47.000 --> 00:12:48.000]  家人也好
[00:12:48.000 --> 00:12:50.000]  我們認定這位耶和華
[00:12:50.000 --> 00:12:52.000]  祂也是我們的神
[00:12:52.000 --> 00:12:55.000]  否則有和神的交通
[00:12:55.000 --> 00:12:58.000]  根本不會有屬靈的建造
[00:12:58.000 --> 00:13:00.000]  這是很首要的
[00:13:00.000 --> 00:13:01.000]  並且告訴他
[00:13:01.000 --> 00:13:03.000]  在原有的根基
[00:13:03.000 --> 00:13:05.000]  也有一些屬靈的功課
[00:13:05.000 --> 00:13:06.000]  告訴他
[00:13:06.000 --> 00:13:08.000]  祂是特意在這個地方
[00:13:08.000 --> 00:13:10.000]  我們在哪個地方
[00:13:10.000 --> 00:13:12.000]  如果神的百姓在哪個地方跌倒
[00:13:12.000 --> 00:13:16.000]  祂就可以在那個地方重新振作
[00:13:16.000 --> 00:13:17.000]  但是
[00:13:17.000 --> 00:13:19.000]  說了很多次
[00:13:19.000 --> 00:13:20.000]  在哪裡跌倒
[00:13:20.000 --> 00:13:21.000]  哪裡站起來
[00:13:21.000 --> 00:13:23.000]  但是真的去做
[00:13:23.000 --> 00:13:26.000]  也不容易
[00:13:26.000 --> 00:13:27.000]  大家還記得嗎?
[00:13:27.000 --> 00:13:29.000]  不是每個人都願意
[00:13:29.000 --> 00:13:31.000]  願意去正視過去
[00:13:31.000 --> 00:13:33.000]  承擔當時的歷史任務
[00:13:33.000 --> 00:13:35.000]  有多少人?
[00:13:35.000 --> 00:13:37.000]  只有2.5%
[00:13:37.000 --> 00:13:38.000]  我們說很開心
[00:13:38.000 --> 00:13:39.000]  很棒啊
[00:13:39.000 --> 00:13:41.000]  哪裡跌倒哪裡站起來
[00:13:41.000 --> 00:13:42.000]  這很厲害
[00:13:42.000 --> 00:13:43.000]  很榮耀
[00:13:43.000 --> 00:13:44.000]  神的見證
[00:13:44.000 --> 00:13:46.000]  有多少人願意呢?
[00:13:46.000 --> 00:13:48.000]  大部分的人都不願意
[00:13:48.000 --> 00:13:49.000]  是不多的
[00:13:49.000 --> 00:13:51.000]  但是讓我們學習去看到
[00:13:51.000 --> 00:13:53.000]  哦,是喔
[00:13:53.000 --> 00:13:55.000]  確實他們都是被神揀選
[00:13:55.000 --> 00:13:57.000]  被神去感動
[00:13:57.000 --> 00:13:59.000]  去激動他們的心
[00:13:59.000 --> 00:14:01.000]  以至去回應神
[00:14:01.000 --> 00:14:03.000]  一起去靠著神
[00:14:03.000 --> 00:14:05.000]  去勇敢地正視他們的過去
[00:14:05.000 --> 00:14:07.000]  靠著神重新振作
[00:14:07.000 --> 00:14:09.000]  真的走上重見之路
[00:14:09.000 --> 00:14:11.000]  當他們面對
[00:14:11.000 --> 00:14:13.000]  真的去見造的時候
[00:14:13.000 --> 00:14:15.000]  你想像一下整個那時候的耶路撒冷
[00:14:15.000 --> 00:14:17.000]  是很屯門拜雅
[00:14:17.000 --> 00:14:19.000]  根本是廢城
[00:14:19.000 --> 00:14:21.000]  沒有什麼人在那裡住
[00:14:21.000 --> 00:14:22.000]  你想像一下
[00:14:22.000 --> 00:14:23.000]  不是很漂亮的建築
[00:14:23.000 --> 00:14:24.000]  是當時在重建
[00:14:24.000 --> 00:14:26.000]  什麼都沒有了
[00:14:26.000 --> 00:14:27.000]  但是他們就是見
[00:14:27.000 --> 00:14:28.000]  當然會害怕
[00:14:28.000 --> 00:14:30.000]  會不會被其他人欺負呢?
[00:14:30.000 --> 00:14:31.000]  會不會被其他人欺負他們
[00:14:31.000 --> 00:14:32.000]  打他們呢?
[00:14:32.000 --> 00:14:33.000]  所以他又說
[00:14:33.000 --> 00:14:36.000]  因懼怕鄰國的民
[00:14:36.000 --> 00:14:38.000]  但縱然是這樣
[00:14:38.000 --> 00:14:40.000]  他們就是在害怕的時候
[00:14:40.000 --> 00:14:42.000]  他仍然去走前這一步
[00:14:42.000 --> 00:14:44.000]  這也是一個很大的
[00:14:44.000 --> 00:14:46.000]  信心的抉擇
[00:14:46.000 --> 00:14:48.000]  我們每個人都會有
[00:14:48.000 --> 00:14:50.000]  害怕的時間
[00:14:50.000 --> 00:14:52.000]  有人遇到
[00:14:52.000 --> 00:14:54.000]  就是遇到懼怕
[00:14:54.000 --> 00:14:56.000]  他可能就越遠離神
[00:14:56.000 --> 00:14:58.000]  有些人就越懼怕
[00:14:58.000 --> 00:15:00.000]  他就越抓住神
[00:15:00.000 --> 00:15:03.000]  我們都有面對不同的懼怕
[00:15:03.000 --> 00:15:05.000]  特別近年來
[00:15:05.000 --> 00:15:07.000]  這幾年有很多移民潮
[00:15:07.000 --> 00:15:08.000]  退休潮
[00:15:08.000 --> 00:15:10.000]  或者疫症
[00:15:10.000 --> 00:15:12.000]  是會帶來很多的恐懼
[00:15:12.000 --> 00:15:14.000]  但是同時很多機會
[00:15:14.000 --> 00:15:16.000]  和一些失落感
[00:15:16.000 --> 00:15:18.000]  有些變動
[00:15:18.000 --> 00:15:20.000]  有新人士就一定有新作風
[00:15:20.000 --> 00:15:22.000]  以前聽過某些城市
[00:15:22.000 --> 00:15:24.000]  或者想想你的公司
[00:15:24.000 --> 00:15:26.000]  你聽過的東西
[00:15:26.000 --> 00:15:27.000]  都會發現有很多
[00:15:27.000 --> 00:15:29.000]  是一些新的東西
[00:15:29.000 --> 00:15:30.000]  以前記得說
[00:15:30.000 --> 00:15:31.000]  換了新市長
[00:15:31.000 --> 00:15:32.000]  他就說
[00:15:32.000 --> 00:15:34.000]  如果上一任是直樹
[00:15:34.000 --> 00:15:36.000]  這一任就剷樹
[00:15:36.000 --> 00:15:38.000]  下一任又再直樹
[00:15:38.000 --> 00:15:40.000]  過幾年又剷樹
[00:15:40.000 --> 00:15:41.000]  他要告訴別人
[00:15:41.000 --> 00:15:42.000]  我在做事
[00:15:42.000 --> 00:15:44.000]  他用這個行動
[00:15:44.000 --> 00:15:47.000]  都是去面對他裡面的恐懼
[00:15:47.000 --> 00:15:48.000]  但無論如何
[00:15:48.000 --> 00:15:49.000]  都是向前有些東西
[00:15:49.000 --> 00:15:52.000]  我們都學習去做
[00:15:52.000 --> 00:15:54.000]  並且有一個很強的信念
[00:15:54.000 --> 00:15:57.000]  既然神保守他們走這麼遠的路程
[00:15:57.000 --> 00:16:00.000]  都平安回到耶路撒冷
[00:16:00.000 --> 00:16:03.000]  他一定會保守我們去獻祭
[00:16:03.000 --> 00:16:05.000]  我們做了合他心意的事
[00:16:05.000 --> 00:16:06.000]  我們知道
[00:16:06.000 --> 00:16:07.000]  走在正路裏面
[00:16:07.000 --> 00:16:10.000]  繼續深信神會保守
[00:16:10.000 --> 00:16:13.000]  去到下面那幾節
[00:16:13.000 --> 00:16:14.000]  短短幾節
[00:16:14.000 --> 00:16:18.000]  但其實裏面包含很多宗教禮儀
[00:16:18.000 --> 00:16:20.000]  了解多一點的細節
[00:16:20.000 --> 00:16:22.000]  讓我們更具體明白
[00:16:22.000 --> 00:16:24.000]  那幾節他們在做甚麼
[00:16:24.000 --> 00:16:27.000]  第一年一回來的時間
[00:16:27.000 --> 00:16:29.000]  他說按照數例
[00:16:29.000 --> 00:16:31.000]  看律法的要求
[00:16:31.000 --> 00:16:33.000]  特別是去到七月那裏
[00:16:33.000 --> 00:16:35.000]  最後的鑄盤節
[00:16:35.000 --> 00:16:38.000]  第八天裏面去獻上
[00:16:38.000 --> 00:16:40.000]  七十一隻公牛毒
[00:16:40.000 --> 00:16:41.000]  你想像一下
[00:16:41.000 --> 00:16:42.000]  七十一隻公牛毒
[00:16:42.000 --> 00:16:44.000]  十五隻公綿羊
[00:16:44.000 --> 00:16:47.000]  一百零五隻公羊羔
[00:16:47.000 --> 00:16:49.000]  和八隻公山羊
[00:16:49.000 --> 00:16:51.000]  對於他們還要遠道而返
[00:16:51.000 --> 00:16:54.000]  遠道而來的這班以色列的漁民
[00:16:54.000 --> 00:16:56.000]  有時這樣形容
[00:16:56.000 --> 00:16:57.000]  秘魯歸回的人
[00:16:57.000 --> 00:17:00.000]  都是一個不少的代價
[00:17:00.000 --> 00:17:04.000]  特別是每一天早晚都要獻一隻公羊羔
[00:17:04.000 --> 00:17:05.000]  做繁祭
[00:17:05.000 --> 00:17:08.000]  安息日就多獻多兩隻
[00:17:08.000 --> 00:17:09.000]  在耶和華
[00:17:09.000 --> 00:17:12.000]  分別為性的一切節期裏面
[00:17:12.000 --> 00:17:14.000]  有時聽過耶華的七節期
[00:17:14.000 --> 00:17:16.000]  包括了安息日
[00:17:16.000 --> 00:17:17.000]  如月節
[00:17:17.000 --> 00:17:18.000]  無教節
[00:17:18.000 --> 00:17:19.000]  初贖節
[00:17:19.000 --> 00:17:20.000]  七七節
[00:17:20.000 --> 00:17:21.000]  催過節
[00:17:21.000 --> 00:17:22.000]  贖罪日
[00:17:22.000 --> 00:17:23.000]  主辦節
[00:17:23.000 --> 00:17:26.000]  聽到這麼多的事務
[00:17:26.000 --> 00:17:29.000]  剛才我問了有多少人願意回來耶路撒冷
[00:17:29.000 --> 00:17:30.000]  很棒啊
[00:17:30.000 --> 00:17:32.000]  我們回來回歸重建
[00:17:32.000 --> 00:17:34.000]  然後我又會問
[00:17:34.000 --> 00:17:37.000]  聽到這麼多的事要做
[00:17:37.000 --> 00:17:39.000]  這麼多的祭要獻
[00:17:39.000 --> 00:17:40.000]  你會問
[00:17:40.000 --> 00:17:43.000]  祭司的人手夠不夠?
[00:17:43.000 --> 00:17:45.000]  夠不夠人手?
[00:17:45.000 --> 00:17:49.000]  答案也在以色列記第二章36節裏有告訴我們
[00:17:49.000 --> 00:17:51.000]  當中有四個家族
[00:17:51.000 --> 00:17:54.000]  在原本大衛時代有24個家族
[00:17:54.000 --> 00:17:57.000]  真正願意回來的只有四個家族
[00:17:57.000 --> 00:17:58.000]  但是四個家族裏面
[00:17:58.000 --> 00:18:01.000]  合起來的人手在第一批歸回的祭司裏面
[00:18:01.000 --> 00:18:04.000]  總共有4289
[00:18:04.000 --> 00:18:08.000]  還有其他開門、唱歌等還沒計算的
[00:18:08.000 --> 00:18:10.000]  大概有五千人左右
[00:18:10.000 --> 00:18:13.000]  剛才記得是多少人全部回來第一批
[00:18:13.000 --> 00:18:14.000]  五萬人
[00:18:14.000 --> 00:18:18.000]  有五千人手夠不夠?
[00:18:18.000 --> 00:18:21.000]  一比十
[00:18:21.000 --> 00:18:25.000]  平均一個祭司代表神去收納十位百姓的獻祭
[00:18:25.000 --> 00:18:27.000]  我想這個比例也不錯
