
[00:00:00.000 --> 00:00:02.000]  鄧英之,各位早安
[00:04:51.000 --> 00:04:53.000]  以色列人生養眾多
[00:04:53.000 --> 00:04:55.000]  極其強盛
[00:04:55.000 --> 00:04:58.000]  遍佈埃及很多地方
[00:04:58.000 --> 00:05:02.000]  有一位不認識約瑟的王
[00:05:02.000 --> 00:05:03.000]  叫興起
[00:05:03.000 --> 00:05:06.000]  要治理埃及
[00:05:06.000 --> 00:05:08.000]  他很擔心
[00:05:08.000 --> 00:05:11.000]  以色列人比埃及人更強盛
[00:05:11.000 --> 00:05:13.000]  人多
[00:05:13.000 --> 00:05:15.000]  所以奴役以色列人
[00:05:15.000 --> 00:05:17.000]  將他們變成奴隸
[00:05:17.000 --> 00:05:20.000]  要他們去到比東和塞蘭
[00:05:20.000 --> 00:05:22.000]  建造儲貨城
[00:05:22.000 --> 00:05:24.000]  但是
[00:05:24.000 --> 00:05:27.000]  王越苦待以色列人
[00:05:27.000 --> 00:05:31.000]  以色列人的人口越來越多
[00:05:31.000 --> 00:05:33.000]  他們越來越強壯
[00:05:33.000 --> 00:05:37.000]  於是法老王命令希伯來人
[00:05:37.000 --> 00:05:41.000]  要殺死剛出生的男嬰
[00:05:41.000 --> 00:05:46.000]  接生所因為敬畏耶和華神的緣故
[00:05:46.000 --> 00:05:48.000]  沒有聽法老王的說話
[00:05:48.000 --> 00:05:50.000]  跟法老王說
[00:05:50.000 --> 00:05:53.000]  希伯來人婦人很強壯
[00:05:53.000 --> 00:05:55.000]  奴役了他們那麼多
[00:05:55.000 --> 00:05:57.000]  日日操勞很強壯
[00:05:57.000 --> 00:06:00.000]  未到時孩子都出生了
[00:06:00.000 --> 00:06:02.000]  沒有辦法
[00:06:02.000 --> 00:06:07.000]  所以法老王就吩咐他所有百姓
[00:06:07.000 --> 00:06:09.000]  見到所有以色列的男嬰
[00:06:09.000 --> 00:06:13.000]  都要丟到尼羅河浸死
[00:06:13.000 --> 00:06:17.000]  摩西就在這個歷史背景下出生
[00:06:17.000 --> 00:06:22.000]  我們讀出初級記二章一到十節
[00:06:22.000 --> 00:06:25.000]  有一個尼美加的人
[00:06:25.000 --> 00:06:28.000]  娶了一個尼美女子為妻
[00:06:28.000 --> 00:06:31.000]  那女子生了一個兒子
[00:06:31.000 --> 00:06:35.000]  見他盡美就把他藏了三個月
[00:06:35.000 --> 00:06:37.000]  後來不能再藏
[00:06:37.000 --> 00:06:39.000]  就娶了一個蒲草商
[00:06:39.000 --> 00:06:42.000]  沒想拍柔和樹枝
[00:06:42.000 --> 00:06:44.000]  將孩子放在裡面
[00:06:44.000 --> 00:06:48.000]  把箱子擱在尼羅河邊的爐位中
[00:06:48.000 --> 00:06:51.000]  孩子的子子遠遠站著
[00:06:51.000 --> 00:06:54.000]  要知道他在說什麼
[00:06:54.000 --> 00:06:58.000]  法老的女兒來到尼羅河邊洗澡
[00:06:58.000 --> 00:07:01.000]  他的女部門在河邊行走
[00:07:01.000 --> 00:07:04.000]  他看見在爐位中的箱子
[00:07:04.000 --> 00:07:07.000]  就派一個侍女把他拿來
[00:07:07.000 --> 00:07:09.000]  他打開箱子
[00:07:09.000 --> 00:07:13.000]  看見那孩子可能藍鞋在哭
[00:07:13.000 --> 00:07:15.000]  他就可憐她
[00:07:15.000 --> 00:07:18.000]  說:這是希伯來人的一個孩子
[00:07:18.000 --> 00:07:21.000]  孩子的子子對法老的女兒說
[00:07:21.000 --> 00:07:26.000]  你去我叫一個希伯來婦人來做他奶媽
[00:07:26.000 --> 00:07:29.000]  替你養孩子好嗎?
[00:07:29.000 --> 00:07:32.000]  法老的女兒對他說:去吧
[00:07:32.000 --> 00:07:36.000]  那女兒就是叫孩子的母親來
[00:07:36.000 --> 00:07:38.000]  法老的女兒對他說
[00:07:38.000 --> 00:07:40.000]  你把孩子抱去
[00:07:40.000 --> 00:07:42.000]  替我養孩子
[00:07:42.000 --> 00:07:44.000]  我必給你工錢
[00:07:44.000 --> 00:07:48.000]  那婦人就把孩子接過來養他
[00:07:48.000 --> 00:07:50.000]  孩子長大了
[00:07:50.000 --> 00:07:54.000]  婦人又把他帶到法老的女兒那裡
[00:07:54.000 --> 00:07:56.000]  就作了他的兒子
[00:07:56.000 --> 00:07:59.000]  他給孩子起名叫摩西
[00:07:59.000 --> 00:08:04.000]  因我把他從水裡拉出來
[00:08:04.000 --> 00:08:09.000]  當以色列人面對非常嚴峻的情況
[00:08:09.000 --> 00:08:12.000]  摩西就在這個時候出生
[00:08:12.000 --> 00:08:15.000]  摩西有三兄弟姐妹
[00:08:15.000 --> 00:08:17.000]  摩西是最小的一個
[00:08:17.000 --> 00:08:18.000]  姐姐是米利安
[00:08:18.000 --> 00:08:21.000]  她長大到摩西七八年
[00:08:21.000 --> 00:08:25.000]  哥哥阿倫她三歲
[00:08:25.000 --> 00:08:29.000]  都不需要面對這種嚴峻的情況
[00:08:29.000 --> 00:08:35.000]  為什麼神要讓摩西在這個時候出生呢?
[00:08:35.000 --> 00:08:39.000]  不過摩西出生的時候有個特點
[00:08:39.000 --> 00:08:42.000]  就是俊美非凡
[00:08:42.000 --> 00:08:44.000]  一個很帥的嬰兒
[00:08:44.000 --> 00:08:46.000]  人見人愛
[00:08:46.000 --> 00:08:49.000]  媽媽就把他收了三個月
[00:08:49.000 --> 00:08:51.000]  孩子越來越大了
[00:08:51.000 --> 00:08:52.000]  不能再收了
[00:08:52.000 --> 00:08:55.000]  就用了一個防水的蒲草箱
[00:08:55.000 --> 00:08:58.000]  把孩子放在裡面
[00:08:58.000 --> 00:09:03.000]  然後浮在尼羅河的蘆葦草叢裡
[00:09:03.000 --> 00:09:06.000]  為什麼父母要這樣做呢?
[00:09:06.000 --> 00:09:10.000]  原本尼羅河是法老王要吩咐埃及人
[00:09:10.000 --> 00:09:13.000]  殺死以色列男嬰的地方
[00:09:13.000 --> 00:09:16.000]  是不是最危險的地方?
[00:09:16.000 --> 00:09:18.000]  可能就是最安全的地方
[00:09:18.000 --> 00:09:24.000]  不會有埃及人會去尼羅河找這些希伯來人的嬰兒
[00:09:24.000 --> 00:09:26.000]  而蒲草箱的箱字
[00:09:26.000 --> 00:09:30.000]  其實原文是羅亞方舟的字
[00:09:30.000 --> 00:09:32.000]  是同一字
[00:09:32.000 --> 00:09:37.000]  當年神用了方舟來拯救人類
[00:09:37.000 --> 00:09:41.000]  拯救羅亞一家八口
[00:09:41.000 --> 00:09:44.000]  現在又拯救了摩西
[00:09:44.000 --> 00:09:48.000]  摩西就是神將來要用來拯救以色列全國民族
[00:09:48.000 --> 00:09:51.000]  這個出埃及的人
[00:09:51.000 --> 00:09:53.000]  二章十節
[00:09:53.000 --> 00:09:58.000]  摩西的名字的來源就是
[00:09:58.000 --> 00:10:03.000]  因為從水裡拉上來
[00:10:03.000 --> 00:10:06.000]  因為因而他得著拯救
[00:10:06.000 --> 00:10:09.000]  而他的一生最重要的使命
[00:10:09.000 --> 00:10:11.000]  就是拯救以色列人
[00:10:11.000 --> 00:10:15.000]  現在他首先得到拯救
[00:10:15.000 --> 00:10:18.000]  我家裡有六兄弟姐妹
[00:10:18.000 --> 00:10:21.000]  我是排行最小的
[00:10:21.000 --> 00:10:24.000]  當我出生的年代
[00:10:24.000 --> 00:10:27.000]  父母已經生了五個子女
[00:10:27.000 --> 00:10:28.000]  負擔很重
[00:10:28.000 --> 00:10:30.000]  其實不想再生
[00:10:30.000 --> 00:10:34.000]  由於當時要生到第六個
[00:10:34.000 --> 00:10:37.000]  政府才可以有免費絕育手術
[00:10:37.000 --> 00:10:39.000]  所以生了我
[00:10:39.000 --> 00:10:44.000]  我感覺到好像多餘的感覺
[00:10:44.000 --> 00:10:46.000]  原來生了我預備
[00:10:46.000 --> 00:10:50.000]  讓我成為家裡第一個
[00:10:50.000 --> 00:10:53.000]  信主而又積極返教會的成員
[00:10:53.000 --> 00:10:57.000]  之後家裡慢慢多人信主
[00:10:57.000 --> 00:11:00.000]  到爸爸媽媽晚年的時候
[00:11:00.000 --> 00:11:02.000]  聽過他們說過一句話
[00:11:02.000 --> 00:11:04.000]  幸好生了你
[00:11:04.000 --> 00:11:07.000]  其實我當時不太明白
[00:11:07.000 --> 00:11:08.000]  為什麼他們這樣說
[00:11:08.000 --> 00:11:10.000]  後來我明白
[00:11:10.000 --> 00:11:14.000]  媽媽在過世前一年信主
[00:11:14.000 --> 00:11:17.000]  爸爸在人生最後一星期信主
[00:11:17.000 --> 00:11:20.000]  原來神就預備我成為家族裡
[00:11:20.000 --> 00:11:22.000]  做福音的使者
[00:11:22.000 --> 00:11:25.000]  讓家人可以得到救恩
[00:11:25.000 --> 00:11:27.000]  回想你的人生
[00:11:27.000 --> 00:11:31.000]  出生時有沒有經歷過不容易的情況
[00:11:31.000 --> 00:11:34.000]  神有沒有為你悉心
[00:11:34.000 --> 00:11:40.000]  預備你成為祂的使命出口呢?
[00:11:40.000 --> 00:11:43.000]  當嬰兒摩西在蒲草箱
[00:11:43.000 --> 00:11:47.000]  浮在尼羅河邊的蘆葦那一束草叢裡
[00:11:47.000 --> 00:11:49.000]  他的姐姐米尼暗
[00:11:49.000 --> 00:11:51.000]  就離遠一直站在那裡
[00:11:51.000 --> 00:11:52.000]  要看著
[00:11:52.000 --> 00:11:55.000]  想知道究竟會發生什麼事
[00:11:55.000 --> 00:11:57.000]  在他弟弟摩西身上
[00:11:57.000 --> 00:12:01.000]  果然埃及公主就發現了摩西
[00:12:01.000 --> 00:12:04.000]  可憐他
[00:12:04.000 --> 00:12:06.000]  可憐這種感情
[00:12:06.000 --> 00:12:09.000]  就像耶和華可憐念文人一樣
[00:12:09.000 --> 00:12:12.000]  可憐這個字跟馬拉基斯三章十七節
[00:12:12.000 --> 00:12:15.000]  念文的希伯來文是同一個字
[00:12:15.000 --> 00:12:18.000]  就讓我們一起讀出馬拉基斯三章十七節
[00:12:18.000 --> 00:12:20.000]  萬君子耶華說
[00:12:20.000 --> 00:12:22.000]  在我所定的日子
[00:12:22.000 --> 00:12:24.000]  他們必屬我
[00:12:24.000 --> 00:12:26.000]  是我寶貴的產業
[00:12:26.000 --> 00:12:28.000]  我必憐憫他們
[00:12:28.000 --> 00:12:33.000]  與同人憐憫那復是他的兒子
[00:12:33.000 --> 00:12:38.000]  如果當摩西被埃及公主發現的時候
[00:12:38.000 --> 00:12:41.000]  他沒有這種憐憫的情懷
[00:12:41.000 --> 00:12:43.000]  他可能會怎樣?
[00:12:43.000 --> 00:12:45.000]  照著法老王所吩咐的
[00:12:45.000 --> 00:12:47.000]  淹死摩西
[00:12:47.000 --> 00:12:50.000]  現在他有憐憫的心腸
[00:12:50.000 --> 00:12:54.000]  明知摩西是希伯來人的嬰兒
[00:12:54.000 --> 00:12:55.000]  男嬰
[00:12:55.000 --> 00:12:58.000]  是法老要殺的對象
[00:12:58.000 --> 00:13:00.000]  竟然要收養他
[00:13:00.000 --> 00:13:04.000]  其實是誰感動法老女兒
[00:13:04.000 --> 00:13:06.000]  有憐憫的心腸呢?
[00:13:06.000 --> 00:13:09.000]  相信是耶和華感動他
[00:13:09.000 --> 00:13:12.000]  由於憐憫的心腸
[00:13:12.000 --> 00:13:16.000]  摩西就由奴隸之子
[00:13:16.000 --> 00:13:20.000]  變成埃及的王子
[00:13:20.000 --> 00:13:22.000]  回想你的人生
[00:13:22.000 --> 00:13:24.000]  有沒有經歷過神的憐憫呢?
[00:13:24.000 --> 00:13:28.000]  以至你可以度過最艱難的日子呢?
[00:13:28.000 --> 00:13:34.000]  當你覺得自己是很謙卑卑微的時候
[00:13:34.000 --> 00:13:38.000]  有沒有感受到神鼓勵你呢?
[00:13:38.000 --> 00:13:41.000]  有沒有經歷到神抬舉你呢?
[00:13:41.000 --> 00:13:43.000]  提升你呢?
[00:13:43.000 --> 00:13:44.000]  在二章四節
[00:13:44.000 --> 00:13:47.000]  原來摩西的姐姐米利暗一直站在那裡
[00:13:47.000 --> 00:13:54.000]  不單止看到法老女兒對摩西的憐憫的心腸
[00:13:54.000 --> 00:13:55.000]  在二章七節
[00:13:55.000 --> 00:13:59.000]  米利暗還採取主動的行動
[00:13:59.000 --> 00:14:02.000]  就給法老女兒建議
[00:14:02.000 --> 00:14:06.000]  一個希伯來婦人來預養摩西
[00:14:06.000 --> 00:14:08.000]  在二章八到九節
[00:14:08.000 --> 00:14:11.000]  法老女兒憑著憐憫的心腸
[00:14:11.000 --> 00:14:14.000]  和米利暗的建議
[00:14:14.000 --> 00:14:18.000]  作出改變摩西一生的決定
[00:14:18.000 --> 00:14:21.000]  那裡說去吧
[00:14:21.000 --> 00:14:24.000]  還有叫了那個婦人來
[00:14:24.000 --> 00:14:26.000]  就是摩西的媽媽來
[00:14:26.000 --> 00:14:27.000]  抱她吧
[00:14:27.000 --> 00:14:29.000]  替我預養她
[00:14:29.000 --> 00:14:30.000]  去吧
[00:14:30.000 --> 00:14:31.000]  抱她
[00:14:31.000 --> 00:14:32.000]  替我預養
[00:14:32.000 --> 00:14:36.000]  都是一個命令語氣的動詞
[00:14:36.000 --> 00:14:40.000]  讓摩西的母親成為她的奶媽
[00:14:40.000 --> 00:14:43.000]  如果不是這樣
[00:14:43.000 --> 00:14:48.000]  摩西就不可能知道自己是以色列人身份和信仰
[00:14:48.000 --> 00:14:51.000]  她的人生也會完全不同
[00:14:51.000 --> 00:14:58.000]  其實是誰叫米利暗這個小女孩
[00:14:58.000 --> 00:15:00.000]  一直站在那裡
[00:15:00.000 --> 00:15:05.000]  是誰感動到米利暗在這個重要時刻
[00:15:05.000 --> 00:15:08.000]  一個這麼小的女孩有這麼大的膽量
[00:15:08.000 --> 00:15:12.000]  懂得向法老女兒作出智慧的建議
[00:15:12.000 --> 00:15:15.000]  是誰感動法老女兒
[00:15:15.000 --> 00:15:18.000]  作出這個重大決定
[00:15:18.000 --> 00:15:20.000]  回想起人生
[00:15:20.000 --> 00:15:23.000]  有沒有時候好像一直站在那裡
[00:15:23.000 --> 00:15:25.000]  一直等候神
[00:15:25.000 --> 00:15:27.000]  等候神一些很重要的事情發生
[00:15:27.000 --> 00:15:30.000]  可能你還不知道
[00:15:30.000 --> 00:15:32.000]  有沒有重要的
[00:15:32.000 --> 00:15:34.000]  在重要的時刻
[00:15:34.000 --> 00:15:40.000]  神讓你有膽量和懂得作出明智的抉擇呢
[00:15:40.000 --> 00:15:47.000]  BB摩西不單止成為有尊貴身份的埃及王子
[00:15:47.000 --> 00:15:51.000]  而且他還在《少林寺七章》二十字記載道
[00:15:51.000 --> 00:15:54.000]  摩西學了埃及人一切的學問
[00:15:54.000 --> 00:15:59.000]  說話辦事都有才能
[00:15:59.000 --> 00:16:02.000]  現在你可以覺得摩西是一個好
[00:16:02.000 --> 00:16:08.000]  埃及是一個很落後的國家
[00:16:08.000 --> 00:16:11.000]  擁有一切埃及的學問
[00:16:11.000 --> 00:16:14.000]  好像沒什麼了不起
[00:16:14.000 --> 00:16:16.000]  但在摩西年代
[00:16:16.000 --> 00:16:20.000]  在埃及當時是十八王朝
[00:16:20.000 --> 00:16:25.000]  大約在主前一千五百年前
[00:16:25.000 --> 00:16:30.000]  中國大約是商朝的中期
[00:16:30.000 --> 00:16:36.000]  埃及已經擁有世界上最先進的技術
[00:16:36.000 --> 00:16:42.000]  就是擁有起金字塔超過一千年的技術
[00:16:42.000 --> 00:16:47.000]  就是說埃及當時是世界上最先進的大國
[00:16:47.000 --> 00:16:52.000]  所以摩西擁有世界上最先進的學問
[00:16:52.000 --> 00:16:58.000]  同時也擁有以色列人的身份和信仰
[00:16:58.000 --> 00:17:03.000]  每年有升小學和升中學派位
[00:17:03.000 --> 00:17:06.000]  可能大家已經談過很久了
[00:17:06.000 --> 00:17:10.000]  升小一和升中一的學生
[00:17:10.000 --> 00:17:14.000]  家長都會很期待
[00:17:14.000 --> 00:17:18.000]  期待子女可以進到一間好的學校
[00:17:18.000 --> 00:17:20.000]  期待等待這些結果
[00:17:20.000 --> 00:17:22.000]  其實很多基督徒的家長
[00:17:22.000 --> 00:17:24.000]  甚至不是基督徒的家長也是
[00:17:24.000 --> 00:17:27.000]  想進一些有好成績
[00:17:27.000 --> 00:17:31.000]  有信仰又好的基督教學校
[00:17:31.000 --> 00:17:38.000]  摩西從奴隸之子成為法老的女兒之子
[00:17:38.000 --> 00:17:42.000]  從極卑微成為極尊貴
[00:17:42.000 --> 00:17:47.000]  她又得到極好的知識和信仰
[00:17:47.000 --> 00:17:50.000]  又有盡美的外表
[00:17:50.000 --> 00:17:54.000]  看來摩西是不是一帆風順
[00:17:54.000 --> 00:17:56.000]  而且她還贏在起跑線
[00:17:56.000 --> 00:17:58.000]  BB已經開始了
[00:17:58.000 --> 00:18:01.000]  她還贏得很盡
[00:18:01.000 --> 00:18:03.000]  有齊摩西所有擁有的東西
[00:18:03.000 --> 00:18:09.000]  是不是代表她人生可以創一番豐功偉績呢
[00:18:09.000 --> 00:18:16.000]  在著名的金庸武俠小說書劍恩仇錄
[00:18:16.000 --> 00:18:18.000]  你有沒有看過
[00:18:18.000 --> 00:18:21.000]  最近沒有看也應該有看過
[00:18:21.000 --> 00:18:25.000]  有些電視劇也看過
[00:18:25.000 --> 00:18:27.000]  原來在小說裡
[00:18:27.000 --> 00:18:32.000]  清朝皇帝乾隆皇帝真正身份是漢族人
[00:18:32.000 --> 00:18:36.000]  而擁有最強反清復明的紅花會
[00:18:36.000 --> 00:18:40.000]  總舵主陳家洛是他弟弟
[00:18:40.000 --> 00:18:41.000]  記不記得
[00:18:41.000 --> 00:18:46.000]  好像天意要預備他反清復明的大業
[00:18:46.000 --> 00:18:49.000]  集中在他兩兄弟身上
[00:18:49.000 --> 00:18:53.000]  聖經記載歷史人物摩西
[00:18:53.000 --> 00:18:56.000]  需要拯救以色列人的條件
[00:18:56.000 --> 00:19:00.000]  無論所有的才能身份信仰
[00:19:00.000 --> 00:19:02.000]  加上還帥氣
[00:19:02.000 --> 00:19:05.000]  集中在他一個人身上
[00:19:05.000 --> 00:19:07.000]  是不是他就可以完成
[00:19:07.000 --> 00:19:14.000]  拯救以色列人在歷史偉大的事業呢
[00:19:14.000 --> 00:19:19.000]  請我們一起讀出初一及二章十一到十五節
[00:19:19.000 --> 00:19:21.000]  過了一段日子
[00:19:21.000 --> 00:19:23.000]  摩西長大了
[00:19:23.000 --> 00:19:26.000]  他出去到他同胞那裡
[00:19:26.000 --> 00:19:28.000]  看見他們勞役
[00:19:28.000 --> 00:19:32.000]  他看見一個埃及人打他的同胞
[00:19:32.000 --> 00:19:34.000]  一個希伯來人
[00:19:34.000 --> 00:19:35.000]  他左右觀看
[00:19:35.000 --> 00:19:37.000]  是沒有人
[00:19:37.000 --> 00:19:40.000]  就把埃及人打死了
[00:19:40.000 --> 00:19:42.000]  藏在沙土裡
[00:19:42.000 --> 00:19:44.000]  第二天他出去
[00:19:44.000 --> 00:19:47.000]  看見有兩個希伯來人在打架
[00:19:47.000 --> 00:19:50.000]  他對那兇惡的人說
[00:19:50.000 --> 00:19:53.000]  你為什麼打同族的人呢
[00:19:53.000 --> 00:19:54.000]  那人說
[00:19:54.000 --> 00:19:57.000]  誰立你作我們領袖和審判官呢
[00:19:57.000 --> 00:19:59.000]  難道你要殺我
[00:19:59.000 --> 00:20:01.000]  像殺那埃及人一樣
[00:20:01.000 --> 00:20:03.000]  摩西就懼怕
[00:20:03.000 --> 00:20:07.000]  說這事一定是有人知道了
[00:20:07.000 --> 00:20:10.000]  另外我也請大家讀出
[00:20:10.000 --> 00:20:18.000]  《法老聽見他這事就設法要殺摩西》
[00:20:18.000 --> 00:20:20.000]  於是摩西逃走
[00:20:20.000 --> 00:20:23.000]  躲避法老到米甸地
[00:20:23.000 --> 00:20:24.000]  坐在井旁
[00:20:24.000 --> 00:20:27.000]  繼續讀《治囊傳》七章
[00:20:27.000 --> 00:20:29.000]  二十三到二十五節
[00:20:29.000 --> 00:20:31.000]  他到了四十歲
[00:20:31.000 --> 00:20:35.000]  心中起意去看望他弟兄以色列人
[00:20:35.000 --> 00:20:39.000]  他看見他們中間一個臭屈辱
[00:20:39.000 --> 00:20:41.000]  就庇護他
[00:20:41.000 --> 00:20:43.000]  為那壓迫人動手
[00:20:43.000 --> 00:20:45.000]  打死了那埃及人
[00:20:45.000 --> 00:20:48.000]  他以為他的弟兄們必明白
[00:20:48.000 --> 00:20:51.000]  神的藉著他的手答救他們
[00:20:51.000 --> 00:20:54.000]  他們卻不明白
[00:20:54.000 --> 00:21:00.000]  在《治囊傳》七章二十三節
[00:21:00.000 --> 00:21:03.000]  其實說到摩西是多少歲
[00:21:03.000 --> 00:21:05.000]  已經是四十歲了
[00:21:05.000 --> 00:21:09.000]  他去看望以色列同胞時已經是四十歲
[00:21:09.000 --> 00:21:11.000]  孔子說三十而立
[00:21:11.000 --> 00:21:14.000]  四十而不惑
[00:21:14.000 --> 00:21:16.000]  現在摩西到了四十歲
[00:21:16.000 --> 00:21:18.000]  好像很困惑
[00:21:18.000 --> 00:21:23.000]  現在他作為一個尊貴的埃及王子
[00:21:23.000 --> 00:21:25.000]  為何要回到
[00:21:25.000 --> 00:21:31.000]  作為奴隸本族的以色列同胞身邊
[00:21:31.000 --> 00:21:36.000]  他是否感覺到身份危機呢?
[00:21:36.000 --> 00:21:40.000]  外表是埃及人
[00:21:40.000 --> 00:21:43.000]  內心是以色列人
