
[00:00:00.000 --> 00:00:04.800]  謝謝文姐姐帶領我們有敬拜
[00:06:28.240 --> 00:06:30.200]  你會看到第十九節
[00:06:30.200 --> 00:06:31.200]  他講了一段經文
[00:06:31.200 --> 00:06:32.200]  他這樣說
[00:06:32.200 --> 00:06:32.200]  他說
[00:06:32.200 --> 00:06:34.520]  我須是自由的無人客觀
[00:06:34.520 --> 00:06:36.920]  然而我甘心作了眾人的僕人
[00:06:36.920 --> 00:06:38.400]  為要多得人
[00:06:38.400 --> 00:06:39.320]  很特別的是
[00:06:39.320 --> 00:06:40.120]  自由這個字
[00:06:40.120 --> 00:06:41.240]  其實在原文裡面
[00:06:41.240 --> 00:06:43.320]  是整句句子的字頭
[00:06:43.320 --> 00:06:47.200]  也是保羅很想在這裡專注的一個字眼
[00:06:47.200 --> 00:06:48.720]  也可以說
[00:06:48.720 --> 00:06:52.640]  這一句是整個九章的下半部分
[00:06:52.640 --> 00:06:54.840]  一個很大的聲明
[00:06:54.840 --> 00:06:58.320]  保羅再一次去強調他的立場是甚麼呢?
[00:06:58.320 --> 00:06:59.840]  他說
[00:06:59.840 --> 00:07:02.160]  連結上半部分的背景
[00:07:02.160 --> 00:07:03.000]  其實他就是說到
[00:07:03.000 --> 00:07:04.600]  原來他自己
[00:07:04.600 --> 00:07:08.640]  他沒有受到哥倫多那些人的金錢上的資助
[00:07:08.640 --> 00:07:10.680]  其實正正因為這個緣故
[00:07:10.680 --> 00:07:12.880]  他不需要和別人交代甚麼
[00:07:12.880 --> 00:07:15.400]  也沒有人要去管他做甚麼
[00:07:15.400 --> 00:07:17.160]  正正因為這個時候
[00:07:17.160 --> 00:07:20.800]  他可以在當中不需要受人的期望
[00:07:20.800 --> 00:07:23.880]  不需要受不同的環境所影響和克制
[00:07:23.880 --> 00:07:27.000]  所以他很自由地可以去做甚麼都可以
[00:07:27.000 --> 00:07:28.680]  不過更加吊詭的是
[00:07:28.680 --> 00:07:30.680]  當我們看這段經文的時候
[00:07:30.680 --> 00:07:31.760]  很特別
[00:07:31.760 --> 00:07:33.200]  他說他做了甚麼?
[00:07:33.200 --> 00:07:38.320]  他說他用他的自由去甘願做眾人的僕人
[00:07:38.320 --> 00:07:39.600]  我們會看到的是
[00:07:39.600 --> 00:07:42.040]  自由和勞僕
[00:07:42.040 --> 00:07:44.280]  其實是兩樣很對立的東西
[00:07:44.280 --> 00:07:46.440]  不過保羅用這一堆東西
[00:07:46.440 --> 00:07:48.560]  將這一堆東西放在一起
[00:07:48.560 --> 00:07:52.480]  他說這個過程其實他想表達甚麼呢?
[00:07:52.480 --> 00:07:56.960]  他說他用他的自由去甘願做眾人的僕人
[00:07:56.960 --> 00:08:00.480]  他為的是為福音的緣故
[00:08:00.480 --> 00:08:01.680]  所以我們看到的是
[00:08:01.680 --> 00:08:04.440]  原來保羅用他的自由去做甚麼呢?
[00:08:04.440 --> 00:08:06.480]  就是為了做主的僕人
[00:08:06.480 --> 00:08:10.640]  為更多人得到福音的緣故去做
[00:08:10.640 --> 00:08:13.760]  我們會看到保羅將他整個人生的視野
[00:08:13.760 --> 00:08:16.520]  放在為福音的緣故上
[00:08:16.520 --> 00:08:19.200]  所以在第20至22節
[00:08:19.200 --> 00:08:20.920]  他就帶出了有四種人
[00:08:20.920 --> 00:08:25.560]  如何去展現這個做自由勞僕的方式
[00:08:25.560 --> 00:08:26.520]  哪四種人呢?
[00:08:26.520 --> 00:08:29.280]  猶太人
[00:08:29.280 --> 00:08:30.760]  律法以下的人
[00:08:30.760 --> 00:08:32.160]  沒有律法的人
[00:08:32.160 --> 00:08:33.840]  和軟弱的人
[00:08:33.840 --> 00:08:35.560]  當我們喝到猶太人的時候
[00:08:35.560 --> 00:08:37.160]  我們可能會想起的是
[00:08:37.160 --> 00:08:39.960]  保羅通常宣教旅程的過程上
[00:08:39.960 --> 00:08:44.360]  第一部分通常都會去猶太的會堂傳福音
[00:08:44.360 --> 00:08:48.960]  保羅說到當他去對待這群人的時候
[00:08:48.960 --> 00:08:50.160]  他做的事是甚麼呢?
[00:08:50.160 --> 00:08:52.680]  他不吃那些祭偶像之物
[00:08:52.680 --> 00:08:57.120]  他不吃的原因是為了得罪這群猶太人
[00:08:57.120 --> 00:08:59.320]  不過我想更加特別的是
[00:08:59.320 --> 00:09:00.960]  你會看到在第20節
[00:09:00.960 --> 00:09:02.560]  其實整群的經文
[00:09:02.560 --> 00:09:04.840]  不單單是說猶太人
[00:09:04.840 --> 00:09:07.200]  原來在20節的下半部分
[00:09:07.200 --> 00:09:09.440]  他也包含了一批人叫做
[00:09:09.440 --> 00:09:11.400]  律法以下的人
[00:09:11.400 --> 00:09:14.120]  我們還會看到這兩批人
[00:09:14.120 --> 00:09:15.680]  是要放在一起看的
[00:09:15.680 --> 00:09:16.400]  原因是甚麼呢?
[00:09:16.400 --> 00:09:19.040]  原來其實猶太人
[00:09:19.040 --> 00:09:21.360]  他們也會守很多不同的
[00:09:21.360 --> 00:09:23.920]  律法、傳統的習俗
[00:09:23.920 --> 00:09:25.120]  所以我們會看到的是
[00:09:25.120 --> 00:09:27.920]  原來猶太人說的不單單只是一個族群
[00:09:27.920 --> 00:09:30.680]  更加說的是他們生活上的練習
[00:09:30.680 --> 00:09:32.840]  是有些是守著一些習俗
[00:09:32.840 --> 00:09:34.640]  守著一些傳統
[00:09:34.640 --> 00:09:35.600]  我們會看到的是
[00:09:35.600 --> 00:09:37.800]  當我們看回前兩章
[00:09:37.800 --> 00:09:40.040]  原來正正就是在說這些問題
[00:09:40.040 --> 00:09:42.640]  原來就是在說守國禮的問題
[00:09:42.640 --> 00:09:45.040]  以及在說一些
[00:09:45.040 --> 00:09:49.760]  去遵守食物禁忌上的一些問題
[00:09:49.760 --> 00:09:52.320]  保羅說到他成為了基督徒
[00:09:52.320 --> 00:09:55.920]  其實他大可以不需要去守這些猶太的律法
[00:09:55.920 --> 00:09:59.840]  不過他同樣為了這班人的緣故
[00:09:59.840 --> 00:10:01.520]  他同樣繼續去守
[00:10:01.520 --> 00:10:03.000]  他守的原因不是因為
[00:10:03.000 --> 00:10:05.920]  他要靠著這些律法去討神喜悅
[00:10:05.920 --> 00:10:08.600]  而是在沒有違反福音真理的底下
[00:10:08.600 --> 00:10:12.800]  他很希望的去得著這班律法以下的人
[00:10:12.800 --> 00:10:14.640]  同樣之後保羅說到
[00:10:14.640 --> 00:10:15.880]  一班沒有律法的人
[00:10:15.880 --> 00:10:16.560]  其實是甚麼呢?
[00:10:16.560 --> 00:10:18.440]  就是一班外邦人
[00:10:18.440 --> 00:10:22.200]  這班人其實不是用摩西的律法為依歸的
[00:10:22.200 --> 00:10:26.200]  所以其實他不需要怎樣去守摩西的律法
[00:10:26.200 --> 00:10:29.320]  保羅說其實摩西的律法
[00:10:29.320 --> 00:10:30.840]  跟那個人是否可救
[00:10:30.840 --> 00:10:32.120]  是沒有直接的關係
[00:10:32.120 --> 00:10:33.160]  所以他就說
[00:10:33.160 --> 00:10:37.120]  他對這班人做一個沒有律法的人
[00:10:37.120 --> 00:10:39.520]  不過同時更加特別的是
[00:10:39.520 --> 00:10:41.080]  這一節的後半句
[00:10:41.080 --> 00:10:42.560]  我們會看到的是
[00:10:42.560 --> 00:10:45.640]  原來保羅雖然他做一個沒有律法的人
[00:10:45.640 --> 00:10:47.400]  但同樣在說的是
[00:10:47.400 --> 00:10:49.920]  原來他在說的不是沒有原則的
[00:10:49.920 --> 00:10:52.400]  後半句他說其實他在神面前
[00:10:52.400 --> 00:10:53.360]  在基督面前
[00:10:53.360 --> 00:10:55.720]  他都是在律法以下
[00:10:55.720 --> 00:10:57.040]  所以我們會看到的是
[00:10:57.040 --> 00:10:58.480]  保羅守的是甚麼呢?
[00:10:58.480 --> 00:11:01.280]  他守的是基督所說的一切真理
[00:11:01.280 --> 00:11:03.520]  他守的是他跟基督的關係
[00:11:03.520 --> 00:11:06.720]  他信服的是他信服聖靈的引領
[00:11:06.720 --> 00:11:08.280]  到了第三
[00:11:08.280 --> 00:11:09.280]  我們會看到
[00:11:09.280 --> 00:11:10.720]  現在是第四了
[00:11:10.720 --> 00:11:14.080]  我們會看到保羅說了一批軟弱的人
[00:11:14.080 --> 00:11:14.720]  很特別
[00:11:14.720 --> 00:11:16.520]  這句說話其實有另一個譯法
[00:11:16.520 --> 00:11:18.280]  他說:向軟弱的人
[00:11:18.280 --> 00:11:20.680]  我就成為了軟弱的人
[00:11:20.680 --> 00:11:23.600]  正正是在同步第八章的內容
[00:11:23.600 --> 00:11:26.040]  就是說為了一些軟弱的人
[00:11:26.040 --> 00:11:27.800]  不去吃一些製偶像之物
[00:11:27.800 --> 00:11:30.000]  為了得獎他們
[00:11:30.000 --> 00:11:33.080]  不過當我們回顧整個二十至二十二節的時候
[00:11:33.080 --> 00:11:34.480]  我們會覺得很特別
[00:11:34.480 --> 00:11:35.840]  我們會看到的是
[00:11:35.840 --> 00:11:37.800]  保羅說了律法以下的人
[00:11:37.800 --> 00:11:39.760]  說了沒有律法以下的人
[00:11:39.760 --> 00:11:41.600]  其實是很平衡的
[00:11:41.600 --> 00:11:42.760]  不過在這裡
[00:11:42.760 --> 00:11:45.440]  他沒有說向軟弱的人做軟弱的人
[00:11:45.440 --> 00:11:47.800]  之後再說向堅強的人
[00:11:47.800 --> 00:11:49.320]  就做堅強的人
[00:11:49.320 --> 00:11:51.960]  其實為什麼會有這個分別呢?
[00:11:51.960 --> 00:11:56.480]  保羅正正很想專注一個很重要的訊息
[00:11:56.480 --> 00:11:58.400]  就是教會的群體
[00:11:58.400 --> 00:12:02.160]  其實正正是要為一些信心軟弱的人著想
[00:12:02.160 --> 00:12:05.360]  為著的是不要讓他們跌倒的緣故
[00:12:05.360 --> 00:12:09.280]  為著的是讓福音能夠自由流動的緣故
[00:12:09.280 --> 00:12:11.400]  原來我們作為信徒
[00:12:11.400 --> 00:12:13.400]  我們在行駛自由上
[00:12:13.400 --> 00:12:16.000]  確實我們需要有一些調整
[00:12:16.000 --> 00:12:18.960]  所以在第二十二節裡
[00:12:18.960 --> 00:12:21.360]  我們會看到後面那部分
[00:12:21.360 --> 00:12:23.400]  出現了一個很大的總結
[00:12:23.400 --> 00:12:23.920]  就是什麼呢?
[00:12:23.920 --> 00:12:26.520]  他說為了什麼人就要做什麼人
[00:12:26.520 --> 00:12:27.920]  為了得獎什麼人
[00:12:27.920 --> 00:12:30.480]  保羅在這裡所說的是
[00:12:30.480 --> 00:12:31.480]  我們作為基督徒
[00:12:31.480 --> 00:12:34.320]  我們並不是沒有原則、沒有立場
[00:12:34.320 --> 00:12:36.240]  要處處迎合人
[00:12:36.240 --> 00:12:37.640]  透過迎合人
[00:12:37.640 --> 00:12:39.960]  降低很多不同自己的要求
[00:12:39.960 --> 00:12:42.040]  然後務求讓那些人
[00:12:42.040 --> 00:12:44.160]  去接納和歡迎我們
[00:12:44.160 --> 00:12:45.680]  保羅並不是說
[00:12:45.680 --> 00:12:47.000]  向淫亂的人
[00:12:47.000 --> 00:12:48.320]  我們就要做淫亂的人
[00:12:48.320 --> 00:12:49.960]  為了得獎淫亂的人
[00:12:49.960 --> 00:12:51.920]  並不是說向說髒話的人
[00:12:51.920 --> 00:12:53.200]  我們就要不斷說髒話
[00:12:53.200 --> 00:12:55.200]  為了得獎說髒話的人
[00:12:55.200 --> 00:12:57.560]  保羅所說的是什麼呢?
[00:12:57.560 --> 00:13:00.920]  其實他是極之有立場和原則的
[00:13:00.920 --> 00:13:03.960]  他知道他的生命目標是一件事
[00:13:03.960 --> 00:13:05.760]  就是無論如何
[00:13:05.760 --> 00:13:07.920]  總要救些人
[00:13:07.920 --> 00:13:09.080]  保羅所說的是
[00:13:09.080 --> 00:13:11.080]  原來我們在生活上
[00:13:11.080 --> 00:13:14.040]  我們要和不同背景的人一起生活
[00:13:14.040 --> 00:13:16.640]  我們在生活中要了解一下
[00:13:16.640 --> 00:13:19.440]  他們面對著很多掙扎和困難
[00:13:19.440 --> 00:13:22.160]  同樣地,我們要用最適切的方法
[00:13:22.160 --> 00:13:24.080]  讓他們能夠得到福音
[00:13:24.080 --> 00:13:26.720]  得到心靈上的幫助
[00:13:26.720 --> 00:13:27.840]  我們會看到的是
[00:13:27.840 --> 00:13:30.440]  當我們想起這些概念時
[00:13:30.440 --> 00:13:32.240]  可能我們會想起什麼呢?
[00:13:32.240 --> 00:13:34.040]  我們會想起耶穌
[00:13:34.040 --> 00:13:35.640]  原來耶穌正正都是這樣
[00:13:35.640 --> 00:13:38.520]  去鍍成肉身,進入人群當中
[00:13:38.520 --> 00:13:40.920]  不過同樣,保羅所說的是
[00:13:40.920 --> 00:13:42.400]  不是沒有原則
[00:13:42.400 --> 00:13:45.800]  原來我們要守的是基督的律法
[00:13:45.800 --> 00:13:47.680]  所以到了第23節
[00:13:47.680 --> 00:13:49.400]  他更加帶出的是
[00:13:49.400 --> 00:13:53.320]  「凡我所行的,是為福音的緣故」
[00:13:53.320 --> 00:13:54.880]  為的是什麼呢?
[00:13:54.880 --> 00:14:00.320]  為的是與人同得福音的好處
[00:14:00.320 --> 00:14:01.400]  所以我們看到的是
[00:14:01.400 --> 00:14:02.680]  保羅的人生觀
[00:14:02.680 --> 00:14:04.320]  他只關切一件事
[00:14:04.320 --> 00:14:06.240]  就是福音可以拓展
[00:14:06.240 --> 00:14:08.440]  這個人生的方向
[00:14:08.440 --> 00:14:10.880]  同樣影響他的行事為人
[00:14:10.880 --> 00:14:13.680]  他甘願與人相處
[00:14:13.680 --> 00:14:16.040]  他甘願為福音的好處
[00:14:16.040 --> 00:14:18.040]  願意付代價
[00:14:18.040 --> 00:14:20.960]  我們會看到這幾節中
[00:14:20.960 --> 00:14:23.680]  其實有一個字不停出現
[00:14:23.680 --> 00:14:25.840]  這個就是「得」字
[00:14:25.840 --> 00:14:28.200]  特別是在第22節的「得」字
[00:14:28.200 --> 00:14:31.840]  在原文中更加專注於這個動詞
[00:14:31.840 --> 00:14:33.560]  他很想帶出的是什麼呢?
[00:14:33.560 --> 00:14:35.280]  就是原來作為信徒
[00:14:35.280 --> 00:14:37.120]  我們有自由
[00:14:37.120 --> 00:14:39.040]  我們怎樣去用這個自由也好
[00:14:39.040 --> 00:14:41.680]  原來有一個目標
[00:14:41.680 --> 00:14:45.120]  就是我們要維護福音能夠自由流動
[00:14:45.120 --> 00:14:48.240]  讓更多人都能得到福音
[00:14:48.240 --> 00:14:50.480]  所以我們看到的是什麼呢?
[00:14:50.480 --> 00:14:53.000]  原來保羅看自由是這樣看的
[00:14:53.000 --> 00:14:55.480]  原來他不是說沒有規範
[00:14:55.480 --> 00:14:57.520]  原來他建基於一個基礎
[00:14:57.520 --> 00:15:02.840]  就是為福音能夠自由流動的緣故去做
[00:15:02.840 --> 00:15:04.360]  同一時間
[00:15:04.360 --> 00:15:05.920]  當我們在過程中
[00:15:05.920 --> 00:15:07.640]  我們做任何事情的時候
[00:15:07.640 --> 00:15:10.520]  我們能否讓人看到
[00:15:10.520 --> 00:15:14.600]  當我們知道福音對我們人生有多重要的時候
[00:15:14.600 --> 00:15:16.120]  我們的行事為人
[00:15:16.120 --> 00:15:19.400]  我們要用我們的自由去展現這件事
[00:15:19.400 --> 00:15:22.760]  讓身邊的人都同樣能夠去認識信仰
[00:15:22.760 --> 00:15:24.720]  不過同時他在說一件事
[00:15:24.720 --> 00:15:27.800]  原來我們的價值觀不能夠去
[00:15:27.800 --> 00:15:28.680]  我們也要知道的是
[00:15:28.680 --> 00:15:30.960]  我們有我們的價值觀要守住
[00:15:30.960 --> 00:15:33.520]  我們同樣要在基督的真理下
[00:15:33.520 --> 00:15:35.560]  在神的聖靈的引導下
[00:15:35.560 --> 00:15:37.960]  我們也有我們要堅定的立場
[00:15:37.960 --> 00:15:41.800]  不過我們的自由是怎樣呢?
[00:15:41.800 --> 00:15:44.080]  我們有時定義的自由是什麼呢?
[00:15:44.080 --> 00:15:46.080]  專注在自己先行
[00:15:46.080 --> 00:15:47.920]  我們想怎樣就怎樣
[00:15:47.920 --> 00:15:50.480]  這些可能是來自於我們的慾望
[00:15:50.480 --> 00:15:51.400]  我們的私慾
[00:15:51.400 --> 00:15:53.360]  就好像哥林多信徒
[00:15:53.360 --> 00:15:56.240]  在食祭偶像之物的事上都是一樣
[00:15:56.240 --> 00:15:57.480]  我會說的是
[00:15:57.480 --> 00:15:58.960]  這種自由
[00:15:58.960 --> 00:16:01.360]  其實我們只會想要更加多
[00:16:01.360 --> 00:16:02.480]  但同樣的
[00:16:02.480 --> 00:16:06.240]  這個自由不會帶給我們很大的滿足
[00:16:06.240 --> 00:16:08.760]  因為我們不斷地想要
[00:16:08.760 --> 00:16:11.280]  不過保羅的生命
[00:16:11.280 --> 00:16:12.480]  我們看到的是
[00:16:12.480 --> 00:16:14.800]  原來我們說自由
