
[00:00:00.000 --> 00:00:03.000]  頂屎妹我想問大家一個問題
[00:05:03.000 --> 00:05:05.000]  是不是很苦
[00:05:05.000 --> 00:05:07.000]  當時的世代
[00:05:07.000 --> 00:05:09.000]  信徒所面對的是很苦
[00:05:09.000 --> 00:05:12.000]  受苦是如果用在基督的身上
[00:05:12.000 --> 00:05:16.000]  指的是耶穌基督為人的罪
[00:05:16.000 --> 00:05:18.000]  來到死在十字架上
[00:05:18.000 --> 00:05:21.000]  受苦以至到死的地步
[00:05:21.000 --> 00:05:22.000]  這種受苦
[00:05:22.000 --> 00:05:25.000]  而如果受苦是用在信徒身上
[00:05:25.000 --> 00:05:29.000]  就是信徒作為神的子民身份
[00:05:29.000 --> 00:05:32.000]  因而所受的苦
[00:05:32.000 --> 00:05:34.000]  在整個段落
[00:05:34.000 --> 00:05:37.000]  看到這麼多次數講到的受苦
[00:05:37.000 --> 00:05:39.000]  其中有兩個段落
[00:05:39.000 --> 00:05:42.000]  二章二十一節至二十五節
[00:05:42.000 --> 00:05:45.000]  和今天大家讀過的第三章
[00:05:45.000 --> 00:05:49.000]  分別引述了耶穌基督的受苦
[00:05:49.000 --> 00:05:51.000]  和祂復活的事蹟
[00:05:51.000 --> 00:05:53.000]  在二章二十一節
[00:05:53.000 --> 00:05:56.000]  講到因為基督也為你們受過苦
[00:05:56.000 --> 00:05:58.000]  而剛剛大家已經讀過的三章十八節
[00:05:58.000 --> 00:06:01.000]  因為基督也曾一次為罪受苦
[00:06:01.000 --> 00:06:03.000]  這兩個的片語
[00:06:03.000 --> 00:06:07.000]  帶出整段上下文講及
[00:06:07.000 --> 00:06:09.000]  有關為主受苦
[00:06:09.000 --> 00:06:13.000]  給了很多實際的生活教導和指引
[00:06:13.000 --> 00:06:15.000]  在整個大段落之間
[00:06:15.000 --> 00:06:18.000]  給了不忘記並且刻意的
[00:06:18.000 --> 00:06:20.000]  引用兩個段落
[00:06:20.000 --> 00:06:23.000]  講到基督的受苦和復活
[00:06:23.000 --> 00:06:27.000]  顯然若我們信徒要在世代裏面
[00:06:27.000 --> 00:06:29.000]  面對信仰的挑戰
[00:06:29.000 --> 00:06:32.000]  我們離不開基督受苦
[00:06:32.000 --> 00:06:34.000]  和祂復活的榜樣
[00:06:34.000 --> 00:06:35.000]  如果我們離開基督
[00:06:35.000 --> 00:06:38.000]  我們是不可能堅守信仰
[00:06:38.000 --> 00:06:42.000]  更加談不上為主來受苦
[00:06:42.000 --> 00:06:44.000]  來到今天的段落
[00:06:44.000 --> 00:06:47.000]  剛才大家讀的三章十八節
[00:06:47.000 --> 00:06:49.000]  甚至是我們剛開始的時候
[00:06:49.000 --> 00:06:51.000]  默想的經文
[00:06:51.000 --> 00:06:53.000]  三章十八節講到
[00:06:53.000 --> 00:06:57.000]  因為基督也曾一次為罪受苦
[00:06:57.000 --> 00:07:03.000]  這裏將上文十七節上一次講到的
[00:07:03.000 --> 00:07:05.000]  基督為我們受苦
[00:07:05.000 --> 00:07:07.000]  祂一次為罪受苦
[00:07:07.000 --> 00:07:09.000]  這兩處將經文
[00:07:09.000 --> 00:07:11.000]  由實際的生活教導
[00:07:11.000 --> 00:07:16.000]  轉入基督受苦的事件裏面
[00:07:16.000 --> 00:07:18.000]  弟兄姊妹
[00:07:18.000 --> 00:07:20.000]  今天這個段落
[00:07:20.000 --> 00:07:23.000]  講的受苦
[00:07:23.000 --> 00:07:26.000]  是一個不一樣的受苦
[00:07:26.000 --> 00:07:29.000]  我們每一個信徒都或多或少受苦
[00:07:29.000 --> 00:07:30.000]  但是可能都是
[00:07:30.000 --> 00:07:32.000]  外在而來的
[00:07:32.000 --> 00:07:35.000]  或者因為人的罪的緣故而來的
[00:07:35.000 --> 00:07:38.000]  但是基督受的苦是不一樣的
[00:07:38.000 --> 00:07:42.000]  因為祂受的苦是不應該受的
[00:07:42.000 --> 00:07:46.000]  經文講到義的代替不義
[00:07:46.000 --> 00:07:47.000]  是什麼意思呢
[00:07:47.000 --> 00:07:49.000]  原文是義的
[00:07:49.000 --> 00:07:50.000]  神的義
[00:07:50.000 --> 00:07:52.000]  這個義是單數
[00:07:52.000 --> 00:07:53.000]  在原文裏面
[00:07:53.000 --> 00:07:55.000]  指的是耶穌基督
[00:07:55.000 --> 00:07:59.000]  基督唯一是義的
[00:07:59.000 --> 00:08:02.000]  不義的是重數
[00:08:02.000 --> 00:08:04.000]  指的是每一個罪人
[00:08:04.000 --> 00:08:05.000]  好像這個圖裏面
[00:08:05.000 --> 00:08:07.000]  其實不義的是很多
[00:08:07.000 --> 00:08:10.000]  只有一位是義的
[00:08:10.000 --> 00:08:11.000]  是無罪的
[00:08:11.000 --> 00:08:13.000]  在彼得前書一章十九節
[00:08:13.000 --> 00:08:16.000]  講到基督是無瑕疵無玷污的
[00:08:16.000 --> 00:08:18.000]  亦在二章二十二節講到
[00:08:18.000 --> 00:08:20.000]  基督並沒有犯罪
[00:08:20.000 --> 00:08:23.000]  故此基督受的苦
[00:08:23.000 --> 00:08:26.000]  在世人我們信徒所受的並不一樣
[00:08:26.000 --> 00:08:29.000]  祂是無辜受苦的
[00:08:29.000 --> 00:08:32.000]  祂是為我們的罪的緣故而受苦的
[00:08:32.000 --> 00:08:35.000]  祂是代罪羔羊
[00:08:35.000 --> 00:08:37.000]  而且祂所受的
[00:08:37.000 --> 00:08:38.000]  在希伯來書所講
[00:08:38.000 --> 00:08:41.000]  祂是一次將自己獻上
[00:08:41.000 --> 00:08:44.000]  來代替眾多不義的人
[00:08:44.000 --> 00:08:46.000]  包括我和你
[00:08:46.000 --> 00:08:50.000]  來承擔罪本應在我們身上的刑罰
[00:08:50.000 --> 00:08:53.000]  而落在基督的身上
[00:08:53.000 --> 00:08:56.000]  這是天下間最不公平
[00:08:56.000 --> 00:08:59.000]  以及不應該受的苦
[00:08:59.000 --> 00:09:03.000]  但基督是否被迫來承受?
[00:09:03.000 --> 00:09:06.000]  基督是甘願承受
[00:09:06.000 --> 00:09:08.000]  縱使祂在上十字架之前
[00:09:08.000 --> 00:09:09.000]  祂也是很痛苦
[00:09:09.000 --> 00:09:12.000]  但祂是甘願為我們每一個人
[00:09:12.000 --> 00:09:14.000]  來代我們去受苦
[00:09:14.000 --> 00:09:15.000]  目的只有一個
[00:09:15.000 --> 00:09:20.000]  就是引領我們去到神的面前
[00:09:20.000 --> 00:09:23.000]  引領是一個什麼意思呢?
[00:09:23.000 --> 00:09:25.000]  引領即是有人帶進去
[00:09:25.000 --> 00:09:28.000]  意思通常是帶進去皇宮
[00:09:28.000 --> 00:09:29.000]  帶進去法庭
[00:09:29.000 --> 00:09:31.000]  一些很重要的地方
[00:09:31.000 --> 00:09:33.000]  需要被引領才可以進去
[00:09:33.000 --> 00:09:35.000]  不是自己貿貿然可以進去
[00:09:35.000 --> 00:09:38.000]  希伯來書十章十九至二十節講到
[00:09:38.000 --> 00:09:43.000]  耶穌基督的血使我們得以坦然進入至聖所
[00:09:43.000 --> 00:09:47.000]  是因為藉著祂已經為我們開了一條又新又活的路
[00:09:47.000 --> 00:09:49.000]  祂成為那個萬子
[00:09:49.000 --> 00:09:52.000]  讓我們能夠通往至聖所
[00:09:52.000 --> 00:09:56.000]  進入又新又活的路
[00:09:56.000 --> 00:09:58.000]  如果我們離開耶穌基督
[00:09:58.000 --> 00:10:02.000]  我們沒有人能進到庫那裡去
[00:10:02.000 --> 00:10:06.000]  基督受苦是為了引領我們去到神的面前
[00:10:06.000 --> 00:10:09.000]  引領的意思是本來我們不配得進去
[00:10:09.000 --> 00:10:11.000]  不可以進去
[00:10:11.000 --> 00:10:15.000]  有一次我在外地旅行的時候
[00:10:15.000 --> 00:10:19.000]  本來很想去一家餐廳
[00:10:19.000 --> 00:10:20.000]  很出名的
[00:10:20.000 --> 00:10:22.000]  雖然很想去
[00:10:22.000 --> 00:10:24.000]  但我又遲了去到
[00:10:24.000 --> 00:10:27.000]  已經派了票去到
[00:10:27.000 --> 00:10:29.000]  而且將近關門了
[00:10:29.000 --> 00:10:31.000]  不能進去
[00:10:31.000 --> 00:10:33.000]  因為我遲了的緣故
[00:10:33.000 --> 00:10:36.000]  的確我不配得進去
[00:10:36.000 --> 00:10:38.000]  本來也沒有辦法
[00:10:38.000 --> 00:10:39.000]  應該放棄
[00:10:39.000 --> 00:10:40.000]  不能進去
[00:10:40.000 --> 00:10:45.000]  但也鼓起了最後一個堅決的決定
[00:10:45.000 --> 00:10:47.000]  就是去問店員
[00:10:47.000 --> 00:10:48.000]  告訴他
[00:10:48.000 --> 00:10:50.000]  明天我要回香港
[00:10:50.000 --> 00:10:51.000]  來不了
[00:10:51.000 --> 00:10:53.000]  拜訪你們這個這麼出名的食物
[00:10:53.000 --> 00:10:55.000]  今天是最後的機會
[00:10:55.000 --> 00:10:57.000]  但我知道我又遲了
[00:10:57.000 --> 00:10:59.000]  可不可以讓我們進去
[00:10:59.000 --> 00:11:02.000]  那個店員其實很為難
[00:11:02.000 --> 00:11:04.000]  如果是你 你覺得為不為難
[00:11:04.000 --> 00:11:05.000]  很為難
[00:11:05.000 --> 00:11:07.000]  但他們商量了一段時間之後
[00:11:07.000 --> 00:11:10.000]  竟然派了一個人出來
[00:11:10.000 --> 00:11:12.000]  很特別地走另一條路
[00:11:12.000 --> 00:11:13.000]  不可以走正門
[00:11:13.000 --> 00:11:15.000]  因為很多人在等位
[00:11:15.000 --> 00:11:20.000]  派了另一條路去引領我們進去
[00:11:20.000 --> 00:11:23.000]  雖然這是一個不配得的恩典
[00:11:23.000 --> 00:11:25.000]  引領我們
[00:11:25.000 --> 00:11:27.000]  本來不應該可以進去
[00:11:27.000 --> 00:11:29.000]  已經不能進去
[00:11:29.000 --> 00:11:32.000]  但我們竟然被引領
[00:11:32.000 --> 00:11:34.000]  可以進去
[00:11:34.000 --> 00:11:37.000]  基督受苦引領我們
[00:11:37.000 --> 00:11:39.000]  這一班不配得的人
[00:11:39.000 --> 00:11:41.000]  能夠進到神的面前
[00:11:41.000 --> 00:11:45.000]  不過經文沒有停在基督的受苦那裏
[00:11:45.000 --> 00:11:49.000]  因為受苦致死並不是基督的終局
[00:11:49.000 --> 00:11:52.000]  彼得接著在18節繼續說
[00:11:52.000 --> 00:11:55.000]  在肉體裏面 基督是被致死
[00:11:55.000 --> 00:11:59.000]  但在靈裏面 基督是復活
[00:11:59.000 --> 00:12:02.000]  這兩句其實是一個很強烈的對比
[00:12:02.000 --> 00:12:04.000]  肉身的死亡
[00:12:04.000 --> 00:12:07.000]  代表著我們每一個人都知道
[00:12:07.000 --> 00:12:10.000]  耶穌基督在十字架上所為我們承受的
[00:12:10.000 --> 00:12:12.000]  由祂被賣至受審
[00:12:12.000 --> 00:12:16.000]  至終極地在十字架上所受的苦
[00:12:16.000 --> 00:12:19.000]  祂的肉身是死亡
[00:12:19.000 --> 00:12:23.000]  但在靈裏面 祂卻是活過來
[00:12:23.000 --> 00:12:28.000]  基督的復活不只是說祂的肉身和靈
[00:12:28.000 --> 00:12:30.000]  祂的肉身也是復活
[00:12:30.000 --> 00:12:32.000]  復活之後 祂已經在靈裏面活著
[00:12:32.000 --> 00:12:35.000]  再不在祂的肉身限制裏面
[00:12:35.000 --> 00:12:39.000]  耶穌基督在十字架上代替我們
[00:12:39.000 --> 00:12:41.000]  為我們完成了救贖
[00:12:41.000 --> 00:12:44.000]  這是我們眾人已經認識的福音
[00:12:44.000 --> 00:12:46.000]  我們是不是已經認識了
[00:12:46.000 --> 00:12:47.000]  你已經得著了嗎
[00:12:47.000 --> 00:12:49.000]  那我問大家
[00:12:49.000 --> 00:12:55.000]  耶穌基督為我們所承受的苦大不大
[00:12:55.000 --> 00:13:02.000]  耶穌基督愛你愛我深不深
[00:13:02.000 --> 00:13:06.000]  耶穌基督受苦為我們留下榜樣
[00:13:06.000 --> 00:13:08.000]  叫我們跟隨他的腳踪行
[00:13:08.000 --> 00:13:14.000]  現在叫你為主受苦 你願不願意
[00:13:14.000 --> 00:13:15.000]  又願意 又不願意
[00:13:15.000 --> 00:13:19.000]  有一半 五十五十
[00:13:19.000 --> 00:13:20.000]  為什麼呢
[00:13:20.000 --> 00:13:22.000]  明明基督為我們所受的
[00:13:22.000 --> 00:13:26.000]  是重價 是無價 是無條件
[00:13:26.000 --> 00:13:29.000]  但是為什麼我們面對信仰的時候
[00:13:29.000 --> 00:13:31.000]  面對生命的難處的時候
[00:13:31.000 --> 00:13:33.000]  很多時候我們很難堅持信仰
[00:13:33.000 --> 00:13:37.000]  更遑論我們說要為主受苦呢
[00:13:37.000 --> 00:13:39.000]  在十八字我們再看
[00:13:39.000 --> 00:13:41.000]  基督也曾一次為罪受苦
[00:13:41.000 --> 00:13:44.000]  祂是意義的代替了我們的不義
[00:13:44.000 --> 00:13:47.000]  為要 祂的目的是什麼
[00:13:47.000 --> 00:13:50.000]  為要引領我們到神面前
[00:13:50.000 --> 00:13:54.000]  被引領是一個不配得的恩典
[00:13:54.000 --> 00:13:55.000]  但是弟兄姊妹
[00:13:55.000 --> 00:13:57.000]  我們認識了福音之後
[00:13:57.000 --> 00:14:01.000]  我們可能得著了福音很多相關的事情
[00:14:01.000 --> 00:14:07.000]  包括我們做了回教會 做侍奉
[00:14:07.000 --> 00:14:09.000]  跟福音很相關
[00:14:09.000 --> 00:14:13.000]  我們也得到了跟福音相關的禮物
[00:14:13.000 --> 00:14:14.000]  就是什麼
[00:14:14.000 --> 00:14:16.000]  成為了神的兒女
[00:14:16.000 --> 00:14:20.000]  得著了永生寶貴的大恩典
[00:14:20.000 --> 00:14:21.000]  永恆的恩典
[00:14:21.000 --> 00:14:23.000]  這些我們通通都得著了
[00:14:23.000 --> 00:14:24.000]  跟福音相關
[00:14:24.000 --> 00:14:26.000]  不過弟兄姊妹
[00:14:26.000 --> 00:14:29.000]  我們有沒有得著福音最核心
[00:14:29.000 --> 00:14:31.000]  基督本來為我們受苦
[00:14:31.000 --> 00:14:33.000]  所最重要帶來的目的
[00:14:33.000 --> 00:14:34.000]  就是什麼
[00:14:34.000 --> 00:14:40.000]  為要引領你和我來到神的面前
[00:14:40.000 --> 00:14:44.000]  我們有沒有被引領來到神的面前
[00:14:44.000 --> 00:14:50.000]  跟祂復和和跟祂連結呢
[00:14:50.000 --> 00:14:53.000]  小學裏面有一種功課
[00:14:53.000 --> 00:14:55.000]  不知道大家有沒有遺忘
[00:14:55.000 --> 00:14:57.000]  就是寫毛筆字
[00:14:57.000 --> 00:14:59.000]  有沒有人寫過
[00:14:59.000 --> 00:15:02.000]  或者現在還在教小朋友寫
[00:15:02.000 --> 00:15:05.000]  這個跟著字帖寫毛筆字
[00:15:05.000 --> 00:15:07.000]  叫做臨墓
[00:15:07.000 --> 00:15:08.000]  專業一點的名字
[00:15:08.000 --> 00:15:11.000]  臨墓是要怎樣做的
[00:15:11.000 --> 00:15:15.000]  是一筆一畫跟著去做
[00:15:15.000 --> 00:15:17.000]  是不可以有自己的字形
[00:15:17.000 --> 00:15:19.000]  來發揮其他的方法
[00:15:19.000 --> 00:15:22.000]  而是跟從專心一意
[00:15:22.000 --> 00:15:24.000]  來跟著去寫
[00:15:24.000 --> 00:15:25.000]  弟兄姊妹
[00:15:25.000 --> 00:15:28.000]  我覺得我們去到神的面前
[00:15:28.000 --> 00:15:29.000]  跟隨主
[00:15:29.000 --> 00:15:31.000]  都好像臨墓一樣
[00:15:31.000 --> 00:15:33.000]  要逐筆逐畫
[00:15:33.000 --> 00:15:35.000]  要逐一的去認識
[00:15:35.000 --> 00:15:38.000]  耶穌基督是一位怎樣的上帝
[00:15:38.000 --> 00:15:40.000]  一步一步的來認識祂
[00:15:40.000 --> 00:15:43.000]  亦都一天一天的學持祂
[00:15:43.000 --> 00:15:48.000]  藉著在我們被帶到神的面前的時候
[00:15:48.000 --> 00:15:51.000]  透過耶穌基督自己復活的工作
[00:15:51.000 --> 00:15:56.000]  漸漸我們才能夠學習到基督的榜樣
[00:15:56.000 --> 00:15:59.000]  以致到我們由內而外的生命改變
[00:15:59.000 --> 00:16:00.000]  在外在的裏面
[00:16:00.000 --> 00:16:04.000]  我們才能夠行出祂的榜樣
[00:16:04.000 --> 00:16:08.000]  關鍵在於我們有沒有真的去到神面前
[00:16:08.000 --> 00:16:12.000]  或是我們只是得著福音相關的事情
[00:16:12.000 --> 00:16:15.000]  基督的救恩引領我們去到神的面前
[00:16:15.000 --> 00:16:18.000]  讓我們確實的知道並且經歷
[00:16:18.000 --> 00:16:20.000]  神的恩典是白白的
[00:16:20.000 --> 00:16:22.000]  無條件不跟我們計的
[00:16:22.000 --> 00:16:24.000]  來愛我們的時候
[00:16:24.000 --> 00:16:27.000]  唯有當我們這樣去經歷神的愛
[00:16:27.000 --> 00:16:29.000]  我們才願意信服
[00:16:29.000 --> 00:16:31.000]  並願意學習祂的榜樣
[00:16:31.000 --> 00:16:34.000]  甚至願意放下我們自己
[00:16:34.000 --> 00:16:39.000]  而去為信仰堅持甚或為主去受苦
[00:16:39.000 --> 00:16:44.000]  這一份回應是出於我們內在對神的恩典
[00:16:44.000 --> 00:16:46.000]  那份喜樂感恩的回應
[00:16:46.000 --> 00:16:48.000]  是不可以出於勉強
[00:16:48.000 --> 00:16:51.000]  也不可以因為我們苦苦地去守律法
[00:16:51.000 --> 00:16:52.000]  守宗教規條
[00:16:52.000 --> 00:16:56.000]  或者根據教會的要求我們就做得到
[00:16:56.000 --> 00:16:58.000]  親愛的弟兄姊妹
[00:16:58.000 --> 00:17:01.000]  如果今天我們信仰落在很苦
[00:17:01.000 --> 00:17:03.000]  很無力的狀況
[00:17:03.000 --> 00:17:06.000]  甚或有時我們會問自己
[00:17:06.000 --> 00:17:08.000]  為什麼要做基督徒
[00:17:08.000 --> 00:17:11.000]  為什麼做一個基督徒要這麼苦
[00:17:11.000 --> 00:17:14.000]  如果這是你會問自己的問題的時候
[00:17:14.000 --> 00:17:17.000]  我們不如透過今天的經文提醒我們
[00:17:17.000 --> 00:17:19.000]  我們去問自己另一個問題
[00:17:19.000 --> 00:17:22.000]  我們是不是只是去到神的殿裏面
[00:17:22.000 --> 00:17:26.000]  而未曾去到神的面前呢
[00:17:26.000 --> 00:17:28.000]  如果我們能夠去到神的面前
[00:17:28.000 --> 00:17:31.000]  我們求神讓我們經歷到福音的大能
[00:17:31.000 --> 00:17:33.000]  以致我們可以一筆一劃地
[00:17:33.000 --> 00:17:36.000]  跟隨基督的腳蹤呢
[00:17:36.000 --> 00:17:38.000]  接著經文進入一個
[00:17:38.000 --> 00:17:41.000]  在新約裏面比較難解的地方
[00:17:41.000 --> 00:17:43.000]  19節提到
[00:17:43.000 --> 00:17:45.000]  他直者靈
[00:17:45.000 --> 00:17:49.000]  曾去向那些在監獄裏的靈傳道
[00:17:49.000 --> 00:17:53.000]  這一節在釋經上有不同的說法
[00:17:53.000 --> 00:17:55.000]  但今天我們一起留意的是
[00:17:55.000 --> 00:17:57.000]  這裏所指的並不是
[00:17:57.000 --> 00:17:59.000]  耶穌基督在復活之後
[00:17:59.000 --> 00:18:01.000]  身間向死人傳福音
[00:18:01.000 --> 00:18:04.000]  好像很多人所可能以為的
[00:18:04.000 --> 00:18:08.000]  就是在人死後仍有機會聽到福音而得救
[00:18:08.000 --> 00:18:10.000]  在這裏我們留意
[00:18:10.000 --> 00:18:13.000]  向監獄裏的靈傳道
[00:18:13.000 --> 00:18:14.000]  傳道的原文
[00:18:14.000 --> 00:18:17.000]  這裏指的不是我們一向所理解的傳福音
[00:18:17.000 --> 00:18:20.000]  而是指的是宣告
[00:18:20.000 --> 00:18:22.000]  而監獄裏的靈
[00:18:22.000 --> 00:18:24.000]  所說的靈
[00:18:24.000 --> 00:18:26.000]  特別是在這裏是眾數
[00:18:26.000 --> 00:18:29.000]  指的是不同的靈體
[00:18:29.000 --> 00:18:32.000]  指的是犯罪墮落的
[00:18:32.000 --> 00:18:34.000]  被囚禁的靈
[00:18:34.000 --> 00:18:35.000]  是得罪上帝
[00:18:35.000 --> 00:18:37.000]  痛神遠離的靈
[00:18:37.000 --> 00:18:39.000]  而不是指人
[00:18:39.000 --> 00:18:43.000]  再者我們留意
[00:18:43.000 --> 00:18:45.000]  在這裏19節
[00:18:45.000 --> 00:18:48.000]  這個直者靈也曾去
[00:18:48.000 --> 00:18:52.000]  這個去原來和跳下去22節的去
