
[00:00:00.000 --> 00:00:04.720]  謝謝敬拜隊帶我們有一個好的敬拜
[00:06:57.120 --> 00:07:00.120]  因為又有祈禱的人又有憲制的人
[00:07:00.120 --> 00:07:03.120]  彼得和約翰和平時一樣
[00:07:03.120 --> 00:07:06.120]  都是去到聖殿禱告
[00:07:06.120 --> 00:07:12.120]  剛才影片沒有提及
[00:07:12.120 --> 00:07:15.120]  我邀請大家讀第二節
[00:07:15.120 --> 00:07:16.120]  預備起
[00:07:16.120 --> 00:07:20.120]  一個從無福裡就是瘸腿的人
[00:07:20.120 --> 00:07:21.120]  正被人抬來
[00:07:21.120 --> 00:07:26.120]  他們天天把他放在聖殿的一個叫美門的門口
[00:07:26.120 --> 00:07:29.120]  求進聖殿的人施捨
[00:07:29.120 --> 00:07:31.120]  夠了 第二節
[00:07:31.120 --> 00:07:36.120]  當時聖殿有一個門口叫美門
[00:07:36.120 --> 00:07:37.120]  為甚麼叫美門
[00:07:37.120 --> 00:07:39.120]  因為顧名思義很漂亮
[00:07:39.120 --> 00:07:40.120]  有多漂亮
[00:07:40.120 --> 00:07:42.120]  我真的不太知道
[00:07:42.120 --> 00:07:44.120]  不過按一些記載
[00:07:44.120 --> 00:07:47.120]  說是用很貴的銅所造
[00:07:47.120 --> 00:07:51.120]  甚至價值貴過杜金杜銀的門
[00:07:51.120 --> 00:07:53.120]  加上工藝很出色
[00:07:53.120 --> 00:07:55.120]  所以就有美門這個名字
[00:07:55.120 --> 00:07:58.120]  百姓都很喜歡選這個入口
[00:07:58.120 --> 00:07:59.120]  因為聖殿有很多入口
[00:07:59.120 --> 00:08:01.120]  很多百姓都會選這個入口
[00:08:01.120 --> 00:08:05.120]  一路行一路觀摩美門
[00:08:05.120 --> 00:08:07.120]  一路進入聖殿
[00:08:07.120 --> 00:08:09.120]  而這個黑錢的人
[00:08:09.120 --> 00:08:11.120]  他都很聰明
[00:08:11.120 --> 00:08:15.120]  選了一個最多人出入的地方去黑錢
[00:08:15.120 --> 00:08:16.120]  還要選幾點
[00:08:16.120 --> 00:08:18.120]  3點 即是甚麼
[00:08:18.120 --> 00:08:20.120]  最多人去
[00:08:20.120 --> 00:08:23.120]  3點有人獻祭 有人祈禱
[00:08:23.120 --> 00:08:25.120]  還要選一個最多人進入的門口
[00:08:25.120 --> 00:08:28.120]  美門去黑錢
[00:08:28.120 --> 00:08:30.120]  聖經描述這個人是怎樣
[00:08:30.120 --> 00:08:34.120]  從無腹裏 卻腿
[00:08:34.120 --> 00:08:36.120]  卻腿即是殘廢了
[00:08:36.120 --> 00:08:38.120]  即是雙腳不能走
[00:08:38.120 --> 00:08:40.120]  即是他一出世已經跛了
[00:08:40.120 --> 00:08:42.120]  不能走
[00:08:42.120 --> 00:08:43.120]  其實說甚麼呢
[00:08:43.120 --> 00:08:47.120]  其實這個人很沒有指望和盼望
[00:08:47.120 --> 00:08:50.120]  即是他不是跌倒 受傷
[00:08:50.120 --> 00:08:52.120]  他一出世就走不了
[00:08:52.120 --> 00:08:56.120]  他不能變回走的機會是沒有的
[00:08:56.120 --> 00:08:59.120]  說到這個黑蓋 黑衣
[00:08:59.120 --> 00:09:02.120]  他很沒有盼望 沒機會的
[00:09:02.120 --> 00:09:04.120]  他只可以靠人
[00:09:04.120 --> 00:09:06.120]  抬他去到聖殿門口
[00:09:06.120 --> 00:09:08.120]  去靠黑錢 依靠別人
[00:09:08.120 --> 00:09:11.120]  去維持他的生活
[00:09:11.120 --> 00:09:15.120]  彼得和約翰如常去聖殿禱告
[00:09:15.120 --> 00:09:19.120]  這個黑衣也是如常去到聖殿黑錢
[00:09:19.120 --> 00:09:23.120]  不過今天很不一樣
[00:09:23.120 --> 00:09:26.120]  今天聖殿對彼得約翰來說
[00:09:26.120 --> 00:09:28.120]  對這個黑衣來說
[00:09:28.120 --> 00:09:32.120]  不再只是去聖殿進行宗教儀式
[00:09:32.120 --> 00:09:35.120]  也不只是去聖殿黑錢這麼簡單
[00:09:35.120 --> 00:09:39.120]  而是這個地方變為一個能夠去見精神
[00:09:39.120 --> 00:09:43.120]  和去宣揚福音的地方
[00:09:43.120 --> 00:09:46.120]  當彼得和約翰信了耶穌
[00:09:46.120 --> 00:09:48.120]  也沒有什麼改變
[00:09:48.120 --> 00:09:50.120]  都是這樣 如常生活
[00:09:50.120 --> 00:09:54.120]  不過今天他來到聖殿
[00:09:54.120 --> 00:09:55.120]  不再一樣
[00:09:55.120 --> 00:09:57.120]  不只是單單禱告
[00:09:57.120 --> 00:10:00.120]  縱然那個地方他經常去
[00:10:00.120 --> 00:10:02.120]  不過今次這個聖殿
[00:10:02.120 --> 00:10:06.120]  這個地方 這個生活場景已經很不一樣
[00:10:06.120 --> 00:10:12.120]  這個生活場景就成為了彼得和約翰能夠見精神的機會
[00:10:12.120 --> 00:10:15.120]  靈姐妹 作為基督徒的我們
[00:10:15.120 --> 00:10:17.120]  你們呢 不是我們 是你們
[00:10:17.120 --> 00:10:19.120]  因為我不用上學了
[00:10:19.120 --> 00:10:21.120]  你們仍然要上學
[00:10:21.120 --> 00:10:24.120]  你們仍然在做很多日常的事
[00:10:24.120 --> 00:10:29.120]  可能你也在參加學校的排球隊 籃球隊 足球隊
[00:10:29.120 --> 00:10:31.120]  但你有沒有想過
[00:10:31.120 --> 00:10:37.120]  這些場景都能夠成為你去見證耶穌基督的場景呢
[00:10:37.120 --> 00:10:40.120]  你的學校不再只是一間學校
[00:10:40.120 --> 00:10:43.120]  你的補習社 你去補習的地方
[00:10:43.120 --> 00:10:45.120]  不只是一個補習的地方
[00:10:45.120 --> 00:10:48.120]  甚至你是一個球隊的隊員
[00:10:48.120 --> 00:10:51.120]  球場不再只是一個練球的地方
[00:10:51.120 --> 00:10:56.120]  這些地方是能夠成為你去見證上帝的地方
[00:10:56.120 --> 00:11:01.120]  去告訴別人全福音的地方
[00:11:01.120 --> 00:11:06.120]  不知道大家有沒有看世界盃
[00:11:06.120 --> 00:11:07.120]  應該沒有吧
[00:11:07.120 --> 00:11:10.120]  如果你看世界盃 你應該今早回不來
[00:11:10.120 --> 00:11:13.120]  因為凌晨不知道幾點打的
[00:11:13.120 --> 00:11:17.120]  如果你也回來 你真是很厲害
[00:11:17.120 --> 00:11:19.120]  我真的要稱讚你
[00:11:19.120 --> 00:11:22.120]  老實說 我不看世界盃的
[00:11:22.120 --> 00:11:24.120]  我不懂得看的
[00:11:24.120 --> 00:11:27.120]  所有圓形的東西 我都覺得是一樣的
[00:11:27.120 --> 00:11:29.120]  我不懂得看世界盃
[00:11:29.120 --> 00:11:34.120]  不過在我的IG 偶爾也會看到一些帖文
[00:11:34.120 --> 00:11:38.120]  我最近在IG看到一個帖文
[00:11:38.120 --> 00:11:41.120]  他說有一隊美國隊
[00:11:41.120 --> 00:11:44.120]  不知道是否贏了球 我也不太記得
[00:11:44.120 --> 00:11:46.120]  總之他們會圍在球場
[00:11:46.120 --> 00:11:49.120]  世界盃 圍在球場祈禱
[00:11:49.120 --> 00:11:54.120]  中間那個叫做Mark Mackenzie
[00:11:54.120 --> 00:11:58.120]  他會帶領整隊球隊去禱告
[00:11:58.120 --> 00:12:01.120]  其中有些訪問就問Mark Mackenzie
[00:12:01.120 --> 00:12:03.120]  他就這樣表達在訪問裏面
[00:12:03.120 --> 00:12:12.120]  他說 雖然我站在中心帶祈禱
[00:12:12.120 --> 00:12:15.120]  不過耶穌基督才是那個中心
[00:12:15.120 --> 00:12:20.120]  祂只是一個人 帶人去到光明裏面
[00:12:20.120 --> 00:12:21.120]  帶人去到神的面前
[00:12:21.120 --> 00:12:24.120]  所有榮耀都是歸給上帝
[00:12:24.120 --> 00:12:27.120]  因為上帝才是主角
[00:12:27.120 --> 00:12:31.120]  基督徒去踢世界盃
[00:12:31.120 --> 00:12:36.120]  但球場不再只是一個踢世界盃 踢球的地方
[00:12:36.120 --> 00:12:41.120]  在球場裏面 祂帶領整個球隊去祈禱
[00:12:41.120 --> 00:12:44.120]  去感謝神 去祈禱神
[00:12:44.120 --> 00:12:46.120]  鼎姐妹 我都鼓勵你
[00:12:46.120 --> 00:12:49.120]  今天我們的基督徒
[00:12:49.120 --> 00:12:53.120]  我希望去到你的學校 去到你的家庭
[00:12:53.120 --> 00:12:55.120]  去到任何一個生活的場景
[00:12:55.120 --> 00:12:58.120]  這個不再是一個吃飯的地方
[00:12:58.120 --> 00:13:00.120]  不再是一個讀書的地方
[00:13:00.120 --> 00:13:01.120]  不再是一個踢球的地方
[00:13:01.120 --> 00:13:04.120]  希望你好像Mark Mackenzie一樣
[00:13:04.120 --> 00:13:08.120]  能夠在那個地方成為去見證上帝的地方
[00:13:08.120 --> 00:13:11.120]  去見證耶穌基督的地方
[00:13:11.120 --> 00:13:13.120]  我們再看下去
[00:13:13.120 --> 00:13:18.120]  當彼得約翰遇見耶穌
[00:13:18.120 --> 00:13:20.120]  有什麼事發生呢?
[00:13:20.120 --> 00:13:22.120]  他一路走進聖殿 經過尾門
[00:13:22.120 --> 00:13:28.120]  就見到雙腳不能走路的一個黑蓋
[00:13:28.120 --> 00:13:31.120]  彼得約翰見到的東西
[00:13:31.120 --> 00:13:34.120]  和別人見到的很不一樣
[00:13:34.120 --> 00:13:36.120]  很多人走過這個尾門
[00:13:36.120 --> 00:13:43.120]  見到的只是一個很漂亮的門 很漂亮的建築物
[00:13:43.120 --> 00:13:45.120]  很漂亮的藝術品
[00:13:45.120 --> 00:13:50.120]  大家的人的眼光只是在看著那個很漂亮的門
[00:13:50.120 --> 00:13:52.120]  但是彼得約翰見到的不是
[00:13:52.120 --> 00:13:54.120]  見到的是這個黑蓋
[00:13:54.120 --> 00:13:57.120]  見到這個黑蓋的需要
[00:13:57.120 --> 00:14:02.120]  當這個黑蓋和彼得約翰相遇的時候
[00:14:02.120 --> 00:14:04.120]  很有趣的 我不知道你有沒有留意
[00:14:04.120 --> 00:14:06.120]  當彼得約翰見到黑蓋的時候
[00:14:06.120 --> 00:14:08.120]  他和黑蓋說什麼呢?
[00:14:08.120 --> 00:14:10.120]  他叫彼得約翰看著他
[00:14:10.120 --> 00:14:12.120]  看著我們
[00:14:12.120 --> 00:14:14.120]  原文是一個命令語氣
[00:14:14.120 --> 00:14:16.120]  命令黑衣人看著他
[00:14:16.120 --> 00:14:18.120]  知道為什麼嗎?
[00:14:18.120 --> 00:14:20.120]  你們有沒有欺負過錢?
[00:14:20.120 --> 00:14:22.120]  抱歉 你們沒有欺負過錢
[00:14:22.120 --> 00:14:24.120]  是我也沒有欺負過錢
[00:14:24.120 --> 00:14:26.120]  幻想或者看電影
[00:14:26.120 --> 00:14:28.120]  黑衣人欺負錢是怎樣的呢?
[00:14:28.120 --> 00:14:30.120]  是很隨機的
[00:14:30.120 --> 00:14:32.120]  施捨一下 給我一點
[00:14:32.120 --> 00:14:34.120]  是很隨機的
[00:14:34.120 --> 00:14:37.120]  所以不會集中在某一個人身上
[00:14:37.120 --> 00:14:39.120]  是很隨機的
[00:14:39.120 --> 00:14:40.120]  誰有? 可不可以給我一點?
[00:14:40.120 --> 00:14:42.120]  我很窮 很久沒有吃飯了
[00:14:42.120 --> 00:14:44.120]  所以彼得就叫他
[00:14:44.120 --> 00:14:46.120]  停一停 看著我
[00:14:46.120 --> 00:14:50.120]  引起他的注意
[00:14:50.120 --> 00:14:54.120]  接著彼得的回應是什麼呢?
[00:14:54.120 --> 00:14:56.120]  我沒有錢的
[00:14:56.120 --> 00:14:58.120]  金銀我也沒有
[00:14:58.120 --> 00:15:00.120]  如果你是黑蓋
[00:15:00.120 --> 00:15:02.120]  這句話你覺得怎樣呢?
[00:15:02.120 --> 00:15:04.120]  很失望
[00:15:04.120 --> 00:15:06.120]  是不是?
[00:15:06.120 --> 00:15:08.120]  怎麼搞的?
[00:15:08.120 --> 00:15:10.120]  沒有錢就不要叫我
[00:15:10.120 --> 00:15:12.120]  我就是來黑錢生活的
[00:15:12.120 --> 00:15:14.120]  第一句叫我看著你
[00:15:14.120 --> 00:15:16.120]  第二句就跟我說我沒有錢
[00:15:16.120 --> 00:15:18.120]  很失望
[00:15:18.120 --> 00:15:20.120]  是的 的確
[00:15:20.120 --> 00:15:22.120]  彼得真的沒有錢給他
[00:15:22.120 --> 00:15:24.120]  但彼得給他什麼呢?
[00:15:24.120 --> 00:15:26.120]  他說
[00:15:26.120 --> 00:15:28.120]  我將我所有的給你
[00:15:28.120 --> 00:15:30.120]  給你什麼呢?
[00:15:30.120 --> 00:15:32.120]  給你耶穌基督
[00:15:32.120 --> 00:15:34.120]  給他耶穌基督的救恩
[00:15:34.120 --> 00:15:36.120]  為什麼呢?
[00:15:36.120 --> 00:15:38.120]  因為彼得不只是看到
[00:15:38.120 --> 00:15:40.120]  這個黑蓋表面的需要
[00:15:40.120 --> 00:15:42.120]  這個黑蓋表面的需要
[00:15:42.120 --> 00:15:44.120]  可能真是要錢的
[00:15:44.120 --> 00:15:46.120]  要生活的
[00:15:46.120 --> 00:15:48.120]  但是彼得看到他
[00:15:48.120 --> 00:15:50.120]  更加底層心靈的需要
[00:15:50.120 --> 00:15:52.120]  你知道這個黑蓋
[00:15:52.120 --> 00:15:54.120]  心靈最底層的需要是什麼嗎?
[00:15:54.120 --> 00:15:56.120]  他走得回來
[00:15:56.120 --> 00:15:58.120]  他走得回來
[00:15:58.120 --> 00:16:00.120]  因為你有沒有想過
[00:16:00.120 --> 00:16:02.120]  他走不了路 成為一個黑蓋
[00:16:02.120 --> 00:16:04.120]  他的成長是怎樣的?
[00:16:04.120 --> 00:16:06.120]  有沒有想過?
[00:16:06.120 --> 00:16:08.120]  我估計從小到大很多人會取笑他
[00:16:08.120 --> 00:16:10.120]  是不是?
[00:16:10.120 --> 00:16:12.120]  很多人會鄙視他
[00:16:12.120 --> 00:16:14.120]  或者黑衣骯髒骯髒的人都不喜歡他
[00:16:14.120 --> 00:16:16.120]  是不是?
[00:16:16.120 --> 00:16:18.120]  不會走近他身邊
[00:16:18.120 --> 00:16:20.120]  可能他都很沒有自尊 很沒有尊嚴
[00:16:20.120 --> 00:16:22.120]  當刻
[00:16:22.120 --> 00:16:24.120]  這個黑蓋
[00:16:24.120 --> 00:16:26.120]  他最需要的不是錢
[00:16:26.120 --> 00:16:28.120]  其實他很需要
[00:16:28.120 --> 00:16:30.120]  有能力 走路的能力
[00:16:30.120 --> 00:16:32.120]  他更加需要
[00:16:32.120 --> 00:16:34.120]  尊嚴 有盼望
[00:16:34.120 --> 00:16:36.120]  所以彼得跟他說
[00:16:36.120 --> 00:16:38.120]  錢我就沒有了
[00:16:38.120 --> 00:16:40.120]  不過我有耶穌
[00:16:40.120 --> 00:16:42.120]  我將耶穌介紹給你
[00:16:42.120 --> 00:16:44.120]  耶穌的大能能夠醫治你
[00:16:44.120 --> 00:16:46.120]  讓他走得回來
[00:16:46.120 --> 00:16:48.120]  當他走得回來的時候
[00:16:48.120 --> 00:16:50.120]  他就有力量
[00:16:50.120 --> 00:16:52.120]  有能力去賺錢
[00:16:52.120 --> 00:16:54.120]  甚至有尊嚴
[00:16:54.120 --> 00:16:56.120]  有自信 不需要再被人看不起
[00:16:56.120 --> 00:16:58.120]  是的 弟兄姊妹
[00:16:58.120 --> 00:17:00.120]  我不知道
[00:17:00.120 --> 00:17:02.120]  你身邊有沒有一些未信的朋友
[00:17:02.120 --> 00:17:04.120]  你的同學
[00:17:04.120 --> 00:17:06.120]  你知不知道他有什麼需要?
[00:17:06.120 --> 00:17:08.120]  你有沒有留意到他生命的需要?
[00:17:08.120 --> 00:17:10.120]  他需要
[00:17:10.120 --> 00:17:12.120]  不只是
[00:17:12.120 --> 00:17:14.120]  考DSE
[00:17:14.120 --> 00:17:16.120]  科科五星星
[00:17:16.120 --> 00:17:18.120]  他需要的不是
[00:17:18.120 --> 00:17:20.120]  科科一百分
[00:17:20.120 --> 00:17:22.120]  他更加需要
[00:17:22.120 --> 00:17:24.120]  一個平安的心
[00:17:24.120 --> 00:17:26.120]  弟兄姊妹
[00:17:26.120 --> 00:17:28.120]  我不知道你讀書有沒有壓力
[00:17:28.120 --> 00:17:30.120]  你有壓力嗎?
[00:17:30.120 --> 00:17:32.120]  其實我剛剛讀完書
[00:17:32.120 --> 00:17:34.120]  我正在進修
[00:17:34.120 --> 00:17:36.120]  很大壓力
[00:17:36.120 --> 00:17:38.120]  考試 交功課
[00:17:38.120 --> 00:17:40.120]  是的
[00:17:40.120 --> 00:17:42.120]  當你要趕功課
[00:17:42.120 --> 00:17:44.120]  我不知道你們做功課
[00:17:44.120 --> 00:17:46.120]  最晚做到幾點睡?
[00:17:46.120 --> 00:17:48.120]  有沒有人試過十二點睡?
[00:17:48.120 --> 00:17:50.120]  兩點?
[00:17:50.120 --> 00:17:52.120]  三點?
[00:17:52.120 --> 00:17:54.120]  初中而已
[00:17:54.120 --> 00:17:56.120]  大專那些已經死定了
[00:17:56.120 --> 00:17:58.120]  九點是早上
[00:17:58.120 --> 00:18:00.120]  真的沒有睡過
[00:18:00.120 --> 00:18:02.120]  我們要好好關心
[00:18:02.120 --> 00:18:04.120]  年輕人的心靈
[00:18:04.120 --> 00:18:06.120]  不睡覺
[00:18:06.120 --> 00:18:08.120]  做功課
[00:18:08.120 --> 00:18:10.120]  真的 弟兄姊妹
[00:18:10.120 --> 00:18:12.120]  如果你說你做功課都做到很晚
[00:18:12.120 --> 00:18:14.120]  很晚 沒有睡
[00:18:14.120 --> 00:18:16.120]  你考試都很大壓力
[00:18:16.120 --> 00:18:18.120]  同學有沒有?
[00:18:18.120 --> 00:18:20.120]  他都有
[00:18:20.120 --> 00:18:22.120]  他都有
[00:18:22.120 --> 00:18:24.120]  你會不會都可以留意他生命的需要
[00:18:24.120 --> 00:18:26.120]  你考試很害怕
[00:18:26.120 --> 00:18:28.120]  可能他都很害怕
[00:18:28.120 --> 00:18:30.120]  你未溫習
[00:18:30.120 --> 00:18:32.120]  他都可能未溫習
[00:18:32.120 --> 00:18:34.120]  我們有沒有留意我們身邊人的需要
[00:18:34.120 --> 00:18:36.120]  又或者我們身邊有些患病的家人
[00:18:36.120 --> 00:18:38.120]  可能我們父母又不頂
[00:18:38.120 --> 00:18:40.120]  我們公公 奶奶 爺爺 婆婆
[00:18:40.120 --> 00:18:42.120]  都不頂
[00:18:42.120 --> 00:18:44.120]  可能我們都有些家人患病
[00:18:44.120 --> 00:18:46.120]  我們有沒有關心他
[00:18:46.120 --> 00:18:48.120]  留意他的需要 為他祈禱
[00:18:48.120 --> 00:18:50.120]  可能我們都不懂怎樣幫他
[00:18:50.120 --> 00:18:52.120]  但我們可以為他祈禱
[00:18:52.120 --> 00:18:54.120]  我們經歷祈禱
[00:18:54.120 --> 00:18:56.120]  經歷從耶穌給我們力量
[00:18:56.120 --> 00:18:58.120]  給我們平安
[00:18:58.120 --> 00:19:00.120]  我們都可以為我們身邊人祈禱
[00:19:00.120 --> 00:19:02.120]  讓他都能夠經歷
[00:19:02.120 --> 00:19:04.120]  真的
[00:19:04.120 --> 00:19:06.120]  就好像這個黑蓋
[00:19:06.120 --> 00:19:08.120]  可能他最需要的不是錢
[00:19:08.120 --> 00:19:10.120]  如果給錢他
[00:19:10.120 --> 00:19:12.120]  他只會繼續在這裡黑錢
[00:19:12.120 --> 00:19:14.120]  因為有錢
[00:19:14.120 --> 00:19:16.120]  但不是的
[00:19:16.120 --> 00:19:18.120]  他更加需要的是什麼
[00:19:18.120 --> 00:19:20.120]  耶穌介入在他的生命
[00:19:20.120 --> 00:19:22.120]  當他的生命改變的時候
[00:19:22.120 --> 00:19:24.120]  他有一個正常人會有的尊嚴
[00:19:24.120 --> 00:19:26.120]  能力
[00:19:26.120 --> 00:19:28.120]  有盼望
