
[00:00:00.000 --> 00:00:04.000]  今天有兩樣不同的地方
[00:03:44.120 --> 00:03:46.720]  我們讓上帝住在我們心裏面
[00:03:46.720 --> 00:03:48.520]  改變更新我們
[00:03:48.520 --> 00:03:51.120]  讓我們過著一個不一樣的人生
[00:03:51.120 --> 00:03:52.720]  讓聖經的話語
[00:03:52.720 --> 00:03:54.720]  成為我們的幫助
[00:03:54.720 --> 00:03:55.920]  我們的禱告
[00:03:55.920 --> 00:03:57.720]  奉耶穌名求
[00:03:57.720 --> 00:03:58.720]  阿們
[00:03:58.720 --> 00:04:02.320]  在座的弟兄姊妹
[00:04:02.320 --> 00:04:04.720]  不知道你們有沒有曾經試過
[00:04:04.720 --> 00:04:05.720]  一句話
[00:04:05.720 --> 00:04:06.520]  現在很流行說的
[00:04:06.520 --> 00:04:08.920]  懷疑人生沒有?
[00:04:08.920 --> 00:04:10.520]  所以懷疑人生
[00:04:10.520 --> 00:04:14.520]  覺得做這麼多努力都沒有意思
[00:04:14.520 --> 00:04:15.720]  我曾經有一次
[00:04:15.720 --> 00:04:17.520]  最懷疑人生的經驗
[00:04:17.520 --> 00:04:18.720]  就是有一次
[00:04:18.720 --> 00:04:20.520]  你知道我們做牧者
[00:04:20.520 --> 00:04:21.720]  經常會遇到
[00:04:21.720 --> 00:04:24.120]  有些講完後掉底的情景
[00:04:24.120 --> 00:04:25.320]  你有沒有見過?
[00:04:25.320 --> 00:04:26.520]  因福很少的
[00:04:26.520 --> 00:04:28.520]  有一次我以前牧會的時候
[00:04:28.520 --> 00:04:30.120]  有一次講完後掉底
[00:04:30.120 --> 00:04:33.120]  臨講到都不見他
[00:04:33.120 --> 00:04:36.720]  於是硬推我上去講道
[00:04:36.720 --> 00:04:38.720]  我講道用什麼方法呢?
[00:04:38.720 --> 00:04:41.520]  講回前一晚查經資料的內容
[00:04:41.520 --> 00:04:42.120]  很好
[00:04:42.120 --> 00:04:43.720]  因為前一晚查經
[00:04:43.720 --> 00:04:45.920]  還牢牢記在心
[00:04:45.920 --> 00:04:47.920]  於是肯定沒有講
[00:04:47.920 --> 00:04:49.520]  在那一刻就講了一篇道
[00:04:49.520 --> 00:04:51.120]  講完這次道之後
[00:04:51.120 --> 00:04:52.520]  弟兄姊妹走到我面前
[00:04:52.520 --> 00:04:53.520]  子牧師
[00:04:53.520 --> 00:04:54.520]  你這麼多年來
[00:04:54.520 --> 00:04:57.320]  最好的那篇道就是這一篇
[00:04:57.320 --> 00:04:58.120]  你沒有預備
[00:04:58.120 --> 00:05:00.320]  比有預備好
[00:05:00.320 --> 00:05:02.920]  那時候立刻懷疑人生
[00:05:02.920 --> 00:05:04.920]  到底要不要預備講道呢?
[00:05:04.920 --> 00:05:06.720]  當然我不敢不預備
[00:05:06.720 --> 00:05:07.720]  因為很害怕
[00:05:07.720 --> 00:05:09.120]  很忐忑
[00:05:09.120 --> 00:05:10.920]  那時候真的懷疑人生
[00:05:10.920 --> 00:05:13.120]  最近也試過懷疑人生
[00:05:13.120 --> 00:05:15.320]  有一天我用了一整天
[00:05:15.320 --> 00:05:17.720]  預備團契查經資料
[00:05:17.720 --> 00:05:19.720]  預備完查經資料之後
[00:05:19.720 --> 00:05:21.520]  手多了
[00:05:21.520 --> 00:05:23.720]  現在學AI的課程
[00:05:23.720 --> 00:05:27.520]  試試把列王記下
[00:05:27.520 --> 00:05:31.320]  第二章查經問題及答案
[00:05:31.320 --> 00:05:32.520]  立刻兩分鐘
[00:05:32.520 --> 00:05:33.720]  全部出來了
[00:05:33.720 --> 00:05:36.120]  居然比我好
[00:05:36.120 --> 00:05:37.520]  那我就糟糕了
[00:05:37.520 --> 00:05:38.720]  這麼多年的努力
[00:05:38.720 --> 00:05:42.120]  是不是白費呢?
[00:05:42.120 --> 00:05:44.120]  當然這些懷疑人生的片段
[00:05:44.120 --> 00:05:46.120]  是一個諷刺的現象
[00:05:46.120 --> 00:05:48.720]  也可能給我們很大的感覺
[00:05:48.720 --> 00:05:50.120]  用不著這麼辛苦
[00:05:50.120 --> 00:05:51.920]  用不著這麼勤力
[00:05:51.920 --> 00:05:54.120]  有些方法可以幫你
[00:05:54.120 --> 00:05:55.920]  這種僥倖的心態
[00:05:55.920 --> 00:05:56.720]  在今天的世代
[00:05:56.720 --> 00:05:58.520]  可能充斥著你和我
[00:05:58.520 --> 00:06:00.320]  以前努力沒有用的
[00:06:00.320 --> 00:06:01.720]  最重要是要醒目
[00:06:01.720 --> 00:06:06.320]  最重要是懂得利用工具
[00:06:06.320 --> 00:06:08.720]  這種僥倖的心態
[00:06:08.720 --> 00:06:10.720]  或者短視的態度
[00:06:10.720 --> 00:06:16.720]  我們不需要實戰能力的呼喚
[00:06:16.720 --> 00:06:18.320]  好像叫我們
[00:06:18.320 --> 00:06:20.320]  過一種僥倖
[00:06:20.320 --> 00:06:22.320]  我們笑什麼?
[00:06:22.320 --> 00:06:23.520]  騙就騙
[00:06:23.520 --> 00:06:25.520]  過就過的心態
[00:06:25.520 --> 00:06:27.320]  這件事讓我想起
[00:06:27.320 --> 00:06:29.120]  今天我們所讀的經文
[00:06:29.120 --> 00:06:30.520]  聖經說
[00:06:30.520 --> 00:06:31.320]  弟兄姊妹
[00:06:31.320 --> 00:06:34.120]  我們不要有虛妄的心
[00:06:34.120 --> 00:06:36.120]  甚至保羅強調
[00:06:36.120 --> 00:06:38.320]  我們虛妄的心是怎麼來的?
[00:06:38.320 --> 00:06:40.520]  是從外邦人來的
[00:06:40.520 --> 00:06:43.720]  為什麼外邦人是虛妄的心?
[00:06:43.720 --> 00:06:48.320]  記住外邦人不是指外籍人士
[00:06:48.320 --> 00:06:49.320]  在保羅的世界
[00:06:49.320 --> 00:06:50.720]  外邦人的意思
[00:06:50.720 --> 00:06:53.520]  就是那些不認識上帝的人
[00:06:53.520 --> 00:06:54.920]  沒有上帝
[00:06:54.920 --> 00:06:56.920]  他人生不考慮上帝
[00:06:56.920 --> 00:06:58.520]  他人生就考慮自己
[00:06:58.520 --> 00:07:00.520]  我怎樣得到最大利益
[00:07:00.520 --> 00:07:02.120]  得到最大好處的人
[00:07:02.120 --> 00:07:03.920]  為之外邦人
[00:07:03.920 --> 00:07:06.120]  人們沒有規範
[00:07:06.120 --> 00:07:07.520]  沒有上帝
[00:07:07.520 --> 00:07:09.120]  沒有道德考慮
[00:07:09.120 --> 00:07:10.520]  於是保羅就說
[00:07:10.520 --> 00:07:12.720]  你們不要像外邦人
[00:07:12.720 --> 00:07:14.720]  存虛妄的心
[00:07:14.720 --> 00:07:16.520]  當然虛妄的原文
[00:07:16.520 --> 00:07:18.320]  是mataitex
[00:07:18.320 --> 00:07:20.120]  意思是虛空
[00:07:20.120 --> 00:07:20.720]  徒勞
[00:07:20.720 --> 00:07:21.320]  沒有目的
[00:07:21.320 --> 00:07:22.320]  短暫
[00:07:22.320 --> 00:07:24.720]  俗稱呃呃哄哄
[00:07:24.720 --> 00:07:25.720]  有時候我都不是
[00:07:25.720 --> 00:07:28.320]  我們今天在香港都看到
[00:07:28.320 --> 00:07:30.520]  有些人讀香港的大學
[00:07:30.520 --> 00:07:32.120]  居然有假學歷
[00:07:32.120 --> 00:07:32.920]  你有假學歷
[00:07:32.920 --> 00:07:35.920]  怎麼能夠熬過這幾年的讀書訓練呢?
[00:07:35.920 --> 00:07:37.720]  但這個世界不斷教我們
[00:07:37.720 --> 00:07:38.920]  騙就騙
[00:07:38.920 --> 00:07:39.720]  不管你
[00:07:39.720 --> 00:07:41.920]  總之以後不要光顧
[00:07:41.920 --> 00:07:43.520]  這個虛妄的心
[00:07:43.520 --> 00:07:44.520]  很有趣
[00:07:44.520 --> 00:07:45.520]  保羅還描述
[00:07:45.520 --> 00:07:46.320]  虛妄的心
[00:07:46.320 --> 00:07:49.920]  是與神生命隔絕有關係的
[00:07:49.920 --> 00:07:51.520]  為什麼虛妄的心
[00:07:51.520 --> 00:07:54.120]  是與神生命隔絕有關係呢?
[00:07:54.120 --> 00:07:55.320]  有沒有人想到?
[00:07:55.320 --> 00:07:56.520]  虛妄為虛妄
[00:07:56.520 --> 00:07:59.920]  何必與神的心隔絕呢?
[00:07:59.920 --> 00:08:02.320]  很多時候我們讀過就算了
[00:08:02.320 --> 00:08:04.320]  想深一層
[00:08:04.320 --> 00:08:06.120]  一個人沒有上帝
[00:08:06.120 --> 00:08:08.320]  不考慮上帝的時候
[00:08:08.320 --> 00:08:10.120]  他想怎麼做都可以
[00:08:10.120 --> 00:08:12.120]  於是沒有審判
[00:08:12.120 --> 00:08:14.320]  不需要與神交代
[00:08:14.320 --> 00:08:17.720]  或者甚至沒有任何束縛
[00:08:17.720 --> 00:08:18.920]  這種情況
[00:08:18.920 --> 00:08:23.320]  就是與神的生命隔絕
[00:08:23.320 --> 00:08:26.120]  我用一個原理
[00:08:26.120 --> 00:08:27.920]  以前有什麼叢林法則
[00:08:27.920 --> 00:08:30.720]  我用一個黑暗法則來解釋
[00:08:30.720 --> 00:08:34.320]  沒有光明照到的地方
[00:08:34.320 --> 00:08:36.520]  就是黑暗
[00:08:36.520 --> 00:08:38.920]  沒有陽光照到的地方
[00:08:38.920 --> 00:08:40.320]  亂來陽光的時候
[00:08:40.320 --> 00:08:41.320]  就開始冷
[00:08:41.320 --> 00:08:42.920]  沒有熱就是冷
[00:08:42.920 --> 00:08:45.920]  沒有上帝就是醉
[00:08:45.920 --> 00:08:48.920]  黑暗法則就是這個世界的描述
[00:08:48.920 --> 00:08:50.320]  當我們拒絕上帝
[00:08:50.320 --> 00:08:51.520]  上帝你不要管我
[00:08:51.520 --> 00:08:52.120]  不要管我
[00:08:52.120 --> 00:08:53.120]  不要搞我的時候
[00:08:53.120 --> 00:08:54.720]  你就亂來
[00:08:54.720 --> 00:08:56.920]  這種亂來環顧今天的世界
[00:08:56.920 --> 00:09:00.320]  我們是不是在亂來的世界當中呢?
[00:09:00.320 --> 00:09:06.120]  我記得在最近的美國總統選舉
[00:09:06.120 --> 00:09:07.920]  你發現一個很有趣的現象
[00:09:07.920 --> 00:09:10.320]  特朗普的支持者
[00:09:10.320 --> 00:09:12.720]  大頭的支持者就是伊隆·馬斯克
[00:09:12.720 --> 00:09:15.320]  馬斯克是全球首富
[00:09:15.320 --> 00:09:20.320]  為什麼馬斯克這麼拼命支持特朗普呢?
[00:09:20.320 --> 00:09:20.920]  有些人說
[00:09:20.920 --> 00:09:21.520]  當然了
[00:09:21.520 --> 00:09:22.520]  政治游說
[00:09:22.520 --> 00:09:24.920]  方便他管理世界的經濟
[00:09:24.920 --> 00:09:26.120]  方便他生意
[00:09:26.120 --> 00:09:29.120]  另外傳媒就揭示一個故事
[00:09:29.120 --> 00:09:32.320]  原來伊隆·馬斯克的兒子
[00:09:32.320 --> 00:09:33.920]  在他未成年之前
[00:09:33.920 --> 00:09:35.920]  16歲之前
[00:09:35.920 --> 00:09:38.320]  做了變性手術
[00:09:38.320 --> 00:09:39.520]  原來他發現
[00:09:39.520 --> 00:09:42.120]  在當時美國的學校園
[00:09:42.120 --> 00:09:44.120]  開始有一種叫覺醒文化
[00:09:44.120 --> 00:09:45.520]  這種覺醒文化
[00:09:45.520 --> 00:09:46.720]  就是在校園裏面
[00:09:46.720 --> 00:09:48.920]  跟青年人鼓勵你變性
[00:09:48.920 --> 00:09:50.120]  鼓勵你同性戀
[00:09:50.120 --> 00:09:52.320]  鼓勵你不要有道德的枷鎖
[00:09:52.320 --> 00:09:54.920]  鼓勵你平權
[00:09:54.920 --> 00:09:56.720]  這種鼓勵鼓勵鼓勵
[00:09:56.720 --> 00:09:58.120]  俗稱叫洗腦
[00:09:58.120 --> 00:09:59.120]  令到很多青年人
[00:09:59.120 --> 00:10:00.320]  甚至未成熟
[00:10:00.320 --> 00:10:03.520]  做了人生不可逆轉的改變
[00:10:03.520 --> 00:10:05.320]  甚至創傷
[00:10:05.320 --> 00:10:06.520]  很生氣
[00:10:06.520 --> 00:10:08.920]  為什麼學校應該教你正確的東西
[00:10:08.920 --> 00:10:11.320]  教到你
[00:10:11.320 --> 00:10:14.320]  離極半導
[00:10:14.320 --> 00:10:16.120]  伊隆·馬斯克很生氣這件事
[00:10:16.120 --> 00:10:19.120]  於是他便用他的力量
[00:10:19.120 --> 00:10:20.520]  去支持特朗普
[00:10:20.520 --> 00:10:24.920]  反對民主黨他們那種覺醒文化
[00:10:24.920 --> 00:10:27.120]  覺醒文化另一個情況
[00:10:27.120 --> 00:10:30.920]  就是他們對傳統的道德
[00:10:30.920 --> 00:10:32.320]  那種擺脫
[00:10:32.320 --> 00:10:34.320]  對上帝的擺脫
[00:10:34.320 --> 00:10:37.320]  甚至對人世間的規矩擺脫
[00:10:37.320 --> 00:10:38.920]  可以說叫進步
[00:10:38.920 --> 00:10:41.320]  於是進步帶來更多的混亂
[00:10:41.320 --> 00:10:44.920]  好像我們之前剛剛看完巴黎奧運
[00:10:44.920 --> 00:10:46.720]  出現了拳擊事件
[00:10:46.720 --> 00:10:48.320]  一個變性人
[00:10:48.320 --> 00:10:51.320]  他本來有男人的體能
[00:10:51.320 --> 00:10:53.120]  參加女子的搏擊
[00:10:53.120 --> 00:10:54.520]  對方幾十秒鐘說
[00:10:54.520 --> 00:10:55.320]  我不打了不打了
[00:10:55.320 --> 00:10:56.920]  我怕被人打死
[00:10:56.920 --> 00:10:58.320]  在這個過程裡
[00:10:58.320 --> 00:11:01.120]  他們說平權帶來更多的不公平
[00:11:01.120 --> 00:11:03.320]  帶來更多的反智荒謬
[00:11:03.320 --> 00:11:05.320]  這個混亂的世界就是這樣
[00:11:05.320 --> 00:11:07.320]  開了混亂的極致
[00:11:07.320 --> 00:11:08.920]  我就想起一宗新聞
[00:11:08.920 --> 00:11:10.720]  之前的KK園
[00:11:10.720 --> 00:11:14.320]  那裡的人被誘騙去KK園打工
[00:11:14.320 --> 00:11:15.320]  後來怎樣
[00:11:15.320 --> 00:11:16.920]  詐騙電話
[00:11:16.920 --> 00:11:20.720]  然後甚至被人賣身體器官
[00:11:20.720 --> 00:11:24.520]  那種沒有道德到那個地步
[00:11:24.520 --> 00:11:26.920]  所以保羅就在這裡說
[00:11:26.920 --> 00:11:29.320]  那些人良心做喪盡
[00:11:29.320 --> 00:11:30.920]  就放縱私慾
[00:11:30.920 --> 00:11:32.720]  貪行種種的污穢
[00:11:32.720 --> 00:11:34.520]  不是這個世界的描述嗎
[00:11:34.520 --> 00:11:36.320]  這個世界還是這樣的世界
[00:11:36.320 --> 00:11:39.520]  過了差不多二千年都是這樣的世界
[00:11:39.520 --> 00:11:41.320]  於是我們就問
[00:11:41.320 --> 00:11:44.120]  我們的世界還有沒有得救
[00:11:44.120 --> 00:11:45.720]  我們的世界還有沒有得救
[00:11:45.720 --> 00:11:47.520]  你覺得呢
[00:11:47.520 --> 00:11:48.920]  有
[00:11:48.920 --> 00:11:50.320]  一半一半的
[00:11:50.320 --> 00:11:51.920]  為什麼
[00:11:51.920 --> 00:11:54.120]  因為有些人肯被救
[00:11:54.120 --> 00:11:57.120]  有些人不肯被救
[00:11:57.120 --> 00:11:58.120]  很感恩的
[00:11:58.120 --> 00:12:00.720]  保羅在《爾忽碩書》強調一件事
[00:12:00.720 --> 00:12:02.120]  我們一個混亂的世界
[00:12:02.120 --> 00:12:03.320]  充滿罪惡的世界
[00:12:03.320 --> 00:12:05.520]  上帝私人拯救
[00:12:05.520 --> 00:12:07.120]  所以在第20字
[00:12:07.120 --> 00:12:10.920]  你們學了基督卻不是這樣
[00:12:10.920 --> 00:12:12.920]  原來人世間是有得改變的
[00:12:12.920 --> 00:12:15.320]  這個改變是因為基督來到人世間
[00:12:15.320 --> 00:12:19.720]  去私人拯救
[00:12:19.720 --> 00:12:21.920]  當耶穌出世之先
[00:12:21.920 --> 00:12:24.920]  猶太人他們面對一個問題
[00:12:24.920 --> 00:12:26.320]  以前有先知
[00:12:26.320 --> 00:12:28.320]  最後的先知就是馬拉基
[00:12:28.320 --> 00:12:29.720]  馬拉基
[00:12:29.720 --> 00:12:31.120]  不是馬拉雞
[00:12:31.120 --> 00:12:32.720]  馬拉基先知
[00:12:32.720 --> 00:12:34.120]  得到上帝啟示之後
[00:12:34.120 --> 00:12:36.120]  就寫了《舊約》最後的一本書
[00:12:36.120 --> 00:12:37.720]  之後幾百年
[00:12:37.720 --> 00:12:39.520]  都沒有新的啟示
[00:12:39.520 --> 00:12:41.720]  甚至猶太人正在經歷一件事
[00:12:41.720 --> 00:12:44.120]  就是他們在耶穌出世之前
[00:12:44.120 --> 00:12:45.520]  一百幾年
[00:12:45.520 --> 00:12:46.720]  有一個瑪加比
[00:12:46.720 --> 00:12:48.120]  推行了一個革命
[00:12:48.120 --> 00:12:51.920]  他要擺脫羅馬人的管治
[00:12:51.920 --> 00:12:52.920]  希臘人的管治
[00:12:52.920 --> 00:12:55.720]  於是就產生了瑪加比革命
[00:12:55.720 --> 00:12:56.520]  很可惜
[00:12:56.520 --> 00:12:58.520]  這個革命失敗收場
[00:12:58.520 --> 00:13:02.920]  甚至他們會在當時的暴君的鐵腕手段下
[00:13:02.920 --> 00:13:04.920]  你看看《聖經》《瑪太福音》
[00:13:04.920 --> 00:13:08.720]  那位希律王為了妒忌新生王出現
[00:13:08.720 --> 00:13:12.520]  百里行方圓百里的兩歲小朋友全部殺掉
[00:13:12.520 --> 00:13:14.120]  哇,還有王法
[00:13:14.120 --> 00:13:14.720]  就是這樣
[00:13:14.720 --> 00:13:16.520]  那個年代就是這樣的
[00:13:16.520 --> 00:13:18.320]  在一個黑暗的時候
[00:13:18.320 --> 00:13:20.520]  耶穌卻橫空出世
[00:13:20.520 --> 00:13:21.920]  拯救世人
[00:13:21.920 --> 00:13:23.720]  聖誕節就是告訴我們
[00:13:23.720 --> 00:13:25.920]  人生最黑暗的時候
[00:13:25.920 --> 00:13:28.720]  上帝沒有離棄我們
[00:13:28.720 --> 00:13:31.120]  上帝沒有放棄你和我
[00:13:31.120 --> 00:13:33.720]  大家最沒有盼望的時候
[00:13:33.720 --> 00:13:35.720]  降生世上
[00:13:35.720 --> 00:13:37.320]  人們就會問
[00:13:37.320 --> 00:13:41.320]  「你知不知道聖誕節是什麼時候的?」
[00:13:41.320 --> 00:13:44.520]  「什麼時候?」
[00:13:44.520 --> 00:13:46.120]  「十二月二十五」
[00:13:46.120 --> 00:13:47.120]  有半對
[00:13:47.120 --> 00:13:50.720]  因為在東正教會是一月六日的
[00:13:50.720 --> 00:13:53.120]  有些教會是沒有的
[00:13:53.120 --> 00:13:54.120]  不慶祝聖誕節的
[00:13:54.120 --> 00:13:56.920]  為什麼?
[00:13:56.920 --> 00:13:59.520]  都不知道耶穌什麼時候出生
[00:13:59.520 --> 00:14:01.720]  而為什麼早期教會
[00:14:01.720 --> 00:14:03.920]  慶祝聖誕節是安排十二月二十五?
[00:14:03.920 --> 00:14:05.520]  因為那時候有個公眾假期
[00:14:05.520 --> 00:14:06.720]  什麼太陽神節
[00:14:06.720 --> 00:14:08.720]  因為羅馬政府相信耶穌
[00:14:08.720 --> 00:14:11.520]  就這個日子就繼續放聖誕節
[00:14:11.520 --> 00:14:14.320]  是沒有人知道耶穌出生是十二月二十五的
[00:14:14.320 --> 00:14:16.120]  聖經沒有說
[00:14:16.120 --> 00:14:16.920]  如果沒有說的話
[00:14:16.920 --> 00:14:18.520]  為什麼早期教會
[00:14:18.520 --> 00:14:21.520]  日至十二月二十五是聖誕節?
[00:14:21.520 --> 00:14:23.520]  原來有一個屬靈的寓意
[00:14:23.520 --> 00:14:24.520]  這個屬靈的寓意
[00:14:24.520 --> 00:14:28.320]  大家記不記得?
[00:14:28.320 --> 00:14:30.520]  在昨天是什麼日子?
[00:14:30.520 --> 00:14:31.720]  冬至
[00:14:31.720 --> 00:14:34.520]  大家都回家吃湯圓
[00:14:34.520 --> 00:14:37.120]  冬至是一年當中
[00:14:37.120 --> 00:14:39.120]  日間最少
[00:14:39.120 --> 00:14:41.120]  晚上最長的一天
[00:14:41.120 --> 00:14:43.920]  過了昨天之後
[00:14:43.920 --> 00:14:46.920]  日間就開始慢慢長
[00:14:46.920 --> 00:14:48.920]  開始光明
[00:14:48.920 --> 00:14:50.520]  好像有一個屬靈的寓意
[00:14:50.520 --> 00:14:52.920]  就算世間有多麼黑暗
[00:14:52.920 --> 00:14:55.520]  我們多麼無助無奈也好
[00:14:55.520 --> 00:14:56.920]  過了這一天之後
[00:14:56.920 --> 00:14:59.520]  就開始光明了
[00:14:59.520 --> 00:15:01.720]  聖誕節在十二月二十五
[00:15:01.720 --> 00:15:03.320]  當時早期的教會
[00:15:03.320 --> 00:15:04.520]  早期教會領袖
[00:15:04.520 --> 00:15:06.520]  選這一天做聖誕節的原因
[00:15:06.520 --> 00:15:09.120]  好像釋放了一個訊息
[00:15:09.120 --> 00:15:10.720]  耶穌基督出生
[00:15:10.720 --> 00:15:13.920]  是改變人類命運和你和我命運
[00:15:13.920 --> 00:15:16.920]  於是我們離開黑暗
[00:15:16.920 --> 00:15:19.520]  走向光明的開始
[00:15:19.520 --> 00:15:23.320]  這就是生命的轉化
[00:15:23.320 --> 00:15:24.920]  形容這個轉化
[00:15:24.920 --> 00:15:26.120]  有很多的詩歌
[00:15:26.120 --> 00:15:27.920]  剛才的詩班
[00:15:27.920 --> 00:15:30.320]  和我們唱了很多很美妙的詩歌
[00:15:30.320 --> 00:15:32.920]  我發覺有一首流行曲
[00:15:32.920 --> 00:15:35.520]  很貼切地形容這個轉化
[00:15:35.520 --> 00:15:36.920]  本來我想找人唱
