
[00:00:00.000 --> 00:00:02.600]  我們開始先用一齊祈禱
[00:06:11.100 --> 00:06:14.300]  往他自己的地方去了
[00:06:14.300 --> 00:06:17.300]  大家就為他們抽籤
[00:06:17.300 --> 00:06:20.300]  結果抽中了馬提雅
[00:06:20.300 --> 00:06:24.300]  她就與十一使徒同列
[00:06:24.300 --> 00:06:28.300]  在經文一開始提及那時
[00:06:28.300 --> 00:06:32.300]  那時是指經文之上的第十四節
[00:06:32.300 --> 00:06:35.300]  說到使徒在橄欖山上
[00:06:35.300 --> 00:06:37.100]  看完耶穌升天之後
[00:06:37.100 --> 00:06:38.300]  他們十一個
[00:06:38.300 --> 00:06:41.100]  和幾個很愛耶穌的婦女
[00:06:41.100 --> 00:06:43.900]  當中也包括耶穌的媽媽馬利亞
[00:06:43.900 --> 00:06:45.700]  他們回到耶路撒冷
[00:06:45.700 --> 00:06:47.300]  每天聚在一起
[00:06:47.300 --> 00:06:50.300]  同心合意的
[00:06:50.300 --> 00:06:51.900]  懇切的去祈禱
[00:06:51.900 --> 00:06:54.100]  一起等候主耶穌
[00:06:54.100 --> 00:06:56.300]  應許的聖靈降臨
[00:06:56.300 --> 00:06:58.500]  因為我們從約翰福音十六章
[00:06:58.500 --> 00:07:00.900]  和《司徒雄傳》十一至八節那裡
[00:07:00.900 --> 00:07:04.300]  都知道在耶穌釘十字架之前
[00:07:04.300 --> 00:07:06.100]  和在祂升天之前
[00:07:06.100 --> 00:07:08.300]  曾經應許過聖徒
[00:07:08.300 --> 00:07:11.300]  說聖靈要降臨在他們的身上
[00:07:11.300 --> 00:07:12.900]  要給他們能力
[00:07:12.900 --> 00:07:16.700]  引導他們開展傳福音的工作
[00:07:16.700 --> 00:07:18.500]  由耶路撒冷開始
[00:07:18.500 --> 00:07:20.300]  到猶太傳遞
[00:07:20.300 --> 00:07:21.300]  撒瑪利亞
[00:07:21.300 --> 00:07:24.500]  直到地極去做主的見證
[00:07:24.500 --> 00:07:26.500]  他們雖然有這個應許
[00:07:26.500 --> 00:07:29.900]  但是信徒不清楚聖靈何時來
[00:07:29.900 --> 00:07:33.300]  也不知道聖靈會如何帶領他們
[00:07:33.300 --> 00:07:35.300]  就好像現在的信徒一樣
[00:07:35.300 --> 00:07:38.500]  我們雖然知道有一天主耶穌要再來
[00:07:38.500 --> 00:07:41.100]  要回來行審判和作王
[00:07:41.100 --> 00:07:44.300]  但是我們不知道這個日子何時會到
[00:07:44.300 --> 00:07:47.500]  因此在《司徒雄傳》一章
[00:07:47.500 --> 00:07:50.300]  第十四節的經文那裡告訴我們
[00:07:50.300 --> 00:07:52.500]  這些人和幾個婦人
[00:07:52.500 --> 00:07:54.500]  和耶穌的母親瑪利亞
[00:07:54.500 --> 00:07:56.300]  和耶穌的弟兄
[00:07:56.300 --> 00:08:01.700]  他們都同心合意地行切祈禱
[00:08:01.700 --> 00:08:05.700]  為了幫助自己能夠專注地等待聖靈降臨
[00:08:05.700 --> 00:08:07.300]  不去分心
[00:08:07.300 --> 00:08:09.700]  十一個門徒和耶穌的母親
[00:08:09.700 --> 00:08:11.700]  和他們的弟兄
[00:08:11.700 --> 00:08:13.300]  還有幾個愛主的婦女
[00:08:13.300 --> 00:08:16.100]  就決定聚在一起
[00:08:16.100 --> 00:08:19.700]  同心合意地行切禱告
[00:08:19.700 --> 00:08:21.300]  同心合意
[00:08:21.300 --> 00:08:24.300]  這個詞也可以翻譯為同一個心意
[00:08:24.300 --> 00:08:26.300]  或者是同一個目標
[00:08:26.300 --> 00:08:28.300]  英文就是With one mind
[00:08:28.300 --> 00:08:29.900]  With one accord
[00:08:29.900 --> 00:08:32.900]  就是不是各有各的想法
[00:08:32.900 --> 00:08:35.100]  或者各有各自己去祈禱
[00:08:35.100 --> 00:08:37.500]  各有各祈禱的方向
[00:08:37.500 --> 00:08:41.500]  而行切除了是表達專注之外
[00:08:41.500 --> 00:08:44.300]  也帶有堅持的意思
[00:08:44.300 --> 00:08:47.300]  即使有感到氣餒的時候
[00:08:47.300 --> 00:08:49.500]  或者感到很迷茫的時候
[00:08:49.500 --> 00:08:52.900]  仍然選擇不放棄
[00:08:52.900 --> 00:08:54.100]  可以看到
[00:08:54.100 --> 00:08:56.700]  當門徒在等候神的時間的時候
[00:08:56.700 --> 00:08:59.100]  他們並不是躺平
[00:08:59.100 --> 00:09:01.100]  或者好像不信的人一樣
[00:09:01.100 --> 00:09:05.700]  只是各顧各的去忙碌他們的生活
[00:09:05.700 --> 00:09:09.500]  他們因為不想錯過神的帶領
[00:09:09.500 --> 00:09:11.500]  就經常在一起
[00:09:11.500 --> 00:09:15.100]  為了同一個目的去祈禱
[00:09:15.100 --> 00:09:18.100]  幫助彼此去堅持
[00:09:18.100 --> 00:09:21.500]  和警醒地去等候神的時間
[00:09:21.500 --> 00:09:25.900]  這就是信徒一起傳契的意義
[00:09:25.900 --> 00:09:29.300]  在《真金法》牧師所寫的一本
[00:09:29.300 --> 00:09:32.100]  《根基與翅膀》的書中
[00:09:32.100 --> 00:09:37.500]  其中一章解釋到什麼叫等候神
[00:09:37.500 --> 00:09:39.100]  那裡他這樣說
[00:09:39.100 --> 00:09:41.900]  等候不是被動的
[00:09:41.900 --> 00:09:46.100]  而是積極地等候聆聽神的聲音
[00:09:46.100 --> 00:09:49.500]  所以是指對神闖開我們的耳朵
[00:09:49.500 --> 00:09:51.900]  和我們的心扉
[00:09:51.900 --> 00:09:55.100]  等候也是有意識的
[00:09:55.100 --> 00:09:58.500]  是指我們特意地抽出時間
[00:09:58.500 --> 00:10:04.300]  來閱讀、心思和默想神是誰
[00:10:04.300 --> 00:10:08.300]  默想祂的作為和祂的說話
[00:10:08.300 --> 00:10:13.700]  等候神也包括了信靠祂
[00:10:13.700 --> 00:10:16.300]  因為相信神的應許
[00:10:16.300 --> 00:10:18.700]  和知道神是信實的
[00:10:18.700 --> 00:10:21.700]  就願意繼續這樣等下去
[00:10:21.700 --> 00:10:24.500]  最後等待神
[00:10:24.500 --> 00:10:26.500]  是在神的面前
[00:10:26.500 --> 00:10:30.100]  按照祂的身份去敬拜祂
[00:10:30.100 --> 00:10:33.100]  因為當我們忘記了神的身份的時候
[00:10:33.100 --> 00:10:38.100]  我們就會很難堅持下去
[00:10:38.100 --> 00:10:39.500]  這讓我想到
[00:10:39.500 --> 00:10:41.100]  我自己本身很喜歡狗
[00:10:41.100 --> 00:10:45.100]  不知道當中有沒有人是養狗的呢
[00:10:45.100 --> 00:10:46.100]  沒有什麼
[00:10:46.100 --> 00:10:48.100]  有人是養狗的
[00:10:48.100 --> 00:10:49.500]  大家都知道
[00:10:49.500 --> 00:10:53.300]  狗是對牠們主人很忠心的
[00:10:53.300 --> 00:10:55.700]  就算主人離開了
[00:10:55.700 --> 00:10:57.100]  出了街之後
[00:10:57.100 --> 00:10:59.300]  不知為何一回到家的時候
[00:10:59.300 --> 00:11:01.500]  牠就在門那裡
[00:11:01.500 --> 00:11:03.500]  如果我有看過網上的
[00:11:03.500 --> 00:11:07.100]  有些閉路電視或者YouTube那裡說到
[00:11:07.100 --> 00:11:12.100]  其實狗不是經常在門口站著
[00:11:12.100 --> 00:11:14.700]  不過牠們很警覺
[00:11:14.700 --> 00:11:16.700]  牠們會經常留意
[00:11:16.700 --> 00:11:18.900]  雖然牠們可能在家裡
[00:11:18.900 --> 00:11:20.100]  或者把東西都弄壞了
[00:11:20.100 --> 00:11:20.500]  不知道
[00:11:20.500 --> 00:11:24.300]  即是在做其他牠想做的事
[00:11:24.300 --> 00:11:28.500]  但是牠仍然隨時有警覺性
[00:11:28.500 --> 00:11:31.100]  留意到主人何時回來
[00:11:31.100 --> 00:11:34.500]  牠們很期待看到主人回家
[00:11:34.500 --> 00:11:35.700]  就是在周圍的環境
[00:11:35.700 --> 00:11:38.100]  對周圍的環境很敏感
[00:11:38.100 --> 00:11:39.500]  同樣的
[00:11:39.500 --> 00:11:42.500]  我們都要很期待主耶穌的再來
[00:11:42.500 --> 00:11:43.900]  只有這樣的時候
[00:11:43.900 --> 00:11:47.500]  我們才可以準備好
[00:11:47.500 --> 00:11:48.700]  去等待祂
[00:11:48.700 --> 00:11:50.900]  和迎接祂
[00:11:50.900 --> 00:11:52.700]  當我們返回到經文那裡
[00:11:52.700 --> 00:11:56.100]  這位信徒是抱著開放的態度
[00:11:56.100 --> 00:11:58.900]  很積極地和同心地祈禱
[00:11:58.900 --> 00:12:02.700]  渴望在祈禱當中得到神的啟示
[00:12:02.700 --> 00:12:04.300]  神告訴彼得
[00:12:04.300 --> 00:12:05.900]  藉著禱告
[00:12:05.900 --> 00:12:07.300]  神告訴彼得
[00:12:07.300 --> 00:12:09.500]  在聖靈降臨之前
[00:12:09.500 --> 00:12:11.900]  他們需要再選一個人
[00:12:11.900 --> 00:12:14.500]  取代出賣了耶穌
[00:12:14.500 --> 00:12:18.500]  猶大的身份的積分
[00:12:18.500 --> 00:12:20.100]  在禱告當中
[00:12:20.100 --> 00:12:22.300]  得到神的指示之後
[00:12:22.300 --> 00:12:25.700]  彼得就召開了一個選舉大會
[00:12:25.700 --> 00:12:28.700]  在第十五節經文那裡告訴我們
[00:12:28.700 --> 00:12:31.700]  除了和他們一起祈禱的人
[00:12:31.700 --> 00:12:34.500]  彼得還邀請了其他人
[00:12:34.500 --> 00:12:35.700]  那裡總共有多少人
[00:12:35.700 --> 00:12:37.900]  經文告訴我們
[00:12:37.900 --> 00:12:39.900]  是呀,120個人
[00:12:39.900 --> 00:12:42.700]  有120個人出席這次的大會
[00:12:42.700 --> 00:12:45.300]  我們留意到在經文裡
[00:12:45.300 --> 00:12:49.700]  作者很刻意地寫120這個數目
[00:12:49.700 --> 00:12:51.300]  究竟為什麼呢
[00:12:51.300 --> 00:12:52.300]  我們估計
[00:12:52.300 --> 00:12:54.900]  因為在當時
[00:12:54.900 --> 00:12:59.700]  我估計彼得很看重這個選舉大會
[00:12:59.700 --> 00:13:02.700]  希望有更多人參加
[00:13:02.700 --> 00:13:05.300]  以致讓更多的信徒看到
[00:13:05.300 --> 00:13:08.700]  當中所作的決定的認可性
[00:13:08.700 --> 00:13:13.700]  而120這個數字有什麼特別呢
[00:13:13.700 --> 00:13:16.300]  原來在當時的猶太社會
[00:13:16.300 --> 00:13:20.700]  有十個男人聚集的時候
[00:13:20.700 --> 00:13:23.100]  就可以組成一個會堂
[00:13:23.100 --> 00:13:29.100]  而當有120個男人聚集在一起的時候
[00:13:29.100 --> 00:13:32.100]  就可以組成一個公會
[00:13:32.100 --> 00:13:35.700]  而公會在猶太的地位
[00:13:35.700 --> 00:13:39.300]  可以相等於現今的立法、議會
[00:13:39.300 --> 00:13:41.500]  或者是最高法院
[00:13:41.500 --> 00:13:43.100]  所以可想而知
[00:13:43.100 --> 00:13:47.100]  這個聚會是多麼重要
[00:13:47.100 --> 00:13:48.500]  現在讓我們看看
[00:13:48.500 --> 00:13:53.100]  彼得是如何帶領這次的選舉
[00:13:53.100 --> 00:13:55.100]  估計他們在禱告當中
[00:13:55.100 --> 00:13:56.900]  神也告訴彼得
[00:13:56.900 --> 00:14:01.300]  雖然他們見過耶穌復活
[00:14:01.300 --> 00:14:03.300]  很清楚知道這件事
[00:14:03.300 --> 00:14:05.700]  但是仍然有很多信徒
[00:14:05.700 --> 00:14:07.900]  仍然有很多事情是不清楚的
[00:14:07.900 --> 00:14:10.900]  還有他們仍然有一個疑問
[00:14:10.900 --> 00:14:16.500]  就是為什麼猶太會出賣耶穌呢
[00:14:16.500 --> 00:14:18.100]  他們可能會問
[00:14:18.100 --> 00:14:21.300]  猶太跟隨了耶穌那三年半
[00:14:21.300 --> 00:14:23.500]  耶穌是他們的老師
[00:14:23.500 --> 00:14:25.900]  祂竟然為了三十塊錢
[00:14:25.900 --> 00:14:29.300]  出賣了自己的老師
[00:14:29.300 --> 00:14:31.500]  怎麼可能呢
[00:14:31.500 --> 00:14:33.300]  他們也可能在想
[00:14:33.300 --> 00:14:37.700]  為什麼耶和華神不阻止這件事
[00:14:37.700 --> 00:14:40.900]  為什麼神好像給了他們一個希望
[00:14:40.900 --> 00:14:42.300]  說他們有救主
[00:14:42.300 --> 00:14:45.900]  但是又要拿走這個希望呢
[00:14:45.900 --> 00:14:50.300]  究竟耶穌是不是真的基督
[00:14:50.300 --> 00:14:54.700]  究竟他們有沒有信錯了呢
[00:14:54.700 --> 00:14:57.900]  為了要解除這些信徒的疑惑
[00:14:57.900 --> 00:15:01.300]  在第十六和十七節聚會一開始的時候
[00:15:01.300 --> 00:15:03.500]  彼得就跟他們說清楚了
[00:15:03.500 --> 00:15:05.900]  他說這一切所發生的事
[00:15:05.900 --> 00:15:09.900]  都不是意外
[00:15:09.900 --> 00:15:14.300]  因為神一早已經藉著祂們祖先大衛的口
[00:15:14.300 --> 00:15:17.300]  記載在詩篇第四十一篇那裡
[00:15:17.300 --> 00:15:20.500]  預言過耶穌會被祂的親信
[00:15:20.500 --> 00:15:23.700]  交在要捉拿祂的人的手裡
[00:15:23.700 --> 00:15:25.900]  還有在詩篇第六十九篇那裡
[00:15:25.900 --> 00:15:30.700]  也說到預言說出賣耶穌的人的下場
[00:15:30.700 --> 00:15:34.700]  和祂的職份要被取代
[00:15:34.700 --> 00:15:41.700]  也是今天他們一起參加這個聚會的目的
[00:15:41.700 --> 00:15:46.500]  所以猶太將耶穌交給
[00:15:46.500 --> 00:15:50.300]  祭司獎是神意料之內
[00:15:50.300 --> 00:15:53.300]  也是神容許所發生的事
[00:15:53.300 --> 00:15:55.300]  而他們所看見的
[00:15:55.300 --> 00:15:57.500]  正如舊約所預言
[00:15:57.500 --> 00:15:58.900]  就是出賣主的猶太
[00:15:58.900 --> 00:16:04.500]  一定要得到他應得的懲罰
[00:16:04.500 --> 00:16:08.900]  在《馬太福音》第27章3至10節那裡告訴我們
[00:16:08.900 --> 00:16:13.500]  當猶太看見耶穌被定罪後就後悔
[00:16:13.500 --> 00:16:16.300]  他知道自己流了無辜人的血
[00:16:16.300 --> 00:16:19.100]  但那時候太遲了
[00:16:19.100 --> 00:16:24.700]  他本來想將那三十塊錢還給祭司獎和長老
[00:16:24.700 --> 00:16:27.500]  但是祭司獎和長老不接納
[00:16:27.500 --> 00:16:30.500]  所以最後猶太將那些錢
[00:16:30.500 --> 00:16:32.100]  扔在聖殿那裡
[00:16:32.100 --> 00:16:33.500]  自己就出去了
[00:16:33.500 --> 00:16:36.500]  吊頸自盡
[00:16:36.500 --> 00:16:38.700]  至於在我們之前讀過的
[00:16:38.700 --> 00:16:41.700]  《仕途行傳》第一章第十八節下半段
[00:16:41.700 --> 00:16:43.700]  也提及猶太的下場
[00:16:43.700 --> 00:16:47.100]  提到他倒頭栽尿下去
[00:16:47.100 --> 00:16:49.300]  腹破腸流
[00:16:49.300 --> 00:16:52.900]  為什麼有不一樣的呢
[00:16:52.900 --> 00:16:55.700]  我們估計這裡是在描述
[00:16:55.700 --> 00:16:57.500]  當人將猶太
[00:16:57.500 --> 00:16:59.500]  吊在樹上的猶太
[00:16:59.500 --> 00:17:00.900]  放下來的時候
[00:17:00.900 --> 00:17:03.900]  他的屍體就掉到地上
[00:17:03.900 --> 00:17:06.700]  引致他的腸都流出來了
[00:17:06.700 --> 00:17:09.500]  頭也破了
[00:17:09.500 --> 00:17:14.300]  而被猶太扔在聖殿那三十塊錢
[00:17:14.300 --> 00:17:16.900]  因為剛才說到祭司獎不想接納
[00:17:16.900 --> 00:17:18.100]  覺得不適合
[00:17:18.100 --> 00:17:22.500]  再將他放回聖殿的錢庫裡
[00:17:22.500 --> 00:17:24.300]  他們就用了這些錢
[00:17:24.300 --> 00:17:28.500]  買了一塊造謠的工匠的錢
[00:17:28.500 --> 00:17:34.300]  來埋葬當時住在他們中間的外邦人
[00:17:34.300 --> 00:17:36.500]  因為這筆錢是用來
[00:17:36.500 --> 00:17:38.500]  流無辜的人的血
[00:17:38.500 --> 00:17:39.900]  即是耶穌的血
[00:17:39.900 --> 00:17:44.300]  所以他們也叫這塊錢做血錢
[00:17:44.300 --> 00:17:47.500]  而透過現代考古學家的追溯
[00:17:47.500 --> 00:17:49.100]  我們知道這塊血錢
[00:17:49.100 --> 00:17:50.900]  我們可以從圖中看到
[00:17:50.900 --> 00:17:54.700]  是位於現今的雅甲大馬
[00:17:54.700 --> 00:17:56.900]  直到今天上面
[00:17:56.900 --> 00:18:01.300]  就建了一個修道院
[00:18:01.300 --> 00:18:02.300]  弟兄姊妹
[00:18:02.300 --> 00:18:06.700]  我們在《使徒行傳》第一章15-18節看到
[00:18:06.700 --> 00:18:08.900]  耶穌或耶和華神
[00:18:08.900 --> 00:18:13.700]  透過信徒同心合二行切祈禱
[00:18:13.700 --> 00:18:16.700]  將他們要做的下一步告訴彼得
[00:18:16.700 --> 00:18:18.100]  同樣的
[00:18:18.100 --> 00:18:21.100]  當我們願意加入神國的計劃
[00:18:21.100 --> 00:18:25.100]  我們所相信的這位耿古不變的上帝
[00:18:25.100 --> 00:18:30.900]  也會透過我們信徒同心的行切祈禱
[00:18:30.900 --> 00:18:33.700]  指示我們多行的方向
[00:18:33.700 --> 00:18:36.300]  相信大家如果有參加
[00:18:36.300 --> 00:18:38.900]  上個月的教會的祈禱會
[00:18:38.900 --> 00:18:40.700]  又或者聽過教會的報告
[00:18:40.700 --> 00:18:41.900]  我們知道
[00:18:41.900 --> 00:18:43.300]  我們跟著
[00:18:43.300 --> 00:18:46.300]  因福加會見第四子堂
[00:18:46.300 --> 00:18:48.300]  可能很多人會問
[00:18:48.300 --> 00:18:50.100]  在這個時勢的時候
[00:18:50.100 --> 00:18:55.700]  為什麼還要去擴展教會呢
[00:18:55.700 --> 00:18:58.100]  在這個時勢裏面經濟不景
[00:18:58.100 --> 00:19:00.300]  但為什麼要這樣做
[00:19:00.300 --> 00:19:01.700]  原來神的計劃
[00:19:01.700 --> 00:19:04.700]  跟我們的計劃往往是不一樣的
[00:19:04.700 --> 00:19:07.700]  當信徒聚在一起的時候祈禱
[00:19:07.700 --> 00:19:10.500]  我們知道我們需要出去
[00:19:10.500 --> 00:19:11.900]  去傳福音
[00:19:11.900 --> 00:19:15.100]  去接觸更多有需要的人
[00:19:15.100 --> 00:19:18.300]  去讓人知道福音的寶貴
[00:19:18.300 --> 00:19:20.700]  去讓人接受神
[00:19:20.700 --> 00:19:22.100]  為他們的主
[00:19:22.100 --> 00:19:24.100]  為他們救主
[00:19:24.100 --> 00:19:25.500]  同樣的
[00:19:25.500 --> 00:19:27.500]  今天坐在這裏的我們每一個
[00:19:27.500 --> 00:19:30.500]  我們不是單是為了
[00:19:30.500 --> 00:19:31.700]  第四子堂去祈禱
[00:19:31.700 --> 00:19:33.900]  這個也是很重要的
[00:19:33.900 --> 00:19:36.900]  但當你跟弟兄姊妹一起祈禱的時候
[00:19:36.900 --> 00:19:39.500]  神又跟你說什麼
[00:19:39.500 --> 00:19:40.700]  有沒有跟你說
[00:19:40.700 --> 00:19:43.500]  怎樣要去接觸你周圍的人
[00:19:43.500 --> 00:19:45.700]  或者去關心周圍的人
[00:19:45.700 --> 00:19:46.700]  將這個福音
[00:19:46.700 --> 00:19:48.300]  上好的福氣
[00:19:48.300 --> 00:19:51.300]  上好的消息跟人說呢
[00:19:51.300 --> 00:19:53.900]  當我們同心去祈禱的時候
