
[00:00:00.000 --> 00:00:03.000]  一個星期之後是甚麼大日子
[00:11:08.000 --> 00:11:12.000]  他是義人不願意當眾羞辱她
[00:11:12.000 --> 00:11:15.000]  其實原文裡面還有一個詞
[00:11:15.000 --> 00:11:17.000]  就是他是義人
[00:11:17.000 --> 00:11:22.000]  而且不願意當眾羞辱她
[00:11:22.000 --> 00:11:25.000]  這個「而且」顯示出什麼呢?
[00:11:25.000 --> 00:11:30.000]  約瑟不是因為自己是人家眼中的義人
[00:11:30.000 --> 00:11:32.000]  不是因為他面子的問題
[00:11:32.000 --> 00:11:35.000]  而不願意羞辱瑪利亞
[00:11:35.000 --> 00:11:43.000]  而是他真心不願意傷害一個他心愛的女人
[00:11:43.000 --> 00:11:47.000]  因著愛的緣故
[00:11:47.000 --> 00:11:50.000]  約瑟陷入在兩難當中
[00:11:50.000 --> 00:11:55.000]  最後他思想的是暗暗地將她休了
[00:11:55.000 --> 00:11:57.000]  這個對瑪利亞來說
[00:11:57.000 --> 00:12:00.000]  是可以免除死亡的刑罰
[00:12:00.000 --> 00:12:04.000]  這個對瑪利亞來說是一種恩惠
[00:12:04.000 --> 00:12:05.000]  既是一種恩惠
[00:12:05.000 --> 00:12:08.000]  也是一種愛的表現
[00:12:08.000 --> 00:12:09.000]  因為愛的緣故
[00:12:09.000 --> 00:12:16.000]  約瑟正在準備作出一個比律法要求更高的義的行動
[00:12:16.000 --> 00:12:19.000]  懷疑瑪利亞的不忠
[00:12:19.000 --> 00:12:22.000]  確實是令到約瑟左右為難
[00:12:22.000 --> 00:12:24.000]  但經文清楚指出
[00:12:24.000 --> 00:12:26.000]  即使是懷疑
[00:12:26.000 --> 00:12:30.000]  也沒有令到約瑟失去義
[00:12:30.000 --> 00:12:37.000]  並且是走出比義要求更高的愛的行動
[00:12:37.000 --> 00:12:42.000]  義不會因為環境而轉變
[00:12:42.000 --> 00:12:44.000]  因為這是神的義
[00:12:44.000 --> 00:12:48.000]  不是我們人自己的自我的義
[00:12:48.000 --> 00:12:50.000]  聽到這些事
[00:12:50.000 --> 00:12:52.000]  人會聽到會發怒
[00:12:52.000 --> 00:12:55.000]  發怒之後人會馬上以自己的義
[00:12:55.000 --> 00:12:57.000]  去找出所謂的姦夫出來
[00:12:57.000 --> 00:13:01.000]  然後照我們現代人的做法
[00:13:01.000 --> 00:13:05.000]  人欲搜尋出姦夫
[00:13:05.000 --> 00:13:09.000]  網上大爆料去唱衰他和那個淫婦
[00:13:09.000 --> 00:13:15.000]  然後將他們的肩皮拆骨
[00:13:15.000 --> 00:13:16.000]  然後還要怎樣?
[00:13:16.000 --> 00:13:20.000]  網上大爆料去唱衰、去疲勞轟炸他們
[00:13:20.000 --> 00:13:23.000]  然後還有沒有下文?
[00:13:23.000 --> 00:13:25.000]  拆他的房子、拆他的招牌
[00:13:25.000 --> 00:13:27.000]  毀他的前途
[00:13:27.000 --> 00:13:30.000]  和他的店舖裝修
[00:13:30.000 --> 00:13:32.000]  但這一兩個星期
[00:13:32.000 --> 00:13:34.000]  某位台灣知名歌手的離婚事件
[00:13:34.000 --> 00:13:36.000]  清楚地告訴我們
[00:13:36.000 --> 00:13:38.000]  原來世人的感情觀就是
[00:13:38.000 --> 00:13:40.000]  愛之欲其生
[00:13:40.000 --> 00:13:43.000]  恨之欲其死
[00:13:43.000 --> 00:13:47.000]  網上聽到的爆料、指責和控訴
[00:13:47.000 --> 00:13:48.000]  目的只有一個
[00:13:48.000 --> 00:13:50.000]  就是要摧毀對方
[00:13:50.000 --> 00:13:54.000]  要對方死無翻身之日
[00:13:54.000 --> 00:13:58.000]  死無葬身之地
[00:13:58.000 --> 00:14:01.000]  我不知道整件事的事實和真相
[00:14:01.000 --> 00:14:03.000]  這些始終是別人的家事、私事
[00:14:03.000 --> 00:14:05.000]  但我很懷疑
[00:14:05.000 --> 00:14:08.000]  原來公義就是這樣去彰顯的?
[00:14:08.000 --> 00:14:11.000]  原來愛就是這麼膚淺的?
[00:14:11.000 --> 00:14:16.000]  如果這就是神的愛、神的義
[00:14:16.000 --> 00:14:23.000]  那絕對不需要基督掛在墓頭上為我們而死
[00:14:23.000 --> 00:14:27.000]  這絕對不是神的愛、神的義
[00:14:27.000 --> 00:14:30.000]  那就看看這位基督的義父
[00:14:30.000 --> 00:14:32.000]  這個義人約瑟
[00:14:32.000 --> 00:14:33.000]  他怎麼做?
[00:14:33.000 --> 00:14:36.000]  他卻是以真正的上帝的義
[00:14:36.000 --> 00:14:39.000]  去迎接這個未知的日子
[00:14:39.000 --> 00:14:41.000]  很愁煩的日子
[00:14:41.000 --> 00:14:44.000]  他心裡面存著愛
[00:14:44.000 --> 00:14:48.000]  去行出比律法更高要求的義
[00:14:48.000 --> 00:14:50.000]  他以一個真正義人的樣式
[00:14:50.000 --> 00:14:52.000]  去迎接這個日子
[00:14:52.000 --> 00:14:59.000]  他存著愛去行出更高的義
[00:14:59.000 --> 00:15:02.000]  就是因為存著愛的義
[00:15:02.000 --> 00:15:07.000]  約瑟沒有很快、很衝動地去行事
[00:15:07.000 --> 00:15:10.000]  而是慢慢思考下一步
[00:15:10.000 --> 00:15:13.000]  既不想傷害人
[00:15:13.000 --> 00:15:16.000]  又不想傷害自己的萬全之法
[00:15:16.000 --> 00:15:18.000]  接著他怎麼做?
[00:15:18.000 --> 00:15:20.000]  請大家一起讀出以下經文
[00:15:20.000 --> 00:15:22.000]  (文章開始)
[00:15:22.000 --> 00:15:24.000]  (文章結束)
[00:15:24.000 --> 00:15:26.000]  (文章開始)
[00:15:26.000 --> 00:15:28.000]  (文章結束)
[00:15:28.000 --> 00:15:30.000]  (文章開始)
[00:15:30.000 --> 00:15:32.000]  (文章結束)
[00:15:32.000 --> 00:15:34.000]  (文章開始)
[00:15:34.000 --> 00:15:36.000]  (文章結束)
[00:15:36.000 --> 00:15:38.000]  (文章開始)
[00:15:38.000 --> 00:15:40.000]  (文章結束)
[00:15:40.000 --> 00:15:42.000]  (文章開始)
[00:15:42.000 --> 00:15:44.000]  (文章結束)
[00:15:44.000 --> 00:15:46.000]  (文章開始)
[00:15:46.000 --> 00:15:48.000]  (文章結束)
[00:15:48.000 --> 00:15:50.000]  (文章開始)
[00:15:50.000 --> 00:15:52.000]  (文章結束)
[00:15:52.000 --> 00:15:54.000]  (文章開始)
[00:15:54.000 --> 00:15:56.000]  (文章結束)
[00:15:56.000 --> 00:15:58.000]  (文章開始)
[00:15:58.000 --> 00:16:00.000]  (文章結束)
[00:16:00.000 --> 00:16:02.000]  (文章結束)
[00:16:02.000 --> 00:16:04.000]  (文章結束)
[00:16:04.000 --> 00:16:06.000]  (文章結束)
[00:16:06.000 --> 00:16:09.000]  「以馬來尼翻出來,就是神與我們同在」
[00:16:09.000 --> 00:16:14.000]  你看到這段經文
[00:16:14.000 --> 00:16:21.000]  馬上你抓住你的眼神的就是「以馬來尼」
[00:16:21.000 --> 00:16:23.000]  但我看到的是第一個字
[00:16:23.000 --> 00:16:25.000]  「正考慮」
[00:16:25.000 --> 00:16:28.000]  正考慮這時的時候
[00:16:28.000 --> 00:16:30.000]  考慮這個原文翻譯
[00:16:30.000 --> 00:16:32.000]  說得太輕鬆了
[00:16:32.000 --> 00:16:35.000]  這個詞在一般文化結構裏
[00:16:35.000 --> 00:16:38.000]  在文化聖經裏你不會看到如何重視它
[00:16:38.000 --> 00:16:41.000]  其實看來是一個不重要的詞
[00:16:41.000 --> 00:16:45.000]  所以一般的翻譯都會輕輕帶過
[00:16:45.000 --> 00:16:48.000]  但如果你要了解這個詞原文的含義
[00:16:48.000 --> 00:16:51.000]  你可能會有些不同的想法
[00:16:51.000 --> 00:16:57.000]  這個詞是有「尋思默想」的意思
[00:16:57.000 --> 00:16:59.000]  是多個怎樣的地步
[00:16:59.000 --> 00:17:02.000]  我看有一個英文的解釋是挺有趣的
[00:17:02.000 --> 00:17:04.000]  他用了「Booding」這個字
[00:17:04.000 --> 00:17:07.000]  「Booding」這個字除了有「尋思」的意思外
[00:17:07.000 --> 00:17:10.000]  還有「孵化」的意思
[00:17:10.000 --> 00:17:15.000]  可以想像是雞孵化蛋
[00:17:15.000 --> 00:17:19.000]  可以想像是若失它「尋思默想」到一個地步
[00:17:19.000 --> 00:17:20.000]  是怎樣呢?
[00:17:20.000 --> 00:17:23.000]  就好像一隻母雞坐在鍋裏孵蛋
[00:17:23.000 --> 00:17:27.000]  長時間坐在那裏很專注地去想
[00:17:27.000 --> 00:17:31.000]  不是我們一般的停一停想一想那麼簡單
[00:17:31.000 --> 00:17:36.000]  而是陷入一個非常深沉的思考當中
[00:17:36.000 --> 00:17:42.000]  這種深不見底的一種「尋思默想」裏面
[00:17:42.000 --> 00:17:48.000]  當中有沒有包含對上帝不住的祈禱呢?
[00:17:48.000 --> 00:17:50.000]  經文沒有說的
[00:17:50.000 --> 00:17:52.000]  我相信作為二人的約瑟
[00:17:52.000 --> 00:17:54.000]  應該是有的
[00:17:54.000 --> 00:17:56.000]  他不住的祈禱
[00:17:56.000 --> 00:17:58.000]  不住的求問
[00:17:58.000 --> 00:18:00.000]  不住的等候
[00:18:00.000 --> 00:18:01.000]  但這不是重點
[00:18:01.000 --> 00:18:07.000]  重點就是約瑟沒有衝動魯莽地行事
[00:18:07.000 --> 00:18:13.000]  他嘗試去找出一個萬全的解決方法
[00:18:13.000 --> 00:18:17.000]  這個在《文化聖經》裏面不太重要的詞
[00:18:17.000 --> 00:18:24.000]  考慮帶出了上帝很重要的兩道命令
[00:18:24.000 --> 00:18:29.000]  主的使者叫他不要怕
[00:18:29.000 --> 00:18:31.000]  第一樣不要怕
[00:18:31.000 --> 00:18:34.000]  第二樣就是將他娶回來
[00:18:34.000 --> 00:18:37.000]  將瑪利亞娶回來
[00:18:37.000 --> 00:18:43.000]  這兩道命令其實就是約瑟在怕
[00:18:43.000 --> 00:18:45.000]  約瑟就是不想娶
[00:18:45.000 --> 00:18:49.000]  這道命令和約瑟的想法完全相反
[00:18:49.000 --> 00:18:51.000]  約瑟一聽到之後
[00:18:51.000 --> 00:18:55.000]  我想都像我一樣很不滿意
[00:18:55.000 --> 00:18:58.000]  未必會馬上接受到
[00:18:58.000 --> 00:19:02.000]  你有沒有試過心裏想得到一些東西
[00:19:02.000 --> 00:19:03.000]  或者想達成一件事
[00:19:03.000 --> 00:19:07.000]  但上帝給你的完全相反的結果呢?
[00:19:07.000 --> 00:19:11.000]  當時你會有什麼想法呢?
[00:19:11.000 --> 00:19:13.000]  當然馬上會很生氣
[00:19:13.000 --> 00:19:16.000]  上帝在耍我
[00:19:16.000 --> 00:19:18.000]  真的,我也曾經試過
[00:19:18.000 --> 00:19:22.000]  有一種好像被上帝耍的經歷
[00:19:22.000 --> 00:19:26.000]  當時的感覺真的好像舊約裏面的約霸羊
[00:19:26.000 --> 00:19:28.000]  被困住了一樣
[00:19:28.000 --> 00:19:30.000]  沒有出路
[00:19:30.000 --> 00:19:32.000]  但過了一段時間之後
[00:19:32.000 --> 00:19:33.000]  當我回望
[00:19:33.000 --> 00:19:39.000]  上帝確實沒有順著我的心意而行
[00:19:39.000 --> 00:19:41.000]  在當時真的很生氣
[00:19:41.000 --> 00:19:45.000]  但回望原來上帝預備的
[00:19:45.000 --> 00:19:49.000]  原來比我原本打算的好得多
[00:19:49.000 --> 00:19:51.000]  信不信不用信我
[00:19:51.000 --> 00:19:53.000]  你自己可以試一下
[00:19:53.000 --> 00:19:55.000]  給上帝一點時間
[00:19:55.000 --> 00:20:01.000]  給你自己放長雙眼去看
[00:20:01.000 --> 00:20:04.000]  約瑟不用等很久
[00:20:04.000 --> 00:20:07.000]  雙眼不用放很長
[00:20:07.000 --> 00:20:10.000]  上帝馬上就讓他知道
[00:20:10.000 --> 00:20:13.000]  接受這個很難啃的命令
[00:20:13.000 --> 00:20:17.000]  是帶出更大的盼望
[00:20:17.000 --> 00:20:19.000]  是為自己的民族
[00:20:19.000 --> 00:20:21.000]  自己上帝的百姓
[00:20:21.000 --> 00:20:26.000]  帶出更大的上帝的作為
[00:20:26.000 --> 00:20:27.000]  經文說
[00:20:27.000 --> 00:20:29.000]  他將一生的兒子
[00:20:29.000 --> 00:20:36.000]  將自己的百姓從罪惡裏面救出來
[00:20:36.000 --> 00:20:41.000]  以馬來尼神與我們同在
[00:20:41.000 --> 00:20:46.000]  天使吩咐約瑟去迎娶瑪利亞
[00:20:46.000 --> 00:20:49.000]  令到耶穌名正言順地
[00:20:49.000 --> 00:20:51.000]  成為大衛之子
[00:20:51.000 --> 00:20:53.000]  大衛的子孫
[00:20:53.000 --> 00:20:56.000]  讓眾先知在舊約所說的救恩
[00:20:56.000 --> 00:20:57.000]  確確實實地
[00:20:57.000 --> 00:20:59.000]  真真實實地
[00:20:59.000 --> 00:21:04.000]  從大衛家的預言得以實現和成就
[00:21:04.000 --> 00:21:06.000]  就好像《倚錯下書》11章1節
[00:21:06.000 --> 00:21:09.000]  從耶穌的殘幹必長出亂枝
[00:21:09.000 --> 00:21:13.000]  他所根抽的枝子必成果實
[00:21:13.000 --> 00:21:16.000]  亦都好像《耶利米書》33章14至15節
[00:21:16.000 --> 00:21:20.000]  大衛公義的苗裔長出來
[00:21:20.000 --> 00:21:24.000]  必在地上施行公平和公義
[00:21:24.000 --> 00:21:29.000]  又好像《以西傑書》34章23至24節
[00:21:29.000 --> 00:21:32.000]  我僕人大衛要牧養他們
[00:21:32.000 --> 00:21:34.000]  牧養他們作為牧人
[00:21:34.000 --> 00:21:38.000]  我僕人大衛要在他們當中作王
[00:21:38.000 --> 00:21:40.000]  這是我耶和華說的
[00:21:40.000 --> 00:21:43.000]  還有很多很多舊約的
[00:21:43.000 --> 00:21:49.000]  關於尼塞亞大衛子孫作王的預言
[00:21:49.000 --> 00:21:50.000]  一一實現了
[00:21:50.000 --> 00:21:52.000]  這個不多說了
[00:21:52.000 --> 00:21:53.000]  在23節那裡
[00:21:53.000 --> 00:21:57.000]  馬太福音更加是直接引用
[00:21:57.000 --> 00:21:59.000]  《倚錯下書》7章14節來強調
[00:21:59.000 --> 00:22:04.000]  耶穌就是使人得救的尼塞亞
[00:22:04.000 --> 00:22:07.000]  關於《倚錯下書》7章14節
[00:22:07.000 --> 00:22:10.000]  很多學者對這節經文都很多不同意見
[00:22:10.000 --> 00:22:11.000]  我不會在這裡細說
[00:22:11.000 --> 00:22:13.000]  因為不是今天重點
[00:22:13.000 --> 00:22:15.000]  而且大家必須要記住
[00:22:15.000 --> 00:22:16.000]  即使不是重點
[00:22:16.000 --> 00:22:18.000]  但是必須要記住
[00:22:18.000 --> 00:22:20.000]  《倚錯下書》的預言
[00:22:20.000 --> 00:22:22.000]  重點很清楚
[00:22:22.000 --> 00:22:24.000]  就是指向拯救
[00:22:24.000 --> 00:22:27.000]  指向尼塞亞的降生
[00:22:27.000 --> 00:22:29.000]  而耶穌基督的出生
[00:22:29.000 --> 00:22:32.000]  正是應驗了尼塞亞降生的預言
[00:22:32.000 --> 00:22:34.000]  耶穌這個名字
[00:22:34.000 --> 00:22:37.000]  在希伯來文
[00:22:37.000 --> 00:22:39.000]  我想大家都很清楚
[00:22:39.000 --> 00:22:40.000]  就是約書亞
[00:22:40.000 --> 00:22:42.000]  有上帝的幫助
[00:22:42.000 --> 00:22:44.000]  上帝的拯救的意思
[00:22:44.000 --> 00:22:47.000]  具體說明了上帝要藉著他
[00:22:47.000 --> 00:22:52.000]  將上帝的百姓從罪惡裡面拯救出來
[00:22:52.000 --> 00:22:54.000]  約瑟就是
[00:22:54.000 --> 00:22:57.000]  約瑟就是存著這樣的盼望去尋思
[00:22:57.000 --> 00:23:00.000]  存著一個盼望去尋思去等候
[00:23:00.000 --> 00:23:05.000]  盼望有一個能夠解決眼前困難的心
