
[00:00:00.000 --> 00:00:04.160]  今天這篇講到其實很想跟大家說
[00:05:32.000 --> 00:05:33.400]  所以我們會照吃這塊肉
[00:05:33.400 --> 00:05:35.400]  保羅在這裡就澄清
[00:05:35.400 --> 00:05:38.000]  他們說的其實是沒有錯的
[00:05:38.000 --> 00:05:42.000]  但其實基督徒還有一個更加重要的理念
[00:05:42.000 --> 00:05:43.000]  他們要明白到
[00:05:43.000 --> 00:05:46.000]  就是為了其他人的屬靈的好處
[00:05:46.000 --> 00:05:48.000]  去放下自己的自由
[00:05:48.000 --> 00:05:51.000]  就是說你的確有很多自由的生命
[00:05:51.000 --> 00:05:54.000]  但如果你的自由影響到別人的屬靈生命
[00:05:54.000 --> 00:05:57.000]  其實你可以選擇去放下這個自由
[00:05:57.000 --> 00:06:00.000]  就是為了他們的屬靈生命的好處
[00:06:00.000 --> 00:06:02.000]  就是在這裡的話
[00:06:02.000 --> 00:06:05.000]  就好像他們有權去吃那些肉
[00:06:05.000 --> 00:06:08.000]  但是他們看到如果因為這件事叛倒了別人
[00:06:08.000 --> 00:06:10.000]  令到別人的屬靈生命跌低的話
[00:06:10.000 --> 00:06:13.000]  他們就連這塊肉都不吃都可以了
[00:06:13.000 --> 00:06:16.000]  就好像那時候猶太人那樣
[00:06:16.000 --> 00:06:19.000]  他一聽到你去祭鬼節慶典那裡吃那些肉的話
[00:06:19.000 --> 00:06:20.000]  他心裡馬上就打了個噠
[00:06:20.000 --> 00:06:22.000]  他都不想聽你說什麼福音了
[00:06:22.000 --> 00:06:24.000]  馬上就關閘了
[00:06:24.000 --> 00:06:26.000]  所以保羅在這裡其實就是說
[00:06:26.000 --> 00:06:28.000]  你為了那些猶太人的緣故
[00:06:28.000 --> 00:06:31.000]  你不吃那些肉其實是更值得的
[00:06:31.000 --> 00:06:34.000]  所以在這裡保羅就是在告訴他們
[00:06:34.000 --> 00:06:36.000]  你為了他們你可以放下自己的自由
[00:06:36.000 --> 00:06:38.000]  那現實會是怎樣呢
[00:06:38.000 --> 00:06:42.000]  大概就好像你覺得你有自由
[00:06:42.000 --> 00:06:44.000]  可以去酒吧喝一兩杯酒
[00:06:44.000 --> 00:06:46.000]  放鬆一下那些
[00:06:46.000 --> 00:06:47.000]  跟朋友聊聊天
[00:06:47.000 --> 00:06:50.000]  但是如果突然間你有一個朋友剛剛信主
[00:06:50.000 --> 00:06:52.000]  他以前有很多酗酒問題
[00:06:52.000 --> 00:06:53.000]  經常都喝酒
[00:06:53.000 --> 00:06:54.000]  然後會醉酒
[00:06:54.000 --> 00:06:56.000]  然後會搞不定
[00:06:56.000 --> 00:06:58.000]  你帶著他難道你又帶他去酒吧喝酒嗎
[00:06:58.000 --> 00:07:00.000]  他到時候突然之間
[00:07:00.000 --> 00:07:01.000]  自投羅網
[00:07:01.000 --> 00:07:03.000]  突然間回到舊有的生活
[00:07:03.000 --> 00:07:05.000]  就很不值得了
[00:07:05.000 --> 00:07:07.000]  所以其實保羅在這裡說
[00:07:07.000 --> 00:07:09.000]  為了那個人的好處
[00:07:09.000 --> 00:07:10.000]  那個屬靈的好處
[00:07:10.000 --> 00:07:11.000]  生命的好處
[00:07:11.000 --> 00:07:13.000]  你可以放下自己的自由
[00:07:13.000 --> 00:07:15.000]  以致他可以得著更加多
[00:07:15.000 --> 00:07:17.000]  所以其實保羅在這裡說
[00:07:17.000 --> 00:07:19.000]  是一個很進取的心態
[00:07:19.000 --> 00:07:21.000]  基督徒我們可能很多時候
[00:07:21.000 --> 00:07:22.000]  想事情都會說
[00:07:22.000 --> 00:07:23.000]  什麼是對的
[00:07:23.000 --> 00:07:24.000]  什麼是不對的
[00:07:24.000 --> 00:07:26.000]  什麼可以不可以的
[00:07:26.000 --> 00:07:27.000]  其實保羅在這裡說
[00:07:27.000 --> 00:07:29.000]  不是不可以
[00:07:29.000 --> 00:07:30.000]  而是可以不
[00:07:30.000 --> 00:07:32.000]  不是不可以去吃那些肉
[00:07:32.000 --> 00:07:34.000]  而是你可以為了其他人
[00:07:34.000 --> 00:07:35.000]  屬靈的緣故
[00:07:35.000 --> 00:07:37.000]  去不吃那些肉
[00:07:37.000 --> 00:07:39.000]  所以基督徒其實很多時候
[00:07:39.000 --> 00:07:41.000]  我們不要只是在想
[00:07:41.000 --> 00:07:42.000]  什麼是可以什麼是不可以的
[00:07:42.000 --> 00:07:44.000]  很律法主義地想
[00:07:44.000 --> 00:07:46.000]  其實更加重要的是
[00:07:46.000 --> 00:07:49.000]  我們哪一樣東西可以幫到身邊的人更加多
[00:07:49.000 --> 00:07:51.000]  所以到了第九章
[00:07:51.000 --> 00:07:52.000]  我們說到第九章
[00:07:52.000 --> 00:07:54.000]  保羅就用了自己做一個例子
[00:07:54.000 --> 00:07:55.000]  他怎樣做呢
[00:07:55.000 --> 00:07:58.000]  他就是為了哥林多人的好處
[00:07:58.000 --> 00:07:59.000]  得到福音的好處
[00:07:59.000 --> 00:08:00.000]  連錢都不收了
[00:08:00.000 --> 00:08:03.000]  他做傳道的工作
[00:08:03.000 --> 00:08:05.000]  其實是有自由去收錢的
[00:08:05.000 --> 00:08:06.000]  但我都不願意收錢
[00:08:06.000 --> 00:08:09.000]  就是因為希望哥林多那裡的人
[00:08:09.000 --> 00:08:11.000]  可以得到福音這個好處
[00:08:11.000 --> 00:08:13.000]  所以我們看到他行事為人
[00:08:13.000 --> 00:08:15.000]  都是以福音為優先的
[00:08:15.000 --> 00:08:17.000]  他自己織帳篷都不要緊
[00:08:17.000 --> 00:08:19.000]  自己去維持生計都不要緊
[00:08:19.000 --> 00:08:20.000]  他最重要的是
[00:08:20.000 --> 00:08:23.000]  希望哥林多人可以得到福音的好處
[00:08:23.000 --> 00:08:25.000]  其實想清楚
[00:08:25.000 --> 00:08:26.000]  這一句
[00:08:26.000 --> 00:08:27.000]  行事為人
[00:08:27.000 --> 00:08:28.000]  以福音為優先
[00:08:28.000 --> 00:08:30.000]  真的不容易
[00:08:30.000 --> 00:08:31.000]  有時候我們都會想
[00:08:31.000 --> 00:08:32.000]  我們生命裡面
[00:08:32.000 --> 00:08:34.000]  如果每個細節都是為了福音去想
[00:08:34.000 --> 00:08:36.000]  其實真的很超然
[00:08:36.000 --> 00:08:37.000]  我們究竟在想
[00:08:37.000 --> 00:08:39.000]  為什麼保羅可以做到這件事呢
[00:08:39.000 --> 00:08:40.000]  保羅其實
[00:08:40.000 --> 00:08:41.000]  他看事物
[00:08:41.000 --> 00:08:43.000]  跟我們看事物有什麼分別呢
[00:08:43.000 --> 00:08:45.000]  為什麼他可以有這個核心價值
[00:08:45.000 --> 00:08:49.000]  可以時時刻刻都想著福音呢
[00:08:49.000 --> 00:08:50.000]  當中呢
[00:08:50.000 --> 00:08:52.000]  其實我會想到
[00:08:52.000 --> 00:08:54.000]  保羅看猶太人
[00:08:54.000 --> 00:08:55.000]  跟哥林多人看猶太人
[00:08:55.000 --> 00:08:56.000]  真的很不同
[00:08:56.000 --> 00:09:00.000]  哥林多人看猶太人是怎樣呢
[00:09:00.000 --> 00:09:01.000]  我們有知識
[00:09:01.000 --> 00:09:02.000]  但他們沒有知識
[00:09:02.000 --> 00:09:03.000]  其實是說
[00:09:03.000 --> 00:09:05.000]  他們那些自己拿來的
[00:09:05.000 --> 00:09:08.000]  自己想不通
[00:09:08.000 --> 00:09:10.000]  然後就找自己笨的那些
[00:09:10.000 --> 00:09:11.000]  或者可能會想
[00:09:11.000 --> 00:09:12.000]  那些自以為意
[00:09:12.000 --> 00:09:13.000]  是活該他們死的
[00:09:13.000 --> 00:09:14.000]  一些猶太人
[00:09:14.000 --> 00:09:15.000]  但保羅就不同
[00:09:15.000 --> 00:09:17.000]  保羅看猶太人
[00:09:17.000 --> 00:09:19.000]  他自己很明白猶太人在經歷什麼
[00:09:19.000 --> 00:09:21.000]  因為他自己都曾經經歷過
[00:09:21.000 --> 00:09:23.000]  在那個律法主義的框架之下
[00:09:23.000 --> 00:09:25.000]  那種壓迫
[00:09:25.000 --> 00:09:27.000]  那種牢固的思想
[00:09:27.000 --> 00:09:28.000]  令到他們真的很痛苦
[00:09:28.000 --> 00:09:29.000]  很辛苦
[00:09:29.000 --> 00:09:31.000]  因為他們時時刻刻都要想著
[00:09:31.000 --> 00:09:33.000]  自己怎樣才能表現得好
[00:09:33.000 --> 00:09:35.000]  才能取悅到神
[00:09:35.000 --> 00:09:37.000]  自己生命裡怎樣做得好
[00:09:37.000 --> 00:09:38.000]  才能取得到神的喜悅
[00:09:38.000 --> 00:09:41.000]  其實是一種時時刻刻都活在恐懼的裡面
[00:09:41.000 --> 00:09:43.000]  他很明白的
[00:09:43.000 --> 00:09:45.000]  所以當他可以體會到福音的好處
[00:09:45.000 --> 00:09:46.000]  他知道
[00:09:46.000 --> 00:09:47.000]  嘩 正啊
[00:09:47.000 --> 00:09:48.000]  真的很開心
[00:09:48.000 --> 00:09:50.000]  生命裡可以有那份自由的時候
[00:09:50.000 --> 00:09:52.000]  他真的很想這份自由
[00:09:52.000 --> 00:09:55.000]  可以讓他的猶太人知道
[00:09:55.000 --> 00:09:58.000]  當他得到一個好處的時候
[00:09:58.000 --> 00:10:00.000]  他時時刻刻都會想
[00:10:00.000 --> 00:10:03.000]  我怎樣可以讓我身邊的人都可以得到這份好處
[00:10:03.000 --> 00:10:06.000]  甚至在羅馬書中提到
[00:10:06.000 --> 00:10:07.000]  保羅說
[00:10:07.000 --> 00:10:09.000]  為了我弟兄骨肉之親
[00:10:09.000 --> 00:10:11.000]  就算我自己被咒詛與基督分離
[00:10:11.000 --> 00:10:12.000]  我也是願意
[00:10:12.000 --> 00:10:13.000]  他甚至去到一個地步
[00:10:13.000 --> 00:10:16.000]  他很想猶太人得到你的福音
[00:10:16.000 --> 00:10:18.000]  自己與基督分離都不要緊
[00:10:18.000 --> 00:10:19.000]  他去到這麼緊張
[00:10:19.000 --> 00:10:21.000]  這麼肉緊的一個地步
[00:10:21.000 --> 00:10:26.000]  因為他真的很希望身邊的人可以得到他已經得到的好處
[00:10:26.000 --> 00:10:28.000]  他要為人以福音為優先
[00:10:28.000 --> 00:10:31.000]  因為他真的很體會到福音那份好
[00:10:31.000 --> 00:10:33.000]  我想大概情況就好像
[00:10:33.000 --> 00:10:35.000]  大家可以幻想一下
[00:10:35.000 --> 00:10:37.000]  幻想一下一個火場
[00:10:37.000 --> 00:10:40.000]  你和一群人在火場裡很緊張
[00:10:40.000 --> 00:10:41.000]  呼吸又呼吸不到
[00:10:41.000 --> 00:10:42.000]  火又燒過來
[00:10:42.000 --> 00:10:43.000]  很緊張
[00:10:43.000 --> 00:10:45.000]  會不會就這樣死掉呢
[00:10:45.000 --> 00:10:47.000]  這個火場越燒越旺
[00:10:47.000 --> 00:10:48.000]  很緊張
[00:10:48.000 --> 00:10:49.000]  大家在尋找出口
[00:10:49.000 --> 00:10:51.000]  不斷四散去那邊尋找
[00:10:51.000 --> 00:10:52.000]  我在這邊尋找
[00:10:52.000 --> 00:10:53.000]  突然在你眼前
[00:10:53.000 --> 00:10:54.000]  砰一聲
[00:10:54.000 --> 00:10:55.000]  出現了出口
[00:10:55.000 --> 00:10:56.000]  有些東西倒塌了
[00:10:56.000 --> 00:10:57.000]  你在觀察之下
[00:10:57.000 --> 00:10:58.000]  這個出口真的可以
[00:10:58.000 --> 00:10:59.000]  很安全
[00:10:59.000 --> 00:11:00.000]  我應該可以出去
[00:11:00.000 --> 00:11:01.000]  你很開心
[00:11:01.000 --> 00:11:02.000]  很期待
[00:11:02.000 --> 00:11:03.000]  我可以出去
[00:11:03.000 --> 00:11:05.000]  我想你怕扯都不會這樣
[00:11:05.000 --> 00:11:06.000]  自己出去
[00:11:06.000 --> 00:11:07.000]  你心裡都不會想
[00:11:07.000 --> 00:11:08.000]  我出去之後
[00:11:08.000 --> 00:11:09.000]  開開心心享受世界
[00:11:09.000 --> 00:11:10.000]  裡面的人任由他怎樣
[00:11:10.000 --> 00:11:11.000]  我不理他
[00:11:11.000 --> 00:11:13.000]  大家都在尋找出口
[00:11:13.000 --> 00:11:16.000]  你知道這個出口對你來說是多麼重要
[00:11:16.000 --> 00:11:17.000]  你出去後多麼幸福
[00:11:17.000 --> 00:11:21.000]  你後面的人可能要出去就是靠你大叫一聲
[00:11:21.000 --> 00:11:22.000]  這裡有出口
[00:11:22.000 --> 00:11:26.000]  你可能未必像一個超人般衝進去救了所有人
[00:11:26.000 --> 00:11:28.000]  但起碼你都可能會大叫
[00:11:28.000 --> 00:11:29.000]  希望有些人可以聽到
[00:11:29.000 --> 00:11:31.000]  就可以跟你去到出口裡面
[00:11:31.000 --> 00:11:34.000]  因為你體會到出口的好處
[00:11:34.000 --> 00:11:35.000]  在火場裡面
[00:11:35.000 --> 00:11:37.000]  有一個出口是多麼幸福的事
[00:11:37.000 --> 00:11:40.000]  你體會到出口的好處的時候
[00:11:40.000 --> 00:11:43.000]  你會想其他人都可以得到那份好處
[00:11:43.000 --> 00:11:45.000]  所以保羅在這裡同樣
[00:11:45.000 --> 00:11:48.000]  他都是體會到生命裡面那份幸福
[00:11:48.000 --> 00:11:50.000]  他知道出口在哪裡
[00:11:50.000 --> 00:11:54.000]  他很想他身邊的人都知道那份好處
[00:11:54.000 --> 00:11:57.000]  因為他體會到神真的拯救了他
[00:11:57.000 --> 00:11:59.000]  所以我們體會到這個
[00:11:59.000 --> 00:12:01.000]  即是叫做全福音的大師
[00:12:01.000 --> 00:12:02.000]  他在核心價值裡面
[00:12:02.000 --> 00:12:03.000]  行事為人
[00:12:03.000 --> 00:12:04.000]  以福音為優先
[00:12:04.000 --> 00:12:06.000]  因為他體會到神的好
[00:12:06.000 --> 00:12:07.000]  他很想其他人都有
[00:12:07.000 --> 00:12:08.000]  以至他的生命
[00:12:08.000 --> 00:12:11.000]  全部都是為福音而去想
[00:12:11.000 --> 00:12:14.000]  既然他有這個核心價值的時候
[00:12:14.000 --> 00:12:17.000]  究竟他怎樣去實踐出來呢
[00:12:17.000 --> 00:12:18.000]  在這段經文裡面
[00:12:18.000 --> 00:12:20.000]  第十九節到二十二節
[00:12:20.000 --> 00:12:22.000]  其實就是在說給我們聽這件事
[00:12:22.000 --> 00:12:23.000]  我們一起去讀
[00:12:23.000 --> 00:12:25.000]  十九節到二十二節
[00:12:25.000 --> 00:12:26.000]  我們一起讀
[00:12:26.000 --> 00:12:27.000]  請
[00:12:27.000 --> 00:12:31.000]  我雖是自由的無人客管
[00:12:31.000 --> 00:12:34.000]  然而我甘心做了眾人的僕人
[00:12:34.000 --> 00:12:36.000]  為要多得人
[00:12:36.000 --> 00:12:37.000]  向猶太人
[00:12:37.000 --> 00:12:39.000]  我就做猶太人
[00:12:39.000 --> 00:12:41.000]  為要得猶太人
[00:12:41.000 --> 00:12:43.000]  向律法以下的人
[00:12:43.000 --> 00:12:45.000]  我雖不在律法以下
[00:12:45.000 --> 00:12:50.000]  還是做律法以下的人
[00:12:50.000 --> 00:12:52.000]  向沒有律法的人
[00:12:52.000 --> 00:12:54.000]  我就做沒有律法的人
[00:12:54.000 --> 00:12:57.000]  為要得沒有律法的人
[00:12:57.000 --> 00:13:00.000]  其實我在神面前不是沒有律法
[00:13:00.000 --> 00:13:03.000]  在基督面前正在律法之下
[00:13:03.000 --> 00:13:05.000]  向軟弱的人
[00:13:05.000 --> 00:13:07.000]  我就做軟弱的人
[00:13:07.000 --> 00:13:09.000]  為要得軟弱的人
[00:13:09.000 --> 00:13:10.000]  向什麼人
[00:13:10.000 --> 00:13:12.000]  我就做什麼樣的人
[00:13:12.000 --> 00:13:15.000]  無論如何總要救些人
[00:13:15.000 --> 00:13:17.000]  第十九節已經說了
[00:13:17.000 --> 00:13:20.000]  保羅如何在生命中展現他的核心價值
[00:13:20.000 --> 00:13:22.000]  行事為人而福音為優先
[00:13:22.000 --> 00:13:24.000]  他要為福音的緣故
[00:13:24.000 --> 00:13:26.000]  做一個僕人去服侍人
[00:13:26.000 --> 00:13:29.000]  為了讓其他人得著救恩
[00:13:29.000 --> 00:13:32.000]  他甚至願意甘心做眾人的僕人
[00:13:32.000 --> 00:13:33.000]  每一個人都像我的主人一樣
[00:13:33.000 --> 00:13:34.000]  我去服侍他
[00:13:34.000 --> 00:13:37.000]  你說保羅如何做僕人
[00:13:37.000 --> 00:13:38.000]  難道幫人洗衣服煮飯
[00:13:38.000 --> 00:13:40.000]  逐個洗衣服逐個煮飯
[00:13:40.000 --> 00:13:42.000]  不是的
[00:13:42.000 --> 00:13:44.000]  保羅在這裡其實是說一個僕人的心態
[00:13:44.000 --> 00:13:46.000]  一個僕人的心態會是怎樣呢
[00:13:46.000 --> 00:13:50.000]  其實就是任何事都要以主人為優先
[00:13:50.000 --> 00:13:52.000]  你會經常去想他
[00:13:52.000 --> 00:13:54.000]  譬如說主人吃了飯
[00:13:54.000 --> 00:13:56.000]  我才會想自己吃了飯
[00:13:56.000 --> 00:13:57.000]  我要做好主人的事
[00:13:57.000 --> 00:13:58.000]  我才會想自己的事
[00:13:58.000 --> 00:14:00.000]  一個僕人的心態其實就是這樣
[00:14:00.000 --> 00:14:03.000]  你時時刻刻都會先想著主人
[00:14:03.000 --> 00:14:04.000]  先搞定主人的事
[00:14:04.000 --> 00:14:05.000]  你才會想自己
[00:14:05.000 --> 00:14:08.000]  所以這是一個優先序的問題
[00:14:08.000 --> 00:14:10.000]  這是一個
[00:14:10.000 --> 00:14:14.000]  他願意放下自己的自由和賞望
