
[00:00:00.000 --> 00:00:05.520]  今天是教會的主題講道
[00:08:03.600 --> 00:08:06.600]  一切都在自己的手裏掌握
[00:08:06.600 --> 00:08:10.800]  相信自己多過一切
[00:08:10.800 --> 00:08:13.800]  驕傲不是說「認叻」
[00:08:13.800 --> 00:08:15.600]  其實是說那個「我」
[00:08:15.600 --> 00:08:18.200]  那個自我很大
[00:08:18.200 --> 00:08:20.400]  大到以為自己甚麼都可以
[00:08:20.400 --> 00:08:23.600]  一切都在自己的掌控裏
[00:08:23.600 --> 00:08:25.200]  自己大過一切
[00:08:25.200 --> 00:08:27.600]  甚至乎上帝
[00:08:27.600 --> 00:08:31.000]  這就是為何驕傲是耶和華最憎恨的一個罪
[00:08:31.000 --> 00:08:32.800]  在《針刃》裏這樣說
[00:08:32.800 --> 00:08:37.000]  耶和華所憎惡是煩心裡驕傲的人
[00:08:37.000 --> 00:08:40.600]  當人越成功越有自信
[00:08:40.600 --> 00:08:43.800]  很容易令那個自我都會變大
[00:08:43.800 --> 00:08:45.200]  不斷地膨脹
[00:08:45.200 --> 00:08:46.800]  更加相信自己
[00:08:46.800 --> 00:08:48.400]  更加靠自己
[00:08:48.400 --> 00:08:51.000]  不放神在眼裏
[00:08:51.000 --> 00:08:55.800]  原來聖經裏面說的那個自我是這樣的
[00:08:55.800 --> 00:08:58.800]  相信自己的能力大過一切
[00:08:58.800 --> 00:09:01.200]  甚至乎大過上帝
[00:09:01.200 --> 00:09:03.200]  不過是會帶來後果
[00:09:03.200 --> 00:09:06.200]  是要面對審判
[00:09:06.200 --> 00:09:07.800]  去到6至10節
[00:09:07.800 --> 00:09:10.200]  就提到耶和華要透過愛國人
[00:09:10.200 --> 00:09:12.000]  其實簡單說是愛邦人
[00:09:12.000 --> 00:09:16.200]  即是指到將來神要透過巴比倫王
[00:09:16.200 --> 00:09:19.600]  尼布格尼撒去攻打推羅
[00:09:19.600 --> 00:09:22.800]  巴比倫軍是以殘暴見稱的
[00:09:22.800 --> 00:09:25.800]  而第8節提到他們會被刺殺一樣
[00:09:25.800 --> 00:09:27.400]  刺殺的意思是
[00:09:27.400 --> 00:09:31.600]  巴比倫的軍隊來攻擊推羅
[00:09:31.600 --> 00:09:33.800]  是你不會預知到的
[00:09:33.800 --> 00:09:35.800]  可能是突如其來的
[00:09:35.800 --> 00:09:37.800]  這個攻擊
[00:09:37.800 --> 00:09:40.400]  當推羅以為靠自己海上的貿易
[00:09:40.400 --> 00:09:44.600]  可以成功賺到很多錢的時候
[00:09:44.600 --> 00:09:47.800]  卻是在他猜不到的時候
[00:09:47.800 --> 00:09:50.800]  可以突然失去這個倚靠
[00:09:50.800 --> 00:09:53.000]  當他以為海是他的倚靠
[00:09:53.000 --> 00:09:55.000]  海幫他賺到很多錢
[00:09:55.000 --> 00:09:57.000]  海是他的安全感
[00:09:57.000 --> 00:10:01.000]  聖經說他將會死在海裏
[00:10:01.000 --> 00:10:03.000]  簡單來說就是
[00:10:03.000 --> 00:10:05.000]  其實海也是靠不住的
[00:10:05.000 --> 00:10:08.000]  上帝想透過這些事
[00:10:08.000 --> 00:10:09.400]  要讓人知道
[00:10:09.400 --> 00:10:13.000]  原來你以為靠那樣靠得住嗎
[00:10:13.000 --> 00:10:15.600]  以為你能夠捉得住所有東西嗎
[00:10:15.600 --> 00:10:18.000]  其實那些是靠不住的
[00:10:18.000 --> 00:10:20.400]  你以為那是你的安全感嗎
[00:10:20.400 --> 00:10:24.200]  其實原來也可以突然失去
[00:10:24.200 --> 00:10:26.200]  要讓人知道
[00:10:26.200 --> 00:10:28.800]  不是要靠那些成功
[00:10:28.800 --> 00:10:30.400]  不是要靠自己
[00:10:30.400 --> 00:10:34.400]  那些是靠不住的
[00:10:34.400 --> 00:10:35.200]  領姐妹
[00:10:35.200 --> 00:10:39.200]  原來當人靠自己的努力
[00:10:39.200 --> 00:10:41.200]  得到成功
[00:10:41.200 --> 00:10:43.800]  會變得很自信
[00:10:43.800 --> 00:10:45.400]  當你越自信
[00:10:45.400 --> 00:10:48.200]  你就會越靠自己
[00:10:48.200 --> 00:10:49.600]  越靠自己的時候
[00:10:49.600 --> 00:10:51.200]  你就會更加自我
[00:10:51.200 --> 00:10:53.400]  好像一個loop
[00:10:53.400 --> 00:10:54.400]  我英文不好
[00:10:54.400 --> 00:10:58.000]  我本來也想作一個英文名
[00:10:58.000 --> 00:10:59.000]  我說不行
[00:10:59.000 --> 00:11:00.000]  你們哪個英文好
[00:11:00.000 --> 00:11:01.600]  你幫我作一個英文名
[00:11:01.600 --> 00:11:02.400]  Billy說的
[00:11:02.400 --> 00:11:05.400]  用英文好像比較厲害
[00:11:05.400 --> 00:11:06.200]  我說是呀
[00:11:06.200 --> 00:11:07.400]  是一個loop
[00:11:07.400 --> 00:11:08.400]  當這個loop
[00:11:08.400 --> 00:11:10.600]  在不停loop的時候
[00:11:10.600 --> 00:11:11.800]  這個我
[00:11:11.800 --> 00:11:14.200]  就會越來越大
[00:11:14.200 --> 00:11:16.400]  你就會覺得自己什麼都可以
[00:11:16.400 --> 00:11:17.800]  自己什麼都做得到
[00:11:17.800 --> 00:11:21.600]  沒有上帝也可以
[00:11:21.600 --> 00:11:23.400]  其實在我們人生裏面
[00:11:23.400 --> 00:11:24.400]  很努力地讀書
[00:11:24.400 --> 00:11:25.000]  賺錢
[00:11:25.000 --> 00:11:26.600]  為自己建立美好的將來
[00:11:26.600 --> 00:11:28.800]  這個不是問題
[00:11:28.800 --> 00:11:30.400]  沒有問題的
[00:11:30.400 --> 00:11:31.400]  問題是什麼
[00:11:31.400 --> 00:11:33.200]  在於當我們太成功
[00:11:33.200 --> 00:11:34.800]  太順利的時候
[00:11:34.800 --> 00:11:37.400]  會不會越來越靠自己
[00:11:37.400 --> 00:11:39.600]  越來越相信自己
[00:11:39.600 --> 00:11:42.800]  那些成功感成為我們的安全感
[00:11:42.800 --> 00:11:48.600]  但很可能那些東西最後都是靠不住
[00:11:48.600 --> 00:11:49.600]  各位姐妹
[00:11:49.600 --> 00:11:50.800]  會不會有時候
[00:11:50.800 --> 00:11:53.800]  我們人生的成功經驗
[00:11:53.800 --> 00:11:55.000]  都不其然
[00:11:55.000 --> 00:11:58.200]  會幫我們這個我放大了呢
[00:11:58.200 --> 00:11:59.600]  我們的成功經驗
[00:11:59.600 --> 00:12:01.800]  會不會都不斷令到這個我
[00:12:01.800 --> 00:12:03.400]  自我膨脹
[00:12:03.400 --> 00:12:06.400]  信自己多過信上帝
[00:12:06.400 --> 00:12:07.400]  但很可能
[00:12:07.400 --> 00:12:08.800]  到最後發覺
[00:12:08.800 --> 00:12:12.000]  原來那些不是我們最靠得住的東西
[00:12:12.000 --> 00:12:14.200]  那些都不是我們安全感的來源
[00:12:14.200 --> 00:12:17.600]  可能會突然間失去了
[00:12:17.600 --> 00:12:19.400]  其實我們都不是不知道
[00:12:19.400 --> 00:12:21.200]  不應該這麼驕傲
[00:12:21.200 --> 00:12:23.200]  不應該這麼自信過高
[00:12:23.200 --> 00:12:25.600]  就算我們未信上主之前都知道
[00:12:25.600 --> 00:12:27.800]  大家都有聽過龜兔賽跑
[00:12:27.800 --> 00:12:28.800]  小時候
[00:12:28.800 --> 00:12:30.400]  有沒有人未聽過龜兔賽跑
[00:12:30.400 --> 00:12:31.800]  可不可以舉手
[00:12:31.800 --> 00:12:34.400]  沒有吧
[00:12:34.400 --> 00:12:35.800]  大家都知道
[00:12:35.800 --> 00:12:38.000]  兔子太驕傲太自信
[00:12:38.000 --> 00:12:39.800]  怎樣輸了
[00:12:39.800 --> 00:12:40.600]  我都相信
[00:12:40.600 --> 00:12:43.400]  我們都不是故意要變成一個驕傲的人
[00:12:43.400 --> 00:12:45.400]  或者是自我自大的人
[00:12:45.400 --> 00:12:48.000]  特別是在我們信仰的群體裏面
[00:12:48.000 --> 00:12:49.200]  不過
[00:12:49.200 --> 00:12:51.400]  在我們成長的過程裏面
[00:12:51.400 --> 00:12:54.200]  可能真的有一些觀念或者經驗
[00:12:54.200 --> 00:12:58.000]  都影響我們傾向靠自己
[00:12:58.000 --> 00:13:01.000]  例如我們都經常聽人說
[00:13:01.000 --> 00:13:04.400]  機會是留給有預備的人
[00:13:04.400 --> 00:13:07.200]  沒有付出又怎會有收穫
[00:13:07.200 --> 00:13:10.000]  這些觀念在我們腦海裏面的時候
[00:13:10.000 --> 00:13:11.200]  可能我們都會覺得
[00:13:11.200 --> 00:13:13.400]  哇 是啊 我要準備好一點
[00:13:13.400 --> 00:13:15.600]  要多學多一點東西
[00:13:15.600 --> 00:13:16.600]  多懂一點東西
[00:13:16.600 --> 00:13:17.600]  增值自己
[00:13:17.600 --> 00:13:20.600]  或者要再努力一點工作
[00:13:20.600 --> 00:13:24.000]  當我們真的聽這句說話去做
[00:13:24.000 --> 00:13:25.800]  我們很努力去進修
[00:13:25.800 --> 00:13:27.200]  又很努力工作
[00:13:27.200 --> 00:13:29.000]  我真的上到位
[00:13:29.000 --> 00:13:30.200]  老闆真的升我
[00:13:30.200 --> 00:13:32.200]  加我薪金的時候
[00:13:32.200 --> 00:13:34.400]  我就會更加確信
[00:13:34.400 --> 00:13:36.400]  這番說話是真實
[00:13:36.400 --> 00:13:39.200]  甚至乎我更加確信的就是
[00:13:39.200 --> 00:13:41.000]  當我努力
[00:13:41.000 --> 00:13:44.000]  我就真的有收穫
[00:13:44.000 --> 00:13:45.200]  其實這些觀念
[00:13:45.200 --> 00:13:47.000]  或者成功的經驗
[00:13:47.000 --> 00:13:50.400]  不只是令我們相信那句說話
[00:13:50.400 --> 00:13:53.800]  其實是令我們更加相信自己
[00:13:53.800 --> 00:13:55.400]  只要我跟這句說話去做
[00:13:55.400 --> 00:13:57.800]  我就可以成功
[00:13:57.800 --> 00:14:01.000]  其實我也有我的人生的格言
[00:14:01.000 --> 00:14:03.600]  我認為沒有東西是做不到的
[00:14:03.600 --> 00:14:05.800]  只要你努力就做到的了
[00:14:05.800 --> 00:14:09.000]  哇 其實這句說話聽起來也很自大
[00:14:09.000 --> 00:14:09.800]  沒有東西是做不到的
[00:14:09.800 --> 00:14:10.600]  只要你努力就做到的
[00:14:10.600 --> 00:14:12.800]  哇 其實聽起來也很自大
[00:14:12.800 --> 00:14:14.400]  但是真的
[00:14:14.400 --> 00:14:15.800]  因為在我的經驗裡面
[00:14:15.800 --> 00:14:18.200]  特別是在我的所謂成功的經驗裡面
[00:14:18.200 --> 00:14:19.600]  當我努力
[00:14:19.600 --> 00:14:20.800]  我真的什麼都做到
[00:14:20.800 --> 00:14:22.200]  有些東西我想得到的
[00:14:22.200 --> 00:14:24.000]  我真的得到
[00:14:24.000 --> 00:14:26.800]  但是
[00:14:26.800 --> 00:14:29.400]  當我相信這句說話的時候
[00:14:29.400 --> 00:14:30.600]  其實更加準確一點
[00:14:30.600 --> 00:14:31.400]  我不是相信這句說話
[00:14:31.400 --> 00:14:32.200]  我更加相信什麼
[00:14:32.200 --> 00:14:34.200]  我相信我自己
[00:14:34.200 --> 00:14:35.600]  我按這句說話
[00:14:35.600 --> 00:14:36.800]  我就一定可以
[00:14:36.800 --> 00:14:38.200]  我就一定可以
[00:14:38.200 --> 00:14:39.600]  其實這個我
[00:14:39.600 --> 00:14:43.200]  也不自覺地放大了
[00:14:43.200 --> 00:14:45.200]  弟兄姊妹
[00:14:45.200 --> 00:14:47.200]  縱然人生裡面真的有很多
[00:14:47.200 --> 00:14:48.800]  這些不同的觀念或者理念
[00:14:48.800 --> 00:14:50.400]  甚至格言
[00:14:50.400 --> 00:14:53.800]  令我們成為一個所謂成功的人
[00:14:53.800 --> 00:14:57.600]  我相信這些理念、觀念、格言
[00:14:57.600 --> 00:15:00.000]  或者想法不一定是錯的
[00:15:00.000 --> 00:15:02.200]  不過我聽房牧師這樣說
[00:15:02.200 --> 00:15:05.200]  但那些不一定是真理
[00:15:05.200 --> 00:15:06.800]  這些說話不一定是錯
[00:15:06.800 --> 00:15:09.400]  但當然它們都不是真理
[00:15:09.400 --> 00:15:10.000]  真的
[00:15:10.000 --> 00:15:11.200]  上深一層
[00:15:11.200 --> 00:15:15.600]  這些觀念有時都令我們疲於奔命
[00:15:15.600 --> 00:15:17.800]  好像我自己那句格言
[00:15:17.800 --> 00:15:18.800]  沒有什麼是做不到的
[00:15:18.800 --> 00:15:19.800]  努力就做到的
[00:15:19.800 --> 00:15:20.600]  那我又怎樣
[00:15:20.600 --> 00:15:21.800]  很努力很努力
[00:15:21.800 --> 00:15:23.800]  給半條人命去做
[00:15:23.800 --> 00:15:25.400]  其實很辛苦
[00:15:25.400 --> 00:15:27.200]  但給自己也很大壓力
[00:15:27.200 --> 00:15:31.600]  壓力大到可能連睡覺都睡不著
[00:15:31.600 --> 00:15:32.400]  是的
[00:15:32.400 --> 00:15:34.800]  我們的安全感
[00:15:34.800 --> 00:15:37.200]  不是來自我們的成功經驗
[00:15:37.200 --> 00:15:40.200]  我們不是要靠自己去得到這些東西
[00:15:40.200 --> 00:15:44.000]  我們的安全感應該來自上帝
[00:15:44.000 --> 00:15:47.600]  不是靠自己而是靠上帝
[00:15:47.600 --> 00:15:52.000]  我不知道大家有沒有聽過「留白」這個詞語
[00:15:52.000 --> 00:15:55.600]  這個詞語是來自中國一些藝術作品的用語
[00:15:55.600 --> 00:15:57.800]  說到譬如畫畫
[00:15:57.800 --> 00:15:59.400]  中國畫畫「留白」
[00:15:59.400 --> 00:16:01.200]  即是留一些地方不要畫的
[00:16:01.200 --> 00:16:03.800]  讓人有想像的空間
[00:16:03.800 --> 00:16:04.800]  我也在想
[00:16:04.800 --> 00:16:06.200]  我們也要學習一下
[00:16:06.200 --> 00:16:07.800]  在生活上、工作上
[00:16:07.800 --> 00:16:09.800]  我們可不可以留白呢
[00:16:09.800 --> 00:16:18.000]  讓上帝有空間在我們生命裏工作
[00:16:18.000 --> 00:16:20.400]  我們的生活、我們的工作
[00:16:20.400 --> 00:16:22.000]  可不可以都留白
[00:16:22.000 --> 00:16:24.000]  讓上帝參與我們人生
[00:16:24.000 --> 00:16:26.200]  讓他在我們生命裏工作
[00:16:26.200 --> 00:16:28.400]  不一定要每一件事都靠自己
[00:16:28.400 --> 00:16:31.000]  免得我們成為一個太自我的人
[00:16:31.000 --> 00:16:36.400]  好,我們再看下去
[00:16:36.400 --> 00:16:37.400]  11至19節
[00:16:37.400 --> 00:16:39.400]  我又邀請大家一起讀,好嗎
[00:16:39.400 --> 00:16:40.400]  預備起
[00:16:40.400 --> 00:16:43.400]  「耶和華的話臨到我說」
[00:16:43.400 --> 00:16:46.800]  「人子啊,要為推羅王作愛歌」
[00:16:46.800 --> 00:16:50.000]  「對他說,主耶和華如此說」
[00:16:50.000 --> 00:16:52.600]  「你曾是完美的典範」
[00:16:52.600 --> 00:16:55.600]  「智慧充足,傳言美麗」
[00:16:55.600 --> 00:16:57.800]  「你在伊甸神的園中」
[00:16:57.800 --> 00:16:59.800]  「佩戴各樣寶石」
[00:16:59.800 --> 00:17:02.400]  「就是紅寶石、紅碧璽」
[00:17:02.400 --> 00:17:04.800]  「金剛石、水蒼玉」
[00:17:04.800 --> 00:17:08.000]  「紅馬騮、碧玉、藍寶石」
[00:17:08.000 --> 00:17:10.000]  「綠寶石、紅玉」
[00:17:10.000 --> 00:17:12.800]  「你的寶石有黃金的底座」
[00:17:12.800 --> 00:17:14.400]  「手工精巧」
[00:17:14.400 --> 00:17:18.000]  「都是在你受造之日預備的」
[00:17:18.000 --> 00:17:23.200]  「我指定你為受高的基督客看守保護」
[00:17:23.200 --> 00:17:28.200]  「你在神的聖山上往來在如火的寶石中」
[00:17:28.200 --> 00:17:31.600]  「你從受造之日起行為正直」
[00:17:31.600 --> 00:17:35.000]  「直到後來查不出你的不義」
[00:17:35.000 --> 00:17:36.600]  「你因貿易發達」
[00:17:36.600 --> 00:17:40.200]  「暴力充斥其中,以致犯罪」
[00:17:40.200 --> 00:17:42.000]  「所以我污辱你」
[00:17:42.000 --> 00:17:44.400]  「使你離開神的山」
[00:17:44.400 --> 00:17:46.200]  「守護者基魯伯雅」
[00:17:46.200 --> 00:17:50.800]  「我已將你從如火的寶石中殲滅」
[00:17:50.800 --> 00:17:53.600]  「你因美麗心中高傲」
[00:17:53.600 --> 00:17:56.200]  「因榮光而敗壞智慧」
[00:17:56.200 --> 00:17:58.600]  「我已將你拋棄在地」
[00:17:58.600 --> 00:18:01.200]  「把你擺在君王面前」
[00:18:01.200 --> 00:18:04.200]  「好叫他們目睹眼見」
[00:18:04.200 --> 00:18:07.200]  「因罪孽眾多,貿易不公」
[00:18:07.200 --> 00:18:09.400]  「褻瀆了你的聖所」
[00:18:09.400 --> 00:18:14.000]  「因此我使火從你中間發出消滅了你」
[00:18:14.000 --> 00:18:19.000]  「使你在所觀的眼前變為地上的灰燼」
[00:18:19.000 --> 00:18:23.000]  「萬民中凡認識你的,都必為你驚奇」
[00:18:23.000 --> 00:18:28.000]  「你令人驚恐,不再存留於世,直到永遠」
[00:18:28.000 --> 00:18:31.200]  這段經文其實也挺有爭議性的
[00:18:31.200 --> 00:18:33.000]  因為有些學者在說
[00:18:33.000 --> 00:18:36.600]  這幾節應該是在說推羅王
[00:18:36.600 --> 00:18:41.000]  也有些學者在形容撒旦的墮落
[00:18:41.000 --> 00:18:45.600]  我比較傾向覺得他在形容撒旦
[00:18:45.600 --> 00:18:50.400]  特別在十二、十三節說到他是神完美的創造
[00:18:50.400 --> 00:18:53.000]  好像寶石般美麗,令人羨慕
