
[00:00:00.000 --> 00:00:02.260]  感謝主透過勁拜隊提醒我們
[00:04:24.120 --> 00:04:25.320]  王說
[00:04:25.320 --> 00:04:28.520]  蘇羅加還有沒有剩下的人
[00:04:28.520 --> 00:04:32.120]  我要照神的慈愛恩代他
[00:04:32.120 --> 00:04:33.720]  大衛對他說
[00:04:33.720 --> 00:04:35.520]  你不要懼怕
[00:04:35.520 --> 00:04:40.120]  我必因你父親約拿丹的緣故向你施恩
[00:04:40.120 --> 00:04:44.920]  把你祖父蘇羅的一切田地都歸還你
[00:04:44.920 --> 00:04:49.320]  你也可以常與我同夕吃飯
[00:04:49.320 --> 00:04:51.920]  米菲波切求拜說
[00:04:51.920 --> 00:04:53.720]  你的僕人算甚麼
[00:04:53.720 --> 00:04:55.920]  不過如死狗一般
[00:04:55.920 --> 00:04:58.520]  竟蒙你這樣眷顧
[00:04:58.520 --> 00:05:01.720]  王照了蘇羅的僕人洗巴來
[00:05:01.720 --> 00:05:02.920]  對他說
[00:05:02.920 --> 00:05:06.920]  我已把屬蘇羅和他的一切家產
[00:05:06.920 --> 00:05:10.120]  都賜給你主人的兒子了
[00:05:10.120 --> 00:05:10.920]  你
[00:05:10.920 --> 00:05:12.320]  你的眾子
[00:05:12.320 --> 00:05:17.120]  和僕人要為你主人的兒子耕種田地
[00:05:17.120 --> 00:05:21.120]  把所收穫的拿來供他食用
[00:05:21.120 --> 00:05:24.120]  你主人的兒子米菲波切
[00:05:24.120 --> 00:05:27.520]  卻要常與我同夕吃飯
[00:05:27.520 --> 00:05:32.320]  洗巴有十五個兒子和二十個僕人
[00:05:32.320 --> 00:05:35.320]  沒錯了
[00:05:35.320 --> 00:05:38.320]  上個主日Eric 牧師已經為我們預備了
[00:05:38.320 --> 00:05:39.520]  先來說一個前傳
[00:05:39.520 --> 00:05:42.120]  我們看到大衛未作王之前
[00:05:42.120 --> 00:05:43.920]  被蘇羅追殺的時候
[00:05:43.920 --> 00:05:46.320]  他如何彰顯作為一個屬靈領袖
[00:05:46.320 --> 00:05:48.920]  具備的生命質素和品格
[00:05:48.920 --> 00:05:50.520]  今天我們要進一步反思
[00:05:50.520 --> 00:05:52.920]  如何大衛的生命
[00:05:52.920 --> 00:05:55.120]  承傳在我們的生命
[00:05:55.120 --> 00:05:57.520]  今天我們能否做到呢
[00:05:57.520 --> 00:06:01.320]  轉眼間我們由薩姆爾記下的九章
[00:06:01.320 --> 00:06:02.120]  已經去到這裡
[00:06:02.120 --> 00:06:03.920]  已經是大衛作王了
[00:06:03.920 --> 00:06:06.520]  連世仇菲利士人都已經打敗了
[00:06:06.520 --> 00:06:08.720]  成為了全意識裂的王
[00:06:08.720 --> 00:06:11.520]  其實一個領袖最見真章
[00:06:11.520 --> 00:06:13.120]  或者真情流露
[00:06:13.120 --> 00:06:15.320]  就不是在他成功之前
[00:06:15.320 --> 00:06:17.320]  而是在他成功之後
[00:06:17.320 --> 00:06:19.120]  你記得我們中國都有一個
[00:06:19.120 --> 00:06:20.120]  很出色的皇帝
[00:06:20.120 --> 00:06:22.920]  漢朝的開國之父劉邦
[00:06:22.920 --> 00:06:24.720]  你聽過那句話
[00:06:24.720 --> 00:06:27.320]  狡兔死就走狗主
[00:06:27.320 --> 00:06:30.720]  飛了盡就良弓藏
[00:06:30.720 --> 00:06:33.520]  你記得劉邦當他
[00:06:33.520 --> 00:06:34.720]  打平天下的時候
[00:06:34.720 --> 00:06:36.920]  他就將一個忠臣韓信
[00:06:36.920 --> 00:06:40.720]  如何因為要剷除異己而將他殺滅
[00:06:40.720 --> 00:06:42.720]  所以大衛作王之後
[00:06:42.720 --> 00:06:45.320]  究竟他第一件事如何處理呢
[00:06:45.320 --> 00:06:47.520]  他如何面對蘇羅的後裔呢
[00:06:47.520 --> 00:06:48.720]  第一節的經文
[00:06:48.720 --> 00:06:50.120]  我們先前一起看了
[00:06:50.120 --> 00:06:51.120]  他就是這樣說
[00:06:51.120 --> 00:06:52.120]  大衛說
[00:06:52.120 --> 00:06:53.120]  我們一起讀
[00:06:53.120 --> 00:06:55.320]  大衛說
[00:06:55.320 --> 00:06:59.320]  蘇羅家還有剩下的人沒有
[00:06:59.320 --> 00:07:02.520]  我要因若那丹的緣故
[00:07:02.520 --> 00:07:04.320]  向他示恩
[00:07:04.320 --> 00:07:08.920]  一開始大衛竟然去問一個問題
[00:07:08.920 --> 00:07:13.520]  他就問究竟蘇羅家還有沒有人呢
[00:07:13.520 --> 00:07:16.320]  這段經文其實是帶出了
[00:07:16.320 --> 00:07:18.920]  大衛如果你看回《撒慕爾記》
[00:07:18.920 --> 00:07:23.520]  你會看到他和蘇羅的兒子若那丹有個約
[00:07:23.520 --> 00:07:28.520]  這是在《撒慕爾記》下上20章14至15節
[00:07:28.520 --> 00:07:31.720]  這是若那丹和大衛說
[00:07:31.720 --> 00:07:34.120]  你要朝耶華的慈愛恩待我
[00:07:34.120 --> 00:07:36.720]  不但我活著的時候免我死亡
[00:07:36.720 --> 00:07:40.720]  就像耶華從地面逐一剪除大衛仇敵的時候
[00:07:40.720 --> 00:07:44.320]  你也永不可向我家斷絕恩惠
[00:07:44.320 --> 00:07:46.720]  大衛和若那丹有一份很好的情
[00:07:46.720 --> 00:07:48.320]  所以若那丹就和大衛說
[00:07:48.320 --> 00:07:50.720]  日後如果你做皇帝
[00:07:50.720 --> 00:07:51.720]  怎樣都好
[00:07:51.720 --> 00:07:53.520]  不要剪除我的後裔
[00:07:53.520 --> 00:07:54.920]  不要滅我的人
[00:07:54.920 --> 00:07:57.320]  所以大衛一做了皇帝之後
[00:07:57.320 --> 00:07:58.320]  平定了之後
[00:07:58.320 --> 00:07:59.920]  他第一件事就做了這件事
[00:07:59.920 --> 00:08:01.320]  我們會多說一點
[00:08:01.320 --> 00:08:02.720]  大衛和若那丹的約
[00:08:02.720 --> 00:08:03.720]  但在這裡看一下
[00:08:03.720 --> 00:08:06.520]  大衛對蘇羅的後裔做了什麼呢
[00:08:06.520 --> 00:08:08.520]  首先大衛不只是問一問
[00:08:08.520 --> 00:08:09.920]  而是先後我們讀經文
[00:08:09.920 --> 00:08:12.320]  他找了蘇羅一個僕人叫洗巴
[00:08:12.320 --> 00:08:14.120]  他問了他一個問題
[00:08:14.120 --> 00:08:14.920]  我們先後讀
[00:08:14.920 --> 00:08:16.720]  他說蘇羅家
[00:08:16.720 --> 00:08:19.120]  還有沒有剩下的人
[00:08:19.120 --> 00:08:22.920]  我要照神的慈愛恩待他
[00:08:22.920 --> 00:08:24.920]  之前已經說了
[00:08:24.920 --> 00:08:26.320]  有看一下分別
[00:08:26.320 --> 00:08:28.120]  趁你還沒睡著之前
[00:08:28.120 --> 00:08:30.920]  蘇羅家還有剩下的人沒有
[00:08:30.920 --> 00:08:34.120]  我要因若那丹的緣故向他施恩
[00:08:34.120 --> 00:08:35.320]  有什麼相同
[00:08:35.320 --> 00:08:38.320]  先前那句和後那句
[00:08:38.320 --> 00:08:40.320]  蘇羅家
[00:08:40.320 --> 00:08:42.720]  為什麼會蘇羅家呢
[00:08:42.720 --> 00:08:43.720]  其實你想清楚的時候
[00:08:43.720 --> 00:08:44.120]  我們看整件事
[00:08:44.120 --> 00:08:44.520]  哦對呀
[00:08:44.520 --> 00:08:46.520]  就是蘇羅家
[00:08:46.520 --> 00:08:49.120]  若那丹對大衛好
[00:08:49.120 --> 00:08:51.320]  大衛對若那丹好
[00:08:51.320 --> 00:08:53.120]  是人之神情
[00:08:53.120 --> 00:08:56.320]  但大衛竟然說不是找若那丹的後人
[00:08:56.320 --> 00:08:58.720]  連同他老爸蘇羅家
[00:08:58.720 --> 00:09:01.320]  你知道蘇劉追殺他很重要
[00:09:01.320 --> 00:09:05.320]  他連蘇羅家所有的後人都愛
[00:09:05.320 --> 00:09:06.720]  都眷顧
[00:09:06.720 --> 00:09:08.720]  而這經文裡面說
[00:09:08.720 --> 00:09:10.720]  慈愛和施恩
[00:09:10.720 --> 00:09:13.120]  兩個字原文其實是同一個字
[00:09:13.120 --> 00:09:14.920]  意思是有善良
[00:09:14.920 --> 00:09:15.720]  喜愛的意思
[00:09:15.720 --> 00:09:17.720]  詩篇當中經常出現的
[00:09:17.720 --> 00:09:19.520]  是說神的信實
[00:09:19.520 --> 00:09:20.920]  因為憐愛
[00:09:20.920 --> 00:09:23.520]  當中更加包括有納若的意思
[00:09:23.520 --> 00:09:25.520]  無論是人與人之間的納若
[00:09:25.520 --> 00:09:27.320]  或者人神之間的納若
[00:09:27.320 --> 00:09:30.120]  所以我們看到大衛有一個很特別的特質
[00:09:30.120 --> 00:09:31.520]  作為一個屬靈領袖
[00:09:31.520 --> 00:09:33.520]  就是守約
[00:09:33.520 --> 00:09:35.520]  其實我們今天看九章
[00:09:35.520 --> 00:09:38.720]  之前如果你們有時間回去看八章尾
[00:09:38.720 --> 00:09:40.320]  當大衛平定天下的時候
[00:09:40.320 --> 00:09:43.720]  他就開始命定問責官員
[00:09:43.720 --> 00:09:45.920]  包括有約阿做元帥
[00:09:45.920 --> 00:09:47.520]  約沙伐做使官
[00:09:47.520 --> 00:09:50.120]  所以這裡可以說是他平定了
[00:09:50.120 --> 00:09:51.120]  任命了官員
[00:09:51.120 --> 00:09:53.120]  第一樣的施政
[00:09:53.120 --> 00:09:54.720]  他所做的是什麼呢
[00:09:54.720 --> 00:09:58.520]  他就是履行他與若那丹所立的約
[00:09:58.520 --> 00:09:59.920]  但是他沒有拖延
[00:09:59.920 --> 00:10:01.320]  第一樣事情就是做這件事
[00:10:01.320 --> 00:10:02.920]  他要找回若那丹
[00:10:02.920 --> 00:10:04.120]  不單是若那丹
[00:10:04.120 --> 00:10:05.520]  甚至連他老爸
[00:10:05.520 --> 00:10:07.520]  蘇羅的後人
[00:10:07.520 --> 00:10:08.520]  頂姐妹
[00:10:08.520 --> 00:10:09.520]  我想問你
[00:10:09.520 --> 00:10:11.520]  你是否一個守約的人
[00:10:11.520 --> 00:10:12.520]  你問一下你旁邊那個
[00:10:12.520 --> 00:10:13.920]  你是否一個守約的人
[00:10:13.920 --> 00:10:15.920]  我上次約你有沒有準時來
[00:10:15.920 --> 00:10:17.920]  或者老公問一下老婆
[00:10:17.920 --> 00:10:19.520]  我是否一個守約的人
[00:10:19.520 --> 00:10:20.520]  你老婆就嗯
[00:10:20.520 --> 00:10:22.520]  也不敢怎麼回答你
[00:10:22.520 --> 00:10:27.120]  我們與人都有很多的承諾
[00:10:27.120 --> 00:10:28.920]  有沒有對言呢
[00:10:28.920 --> 00:10:29.720]  又或者這麼說
[00:10:29.720 --> 00:10:31.920]  我們對神
[00:10:31.920 --> 00:10:33.920]  都有很多的立願
[00:10:33.920 --> 00:10:35.520]  有沒有誰來過新年早禱會
[00:10:35.520 --> 00:10:37.320]  我見過很多人
[00:10:37.320 --> 00:10:38.120]  你來了
[00:10:38.120 --> 00:10:39.920]  你有沒有立志祈禱
[00:10:39.920 --> 00:10:41.120]  我們經常都立志祈禱
[00:10:41.120 --> 00:10:42.720]  團契裡面都有新一年
[00:10:42.720 --> 00:10:44.520]  小祖約章一起立志
[00:10:44.520 --> 00:10:47.120]  在人生我們都不知道立志了多少次
[00:10:47.120 --> 00:10:48.320]  年頭的立志
[00:10:48.320 --> 00:10:49.720]  年尾回顧的時候
[00:10:49.720 --> 00:10:52.520]  就發現自己虎頭又怎樣
[00:10:52.520 --> 00:10:53.120]  射尾了
[00:10:53.120 --> 00:10:54.320]  即將射尾了
[00:10:54.320 --> 00:10:56.120]  我們是射煉
[00:10:56.120 --> 00:10:58.720]  你會不會也是虎頭射尾
[00:10:58.720 --> 00:10:59.920]  我不是說立志不好
[00:10:59.920 --> 00:11:01.720]  我今年都信主三十四年
[00:11:01.720 --> 00:11:03.720]  年年我都會回顧前瞻一下
[00:11:03.720 --> 00:11:05.720]  寫下新年有什麼立志
[00:11:05.720 --> 00:11:06.720]  但是
[00:11:06.720 --> 00:11:07.920]  你有沒有發覺你很多時候
[00:11:07.920 --> 00:11:09.120]  祈禱的時候
[00:11:09.120 --> 00:11:11.920]  我們向神求這樣求那樣
[00:11:11.920 --> 00:11:13.320]  然後多數都會說一句
[00:11:13.320 --> 00:11:15.720]  神啊如果你醫好我的膝蓋
[00:11:15.720 --> 00:11:18.120]  我就多點出去探訪
[00:11:18.120 --> 00:11:19.520]  經常都有
[00:11:19.520 --> 00:11:21.320]  結果神真的醫好了你
[00:11:21.320 --> 00:11:22.920]  然後你怎樣
[00:11:22.920 --> 00:11:24.920]  天氣又冷了
[00:11:24.920 --> 00:11:26.320]  膝蓋還是好
[00:11:26.320 --> 00:11:28.520]  不過腰又不太好
[00:11:28.520 --> 00:11:30.520]  總是有很多藉口
[00:11:30.520 --> 00:11:32.520]  我們很多時候禱告都是這樣
[00:11:32.520 --> 00:11:34.120]  你向神
[00:11:34.120 --> 00:11:35.920]  立願
[00:11:35.920 --> 00:11:37.720]  然後怎樣回應
[00:11:37.720 --> 00:11:39.320]  我們有沒有守約
[00:11:39.320 --> 00:11:43.320]  最終我們就是變成一個失約的人
[00:11:43.320 --> 00:11:44.720]  年少的時候
[00:11:44.720 --> 00:11:46.120]  你立了多少個約
[00:11:46.120 --> 00:11:47.520]  多少個誓盟
[00:11:47.520 --> 00:11:48.920]  隨著年月日
[00:11:48.920 --> 00:11:50.120]  你看看
[00:11:50.120 --> 00:11:52.720]  無論你在神裡面的立志
[00:11:52.720 --> 00:11:55.320]  或者在婚姻裡面的忠貞
[00:11:55.320 --> 00:11:56.520]  又或者你跟神說過
[00:11:56.520 --> 00:11:57.920]  我要參加三福
[00:11:57.920 --> 00:11:58.920]  栽培
[00:11:58.920 --> 00:11:59.920]  組長訓練
[00:11:59.920 --> 00:12:00.920]  由第一屆到現在
[00:12:00.920 --> 00:12:02.720]  不知道第幾屆你都沒有參加
[00:12:02.720 --> 00:12:04.520]  很多這些的
[00:12:04.520 --> 00:12:06.320]  一句話說完
[00:12:06.320 --> 00:12:08.320]  人在江湖
[00:12:08.320 --> 00:12:09.720]  身不由己
[00:12:09.720 --> 00:12:10.520]  你知不知道
[00:12:10.520 --> 00:12:12.320]  工作多忙
[00:12:12.320 --> 00:12:13.720]  上班很忙
[00:12:13.720 --> 00:12:15.720]  兒子小又老婆亂
[00:12:15.720 --> 00:12:17.720]  年紀大了身體又說軟弱
[00:12:17.720 --> 00:12:18.920]  有心無力
[00:12:18.920 --> 00:12:20.520]  什麼原因
[00:12:20.520 --> 00:12:22.320]  大衛是一個守約的人
[00:12:22.320 --> 00:12:23.720]  他坐言起行
[00:12:23.720 --> 00:12:24.720]  江山一平定
[00:12:24.720 --> 00:12:26.320]  他馬上就去眷顧
[00:12:26.320 --> 00:12:27.120]  數羅家的人
[00:12:27.120 --> 00:12:28.520]  他沒有找任何藉口
[00:12:28.520 --> 00:12:30.520]  他不單只是尋找
[00:12:30.520 --> 00:12:32.320]  大衛在找到約拿丹的兒子
[00:12:32.320 --> 00:12:33.120]  米菲波切之後
[00:12:33.120 --> 00:12:34.120]  他做了什麼
[00:12:34.120 --> 00:12:35.920]  第七節我們一起讀
[00:12:35.920 --> 00:12:37.920]  大衛對他說
[00:12:37.920 --> 00:12:39.720]  你不要懼怕
[00:12:39.720 --> 00:12:42.920]  我必因你父親約拿丹的緣故
[00:12:42.920 --> 00:12:44.720]  向你施恩
[00:12:44.720 --> 00:12:47.920]  把你祖父數羅的一切田地
[00:12:47.920 --> 00:12:49.520]  都歸還你
[00:12:49.520 --> 00:12:53.920]  你也可以常與我同夕吃飯
[00:12:53.920 --> 00:12:55.720]  大衛找到米菲波切
[00:12:55.720 --> 00:12:57.120]  發現原來他兩隻腳
[00:12:57.120 --> 00:12:57.920]  都走不了路
[00:12:57.920 --> 00:12:58.720]  你想想
[00:12:58.720 --> 00:13:00.720]  連路都走不到的米菲波切
[00:13:00.720 --> 00:13:01.920]  你心想
[00:13:01.920 --> 00:13:03.320]  當年如果韓信
[00:13:03.320 --> 00:13:04.720]  見到劉邦來找他的時候
[00:13:04.720 --> 00:13:05.520]  他會怎樣
[00:13:05.520 --> 00:13:06.920]  當然很害怕
[00:13:06.920 --> 00:13:08.920]  我相信米菲波切的心情一定很害怕
[00:13:08.920 --> 00:13:11.720]  所以作為一個屬靈的領袖
[00:13:11.720 --> 00:13:15.520]  作為以色列一個的君王
[00:13:15.520 --> 00:13:18.120]  大衛首先就是身同感受
[00:13:18.120 --> 00:13:19.920]  他和米菲波切說什麼
[00:13:19.920 --> 00:13:21.120]  不要懼怕
[00:13:21.120 --> 00:13:22.120]  不要怕
[00:13:22.120 --> 00:13:23.720]  我不是來斬你
[00:13:23.720 --> 00:13:27.120]  我要你行回和你父親約拿丹所立的約
[00:13:27.120 --> 00:13:28.920]  所謂施恩這個字
[00:13:28.920 --> 00:13:31.920]  第三次再次出現
[00:13:31.920 --> 00:13:33.520]  在當時的傳統來說
[00:13:33.520 --> 00:13:35.520]  土地是可以承傳的
[00:13:35.520 --> 00:13:37.920]  但是當國家轉變了
[00:13:37.920 --> 00:13:39.920]  政權改變了之後
[00:13:39.920 --> 00:13:41.520]  就沒有世代相傳
[00:13:41.520 --> 00:13:44.320]  地可能會被充公和重置
[00:13:44.320 --> 00:13:46.320]  所以米菲波切可能地沒了
[00:13:46.320 --> 00:13:47.320]  因為他爸爸
[00:13:47.320 --> 00:13:49.920]  他爺爺蘇羅都沒有做皇帝了
[00:13:49.920 --> 00:13:52.120]  但是大衛這裡給他
[00:13:52.120 --> 00:13:55.520]  令他得回不配得的產業
[00:13:55.520 --> 00:13:57.720]  然後大衛就和米菲波切說
[00:13:57.720 --> 00:14:00.720]  可以常與我同席吃飯
[00:14:00.720 --> 00:14:03.120]  你想想和皇帝一起
[00:14:03.120 --> 00:14:06.320]  吃飯是多麼大的榮譽
[00:14:06.320 --> 00:14:08.320]  正所謂勝者為王
[00:14:08.320 --> 00:14:09.720]  敗者為寇
[00:14:09.720 --> 00:14:12.920]  米菲波切應該淪為階下囚
[00:14:12.920 --> 00:14:14.320]  但是竟然大衛說
[00:14:14.320 --> 00:14:15.920]  你可以常和我一起吃飯
[00:14:15.920 --> 00:14:17.920]  你可以想像他的心情是多麼好
[00:14:17.920 --> 00:14:19.720]  領事館我不知道你看到這裡的時候
[00:14:19.720 --> 00:14:21.120]  你會想到什麼
[00:14:21.120 --> 00:14:23.720]  大衛和米菲波切
[00:14:23.720 --> 00:14:25.120]  我就想起
[00:14:25.120 --> 00:14:28.720]  其實我和你都是米菲波切
[00:14:28.720 --> 00:14:30.720]  我們本來都是貧窮
[00:14:30.720 --> 00:14:32.320]  好像詩篇
[00:14:32.320 --> 00:14:35.320]  113篇7至8節我一起讀
[00:14:35.320 --> 00:14:39.920]  他從灰塵裡抬舉貧寒人
[00:14:39.920 --> 00:14:43.520]  從糞堆中提拔窮乏人
[00:14:43.520 --> 00:14:46.520]  使他們與王子同坐
[00:14:46.520 --> 00:14:50.320]  就是與本國的王子同坐
[00:14:50.320 --> 00:14:51.120]  是啊
[00:14:51.120 --> 00:14:52.920]  其實我們本來都是貧窮
[00:14:52.920 --> 00:14:54.320]  我們都是窮乏的
[00:14:54.320 --> 00:14:55.920]  但是因為主耶穌的救贖
[00:14:55.920 --> 00:14:57.920]  我們今天都可以稱為神的兒女
[00:14:57.920 --> 00:14:58.920]  在神的國度
[00:14:58.920 --> 00:15:01.520]  我們都是公主和王子
[00:15:01.520 --> 00:15:02.320]  和你旁邊那個
[00:15:02.320 --> 00:15:03.520]  你是公主來的
[00:15:03.520 --> 00:15:04.920]  你是王子
[00:15:04.920 --> 00:15:07.920]  我們是有這個位份的
[00:15:07.920 --> 00:15:09.920]  而今天耶穌應許我們是什麼
[00:15:09.920 --> 00:15:12.320]  祂常與我們同在
[00:15:12.320 --> 00:15:13.920]  今天有聖靈的保衛師
